Time - pot	Amplitude - pot	Time - accel	Amplitude - accel	Time - Force	Amplitude - Force
3.099121	1.12121	3.099121	2.29273	3.099121	0
3.099609	1.11875	3.099609	2.29269	3.099609	0
3.100098	1.12323	3.100098	2.29273	3.100098	0
3.100586	1.12241	3.100586	2.29275	3.100586	0
3.101074	1.12172	3.101074	2.29276	3.101074	0
3.101562	1.11946	3.101562	2.29271	3.101562	0
3.102051	1.12092	3.102051	2.29277	3.102051	0
3.102539	1.11942	3.102539	2.29276	3.102539	0
3.103027	1.12001	3.103027	2.29277	3.103027	0
3.103516	1.12257	3.103516	2.29274	3.103516	0
3.104004	1.12285	3.104004	2.29268	3.104004	0
3.104492	1.124	3.104492	2.29277	3.104492	0
3.10498	1.12596	3.10498	2.29274	3.10498	0
3.105469	1.12665	3.105469	2.29274	3.105469	0
3.105957	1.12494	3.105957	2.29277	3.105957	0
3.106445	1.12346	3.106445	2.2927	3.106445	0
3.106934	1.12419	3.106934	2.29277	3.106934	0
3.107422	1.12167	3.107422	2.29275	3.107422	0
3.10791	1.12208	3.10791	2.29276	3.10791	0
3.108398	1.12135	3.108398	2.29282	3.108398	0
3.108887	1.12195	3.108887	2.29273	3.108887	0
3.109375	1.11801	3.109375	2.29275	3.109375	0
3.109863	1.11812	3.109863	2.29279	3.109863	0
3.110352	1.12127	3.110352	2.2928	3.110352	0
3.11084	1.12418	3.11084	2.29271	3.11084	0
3.111328	1.12283	3.111328	2.29277	3.111328	0
3.111816	1.11971	3.111816	2.29276	3.111816	0
3.112305	1.1218	3.112305	2.29272	3.112305	0
3.112793	1.12087	3.112793	2.29277	3.112793	0
3.113281	1.12088	3.113281	2.29274	3.113281	0
3.11377	1.12234	3.11377	2.29281	3.11377	0
3.114258	1.12096	3.114258	2.29277	3.114258	0
3.114746	1.12248	3.114746	2.29276	3.114746	0
3.115234	1.12252	3.115234	2.29278	3.115234	0
3.115723	1.11967	3.115723	2.29283	3.115723	0
3.116211	1.11978	3.116211	2.29286	3.116211	0
3.116699	1.11865	3.116699	2.29276	3.116699	0
3.117187	1.11936	3.117187	2.2928	3.117187	0
3.117676	1.11875	3.117676	2.29277	3.117676	0
3.118164	1.11974	3.118164	2.29281	3.118164	0
3.118652	1.1219	3.118652	2.29275	3.118652	0
3.119141	1.12196	3.119141	2.29281	3.119141	0
3.119629	1.12306	3.119629	2.29279	3.119629	0
3.120117	1.12123	3.120117	2.29277	3.120117	0
3.120605	1.121	3.120605	2.29284	3.120605	0
3.121094	1.11755	3.121094	2.29275	3.121094	0
3.121582	1.12065	3.121582	2.29281	3.121582	0
3.12207	1.12169	3.12207	2.29278	3.12207	0
3.122559	1.11909	3.122559	2.29278	3.122559	0
3.123047	1.1215	3.123047	2.29278	3.123047	0
3.123535	1.12359	3.123535	2.29272	3.123535	0
3.124023	1.12242	3.124023	2.29276	3.124023	0
3.124512	1.12149	3.124512	2.29278	3.124512	0
3.125	1.12165	3.125	2.29271	3.125	0
3.125488	1.11855	3.125488	2.29282	3.125488	0
3.125977	1.121	3.125977	2.29275	3.125977	0
3.126465	1.12545	3.126465	2.29278	3.126465	0
3.126953	1.12168	3.126953	2.29275	3.126953	0
3.127441	1.12123	3.127441	2.29275	3.127441	0
3.12793	1.12185	3.12793	2.29281	3.12793	0
3.128418	1.12168	3.128418	2.29271	3.128418	0
3.128906	1.12104	3.128906	2.29272	3.128906	0
3.129395	1.12166	3.129395	2.29276	3.129395	0
3.129883	1.12071	3.129883	2.2928	3.129883	0
3.130371	1.1231	3.130371	2.29271	3.130371	0
3.130859	1.12094	3.130859	2.29282	3.130859	0
3.131348	1.12323	3.131348	2.2928	3.131348	0
3.131836	1.12476	3.131836	2.29276	3.131836	0
3.132324	1.12177	3.132324	2.29275	3.132324	0
3.132812	1.12265	3.132812	2.29273	3.132812	0
3.133301	1.12206	3.133301	2.29276	3.133301	0
3.133789	1.12013	3.133789	2.29279	3.133789	0
3.134277	1.1213	3.134277	2.29277	3.134277	0
3.134766	1.12498	3.134766	2.29277	3.134766	0
3.135254	1.12336	3.135254	2.29277	3.135254	0
3.135742	1.12276	3.135742	2.29275	3.135742	0
3.13623	1.12175	3.13623	2.29273	3.13623	0
3.136719	1.12593	3.136719	2.29279	3.136719	0
3.137207	1.12348	3.137207	2.29276	3.137207	0
3.137695	1.12182	3.137695	2.29271	3.137695	0
3.138184	1.1233	3.138184	2.29276	3.138184	0
3.138672	1.12386	3.138672	2.29274	3.138672	0
3.13916	1.12314	3.13916	2.29275	3.13916	0
3.139648	1.12309	3.139648	2.29274	3.139648	0
3.140137	1.12308	3.140137	2.29273	3.140137	0
3.140625	1.12407	3.140625	2.29274	3.140625	0
3.141113	1.12579	3.141113	2.29273	3.141113	0
3.141602	1.12112	3.141602	2.29268	3.141602	0
3.14209	1.12481	3.14209	2.29277	3.14209	0
3.142578	1.12408	3.142578	2.29275	3.142578	0
3.143066	1.11982	3.143066	2.29276	3.143066	0
3.143555	1.12184	3.143555	2.29273	3.143555	0
3.144043	1.12147	3.144043	2.29277	3.144043	0
3.144531	1.12499	3.144531	2.29276	3.144531	0
3.14502	1.12637	3.14502	2.29273	3.14502	0
3.145508	1.1215	3.145508	2.29273	3.145508	0
3.145996	1.12151	3.145996	2.29277	3.145996	0
3.146484	1.12248	3.146484	2.2927	3.146484	0
3.146973	1.12451	3.146973	2.29268	3.146973	0
3.147461	1.12353	3.147461	2.29282	3.147461	0
3.147949	1.12148	3.147949	2.29278	3.147949	0
3.148437	1.1198	3.148437	2.29275	3.148437	0
3.148926	1.1212	3.148926	2.29275	3.148926	0
3.149414	1.12291	3.149414	2.29276	3.149414	0
3.149902	1.12003	3.149902	2.29275	3.149902	0
3.150391	1.12082	3.150391	2.29276	3.150391	0
3.150879	1.12015	3.150879	2.29276	3.150879	0
3.151367	1.11871	3.151367	2.29274	3.151367	0
3.151855	1.12365	3.151855	2.29275	3.151855	0
3.152344	1.1226	3.152344	2.29274	3.152344	0
3.152832	1.12177	3.152832	2.29273	3.152832	0
3.15332	1.12468	3.15332	2.29276	3.15332	0
3.153809	1.1238	3.153809	2.29275	3.153809	0
3.154297	1.12241	3.154297	2.29266	3.154297	0
3.154785	1.12352	3.154785	2.2927	3.154785	0
3.155273	1.12556	3.155273	2.29272	3.155273	0
3.155762	1.12202	3.155762	2.29275	3.155762	0
3.15625	1.12289	3.15625	2.29275	3.15625	0
3.156738	1.12373	3.156738	2.29275	3.156738	0
3.157227	1.12366	3.157227	2.29264	3.157227	0
3.157715	1.12191	3.157715	2.29268	3.157715	0
3.158203	1.121	3.158203	2.29275	3.158203	0
3.158691	1.12086	3.158691	2.29273	3.158691	0
3.15918	1.12194	3.15918	2.29274	3.15918	0
3.159668	1.12072	3.159668	2.29272	3.159668	0
3.160156	1.12354	3.160156	2.29271	3.160156	0
3.160645	1.12319	3.160645	2.29268	3.160645	0
3.161133	1.12222	3.161133	2.29276	3.161133	0
3.161621	1.12108	3.161621	2.29276	3.161621	0
3.162109	1.1213	3.162109	2.29272	3.162109	0
3.162598	1.11932	3.162598	2.29282	3.162598	0
3.163086	1.12068	3.163086	2.29275	3.163086	0
3.163574	1.12088	3.163574	2.29277	3.163574	0
3.164062	1.12056	3.164062	2.29271	3.164062	0
3.164551	1.12399	3.164551	2.29272	3.164551	0
3.165039	1.12299	3.165039	2.29278	3.165039	0
3.165527	1.12259	3.165527	2.29278	3.165527	0
3.166016	1.11958	3.166016	2.29283	3.166016	0
3.166504	1.12239	3.166504	2.29276	3.166504	0
3.166992	1.12533	3.166992	2.29277	3.166992	0
3.16748	1.12454	3.16748	2.29275	3.16748	0
3.167969	1.12577	3.167969	2.29271	3.167969	0
3.168457	1.12267	3.168457	2.2927	3.168457	0
3.168945	1.12082	3.168945	2.2927	3.168945	0
3.169434	1.11949	3.169434	2.29279	3.169434	0
3.169922	1.12072	3.169922	2.29277	3.169922	0
3.17041	1.11889	3.17041	2.29276	3.17041	0
3.170898	1.11895	3.170898	2.29273	3.170898	0
3.171387	1.11838	3.171387	2.29271	3.171387	0
3.171875	1.12314	3.171875	2.29272	3.171875	0
3.172363	1.12246	3.172363	2.29275	3.172363	0
3.172852	1.12278	3.172852	2.29278	3.172852	0
3.17334	1.1199	3.17334	2.29279	3.17334	0
3.173828	1.12315	3.173828	2.29274	3.173828	0
3.174316	1.12195	3.174316	2.29269	3.174316	0
3.174805	1.11928	3.174805	2.29272	3.174805	0
3.175293	1.11959	3.175293	2.29277	3.175293	0
3.175781	1.12122	3.175781	2.29278	3.175781	0
3.17627	1.12077	3.17627	2.29275	3.17627	0
3.176758	1.12385	3.176758	2.29279	3.176758	0
3.177246	1.12117	3.177246	2.29273	3.177246	0
3.177734	1.12124	3.177734	2.29277	3.177734	0
3.178223	1.1198	3.178223	2.29278	3.178223	0
3.178711	1.12132	3.178711	2.29277	3.178711	0
3.179199	1.12327	3.179199	2.29268	3.179199	0
3.179687	1.11999	3.179687	2.29273	3.179687	0
3.180176	1.12114	3.180176	2.29272	3.180176	0
3.180664	1.12404	3.180664	2.29275	3.180664	0
3.181152	1.12578	3.181152	2.29277	3.181152	0
3.181641	1.12081	3.181641	2.29272	3.181641	0
3.182129	1.11795	3.182129	2.29273	3.182129	0
3.182617	1.12244	3.182617	2.29281	3.182617	0
3.183105	1.12514	3.183105	2.29279	3.183105	0
3.183594	1.12238	3.183594	2.29273	3.183594	0
3.184082	1.12346	3.184082	2.29278	3.184082	0
3.18457	1.11892	3.18457	2.29275	3.18457	0
3.185059	1.12326	3.185059	2.29278	3.185059	0
3.185547	1.12253	3.185547	2.29271	3.185547	0
3.186035	1.1239	3.186035	2.29274	3.186035	0
3.186523	1.12007	3.186523	2.29281	3.186523	0
3.187012	1.11954	3.187012	2.29271	3.187012	0
3.1875	1.12051	3.1875	2.29281	3.1875	0
3.187988	1.1201	3.187988	2.29278	3.187988	0
3.188477	1.12338	3.188477	2.2928	3.188477	0
3.188965	1.12444	3.188965	2.29281	3.188965	0
3.189453	1.12383	3.189453	2.29275	3.189453	0
3.189941	1.12145	3.189941	2.29272	3.189941	0
3.19043	1.12249	3.19043	2.29277	3.19043	0
3.190918	1.12498	3.190918	2.29274	3.190918	0
3.191406	1.12127	3.191406	2.29274	3.191406	0
3.191895	1.12154	3.191895	2.29281	3.191895	0
3.192383	1.12335	3.192383	2.29279	3.192383	0
3.192871	1.12454	3.192871	2.29274	3.192871	0
3.193359	1.12097	3.193359	2.29278	3.193359	0
3.193848	1.11966	3.193848	2.29276	3.193848	0
3.194336	1.12131	3.194336	2.29279	3.194336	0
3.194824	1.12056	3.194824	2.29279	3.194824	0
3.195312	1.12151	3.195312	2.29279	3.195312	0
3.195801	1.12327	3.195801	2.2928	3.195801	0
3.196289	1.12193	3.196289	2.29278	3.196289	0
3.196777	1.12261	3.196777	2.29274	3.196777	0
