Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.148437	2.1386	0.148437	1.30207	0.148437	0.849456
0.148926	2.13859	0.148926	1.30514	0.148926	0.849995
0.149414	2.13859	0.149414	1.30567	0.149414	0.848737
0.149902	2.13864	0.149902	1.30222	0.149902	0.848896
0.150391	2.13864	0.150391	1.29703	0.150391	0.848826
0.150879	2.13859	0.150879	1.29589	0.150879	0.849109
0.151367	2.13861	0.151367	1.30005	0.151367	0.84903
0.151855	2.13857	0.151855	1.30116	0.151855	0.849196
0.152344	2.1386	0.152344	1.30439	0.152344	0.84895
0.152832	2.13851	0.152832	1.30396	0.152832	0.84862
0.15332	2.13861	0.15332	1.30148	0.15332	0.848332
0.153809	2.13862	0.153809	1.30255	0.153809	0.849181
0.154297	2.13863	0.154297	1.30018	0.154297	0.848789
0.154785	2.1386	0.154785	1.30015	0.154785	0.849077
0.155273	2.13863	0.155273	1.30215	0.155273	0.849054
0.155762	2.13861	0.155762	1.30072	0.155762	0.849571
0.15625	2.13855	0.15625	1.30263	0.15625	0.849578
0.156738	2.13862	0.156738	1.30197	0.156738	0.84897
0.157227	2.13856	0.157227	1.30471	0.157227	0.849345
0.157715	2.13858	0.157715	1.30105	0.157715	0.84892
0.158203	2.13861	0.158203	1.29645	0.158203	0.84894
0.158691	2.13863	0.158691	1.29899	0.158691	0.848732
0.15918	2.1386	0.15918	1.30102	0.15918	0.84895
0.159668	2.13858	0.159668	1.30136	0.159668	0.849481
0.160156	2.13857	0.160156	1.30401	0.160156	0.84899
0.160645	2.13859	0.160645	1.30317	0.160645	0.848834
0.161133	2.13856	0.161133	1.30063	0.161133	0.84899
0.161621	2.13857	0.161621	1.29716	0.161621	0.849059
0.162109	2.13857	0.162109	1.29951	0.162109	0.848908
0.162598	2.13861	0.162598	1.30237	0.162598	0.848953
0.163086	2.13858	0.163086	1.29728	0.163086	0.849524
0.163574	2.13859	0.163574	1.29914	0.163574	0.848005
0.164062	2.13863	0.164062	1.30122	0.164062	0.848628
0.164551	2.13859	0.164551	1.3016	0.164551	0.848186
0.165039	2.13858	0.165039	1.29906	0.165039	0.849241
0.165527	2.13861	0.165527	1.3	0.165527	0.848434
0.166016	2.13862	0.166016	1.30119	0.166016	0.849407
0.166504	2.13861	0.166504	1.29967	0.166504	0.848838
0.166992	2.13859	0.166992	1.30094	0.166992	0.849362
0.16748	2.13861	0.16748	1.29658	0.16748	0.848228
0.167969	2.13861	0.167969	1.29835	0.167969	0.848531
0.168457	2.1386	0.168457	1.29934	0.168457	0.848131
0.168945	2.13858	0.168945	1.29786	0.168945	0.848081
0.169434	2.13859	0.169434	1.3015	0.169434	0.84898
0.169922	2.13862	0.169922	1.29699	0.169922	0.849394
0.17041	2.13864	0.17041	1.29834	0.17041	0.848101
0.170898	2.13859	0.170898	1.30173	0.170898	0.848588
0.171387	2.13859	0.171387	1.29771	0.171387	0.849588
0.171875	2.13863	0.171875	1.30112	0.171875	0.848541
0.172363	2.13863	0.172363	1.30109	0.172363	0.848367
0.172852	2.13859	0.172852	1.298	0.172852	0.848707
0.17334	2.1386	0.17334	1.30127	0.17334	0.848245
0.173828	2.1386	0.173828	1.29892	0.173828	0.848598
0.174316	2.13861	0.174316	1.29555	0.174316	0.849089
0.174805	2.13863	0.174805	1.29972	0.174805	0.849414
0.175293	2.13862	0.175293	1.30215	0.175293	0.848491
0.175781	2.13856	0.175781	1.29865	0.175781	0.848811
0.17627	2.13865	0.17627	1.30085	0.17627	0.84931
0.176758	2.13862	0.176758	1.30079	0.176758	0.848749
0.177246	2.13863	0.177246	1.30001	0.177246	0.849064
0.177734	2.13862	0.177734	1.30049	0.177734	0.849635
0.178223	2.13859	0.178223	1.30005	0.178223	0.84897
0.178711	2.13861	0.178711	1.30245	0.178711	0.84823
0.179199	2.1386	0.179199	1.30295	0.179199	0.849489
0.179687	2.1386	0.179687	1.30212	0.179687	0.84938
0.180176	2.1386	0.180176	1.30114	0.180176	0.849305
0.180664	2.13865	0.180664	1.29959	0.180664	0.848285
0.181152	2.13869	0.181152	1.30158	0.181152	0.849337
0.181641	2.13858	0.181641	1.29976	0.181641	0.847756
0.182129	2.13858	0.182129	1.29763	0.182129	0.849263
0.182617	2.13859	0.182617	1.29833	0.182617	0.849491
0.183105	2.13861	0.183105	1.29644	0.183105	0.848665
0.183594	2.13859	0.183594	1.30105	0.183594	0.848871
0.184082	2.13861	0.184082	1.29949	0.184082	0.848938
0.18457	2.13863	0.18457	1.30171	0.18457	0.84832
0.185059	2.13859	0.185059	1.30265	0.185059	0.849099
0.185547	2.13859	0.185547	1.3018	0.185547	0.848305
0.186035	2.13862	0.186035	1.30437	0.186035	0.848005
