Data Point Number, Analog Reading 1, Analog Reading 2, Analog Reading 3, Current Milliseconds, Microseconds Write Time
54122,464,445,432,97712,1412
54123,464,445,430,97714,1424
54124,464,448,434,97715,1412
54125,463,455,446,97717,1412
54126,464,464,460,97718,1416
54127,464,472,474,97720,1412
54128,464,474,479,97722,1424
54129,463,471,475,97723,1412
54130,463,462,463,97726,3020
54131,464,441,434,97728,1412
54132,464,442,429,97729,1424
54133,464,446,432,97731,1412
54134,464,453,443,97733,1408
54135,464,462,457,97734,1416
54136,463,470,471,97736,1412
54137,464,474,479,97737,1424
54138,464,472,477,97739,1412
54139,464,464,466,97741,1412
54140,464,454,449,97742,1416
54141,464,446,435,97744,1412
54142,464,444,429,97745,1424
54143,464,447,432,97747,1412
54144,463,452,441,97750,1412
54145,463,461,455,97751,1416
54146,464,469,470,97753,1412
54147,464,474,479,97754,3320
54148,463,474,476,97758,1412
54149,464,458,456,97760,1420
54150,463,448,439,97761,1408
54151,464,445,431,97763,1408
54152,464,447,433,97764,1416
54153,463,452,441,97766,1408
54154,464,461,455,97768,1424
54155,463,469,469,97769,1408
54156,464,474,479,97771,1412
54157,464,472,478,97772,1416
54158,464,466,468,97774,1408
54159,463,456,452,97776,1424
54160,463,447,437,97777,1408
54161,464,444,430,97779,1408
54162,464,446,431,97780,1416
54163,464,451,439,97782,1412
54164,463,459,452,97784,3328
54165,464,481,481,97787,1408
54166,464,476,480,97789,1424
54167,464,468,470,97790,1412
54168,463,457,454,97793,1412
54169,464,448,438,97794,1424
54170,464,444,430,97796,1412
54171,464,446,431,97798,1424
54172,463,451,439,97799,1412
54173,464,459,452,97801,1412
54174,463,468,467,97802,1424
54175,464,474,478,97804,1412
54176,464,473,478,97806,1424
54177,463,468,471,97807,1412
54178,464,458,455,97809,1408
54179,464,449,440,97810,1424
54180,464,445,431,97812,1412
54181,464,446,431,97814,3284
54182,464,453,444,97817,1412
54183,464,465,462,97819,1416
54184,464,473,475,97820,1416
54185,464,473,477,97822,1412
54186,463,468,471,97823,1424
54187,464,458,455,97825,1412
54188,463,449,440,97827,1416
54189,464,444,431,97828,1416
54190,464,445,430,97830,1412
54191,463,450,437,97831,1424
54192,463,458,449,97833,1412
54193,464,466,464,97836,1416
54194,464,473,476,97837,1416
54195,464,474,479,97839,1412
54196,464,469,473,97840,1420
54197,463,460,459,97842,1412
54198,463,450,442,97844,1416
54199,464,435,423,97847,1404
54200,464,445,431,97849,1412
54201,464,455,446,97850,1416
54202,464,465,462,97852,1412
54203,464,473,475,97854,1424
54204,464,474,479,97855,1412
54205,463,469,473,97857,1412
54206,463,460,459,97858,1416
54207,464,450,442,97860,1408
54208,464,445,432,97862,1424
54209,464,445,430,97863,1412
54210,463,449,435,97865,1412
54211,463,456,447,97866,1416
54212,464,465,462,97868,1412
54213,464,472,475,97870,1424
54214,464,474,479,97871,1412
54215,464,470,475,97873,1412
54216,464,428,429,97883,1420
54217,464,450,446,97885,1412
54218,464,465,464,97886,1420
54219,464,472,474,97888,1412
54220,464,470,474,97890,1416
54221,463,464,464,97891,1416
54222,463,454,448,97893,1412
54223,463,446,435,97894,1420
54224,464,444,429,97896,1412
54225,464,447,432,97898,1416
54226,463,453,442,97899,1416
54227,463,461,456,97901,1412
54228,463,470,470,97902,1420
54229,464,474,479,97904,1412
54230,464,472,477,97906,1412
54231,464,466,467,97907,1420
54232,464,455,451,97909,1412
54233,464,435,425,97912,1424
54234,464,443,429,97914,1412
54235,464,451,439,97916,1424
54236,463,461,455,97917,1412
54237,464,470,470,97920,1408
54238,464,474,479,97921,1424
54239,464,472,477,97923,1408
54240,463,465,467,97925,1416
54241,464,455,450,97926,1408
54242,464,447,436,97928,1408
54243,464,444,430,97929,1424
54244,464,447,432,97931,1412
54245,463,452,440,97933,1416
54246,464,460,454,97934,1408
54247,464,469,469,97936,1408
54248,464,474,478,97937,1424
54249,464,473,478,97939,1412
54250,463,455,452,97943,4168
54251,464,446,437,97945,1408
54252,464,445,432,97947,1424
54253,464,449,436,97948,1412
54254,463,456,447,97950,1412
54255,464,465,462,97951,1416
54256,464,472,475,97953,1412
54257,464,474,479,97955,1424
54258,464,470,475,97956,1412
54259,463,462,461,97958,1412
54260,464,452,445,97959,1416
54261,464,445,433,97961,1412
54262,464,444,430,97964,1424
54263,464,448,434,97965,1412
54264,463,454,444,97967,1408
54265,463,463,459,97968,1416
54266,464,471,473,97970,1412
54267,464,480,484,97973,3032
54268,463,468,470,97975,1412
54269,464,455,451,97976,1416
54270,464,447,436,97978,1412
54271,464,444,430,97980,1424
54272,464,447,433,97981,1412
54273,463,453,442,97983,1412
54274,463,462,456,97984,1416
54275,464,470,470,97986,1412
54276,464,474,479,97988,1424
54277,464,472,477,97989,1412
54278,463,466,467,97991,1412
54279,464,455,451,97992,1416
54280,463,447,436,97994,1412
54281,464,444,430,97996,1424
54282,464,446,432,97997,1412
54283,463,452,440,97999,1412
54284,464,471,467,98002,3264
54285,464,475,478,98004,1408
54286,464,473,477,98006,1416
54287,464,466,468,98008,1408
54288,463,456,452,98010,1424
54289,464,447,437,98011,1408
54290,464,444,430,98013,1412
54291,464,446,432,98014,1416
54292,463,451,439,98016,1408
54293,464,459,453,98018,1424
54294,463,468,467,98019,1408
54295,464,474,478,98021,1412
54296,464,473,478,98022,1416
54297,463,467,470,98024,1412
54298,464,457,454,98026,1424
54299,464,448,439,98027,1412
54300,464,444,430,98029,1408
54301,464,441,426,98032,3320
54302,463,455,445,98034,1408
54303,464,466,463,98035,1424
54304,464,473,476,98037,1412
54305,464,473,477,98039,1424
54306,464,468,470,98040,1412
54307,464,458,454,98042,1412
54308,464,448,439,98043,1424
54309,464,444,431,98045,1408
54310,464,446,431,98048,1424
54311,463,450,437,98049,1408
54312,463,458,450,98051,1412
54313,463,467,465,98052,1424
54314,464,474,477,98054,1412
54315,464,474,479,98056,1424
54316,463,469,472,98057,1412
54317,464,459,457,98059,1412
54318,464,436,419,98062,3320
54319,464,442,424,98064,1408
54320,463,449,433,98065,1424
54321,463,457,448,98067,1408
54322,464,467,464,98069,1416
54323,464,473,476,98070,1416
54324,464,474,479,98072,1412
54325,464,469,472,98073,1424
54326,463,459,457,98075,1412
54327,464,450,441,98077,1416
54328,464,445,432,98078,1416
54329,464,445,430,98080,1408
54330,463,449,436,98081,1424
54331,464,457,448,98083,1408
54332,464,466,463,98085,1408
54333,464,473,475,98086,1416
54334,464,474,479,98088,1412
54335,463,470,467,98092,3312
54336,464,453,447,98094,1408
54337,464,446,435,98096,1424
54338,464,445,432,98097,1412
54339,464,449,436,98099,1408
54340,464,456,448,98100,1416
54341,464,465,462,98102,1412
54342,464,472,475,98104,1424
54343,464,474,479,98105,1412
54344,464,470,474,98107,1412
54345,464,461,461,98108,1416
54346,464,451,444,98110,1412
54347,464,445,433,98112,1424
54348,464,445,430,98113,1412
54349,463,448,434,98115,1412
54350,464,455,445,98116,1416
54351,464,464,460,98118,1412
54352,464,471,464,98127,9576
54353,464,454,448,98129,1416
54354,464,451,443,98131,1412
54355,464,455,448,98132,1420
54356,463,462,459,98135,1412
54357,464,470,472,98137,1420
54358,464,474,479,98138,1412
54359,464,472,477,98140,1412
54360,464,465,466,98141,1420
54361,464,455,450,98143,1412
54362,464,446,436,98145,1420
54363,464,444,430,98146,1412
54364,464,447,432,98148,1412
54365,464,452,440,98149,1420
54366,464,460,454,98151,1412
54367,463,469,469,98153,1420
54368,464,474,478,98154,1412
54369,464,473,478,98158,3388
54370,463,459,457,98159,1420
54371,464,448,440,98161,1408
54372,464,445,432,98162,1424
54373,464,447,433,98164,1412
54374,463,452,441,98166,1416
54375,463,461,455,98167,1416
54376,464,469,470,98169,1412
54377,464,474,479,98170,1424
54378,464,472,478,98172,1412
54379,464,466,468,98174,1416
54380,464,456,452,98176,1416
54381,463,447,437,98178,1412
54382,464,444,430,98179,1424
54383,464,446,431,98181,1412
54384,463,451,439,98183,1416
54385,464,459,452,98184,1416
54386,463,468,467,98189,4180
54387,464,485,486,98190,1416
54388,464,468,469,98192,1412
54389,463,454,449,98193,1420
54390,464,446,436,98195,1412
54391,464,445,431,98197,1424
54392,464,448,435,98198,1412
54393,463,455,446,98200,1412
54394,464,464,460,98201,1424
54395,464,472,474,98203,1412
54396,464,474,479,98205,1424
54397,464,471,476,98206,1412
54398,464,463,463,98208,1412
54399,463,453,446,98209,1424
54400,464,446,434,98211,1412
54401,464,444,430,98213,1424
54402,464,448,433,98214,1412
54403,464,454,443,98216,3020
54404,464,473,470,98220,1416
54405,464,476,479,98222,1420
54406,464,472,477,98223,1412
54407,464,465,466,98225,1412
54408,464,454,449,98226,1420
54409,464,446,435,98228,1412
54410,464,444,429,98230,1420
54411,464,447,432,98231,1412
54412,464,452,441,98233,1412
54413,463,461,455,98234,1424
54414,464,469,470,98236,1412
54415,464,474,479,98238,1420
54416,464,472,478,98239,1412
54417,463,466,468,98241,1408
54418,463,456,452,98242,1424
54419,464,447,437,98244,1408
54420,464,444,430,98246,3272
54421,464,444,432,98249,1412
54422,463,457,449,98251,1424
54423,463,468,466,98252,1412
54424,464,474,477,98254,1412
54425,464,472,477,98255,1424
54426,464,466,468,98257,1412
54427,464,456,452,98259,1424
54428,463,447,437,98260,1412
54429,464,444,430,98263,1412
54430,464,446,431,98264,1424
54431,463,451,438,98266,1412
54432,463,459,452,98268,1416
54433,464,468,467,98269,1412
54434,464,474,478,98271,1412
54435,464,473,479,98272,1420
54436,464,468,471,98274,1412
54437,463,458,455,98276,3280
54438,464,437,428,98279,1416
54439,464,442,428,98281,1416
54440,463,449,436,98282,1416
54441,463,458,450,98284,1412
54442,464,467,465,98285,1424
54443,464,474,477,98287,1412
54444,464,474,479,98289,1416
54445,463,468,471,98290,1416
54446,463,458,456,98292,1412
54447,464,449,440,98293,1424
54448,464,444,431,98295,1412
54449,464,445,431,98297,1416
54450,464,450,437,98298,1416
54451,463,457,449,98300,1412
54452,464,466,464,98301,1424
54453,464,473,476,98304,1412
54454,464,474,479,98306,1412
54455,464,465,465,98309,1412
54456,464,452,446,98311,1412
54457,464,446,434,98312,1412
54458,464,446,432,98314,1412
54459,464,450,437,98316,1420
54460,463,457,449,98317,1412
54461,463,466,464,98319,1412
54462,464,473,476,98320,1412
54463,464,474,479,98322,1412
54464,464,469,473,98324,1424
54465,463,460,459,98325,1412
54466,464,450,442,98327,1412
54467,464,445,432,98328,1416
54468,464,445,430,98330,1412
54469,464,449,435,98332,1420
54470,464,456,447,98333,1412
54471,464,465,461,98335,1412
54472,464,484,485,98338,1420
54473,463,474,478,98340,1412
54474,463,462,462,98341,1420
54475,463,451,444,98343,1412
54476,464,445,433,98345,1416
54477,464,445,431,98347,1416
54478,463,449,435,98349,1412
54479,463,456,447,98350,1424
54480,464,465,462,98352,1412
54481,464,472,475,98354,1416
54482,464,474,479,98355,1416
54483,463,470,475,98357,1412
54484,463,462,461,98358,1420
54485,463,452,445,98360,1412
54486,464,445,433,98362,1416
54487,464,444,430,98363,1416
54488,464,448,434,98365,1412
54489,463,489,479,98374,1420
54490,464,466,461,98376,1412
54491,463,452,443,98377,1420
54492,464,446,434,98379,1412
54493,464,448,434,98381,1416
54494,463,452,442,98382,1416
54495,463,461,455,98384,1412
54496,464,469,469,98385,1420
54497,464,474,479,98387,1412
54498,464,473,478,98390,1420
54499,464,466,469,98391,1412
54500,464,456,452,98393,1412
54501,464,448,438,98394,1420
54502,464,444,430,98396,1412
54503,464,446,431,98398,1416
54504,464,451,439,98399,1416
54505,463,459,452,98401,1412
54506,464,481,481,98404,3372
54507,464,476,480,98406,1408
54508,463,468,470,98408,1424
54509,464,457,453,98409,1408
54510,463,447,438,98411,1412
54511,464,444,430,98412,1424
54512,464,446,432,98414,1412
54513,464,451,439,98416,1424
54514,463,459,452,98417,1412
54515,464,468,467,98419,1412
54516,464,474,478,98420,1424
54517,464,473,478,98422,1412
54518,464,468,471,98424,1424
54519,464,458,455,98425,1412
54520,464,448,439,98427,1412
54521,464,445,431,98428,1424
54522,464,446,431,98430,1412
54523,463,454,445,98435,3400
54524,464,466,463,98436,1412
54525,464,473,476,98438,1412
54526,464,473,477,98439,1412
54527,464,467,469,98441,1412
54528,463,457,454,98443,1424
54529,463,448,439,98444,1412
54530,464,444,431,98446,1412
54531,464,446,431,98447,1416
54532,464,450,438,98449,1412
54533,464,458,450,98451,1424
54534,464,467,465,98452,1412
54535,464,474,477,98454,1412
54536,464,474,479,98455,1416
54537,463,469,472,98457,1412
54538,463,459,457,98459,1420
54539,463,449,441,98460,1412
54540,464,437,425,98463,2968
54541,464,445,431,98465,1412
54542,463,455,445,98466,1424
54543,464,464,460,98468,1412
54544,464,472,474,98470,1416
54545,464,474,479,98471,1416
54546,464,470,474,98473,1412
54547,463,461,461,98475,1420
54548,464,451,444,98477,1412
54549,464,445,433,98479,1416
54550,464,444,430,98480,1416
54551,464,448,434,98482,1412
54552,463,455,445,98483,1424
54553,463,464,460,98485,1412
54554,464,471,473,98487,1412
54555,464,474,479,98488,1416
54556,463,471,476,98490,1412
54557,464,453,446,98493,3260
54558,464,446,434,98495,1412
54559,464,445,430,98496,1424
54560,464,448,434,98498,1412
54561,463,455,444,98500,1412
54562,464,463,459,98501,1416
54563,464,471,473,98503,1412
54564,464,474,479,98504,1420
54565,464,471,476,98506,1412
54566,463,464,465,98508,1412
54567,464,453,448,98509,1416
54568,464,446,435,98511,1412
54569,464,444,430,98512,1420
54570,464,447,433,98514,1412
54571,464,453,442,98516,1412
54572,463,462,456,98518,1412
54573,463,470,470,98520,1412
54574,464,483,492,98523,3260
54575,464,469,474,98525,1412
54576,463,456,453,98526,1420
54577,463,447,438,98528,1412
54578,464,444,431,98530,1412
54579,464,447,433,98531,1412
54580,463,453,442,98533,1412
54581,463,461,456,98534,1420
54582,463,469,470,98536,1412
54583,464,474,479,98538,1412
54584,464,472,477,98539,1412
54585,463,466,468,98541,1412
54586,464,456,451,98542,1420
54587,464,447,437,98544,1412
54588,464,444,430,98546,1412
54589,464,446,432,98547,1412
54590,463,451,439,98549,1412
54591,463,460,474,98552,3316
54592,464,475,481,98554,1412
54593,464,473,479,98556,1420
54594,464,466,468,98557,1412
54595,463,456,452,98560,1408
54596,464,447,437,98561,1416
54597,464,444,430,98563,1408
54598,464,446,431,98565,1424
54599,464,451,439,98566,1408
54600,464,460,453,98568,1408
54601,464,468,467,98569,1416
54602,464,474,478,98571,1412
54603,464,473,478,98573,1424
54604,463,467,470,98574,1412
54605,463,457,454,98576,1408
54606,464,448,439,98577,1416
54607,464,444,431,98579,1412
54608,464,445,426,98582,3344
54609,463,455,444,98584,1408
54610,464,466,463,98586,1424
54611,464,473,476,98587,1412
54612,464,473,477,98589,1412
54613,463,467,470,98590,1424
54614,463,457,454,98592,1412
54615,464,448,439,98594,1424
54616,464,444,431,98595,1412
54617,464,445,431,98597,1412
54618,463,450,437,98598,1424
54619,463,458,450,98600,1408
54620,464,467,465,98603,1416
54621,464,473,477,98604,1412
54622,464,474,479,98606,1412
54623,463,469,473,98607,1424
54624,463,459,458,98609,1408
54625,464,449,441,98627,17952
54626,464,446,432,98628,1428
54627,464,445,431,98630,1412
54628,463,449,435,98632,1416
54629,463,456,447,98633,1412
54630,464,465,462,98635,1412
54631,464,473,475,98636,1420
54632,464,474,479,98638,1412
54633,464,470,475,98640,1416
54634,464,462,461,98641,1416
54635,464,451,444,98643,1412
54636,464,445,433,98644,1420
54637,464,444,430,98647,1412
54638,464,448,434,98649,1416
54639,464,455,445,98650,1416
54640,464,463,459,98652,1412
54641,464,471,473,98653,1420
54642,464,474,479,98657,3336
54643,463,470,471,98659,1424
54644,463,455,450,98660,1412
54645,463,447,436,98662,1412
54646,464,445,432,98663,1416
54647,464,448,435,98665,1412
54648,463,455,445,98667,1424
54649,464,463,460,98668,1412
54650,464,471,473,98670,1412
54651,464,474,479,98671,1412
54652,464,471,476,98673,1412
54653,464,463,464,98675,1424
54654,464,453,447,98676,1412
54655,464,446,434,98678,1412
54656,464,444,430,98679,1416
54657,464,447,433,98681,1412
54658,464,453,443,98683,1424
54659,463,462,457,98686,3364
54660,464,483,484,98689,1416
54661,464,475,480,98690,1416
54662,463,465,466,98692,1412
54663,463,453,448,98693,1424
54664,464,446,435,98695,1412
54665,464,444,430,98697,1416
54666,464,448,433,98698,1416
54667,464,454,443,98700,1412
54668,464,462,457,98701,1424
54669,463,470,471,98703,1412
54670,464,475,479,98705,1416
54671,464,472,477,98706,1416
54672,463,465,466,98708,1412
54673,464,454,449,98709,1420
54674,463,446,435,98711,1412
54675,464,444,429,98713,1416
54676,464,447,432,98714,3020
54677,463,457,448,98717,1428
54678,464,467,465,98719,1412
54679,464,474,477,98721,1416
54680,464,472,477,98722,1416
54681,463,466,468,98724,1412
54682,463,456,452,98725,1424
54683,464,447,437,98727,1412
54684,464,444,430,98729,1416
54685,464,446,431,98731,1416
54686,464,451,439,98733,1412
54687,464,459,452,98734,1424
54688,463,468,467,98736,1412
54689,464,474,478,98738,1416
54690,464,473,479,98739,1416
54691,463,468,471,98741,1412
54692,464,458,455,98742,1424
