today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],PITCH_CMD_KP=0.005KI=0KD=0.000742,PITCH_MEAS,ROLL_CMD_KP0.005KI=0KD=0.000742,ROLL_MEAS,YAW_CMDKPy=0.231KIy=0KDy=0,YAW_MEAS,
Thu Feb 15 18:19:49 2018,67802275,561.929,1516,1390,1617,1657,1088,1940,0.093895,-5.8216,1.5588,-0.33568,-0.5,0.5,5094,20,1062,44,6,30,-0.986411,-1.03908,-3.73495,-0.8716,-0.126643,-0.141542,-19.9805,-2.19375,69.3773,-5.9155,-0.264026,0.093895,4.69648,-0.33568,-0.141542,
Thu Feb 15 18:19:49 2018,67812276,561.929,1516,1390,1616,1655,1088,1940,0.093895,-5.8216,1.55775,-0.330986,-0.5,0.5,5094,20,1062,44,6,30,1.47004,0.502782,-1.41737,-0.896077,0.173469,-0.0776884,-19.9805,-2.19375,69.3773,-5.8216,-0.103156,0.093895,4.32132,-0.33568,-0.0776884,
Thu Feb 15 18:19:49 2018,67822277,561.929,1515,1395,1616,1655,1088,1940,0.0469437,-5.58686,1.55775,-0.330986,-0.5,0.5,5096,24,1060,48,8,30,-0.588974,-0.0861913,-4.29999,-0.756663,0.223487,-0.052147,-19.9805,-2.19375,69.3773,-5.8216,-0.156626,0.093895,3.9955,-0.330986,-0.052147,
Thu Feb 15 18:19:49 2018,67832278,561.929,1515,1395,1615,1652,1088,1940,0.0469437,-5.58686,1.55669,-0.323943,-0.5,0.5,5096,24,1060,48,8,30,2.2314,-0.656011,-5.6982,-0.653434,0.0904591,-0.101101,-19.9805,-2.19375,69.3773,-5.58686,-0.0144928,0.0469437,3.68471,-0.330986,-0.101101,
Thu Feb 15 18:19:49 2018,67842279,561.442,1515,1398,1615,1652,1088,1940,0.0469437,-5.44601,1.55669,-0.323943,-0.5,0.5,5096,24,1060,48,8,30,-1.05824,0.837971,-2.11169,-0.766241,0.295854,-0.135156,-19.9805,-2.19375,69.3773,-5.58686,-0.0862324,0.0469437,3.11385,-0.323943,-0.135156,
Thu Feb 15 18:19:49 2018,67852280,561.442,1515,1398,1615,1652,1088,1940,0.0469437,-5.44601,1.55669,-0.323943,-0.5,0.5,5102,12,1018,78,8,28,0.842759,0.426168,-1.4461,-0.694938,0.591709,-0.118129,-19.9805,-2.19375,69.3773,-5.44601,0.109222,0.0469437,2.77889,-0.323943,-0.118129,
Thu Feb 15 18:19:49 2018,67862281,561.442,1515,1398,1605,1647,1088,1940,0.0469437,-5.44601,1.54613,-0.312207,-0.5,0.5,5102,12,1018,78,8,28,-0.0574608,1.83875,-5.99029,-0.478901,0.537433,-0.0840737,-19.9805,-2.19375,69.3773,-5.44601,0.074701,0.0469437,2.43159,-0.323943,-0.0840737,
Thu Feb 15 18:19:49 2018,67872282,561.442,1515,1399,1600,1643,1088,1940,0.0469437,-5.39906,1.54085,-0.302817,-0.5,0.5,5090,16,1052,74,28,28,1.09176,1.87705,-5.56412,-0.389506,0.382057,-0.0904591,-19.9805,-2.19375,69.3773,-5.44601,0.179414,0.0469437,2.03959,-0.312207,-0.0904591,
Thu Feb 15 18:19:49 2018,67882283,561.277,1515,1399,1600,1643,1088,1940,0.0469437,-5.39906,1.54085,-0.302817,-0.5,0.5,5096,18,1028,74,28,30,-0.521936,1.36948,-4.88896,-0.421433,0.332038,-0.0872664,-19.9805,-2.19375,69.3773,-5.39906,0.272263,0.0469437,1.55723,-0.302817,-0.0872664,
Thu Feb 15 18:19:49 2018,67892284,561.277,1515,1400,1600,1643,1088,1940,0.0469437,-5.35212,1.54085,-0.302817,-0.5,0.5,5096,18,1028,74,28,30,-0.59855,-0.737414,-7.53216,-0.340552,0.186239,-0.0766241,-19.9805,-2.19375,69.3773,-5.39906,0.30056,0.0469437,1.26029,-0.302817,-0.0766241,
Thu Feb 15 18:19:49 2018,67902285,561.277,1515,1400,1599,1642,1088,1940,0.0469437,-5.35212,1.53979,-0.300469,-0.5,0.5,5104,12,1040,90,28,28,-1.69031,-1.80523,-6.78996,-0.471451,0.141542,-0.108551,-19.9805,-2.19375,69.3773,-5.35212,0.276237,0.0469437,1.05159,-0.302817,-0.108551,
Thu Feb 15 18:19:49 2018,67912286,561.277,1515,1402,1599,1642,1088,1940,0.0469437,-5.25822,1.53979,-0.300469,-0.5,0.5,5104,12,1040,90,28,28,-2.34153,-2.27928,-7.54652,-0.554461,0.420369,-0.117065,-19.9805,-2.19375,69.3773,-5.35212,0.339439,0.0469437,0.853524,-0.300469,-0.117065,
Thu Feb 15 18:19:49 2018,67922287,561.277,1515,1402,1599,1640,1088,1940,0.0469437,-5.25822,1.53979,-0.295774,-0.5,0.5,5104,12,1040,90,28,28,-1.17795,-0.608127,-8.57124,-0.515085,0.515085,-0.0564039,-19.9805,-2.19375,69.3773,-5.25822,0.392315,0.0469437,0.603505,-0.300469,-0.0564039,
Thu Feb 15 18:19:49 2018,67932288,561.277,1515,1402,1599,1640,1088,1940,0.0469437,-5.25822,1.53979,-0.295774,-0.5,0.5,5096,18,1036,40,8,28,0.268151,0.454898,-9.14585,-0.341616,0.496993,-0.019156,-19.9805,-2.19375,69.3773,-5.25822,0.520516,0.0469437,0.399451,-0.295774,-0.019156,
Thu Feb 15 18:19:49 2018,67942289,561.685,1515,1402,1599,1642,1088,1940,0.0469437,-5.25822,1.53979,-0.300469,-0.5,0.5,5096,18,1036,40,8,28,0.110133,1.99198,-7.24485,-0.276698,0.518277,-0.0681104,-19.9805,-2.19375,69.3773,-5.25822,0.599735,0.0469437,0.165012,-0.295774,-0.0681104,
Thu Feb 15 18:19:49 2018,67952290,561.685,1516,1403,1599,1642,1088,1940,0.093895,-5.21127,1.53979,-0.300469,-0.5,0.5,5096,14,1068,66,28,12,-0.138864,1.64721,-9.09797,-0.0979086,0.643856,-0.114936,-19.9805,-2.19375,69.3773,-5.25822,0.64837,0.0469437,0.106159,-0.300469,-0.114936,
Thu Feb 15 18:19:49 2018,67962291,561.685,1516,1403,1599,1642,1088,1940,0.093895,-5.21127,1.53979,-0.300469,-0.5,0.5,5112,12,1042,74,28,28,0.110133,1.80044,-8.59518,0.0106422,0.599158,-0.0989729,-19.9805,-2.19375,69.3773,-5.21127,0.675227,0.093895,0.129262,-0.300469,-0.0989729,
Thu Feb 15 18:19:49 2018,67972292,561.685,1516,1403,1599,1640,1088,1940,0.093895,-5.21127,1.53979,-0.295774,-0.5,0.5,5112,12,1042,74,28,28,-1.96325,0.847547,-9.57202,-0.00744957,0.328845,-0.0957802,-19.9805,-2.19375,69.3773,-5.21127,0.662902,0.093895,0.11102,-0.300469,-0.0957802,
Thu Feb 15 18:19:49 2018,67982293,560.764,1515,1403,1599,1640,1088,1940,0.0469437,-5.21127,1.53979,-0.295774,-0.5,0.5,5100,18,1050,58,28,12,-2.02071,-1.63285,-8.68138,-0.252221,0.287341,-0.119193,-19.9805,-2.19375,69.3773,-5.21127,0.847554,0.093895,0.120279,-0.295774,-0.119193,
Thu Feb 15 18:19:49 2018,67992294,560.764,1515,1403,1599,1639,1088,1940,0.0469437,-5.21127,1.53979,-0.293427,-0.5,0.5,5100,18,1050,58,28,12,-2.3128,-0.277727,-8.70532,-0.312882,0.392699,-0.102166,-19.9805,-2.19375,69.3773,-5.21127,1.02895,0.0469437,-0.00215326,-0.295774,-0.102166,
Thu Feb 15 18:19:49 2018,68002295,560.764,1515,1404,1599,1639,1088,1940,0.0469437,-5.16432,1.53979,-0.293427,-0.5,0.5,5086,30,1090,48,8,28,-1.01514,-0.593762,-9.3709,-0.210716,0.4938,-0.0702388,-19.9805,-2.19375,69.3773,-5.21127,1.13293,0.0469437,-0.0755357,-0.293427,-0.0702388,
Thu Feb 15 18:19:49 2018,68012296,560.764,1515,1404,1599,1635,1088,1940,0.0469437,-5.16432,1.53979,-0.284037,-0.5,0.5,5086,30,1090,48,8,28,0.995988,0.847547,-9.67257,-0.0287341,0.633213,-0.102166,-19.9805,-2.19375,69.3773,-5.16432,1.27253,0.0469437,-0.0124939,-0.293427,-0.102166,
Thu Feb 15 18:19:49 2018,68022297,560.764,1515,1406,1599,1635,1088,1940,0.0469437,-5.07043,1.53979,-0.284037,-0.5,0.5,5100,12,1054,72,28,14,-0.0574608,1.21147,-13.7188,0.213909,0.550204,-0.108551,-19.9805,-2.19375,69.3773,-5.16432,1.26793,0.0469437,0.121215,-0.284037,-0.108551,
Thu Feb 15 18:19:49 2018,68032298,560.764,1515,1406,1599,1630,1088,1940,0.0469437,-5.07043,1.53979,-0.2723,-0.5,0.5,5100,12,1054,72,28,14,-0.857124,0.909797,-13.3213,0.349066,0.401213,-0.0840737,-19.9805,-2.19375,69.3773,-5.07043,1.41963,0.0469437,0.337854,-0.284037,-0.0840737,
Thu Feb 15 18:19:49 2018,68042299,561.859,1516,1409,1599,1630,1088,1940,0.093895,-4.92958,1.53979,-0.2723,-0.5,0.5,5096,28,1052,68,8,28,-0.229843,1.23062,-12.3732,0.354387,0.275634,-0.0638535,-19.9805,-2.19375,69.3773,-5.07043,1.5252,0.0469437,0.544412,-0.2723,-0.0638535,
Thu Feb 15 18:19:49 2018,68052300,561.859,1516,1409,1600,1625,1088,1940,0.093895,-4.92958,1.54085,-0.260563,-0.5,0.5,5096,28,1052,68,8,28,-1.32639,1.17316,-13.7619,0.343744,0.338423,-0.0755599,-19.9805,-2.19375,69.3773,-4.92958,1.62362,0.093895,0.610491,-0.2723,-0.0755599,
Thu Feb 15 18:19:49 2018,68062301,561.859,1516,1413,1600,1625,1088,1940,0.093895,-4.74179,1.54085,-0.260563,-0.5,0.5,5096,28,1052,68,8,28,-1.66158,0.833182,-15.0547,0.51402,0.159634,-0.061725,-19.9805,-2.19375,69.3773,-4.92958,1.74484,0.093895,0.804768,-0.260563,-0.061725,
Thu Feb 15 18:19:49 2018,68072302,561.859,1516,1413,1600,1625,1088,1940,0.093895,-4.74179,1.54085,-0.260563,-0.5,0.5,5100,16,1052,62,28,10,-0.521936,-0.991199,-13.6374,0.512956,0.0117065,-0.0308625,-19.9805,-2.19375,69.3773,-4.74179,1.86206,0.093895,0.987437,-0.260563,-0.0308625,
Thu Feb 15 18:19:49 2018,68082303,561.963,1516,1413,1600,1625,1088,1940,0.093895,-4.74179,1.54085,-0.260563,-0.5,0.5,5100,16,1052,62,28,10,-1.71425,-1.45089,-15.4809,0.3629,0.180918,-0.0340552,-19.9805,-2.19375,69.3773,-4.74179,2.21538,0.093895,1.2629,-0.260563,-0.0340552,
Thu Feb 15 18:19:49 2018,68092304,561.963,1516,1417,1600,1627,1088,1940,0.093895,-4.55399,1.54085,-0.265258,-0.5,0.5,5104,20,1080,74,8,30,0.244209,-0.497994,-8.98783,0.41824,0.345873,-0.0457616,-19.9805,-2.19375,69.3773,-4.74179,2.40109,0.093895,1.4499,-0.260563,-0.0457616,
Thu Feb 15 18:19:49 2018,68102305,561.963,1516,1417,1600,1627,1088,1940,0.093895,-4.55399,1.54085,-0.265258,-0.5,0.5,5074,24,1060,30,8,28,1.13485,0.56982,-10.319,0.534241,0.485286,-0.0287341,-19.9805,-2.19375,69.3773,-4.55399,2.57481,0.093895,1.61177,-0.265258,-0.0287341,
Thu Feb 15 18:19:49 2018,68112306,561.963,1516,1420,1600,1627,1088,1940,0.093895,-4.41315,1.54085,-0.265258,-0.5,0.5,5074,24,1060,30,8,28,-0.0909797,0.622492,-10.0269,0.698131,0.479965,-0.0212845,-19.9805,-2.19375,69.3773,-4.55399,2.76216,0.093895,1.8147,-0.265258,-0.0212845,
Thu Feb 15 18:19:49 2018,68122307,561.963,1516,1420,1600,1625,1088,1940,0.093895,-4.41315,1.54085,-0.260563,-0.5,0.5,5092,20,1038,48,8,28,0.023942,1.27372,-7.02938,0.763049,0.303304,-0.042569,-19.9805,-2.19375,69.3773,-4.41315,3.04802,0.093895,2.08551,-0.265258,-0.042569,
Thu Feb 15 18:19:49 2018,68132308,561.963,1516,1423,1600,1625,1088,1940,0.093895,-4.27231,1.54085,-0.260563,-0.5,0.5,5092,20,1038,48,8,28,-0.670376,0.454898,-8.09719,0.671526,0.227744,-0.042569,-21.9785,-4.57031,72.0053,-4.41315,3.24144,0.093895,2.32004,-0.260563,-0.042569,
Thu Feb 15 18:19:49 2018,68142309,560.999,1516,1423,1600,1618,1088,1940,0.093895,-4.27231,1.54085,-0.244131,-0.5,0.5,5092,20,1038,48,8,28,-0.770933,-2.01113,-7.17303,0.449103,0.44591,-0.0393763,-21.9785,-4.57031,72.0053,-4.27231,3.54018,0.093895,2.58467,-0.260563,-0.0393763,
Thu Feb 15 18:19:49 2018,68152310,560.999,1516,1424,1600,1618,1088,1940,0.093895,-4.22536,1.54085,-0.244131,-0.5,0.5,5096,16,1072,82,8,28,-0.823605,-1.96803,-7.45076,0.372478,0.56936,-0.0255414,-21.9785,-4.57031,72.0053,-4.27231,3.82006,0.093895,2.8285,-0.244131,-0.0255414,
Thu Feb 15 18:19:49 2018,68162311,560.999,1516,1424,1623,1617,1088,1940,0.093895,-4.22536,1.56514,-0.241784,-0.5,0.5,5096,16,1072,82,8,28,-0.35913,-2.53785,-7.66145,0.26712,0.66514,-0.0255414,-21.9785,-4.57031,72.0053,-4.22536,4.13805,0.093895,3.00438,-0.244131,-0.0255414,
Thu Feb 15 18:19:49 2018,68172312,560.999,1515,1427,1623,1617,1088,1940,0.0469437,-4.08451,1.56514,-0.241784,-0.5,0.5,5092,20,1058,34,8,28,0.153229,-0.995988,-8.50899,0.346937,0.876921,-0.0202203,-21.9785,-4.57031,72.0053,-4.22536,4.43261,0.093895,3.12876,-0.241784,-0.0202203,
Thu Feb 15 18:19:49 2018,68182313,561.729,1515,1427,1623,1617,1088,1940,0.0469437,-4.08451,1.56514,-0.241784,-0.5,0.5,5094,24,1048,42,30,10,0.799663,-0.794875,-12.3732,0.529984,1.04188,-0.0351194,-21.9785,-4.57031,72.0053,-4.08451,4.69442,0.0469437,3.33263,-0.241784,-0.0351194,
Thu Feb 15 18:19:49 2018,68192314,561.729,1515,1427,1658,1615,1088,1940,0.0469437,-4.08451,1.60211,-0.237089,-0.5,0.5,5094,24,1048,42,30,10,0.320823,-2.89698,-13.2926,0.68536,0.888627,-0.0532112,-21.9785,-4.57031,72.0053,-4.08451,4.91826,0.0469437,3.68763,-0.241784,-0.0532112,
Thu Feb 15 18:19:49 2018,68202315,561.729,1515,1431,1658,1615,1088,1940,0.0469437,-3.89672,1.60211,-0.237089,-0.5,0.5,5094,24,1048,42,30,10,-0.416591,-1.75256,-12.7611,0.595966,0.802425,-0.0415047,-21.9785,-4.57031,72.0053,-4.08451,5.17153,0.0469437,3.9147,-0.237089,-0.0415047,
Thu Feb 15 18:19:49 2018,68212316,561.729,1515,1431,1685,1608,1088,1940,0.0469437,-3.89672,1.63063,-0.220657,-0.5,0.5,5094,12,1052,70,8,30,-0.636858,-1.26414,-10.8649,0.396956,0.859893,-0.0159634,-21.9785,-4.57031,72.0053,-3.89672,5.52628,0.0469437,3.96432,-0.237089,-0.0159634,
Thu Feb 15 18:19:49 2018,68222317,561.729,1515,1434,1685,1608,1088,1940,0.0469437,-3.75587,1.63063,-0.220657,-0.5,0.5,5090,38,1102,82,26,12,-2.48039,-1.70467,-15.0547,0.290533,0.852444,-0.0212845,-21.9785,-4.57031,72.0053,-3.89672,5.80889,0.0469437,3.99734,-0.220657,-0.0212845,
Thu Feb 15 18:19:49 2018,68232318,561.729,1515,1434,1690,1600,1088,1940,0.0469437,-3.75587,1.63592,-0.201878,-0.5,0.5,5090,38,1102,82,26,12,-1.46525,-2.42772,-13.9534,0.396956,0.419304,-0.00319267,-21.9785,-4.57031,72.0053,-3.75587,6.10599,0.0469437,4.16626,-0.220657,-0.00319267,
Thu Feb 15 18:19:49 2018,68242319,561.077,1515,1437,1690,1600,1088,1940,0.0469437,-3.61503,1.63592,-0.201878,-0.5,0.5,5084,16,1028,82,28,28,-2.16436,-2.806,-13.2256,0.133028,0.482094,-0.00638535,-21.9785,-4.57031,72.0053,-3.75587,6.57864,0.0469437,4.20387,-0.201878,-0.00638535,
Thu Feb 15 18:19:49 2018,68252320,561.077,1515,1437,1692,1597,1088,1940,0.0469437,-3.61503,1.63803,-0.194835,-0.5,0.5,5084,16,1028,82,28,28,-0.622492,-1.76692,-15.3085,0.0553397,0.256478,-0.0170276,-24.7031,-2.19375,67.275,-3.61503,6.99954,0.0469437,4.35241,-0.201878,-0.0170276,
Thu Feb 15 18:19:49 2018,68262321,561.077,1515,1439,1692,1597,1088,1940,0.0469437,-3.52113,1.63803,-0.194835,-0.5,0.5,5084,16,1028,82,28,28,-0.531513,-3.73974,-15.6916,-0.14367,0.135156,-0.0340552,-24.7031,-2.19375,67.275,-3.61503,7.41113,0.0469437,4.29064,-0.194835,-0.0340552,
Thu Feb 15 18:19:49 2018,68272322,561.077,1515,1439,1694,1596,1088,1940,0.0469437,-3.52113,1.64014,-0.192488,-0.5,0.5,5050,36,1008,122,28,12,0.507571,-1.30245,-12.9335,-0.427818,0.345873,-0.0117065,-24.7031,-2.19375,67.275,-3.52113,7.78362,0.0469437,4.31305,-0.194835,-0.0117065,
Thu Feb 15 18:19:49 2018,68282323,561.468,1515,1439,1694,1596,1088,1940,0.0469437,-3.52113,1.64014,-0.192488,-0.5,0.5,5050,36,1008,122,28,12,0.943315,0.0957681,-15.3373,-0.410791,0.355451,-0.0361836,-24.7031,-2.19375,67.275,-3.52113,7.96869,0.0469437,4.03977,-0.192488,-0.0361836,
Thu Feb 15 18:19:49 2018,68292324,561.468,1515,1439,1697,1598,1088,1940,0.0469437,-3.52113,1.64331,-0.197183,-0.5,0.5,5070,20,1028,74,28,30,-1.07739,-0.220267,-13.0819,-0.424625,0.360772,-0.0553397,-24.7031,-2.19375,67.275,-3.52113,8.15033,0.0469437,3.872,-0.192488,-0.0553397,
Thu Feb 15 18:19:49 2018,68302325,561.468,1515,1439,1697,1598,1088,1940,0.0469437,-3.52113,1.64331,-0.197183,-0.5,0.5,5084,16,1024,144,28,28,1.17316,-1.31681,-11.5065,-0.57681,0.404405,-0.0766241,-24.7031,-2.19375,67.275,-3.52113,8.25226,0.0469437,3.62315,-0.197183,-0.0766241,
Thu Feb 15 18:19:49 2018,68312326,561.468,1515,1439,1697,1598,1088,1940,0.0469437,-3.52113,1.64331,-0.197183,-0.5,0.5,5084,16,1024,144,28,28,0.335188,-1.24498,-9.90242,-0.606608,0.660883,-0.0670461,-24.7031,-2.19375,67.275,-3.52113,8.44998,0.0469437,3.42906,-0.197183,-0.0670461,
Thu Feb 15 18:19:49 2018,68322327,561.468,1515,1439,1697,1592,1088,1940,0.0469437,-3.52113,1.64331,-0.183098,-0.5,0.5,5080,20,1012,116,8,28,0.823605,-3.10767,-10.817,-0.557654,0.553397,-0.00957802,-24.7031,-2.19375,67.275,-3.52113,8.48463,0.0469437,3.404,-0.197183,-0.00957802,
Thu Feb 15 18:19:49 2018,68332328,561.468,1515,1438,1697,1592,1088,1940,0.0469437,-3.56808,1.64331,-0.183098,-0.5,0.5,5080,20,1012,116,8,28,-3.41892,-2.62883,-10.1275,-0.313946,0.383121,0.0468259,-24.7031,-2.19375,67.275,-3.52113,8.44618,0.0469437,3.44308,-0.183098,0.0468259,
Thu Feb 15 18:19:49 2018,68342329,562.519,1515,1438,1697,1587,1088,1940,0.0469437,-3.56808,1.64331,-0.171361,-0.5,0.5,5080,20,1012,116,8,28,-3.65355,-1.10133,-10.2807,-0.194753,0.173469,0.0574681,-24.7031,-2.19375,67.275,-3.56808,8.31413,0.0469437,3.39788,-0.183098,0.0574681,
Thu Feb 15 18:19:49 2018,68352330,562.519,1515,1437,1697,1587,1088,1940,0.0469437,-3.61503,1.64331,-0.171361,-0.5,0.5,5080,8,1026,92,8,28,-3.32794,-0.023942,-12.1147,-0.061725,0.131964,0.0553397,-24.7031,-2.19375,67.275,-3.56808,8.15602,0.0469437,3.23759,-0.171361,0.0553397,
Thu Feb 15 18:19:49 2018,68362331,562.519,1515,1437,1697,1583,1088,1940,0.0469437,-3.61503,1.64331,-0.161972,-0.5,0.5,5080,8,1026,92,8,28,-0.775721,-1.32639,-15.4618,0.0734315,-0.405469,0.0840737,-24.7031,-2.19375,67.275,-3.61503,8.10781,0.0469437,3.01933,-0.171361,0.0840737,
Thu Feb 15 18:19:49 2018,68372332,562.519,1514,1436,1697,1578,1088,1940,-7.62939e-06,-3.66198,1.64331,-0.150234,-0.5,0.5,5086,20,1012,106,8,28,-4.3766,-2.58095,-16.3332,-0.174533,-0.101101,0.0287341,-24.7031,-2.19375,67.275,-3.61503,7.98406,0.0469437,2.73822,-0.161972,0.0287341,
Thu Feb 15 18:19:49 2018,68382333,562.146,1514,1436,1697,1578,1088,1940,-7.62939e-06,-3.66198,1.64331,-0.150234,-0.5,0.5,5068,24,1010,66,30,10,-1.4461,-0.814029,-18.4401,-0.0691746,-0.413983,0.0127707,-24.7031,-2.19375,67.275,-3.66198,7.99288,-7.62939e-06,2.48339,-0.150234,0.0127707,
Thu Feb 15 18:19:49 2018,68392334,562.146,1514,1436,1697,1578,1088,1940,-7.62939e-06,-3.66198,1.64331,-0.150234,-0.5,0.5,5068,24,1010,66,30,10,-1.56102,-0.80924,-18.3061,-0.423561,-0.229872,-0.00638535,-24.7031,-2.19375,67.275,-3.66198,8.14222,-7.62939e-06,2.12384,-0.150234,-0.00638535,
Thu Feb 15 18:19:49 2018,68402335,562.146,1508,1437,1697,1578,1088,1940,-0.281693,-3.61503,1.64331,-0.150234,-0.5,0.5,5068,24,1010,66,30,10,-2.30801,-3.24654,-20.4225,-0.620443,-0.0415047,-0.0383121,-24.7031,-2.19375,67.275,-3.66198,8.13833,-7.62939e-06,1.92137,-0.150234,-0.0383121,
Thu Feb 15 18:19:49 2018,68412336,562.146,1508,1437,1697,1575,1088,1940,-0.281693,-3.61503,1.64331,-0.143192,-0.5,0.5,5092,20,1020,74,8,30,-0.493206,-2.34632,-15.4091,-0.483158,-0.157505,-0.0340552,-24.7031,-2.19375,67.275,-3.61503,7.94535,-0.281693,1.80573,-0.150234,-0.0340552,
Thu Feb 15 18:19:49 2018,68422337,562.146,1498,1438,1697,1575,1088,1940,-0.751175,-3.56808,1.64331,-0.143192,-0.5,0.5,5086,16,1012,118,28,30,-2.13084,-1.09654,-13.6469,-0.741764,0.127707,-0.042569,-24.7031,-2.19375,67.275,-3.61503,7.49711,-0.281693,1.59484,-0.143192,-0.042569,
Thu Feb 15 18:19:49 2018,68432338,562.146,1498,1438,1697,1575,1088,1940,-0.751175,-3.56808,1.64331,-0.143192,-0.5,0.5,5086,16,1012,118,28,30,0.023942,0.105345,-8.22648,-0.797104,0.0468259,-0.00957802,-24.7031,-2.19375,67.275,-3.56808,7.12597,-0.751175,1.2631,-0.143192,-0.00957802,
Thu Feb 15 18:19:49 2018,68442339,562.997,1495,1438,1697,1575,1088,1940,-0.892021,-3.56808,1.64331,-0.143192,-0.5,0.5,5074,20,1012,72,28,10,1.42216,-1.14443,-0.675165,-0.400148,-0.333102,-0.00532112,-24.7031,-2.19375,67.275,-3.56808,7.0056,-0.751175,1.25522,-0.143192,-0.00532112,
Thu Feb 15 18:19:49 2018,68452340,562.997,1495,1438,1697,1577,1088,1940,-0.892021,-3.56808,1.64331,-0.147887,-0.5,0.5,5074,20,1012,72,28,10,-1.15879,-2.57616,-1.77171,-0.522534,-0.410791,-0.00212845,-24.7031,-2.19375,67.275,-3.56808,6.6632,-0.892021,1.22843,-0.143192,-0.00212845,
Thu Feb 15 18:19:49 2018,68462341,562.997,1495,1435,1697,1577,1088,1940,-0.892021,-3.70892,1.64331,-0.147887,-0.5,0.5,5080,20,1048,90,8,28,-0.248997,-3.69665,-4.15633,-0.318203,-0.396956,0.042569,-24.7031,-2.19375,67.275,-3.56808,6.41159,-0.892021,1.39508,-0.147887,0.042569,
Thu Feb 15 18:19:49 2018,68472342,562.997,1495,1435,1697,1576,1088,1940,-0.892021,-3.70892,1.64331,-0.14554,-0.5,0.5,5080,20,1048,90,8,28,1.8148,-4.21379,-8.62391,-0.17134,-0.730058,0.071303,-24.7031,-2.19375,67.275,-3.70892,6.16208,-0.892021,1.59269,-0.147887,0.071303,
Thu Feb 15 18:19:49 2018,68482343,561.52,1494,1431,1697,1576,1088,1940,-0.938972,-3.89672,1.64331,-0.14554,-0.5,0.5,5080,20,1048,90,8,28,-4.2952,-4.47716,-14.6669,-0.283084,-0.910976,0.0723673,-24.7031,-2.19375,67.275,-3.70892,5.71296,-0.892021,1.75466,-0.14554,0.0723673,
Thu Feb 15 18:19:49 2018,68492344,561.52,1494,1431,1697,1576,1088,1940,-0.938972,-3.89672,1.64331,-0.14554,-0.5,0.5,5086,28,1062,100,28,12,-5.48751,0.172383,-15.3899,-0.471451,-0.992921,0.0893948,-24.7031,-2.19375,67.275,-3.89672,5.11512,-0.938972,1.51907,-0.14554,0.0893948,
Thu Feb 15 18:19:49 2018,68502345,561.52,1492,1429,1697,1576,1088,1940,-1.03287,-3.99062,1.64331,-0.14554,-0.5,0.5,5086,28,1062,100,28,12,1.5706,5.74608,-11.6837,-0.51402,-0.739636,0.0393763,-24.7031,-2.19375,67.275,-3.89672,4.83937,-0.938972,1.09763,-0.14554,0.0393763,
Thu Feb 15 18:19:49 2018,68512346,561.52,1492,1429,1697,1577,1088,1940,-1.03287,-3.99062,1.64331,-0.147887,-0.5,0.5,5072,2,1028,112,28,30,4.33829,3.19865,-14.0204,-0.587452,-0.52147,-0.0532112,-24.7031,-2.19375,67.275,-3.99062,4.77268,-1.03287,0.693726,-0.14554,-0.0532112,
Thu Feb 15 18:19:49 2018,68522347,561.52,1492,1429,1697,1577,1088,1940,-1.03287,-3.99062,1.64331,-0.147887,-0.5,0.5,5072,14,1038,78,8,28,1.8148,0.512359,-9.30387,-0.50125,-0.470387,-0.032991,-24.7031,-2.19375,67.275,-3.99062,4.60822,-1.03287,0.566247,-0.147887,-0.032991,
Thu Feb 15 18:19:49 2018,68532348,561.52,1492,1428,1697,1577,1088,1940,-1.03287,-4.03756,1.64331,-0.147887,-0.5,0.5,5072,14,1038,78,8,28,0.770933,2.26491,-3.10767,-0.512956,-0.282019,-0.00319267,-24.7031,-2.19375,67.275,-3.99062,4.36114,-1.03287,0.331246,-0.147887,-0.00319267,
Thu Feb 15 18:19:49 2018,68542349,561.598,1492,1428,1697,1582,1088,1940,-1.03287,-4.03756,1.64331,-0.159624,-0.5,0.5,5092,14,1068,118,28,10,-1.70467,-0.134075,-7.90565,-0.351194,-0.211781,0.0138349,-24.7031,-2.19375,67.275,-4.03756,4.02867,-1.03287,0.189546,-0.147887,0.0138349,
Thu Feb 15 18:19:49 2018,68552350,561.598,1490,1427,1697,1582,1088,1940,-1.12676,-4.08451,1.64331,-0.159624,-0.5,0.5,5092,14,1068,118,28,10,-0.306458,-1.83396,-8.7963,0.0351194,-0.668333,0.0904591,-24.7031,-2.19375,67.275,-4.03756,3.60593,-1.03287,0.164486,-0.159624,0.0904591,
Thu Feb 15 18:19:49 2018,68562351,561.598,1490,1427,1697,1583,1088,1940,-1.12676,-4.08451,1.64331,-0.161972,-0.5,0.5,5092,14,1068,118,28,10,-3.75411,-2.93529,-17.4633,0.0468259,-0.674718,0.117065,-24.7031,-2.19375,67.275,-4.08451,3.20909,-1.12676,-0.0214617,-0.159624,0.117065,
