today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],PITCH_CMD_KP=0.0045KI=0KD=0.000742,PITCH_MEAS,ROLL_CMD_KP0.0045KI=0KD=0.000742,ROLL_MEAS,YAW_CMDKPy=0.231KIy=0KDy=0,YAW_MEAS,
Thu Feb 15 18:54:56 2018,69315269,559.331,1404,1447,1704,1718,1940,1940,-7.74648,-4.71831,1.6507,-0.478873,0.5,0.5,5074,8,938,74,8,30,-1.76692,1.71904,-13.69,-0.249028,0.323524,-0.318203,-25.4297,-16.4531,58.5152,-4.15493,9.73253,-7.74648,-6.50737,-0.478873,-0.318203,
Thu Feb 15 18:54:56 2018,69325270,559.331,1404,1447,1708,1727,1940,1940,-7.74648,-4.71831,1.65493,-0.5,0.5,0.5,5074,8,938,74,8,30,-1.53229,3.49075,-14.9398,0.0798168,0.0606608,-0.304368,-25.4297,-16.4531,58.5152,-4.71831,9.49312,-7.74648,-6.74892,-0.478873,-0.304368,
Thu Feb 15 18:54:56 2018,69335271,559.331,1404,1447,1708,1727,1940,1940,-7.74648,-4.71831,1.65493,-0.5,0.5,0.5,5106,8,960,68,8,28,-1.18274,2.61926,-17.4968,0.0319267,0.0510828,-0.357579,-25.4297,-16.4531,58.5152,-4.71831,9.3552,-7.74648,-6.95736,-0.5,-0.357579,
Thu Feb 15 18:54:56 2018,69345272,560.703,1403,1442,1728,1751,1940,1940,-7.8169,-5.07042,1.67606,-0.556338,0.5,0.5,5106,8,960,68,8,28,-1.56102,1.87227,-16.5631,0.292662,-0.252221,-0.339488,-25.4297,-16.4531,58.5152,-4.71831,9.09566,-7.74648,-7.04857,-0.5,-0.339488,
Thu Feb 15 18:54:56 2018,69355273,560.703,1401,1438,1728,1751,1940,1940,-7.95775,-5.35211,1.67606,-0.556338,0.5,0.5,5100,12,922,138,30,14,-1.99198,0.454898,-13.9869,0.188368,-0.113872,-0.345873,-25.4297,-16.4531,58.5152,-5.07042,8.83305,-7.8169,-6.99239,-0.556338,-0.345873,
Thu Feb 15 18:54:56 2018,69365274,560.703,1401,1438,1731,1764,1940,1940,-7.95775,-5.35211,1.67923,-0.586854,0.5,0.5,5100,12,922,138,30,14,-2.09732,0.0047884,-15.342,0.307561,-0.167083,-0.333102,-25.4297,-16.4531,58.5152,-5.35211,8.46001,-7.95775,-6.82967,-0.556338,-0.333102,
Thu Feb 15 18:54:56 2018,69375275,560.703,1400,1438,1731,1764,1940,1940,-8.02817,-5.35211,1.67923,-0.586854,0.5,0.5,5074,16,926,124,28,10,-1.23541,1.71425,-17.583,0.387378,-0.201138,-0.326717,-25.4297,-16.4531,58.5152,-5.35211,8.16221,-7.95775,-6.78725,-0.586854,-0.326717,
Thu Feb 15 18:54:56 2018,69385276,561.199,1400,1438,1731,1778,1940,1940,-8.02817,-5.35211,1.67923,-0.619718,0.5,0.5,5074,16,926,124,28,10,-0.670376,1.901,-20.3124,0.409726,-0.283084,-0.336295,-25.4297,-16.4531,58.5152,-5.35211,7.92729,-8.02817,-6.7563,-0.586854,-0.336295,
Thu Feb 15 18:54:56 2018,69395277,561.199,1400,1438,1731,1778,1940,1940,-8.02817,-5.35211,1.67923,-0.619718,0.5,0.5,5074,18,958,88,8,30,-3.055,1.33118,-24.3442,0.592773,-0.404405,-0.360772,-25.4297,-16.4531,58.5152,-5.35211,7.54553,-8.02817,-6.46263,-0.619718,-0.360772,
Thu Feb 15 18:54:56 2018,69405278,561.199,1402,1437,1731,1778,1940,1940,-7.88732,-5.42253,1.67923,-0.619718,0.5,0.5,5074,18,958,88,8,30,-2.85389,2.82037,-20.7529,0.558718,-0.391635,-0.41824,-25.4297,-16.4531,58.5152,-5.35211,7.13525,-8.02817,-6.22544,-0.619718,-0.41824,
Thu Feb 15 18:54:56 2018,69415279,561.199,1402,1437,1730,1783,1940,1940,-7.88732,-5.42253,1.67817,-0.631455,0.5,0.5,5080,18,920,116,26,10,-2.69108,0.517148,-17.6405,0.551268,-0.317139,-0.441653,-25.4297,-16.4531,58.5152,-5.42253,6.64957,-7.88732,-5.80596,-0.619718,-0.441653,
Thu Feb 15 18:54:56 2018,69425280,561.199,1408,1431,1730,1783,1940,1940,-7.46479,-5.84507,1.67817,-0.631455,0.5,0.5,5080,18,920,116,26,10,-1.9824,0.550666,-11.4874,0.410791,0.0659819,-0.479965,-25.4297,-16.4531,58.5152,-5.42253,6.35202,-7.88732,-5.68173,-0.631455,-0.479965,
Thu Feb 15 18:54:56 2018,69435281,561.199,1408,1431,1730,1780,1940,1940,-7.46479,-5.84507,1.67817,-0.624413,0.5,0.5,5068,18,926,92,8,28,-1.04866,1.35033,-13.6278,0.51402,0.0702388,-0.482094,-25.4297,-16.4531,58.5152,-5.84507,5.98036,-7.46479,-5.24083,-0.631455,-0.482094,
Thu Feb 15 18:54:56 2018,69445282,560.391,1417,1423,1730,1780,1940,1940,-6.83099,-6.40845,1.67817,-0.624413,0.5,0.5,5068,18,926,92,8,28,1.63285,4.40054,-8.05888,0.517213,0.0627892,-0.448038,-25.9746,-19.5609,54.4857,-5.84507,5.83686,-7.46479,-4.78091,-0.624413,-0.448038,
Thu Feb 15 18:54:56 2018,69455283,560.391,1417,1423,1727,1770,1940,1940,-6.83099,-6.40845,1.675,-0.600939,0.5,0.5,5062,24,954,140,28,12,0.158017,1.30245,-10.0748,0.600222,0.409726,-0.424625,-25.9746,-19.5609,54.4857,-6.40845,5.63592,-6.83099,-4.20647,-0.624413,-0.424625,
Thu Feb 15 18:54:56 2018,69465284,560.391,1428,1413,1727,1770,1940,1940,-6.05634,-7.11268,1.675,-0.600939,0.5,0.5,5062,24,954,140,28,12,0.861913,-2.2697,-11.4539,0.785398,0.32246,-0.435268,-25.9746,-19.5609,54.4857,-6.40845,5.34427,-6.83099,-3.44075,-0.600939,-0.435268,
Thu Feb 15 18:54:56 2018,69475285,560.391,1428,1413,1727,1770,1940,1940,-6.05634,-7.11268,1.675,-0.600939,0.5,0.5,5080,18,930,174,30,28,2.27449,2.09732,-3.56736,0.981215,-0.0893948,-0.427818,-25.9746,-19.5609,54.4857,-7.11268,5.20464,-6.05634,-2.98401,-0.600939,-0.427818,
Thu Feb 15 18:54:56 2018,69485286,561.129,1428,1413,1707,1755,1940,1940,-6.05634,-7.11268,1.65387,-0.565728,0.5,0.5,5080,18,930,174,30,28,0.244209,1.81002,0.785298,0.918426,0.134092,-0.394827,-25.9746,-19.5609,54.4857,-7.11268,4.92986,-6.05634,-2.49111,-0.600939,-0.394827,
Thu Feb 15 18:54:56 2018,69495287,561.129,1439,1398,1707,1755,1940,1940,-5.28169,-8.16901,1.65387,-0.565728,0.5,0.5,5072,26,970,98,8,28,-0.42138,2.69108,-7.12514,0.983343,0.193689,-0.361836,-25.9746,-19.5609,54.4857,-7.11268,4.35698,-6.05634,-1.97813,-0.565728,-0.361836,
Thu Feb 15 18:54:56 2018,69505288,561.129,1443,1390,1697,1743,1940,1940,-5,-8.73239,1.64331,-0.537559,0.5,0.5,5072,26,970,98,8,28,1.97761,2.2314,-3.31358,1.24621,-0.245836,-0.317139,-25.9746,-19.5609,54.4857,-8.16901,3.93014,-5.28169,-1.55034,-0.565728,-0.317139,
Thu Feb 15 18:54:56 2018,69515289,561.129,1443,1390,1697,1743,1940,1940,-5,-8.73239,1.64331,-0.537559,0.5,0.5,5090,16,994,98,8,28,3.19387,3.6344,0.469264,1.19725,-0.257542,-0.336295,-25.9746,-19.5609,54.4857,-8.73239,3.46407,-5,-0.976441,-0.537559,-0.336295,
Thu Feb 15 18:54:56 2018,69525290,561.129,1443,1390,1688,1742,1940,1940,-5,-8.73239,1.6338,-0.535211,0.5,0.5,5090,16,994,98,8,28,2.3128,2.5618,-3.4285,1.38988,-0.320332,-0.392699,-25.9746,-19.5609,54.4857,-8.73239,2.97734,-5,-0.421928,-0.537559,-0.392699,
Thu Feb 15 18:54:56 2018,69535291,561.129,1443,1390,1688,1742,1940,1940,-5,-8.73239,1.6338,-0.535211,0.5,0.5,5114,36,978,82,28,14,2.36068,0.799663,-7.32626,1.36008,-0.716223,-0.345873,-25.9746,-19.5609,54.4857,-8.73239,2.51061,-5,0.105446,-0.535211,-0.345873,
Thu Feb 15 18:54:56 2018,69545292,559.157,1447,1380,1687,1744,1940,1940,-4.71831,-9.43661,1.63275,-0.539906,0.5,0.5,5114,36,978,82,28,14,3.40455,-0.823605,-4.956,1.47289,-0.968444,-0.241579,-25.9746,-19.5609,54.4857,-8.73239,2.17137,-5,0.655404,-0.535211,-0.241579,
Thu Feb 15 18:54:56 2018,69555293,559.157,1449,1370,1687,1744,1940,1940,-4.57746,-10.1408,1.63275,-0.539906,0.5,0.5,5104,16,960,132,28,30,0.612916,0.148441,-8.48984,1.26643,-0.906719,-0.277763,-25.9746,-19.5609,54.4857,-9.43661,1.55713,-4.71831,1.1981,-0.539906,-0.277763,
Thu Feb 15 18:54:56 2018,69565294,559.157,1449,1370,1687,1744,1940,1940,-4.57746,-10.1408,1.63275,-0.539906,0.5,0.5,5104,16,960,132,28,30,-0.3304,2.19309,-6.16267,1.28984,-1.22918,-0.287341,-25.9746,-19.5609,54.4857,-10.1408,0.931017,-4.57746,1.39219,-0.539906,-0.287341,
Thu Feb 15 18:54:56 2018,69575295,559.157,1450,1363,1687,1744,1940,1940,-4.50704,-10.6338,1.63275,-0.539906,0.5,0.5,5078,24,952,78,8,28,0.454898,0.794875,-10.5919,1.21534,-1.43777,-0.29479,-25.9746,-19.5609,54.4857,-10.1408,0.337178,-4.57746,1.59121,-0.539906,-0.29479,
Thu Feb 15 18:54:56 2018,69585296,559.626,1450,1363,1688,1744,1940,1940,-4.50704,-10.6338,1.6338,-0.539906,0.5,0.5,5078,24,952,78,8,28,-1.65679,0.114922,-11.7124,1.11744,-1.53035,-0.308625,-25.9746,-19.5609,54.4857,-10.6338,-0.410733,-4.50704,1.79266,-0.539906,-0.308625,
Thu Feb 15 18:54:56 2018,69595297,559.626,1450,1363,1688,1744,1940,1940,-4.50704,-10.6338,1.6338,-0.539906,0.5,0.5,5078,18,952,116,28,28,-0.565032,-1.00556,-14.1306,0.902462,-1.49098,-0.336295,-25.9746,-19.5609,54.4857,-10.6338,-1.08959,-4.50704,2.07419,-0.539906,-0.336295,
Thu Feb 15 18:54:56 2018,69605298,559.626,1449,1355,1688,1744,1940,1940,-4.57746,-11.1972,1.6338,-0.539906,0.5,0.5,5078,18,952,116,28,28,2.22182,3.09331,-15.0452,0.628957,-1.29303,-0.382057,-25.9746,-19.5609,54.4857,-10.6338,-1.41761,-4.50704,2.2257,-0.539906,-0.382057,
Thu Feb 15 18:54:56 2018,69615299,559.626,1449,1355,1688,1745,1940,1940,-4.57746,-11.1972,1.6338,-0.542253,0.5,0.5,5094,16,938,98,28,10,-2.45166,-2.82516,-13.0723,0.483158,-1.09934,-0.399084,-25.9746,-19.5609,54.4857,-11.1972,-1.81363,-4.57746,2.62252,-0.539906,-0.399084,
Thu Feb 15 18:54:56 2018,69625300,559.626,1448,1349,1688,1745,1940,1940,-4.64789,-11.6197,1.6338,-0.542253,0.5,0.5,5094,16,938,98,28,10,0.0814029,0.593762,-8.86333,0.0968444,-0.875857,-0.415047,-25.9746,-19.5609,54.4857,-11.1972,-2.22188,-4.57746,2.7737,-0.542253,-0.415047,
Thu Feb 15 18:54:56 2018,69635301,559.626,1448,1349,1688,1735,1940,1940,-4.64789,-11.6197,1.6338,-0.518779,0.5,0.5,5092,24,944,148,8,28,-3.54342,-3.94564,-11.4778,-0.173469,-0.653434,-0.412919,-25.9746,-19.5609,54.4857,-11.6197,-2.85371,-4.64789,3.11367,-0.542253,-0.412919,
Thu Feb 15 18:54:56 2018,69645302,562.224,1445,1345,1688,1735,1940,1940,-4.85915,-11.9014,1.6338,-0.518779,0.5,0.5,5092,24,944,148,8,28,-2.77249,-3.99832,-12.4355,-0.0170276,-1.01314,-0.373543,-25.9746,-19.5609,54.4857,-11.6197,-3.55062,-4.64789,3.49804,-0.518779,-0.373543,
Thu Feb 15 18:54:56 2018,69655303,562.224,1445,1345,1688,1724,1940,1940,-4.85915,-11.9014,1.6338,-0.492958,0.5,0.5,5106,12,922,126,8,28,-1.95367,-3.36625,-12.2152,-0.118129,-0.819453,-0.367157,-25.9746,-19.5609,54.4857,-11.9014,-4.11761,-4.85915,3.74247,-0.518779,-0.367157,
Thu Feb 15 18:54:56 2018,69665304,562.224,1434,1343,1688,1724,1940,1940,-5.6338,-12.0423,1.6338,-0.492958,0.5,0.5,5106,12,922,126,8,28,-1.52271,-3.73495,-15.5479,-0.0500185,-0.881178,-0.369286,-25.9746,-19.5609,54.4857,-11.9014,-4.60005,-4.85915,3.99166,-0.492958,-0.369286,
Thu Feb 15 18:54:56 2018,69675305,562.224,1434,1343,1688,1724,1940,1940,-5.6338,-12.0423,1.6338,-0.492958,0.5,0.5,5074,20,948,84,8,28,1.19231,-1.20189,-9.36133,0.019156,-0.671526,-0.424625,-25.9746,-19.5609,54.4857,-12.0423,-4.95035,-5.6338,4.45413,-0.492958,-0.424625,
Thu Feb 15 18:54:56 2018,69685306,560.304,1434,1343,1689,1708,1940,1940,-5.6338,-12.0423,1.63486,-0.455399,0.5,0.5,5074,20,948,84,8,28,0.268151,-3.89776,-7.09163,-0.118129,-0.611929,-0.469323,-25.9746,-19.5609,54.4857,-12.0423,-5.27213,-5.6338,4.96666,-0.492958,-0.469323,
Thu Feb 15 18:54:56 2018,69695307,560.304,1422,1343,1689,1708,1940,1940,-6.47887,-12.0423,1.63486,-0.455399,0.5,0.5,5090,16,956,116,28,10,1.81959,-1.58017,-8.6287,-0.0851379,-0.499121,-0.378864,-25.9746,-19.5609,54.4857,-12.0423,-5.61688,-5.6338,5.19007,-0.455399,-0.378864,
Thu Feb 15 18:54:56 2018,69705308,560.304,1415,1343,1689,1690,1940,1940,-6.97183,-12.0423,1.63486,-0.413145,0.5,0.5,5090,16,956,116,28,10,2.0638,5.52103,-4.88896,0.0159634,-0.914169,-0.288405,-25.9746,-19.5609,54.4857,-12.0423,-6.18228,-6.47887,4.92849,-0.455399,-0.288405,
Thu Feb 15 18:54:56 2018,69715309,560.304,1415,1343,1700,1692,1940,1940,-6.97183,-12.0423,1.64648,-0.41784,0.5,0.5,5086,16,960,80,8,28,1.90578,4.39575,2.88741,0.203267,-1.12595,-0.293726,-25.9746,-19.5609,54.4857,-12.0423,-6.90758,-6.97183,4.70796,-0.413145,-0.293726,
Thu Feb 15 18:54:56 2018,69725310,560.304,1409,1344,1700,1692,1940,1940,-7.39436,-11.9718,1.64648,-0.41784,0.5,0.5,5086,16,960,80,8,28,1.55623,2.49476,2.67193,0.0723673,-0.642791,-0.271377,-25.9746,-19.5609,54.4857,-12.0423,-7.43518,-6.97183,4.35429,-0.41784,-0.271377,
Thu Feb 15 18:54:56 2018,69735311,560.304,1409,1344,1700,1692,1940,1940,-7.39436,-11.9718,1.64648,-0.41784,0.5,0.5,5082,18,924,58,28,12,0.272939,2.76291,-7.17303,-0.0744957,-0.682168,-0.195817,-25.9746,-19.5609,54.4857,-11.9718,-7.93666,-7.39436,3.93541,-0.41784,-0.195817,
Thu Feb 15 18:54:56 2018,69745312,562.658,1409,1344,1713,1692,1940,1940,-7.39436,-11.9718,1.66021,-0.41784,0.5,0.5,5082,18,924,58,28,12,1.59933,0.411803,-11.2815,0.0223487,-1.33773,-0.201138,-25.9746,-19.5609,54.4857,-11.9718,-8.42151,-7.39436,3.74683,-0.41784,-0.201138,
Thu Feb 15 18:54:56 2018,69755313,562.658,1403,1343,1713,1692,1940,1940,-7.8169,-12.0423,1.66021,-0.41784,0.5,0.5,5086,8,936,90,28,10,-2.23618,-3.28006,-10.75,-0.217102,-1.39413,-0.325653,-25.9746,-19.5609,54.4857,-11.9718,-8.7717,-7.39436,3.36102,-0.41784,-0.325653,
Thu Feb 15 18:54:56 2018,69765314,562.658,1403,1343,1728,1692,1940,1940,-7.8169,-12.0423,1.67606,-0.41784,0.5,0.5,5086,8,936,90,28,10,-1.50356,-2.93529,-14.5951,-0.580002,-1.03762,-0.279891,-25.9746,-19.5609,54.4857,-12.0423,-9.28767,-7.8169,3.08233,-0.41784,-0.279891,
Thu Feb 15 18:54:56 2018,69775315,562.658,1399,1344,1728,1692,1940,1940,-8.09859,-11.9718,1.67606,-0.41784,0.5,0.5,5070,24,944,88,8,28,-4.55377,-4.58729,-17.9613,-0.799232,-1.28771,-0.229872,-25.9746,-19.5609,54.4857,-12.0423,-9.65725,-7.8169,2.83999,-0.41784,-0.229872,
Thu Feb 15 18:54:56 2018,69785316,558.105,1399,1344,1734,1684,1940,1940,-8.09859,-11.9718,1.68239,-0.399061,0.5,0.5,5070,24,944,88,8,28,-1.67115,-3.81157,-19.2063,-1.04507,-1.42393,-0.295854,-25.9746,-19.5609,54.4857,-11.9718,-9.88912,-8.09859,2.09231,-0.41784,-0.295854,
Thu Feb 15 18:54:56 2018,69795317,558.105,1399,1344,1734,1684,1940,1940,-8.09859,-11.9718,1.68239,-0.399061,0.5,0.5,5064,8,900,122,8,28,0.54109,-3.96959,-15.5671,-1.21215,-1.04613,-0.249028,-25.9746,-19.5609,54.4857,-11.9718,-9.79878,-8.09859,1.35067,-0.399061,-0.249028,
Thu Feb 15 18:54:56 2018,69805318,558.105,1398,1344,1734,1684,1940,1940,-8.16901,-11.9718,1.68239,-0.399061,0.5,0.5,5064,8,900,122,8,28,-3.24654,-0.555455,-11.4299,-1.36753,-0.358644,-0.269249,-25.9746,-19.5609,54.4857,-11.9718,-9.92194,-8.09859,0.721184,-0.399061,-0.269249,
Thu Feb 15 18:54:56 2018,69815319,558.105,1398,1344,1735,1683,1940,1940,-8.16901,-11.9718,1.68345,-0.396713,0.5,0.5,5084,16,920,122,30,10,-2.0638,3.35667,-9.75877,-1.5676,-0.134092,-0.384185,-25.9746,-19.5609,54.4857,-11.9718,-10.2813,-8.16901,-0.199589,-0.399061,-0.384185,
Thu Feb 15 18:54:56 2018,69825320,558.105,1399,1345,1735,1682,1940,1940,-8.09859,-11.9014,1.68345,-0.394366,0.5,0.5,5084,16,920,122,30,10,-1.27372,1.94409,-9.24162,-1.41329,-0.19901,-0.409726,-25.9746,-19.5609,54.4857,-11.9718,-10.3177,-8.16901,-1.07075,-0.396713,-0.409726,
Thu Feb 15 18:54:56 2018,69835321,558.105,1399,1347,1735,1682,1940,1940,-8.09859,-11.7606,1.68345,-0.394366,0.5,0.5,5080,12,926,100,28,12,0.502782,-0.56982,-8.08282,-1.40584,-0.00638535,-0.320332,-25.9746,-19.5609,54.4857,-11.9014,-10.2842,-8.09859,-1.70046,-0.394366,-0.320332,
Thu Feb 15 18:54:56 2018,69845322,561.173,1399,1347,1735,1682,1940,1940,-8.09859,-11.7606,1.68345,-0.394366,0.5,0.5,5080,12,926,100,28,12,0.56982,0.3304,-4.09887,-1.15362,-0.061725,-0.337359,-25.9746,-19.5609,54.4857,-11.7606,-10.1993,-8.09859,-2.11212,-0.394366,-0.337359,
Thu Feb 15 18:54:56 2018,69855323,561.173,1399,1347,1734,1683,1940,1940,-8.09859,-11.7606,1.68239,-0.396713,0.5,0.5,5084,12,952,106,8,28,0.325611,2.08774,-0.679953,-1.44841,0.139413,-0.429947,-25.9746,-19.5609,54.4857,-11.7606,-10.0905,-8.09859,-2.73297,-0.394366,-0.429947,
Thu Feb 15 18:54:56 2018,69865324,561.173,1399,1348,1734,1683,1940,1940,-8.09859,-11.6901,1.68239,-0.396713,0.5,0.5,5084,12,952,106,8,28,0.234632,3.91213,2.09732,-1.32709,0.196881,-0.383121,-25.9746,-19.5609,54.4857,-11.7606,-9.98922,-8.09859,-3.34694,-0.396713,-0.383121,
Thu Feb 15 18:54:56 2018,69875325,561.173,1399,1348,1734,1683,1940,1940,-8.09859,-11.6901,1.68239,-0.396713,0.5,0.5,5078,26,938,80,28,12,0.919373,5.38695,2.99275,-1.39733,0.325653,-0.273506,-25.9746,-19.5609,54.4857,-11.6901,-9.76701,-8.09859,-4.12085,-0.396713,-0.273506,
Thu Feb 15 18:54:56 2018,69885326,561.008,1399,1348,1734,1687,1940,1940,-8.09859,-11.6901,1.68239,-0.406103,0.5,0.5,5078,26,938,80,28,12,2.90656,3.32315,0.574608,-1.32922,0.400148,-0.290533,-25.9746,-19.5609,54.4857,-11.6901,-9.39422,-8.09859,-4.67514,-0.396713,-0.290533,
Thu Feb 15 18:54:56 2018,69895327,561.008,1395,1351,1734,1687,1940,1940,-8.38028,-11.4789,1.68239,-0.406103,0.5,0.5,5074,20,920,112,8,28,1.403,1.84832,-0.526724,-1.18235,0.391635,-0.365029,-25.9746,-19.5609,54.4857,-11.6901,-8.96896,-8.09859,-5.15846,-0.406103,-0.365029,
Thu Feb 15 18:54:56 2018,69905328,561.008,1389,1356,1735,1700,1940,1940,-8.80282,-11.1268,1.68345,-0.43662,0.5,0.5,5074,20,920,112,8,28,0.890643,-0.560243,-3.78763,-1.12701,0.506571,-0.346937,-25.9746,-19.5609,54.4857,-11.4789,-8.56357,-8.38028,-5.33223,-0.406103,-0.346937,
Thu Feb 15 18:54:56 2018,69915329,561.008,1389,1356,1734,1709,1940,1940,-8.80282,-11.1268,1.68239,-0.457747,0.5,0.5,5084,14,966,116,28,14,0,-0.21069,-4.78362,-1.05677,0.575745,-0.257542,-25.9746,-19.5609,54.4857,-11.1268,-8.13236,-8.80282,-5.61345,-0.43662,-0.257542,
Thu Feb 15 18:54:56 2018,69925330,561.008,1385,1362,1734,1709,1940,1940,-9.0845,-10.7042,1.68239,-0.457747,0.5,0.5,5084,14,966,116,28,14,0.952892,0.0670376,-5.63116,-1.02804,0.660883,-0.285212,-25.9746,-19.5609,54.4857,-11.1268,-7.64816,-8.80282,-5.86979,-0.457747,-0.285212,
Thu Feb 15 18:54:56 2018,69935331,561.008,1385,1362,1734,1709,1940,1940,-9.0845,-10.7042,1.68239,-0.457747,0.5,0.5,5100,8,936,110,28,28,1.26893,0.665588,-5.21457,-0.876921,0.537433,-0.339488,-25.9746,-19.5609,54.4857,-10.7042,-7.1703,-9.0845,-6.15453,-0.457747,-0.339488,
Thu Feb 15 18:54:56 2018,69945332,558.114,1383,1365,1735,1718,1940,1940,-9.22535,-10.493,1.68345,-0.478873,0.5,0.5,5100,8,936,110,28,28,0.857124,0.177171,-4.96079,-0.857765,0.680039,-0.354387,-25.9746,-19.5609,54.4857,-10.7042,-6.69886,-9.0845,-6.36495,-0.457747,-0.354387,
Thu Feb 15 18:54:56 2018,69955333,558.114,1383,1365,1734,1732,1940,1940,-9.22535,-10.493,1.68239,-0.511737,0.5,0.5,5074,12,1028,124,28,10,0.311246,-0.545878,-7.11557,-0.829031,0.734315,-0.311818,-25.9746,-19.5609,54.4857,-10.493,-6.30623,-9.22535,-6.45171,-0.478873,-0.311818,
Thu Feb 15 18:54:56 2018,69965334,558.114,1383,1365,1734,1732,1940,1940,-9.22535,-10.493,1.68239,-0.511737,0.5,0.5,5074,12,1028,124,28,10,1.01993,-1.30723,-9.19373,-0.780076,0.873728,-0.319267,-25.9746,-19.5609,54.4857,-10.493,-5.8742,-9.22535,-6.46577,-0.511737,-0.319267,
Thu Feb 15 18:54:56 2018,69975335,558.114,1382,1372,1734,1732,1940,1940,-9.29578,-10,1.68239,-0.511737,0.5,0.5,5078,18,926,118,8,30,1.06303,-3.2609,-11.0421,-0.705581,0.877985,-0.35013,-25.9746,-19.5609,54.4857,-10.493,-5.44665,-9.22535,-6.38709,-0.511737,-0.35013,
Thu Feb 15 18:54:56 2018,69985438,561.19,1382,1372,1734,1742,1940,1940,-9.29578,-10,1.68239,-0.535211,0.5,0.5,5078,18,926,118,8,30,1.01514,-1.81959,-8.6718,-0.578938,0.850315,-0.304368,-25.9746,-19.5609,54.4857,-10,-4.97869,-9.29578,-6.36304,-0.511737,-0.304368,
Thu Feb 15 18:54:56 2018,69995439,561.19,1382,1372,1734,1742,1940,1940,-9.29578,-10,1.68239,-0.535211,0.5,0.5,5060,34,942,70,28,30,1.33118,1.9393,-7.65666,-0.424625,0.728994,-0.260735,-25.9746,-19.5609,54.4857,-10,-4.60293,-9.29578,-6.45793,-0.535211,-0.260735,
Thu Feb 15 18:54:56 2018,70005440,561.19,1379,1377,1734,1742,1940,1940,-9.50704,-9.64789,1.68239,-0.535211,0.5,0.5,5060,34,942,70,28,30,1.27372,3.57694,-8.19296,-0.272441,0.607672,-0.271377,-25.9746,-19.5609,54.4857,-10,-4.28549,-9.29578,-6.54775,-0.535211,-0.271377,
Thu Feb 15 18:54:56 2018,70015441,561.19,1379,1377,1733,1744,1940,1940,-9.50704,-9.64789,1.68134,-0.539906,0.5,0.5,5062,20,944,88,28,12,1.0343,1.25456,-11.6885,-0.119193,0.515085,-0.283084,-25.9746,-19.5609,54.4857,-9.64789,-3.92469,-9.50704,-6.63245,-0.535211,-0.283084,
Thu Feb 15 18:54:56 2018,70025442,561.19,1378,1383,1733,1738,1940,1940,-9.57746,-9.22535,1.68134,-0.525821,0.5,0.5,5062,20,944,88,28,12,1.6089,0,-14.3317,0.0510828,0.483158,-0.271377,-25.9746,-19.5609,54.4857,-9.64789,-3.53678,-9.50704,-6.69111,-0.539906,-0.271377,
Thu Feb 15 18:54:56 2018,70035443,561.19,1378,1388,1733,1738,1940,1940,-9.57746,-8.87324,1.68134,-0.525821,0.5,0.5,5084,14,938,112,28,12,0.201113,-1.7334,-21.2845,0.221359,0.235194,-0.247964,-25.9746,-19.5609,54.4857,-9.22535,-3.10044,-9.57746,-6.69343,-0.525821,-0.247964,
Thu Feb 15 18:54:56 2018,70045444,560.921,1378,1388,1732,1732,1940,1940,-9.57746,-8.87324,1.68028,-0.511737,0.5,0.5,5084,14,938,112,28,12,0.981623,0.402226,-22.4624,0.304368,0.0042569,-0.260735,-25.9746,-19.5609,54.4857,-8.87324,-2.70725,-9.57746,-6.63815,-0.525821,-0.260735,
Thu Feb 15 18:54:56 2018,70055445,560.921,1379,1388,1732,1732,1940,1940,-9.50704,-8.87324,1.68028,-0.511737,0.5,0.5,5092,14,944,86,8,30,-0.603339,0.579397,-23.2046,0.190496,-0.0638535,-0.290533,-25.9746,-19.5609,54.4857,-8.87324,-2.46358,-9.57746,-6.76165,-0.511737,-0.290533,
Thu Feb 15 18:54:56 2018,70065446,560.921,1379,1388,1717,1718,1940,1940,-9.50704,-8.87324,1.66444,-0.478873,0.5,0.5,5092,14,944,86,8,30,-3.96959,-3.0981,-23.6164,0.080881,0.107487,-0.326717,-25.9746,-19.5609,54.4857,-8.87324,-2.27426,-9.50704,-6.75421,-0.511737,-0.326717,
Thu Feb 15 18:54:56 2018,70075447,560.921,1379,1388,1717,1718,1940,1940,-9.50704,-8.87324,1.66444,-0.478873,0.5,0.5,5070,12,916,76,28,12,-1.57538,-0.0526724,-23.7984,0.00532112,0.22668,-0.345873,-13.0781,-28.5188,60.968,-8.87324,-2.04336,-9.50704,-6.92658,-0.478873,-0.345873,
Thu Feb 15 18:54:56 2018,70085448,561.746,1379,1388,1717,1718,1940,1940,-9.50704,-8.87324,1.66444,-0.478873,0.5,0.5,5070,12,916,76,28,12,-1.89621,1.97282,-25.0146,-0.275634,0.517213,-0.355451,-13.0781,-28.5188,60.968,-8.87324,-1.65671,-9.50704,-7.04927,-0.478873,-0.355451,
