ODB Name,Step,Frame,Part Instance Name, Element Label,         IntPt,X,Y,Z,Section Name,Material Name,Section Point,E-Max. In-Plane Principal,E-Max. In-Plane Principal (Abs),       S-Mises,S-Max. In-Plane Principal
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            51,             2,   334.500E-03,       1.81057,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   935.480E-06,   935.480E-06,   27.9939E+03,   28.1728E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            51,             3,   536.156E-03,       1.68379,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   908.183E-06,   908.183E-06,   27.2010E+03,   27.3133E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            51,             4,   366.176E-03,       1.67199,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   908.102E-06,   908.102E-06,   27.1736E+03,   27.3499E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            52,             1,   761.061E-03,       1.48184,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   850.241E-06,   850.241E-06,   25.3957E+03,   25.6820E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            52,             2,   950.747E-03,       1.53978,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   843.211E-06,   843.211E-06,   25.2617E+03,   25.3489E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            52,             3,   686.614E-03,       1.60623,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   863.188E-06,   863.188E-06,   25.7660E+03,   26.1002E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            52,             4,   838.596E-03,       1.64188,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   855.424E-06,   855.424E-06,   25.6335E+03,   25.7071E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            53,             1,   19.8937E-03,   905.279E-03,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   589.207E-06,   589.207E-06,   17.2443E+03,   19.3088E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            53,             2,   189.339E-03,   907.639E-03,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   600.323E-06,   600.323E-06,   17.5508E+03,   19.2692E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            53,             3,   11.6649E-03,       1.02544,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   599.930E-06,   599.930E-06,   17.5557E+03,   19.6433E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            53,             4,   170.838E-03,       1.03425,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   611.161E-06,   611.161E-06,   17.8696E+03,   19.5843E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            54,             1,   313.898E-03,   909.924E-03,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   696.804E-06,   696.804E-06,   20.3972E+03,   22.1236E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            54,             2,   484.756E-03,   913.808E-03,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   705.552E-06,   705.552E-06,   20.7332E+03,   22.0561E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            54,             3,   289.290E-03,       1.04278,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   697.938E-06,   697.938E-06,   20.4301E+03,   22.1619E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            54,             4,   453.734E-03,       1.05727,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   706.820E-06,   706.820E-06,   20.7722E+03,   22.0900E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            55,             1,   610.640E-03,   916.837E-03,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   764.061E-06,   764.061E-06,   22.5121E+03,   23.7088E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            55,             2,   783.704E-03,   921.228E-03,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   771.240E-06,   771.240E-06,   22.8392E+03,   23.6587E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            55,             3,   577.129E-03,       1.06858,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   765.693E-06,   765.693E-06,   22.5614E+03,   23.7563E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            55,             4,   749.809E-03,       1.08497,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   772.672E-06,   772.672E-06,   22.8812E+03,   23.7034E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            56,             1,  -78.0391E-03,       1.22289,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   745.394E-06,   745.394E-06,   21.9017E+03,   23.3089E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            56,             2,  -187.519E-03,       1.27629,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   746.013E-06,   746.013E-06,   22.1722E+03,   22.7265E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            56,             3,  -100.633E-03,       1.11420,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   578.218E-06,   578.218E-06,   16.9502E+03,   18.2312E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            56,             4,  -251.311E-03,       1.14667,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   613.487E-06,   613.487E-06,   18.1708E+03,   18.8127E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            57,             1,   218.268E-03,       1.27947,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   761.613E-06,   761.613E-06,   22.3706E+03,   23.8422E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            57,             2,   263.666E-03,       1.14180,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   741.725E-06,   741.725E-06,   21.7843E+03,   23.2270E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            57,             3,   375.011E-03,       1.30684,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   763.597E-06,   763.597E-06,   22.5485E+03,   23.5680E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            57,             4,   424.328E-03,       1.16259,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   744.243E-06,   744.243E-06,   21.9749E+03,   22.9757E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            58,             1,  -474.285E-03,       1.41976,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.03668E-03,   1.03668E-03,   32.0702E+03,   29.9189E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            58,             2,  -600.363E-03,       1.44735,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.06834E-03,   1.06834E-03,   33.5597E+03,   30.3363E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            58,             3,  -509.773E-03,       1.32620,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   927.001E-06,   927.001E-06,   28.6987E+03,   26.7312E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            58,             4,  -597.306E-03,       1.36429,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   936.430E-06,   936.430E-06,   29.7710E+03,    26.275E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            59,             1,       1.18535,       1.26370,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   827.708E-06,   827.708E-06,   24.7468E+03,   24.9622E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            59,             2,       1.38605,       1.26470,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   830.151E-06,   830.151E-06,   24.8682E+03,   24.9598E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            59,             3,       1.15902,       1.45637,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   833.473E-06,   833.473E-06,   24.9218E+03,   25.1318E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            59,             4,       1.37899,       1.45721,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   835.709E-06,   835.709E-06,   25.0328E+03,   25.1299E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            60,             1,   495.732E-03,       1.32539,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   812.600E-06,   812.600E-06,   24.0155E+03,   25.0339E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            60,             2,   546.340E-03,       1.17805,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   791.653E-06,   791.653E-06,   23.3925E+03,   24.3977E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            60,             3,   668.807E-03,       1.34872,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   816.450E-06,   816.450E-06,   24.2715E+03,   24.8613E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            60,             4,   719.022E-03,       1.19951,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   795.572E-06,   795.572E-06,   23.6501E+03,   24.2269E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            61,             1,  -703.167E-03,       1.71436,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.61479E-03,   1.61479E-03,   48.5304E+03,   48.3157E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            61,             2,  -703.696E-03,       1.82193,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.85519E-03,   1.85519E-03,   55.7431E+03,   55.5263E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            61,             3,  -873.424E-03,       1.71352,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.62668E-03,   1.62668E-03,   49.1286E+03,   48.3352E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            61,             4,  -876.111E-03,       1.82170,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.86556E-03,   1.86556E-03,   56.2908E+03,   55.5047E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            62,             1,      -1.47171,       1.64578,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.95389E-03,   1.95389E-03,   57.5213E+03,   60.7605E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            62,             2,      -1.45985,       1.61273,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   2.06676E-03,   2.06676E-03,   60.8133E+03,   64.3600E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            62,             3,      -1.44561,       1.66611,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.97314E-03,   1.97314E-03,   58.2937E+03,   60.8339E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            62,             4,      -1.42241,       1.62681,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   2.05939E-03,   2.05939E-03,   60.7706E+03,   63.6631E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            63,             1,      -1.48444,       1.58179,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   2.45813E-03,   2.45813E-03,   72.3518E+03,   76.4808E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            63,             2,      -1.52547,       1.58088,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   2.45666E-03,   2.45666E-03,   72.3031E+03,   76.4507E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            63,             3,      -1.48164,       1.54308,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   2.84421E-03,   2.84421E-03,   83.8733E+03,   88.0667E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            63,             4,      -1.52472,       1.54233,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   2.84478E-03,   2.84478E-03,   83.8850E+03,   88.0972E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            64,             1,  -820.969E-03,       1.20085,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   573.804E-06,   573.804E-06,   21.9135E+03,   13.7616E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            64,             2,  -790.408E-03,       1.15006,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   522.347E-06,  -536.810E-06,   21.1697E+03,   11.9111E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            64,             3,  -740.212E-03,       1.23991,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   648.087E-06,   648.087E-06,   22.7139E+03,   16.6894E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            64,             4,  -700.949E-03,       1.18286,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   611.719E-06,   611.719E-06,   22.3364E+03,   15.2272E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            65,             1,  -673.670E-03,       1.43327,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.01087E-03,   1.01087E-03,   31.4527E+03,   28.9914E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            65,             2,  -747.871E-03,       1.36720,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.00400E-03,   1.00400E-03,   31.6743E+03,   28.3859E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            65,             3,  -652.577E-03,       1.36041,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   992.802E-06,   992.802E-06,   31.8160E+03,   27.6442E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            65,             4,  -716.045E-03,       1.31172,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   975.131E-06,   975.131E-06,   31.9799E+03,   26.5816E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            66,             1,  -211.029E-03,       1.41302,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   984.913E-06,   984.913E-06,   29.4882E+03,   29.6379E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            66,             2,  -122.682E-03,       1.53862,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.07121E-03,   1.07121E-03,   32.0970E+03,   32.1957E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            66,             3,  -347.606E-03,       1.46765,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   988.624E-06,   988.624E-06,   29.9040E+03,   29.3154E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            66,             4,  -299.157E-03,       1.58598,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.08629E-03,   1.08629E-03,   32.7992E+03,   32.2901E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            67,             1,      -1.45388,       1.58574,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   2.31570E-03,   2.31570E-03,   68.3551E+03,   71.5351E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            67,             2,      -1.44943,       1.54506,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   2.59651E-03,   2.59651E-03,   76.7160E+03,   80.0392E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            67,             3,      -1.41141,       1.59562,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   2.33858E-03,   2.33858E-03,   69.1225E+03,   72.0260E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            67,             4,      -1.40454,       1.54970,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   2.58572E-03,   2.58572E-03,   76.4813E+03,   79.5165E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            68,             1,      -1.00044,       1.47868,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.45316E-03,   1.45316E-03,   45.6508E+03,   41.2606E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            68,             2,  -913.946E-03,       1.52750,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.46082E-03,   1.46082E-03,   45.1457E+03,   42.2065E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            68,             3,      -1.01725,       1.54678,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.60026E-03,   1.60026E-03,   49.1740E+03,   46.5348E+03
C:/temp/newjob.odb,Step-1,Increment      1: Step Time =    1.000,"RIGHTSIDE1-1",            68,             4,  -946.415E-03,       1.61443,            0.,"ASSEMBLY_RIGHTSIDE1-1_SET-5","A36","",   1.56300E-03,   1.56300E-03,   47.5739E+03,   45.9747E+03
