today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Thu Sep 26 01:03:24 2019,8483061,1084.74,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5540,1234,0,6,28,1.20668,-0.306458,10.1227,0.00851379,0.00319267,0.0117065,20.8406,34.9629,-61.0166,173.202,13.4636,164.164,0.691397,164.855,-0.113647,-0,-0.00772488,
Thu Sep 26 01:03:24 2019,8493062,1084.74,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5540,1236,0,8,28,1.31202,-0.325611,10.1179,0.00851379,0.00319267,0.0148991,20.8406,34.9629,-61.0166,172.612,13.7501,165.821,0.644251,166.466,-0.114037,-0,-0.00780178,
Thu Sep 26 01:03:24 2019,8503063,1084.74,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5540,1236,0,8,28,1.19231,-0.277727,10.0748,0.0117065,0.00532112,0.0138349,20.8406,34.9629,-61.0166,173.251,14.036,167.365,0.598097,167.963,-0.114432,-0,-0.00789738,
Thu Sep 26 01:03:24 2019,8513066,1084.74,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5540,1236,0,30,14,1.14443,-0.177171,10.228,0.00957802,0.00851379,0.0117065,20.8406,34.9629,-61.0166,173.616,14.3215,168.799,0.553316,169.352,-0.114822,-0,-0.00780899,
Thu Sep 26 01:03:24 2019,8523067,1085.55,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5540,1236,0,30,14,1.2785,-0.325611,10.0317,0.0159634,0.00851379,0.00957802,20.8406,34.9629,-61.0166,172.737,14.608,170.128,0.511126,170.639,-0.115223,-0,-0.0080098,
Thu Sep 26 01:03:24 2019,8533068,1085.55,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5372,5532,1234,0,28,10,1.14443,-0.282516,10.1179,0.0106422,0.00957802,0.00851379,20.8406,34.9629,-61.0166,173.547,14.8942,171.356,0.470301,171.826,-0.115629,-0,-0.00812729,
Thu Sep 26 01:03:24 2019,8543069,1085.55,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5372,5532,1234,0,28,10,1.14443,-0.335188,10.0413,0.0042569,0.0117065,0.0127707,20.8406,34.9629,-61.0166,173.498,15.18,172.487,0.430878,172.918,-0.116036,-0,-0.00812862,
Thu Sep 26 01:03:24 2019,8553070,1085.55,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5404,5538,1234,0,6,28,1.13485,-0.311246,10.1179,0.0042569,0.0138349,0.0117065,20.8406,34.9629,-61.0166,173.6,15.4659,173.526,0.39318,173.919,-0.116453,-0,-0.00834679,
Thu Sep 26 01:03:24 2019,8563071,1085.55,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5404,5538,1234,0,6,28,1.14922,-0.335188,10.0461,0.00851379,0.0117065,0.00744957,20.8406,34.9629,-61.0166,173.474,15.753,174.476,0.358368,174.835,-0.116858,-0,-0.00810806,
Thu Sep 26 01:03:24 2019,8573072,1085.55,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5544,1234,0,28,30,1.15401,-0.215478,10.1993,0.00851379,0.0127707,0.0138349,20.8406,34.9629,-61.0166,173.545,16.0392,175.342,0.324285,175.667,-0.117271,-0,-0.00825947,
