today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.0035, kiei(I)=0, kded(D)=0.00048,signal, mad_pitch
Thu Sep 26 02:46:20 2019,99582045,1040.55,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5410,5554,1226,0,8,12,-0.253785,-0.6608,-11.0612,0.0457616,-0.0266056,0.0106422,-17.8125,35.1422,34.2246,-1.31435,2639.61,-4.03966,0.0106133,-4.02904,0.0161703,0,0.00370841,0.281685,-4.33841,
Thu Sep 26 02:46:20 2019,99592046,1040.55,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5410,5554,1226,0,8,12,0.0861913,-0.770933,-8.97826,-0.0574681,-0.110679,-0.0148991,-17.8125,35.1422,34.2246,0.550023,2639.92,-4.03187,0.0329658,-3.9989,0.0162248,0,0.000746773,0.281685,-4.35397,
Thu Sep 26 02:46:20 2019,99602047,1040.55,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5390,5558,1230,0,26,28,-0.837971,0.603339,-8.8777,-0.061725,-0.114936,0.0446974,-17.8125,35.1422,34.2246,-5.39221,2640.21,-4.01482,0.0310775,-3.98374,0.0159915,-0,-0.00319874,0.281685,-4.28733,
Thu Sep 26 02:46:20 2019,99612048,1042.12,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5390,5558,1230,0,26,28,-0.402226,-0.378284,-10.477,0.133028,-0.0276698,0.00638535,-17.8125,35.1422,34.2246,-2.19858,2640.47,-3.99579,0.00457414,-3.99122,0.0162139,0,0.00304942,0.281685,-4.35085,
Thu Sep 26 02:46:20 2019,99622049,1042.12,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5388,5538,1228,0,28,28,-0.42138,-1.12049,-8.5473,-0.019156,-0.107487,-0.0266056,-17.8125,35.1422,34.2246,-2.82238,2640.78,-3.9752,0.0259602,-3.94924,0.0163116,0,0.00133976,0.281685,-4.37877,
Thu Sep 26 02:46:20 2019,99632050,1042.12,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5388,5538,1228,0,28,28,-0.727837,0.430956,-9.04529,-0.0915233,-0.0830095,0.052147,-17.8125,35.1422,34.2246,-4.60045,2641.06,-3.95309,0.0168663,-3.93623,0.0162945,-0,-0.00023362,0.281685,-4.3739,
Thu Sep 26 02:46:20 2019,99642051,1042.12,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5388,5538,1228,0,28,28,-0.0335188,0.6608,-10.9942,0.106422,-0.0308625,0.0106422,-17.8125,35.1422,34.2246,-0.174682,2641.33,-3.92946,0.00091318,-3.92854,0.016488,0,0.00265274,0.281685,-4.42916,
Thu Sep 26 02:46:20 2019,99652052,1039.41,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5378,5548,1228,0,26,28,-0.814029,-0.952892,-8.61913,0.00957802,-0.107487,-0.0148991,-17.8125,35.1422,34.2246,-5.39527,2641.64,-3.90276,0.0214686,-3.88129,0.0164532,-0,-0.000477173,0.281685,-4.41922,
Thu Sep 26 02:46:20 2019,99662053,1039.41,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5388,5546,1228,0,26,28,-1.01514,-0.0287304,-9.14106,-0.106422,-0.102166,0.042569,-17.8125,35.1422,34.2246,-6.3369,2641.92,-3.87992,0.0177352,-3.86219,0.0165544,0,0.00138851,0.281685,-4.44815,
Thu Sep 26 02:46:20 2019,99672054,1039.41,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5388,5546,1228,0,26,28,-0.110133,0.675165,-11.5496,0.0297983,-0.0659819,0.0287341,-17.8125,35.1422,34.2246,-0.546337,2642.2,-3.86195,0.0059514,-3.856,0.0169008,0,0.0047496,0.281685,-4.5471,
Thu Sep 26 02:46:20 2019,99682055,1039.41,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5410,5538,1230,0,26,28,-0.756568,-0.579397,-9.60075,0.0319267,-0.121322,-0.00744957,-17.8125,35.1422,34.2246,-4.50577,2642.5,-3.84219,0.0200489,-3.82214,0.016846,-0,-0.000750389,0.281685,-4.53147,
Thu Sep 26 02:46:20 2019,99692056,1039.41,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5410,5538,1230,0,26,28,-1.13006,-0.565032,-9.33739,-0.0244772,-0.0915233,0.032991,-17.8125,35.1422,34.2246,-6.9007,2642.78,-3.82514,0.00967923,-3.81546,0.0168706,0,0.000337349,0.281685,-4.5385,
Thu Sep 26 02:46:20 2019,99702057,1039.41,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5410,5538,1230,0,26,28,0.143652,-0.148441,-11.0373,0.0138349,-0.0542754,0.0159634,-17.8125,35.1422,34.2246,0.745674,2643.05,-3.81167,-0.00179883,-3.81347,0.0173743,0,0.00690742,0.281685,-4.6824,
Thu Sep 26 02:46:20 2019,99712058,1040.24,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5374,5546,1226,0,28,28,-0.584185,-0.521936,-8.66222,-0.0393763,-0.0904591,0.00638535,-17.8125,35.1422,34.2246,-3.85822,2643.35,-3.79371,0.00772488,-3.78598,0.0173372,-0,-0.000509354,0.281685,-4.67179,
Thu Sep 26 02:46:20 2019,99722059,1040.24,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5390,5540,1234,0,28,26,-1.23062,-0.11971,-9.03093,0.042569,-0.0649177,0.0297983,-17.8125,35.1422,34.2246,-7.75975,2643.63,-3.77685,-0.000679767,-3.77753,0.0172981,-0,-0.000535469,0.281685,-4.66063,
Thu Sep 26 02:46:20 2019,99732060,1040.24,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5390,5540,1234,0,28,26,-0.349553,-0.679953,-9.8258,0.0830095,-0.0436332,-0.00957802,-17.8125,35.1422,34.2246,-2.03744,2643.91,-3.76737,-0.00690276,-3.77428,0.0176977,0,0.00548028,0.281685,-4.77481,
Thu Sep 26 02:46:20 2019,99742061,1040.24,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5410,5556,1226,0,28,26,-0.746991,-0.234632,-8.96389,-0.0691746,-0.0351194,0.00532112,-17.8125,35.1422,34.2246,-4.76365,2644.19,-3.76015,-0.00939701,-3.76955,0.0177004,0,3.69186e-05,0.281685,-4.77558,
Thu Sep 26 02:46:20 2019,99752062,1041.15,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5410,5556,1226,0,28,26,-1.20189,1.05824,-9.4954,0.0372479,-0.0255414,0.0361836,-17.8125,35.1422,34.2246,-7.21391,2644.48,-3.75706,-0.0116438,-3.76871,0.0176477,-0,-0.000722855,0.281685,-4.76052,
Thu Sep 26 02:46:20 2019,99762063,1041.15,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5410,5556,1226,0,28,26,-0.316035,-0.416591,-10.4722,0.131964,-0.0308625,-0.00957802,-17.8125,35.1422,34.2246,-1.72857,2644.77,-3.7598,-0.00974949,-3.76955,0.0179575,0,0.00424866,0.281685,-4.84903,
Thu Sep 26 02:46:20 2019,99772064,1041.15,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5372,5526,1230,0,28,28,-0.919373,-0.890643,-9.13148,-0.0574681,-0.0202203,0.00638535,-17.8125,35.1422,34.2246,-5.74927,2645.05,-3.76361,-0.0121297,-3.77574,0.0179059,-0,-0.000707245,0.281685,-4.8343,
Thu Sep 26 02:46:20 2019,99782065,1041.15,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5388,5540,1234,0,28,28,-0.512359,0.837971,-10.2472,-0.0340552,0.00638535,0.0457616,-17.8125,35.1422,34.2246,-2.86241,2645.33,-3.76808,-0.0189006,-3.78698,0.0179102,0,5.82504e-05,0.281685,-4.83551,
Thu Sep 26 02:46:20 2019,99792066,1041.15,1512,1510,1337,1513,1088,1514,-0.0939026,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5388,5540,1234,0,28,28,-0.0861913,0.196325,-10.5105,0.0755599,-0.0170276,-0.00106422,-17.8125,35.1422,34.2246,-0.469841,2645.62,-3.76921,-0.0111086,-3.78032,0.0180971,0,0.00256409,0.281685,-4.88893,
Thu Sep 26 02:46:20 2019,99802067,1041.15,1512,1510,1337,1513,1088,1514,-0.0939026,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5388,5540,1226,0,26,30,-1.13485,-1.27372,-8.02058,-0.00957802,-0.019156,0.00212845,-17.8125,35.1422,34.2246,-8.05347,2645.91,-3.7672,-0.00979632,-3.777,0.0178808,-0,-0.00296704,0.281685,-4.82711,
Thu Sep 26 02:46:20 2019,99812068,1040.32,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5388,5540,1226,0,26,30,-0.818817,-0.268151,-9.68694,-0.0202203,0.0351194,0.0297983,-17.8125,35.1422,34.2246,-4.83161,2646.18,-3.77135,-0.0239394,-3.79529,0.0179571,0,0.00104679,0.281685,-4.84892,
Thu Sep 26 02:46:20 2019,99822069,1040.32,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5392,5536,1226,0,26,28,0.0335188,0.0814029,-9.8689,0.00851379,-0.00957802,0.00319267,-17.8125,35.1422,34.2246,0.194599,2646.48,-3.77745,-0.0096906,-3.78714,0.0181279,0,0.00234194,0.281685,-4.89771,
Thu Sep 26 02:46:20 2019,99832070,1040.32,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5392,5536,1226,0,26,28,-1.35991,-0.196325,-7.83862,0.0244772,-0.0170276,-0.00744957,-17.6344,32.8113,34.7432,-9.84218,2646.77,-3.78225,-0.00711416,-3.78936,0.017747,-0,-0.00522299,0.281685,-4.7889,
Thu Sep 26 02:46:20 2019,99842071,1040.32,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5400,5556,1230,0,26,26,-0.933739,-0.339977,-10.3477,0.128771,0.0936517,0.019156,-17.6344,32.8113,34.7432,-5.15618,2647.02,-3.79562,-0.0367122,-3.83233,0.0177376,-0,-0.000129501,0.281685,-4.7862,
Thu Sep 26 02:46:20 2019,99852072,1040.67,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5400,5556,1230,0,26,26,0.047884,-0.363919,-10.2472,0.0244772,0.0436332,-0.0223487,-17.6344,32.8113,34.7432,0.267736,2647.32,-3.8123,-0.0199552,-3.83225,0.0178948,0,0.00215536,0.281685,-4.83111,
Thu Sep 26 02:46:20 2019,99862073,1040.67,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5400,5556,1230,0,26,26,-0.909797,0.411803,-8.70053,-0.0798168,0.0159634,0.0266056,-17.6344,32.8113,34.7432,-5.96961,2647.62,-3.82316,-0.0104063,-3.83357,0.0175173,-0,-0.00517708,0.281685,-4.72325,
Thu Sep 26 02:46:20 2019,99872074,1040.67,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5374,5540,1226,0,28,28,-0.770933,0.349553,-10.6255,0.138349,0.111744,0.0308625,-17.6344,32.8113,34.7432,-4.14984,2647.88,-3.8336,-0.0355652,-3.86916,0.0173749,-0,-0.0019525,0.281685,-4.68257,
Thu Sep 26 02:46:20 2019,99882075,1040.67,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5388,5536,1228,0,28,28,-0.282516,-1.31202,-9.91199,0.0042569,0.0255414,-0.0106422,-17.6344,32.8113,34.7432,-1.63263,2648.19,-3.84368,-0.008647,-3.85233,0.0174139,0,0.000535217,0.281685,-4.69372,
Thu Sep 26 02:46:20 2019,99892076,1040.67,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5388,5536,1228,0,28,28,-0.972046,-0.114922,-8.15465,-0.160698,-0.00851379,0.0393763,-17.6344,32.8113,34.7432,-6.79767,2648.48,-3.85182,0.00185607,-3.84996,0.017181,-0,-0.00319391,0.281685,-4.62718,
Thu Sep 26 02:46:20 2019,99902077,1040.67,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5404,5550,1234,0,30,26,-0.339977,0.68953,-10.8553,0.0893948,0.0670461,0.0457616,-17.6344,32.8113,34.7432,-1.79386,2648.75,-3.86078,-0.0185697,-3.87935,0.0171342,-0,-0.000643043,0.281685,-4.61379,
Thu Sep 26 02:46:20 2019,99912078,1039.52,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5404,5550,1234,0,30,26,-0.670376,-0.948104,-9.12191,0.0904591,0.0415047,-0.0148991,-17.6344,32.8113,34.7432,-4.20316,2649.04,-3.86818,-0.00984586,-3.87803,0.0169595,-0,-0.00239502,0.281685,-4.56389,
Thu Sep 26 02:46:20 2019,99922079,1039.52,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5404,5550,1234,0,30,26,-1.04866,-0.636858,-8.15465,-0.114936,-0.0202203,0.0202203,-17.6344,32.8113,34.7432,-7.32783,2649.35,-3.87689,0.00842771,-3.86846,0.0167495,-0,-0.00287988,0.281685,-4.50389,
Thu Sep 26 02:46:20 2019,99932080,1039.52,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5388,5546,1226,0,6,12,0,0.349553,-10.8122,0.071303,0.100037,0.0372479,-17.6344,32.8113,34.7432,0,2649.6,-3.88802,-0.0249323,-3.91295,0.0168937,0,0.00197758,0.281685,-4.54509,
Thu Sep 26 02:46:20 2019,99942081,1039.52,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5388,5534,1226,0,26,28,-0.282516,-0.162806,-9.47625,0.0595966,0.0564039,-0.0127707,-17.6344,32.8113,34.7432,-1.70766,2649.9,-3.89206,-0.0101971,-3.90225,0.0166487,-0,-0.00336049,0.281685,-4.47508,
Thu Sep 26 02:46:20 2019,99952082,1040.43,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5388,5534,1226,0,26,28,-1.31681,-0.100556,-8.19296,-0.0500185,-0.00532112,0.0202203,-17.6344,32.8113,34.7432,-9.13077,2650.2,-3.8929,0.00820708,-3.88469,0.0163151,-0,-0.00457548,0.281685,-4.37976,
Thu Sep 26 02:46:20 2019,99962083,1040.43,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5388,5534,1230,0,26,26,-0.225055,-0.143652,-10.999,0.0883306,0.080881,0.0202203,-17.6344,32.8113,34.7432,-1.17219,2650.46,-3.89892,-0.0155111,-3.91444,0.016555,0,0.00329111,0.281685,-4.44832,
Thu Sep 26 02:46:20 2019,99972084,1040.43,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5388,5534,1230,0,26,26,-0.167594,-0.229843,-9.32302,-0.0202203,0.0361836,-0.0159634,-17.6344,32.8113,34.7432,-1.02986,2650.76,-3.90152,-0.00151049,-3.90303,0.0163727,-0,-0.00250072,0.281685,-4.39623,
Thu Sep 26 02:46:20 2019,99982085,1040.43,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5402,5546,1226,0,26,26,-1.06303,0.909797,-9.07881,-0.0755599,-0.052147,0.0383121,-17.6344,32.8113,34.7432,-6.67828,2651.08,-3.89852,0.023513,-3.87501,0.0160595,-0,-0.00429462,0.281685,-4.30676,
Thu Sep 26 02:46:20 2019,99992086,1040.43,1513,1510,1337,1513,1088,1514,-0.0469513,0.281685,1.19225,-0.281677,-0.5,-1.19209e-07,5402,5546,1226,0,26,26,-0.42138,-0.426168,-10.9607,0.140478,-0.0180918,0.0148991,-17.6344,32.8113,34.7432,-2.20164,2651.35,-3.89672,0.0126298,-3.88409,0.0162606,0,0.00275796,0.281685,-4.36421,
Thu Sep 26 02:46:20 2019,100002087,1040.43,1513,1510,1338,1513,1088,1514,-0.0469513,0.281685,1.19343,-0.281677,-0.5,-1.19209e-07,5384,5546,1232,0,28,28,-0.373495,-1.17316,-9.51935,-0.0457616,-0.00532112,-0.019156,-17.6344,32.8113,34.7432,-2.24687,2651.63,-3.89293,0.00823898,-3.88469,0.0162435,-0,-0.000235565,0.281685,-4.3593,
Thu Sep 26 02:46:20 2019,100012088,1040.13,1513,1510,1338,1513,1088,1514,-0.0469513,0.281685,1.19343,-0.281677,-0.5,-1.19209e-07,5384,5546,1232,0,28,28,-0.608127,0.517148,-9.32302,-0.110679,-0.0553397,0.0532112,-17.6344,32.8113,34.7432,-3.73204,2651.94,-3.88462,0.0217684,-3.86285,0.0161188,-0,-0.00170911,0.281685,-4.3237,
Thu Sep 26 02:46:20 2019,100022089,1040.13,1513,1510,1338,1513,1088,1514,-0.0469513,0.281685,1.19343,-0.281677,-0.5,-1.19209e-07,5402,5546,1234,0,28,28,-0.0670376,0.153229,-10.5441,0.120257,-0.0436332,0.0212845,-17.6344,32.8113,34.7432,-0.364274,2652.22,-3.87185,0.0169759,-3.85487,0.0163033,0,0.00252951,0.281685,-4.3764,
Thu Sep 26 02:46:20 2019,100032090,1040.13,1513,1510,1338,1513,1088,1514,-0.0469513,0.281685,1.19343,-0.281677,-0.5,-1.19209e-07,5402,5546,1234,0,28,28,-0.699107,-1.46046,-8.44195,0.0244772,-0.0319267,-0.0297983,-17.6344,32.8113,34.7432,-4.73406,2652.5,-3.85423,0.0127709,-3.84146,0.0161909,-0,-0.00154166,0.281685,-4.34428,
Thu Sep 26 02:46:20 2019,100042091,1040.13,1513,1510,1338,1513,1088,1514,-0.0469513,0.281685,1.19343,-0.281677,-0.5,-1.19209e-07,5402,5546,1234,0,28,28,-0.756568,0.311246,-9.11712,-0.0915233,-0.0681104,0.0383121,-17.6344,32.8113,34.7432,-4.74372,2652.8,-3.83731,0.0218144,-3.8155,0.0162787,0,0.00120424,0.281685,-4.36937,
Thu Sep 26 02:46:20 2019,100052092,1040.54,1513,1510,1338,1513,1088,1514,-0.0469513,0.281685,1.19343,-0.281677,-0.5,-1.19209e-07,5378,5548,1226,0,28,14,0.071826,0.732626,-10.3238,0.0266056,-0.101101,0.0244772,-17.6344,32.8113,34.7432,0.398619,2653.09,-3.82039,0.0292746,-3.79112,0.0166625,0,0.00526328,0.281685,-4.47902,
Thu Sep 26 02:46:20 2019,100062093,1040.54,1513,1510,1338,1513,1088,1514,-0.0469513,0.281685,1.19343,-0.281677,-0.5,-1.19209e-07,5384,5558,1230,0,28,28,-0.991199,-0.316035,-8.54251,0.0798168,-0.0872664,-0.0212845,-17.6344,32.8113,34.7432,-6.61852,2653.38,-3.80046,0.0228067,-3.77766,0.0164664,-0,-0.00268856,0.281685,-4.42301,
Thu Sep 26 02:46:20 2019,100072094,1040.54,1513,1510,1338,1513,1088,1514,-0.0469513,0.281685,1.19343,-0.281677,-0.5,-1.19209e-07,5384,5558,1230,0,28,28,-1.06781,-0.158017,-9.89763,0.0127707,-0.0361836,0.0319267,-17.6344,32.8113,34.7432,-6.15759,2653.65,-3.78581,0.00679261,-3.77901,0.0165463,0,0.00109607,0.281685,-4.44584,
Thu Sep 26 02:46:20 2019,100082095,1040.54,1513,1510,1338,1513,1088,1514,-0.0469513,0.281685,1.19343,-0.281677,-0.5,-1.19209e-07,5406,5560,1228,0,26,26,0.0861913,-0.129287,-10.3573,0.0042569,-0.108551,0.00106422,-17.6344,32.8113,34.7432,0.476792,2653.96,-3.77552,0.0258052,-3.74972,0.0170396,0,0.00676481,0.281685,-4.58678,
Thu Sep 26 02:46:20 2019,100092096,1040.54,1513,1510,1338,1513,1088,1514,-0.0469513,0.281685,1.19343,-0.281677,-0.5,-1.19209e-07,5406,5560,1228,0,26,26,-0.703895,0.172383,-8.19775,-0.0212845,-0.102166,-0,-17.6344,32.8113,34.7432,-4.90764,2654.24,-3.7614,0.0218644,-3.73954,0.0169543,-0,-0.00117002,0.281685,-4.5624,
Thu Sep 26 02:46:20 2019,100102097,1040.54,1513,1510,1338,1513,1088,1514,-0.0469513,0.281685,1.19343,-0.281677,-0.5,-1.19209e-07,5406,5560,1228,0,26,26,-1.06303,0.603339,-10.0461,0.071303,-0.0287341,0.0351194,-17.6344,32.8113,34.7432,-6.04029,2654.51,-3.7488,-0.000378713,-3.74917,0.0169492,-0,-6.93741e-05,0.281685,-4.56095,
Thu Sep 26 02:46:20 2019,100112098,1040.97,1513,1510,1338,1513,1088,1514,-0.0469513,0.281685,1.19343,-0.281677,-0.5,-1.19209e-07,5382,5526,1228,0,28,28,-0.220267,-0.751779,-9.57202,0.00106422,-0.128771,-0.0148991,-17.6344,32.8113,34.7432,-1.31823,2654.82,-3.74039,0.0266332,-3.71375,0.0173771,0,0.00586826,0.281685,-4.68321,
Thu Sep 26 02:46:20 2019,100122099,1040.97,1513,1510,1338,1513,1088,1514,-0.0469513,0.281685,1.19343,-0.281677,-0.5,-1.19209e-07,5388,5540,1228,0,26,28,-0.565032,-0.229843,-7.85777,-0.080881,-0.116,0.0106422,-17.6344,32.8113,34.7432,-4.11291,2655.1,-3.73064,0.0204872,-3.71016,0.0174045,0,0.000374794,0.281685,-4.69102,
Thu Sep 26 02:46:20 2019,100132100,1040.97,1513,1510,1338,1513,1088,1514,-0.0469513,0.281685,1.19343,-0.281677,-0.5,-1.19209e-07,5388,5540,1228,0,26,28,-0.59855,0.933739,-10.6015,0.061725,-0.0148991,0.0383121,-17.6344,32.8113,34.7432,-3.23143,2655.36,-3.7197,-0.00938367,-3.72908,0.0174635,0,0.000810173,0.281685,-4.7079,
Thu Sep 26 02:46:20 2019,100142101,1040.97,1513,1510,1338,1513,1088,1514,-0.0469513,0.281685,1.19343,-0.281677,-0.5,-1.19209e-07,5410,5546,1232,0,26,28,-0.703895,-0.833182,-9.90242,0.0766241,-0.0936517,-0.0244772,-17.6344,32.8113,34.7432,-4.06593,2655.67,-3.70947,0.0126358,-3.69683,0.0176568,0,0.00265043,0.281685,-4.76311,
Thu Sep 26 02:46:20 2019,100152102,1040.55,1513,1510,1338,1513,1088,1514,-0.0469513,0.281685,1.19343,-0.281677,-0.5,-1.19209e-07,5410,5546,1232,0,26,28,-1.23541,-0.6608,-7.91523,-0.0564039,-0.10323,0.00851379,-17.6344,32.8113,34.7432,-8.87115,2655.96,-3.70519,0.0139374,-3.69125,0.0176923,0,0.000486946,0.281685,-4.77326,
Thu Sep 26 02:46:20 2019,100162103,1040.55,1513,1510,1339,1513,1088,1514,-0.0469513,0.281685,1.1946,-0.281677,-0.5,-1.19209e-07,5410,5546,1232,0,26,28,-0.277727,0.627281,-11.5496,0.052147,0.0532112,0.0489543,-17.6344,32.8113,34.7432,-1.37749,2656.2,-3.70918,-0.0305784,-3.73976,0.0179715,0,0.00382864,0.281685,-4.85302,
Thu Sep 26 02:46:20 2019,100172104,1040.55,1513,1510,1351,1513,1088,1514,-0.0469513,0.281685,1.20869,-0.281677,-0.5,-1.19209e-07,5380,5538,1228,0,28,28,-0.407014,-0.502782,-9.92157,0.0468259,-0.0393763,-0.0180918,-17.6344,32.8113,34.7432,-2.34914,2656.51,-3.71201,-0.00308057,-3.71509,0.0179892,0,0.00024369,0.281685,-4.8581,
Thu Sep 26 02:46:20 2019,100182105,1040.55,1513,1510,1351,1513,1088,1514,-0.0469513,0.281685,1.20869,-0.281677,-0.5,-1.19209e-07,5390,5556,1232,0,28,26,-1.33596,-0.775721,-7.32147,-0.0340552,-0.0989729,0.0180918,-17.6344,32.8113,34.7432,-10.3411,2656.82,-3.71608,0.0130589,-3.70302,0.0178657,-0,-0.00169375,0.281685,-4.82281,
Thu Sep 26 02:46:20 2019,100192106,1040.55,1513,1510,1357,1513,1088,1514,-0.0469513,0.281685,1.21573,-0.281677,-0.5,-1.19209e-07,5390,5556,1232,0,28,26,-0.287304,-0.311246,-11.0373,0.0393763,0.0766241,0.0436332,-17.6344,32.8113,34.7432,-1.49109,2657.05,-3.72892,-0.0366757,-3.7656,0.0182356,0,0.00507193,0.281685,-4.92848,
Thu Sep 26 02:46:20 2019,100202107,1040.55,1513,1510,1357,1513,1088,1514,-0.0469513,0.281685,1.21573,-0.281677,-0.5,-1.19209e-07,5390,5556,1232,0,28,26,-0.196325,-0.454898,-9.31823,-0.0148991,0.00851379,-0.0170276,-17.6344,32.8113,34.7432,-1.20698,2657.36,-3.74031,-0.0151506,-3.75546,0.0181946,-0,-0.000561699,0.281685,-4.91678,
Thu Sep 26 02:46:20 2019,100212108,1040.28,1513,1510,1360,1513,1088,1514,-0.0469513,0.281685,1.21925,-0.281677,-0.5,-1.19209e-07,5374,5526,1228,0,28,26,-1.30245,0.378284,-7.513,-0.0212845,-0.118129,0.0404405,-18.8813,33.7078,33.8789,-9.83499,2657.68,-3.74958,0.0204714,-3.72911,0.0179675,-0,-0.00311437,0.281685,-4.85189,
Thu Sep 26 02:46:20 2019,100222109,1040.28,1513,1510,1360,1513,1088,1514,-0.0469513,0.281685,1.21925,-0.281677,-0.5,-1.19209e-07,5388,5546,1230,0,26,26,-0.814029,-0.368707,-10.9271,0.12345,0.0851379,0.032991,-18.8813,33.7078,33.8789,-4.26044,2657.91,-3.76762,-0.0370989,-3.80472,0.0181988,0,0.00317219,0.281685,-4.91798,
Thu Sep 26 02:46:20 2019,100232110,1040.28,1513,1510,1360,1513,1088,1514,-0.0469513,0.281685,1.21925,-0.281677,-0.5,-1.19209e-07,5388,5546,1230,0,26,26,-0.464475,-0.871489,-10.0748,-0.00638535,0.100037,-0.0383121,-18.8813,33.7078,33.8789,-2.63962,2658.19,-3.78973,-0.038123,-3.82785,0.0181097,-0,-0.00122216,0.281685,-4.89252,
