today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.006, kiei(I)=1e-09, kded(D)=0.0008,
Thu Sep 26 01:42:19 2019,16617893,1065.81,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5392,5546,1140,46,26,26,9.50977,-0.110133,-7.15387,0.00532112,-6.69823,0.0532112,-45.6,32.9906,-4.14844,53.0472,251.156,-5.55654,2.64609,-2.91044,-0.150229,1.41056e-11,0.22569,
Thu Sep 26 01:42:19 2019,16627894,1064.96,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5382,5584,1168,30,28,28,10.1897,-3.73495,-8.32224,-0.452295,-7.64645,0.0744957,-45.6,32.9906,-4.14844,50.7605,251.714,-2.42734,2.66648,0.239133,-0.130454,1.64786e-11,0.263658,
Thu Sep 26 01:42:19 2019,16637899,1064.96,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5382,5584,1168,30,28,28,7.82425,1.8579,-1.85311,0.509763,-8.22965,0.0542754,-45.6,32.9906,-4.14844,76.6755,252.168,0.663325,2.57502,3.23835,-0.107004,1.9542e-11,0.312672,
Thu Sep 26 01:42:19 2019,16647900,1064.96,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5390,5550,1172,26,28,28,6.25844,-1.80523,-2.80122,0.128771,-8.68726,-0.00106422,-45.6,32.9906,-4.14844,65.8873,252.585,3.74365,2.4472,6.19084,-0.0820332,2.0809e-11,0.332944,
Thu Sep 26 01:42:19 2019,16657901,1064.96,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5390,5550,1172,26,28,28,4.64954,-4.87938,-14.5472,-0.363965,-8.91607,0.0553397,-45.6,32.9906,-4.14844,17.7248,252.937,6.76151,2.25831,9.01983,-0.0552774,2.22965e-11,0.356744,
Thu Sep 26 01:42:19 2019,16667902,1064.96,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5374,5536,1094,90,28,28,-1.66636,1.39343,4.02705,-0.176661,-9.84833,0.0542754,-45.6,32.9906,-4.14844,-157.521,253.491,9.44437,2.26972,11.7141,-0.0257292,2.46235e-11,0.393977,
Thu Sep 26 01:42:19 2019,16677903,1064.96,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5374,5536,1094,90,28,28,2.75812,-3.08373,-14.6908,0.407598,-9.70573,0.0862022,-45.6,32.9906,-4.14844,10.6332,253.737,11.593,1.97704,13.57,0.00665018,2.69828e-11,0.431725,
Thu Sep 26 01:42:19 2019,16687904,1066.65,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5400,5600,1110,66,28,26,5.05655,-2.47082,-20.4273,0.328845,-9.59185,0.0819453,-45.6,32.9906,-4.14844,13.9035,253.99,13.3998,1.70964,15.1095,0.0374579,2.56731e-11,0.410769,
Thu Sep 26 01:42:19 2019,16697905,1066.65,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5400,5600,1110,66,28,26,-1.93451,0.225055,-0.646434,-0.238386,-9.79725,0.185175,-45.6,32.9906,-4.14844,-71.5226,254.336,14.9713,1.546,16.5173,0.0708632,2.78378e-11,0.445405,
Thu Sep 26 01:42:19 2019,16707906,1066.65,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5392,5622,1076,84,28,28,-2.95923,1.901,7.19218,-0.0478901,-9.83982,0.172404,-45.6,32.9906,-4.14844,-157.635,254.634,16.082,1.34581,17.4278,0.104092,2.76903e-11,0.443045,
Thu Sep 26 01:42:19 2019,16717907,1066.65,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5392,5622,1076,84,28,28,-4.13718,1.50835,1.12049,0.0819453,-9.43222,0.0755599,-45.6,32.9906,-4.14844,-105.154,254.804,16.5734,1.03419,17.6076,0.13697,2.73987e-11,0.438379,
Thu Sep 26 01:42:19 2019,16727908,1065.11,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5390,5598,1090,74,28,26,-2.36068,-1.50835,3.68228,0.0979086,-9.09273,-0.0106422,-45.6,32.9906,-4.14844,-147.337,254.993,16.4741,0.763815,17.238,0.169871,2.74178e-11,0.438685,
Thu Sep 26 01:42:19 2019,16737909,1065.11,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5390,5598,1090,74,28,26,-8.18817,-4.86502,2.75812,0.118129,-9.08741,0.0234129,-45.6,32.9906,-4.14844,-108.616,255.278,15.8413,0.605113,16.4464,0.20212,2.68742e-11,0.429986,
Thu Sep 26 01:42:19 2019,16747910,1065.11,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5392,5594,1102,74,28,26,-3.19387,5.8227,11.5401,0.0244772,-8.42972,0.0159634,-45.6,32.9906,-4.14844,-164.53,255.376,14.7031,0.278841,14.9819,0.232701,2.54838e-11,0.407741,
Thu Sep 26 01:42:19 2019,16757913,1065.11,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5392,5594,1102,74,28,26,-9.95988,-0.675165,-0.0383072,-0.0276698,-7.48895,-0.0106422,-45.6,32.9906,-4.14844,-89.7797,255.393,13.1083,-0.0983311,13.01,0.259866,2.26379e-11,0.362206,
Thu Sep 26 01:42:19 2019,16767915,1065.11,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5366,5598,1112,66,28,28,-11.5113,-3.48117,-5.58328,0.112808,-7.09412,-0.0564039,-45.6,32.9906,-4.14844,-64.1255,255.567,11.2143,-0.293482,10.9208,0.28749,2.30193e-11,0.368309,
Thu Sep 26 01:42:19 2019,16777916,1065.11,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5366,5598,1112,66,28,28,-9.22725,-2.73418,-1.59933,-0.019156,-5.92773,0.154313,-45.6,32.9906,-4.14844,-80.1669,255.519,9.15752,-0.682366,8.47516,0.313775,2.19041e-11,0.350466,
Thu Sep 26 01:42:19 2019,16787917,1065.82,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5382,5600,1118,66,28,26,-10.3382,-1.33596,-0.636858,0.144735,-5.25833,0.224551,-45.6,32.9906,-4.14844,-86.475,255.614,6.94751,-0.899441,6.04807,0.336918,1.92864e-11,0.308583,
Thu Sep 26 01:42:19 2019,16797918,1065.82,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5382,5600,1118,66,28,26,-9.83059,0.234632,2.55701,-0.416112,-4.71558,0.240515,-45.6,32.9906,-4.14844,-104.58,255.745,4.56151,-1.05996,3.50155,0.358288,1.78079e-11,0.284927,
Thu Sep 26 01:42:19 2019,16807919,1065.82,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5392,5566,1118,62,28,26,-10.8553,-2.59531,2.97839,-0.335231,-3.55025,0.244772,23.8688,34.0664,31.1133,-105.343,255.697,1.98263,-1.37344,0.609191,0.376567,1.52325e-11,0.24372,
Thu Sep 26 01:42:19 2019,16817920,1065.82,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5392,5566,1118,62,28,26,-12.7036,-1.35512,4.01268,-0.35013,-3.11498,0.279891,23.8688,34.0664,31.1133,-107.53,255.859,-0.783583,-1.45503,-2.23861,0.392284,1.30976e-11,0.209561,
Thu Sep 26 01:42:19 2019,16827921,1064.69,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5394,5588,1114,66,28,26,-15.457,0.430956,-4.20422,-0.20646,-2.55095,0.174533,23.8688,34.0664,31.1133,-74.784,255.984,-3.68472,-1.5595,-5.24422,0.404692,1.03402e-11,0.165444,
Thu Sep 26 01:42:19 2019,16837922,1064.69,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5394,5588,1114,66,28,26,-15.4378,0.42138,-6.55532,0.0180918,-1.45054,0.0936517,23.8688,34.0664,31.1133,-66.9926,255.955,-6.63126,-1.79617,-8.42743,0.414778,8.40458e-12,0.134473,
Thu Sep 26 01:42:19 2019,16847923,1064.69,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5388,5578,1116,60,28,26,-16.2662,-0.0909797,-8.48984,-0.196881,-0.485286,0.0170276,23.8688,34.0664,31.1133,-62.4386,255.965,-9.55832,-1.96892,-11.5272,0.421822,5.87009e-12,0.0939215,
Thu Sep 26 01:42:19 2019,16857924,1064.69,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5388,5578,1116,60,28,26,-17.9948,1.54665,-4.38139,-0.245836,-0.0510828,-0.0446974,23.8688,34.0664,31.1133,-76.3159,256.127,-12.4536,-1.97403,-14.4277,0.425795,3.31085e-12,0.0529736,
Thu Sep 26 01:42:19 2019,16867925,1064.69,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5394,5588,1120,56,26,26,-17.9613,1.43173,-4.06535,0.116,0.392699,-0.0979086,23.8688,34.0664,31.1133,-77.2467,256.287,-15.3318,-1.97388,-17.3057,0.42833,2.11304e-12,0.0338086,
Thu Sep 26 01:42:19 2019,16877926,1064.69,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5394,5588,1120,56,26,26,-16.2087,-1.66636,-5.77481,0.339488,1.60804,-0.152184,23.8688,34.0664,31.1133,-70.3902,256.225,-18.1917,-2.17773,-20.3694,0.42701,-1.10031e-12,-0.017605,
Thu Sep 26 01:42:19 2019,16887927,1066.14,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5378,5572,1126,56,28,26,-14.4897,-1.11091,-5.20499,-0.071303,2.55307,-0.140478,23.8688,34.0664,31.1133,-70.2408,256.241,-21.0119,-2.28196,-23.2939,0.423062,-3.28983e-12,-0.0526373,
Thu Sep 26 01:42:19 2019,16897928,1066.14,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5378,5572,1126,56,28,26,-10.8457,1.652,-2.22182,-0.0702388,2.80317,-0.0415047,23.8688,34.0664,31.1133,-78.4228,256.456,-23.7862,-2.17827,-25.9645,0.416302,-5.63354e-12,-0.0901367,
Thu Sep 26 01:42:19 2019,16907929,1066.14,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5396,5580,1120,56,26,28,-10.6973,0.277727,-2.45166,0.308625,3.84185,-0.0202203,23.8688,34.0664,31.1133,-77.0916,256.445,-26.522,-2.29126,-28.8133,0.408139,-6.80222e-12,-0.108835,
Thu Sep 26 01:42:19 2019,16917930,1066.14,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5396,5580,1120,56,26,28,-10.386,-2.27449,-2.78685,-0.105358,4.94758,0.0383121,23.8688,34.0664,31.1133,-74.9799,256.414,-29.2155,-2.40441,-31.6199,0.397162,-9.14776e-12,-0.146364,
Thu Sep 26 01:42:19 2019,16927931,1066.17,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5372,5576,1126,58,28,28,-11.0373,0.248997,-6.06691,0.104294,4.94439,0.154313,23.8688,34.0664,31.1133,-61.2036,256.702,-31.8418,-2.19496,-34.0368,0.38352,-1.13685e-11,-0.181895,
Thu Sep 26 01:42:19 2019,16937932,1066.17,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5372,5576,1126,58,28,28,-6.70376,0.0622492,-4.36224,0.320332,6.04586,0.128771,23.8688,34.0664,31.1133,-56.9474,256.673,-34.3648,-2.29775,-36.6625,0.366712,-1.40068e-11,-0.224108,
Thu Sep 26 01:42:19 2019,16947933,1066.17,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5390,5584,1132,48,28,26,-5.19063,-0.277727,3.05979,-0.363965,7.1335,0.094716,23.8688,34.0664,31.1133,-120.519,256.647,-36.8226,-2.37935,-39.2019,0.347092,-1.635e-11,-0.261601,
Thu Sep 26 01:42:19 2019,16957934,1066.17,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5390,5584,1132,48,28,26,-9.82102,-2.30801,-8.3414,0.0595966,7.1303,0.138349,23.8688,34.0664,31.1133,-49.6574,256.935,-39.2606,-2.14609,-41.4067,0.325824,-1.77232e-11,-0.283571,
Thu Sep 26 01:42:19 2019,16967935,1066.17,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5396,5592,1130,48,26,28,-10.6159,-0.105345,-5.04698,0.293726,8.23816,0.0351194,23.8688,34.0664,31.1133,-64.5728,256.904,-41.6116,-2.229,-43.8406,0.302278,-1.96216e-11,-0.313946,
Thu Sep 26 01:42:19 2019,16977936,1066.17,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5396,5592,1130,48,26,28,-7.57525,-1.29287,-7.28795,-0.129835,8.51912,-0.0159634,23.8688,34.0664,31.1133,-46.1074,257.11,-43.818,-2.06986,-45.8879,0.277518,-2.06331e-11,-0.330129,
Thu Sep 26 01:42:19 2019,16987937,1067.23,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5388,5544,1132,44,30,26,-5.5737,-1.16837,-8.28394,0.509763,9.23108,-0.114936,23.8688,34.0664,31.1133,-33.934,257.192,-45.8515,-2.03454,-47.8861,0.248677,-2.40341e-11,-0.384545,
Thu Sep 26 01:42:19 2019,16997938,1067.23,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5388,5544,1132,44,30,26,-8.11634,-1.70946,-9.34696,0.0510828,9.84833,-0.0936517,23.8688,34.0664,31.1133,-40.9691,257.302,-47.6853,-1.96859,-49.6539,0.21779,-2.57395e-11,-0.411832,
Thu Sep 26 01:42:19 2019,17007939,1067.23,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5382,5572,1156,42,26,26,-5.13317,-1.9393,2.3128,-0.0148991,9.58972,0.094716,23.8688,34.0664,31.1133,-114.255,257.663,-49.4005,-1.66081,-51.0613,0.186842,-2.57902e-11,-0.412643,
Thu Sep 26 01:42:19 2019,17017940,1067.23,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5382,5572,1156,42,26,26,-1.8148,-2.51391,-5.37738,0.240515,10.0186,0.121322,23.8688,34.0664,31.1133,-18.649,257.826,-51.0553,-1.56132,-52.6166,0.155045,-2.64976e-11,-0.423962,
Thu Sep 26 01:42:19 2019,17027941,1064.04,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5370,5510,1038,114,28,28,0.756568,-1.20668,-7.26401,-0.140478,10.5954,-0.00319267,23.8688,34.0664,31.1133,5.94609,257.947,-52.5141,-1.5049,-54.019,0.119933,-2.92595e-11,-0.468153,
Thu Sep 26 01:42:19 2019,17037942,1064.04,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5370,5510,1038,114,28,28,8.42759,3.96001,-0.54109,-0.552332,10.5092,0.0670461,23.8688,34.0664,31.1133,86.3265,258.259,-53.5757,-1.26589,-54.8416,0.0845073,-2.95215e-11,-0.472343,
Thu Sep 26 01:42:19 2019,17047943,1064.04,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5380,5514,1092,88,26,26,7.88171,-2.15478,0.933739,0.140478,10.1655,0.0436332,23.8688,34.0664,31.1133,96.7564,258.644,-54.0849,-0.971869,-55.0568,0.0495946,-2.9094e-11,-0.465503,
Thu Sep 26 01:42:19 2019,17057944,1064.04,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5380,5514,1092,88,26,26,6.80432,-3.2226,-13.5464,0.107487,9.82811,0.0755599,-29.925,34.0664,21.0879,26.6703,259.027,-54.0574,-0.700924,-54.7584,0.0160016,-2.79942e-11,-0.447907,
Thu Sep 26 01:42:19 2019,17067945,1064.04,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5362,5524,1028,114,26,28,4.57293,-4.60166,-12.378,0.247964,8.96396,-0.0670461,-29.925,34.0664,21.0879,20.2762,259.561,-53.6674,-0.305995,-53.9734,-0.0176595,-2.80509e-11,-0.448814,
Thu Sep 26 01:42:19 2019,17077946,1064.04,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5362,5524,1028,114,26,28,12.7755,-1.82917,-4.17549,0.207524,8.14451,-0.0180918,-29.925,34.0664,21.0879,71.9008,260.082,-52.9767,0.0442898,-52.9324,-0.0496715,-2.66766e-11,-0.426826,
Thu Sep 26 01:42:19 2019,17087947,1066.09,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5374,5526,1072,88,6,14,9.03093,-4.04141,-4.9943,0.333102,7.63475,0.135156,-29.925,34.0664,21.0879,61.0565,260.515,-51.9322,0.279785,-51.6524,-0.0812763,-2.63374e-11,-0.421398,
Thu Sep 26 01:42:19 2019,17097948,1066.09,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5374,5526,1072,88,6,14,13.7284,-0.445322,-2.00634,0.268185,6.7525,0.0117065,-29.925,34.0664,21.0879,81.6854,261.054,-50.5202,0.596261,-49.9239,-0.110061,-2.39874e-11,-0.383798,
Thu Sep 26 01:42:19 2019,17107949,1066.09,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5392,5538,1094,86,28,28,15.1457,-2.48997,-7.83862,-0.141542,5.67444,0.0840737,-29.925,34.0664,21.0879,62.6364,261.649,-48.7666,0.937256,-47.8293,-0.135438,-2.1147e-11,-0.338352,
Thu Sep 26 01:42:19 2019,17117950,1066.09,1514,1511,1642,1513,1088,1940,-7.62939e-06,0.211266,1.55023,-0.281677,-0.5,0.5,5392,5538,1094,86,28,28,10.4722,1.41737,-7.32147,0.0574681,4.6464,0.152184,-29.925,34.0664,21.0879,55.0414,262.23,-46.7306,1.23203,-45.4986,-0.158217,-1.89831e-11,-0.303729,
Thu Sep 26 01:42:19 2019,17127951,1066.3,1514,1511,1642,1513,1088,1940,-7.62939e-06,0.211266,1.55023,-0.281677,-0.5,0.5,5374,5560,1096,76,30,26,14.6381,-1.97282,-6.6894,0.34268,3.91209,0.148991,-29.925,34.0664,21.0879,65.4404,262.727,-44.4665,1.41662,-43.0499,-0.178413,-1.68297e-11,-0.269275,
Thu Sep 26 01:42:19 2019,17137952,1066.3,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5374,5560,1096,76,30,26,12.0668,0.837971,0.521936,0.00532112,2.66907,0.0681104,-29.925,34.0664,21.0879,92.4768,263.369,-41.9642,1.71957,-40.2447,-0.195596,-1.4319e-11,-0.229104,
Thu Sep 26 01:42:19 2019,17147953,1066.3,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5384,5534,1104,70,28,26,15.1697,-0.301669,-0,0.221359,1.71021,0.0287341,-29.925,34.0664,21.0879,90.0001,263.931,-39.1949,1.91244,-37.2825,-0.209198,-1.13355e-11,-0.181368,
Thu Sep 26 01:42:19 2019,17157954,1066.3,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5384,5534,1104,70,28,26,15.0404,-0.727837,-7.99663,0.210716,0.960995,0.0744957,-29.925,34.0664,21.0879,62.0015,264.432,-36.1973,2.0242,-34.1731,-0.219399,-8.50037e-12,-0.136006,
Thu Sep 26 01:42:19 2019,17167955,1066.3,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5388,5538,1110,72,28,28,14.1402,-0.220267,-3.90255,-0.23945,-0.120257,0.0510828,-29.925,34.0664,21.0879,74.5711,265.028,-33.0455,2.20982,-30.8357,-0.226397,-5.83204e-12,-0.0933127,
Thu Sep 26 01:42:19 2019,17177956,1066.3,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5388,5538,1110,72,28,28,14.9733,0.263362,-0.344765,-0.234129,-1.15468,0.0287341,-29.925,34.0664,21.0879,88.6811,265.611,-29.7538,2.35852,-27.3953,-0.229256,-2.38277e-12,-0.0381244,
Thu Sep 26 01:42:19 2019,17187957,1065.97,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5380,5536,1110,68,28,28,14.2647,2.07338,4.19943,0.35013,-2.33172,-0.00319267,-29.925,34.0664,21.0879,106.404,266.234,-26.2914,2.52476,-23.7666,-0.229099,1.30806e-13,0.0020929,
Thu Sep 26 01:42:19 2019,17197958,1065.97,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5380,5536,1110,68,28,28,15.5815,-1.76692,-13.7858,0.395891,-2.85744,-0.0148991,-29.925,34.0664,21.0879,48.499,266.672,-22.6936,2.48885,-20.2048,-0.225525,2.97897e-12,0.0476636,
Thu Sep 26 01:42:19 2019,17207962,1065.97,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5380,5528,1110,62,8,12,14.3269,-0.445322,-13.5368,-0.290533,-3.95146,0.0223487,-29.925,34.0664,21.0879,46.6242,267.271,-19.08,2.60233,-16.4776,-0.2188,5.60423e-12,0.0896677,
Thu Sep 26 01:42:19 2019,17217963,1065.97,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5380,5528,1110,62,8,12,15.0739,0.105345,-3.15077,-0.160698,-5.00718,-0.0234129,-29.925,34.0664,21.0879,78.194,267.86,-15.4938,2.68585,-12.808,-0.208399,8.66737e-12,0.138678,
Thu Sep 26 01:42:19 2019,17227968,1065.58,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5394,5528,1164,32,28,28,13.9438,-0.617704,-16.1513,0.545947,-5.75852,0.00532112,-29.925,34.0664,21.0879,40.8049,268.362,-11.9238,2.66871,-9.25513,-0.194769,1.13583e-11,0.181733,
Thu Sep 26 01:42:19 2019,17237969,1065.58,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5394,5528,1164,32,28,28,11.5353,0.474052,-11.1187,-0.23945,-6.56839,0.0744957,-29.925,34.0664,21.0879,46.0536,268.881,-8.41796,2.659,-5.75897,-0.177478,1.44093e-11,0.230549,
Thu Sep 26 01:42:19 2019,17247970,1065.58,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5384,5546,1148,38,28,28,12.8281,2.73418,2.90656,-0.232001,-7.49746,0.042569,-29.925,34.0664,21.0879,102.766,269.433,-4.95582,2.67273,-2.2831,-0.157971,1.62553e-11,0.260085,
Thu Sep 26 01:42:19 2019,17257971,1065.58,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5384,5546,1148,38,28,28,7.96311,-0.991199,-3.66792,0.622571,-8.29669,0.0255414,-29.925,34.0664,21.0879,65.2686,269.949,-1.47016,2.63962,1.16945,-0.135134,1.90313e-11,0.304501,
Thu Sep 26 01:42:19 2019,17267972,1065.58,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5366,5578,1150,34,28,28,7.31668,-2.1069,-10.6398,-0.356515,-8.40099,0.106422,-29.925,34.0664,21.0879,34.5151,270.265,1.97758,2.40893,4.38651,-0.110181,2.07939e-11,0.332702,
Thu Sep 26 01:42:19 2019,17277973,1065.58,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5366,5578,1150,34,28,28,5.74608,-0.196325,4.2952,-0.238386,-9.39071,0.0340552,-29.925,34.0664,21.0879,126.778,270.835,5.37125,2.43139,7.80264,-0.0838123,2.19739e-11,0.351582,
Thu Sep 26 01:42:19 2019,17287974,1065.22,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5372,5590,1156,40,30,28,2.85389,-1.57538,-6.359,0.557654,-9.64719,0.0766241,-29.925,34.0664,21.0879,24.1703,271.195,8.75092,2.24184,10.9928,-0.0527151,2.59144e-11,0.41463,
Thu Sep 26 01:42:19 2019,17297975,1065.22,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5372,5590,1156,40,30,28,1.55144,1.82917,-11.1857,0.163891,-9.89303,0.071303,-29.925,34.0664,21.0879,7.89647,271.552,11.9831,2.05701,14.0401,-0.0226497,2.50545e-11,0.400871,
Thu Sep 26 01:42:19 2019,17307976,1065.22,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5368,5588,1086,96,26,26,2.79164,1.33118,-3.14119,-0.204331,-10.157,0.0776884,-29.925,34.0664,21.0879,41.6282,271.914,14.9723,1.88506,16.8574,0.0101234,2.73109e-11,0.436975,
Thu Sep 26 01:42:19 2019,17317977,1065.22,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5368,5588,1086,96,26,26,1.71904,-5.09965,-6.10521,-0.479965,-10.0771,0.15112,-29.925,34.0664,21.0879,15.7256,272.178,17.7518,1.62644,19.3783,0.042046,2.66022e-11,0.425635,
Thu Sep 26 01:42:19 2019,17327979,1065.33,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5400,5620,1076,82,28,28,4.33351,0.134075,-2.76291,-0.469323,-9.8611,0.113872,-29.925,34.0664,21.0879,57.4797,272.402,20.3514,1.34629,21.6977,0.0773367,2.94089e-11,0.470543,
Thu Sep 26 01:42:19 2019,17337980,1065.33,1513,1511,1642,1513,1088,1940,-0.0469513,0.211266,1.55023,-0.281677,-0.5,0.5,5400,5620,1076,82,28,28,-0.138864,-1.44131,1.10612,0.061725,-9.77809,0.0383121,-29.925,34.0664,21.0879,-172.845,272.665,22.6134,1.12138,23.7347,0.11097,2.80279e-11,0.448447,
