today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],Filter accY,Filter accX,Filter accY,Filter gyroY, Filter gyroX, Filter gyroZ,Pitch(acc),Pitch(gyro), Comp Filter,P,I,D,
Thu Sep 26 00:39:28 2019,15276169,1086.7,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5554,1234,0,28,10,-0.502782,0.023942,-9.65821,-0.0361836,-0.495929,-0.0106422,-18.3469,33.5285,33.3604,-0.106374,-0.0983624,-9.60037,-0.0447616,-0.127147,-0.0170718,-1.86488,-0.634826,-2.4997,0.0196004,0,0.0136204,
Thu Sep 26 00:39:28 2019,15286170,1086.7,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5556,1234,0,26,30,-0.833182,-0.105345,-9.8689,-0.0404405,-0.507635,-0.0170276,-16.7438,35.5008,33.8789,-0.104645,-0.0972791,-9.5973,-0.0452907,-0.115013,-0.0215782,-1.93425,-0.624703,-2.55895,0.0202451,0,0.0139686,
Thu Sep 26 00:39:28 2019,15296171,1086.7,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5546,1234,0,26,10,-0.962469,-0.0814029,-9.89284,-0.0404405,-0.505507,-0.0106422,-16.7438,35.5008,33.8789,-0.105622,-0.0961738,-9.59534,-0.0415319,-0.0902419,-0.0134043,-1.99305,-0.630668,-2.62372,0.0209629,0,0.0155517,
Thu Sep 26 00:39:28 2019,15306172,1086.7,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5546,1234,0,26,10,-1.1157,0.0047884,-9.95509,-0.032991,-0.496993,-0.00212845,-16.7438,35.5008,33.8789,-0.109774,-0.0950479,-9.5947,-0.0308097,-0.0611272,-0.00383837,-2.03642,-0.655499,-2.69192,0.0217238,0,0.0164849,
Thu Sep 26 00:39:28 2019,15316173,1085.93,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5546,1236,0,28,28,-1.13964,0.215478,-9.91199,-0.00638535,-0.505507,-0.0117065,-16.7438,35.5008,33.8789,-0.117248,-0.0935232,-9.59538,-0.0025585,-0.0505439,-0.0123769,-2.06841,-0.700077,-2.76848,0.0225169,0,0.0171855,
Thu Sep 26 00:39:28 2019,15326174,1085.93,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5546,1236,0,28,28,-1.29287,0.11971,-9.92157,0.0180918,-0.506571,0.0042569,-16.7438,35.5008,33.8789,-0.128069,-0.0912509,-9.59725,0.0212655,-0.0335432,0.00428891,-2.0925,-0.76453,-2.85703,0.0233107,0,0.0171977,
Thu Sep 26 00:39:28 2019,15336175,1085.93,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5536,1234,0,30,10,-1.43652,-0.0622492,-9.59596,0.0393763,-0.502314,0.0212845,-16.7438,35.5008,33.8789,-0.142358,-0.0884567,-9.59987,0.0399306,-0.0127707,0.0205402,-2.10576,-0.849588,-2.95535,0.0241331,0,0.0178202,
Thu Sep 26 00:39:28 2019,15346176,1085.93,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5536,1234,0,30,10,-1.41258,-0.282516,-9.55765,0.0308625,-0.494864,0.0287341,-16.7438,35.5008,33.8789,-0.16016,-0.0858371,-9.60252,0.0283548,0.00933868,0.0261709,-2.10675,-0.955548,-3.0623,0.0250255,0,0.0193353,
Thu Sep 26 00:39:28 2019,15356177,1088.01,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1240,0,8,30,-1.34554,-0.292093,-9.34696,0.00744957,-0.490607,0.0287341,-16.7438,35.5008,33.8789,-0.181137,-0.0839838,-9.60461,0.00340372,0.0264799,0.0240983,-2.09649,-1.08044,-3.17692,0.0258969,0,0.0188794,
Thu Sep 26 00:39:28 2019,15366178,1088.01,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1240,0,8,30,-1.37906,-0.0526724,-8.99741,-0.00106422,-0.472516,0.0223487,-16.7438,35.5008,33.8789,-0.204821,-0.0828387,-9.60543,-0.00518783,0.0552984,0.0160028,-2.07306,-1.22156,-3.29462,0.0267042,0,0.0174918,
Thu Sep 26 00:39:28 2019,15376179,1088.01,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5536,1234,0,26,28,-0.962469,0.023942,-8.90643,0.0138349,-0.456552,-0.00851379,-16.7438,35.5008,33.8789,-0.230501,-0.0818306,-9.60412,0.00936633,0.0794232,-0.014879,-2.03446,-1.37485,-3.40931,0.027516,0,0.0175882,
Thu Sep 26 00:39:28 2019,15386180,1088.01,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5536,1234,0,26,28,-1.06781,-0.047884,-8.95431,0.0308625,-0.441653,-0.0223487,-16.7438,35.5008,33.8789,-0.257254,-0.080649,-9.60042,0.0246843,0.10018,-0.0267923,-1.98301,-1.53494,-3.51795,0.0281819,0,0.0144293,
Thu Sep 26 00:39:28 2019,15396181,1088.01,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5538,1240,0,8,28,-1.22583,-0.469264,-8.93037,0.00319267,-0.407598,-0.0117065,-16.7438,35.5008,33.8789,-0.284843,-0.079774,-9.59453,-0.0041487,0.137118,-0.014178,-1.91503,-1.7005,-3.61553,0.0287874,0,0.0131177,
Thu Sep 26 00:39:28 2019,15406182,1088.01,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5538,1240,0,8,28,-0.986411,-0.426168,-9.34696,-0.071303,-0.37035,-0.0212845,-16.7438,35.5008,33.8789,-0.313265,-0.0800053,-9.58705,-0.0753077,0.173454,-0.0219242,-1.82606,-1.87152,-3.69758,0.0293744,0,0.0127189,
Thu Sep 26 00:39:28 2019,15416183,1087.35,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5546,1238,0,28,12,-0.943315,0.282516,-9.55287,-0.071303,-0.337359,-0.0138349,-14.25,32.632,33.8789,-0.341998,-0.0808956,-9.5791,-0.0688751,0.201975,-0.0126414,-1.71851,-2.04473,-3.76324,0.0298524,0,0.0103567,
Thu Sep 26 00:39:28 2019,15426184,1087.35,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5546,1238,0,28,12,-0.938527,0.339977,-9.63906,-0.00106422,-0.297983,0.00319267,-14.25,32.632,33.8789,-0.370595,-0.080953,-9.57161,0.00445877,0.233418,0.00506233,-1.59377,-2.21728,-3.81105,0.0302267,0,0.00811,
Thu Sep 26 00:39:28 2019,15436185,1087.35,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,28,12,-1.28808,-0.100556,-9.7875,0.0340552,-0.263928,0.0212845,-14.25,32.632,33.8789,-0.39924,-0.0798865,-9.56507,0.0379497,0.256218,0.0222604,-1.4535,-2.3901,-3.84361,0.0305199,0,0.00635336,
Thu Sep 26 00:39:28 2019,15446186,1087.35,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,28,12,-1.65679,-0.124498,-9.85932,0.0383121,-0.222423,0.0404405,-14.25,32.632,33.8789,-0.428824,-0.0785954,-9.55986,0.0389292,0.283238,0.0389309,-1.29896,-2.56838,-3.86734,0.030815,0,0.00639285,
Thu Sep 26 00:39:28 2019,15456187,1088.34,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5550,1234,0,8,30,-1.62806,-0.047884,-9.69652,0.0255414,-0.17879,0.0340552,-14.25,32.632,33.8789,-0.460155,-0.0774925,-9.55599,0.0233906,0.308929,0.0296057,-1.12932,-2.75687,-3.88618,0.0311524,0,0.00731109,
Thu Sep 26 00:39:28 2019,15466188,1088.34,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5550,1234,0,8,30,-1.8579,0.287304,-9.55287,0.0681104,-0.146863,0.0510828,-14.25,32.632,33.8789,-0.493476,-0.0761275,-9.55301,0.0620201,0.320073,0.0433572,-0.949121,-2.95708,-3.9062,0.0314494,0,0.00643419,
Thu Sep 26 00:39:28 2019,15476189,1088.34,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5550,1234,0,8,30,-2.07817,0.0143652,-9.36612,0.105358,-0.0968444,0.0361836,-14.25,32.632,33.8789,-0.529107,-0.0740804,-9.55023,0.0920426,0.346367,0.0252365,-0.7582,-3.17109,-3.92929,0.0317205,0,0.005874,
Thu Sep 26 00:39:28 2019,15486190,1088.34,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5550,1230,0,8,28,-2.15957,-0.349553,-9.26077,0.0925875,-0.0627892,-0.00212845,-14.25,32.632,33.8789,-0.567426,-0.0719593,-9.54708,0.0713203,0.35385,-0.0138356,-0.557602,-3.40135,-3.95895,0.0320465,0,0.00706394,
Thu Sep 26 00:39:28 2019,15496191,1088.34,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5546,1234,0,28,14,-2.08774,-0.512359,-9.05487,0.0478901,-0.0180918,0.00212845,-14.25,32.632,33.8789,-0.608355,-0.0708766,-9.54301,0.0215499,0.36954,-0.00881497,-0.350366,-3.6476,-3.99797,0.0323501,0,0.0065772,
Thu Sep 26 00:39:28 2019,15506192,1088.34,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5390,5546,1234,0,28,14,-1.98719,-0.215478,-9.13148,0.00851379,0.019156,-0.0170276,-14.25,32.632,33.8789,-0.651363,-0.0711187,-9.53772,-0.0189823,0.375376,-0.0265837,-0.136963,-3.90686,-4.04382,0.0325713,0,0.00479242,
Thu Sep 26 00:39:28 2019,15516193,1087.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5550,1234,0,8,30,-1.91536,-0.21069,-9.1267,-0.00638535,0.0606608,-0.00744957,-14.25,32.632,33.8789,-0.695786,-0.0721608,-9.53126,-0.0325843,0.383371,-0.0152561,0.080402,-4.17521,-4.09481,0.0327154,0,0.00312188,
Thu Sep 26 00:39:28 2019,15526194,1087.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5550,1234,0,8,30,-1.66636,-0.181959,-9.31344,-0.0106422,0.106422,-0.00319267,-14.25,32.632,33.8789,-0.74087,-0.0736147,-9.52401,-0.0347273,0.393312,-0.00992359,0.302905,-4.44807,-4.14517,0.0327381,0,0.000493493,
Thu Sep 26 00:39:28 2019,15536195,1087.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5546,1234,0,8,28,-1.37427,-0.124498,-9.65342,-0.0287341,0.14367,-0.00744957,-13.7156,35.3215,33.7061,-0.785577,-0.0753269,-9.51672,-0.0497911,0.392778,-0.0131508,0.528104,-4.7189,-4.19079,0.0325902,0,-0.0032055,
Thu Sep 26 00:39:28 2019,15546196,1087.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5546,1234,0,8,28,-1.37427,-0.11971,-9.62469,-0.0234129,0.186239,0.0180918,-13.7156,35.3215,33.7061,-0.828981,-0.077129,-9.51023,-0.0409908,0.395898,0.01245,0.754043,-4.98173,-4.22769,0.0322571,0,-0.00721717,
Thu Sep 26 00:39:28 2019,15556197,1086.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5554,1234,0,30,30,-1.21147,0.0574608,-9.95509,-0.00319267,0.224551,0.0308625,-13.7156,35.3215,33.7061,-0.870602,-0.0787759,-9.50506,-0.0185317,0.393186,0.0236121,0.980099,-5.23333,-4.25323,0.0318248,0,-0.0093667,
Thu Sep 26 00:39:28 2019,15566198,1086.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5554,1234,0,30,30,-1.24977,-0.11971,-9.91199,0.0106422,0.252221,0.0478901,-13.7156,35.3215,33.7061,-0.910163,-0.080103,-9.50167,-0.0040192,0.37904,0.0378084,1.20133,-5.47166,-4.27034,0.031273,0,-0.0119554,
Thu Sep 26 00:39:28 2019,15576199,1086.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5550,1234,0,28,10,-1.25935,-0.0287304,-10.003,0.0127707,0.278827,0.0606608,-13.7156,35.3215,33.7061,-0.947617,-0.0812138,-9.50025,-0.00192286,0.363647,0.0465836,1.41409,-5.69622,-4.28213,0.0306658,0,-0.0131561,
Thu Sep 26 00:39:28 2019,15586200,1086.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5550,1234,0,28,10,-1.23062,0.167594,-9.91199,0.0340552,0.295854,0.0574681,-13.7156,35.3215,33.7061,-0.983028,-0.0819326,-9.50067,0.0183266,0.339028,0.0391673,1.61539,-5.90734,-4.29195,0.0300387,0,-0.013588,
Thu Sep 26 00:39:28 2019,15596201,1086.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5550,1234,0,8,28,-1.10133,-0.0143652,-9.79707,0.0574681,0.304368,0.0489543,-13.7156,35.3215,33.7061,-1.01627,-0.0820054,-9.50259,0.038822,0.307077,0.0271433,1.80049,-6.10439,-4.30391,0.0293864,0,-0.0141322,
Thu Sep 26 00:39:28 2019,15606202,1086.63,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5550,1234,0,8,28,-1.22583,-0.263362,-9.55765,0.061725,0.300111,0.0372479,-13.7156,35.3215,33.7061,-1.04725,-0.08188,-9.50534,0.0391051,0.264466,0.0129847,1.96422,-6.28719,-4.32297,0.0287065,0,-0.0147315,
Thu Sep 26 00:39:28 2019,15616203,1086.83,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5538,1234,0,30,12,-1.23062,-0.320823,-9.31344,0.0319267,0.300111,0.0170276,-13.7156,35.3215,33.7061,-1.07615,-0.0822695,-9.50805,0.00664048,0.22855,-0.0081637,2.10546,-6.45745,-4.35199,0.0280558,0,-0.0140982,
Thu Sep 26 00:39:28 2019,15626204,1086.83,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5538,1234,0,30,12,-0.991199,-0.191536,-9.27035,-0.00106422,0.29479,0.00957802,-13.7156,35.3215,33.7061,-1.10295,-0.0833503,-9.50998,-0.0261442,0.189733,-0.015268,2.22529,-6.61553,-4.39024,0.0274363,0,-0.0134224,
Thu Sep 26 00:39:28 2019,15636205,1086.83,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5554,1234,0,6,30,-0.909797,0.0047884,-9.34696,-0.00212845,0.266056,0.0042569,-13.7156,35.3215,33.7061,-1.12721,-0.0846843,-9.51096,-0.0255041,0.131103,-0.019675,2.3172,-6.75897,-4.44177,0.0267841,0,-0.014132,
Thu Sep 26 00:39:28 2019,15646206,1086.83,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5554,1234,0,6,30,-0.790087,-0.253785,-9.27514,0.00532112,0.244772,0.00532112,-13.7156,35.3215,33.7061,-1.14854,-0.0859965,-9.5111,-0.0166781,0.0840867,-0.0175251,2.37885,-6.88558,-4.50673,0.0261227,0,-0.0143295,
Thu Sep 26 00:39:28 2019,15656207,1086.06,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5546,1234,0,6,28,-0.842759,-0.21069,-9.59596,-0.0106422,0.213909,0.0106422,-13.7156,35.3215,33.7061,-1.16687,-0.0875459,-9.5107,-0.0309352,0.0315865,-0.0114198,2.41199,-6.99468,-4.58269,0.0255054,0,-0.0133746,
Thu Sep 26 00:39:28 2019,15666208,1086.06,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5546,1234,0,6,28,-0.617704,-0.0766145,-9.47625,-0.0212845,0.176661,0.0159634,-13.7156,35.3215,33.7061,-1.18216,-0.0893426,-9.51025,-0.0387739,-0.0226794,-0.00579024,2.41454,-7.08572,-4.67118,0.024938,0,-0.0122937,
Thu Sep 26 00:39:28 2019,15676209,1086.06,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5546,1234,0,6,28,-0.646434,-0.0287304,-9.61511,-0.00957802,0.138349,0.0340552,-13.7156,35.3215,33.7061,-1.19425,-0.09102,-9.50995,-0.0244221,-0.073266,0.0115988,2.38705,-7.15771,-4.77065,0.024392,0,-0.0118312,
Thu Sep 26 00:39:28 2019,15686210,1086.06,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5538,1234,0,28,10,-0.646434,-0.153229,-9.72525,-0.00851379,0.106422,0.0319267,-13.7156,35.3215,33.7061,-1.20323,-0.0924823,-9.51004,-0.0213777,-0.113169,0.00812421,2.33364,-7.21085,-4.87721,0.023904,0,-0.0105718,
Thu Sep 26 00:39:28 2019,15696211,1086.06,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5544,1238,0,26,10,-0.766145,-0.0574608,-9.73482,-0.00532112,0.0691746,0.032991,-13.7156,35.3215,33.7061,-1.20945,-0.0938417,-9.51084,-0.0164754,-0.154344,0.00796827,2.25701,-7.24714,-4.99013,0.0234736,0,-0.00932653,
Thu Sep 26 00:39:28 2019,15706212,1086.06,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5544,1238,0,26,10,-0.6608,0.0861913,-9.95988,0.0170276,0.0319267,0.0287341,-13.7156,35.3215,33.7061,-1.21326,-0.0949032,-9.51263,0.00639649,-0.191437,0.00270551,2.15795,-7.26836,-5.11041,0.0231304,0,-0.00743581,
Thu Sep 26 00:39:28 2019,15716213,1086.99,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5536,1234,0,30,10,-0.684742,-0.0957681,-9.89763,0.0148991,-0.0042569,0.0159634,-13.7156,35.3215,33.7061,-1.21478,-0.095498,-9.51568,0.00388654,-0.223637,-0.0102642,2.03904,-7.27506,-5.23603,0.0228746,0,-0.0055427,
Thu Sep 26 00:39:28 2019,15726214,1086.99,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5536,1234,0,30,10,-0.713472,-0.023942,-9.56723,0.019156,-0.0361836,0.00638535,-13.7156,35.3215,33.7061,-1.21417,-0.0958039,-9.51966,0.00768322,-0.248184,-0.019039,1.90387,-7.26847,-5.3646,0.0226546,0,-0.00476623,
Thu Sep 26 00:39:28 2019,15736215,1086.99,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5536,1238,0,6,30,-0.737414,-0.071826,-9.73004,0.0287341,-0.0627892,-0.0106422,-13.7156,35.3215,33.7061,-1.21172,-0.0959254,-9.52394,0.0162182,-0.264618,-0.0341222,1.75697,-7.25074,-5.49378,0.0225341,0,-0.00261137,
Thu Sep 26 00:39:28 2019,15746216,1086.99,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5536,1238,0,6,30,-0.684742,-0.301669,-9.54808,0.0234129,-0.0957802,-0.0117065,-13.7156,35.3215,33.7061,-1.20762,-0.0961173,-9.52831,0.00971471,-0.284765,-0.0325248,1.59958,-7.22317,-5.62359,0.0224678,0,-0.00143616,
Thu Sep 26 00:39:28 2019,15756217,1087.15,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5550,1236,0,28,12,-0.770933,-0.268151,-9.54808,0.00957802,-0.118129,-0.00106422,-13.7156,35.3215,33.7061,-1.20202,-0.0968204,-9.53256,-0.0044168,-0.291944,-0.0197423,1.43436,-7.18687,-5.75251,0.0224156,0,-0.0011295,
Thu Sep 26 00:39:28 2019,15766218,1087.15,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5550,1236,0,28,12,-0.627281,-0.11971,-9.55765,0.0180918,-0.133028,-0.00212845,-13.7156,35.3215,33.7061,-1.19506,-0.098002,-9.53652,0.00404729,-0.290286,-0.0191696,1.26757,-7.14273,-5.87516,0.0224588,0,0.000934265,
Thu Sep 26 00:39:28 2019,15776219,1087.15,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5548,1234,0,28,30,-0.459687,-0.0957681,-9.42837,-0.00212845,-0.158569,-0.0042569,-13.7156,35.3215,33.7061,-1.18652,-0.0992826,-9.54009,-0.0157092,-0.297852,-0.0195913,1.09908,-7.08958,-5.9905,0.022503,0,0.000957325,
Thu Sep 26 00:39:28 2019,15786220,1087.15,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5548,1234,0,28,30,-0.737414,-0.148441,-9.56723,0.0117065,-0.176661,0.00638535,-13.7156,35.3215,33.7061,-1.17638,-0.100513,-9.54318,-0.00115143,-0.296525,-0.00768709,0.928801,-7.02736,-6.09856,0.0225277,0,0.000536141,
Thu Sep 26 00:39:28 2019,15796221,1087.15,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5534,1234,0,28,12,-1.05345,-0.263362,-9.45231,-0.0042569,-0.183047,0.0138349,-13.7156,35.3215,33.7061,-1.16548,-0.101879,-9.54586,-0.0163305,-0.282993,0.000180444,0.762781,-6.96097,-6.19819,0.0226491,0,0.00263115,
Thu Sep 26 00:39:28 2019,15806222,1087.15,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5534,1234,0,28,12,-1.09176,-0.177171,-9.63427,-0.0170276,-0.194753,0.0234129,-13.7156,35.3215,33.7061,-1.15483,-0.103549,-9.54825,-0.0271039,-0.274634,0.00941469,0.603033,-6.89624,-6.29321,0.0228574,0,0.0045126,
Thu Sep 26 00:39:28 2019,15816223,1087.99,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5546,1234,0,28,10,-1.15401,0.0383072,-9.54808,-0.00532112,-0.193689,0.0287341,-13.7156,35.3215,33.7061,-1.14486,-0.105233,-9.5505,-0.0134455,-0.253731,0.0137566,0.451667,-6.83569,-6.38403,0.0231161,0,0.00560432,
Thu Sep 26 00:39:28 2019,15826224,1087.99,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5546,1234,0,28,10,-1.26414,0,-9.663,0.00212845,-0.190496,0.0148991,-13.7156,35.3215,33.7061,-1.13582,-0.106471,-9.55274,-0.00496899,-0.231612,-0.000646323,0.312627,-6.78065,-6.46803,0.023414,0,0.00645431,
Thu Sep 26 00:39:28 2019,15836225,1087.99,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,28,10,-1.47962,0.0191536,-9.61033,0.0106422,-0.174533,0.00212845,-13.7156,35.3215,33.7061,-1.12814,-0.107148,-9.55505,0.00382387,-0.198282,-0.0128048,0.189471,-6.73357,-6.5441,0.0237331,0,0.0069151,
Thu Sep 26 00:39:28 2019,15846226,1087.99,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,28,10,-1.38385,-0.0287304,-9.68694,0.0212845,-0.152184,-0.0127707,-13.7156,35.3215,33.7061,-1.12214,-0.107354,-9.5575,0.0138911,-0.160928,-0.0259177,0.0865651,-6.69638,-6.60982,0.0240884,0,0.0076987,
Thu Sep 26 00:39:28 2019,15856227,1086.42,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5550,1234,0,30,12,-1.24498,0.0143652,-9.49062,0.0244772,-0.121322,-0.0148991,-13.7156,35.3215,33.7061,-1.11759,-0.107159,-9.55997,0.0159243,-0.117996,-0.0256025,0.00665925,-6.66781,-6.66115,0.0243872,0,0.00647263,
Thu Sep 26 00:39:28 2019,15866228,1086.42,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5550,1234,0,30,12,-1.33596,-0.110133,-9.42358,0.032991,-0.0893948,-0.0117065,-13.7156,35.3215,33.7061,-1.11413,-0.106681,-9.56209,0.0228146,-0.0772501,-0.0201273,-0.0492748,-6.6459,-6.69517,0.0246211,0,0.00506814,
Thu Sep 26 00:39:28 2019,15876229,1086.42,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5550,1234,0,30,12,-1.25935,-0.205901,-9.44273,0.0244772,-0.0595966,-0.0117065,-13.7156,35.3215,33.7061,-1.11165,-0.106229,-9.56359,0.0127452,-0.041711,-0.0180955,-0.0833547,-6.63017,-6.71353,0.0248032,0,0.00394485,
Thu Sep 26 00:39:28 2019,15886230,1086.42,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5544,1234,0,6,30,-1.36948,-0.268151,-9.2895,0.00851379,-0.0276698,0.00638535,-13.7156,35.3215,33.7061,-1.11011,-0.10616,-9.56434,-0.00364256,-0.00699871,0.001138,-0.097309,-6.62055,-6.71786,0.0249124,0,0.00236649,
