today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Thu Sep 26 00:49:06 2019,7041349,1086.23,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5546,1192,14,8,28,-2.75333,-0.895431,-7.95354,-0.042569,-3.9802,-0.032991,-15.1406,34.9629,34.7432,-19.0947,16.0372,-3.95588,0.960005,-2.99587,0.131152,0,0.122112,
Thu Sep 26 00:49:06 2019,7051350,1086.23,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5538,1204,8,6,28,-2.18351,-0.464475,-6.608,-0.264992,-4.09939,-0.0500185,-15.1406,34.9629,34.7432,-18.2854,16.3578,-4.1068,0.890534,-3.21627,0.136658,0,0.119299,
Thu Sep 26 00:49:06 2019,7061351,1086.23,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5538,1204,8,6,28,-3.35667,-1.07739,-7.0198,-0.0372479,-4.21965,-0.0127707,-15.1406,34.9629,34.7432,-25.5558,16.6787,-4.30604,0.823897,-3.48215,0.142644,0,0.129697,
Thu Sep 26 00:49:06 2019,7071352,1086.23,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5546,1208,8,26,10,-4.31914,0.617704,-2.33195,-0.127707,-4.44739,-0.0776884,-15.1406,34.9629,34.7432,-61.6349,17.0304,-4.59576,0.789268,-3.8065,0.148785,0,0.133061,
Thu Sep 26 00:49:06 2019,7081353,1086.23,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5400,5546,1208,8,26,10,-5.9472,-0.0526724,-11.0995,0,-4.23136,-0.0287341,-15.1406,34.9629,34.7432,-28.1827,17.255,-5.01057,0.632989,-4.37758,0.155732,0,0.150505,
Thu Sep 26 00:49:06 2019,7091354,1086.83,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5384,5550,1210,0,6,26,-6.62236,0.244209,-6.9384,-0.110679,-4.31117,-0.0659819,-15.1406,34.9629,34.7432,-43.665,17.5644,-5.52377,0.568679,-4.95509,0.161796,0,0.131405,
Thu Sep 26 00:49:06 2019,7101355,1086.83,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5384,5550,1210,0,6,26,-6.06691,-0.612916,-13.6948,0.2469,-3.87803,-0.061725,-15.1406,34.9629,34.7432,-23.8937,17.7268,-6.10408,0.367118,-5.73696,0.168723,0,0.150085,
Thu Sep 26 00:49:06 2019,7111356,1086.83,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5384,5550,1210,6,8,28,-6.85221,-0.234632,-5.85143,-0.208588,-3.70456,-0.122386,-15.1406,34.9629,34.7432,-49.5044,17.9635,-6.74506,0.252458,-6.4926,0.174967,0,0.135278,
Thu Sep 26 00:49:06 2019,7121357,1086.83,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5384,5550,1210,6,8,28,-9.04051,-0.545878,-4.03662,0.174533,-3.75139,0.0180918,-15.1406,34.9629,34.7432,-65.9391,18.2634,-7.48432,0.20696,-7.27736,0.182668,0,0.166862,
Thu Sep 26 00:49:06 2019,7131358,1087.1,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5388,5578,1202,0,28,10,-10.2424,-0.56982,-10.1754,-0.344809,-3.05113,0.0415047,-15.1406,34.9629,34.7432,-45.1882,18.3493,-8.34633,-0.0401813,-8.38651,0.188449,0,0.125256,
