today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Thu Sep 26 01:09:38 2019,10138870,1082.58,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5534,1234,0,8,12,0.0622492,-0.110133,-9.663,0.0170276,0.194753,0.0297983,-18.8813,36.5766,32.1504,0.369096,15.987,-4.36304,0.382541,-3.9805,0.171537,-0,-0.0369773,
Thu Sep 26 01:09:38 2019,10148871,1081.84,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5534,1234,0,8,12,-0.023942,-0.215478,-9.663,0.0117065,0.179854,0.0212845,-18.8813,36.5766,32.1504,-0.141962,16.2778,-4.22998,0.352252,-3.87773,0.169727,-0,-0.0361904,
Thu Sep 26 01:09:38 2019,10158872,1081.84,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,28,14,0.0574608,-0.114922,-9.7444,0.00957802,0.166019,0.0180918,-18.8813,36.5766,32.1504,0.337858,16.5682,-4.09186,0.322917,-3.76894,0.167957,-0,-0.0354078,
Thu Sep 26 01:09:38 2019,10168873,1081.84,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,28,14,0.148441,0.0335188,-9.63906,0.00851379,0.139413,0.00532112,-18.8813,36.5766,32.1504,0.88228,16.8623,-3.94869,0.298356,-3.65034,0.166203,-0,-0.0350697,
Thu Sep 26 01:09:38 2019,10178874,1081.84,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5554,1234,0,8,28,0.196325,-0.0287304,-9.5816,0.0170276,0.120257,0.00638535,-18.8813,36.5766,32.1504,1.17381,17.1543,-3.7997,0.272713,-3.52698,0.164479,-0,-0.0344897,
Thu Sep 26 01:09:38 2019,10188875,1081.94,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5396,5554,1234,0,8,28,0.229843,-0.158017,-9.43315,0.00957802,0.0979086,0.00744957,-18.8813,36.5766,32.1504,1.39576,17.4472,-3.64465,0.249093,-3.39556,0.162788,-0,-0.0338101,
Thu Sep 26 01:09:38 2019,10198876,1081.94,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1234,0,30,10,0.253785,-0.0191536,-9.47625,0.0106422,0.0766241,0.0106422,-18.8813,36.5766,32.1504,1.53408,17.7398,-3.48383,0.226251,-3.25758,0.161143,-0,-0.0329014,
Thu Sep 26 01:09:38 2019,10208877,1081.94,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5392,5538,1234,0,30,10,0.196325,-0.153229,-9.47625,0.0106422,0.0553397,0.0276698,-18.8813,36.5766,32.1504,1.18686,18.0323,-3.3182,0.204494,-3.11371,0.159525,-0,-0.0323655,
Thu Sep 26 01:09:38 2019,10218878,1081.94,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,30,14,0.196325,-0.148441,-9.59596,0.0127707,0.0319267,0.0319267,-18.8813,36.5766,32.1504,1.17206,18.3255,-3.14932,0.184397,-2.96492,0.157943,-0,-0.0316378,
Thu Sep 26 01:09:38 2019,10228879,1081.94,1513,1510,1088,1513,1088,1514,-0.0469513,0.281685,0.9,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,30,14,0.263362,-0.11971,-9.49062,0.0117065,0.0148991,0.0319267,-18.8813,36.5766,32.1504,1.58954,18.6169,-2.97807,0.163564,-2.81451,0.156399,-0,-0.0308723,
