today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],Filter accY,Filter accX,Filter accY,Filter gyroY, Filter gyroX, Filter gyroZ,Pitch(acc),Pitch(gyro), Comp Filter,P,I,D,
Thu Sep 26 00:39:58 2019,62369380,1084.13,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5378,5560,1186,24,26,10,-1.00078,-0.895431,-8.67659,-0.709838,0.0340552,0.0787526,-14.6063,35.5008,31.1133,-1.19787,-0.0209076,-9.48161,-0.725729,0.0494203,0.0693757,0.920714,-7.2004,-6.27968,0.0393883,0,0.00207712,
Thu Sep 26 00:39:58 2019,62379381,1084.13,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5410,5534,1184,16,6,30,-2.0638,1.55144,-4.65433,-0.412919,-0.133028,0.0691746,-14.6063,35.5008,31.1133,-1.21121,-0.0265346,-9.49162,-0.378827,-0.120764,0.0542367,0.900276,-7.27215,-6.37187,0.0392835,0,-0.00226972,
Thu Sep 26 00:39:58 2019,62389382,1084.53,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5410,5534,1184,16,6,30,-2.40378,1.79565,-5.46836,0.253285,0.0340552,0.0180918,-14.6063,35.5008,31.1133,-1.22596,-0.0278053,-9.48707,0.29327,0.0436218,0.000477463,0.878176,-7.36319,-6.48501,0.0391309,0,-0.00330599,
Thu Sep 26 00:39:58 2019,62399383,1084.53,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5372,5568,1192,20,28,14,-2.4756,0.785298,-9.84975,0.680039,0.373543,-0.0255414,-14.6063,35.5008,31.1133,-1.24364,-0.0232684,-9.47112,0.678093,0.358789,-0.0415889,0.993458,-7.48065,-6.48719,0.0386275,0,-0.010908,
Thu Sep 26 00:39:58 2019,62409384,1084.53,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5372,5568,1192,20,28,14,-1.39821,-0.440533,-11.8417,0.491672,0.547011,-0.0478901,-14.6063,35.5008,31.1133,-1.26339,-0.0162681,-9.45569,0.43925,0.48701,-0.0595634,1.23576,-7.61031,-6.37455,0.0380891,0,-0.0116644,
Thu Sep 26 00:39:58 2019,62419385,1084.53,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5400,5558,1184,24,28,14,-0.708684,-1.2785,-11.2575,-0.134092,0.375671,-0.00957802,-14.6063,35.5008,31.1133,-1.28233,-0.0110982,-9.44815,-0.199352,0.272664,-0.0177596,1.45339,-7.72915,-6.27576,0.0376458,0,-0.00960548,
Thu Sep 26 00:39:58 2019,62429386,1084.53,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5400,5558,1184,24,28,14,-1.08697,-0.742203,-9.2895,-0.523598,0.0489543,0.0372479,-14.4281,34.2457,32.6689,-1.29851,-0.00985524,-9.44677,-0.556935,-0.0731232,0.0287027,1.51056,-7.82658,-6.31602,0.0373943,0,-0.00545018,
Thu Sep 26 00:39:58 2019,62439387,1084.53,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5378,5548,1188,16,26,30,-1.42694,0.0622492,-9.43794,-0.374607,-0.0893948,0.052147,-14.4281,34.2457,32.6689,-1.31248,-0.0112294,-9.44691,-0.36692,-0.209063,0.0405681,1.42972,-7.90959,-6.47987,0.0369539,0,-0.00954014,
Thu Sep 26 00:39:58 2019,62449388,1083.05,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5378,5548,1188,16,26,30,-1.61848,0.665588,-10.0509,0.0372479,0.094716,0.0415047,-14.4281,34.2457,32.6689,-1.32555,-0.0123993,-9.44745,0.0597785,-0.0242064,0.0268401,1.36289,-7.98691,-6.62402,0.0363948,0,-0.0121155,
Thu Sep 26 00:39:58 2019,62459389,1083.05,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5378,5548,1182,18,6,28,-1.39343,0.464475,-9.40442,0.275634,0.407598,0.0148991,-14.4281,34.2457,32.6689,-1.33822,-0.0116695,-9.44903,0.284055,0.26821,-0.00109266,1.43279,-8.06094,-6.62815,0.0355954,0,-0.0173187,
Thu Sep 26 00:39:58 2019,62469390,1083.05,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5378,5548,1182,18,6,28,-1.34075,-0.201113,-7.60877,0.251157,0.510828,-0.00638535,-14.4281,34.2457,32.6689,-1.35019,-0.00964259,-9.44923,0.236754,0.334217,-0.0215575,1.60537,-8.13191,-6.52653,0.0348185,0,-0.0168336,
Thu Sep 26 00:39:58 2019,62479391,1083.05,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5568,1184,22,16,30,-1.10612,-0.153229,-7.15387,0.106422,0.333102,-0.0138349,-14.4281,34.2457,32.6689,-1.36094,-0.00783742,-9.44372,0.0775449,0.124601,-0.0269677,1.73682,-8.20045,-6.46363,0.0341646,0,-0.014167,
Thu Sep 26 00:39:58 2019,62489392,1083.92,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5568,1184,22,16,30,-0.871489,-0.0766145,-9.16022,0.0159634,0.104294,-0,-14.4281,34.2457,32.6689,-1.3698,-0.00670741,-9.43237,-0.0165088,-0.116536,-0.0114564,1.73913,-8.26295,-6.52383,0.0335386,0,-0.0135652,
Thu Sep 26 00:39:58 2019,62499393,1083.92,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5378,5536,1182,22,18,28,-0.56982,0.229843,-12.6079,0.0351194,0.0787526,0.0106422,-14.4281,34.2457,32.6689,-1.37598,-0.00572041,-9.42231,0.00234666,-0.142302,-0.000274057,1.66497,-8.30839,-6.64342,0.0328074,0,-0.0158416,
Thu Sep 26 00:39:58 2019,62509394,1083.92,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5378,5536,1182,22,18,28,-0.316035,-0.632069,-14.8057,0.00851379,0.232001,0.0170276,-14.4281,34.2457,32.6689,-1.37862,-0.00503068,-9.42395,-0.0241831,0.00568284,0.00588703,1.62584,-8.32273,-6.69689,0.0320447,0,-0.0165243,
Thu Sep 26 00:39:58 2019,62519395,1083.92,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5554,1190,24,28,14,-0.493206,-0.641646,-11.3485,-0.156441,0.371414,0.0393763,-14.4281,34.2457,32.6689,-1.37744,-0.00596226,-9.44044,-0.180707,0.127836,0.0267723,1.66409,-8.30138,-6.63729,0.0313745,0,-0.0145227,
Thu Sep 26 00:39:58 2019,62529396,1083.92,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5554,1190,24,28,14,-0.770933,-0.148441,-5.42526,-0.257542,0.32991,0.0500185,-14.4281,34.2457,32.6689,-1.37312,-0.00873988,-9.4604,-0.262167,0.0660655,0.0345836,1.71964,-8.25846,-6.53883,0.0308642,0,-0.0110566,
Thu Sep 26 00:39:58 2019,62539397,1083.92,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5370,5534,1184,16,6,28,-1.30723,1.0726,-3.01669,-0.071303,0.174533,0.0266056,-14.4281,34.2457,32.6689,-1.36713,-0.0111219,-9.46674,-0.0608542,-0.0996308,0.00902456,1.71002,-8.21751,-6.5075,0.0304535,0,-0.00889732,
Thu Sep 26 00:39:58 2019,62549398,1084.39,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5370,5534,1184,16,6,28,-1.92015,1.08697,-6.06691,0.247964,0.0457616,-0.0106422,-15.675,35.8594,33.5332,-1.3615,-0.0103493,-9.45336,0.25083,-0.22542,-0.0276305,1.6169,-8.19556,-6.57866,0.0301238,0,-0.00714477,
Thu Sep 26 00:39:58 2019,62559399,1084.39,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5560,1184,20,28,12,-1.19231,-0.0430956,-12.2248,0.369286,0.0787526,-0.0180918,-15.675,35.8594,33.5332,-1.35719,-0.00657994,-9.43125,0.345731,-0.184932,-0.0325621,1.49934,-8.18886,-6.68952,0.0296934,0,-0.00932479,
Thu Sep 26 00:39:58 2019,62569400,1084.39,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5560,1184,20,28,12,-0.277727,-1.35512,-16.9174,0.141542,0.15112,0.0042569,-15.675,35.8594,33.5332,-1.35245,-0.00344052,-9.42019,0.0973586,-0.10952,-0.00844781,1.41499,-8.17009,-6.7551,0.0292479,0,-0.00965321,
Thu Sep 26 00:39:58 2019,62579401,1084.39,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5540,1188,22,16,10,-0.0622492,-1.24977,-14.868,-0.221359,0.208588,0.0436332,-15.675,35.8594,33.5332,-1.34471,-0.00433285,-9.43201,-0.25956,-0.0543565,0.0299371,1.36804,-8.11394,-6.7459,0.0290241,0,-0.00484703,
Thu Sep 26 00:39:58 2019,62589402,1084.5,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5540,1188,22,16,10,-0.885855,-0.23942,-7.45076,-0.3778,0.15112,0.0585323,-15.675,35.8594,33.5332,-1.33378,-0.0089968,-9.45828,-0.387675,-0.113619,0.0415329,1.31992,-8.02674,-6.70682,0.0287582,0,-0.00576236,
Thu Sep 26 00:39:58 2019,62599403,1084.5,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5384,5556,1190,22,6,28,-1.04866,0.871489,-2.06859,-0.168147,0.0542754,0.032991,-15.675,35.8594,33.5332,-1.32145,-0.0140394,-9.47666,-0.153247,-0.205083,0.0133026,1.22862,-7.9383,-6.70968,0.0287071,0,-0.00110743,
Thu Sep 26 00:39:58 2019,62609404,1084.5,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5384,5556,1190,22,6,28,-1.20189,1.04387,-4.11803,0.225616,-0.042569,-0.0180918,-15.675,35.8594,33.5332,-1.30914,-0.0161962,-9.47253,0.237951,-0.287999,-0.0370109,1.08736,-7.86864,-6.78128,0.0287585,0,0.00111481,
Thu Sep 26 00:39:58 2019,62619405,1084.5,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5360,5562,1184,18,8,30,-1.33118,-0.0766145,-11.0421,0.400148,-0.0468259,-0.042569,-15.675,35.8594,33.5332,-1.29744,-0.0153882,-9.45313,0.385298,-0.274216,-0.0574589,0.926297,-7.81502,-6.88872,0.0285389,0,-0.00475857,
Thu Sep 26 00:39:58 2019,62629406,1084.5,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5360,5562,1184,18,8,30,-0.78051,-0.670376,-15.9502,0.212845,-0.0276698,-0.0202203,-15.675,35.8594,33.5332,-1.28622,-0.0143828,-9.43948,0.172548,-0.238173,-0.0311603,0.779508,-7.75935,-6.97984,0.028233,0,-0.00662785,
Thu Sep 26 00:39:58 2019,62639407,1084.5,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5532,1192,20,28,10,-0.0670376,-1.39821,-17.1042,-0.156441,0.0159634,0.0319267,-15.675,35.8594,33.5332,-1.2739,-0.0160658,-9.44802,-0.19685,-0.18088,0.021525,0.659459,-7.67902,-7.01956,0.0283289,0,0.0020783,
Thu Sep 26 00:39:58 2019,62649408,1084.8,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5532,1192,20,28,10,-0.110133,-0.507571,-9.5816,-0.366093,0.00744957,0.052147,-15.675,35.8594,33.5332,-1.25878,-0.021296,-9.47654,-0.381413,-0.177655,0.0391117,0.556746,-7.56636,-7.00961,0.0282703,0,-0.00126959,
Thu Sep 26 00:39:58 2019,62659409,1084.8,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5524,1192,20,28,12,-0.608127,0.560243,-3.34709,-0.224551,-0.042569,0.0500185,-15.675,35.8594,33.5332,-1.24103,-0.0277502,-9.50426,-0.212912,-0.213735,0.0336782,0.444621,-7.43941,-6.99479,0.0283532,0,0.00179464,
Thu Sep 26 00:39:58 2019,62669410,1084.8,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5524,1192,20,28,12,-1.00556,0.948104,-3.24175,0.117065,-0.142606,0.00957802,-15.675,35.8594,33.5332,-1.22232,-0.0320779,-9.51216,0.133457,-0.293789,-0.00806862,0.299226,-7.32241,-7.02318,0.0284242,0,0.00153869,
Thu Sep 26 00:39:58 2019,62679411,1084.8,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5384,5536,1192,14,28,12,-1.35033,0.344765,-9.18895,0.355451,-0.202203,-0.0244772,-15.675,35.8594,33.5332,-1.20432,-0.0332731,-9.50143,0.351141,-0.327246,-0.0401292,0.121312,-7.22381,-7.1025,0.0284759,0,0.00112045,
Thu Sep 26 00:39:58 2019,62689412,1083.04,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5384,5536,1192,14,28,12,-0.502782,-0.545878,-15.4378,0.276698,-0.196881,-0.0223487,-15.675,35.8594,33.5332,-1.18728,-0.0332107,-9.49072,0.245636,-0.294526,-0.0347018,-0.0568122,-7.13061,-7.18742,0.0284289,0,-0.00101761,
Thu Sep 26 00:39:58 2019,62699413,1083.04,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5366,5566,1188,20,8,32,-0.0814029,-1.15401,-16.4721,-0.052147,-0.161762,0.0127707,-15.675,35.8594,33.5332,-1.16951,-0.0348224,-9.49845,-0.0910601,-0.234971,0.0019534,-0.208502,-7.01928,-7.22778,0.0284592,0,0.000655904,
Thu Sep 26 00:39:58 2019,62709414,1083.04,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5366,5566,1188,20,8,32,-0.0526724,-0.895431,-11.2384,-0.325653,-0.129835,0.0372479,-15.675,35.8594,33.5332,-1.14951,-0.0397041,-9.52593,-0.345863,-0.182645,0.0253062,-0.328141,-6.88069,-7.20883,0.0285862,0,0.00275175,
Thu Sep 26 00:39:58 2019,62719415,1083.04,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5548,1196,20,8,30,-0.775721,0.105345,-5.11401,-0.284148,-0.158569,0.0361836,-15.675,35.8594,33.5332,-1.12777,-0.0467008,-9.55669,-0.276378,-0.192102,0.0221468,-0.435498,-6.73028,-7.16578,0.0288291,0,0.00526298,
Thu Sep 26 00:39:58 2019,62729416,1083.04,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5548,1196,20,8,30,-1.35512,0.814029,-2.96881,0.0202203,-0.220294,0.00532112,-15.675,35.8594,33.5332,-1.10642,-0.0528046,-9.57183,0.0396905,-0.231587,-0.00933163,-0.556876,-6.59366,-7.15053,0.0290854,0,0.00555284,
Thu Sep 26 00:39:58 2019,62739417,1083.04,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5370,5576,1184,22,28,12,-1.25935,0.708684,-7.07726,0.309689,-0.313946,-0.0255414,-15.675,35.8594,33.5332,-1.08719,-0.0558857,-9.56666,0.314497,-0.297383,-0.0380997,-0.708415,-6.4835,-7.19191,0.0295145,0,0.00929783,
Thu Sep 26 00:39:58 2019,62749418,1082.95,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5370,5576,1184,22,28,12,-0.656011,-0.0335188,-12.3924,0.323524,-0.35013,-0.0127707,-15.675,35.8594,33.5332,-1.06976,-0.0564197,-9.55367,0.301101,-0.301493,-0.0225412,-0.87998,-6.38903,-7.26901,0.0296819,0,0.00362628,
Thu Sep 26 00:39:58 2019,62759419,1082.95,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5394,5526,1186,20,28,10,-0.818817,-0.986411,-15.9023,0.0415047,-0.334166,0.0202203,-15.675,35.8594,33.5332,-1.05298,-0.0570207,-9.55079,0.00470212,-0.254234,0.0111222,-1.03918,-6.29147,-7.33065,0.0297903,0,0.00235006,
Thu Sep 26 00:39:58 2019,62769420,1082.95,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5394,5526,1186,20,28,10,-0.617704,-0.723049,-13.6182,-0.242643,-0.255414,0.0532112,-15.675,35.8594,33.5332,-1.03639,-0.0599312,-9.56667,-0.268561,-0.149969,0.0418828,-1.15498,-6.18294,-7.33792,0.0302875,0,0.0107719,
Thu Sep 26 00:39:58 2019,62779421,1082.95,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5390,5558,1190,18,28,30,-1.12049,-0.196325,-7.41724,-0.309689,-0.250093,0.0532112,-15.675,35.8594,33.5332,-1.0203,-0.0648491,-9.5928,-0.309916,-0.12424,0.0383132,-1.23354,-6.0712,-7.30474,0.0309726,0,0.0148444,
Thu Sep 26 00:39:58 2019,62789422,1084.14,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5390,5558,1190,18,28,30,-1.52271,0.143652,-3.61524,-0.121322,-0.318203,0.0180918,-15.675,35.8594,33.5332,-1.00586,-0.0700217,-9.61075,-0.102267,-0.170471,0.00130828,-1.31796,-5.97479,-7.29276,0.031642,0,0.014503,
Thu Sep 26 00:39:58 2019,62799423,1084.14,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5536,1186,20,16,28,-1.91536,0.842759,-3.9648,0.173469,-0.43846,-0.0266056,-15.675,35.8594,33.5332,-0.994583,-0.0736091,-9.60847,0.189922,-0.262012,-0.0417187,-1.44186,-5.9097,-7.35157,0.0323209,0,0.014709,
Thu Sep 26 00:39:58 2019,62809424,1084.14,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5536,1186,20,16,28,-1.64721,0.114922,-10.41,0.373543,-0.465066,-0.0436332,-15.675,35.8594,33.5332,-0.98712,-0.074779,-9.59083,0.365961,-0.2552,-0.0544637,-1.59003,-5.87639,-7.46642,0.0329436,0,0.0134924,
Thu Sep 26 00:39:58 2019,62819425,1084.14,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5400,5558,1192,22,6,28,-1.13006,-0.545878,-15.7538,0.255414,-0.394827,-0.0234129,-15.675,35.8594,33.5332,-0.982549,-0.0750701,-9.57673,0.221276,-0.155366,-0.0302901,-1.70765,-5.85791,-7.56556,0.0333022,0,0.00777024,
Thu Sep 26 00:39:58 2019,62829426,1084.14,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5400,5558,1192,22,6,28,-0.612916,-1.39821,-16.1992,-0.0734315,-0.270313,0.0223487,-15.675,35.8594,33.5332,-0.978923,-0.0772946,-9.58253,-0.113512,-0.0115115,0.0163756,-1.75546,-5.83294,-7.5884,0.0340623,0,0.0164682,
Thu Sep 26 00:39:58 2019,62839427,1084.14,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5360,5546,1186,16,6,28,-0.885855,-0.948104,-8.77236,-0.379928,-0.258606,0.0585323,-15.675,35.8594,33.5332,-0.97497,-0.0830873,-9.60539,-0.398043,0.0122533,0.0498517,-1.75525,-5.79581,-7.55106,0.0349522,0,0.0192818,
Thu Sep 26 00:39:58 2019,62849428,1084.31,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5360,5546,1186,16,6,28,-1.33596,0.105345,-4.43406,-0.375671,-0.395891,0.0564039,-15.675,35.8594,33.5332,-0.971183,-0.0910837,-9.62607,-0.359635,-0.108568,0.0436467,-1.78284,-5.76113,-7.54397,0.0359348,0,0.0212898,
Thu Sep 26 00:39:58 2019,62859429,1084.31,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5524,1184,18,8,28,-2.05422,1.25935,-1.53708,-0.0595966,-0.552332,0.0244772,-15.675,35.8594,33.5332,-0.969348,-0.0975642,-9.62676,-0.0248592,-0.237035,0.00930027,-1.88185,-5.74991,-7.63176,0.0367228,0,0.0170721,
Thu Sep 26 00:39:58 2019,62869430,1084.31,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5524,1184,18,8,28,-2.07817,1.52271,-6.79474,0.404405,-0.524663,-0.0159634,-15.675,35.8594,33.5332,-0.971109,-0.0992122,-9.60454,0.423062,-0.177576,-0.0303064,-2.00062,-5.77352,-7.77414,0.0375215,0,0.0173063,
Thu Sep 26 00:39:58 2019,62879431,1084.31,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5544,1188,18,16,28,-1.42694,0.301669,-11.9183,0.567232,-0.338423,-0.0510828,-15.675,35.8594,33.5332,-0.976262,-0.0959982,-9.57348,0.543226,0.029182,-0.0613428,-2.04313,-5.82265,-7.86579,0.0379166,0,0.00855867,
Thu Sep 26 00:39:58 2019,62889432,1083.41,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5544,1188,18,16,28,-0.670376,-1.68073,-18.2295,0.236258,-0.145799,-0.0276698,-15.675,35.8594,33.5332,-0.98258,-0.0922746,-9.55503,0.178777,0.224367,-0.03352,-1.9705,-5.87131,-7.8418,0.0385411,0,0.0135322,
Thu Sep 26 00:39:58 2019,62899433,1083.41,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5558,1180,22,16,28,-0.603339,-1.66158,-12.6701,-0.387378,-0.19156,0.0266056,-15.675,35.8594,33.5332,-0.987832,-0.092975,-9.55969,-0.435326,0.174086,0.0215867,-1.85635,-5.89961,-7.75596,0.0392691,0,0.0157732,
Thu Sep 26 00:39:58 2019,62909434,1083.41,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5558,1180,22,16,28,-1.27372,-0.287304,-7.38372,-0.671526,-0.372478,0.0585323,-15.675,35.8594,33.5332,-0.991883,-0.0982585,-9.57596,-0.670855,-0.00186552,0.0505509,-1.80701,-5.91364,-7.72066,0.0403677,0,0.023802,
Thu Sep 26 00:39:58 2019,62919435,1083.41,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5538,1190,22,30,12,-2.81079,1.24977,-3.15077,-0.369286,-0.56191,0.0478901,-15.675,35.8594,33.5332,-0.997471,-0.103653,-9.58356,-0.322918,-0.171001,0.0361428,-1.85653,-5.94204,-7.79858,0.0411822,0,0.0176475,
Thu Sep 26 00:39:58 2019,62929436,1083.41,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5538,1190,22,30,12,-2.71981,2.07817,-5.54497,0.278827,-0.467194,0.0127707,-12.6469,33.5285,34.3975,-1.00789,-0.104149,-9.57249,0.327519,-0.0533112,-0.000591278,-1.9208,-6.01057,-7.93137,0.042067,0,0.0191705,
Thu Sep 26 00:39:58 2019,62939437,1083.41,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5370,5536,1192,18,8,28,-2.42772,0.962469,-8.35576,0.698131,-0.213909,-0.0244772,-12.6469,33.5285,34.3975,-1.0237,-0.0981986,-9.54754,0.702574,0.20626,-0.0362374,-1.87698,-6.11997,-7.99695,0.0423664,0,0.00648769,
Thu Sep 26 00:39:58 2019,62949438,1083.92,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5370,5536,1192,18,8,28,-1.56102,-0.770933,-14.7291,0.542754,0.0574681,-0.0340552,-12.6469,33.5285,34.3975,-1.04293,-0.0893331,-9.52358,0.493384,0.460299,-0.0422493,-1.68602,-6.24956,-7.93559,0.0424909,0,0.00269868,
Thu Sep 26 00:39:58 2019,62959439,1083.92,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5378,5556,1192,22,30,12,-0.794875,-1.64242,-12.6414,-0.126643,-0.00638535,0.00851379,-12.6469,33.5285,34.3975,-1.06257,-0.0829807,-9.51332,-0.191585,0.370342,0.00229106,-1.44806,-6.37311,-7.82117,0.0429871,0,0.0107503,
Thu Sep 26 00:39:58 2019,62969440,1083.92,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5378,5556,1192,22,30,12,-1.14443,-1.02951,-8.89207,-0.666204,-0.324588,0.0564039,-12.6469,33.5285,34.3975,-1.08058,-0.0816542,-9.51417,-0.693424,0.0433304,0.0481276,-1.32955,-6.47967,-7.80922,0.0436399,0,0.0141433,
Thu Sep 26 00:39:58 2019,62979441,1083.92,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5536,1190,12,28,10,-1.91057,0.234632,-6.608,-0.481029,-0.4938,0.052147,-12.6469,33.5285,34.3975,-1.0977,-0.0834039,-9.51399,-0.45674,-0.113535,0.0400052,-1.34967,-6.58154,-7.93121,0.0440856,0,0.0096565,
Thu Sep 26 00:39:58 2019,62989442,1083.89,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5388,5536,1190,12,28,10,-2.26491,1.51792,-8.06846,0.1309,-0.275634,0.0223487,-12.6469,33.5285,34.3975,-1.11604,-0.0837863,-9.50638,0.169772,0.113911,0.00799007,-1.34956,-6.69584,-8.0454,0.0443429,0,0.00557633,
