today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Thu Sep 26 01:19:56 2019,14369907,1078.84,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5388,5536,1234,0,8,30,0.205901,-0.0909797,-9.76355,0.0893948,-0.112808,0.0319267,-19.0594,33.8871,33.3604,1.20812,12.6374,0.557195,0.876702,1.4339,0.0338571,-7.39794e-14,-0.00961732,
Thu Sep 26 01:19:56 2019,14379908,1078.84,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5388,5536,1234,0,8,30,0.244209,-0.0335188,-9.71088,0.0798168,-0.109615,0.032991,-19.0594,33.8871,33.3604,1.44057,12.923,0.592758,0.820103,1.41286,0.0334209,-7.26996e-14,-0.00945094,
Thu Sep 26 01:19:56 2019,14389909,1078.84,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5384,5536,1234,0,28,12,0.129287,-0.124498,-9.87369,0.0904591,-0.0989729,0.0287341,-19.0594,33.8871,33.3604,0.750193,13.2064,0.627628,0.763177,1.39081,0.0329916,-7.15413e-14,-0.00930037,
Thu Sep 26 01:19:56 2019,14399910,1081.17,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5384,5536,1234,0,28,12,0.124498,-0.114922,-9.59596,0.0798168,-0.0925875,0.0223487,-19.0594,33.8871,33.3604,0.743317,13.491,0.660642,0.709375,1.37002,0.0325789,-6.87819e-14,-0.00894164,
Thu Sep 26 01:19:56 2019,14409911,1081.17,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5390,5536,1238,0,28,10,0.0814029,-0.292093,-9.84017,0.0776884,-0.0862022,0.0202203,-19.0594,33.8871,33.3604,0.473969,13.7757,0.690915,0.657466,1.34838,0.0321608,-6.96926e-14,-0.00906004,
Thu Sep 26 01:19:56 2019,14419912,1081.17,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5390,5536,1238,0,28,10,0.11971,-0.21069,-9.57681,0.0681104,-0.0702388,0.00851379,-19.0594,33.8871,33.3604,0.716161,14.0576,0.71828,0.604863,1.32314,0.0317373,-7.05791e-14,-0.00917528,
Thu Sep 26 01:19:56 2019,14429913,1081.17,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5384,5548,1234,0,6,28,0.0670376,-0.296881,-9.35654,0.0510828,-0.0532112,0.00744957,-19.0594,33.8871,33.3604,0.410506,14.3392,0.742794,0.554155,1.29695,0.0313093,-7.13358e-14,-0.00927365,
Thu Sep 26 01:19:56 2019,14439914,1079.4,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5384,5548,1234,0,6,28,0.11971,-0.253785,-9.39006,0.0383121,-0.0415047,-0,-19.0594,33.8871,33.3604,0.730402,14.6223,0.76456,0.507122,1.27168,0.0308668,-7.37567e-14,-0.00958837,
Thu Sep 26 01:19:56 2019,14449915,1079.4,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5384,5550,1234,0,26,10,0.0957681,-0.258574,-9.49062,0.0223487,-0.0308625,-0.00638535,-19.0594,33.8871,33.3604,0.578142,14.9058,0.783903,0.462464,1.24637,0.0304001,-7.77798e-14,-0.0101114,
Thu Sep 26 01:19:56 2019,14459916,1079.4,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5384,5550,1234,0,26,10,0.105345,-0.201113,-9.39964,0.0148991,-0.0117065,-0.00744957,-19.0594,33.8871,33.3604,0.642107,15.1867,0.801029,0.417522,1.21855,0.0299204,-7.99532e-14,-0.0103939,
Thu Sep 26 01:19:56 2019,14469917,1079.4,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5384,5544,1236,0,28,12,0.0622492,-0.172383,-9.34217,-0.00106422,-0.00532112,-0.00638535,-19.0594,33.8871,33.3604,0.381771,15.4714,0.815793,0.378322,1.19412,0.0294168,-8.39267e-14,-0.0109105,
Thu Sep 26 01:19:56 2019,14479918,1079.4,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5384,5544,1236,0,28,12,0.0766145,-0.071826,-9.65821,0.00744957,0.00744957,-0,-19.0594,33.8871,33.3604,0.454494,15.7542,0.827979,0.339277,1.16726,0.0289091,-8.46138e-14,-0.0109998,
Thu Sep 26 01:19:56 2019,14489919,1079.4,1512,1511,1088,1512,1088,1514,-0.0939026,0.211266,0.9,-0.563385,-0.5,-1.19209e-07,5388,5546,1234,0,28,28,0.0287304,-0.272939,-9.59596,0,0.0180918,0.0106422,-19.0594,33.8871,33.3604,0.171544,16.0376,0.837383,0.302852,1.14024,0.0283744,-8.91242e-14,-0.0115861,
