today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.004, kiei(I)=1e-09, kded(D)=0.0007,
Thu Sep 26 01:44:42 2019,17082770,1063.53,1513,1511,1208,1513,1088,1514,-0.0469513,0.211266,1.04084,-0.281677,-0.5,-1.19209e-07,5400,5540,1234,0,26,28,-0.416591,-0.129287,-9.70131,0.0223487,0.0404405,0.0148991,-19.0594,33.1699,34.3975,-2.45887,84.2133,-2.69611,-0.00652077,-2.70263,0.0157188,-1.88806e-13,-0.00264328,
Thu Sep 26 01:44:42 2019,17092771,1063.53,1513,1511,1208,1513,1088,1514,-0.0469513,0.211266,1.04084,-0.281677,-0.5,-1.19209e-07,5400,5540,1234,0,26,28,-0.435745,-0.0622492,-9.60554,0.0106422,0.0351194,0.0170276,-19.0594,33.1699,34.3975,-2.59738,84.5013,-2.71761,-0.00379184,-2.7214,0.0155556,-2.04077e-13,-0.00285707,
Thu Sep 26 01:44:42 2019,17102772,1063.53,1513,1511,1213,1513,1088,1514,-0.0469513,0.211266,1.04671,-0.281677,-0.5,-1.19209e-07,5402,5538,1238,0,28,26,-0.454898,-0.0526724,-9.52892,0.00957802,0.0361836,0.0223487,-19.0594,33.1699,34.3975,-2.73315,84.7875,-2.73683,-0.00304291,-2.73987,0.0153994,-1.95224e-13,-0.00273314,
Thu Sep 26 01:44:42 2019,17112773,1066.49,1513,1511,1213,1513,1088,1514,-0.0469513,0.211266,1.04671,-0.281677,-0.5,-1.19209e-07,5402,5538,1238,0,28,26,-0.301669,-0.100556,-9.62469,0.0106422,0.0351194,0.0223487,-19.0594,33.1699,34.3975,-1.79525,85.0742,-2.75339,-0.00175104,-2.75514,0.0152478,-1.89461e-13,-0.00265245,
Thu Sep 26 01:44:42 2019,17122774,1066.49,1513,1511,1218,1513,1088,1514,-0.0469513,0.211266,1.05258,-0.281677,-0.5,-1.19209e-07,5410,5538,1234,0,28,28,-0.344765,-0.100556,-9.49062,0.00212845,0.0297983,0.0180918,-19.0594,33.1699,34.3975,-2.08047,85.3622,-2.76607,0.000597322,-2.76548,0.015071,-2.21046e-13,-0.00309465,
Thu Sep 26 01:44:42 2019,17132775,1066.49,1513,1511,1218,1513,1088,1514,-0.0469513,0.211266,1.05258,-0.281677,-0.5,-1.19209e-07,5410,5538,1234,0,28,28,-0.296881,-0.105345,-9.63906,0.00319267,0.0266056,0.0212845,-19.0594,33.1699,34.3975,-1.76414,85.6496,-2.77453,0.00216402,-2.77236,0.0149311,-1.74834e-13,-0.00244767,
Thu Sep 26 01:44:42 2019,17142776,1066.49,1513,1511,1218,1513,1088,1514,-0.0469513,0.211266,1.05258,-0.281677,-0.5,-1.19209e-07,5400,5548,1234,0,28,28,-0.325611,0.0335188,-9.63427,-0.00319267,0.0212845,0.0234129,-19.0594,33.1699,34.3975,-1.9357,85.9376,-2.77891,0.00416925,-2.77474,0.0147864,-1.80905e-13,-0.00253267,
Thu Sep 26 01:44:42 2019,17152777,1065.88,1513,1511,1224,1513,1088,1514,-0.0469513,0.211266,1.05962,-0.281677,-0.5,-1.19209e-07,5400,5548,1234,0,28,28,-0.325611,0.0143652,-9.5816,-0.00106422,0.0148991,0.0170276,-19.0594,33.1699,34.3975,-1.94634,86.2259,-2.77958,0.00628587,-2.7733,0.014665,-1.51796e-13,-0.00212515,
Thu Sep 26 01:44:42 2019,17162778,1065.88,1513,1511,1224,1513,1088,1514,-0.0469513,0.211266,1.05962,-0.281677,-0.5,-1.19209e-07,5404,5554,1234,0,28,28,-0.325611,-0.110133,-9.663,-0.00319267,0.0138349,0.0180918,-19.0594,33.1699,34.3975,-1.92995,86.5127,-2.77703,0.00673404,-2.77029,0.0145251,-1.74863e-13,-0.00244809,
Thu Sep 26 01:44:42 2019,17172779,1065.88,1513,1511,1228,1513,1088,1514,-0.0469513,0.211266,1.06432,-0.281677,-0.5,-1.19209e-07,5404,5554,1234,0,28,28,-0.306458,-0.023942,-9.63906,-0.00106422,0.019156,0.00957802,-19.0594,33.1699,34.3975,-1.82101,86.7977,-2.7714,0.0053792,-2.76603,0.0143847,-1.75493e-13,-0.0024569,
Thu Sep 26 01:44:42 2019,17182780,1065.88,1513,1511,1228,1513,1088,1514,-0.0469513,0.211266,1.06432,-0.281677,-0.5,-1.19209e-07,5400,5538,1234,0,28,28,-0.248997,-0.0670376,-9.7444,-0.00744957,0.019156,0.00532112,-17.4563,34.0664,33.1875,-1.46375,87.0842,-2.76244,0.00556878,-2.75687,0.0142323,-1.90486e-13,-0.0026668,
Thu Sep 26 01:44:42 2019,17192781,1065.88,1513,1511,1238,1513,1088,1514,-0.0469513,0.211266,1.07606,-0.281677,-0.5,-1.19209e-07,5400,5538,1234,0,28,28,-0.306458,0.0909797,-9.89284,0,0.0223487,0.00319267,-17.4563,34.0664,33.1875,-1.77433,87.3697,-2.74996,0.00485147,-2.74511,0.0140758,-1.9569e-13,-0.00273967,
Thu Sep 26 01:44:42 2019,17202782,1065.88,1513,1511,1238,1513,1088,1514,-0.0469513,0.211266,1.07606,-0.281677,-0.5,-1.19209e-07,5402,5546,1234,0,28,28,-0.244209,0.0430956,-9.74919,0.00957802,0.0202203,0.00212845,-17.4563,34.0664,33.1875,-1.43491,87.6568,-2.73425,0.00563402,-2.72862,0.0139047,-2.13866e-13,-0.00299413,
Thu Sep 26 01:44:42 2019,17212783,1065.04,1513,1511,1245,1513,1088,1514,-0.0469513,0.211266,1.08427,-0.281677,-0.5,-1.19209e-07,5402,5546,1234,0,28,28,-0.306458,-0.0287304,-9.60554,0.0106422,0.0170276,-0.00319267,-17.4563,34.0664,33.1875,-1.82736,87.9442,-2.71566,0.00661872,-2.70904,0.0137464,-1.97822e-13,-0.00276951,
Thu Sep 26 01:44:42 2019,17222784,1065.04,1513,1511,1245,1513,1088,1514,-0.0469513,0.211266,1.08427,-0.281677,-0.5,-1.19209e-07,5406,5550,1234,0,26,28,-0.287304,0.0287304,-9.52413,0.00638535,0.0127707,0.00106422,-17.4563,34.0664,33.1875,-1.72786,88.2319,-2.69483,0.00778467,-2.68704,0.0136231,-1.54104e-13,-0.00215746,
Thu Sep 26 01:44:42 2019,17232785,1065.04,1513,1511,1255,1513,1088,1514,-0.0469513,0.211266,1.09601,-0.281677,-0.5,-1.19209e-07,5406,5550,1234,0,26,28,-0.153229,0.0574608,-9.43315,0.0138349,0.00319267,0.00851379,-17.4563,34.0664,33.1875,-0.930612,88.5211,-2.67146,0.0102794,-2.66118,0.0135147,-1.3546e-13,-0.00189644,
Thu Sep 26 01:44:42 2019,17242786,1065.04,1513,1511,1255,1513,1088,1514,-0.0469513,0.211266,1.09601,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,28,28,-0.186748,-0.196325,-9.37569,0.00957802,-0.00638535,0.0117065,-17.4563,34.0664,33.1875,-1.14108,88.8103,-2.64446,0.0125309,-2.63193,0.0133823,-1.65572e-13,-0.00231801,
Thu Sep 26 01:44:42 2019,17252787,1065.04,1513,1511,1255,1513,1088,1514,-0.0469513,0.211266,1.09601,-0.281677,-0.5,-1.19209e-07,5392,5548,1234,0,28,28,-0.225055,-0.124498,-9.38048,-0.00532112,-0.0159634,0.0159634,-17.4563,34.0664,33.1875,-1.37437,89.0996,-2.6141,0.0145361,-2.59956,0.0132787,-1.29477e-13,-0.00181267,
Thu Sep 26 01:44:42 2019,17262788,1065.04,1513,1511,1257,1513,1088,1514,-0.0469513,0.211266,1.09836,-0.281677,-0.5,-1.19209e-07,5394,5556,1234,0,28,28,-0.244209,-0.11971,-9.46667,-0.0138349,-0.0287341,0.0202203,-17.4563,34.0664,33.1875,-1.47771,89.3897,-2.58151,0.0171934,-2.56432,0.0131722,-1.3312e-13,-0.00186368,
Thu Sep 26 01:44:42 2019,17272789,1065.04,1513,1511,1257,1513,1088,1514,-0.0469513,0.211266,1.09836,-0.281677,-0.5,-1.19209e-07,5394,5556,1234,0,28,28,-0.220267,-0.100556,-9.62469,-0.00957802,-0.0340552,0.0223487,-17.4563,34.0664,33.1875,-1.31102,89.6777,-2.54728,0.0175153,-2.52976,0.0131262,-5.75721e-14,-0.00080601,
Thu Sep 26 01:44:42 2019,17282790,1065.04,1513,1511,1257,1513,1088,1514,-0.0469513,0.211266,1.09836,-0.281677,-0.5,-1.19209e-07,5402,5538,1234,0,28,26,-0.306458,-0.0143652,-9.79228,-0.00957802,-0.0319267,0.0202203,-17.4563,34.0664,33.1875,-1.79254,89.9636,-2.5119,0.0157067,-2.49619,0.0130741,-6.50358e-14,-0.000910501,
Thu Sep 26 01:44:42 2019,17292791,1065.04,1513,1511,1257,1513,1088,1514,-0.0469513,0.211266,1.09836,-0.281677,-0.5,-1.19209e-07,5402,5538,1234,0,28,26,-0.296881,0.100556,-9.89763,0.00212845,-0.0308625,0.0148991,-17.4563,34.0664,33.1875,-1.71808,90.2497,-2.47628,0.0142825,-2.462,0.0130297,-5.55027e-14,-0.000777037,
Thu Sep 26 01:44:42 2019,17302792,1065.04,1513,1511,1257,1513,1088,1514,-0.0469513,0.211266,1.09836,-0.281677,-0.5,-1.19209e-07,5404,5540,1234,0,26,28,-0.430956,0.0622492,-9.93594,0.0180918,-0.0297983,0.0138349,-17.4563,34.0664,33.1875,-2.48356,90.5359,-2.44162,0.0129253,-2.4287,0.0129917,-4.74763e-14,-0.000664668,
Thu Sep 26 01:44:42 2019,17312793,1064.96,1513,1511,1257,1513,1088,1514,-0.0469513,0.211266,1.09836,-0.281677,-0.5,-1.19209e-07,5404,5540,1234,0,26,28,-0.354342,0.00957681,-9.78271,0.0212845,-0.0223487,0.00744957,-19.4156,33.8871,32.3232,-2.07442,90.8203,-2.40896,0.00988754,-2.39907,0.013006,1.7854e-14,0.000249956,
Thu Sep 26 01:44:42 2019,17322794,1064.96,1513,1511,1272,1513,1088,1514,-0.0469513,0.211266,1.11596,-0.281677,-0.5,-1.19209e-07,5390,5536,1234,0,28,28,-0.411803,0.110133,-9.75398,0.0276698,-0.0255414,0.00638535,-19.4156,33.8871,32.3232,-2.41753,91.1077,-2.37852,0.00998505,-2.36853,0.0129994,-8.25763e-15,-0.000115607,
Thu Sep 26 01:44:42 2019,17332795,1064.96,1513,1511,1272,1513,1088,1514,-0.0469513,0.211266,1.11596,-0.281677,-0.5,-1.19209e-07,5390,5536,1234,0,28,28,-0.411803,0,-9.54808,0.0351194,-0.0266056,0.00851379,-19.4156,33.8871,32.3232,-2.4696,91.3944,-2.35054,0.00944912,-2.34109,0.0130267,3.41392e-14,0.000477948,
Thu Sep 26 01:44:42 2019,17342796,1064.96,1513,1511,1272,1513,1088,1514,-0.0469513,0.211266,1.11596,-0.281677,-0.5,-1.19209e-07,5396,5556,1234,0,26,14,-0.42138,-0.0622492,-9.46188,0.0266056,-0.0361836,0.00957802,-19.4156,33.8871,32.3232,-2.54995,91.6837,-2.32541,0.0112577,-2.31415,0.0130663,4.9448e-14,0.000692272,
Thu Sep 26 01:44:42 2019,17352797,1065.52,1513,1511,1278,1513,1088,1514,-0.0469513,0.211266,1.123,-0.281677,-0.5,-1.19209e-07,5396,5556,1234,0,26,14,-0.469264,-0.0766145,-9.33739,0.0148991,-0.0478901,0.0106422,-19.4156,33.8871,32.3232,-2.87706,91.9735,-2.3035,0.0134575,-2.29004,0.0131319,8.20458e-14,0.00114864,
Thu Sep 26 01:44:42 2019,17362798,1065.52,1513,1511,1278,1513,1088,1514,-0.0469513,0.211266,1.123,-0.281677,-0.5,-1.19209e-07,5402,5538,1234,0,28,28,-0.368707,-0.100556,-9.34217,0.00212845,-0.0542754,0.0106422,-19.4156,33.8871,32.3232,-2.26012,92.2618,-2.28473,0.0139623,-2.27077,0.0132377,1.32201e-13,0.00185081,
Thu Sep 26 01:44:42 2019,17372799,1065.52,1513,1511,1279,1513,1088,1514,-0.0469513,0.211266,1.12418,-0.281677,-0.5,-1.19209e-07,5402,5538,1234,0,28,28,-0.397437,-0.100556,-9.34696,-0.00212845,-0.0649177,0.0159634,-19.4156,33.8871,32.3232,-2.43478,92.5513,-2.2682,0.0155388,-2.25266,0.0133299,1.15207e-13,0.0016129,
Thu Sep 26 01:44:42 2019,17382800,1065.52,1513,1511,1279,1513,1088,1514,-0.0469513,0.211266,1.12418,-0.281677,-0.5,-1.19209e-07,5402,5550,1234,0,26,26,-0.474052,-0.181959,-9.51456,-0.00532112,-0.0766241,0.0117065,-19.4156,33.8871,32.3232,-2.85234,92.8412,-2.25394,0.017205,-2.23674,0.0134274,1.21971e-13,0.0017076,
Thu Sep 26 01:44:42 2019,17392801,1065.52,1513,1511,1280,1513,1088,1514,-0.0469513,0.211266,1.12535,-0.281677,-0.5,-1.19209e-07,5402,5550,1234,0,26,26,-0.464475,-0.0383072,-9.73961,-0.00638535,-0.071303,0.0180918,-19.4156,33.8871,32.3232,-2.73033,93.1261,-2.24264,0.0140107,-2.22863,0.0135346,1.33965e-13,0.00187551,
Thu Sep 26 01:44:42 2019,17402802,1065.52,1513,1511,1280,1513,1088,1514,-0.0469513,0.211266,1.12535,-0.281677,-0.5,-1.19209e-07,5404,5536,1234,0,28,28,-0.430956,-0.0814029,-9.74919,0.00212845,-0.0691746,0.0148991,-19.4156,33.8871,32.3232,-2.53108,93.412,-2.23407,0.0119047,-2.22217,0.0136398,1.3145e-13,0.0018403,
Thu Sep 26 01:44:42 2019,17412803,1063.82,1513,1511,1288,1513,1088,1514,-0.0469513,0.211266,1.13474,-0.281677,-0.5,-1.19209e-07,5404,5536,1234,0,28,28,-0.459687,0.0670376,-9.7444,0.0138349,-0.061725,0.00638535,-19.4156,33.8871,32.3232,-2.7009,93.6963,-2.2277,0.00847558,-2.21922,0.0137386,1.23554e-13,0.00172976,
Thu Sep 26 01:44:42 2019,17422804,1063.82,1513,1511,1288,1513,1088,1514,-0.0469513,0.211266,1.13474,-0.281677,-0.5,-1.19209e-07,5402,5532,1232,0,26,26,-0.531513,0.047884,-9.87848,0.0223487,-0.0553397,0.00744957,-19.4156,33.8871,32.3232,-3.07984,93.981,-2.22385,0.00559577,-2.21825,0.0138307,1.15091e-13,0.00161127,
Thu Sep 26 01:44:42 2019,17432805,1063.82,1513,1511,1290,1513,1088,1514,-0.0469513,0.211266,1.13709,-0.281677,-0.5,-1.19209e-07,5402,5532,1232,0,26,26,-0.54109,0.0574608,-9.85932,0.0297983,-0.0446974,0.00532112,-19.4156,33.8871,32.3232,-3.1413,94.2644,-2.22326,0.00177989,-2.22148,0.0139139,1.0407e-13,0.00145698,
Thu Sep 26 01:44:42 2019,17442806,1063.82,1513,1511,1290,1513,1088,1514,-0.0469513,0.211266,1.13709,-0.281677,-0.5,-1.19209e-07,5390,5538,1234,0,28,28,-0.517148,0.0430956,-9.663,0.032991,-0.0436332,0.00744957,-19.4156,33.8871,32.3232,-3.06345,94.5506,-2.22605,0.000890837,-2.22516,0.0140175,1.29519e-13,0.00181326,
Thu Sep 26 01:44:42 2019,17452807,1063.87,1513,1511,1290,1513,1088,1514,-0.0469513,0.211266,1.13709,-0.281677,-0.5,-1.19209e-07,5390,5538,1234,0,28,28,-0.469264,0.0287304,-9.44752,0.0319267,-0.0489543,0.00638535,-19.4156,33.8871,32.3232,-2.84358,94.8386,-2.23164,0.00183636,-2.2298,0.0141278,1.37761e-13,0.00192865,
Thu Sep 26 01:44:42 2019,17462808,1063.87,1513,1511,1296,1513,1088,1514,-0.0469513,0.211266,1.14413,-0.281677,-0.5,-1.19209e-07,5396,5546,1234,0,28,26,-0.344765,-0.0622492,-9.33739,0.019156,-0.0510828,0.00638535,-19.4156,33.8871,32.3232,-2.11458,95.1257,-2.23857,0.00180959,-2.23676,0.0142384,1.38329e-13,0.00193661,
Thu Sep 26 01:44:42 2019,17472809,1063.87,1513,1511,1296,1513,1088,1514,-0.0469513,0.211266,1.14413,-0.281677,-0.5,-1.19209e-07,5396,5546,1234,0,28,26,-0.325611,-0.047884,-9.44752,0.00851379,-0.0542754,0.0117065,-19.4156,33.8871,32.3232,-1.97394,95.4131,-2.24501,0.00207582,-2.24293,0.0143113,9.11522e-14,0.00127613,
Thu Sep 26 01:44:42 2019,17482810,1063.87,1513,1511,1305,1513,1088,1514,-0.0469513,0.211266,1.15469,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,26,28,-0.426168,-0.172383,-9.39006,-0.00957802,-0.0627892,0.0106422,-19.4156,33.8871,32.3232,-2.59859,95.702,-2.2506,0.00376879,-2.24683,0.0143651,6.72543e-14,0.00094156,
Thu Sep 26 01:44:42 2019,17492811,1063.87,1513,1511,1305,1513,1088,1514,-0.0469513,0.211266,1.15469,-0.281677,-0.5,-1.19209e-07,5394,5546,1234,0,26,28,-0.325611,-0.0287304,-9.36133,-0.00638535,-0.061725,0.0180918,-19.4156,33.8871,32.3232,-1.9921,95.9882,-2.25587,0.00267915,-2.25319,0.0144387,9.19044e-14,0.00128666,
Thu Sep 26 01:44:42 2019,17502812,1063.87,1513,1511,1317,1513,1088,1514,-0.0469513,0.211266,1.16878,-0.281677,-0.5,-1.19209e-07,5396,5546,1234,0,28,26,-0.426168,-0.0766145,-9.63906,-0.0117065,-0.0649177,0.0148991,-19.4156,33.8871,32.3232,-2.53155,96.2756,-2.26077,0.0028393,-2.25793,0.014474,4.41325e-14,0.000617855,
Thu Sep 26 01:44:42 2019,17512813,1062.94,1513,1511,1317,1513,1088,1514,-0.0469513,0.211266,1.16878,-0.281677,-0.5,-1.19209e-07,5396,5546,1234,0,28,26,-0.316035,-0.0287304,-9.64384,-0.00957802,-0.0595966,0.0170276,-19.4156,33.8871,32.3232,-1.87695,96.5605,-2.26515,0.000648152,-2.2645,0.0145179,5.48744e-14,0.000768242,
Thu Sep 26 01:44:42 2019,17522814,1062.94,1513,1511,1327,1513,1088,1514,-0.0469513,0.211266,1.18052,-0.281677,-0.5,-1.19209e-07,5396,5534,1234,0,26,26,-0.440533,0.0047884,-9.88326,0.0117065,-0.0446974,0.0148991,-19.4156,33.8871,32.3232,-2.55219,96.8427,-2.26895,-0.00399137,-2.27294,0.0145471,3.65448e-14,0.000511627,
Thu Sep 26 01:44:42 2019,17532815,1062.94,1513,1511,1327,1513,1088,1514,-0.0469513,0.211266,1.18052,-0.281677,-0.5,-1.19209e-07,5396,5534,1234,0,26,26,-0.383072,0.0526724,-9.78271,0.019156,-0.0404405,0.00638535,-19.4156,33.8871,32.3232,-2.24245,97.128,-2.27257,-0.00529949,-2.27787,0.0145597,1.57678e-14,0.000220749,
Thu Sep 26 01:44:42 2019,17542816,1062.94,1513,1511,1338,1513,1088,1514,-0.0469513,0.211266,1.19343,-0.281677,-0.5,-1.19209e-07,5400,5546,1234,0,28,26,-0.526724,-0.0191536,-9.90721,0.0351194,-0.0297983,0.0106422,-19.4156,33.8871,32.3232,-3.04331,97.4114,-2.27681,-0.0082312,-2.28504,0.0145794,2.46227e-14,0.000344717,
Thu Sep 26 01:44:42 2019,17552817,1063.62,1513,1511,1338,1513,1088,1514,-0.0469513,0.211266,1.19343,-0.281677,-0.5,-1.19209e-07,5400,5546,1234,0,28,26,-0.521936,0.0191536,-9.77792,0.0415047,-0.0244772,0.0106422,-19.4156,33.8871,32.3232,-3.0555,97.6964,-2.28285,-0.00941784,-2.29226,0.01461,3.82721e-14,0.00053581,
Thu Sep 26 01:44:42 2019,17562818,1063.62,1513,1511,1338,1513,1088,1514,-0.0469513,0.211266,1.19343,-0.281677,-0.5,-1.19209e-07,5400,5554,1234,0,28,28,-0.411803,-0.023942,-9.68215,0.0351194,-0.0159634,0.00851379,-19.2375,33.3492,32.1504,-2.43545,97.9804,-2.29069,-0.0113455,-2.30203,0.0146339,2.97999e-14,0.000417199,
Thu Sep 26 01:44:42 2019,17572819,1063.62,1513,1511,1350,1513,1088,1514,-0.0469513,0.211266,1.20751,-0.281677,-0.5,-1.19209e-07,5400,5554,1234,0,28,28,-0.407014,-0.071826,-9.62469,0.019156,-0.019156,0.0106422,-19.2375,33.3492,32.1504,-2.42151,98.2678,-2.29898,-0.0098621,-2.30884,0.0146418,9.91225e-15,0.000138772,
Thu Sep 26 01:44:42 2019,17582820,1063.62,1513,1511,1350,1513,1088,1514,-0.0469513,0.211266,1.20751,-0.281677,-0.5,-1.19209e-07,5402,5548,1234,0,26,26,-0.3304,-0.21069,-9.33739,0.0170276,-0.0266056,0.0117065,-19.2375,33.3492,32.1504,-2.02655,98.5564,-2.30667,-0.00730027,-2.31397,0.0146457,4.8244e-15,6.75416e-05,
Thu Sep 26 01:44:42 2019,17592821,1063.62,1513,1511,1360,1513,1088,1514,-0.0469513,0.211266,1.21925,-0.281677,-0.5,-1.19209e-07,5402,5548,1234,0,26,26,-0.349553,-0.177171,-9.30387,0.00106422,-0.032991,0.0159634,-19.2375,33.3492,32.1504,-2.15164,98.8447,-2.31314,-0.00522614,-2.31836,0.0146322,-1.683e-14,-0.00023562,
Thu Sep 26 01:44:42 2019,17602822,1063.62,1513,1511,1360,1513,1088,1514,-0.0469513,0.211266,1.21925,-0.281677,-0.5,-1.19209e-07,5388,5538,1234,0,28,28,-0.335188,-0.153229,-9.27514,-0.00532112,-0.0436332,0.0170276,-19.2375,33.3492,32.1504,-2.06968,99.1343,-2.31825,-0.00213363,-2.32039,0.0146145,-2.20966e-14,-0.000309353,
Thu Sep 26 01:44:42 2019,17612823,1063.84,1513,1511,1369,1513,1088,1514,-0.0469513,0.211266,1.22981,-0.281677,-0.5,-1.19209e-07,5388,5538,1234,0,28,28,-0.205901,-0.263362,-9.72046,-0.0340552,-0.0383121,0.0223487,-19.2375,33.3492,32.1504,-1.21347,99.4192,-2.32127,-0.00366751,-2.32493,0.0146405,3.25024e-14,0.000455034,
Thu Sep 26 01:44:42 2019,17622824,1063.84,1513,1511,1369,1513,1088,1514,-0.0469513,0.211266,1.22981,-0.281677,-0.5,-1.19209e-07,5400,5546,1226,0,28,28,-0.464475,-0.181959,-10.343,-0.0202203,-0.0255414,0.0159634,-19.2375,33.3492,32.1504,-2.57128,99.702,-2.32193,-0.00710187,-2.32903,0.0146394,-1.46151e-15,-2.04611e-05,
Thu Sep 26 01:44:42 2019,17632825,1063.84,1513,1511,1378,1513,1088,1514,-0.0469513,0.211266,1.24038,-0.281677,-0.5,-1.19209e-07,5400,5546,1226,0,28,28,-0.574608,-0.0622492,-9.90242,0.0159634,-0.0170276,-0.00744957,-19.2375,33.3492,32.1504,-3.32099,99.9861,-2.3229,-0.00905789,-2.33196,0.014648,1.07813e-14,0.000150938,
Thu Sep 26 01:44:42 2019,17642826,1063.84,1513,1511,1378,1513,1088,1514,-0.0469513,0.211266,1.24038,-0.281677,-0.5,-1.19209e-07,5380,5560,1210,0,28,28,-0.339977,0.0670376,-9.50498,0.0212845,-0.0415047,-0.00638535,-19.2375,33.3492,32.1504,-2.0485,100.28,-2.32565,-0.00176502,-2.32742,0.0147542,1.32731e-13,0.00185824,
Thu Sep 26 01:44:42 2019,17652827,1064.73,1513,1511,1387,1513,1088,1514,-0.0469513,0.211266,1.25094,-0.281677,-0.5,-1.19209e-07,5380,5560,1210,0,28,28,-0.770933,0.234632,-9.51935,0.0500185,-0.0255414,-0.00851379,-19.2375,33.3492,32.1504,-4.63005,100.561,-2.33076,-0.00617078,-2.33693,0.01477,1.97685e-14,0.000276759,
Thu Sep 26 01:44:42 2019,17662828,1064.73,1513,1511,1387,1513,1088,1514,-0.0469513,0.211266,1.25094,-0.281677,-0.5,-1.19209e-07,5388,5548,1212,0,28,28,-0.608127,-0.201113,-9.90721,0.042569,-0.0691746,-0.0170276,-19.2375,33.3492,32.1504,-3.51254,100.86,-2.34063,0.00614808,-2.33448,0.0148031,4.14526e-14,0.000580337,
Thu Sep 26 01:44:42 2019,17672829,1064.73,1513,1511,1387,1513,1088,1514,-0.0469513,0.211266,1.25094,-0.281677,-0.5,-1.19209e-07,5388,5548,1212,0,28,28,-0.00957681,-0.162806,-9.84975,-0.0351194,-0.0308625,0.019156,-19.2375,33.3492,32.1504,-0.0557081,101.136,-2.35187,-0.00504884,-2.35692,0.0149391,1.69902e-13,0.00237863,
Thu Sep 26 01:44:42 2019,17682830,1064.73,1513,1511,1389,1513,1088,1514,-0.0469513,0.211266,1.25329,-0.281677,-0.5,-1.19209e-07,5374,5510,1214,2,28,26,0.0574608,-0.100556,-9.27514,-0.0297983,0.0170276,0.0127707,-19.2375,33.3492,32.1504,0.354952,101.409,-2.35636,-0.0179073,-2.37427,0.0148955,-5.44667e-14,-0.000762534,
Thu Sep 26 01:44:42 2019,17692831,1064.73,1513,1510,1389,1513,1088,1514,-0.0469513,0.281685,1.25329,-0.281677,-0.5,-1.19209e-07,5374,5510,1214,2,28,26,-0.378284,0.0814029,-9.16022,0.0446974,-0.0042569,0.0393763,-17.4563,34.425,32.4961,-2.36477,101.701,-2.35319,-0.0106464,-2.36384,0.0147395,-1.9504e-13,-0.00273055,
Thu Sep 26 01:44:42 2019,17702832,1064.73,1513,1510,1394,1513,1088,1514,-0.0469513,0.281685,1.25915,-0.281677,-0.5,-1.19209e-07,5394,5548,1210,10,26,26,-0.857124,-0.114922,-9.59596,0.0372479,-0.0170276,-0.0042569,-17.4563,34.425,32.4961,-5.1042,101.991,-2.35035,-0.00628924,-2.35664,0.0149938,3.17887e-13,0.00445042,
Thu Sep 26 01:44:42 2019,17712833,1064.15,1513,1511,1394,1513,1088,1514,-0.0469513,0.211266,1.25915,-0.281677,-0.5,-1.19209e-07,5394,5548,1210,10,26,26,-0.579397,-0.105345,-9.39485,-0.0170276,0.0372479,-0.00851379,-17.4563,34.425,32.4961,-3.52907,102.262,-2.35408,-0.0206655,-2.37474,0.0151965,2.53425e-13,0.00354794,
Thu Sep 26 01:44:42 2019,17722834,1064.15,1513,1511,1404,1513,1088,1514,-0.0469513,0.211266,1.27089,-0.281677,-0.5,-1.19209e-07,5402,5520,1204,4,28,28,-0.512359,-0.153229,-9.36612,0.00744957,-0.0308625,-0.0351194,-17.4563,34.425,32.4961,-3.13116,102.568,-2.36303,-0.000195589,-2.36323,0.0150168,-2.24686e-13,-0.0031456,
Thu Sep 26 01:44:42 2019,17732835,1064.15,1513,1511,1404,1513,1088,1514,-0.0469513,0.211266,1.27089,-0.281677,-0.5,-1.19209e-07,5402,5520,1204,4,28,28,-0.502782,-0.0909797,-9.69652,-0.0138349,-0.0457616,0.0234129,-17.4563,34.425,32.4961,-2.96824,102.859,-2.37435,0.00395571,-2.3704,0.0150178,1.31607e-15,1.8425e-05,
Thu Sep 26 01:44:42 2019,17742836,1064.15,1513,1511,1420,1513,1088,1514,-0.0469513,0.211266,1.28967,-0.281677,-0.5,-1.19209e-07,5392,5540,1216,10,26,28,-0.483629,-0.071826,-9.5385,0.00532112,0.0042569,0.0170276,-17.4563,34.425,32.4961,-2.90257,103.131,-2.38704,-0.0100601,-2.3971,0.0149811,-4.58956e-14,-0.000642538,
Thu Sep 26 01:44:42 2019,17752837,1064.39,1513,1511,1420,1513,1088,1514,-0.0469513,0.211266,1.28967,-0.281677,-0.5,-1.19209e-07,5392,5540,1216,10,26,28,-0.507571,0.258574,-9.51935,0.0148991,0.0308625,-0.00319267,-17.4563,34.425,32.4961,-3.05212,103.41,-2.4008,-0.0164229,-2.41722,0.0149103,-8.85141e-14,-0.0012392,
