today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.003, kiei(I)=2e-09, kded(D)=0.00047,signal, mad_pitch
Thu Sep 26 02:28:16 2019,33403291,1041.16,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5392,5528,1118,58,28,26,-2.20267,0.713472,-8.66701,0.106422,0.737507,-0.00744957,-9.79688,36.7559,37.1631,-14.2595,706.82,-14.364,-0.0523853,-14.4164,0.0359154,-4.86168e-12,-0.0228499,0.281685,-11.6901,
Thu Sep 26 02:28:16 2019,33413292,1041.16,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5388,5558,1110,60,26,28,-2.00634,1.36948,-7.33105,0.0266056,0.623635,-0.00744957,-9.79688,36.7559,37.1631,-15.3058,707.139,-14.5786,-0.00934882,-14.588,0.0345096,-4.6861e-12,-0.0220247,0.281685,-11.2215,
Thu Sep 26 02:28:16 2019,33423293,1041.16,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5388,5558,1110,60,26,28,-1.79086,0.59855,-8.25521,-0.0372479,0.574681,0.00212845,-9.79688,36.7559,37.1631,-12.2399,707.439,-14.7738,0.0122433,-14.7616,0.0331097,-4.66626e-12,-0.0219314,0.281685,-10.7549,
Thu Sep 26 02:28:16 2019,33433294,1044.11,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5348,5526,1114,56,26,28,-1.67115,0.248997,-7.36456,-0.0925875,0.544883,0.00851379,-9.79688,36.7559,37.1631,-12.785,707.734,-14.9463,0.0267663,-14.9195,0.0316257,-4.94664e-12,-0.0232492,0.281685,-10.2602,
Thu Sep 26 02:28:16 2019,33443295,1044.11,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5348,5526,1114,56,26,28,-1.80523,0.143652,-6.05733,-0.205395,0.538498,-0.0170276,-9.79688,36.7559,37.1631,-16.5953,708.023,-15.099,0.0335454,-15.0655,0.030224,-4.67227e-12,-0.0219597,0.281685,-9.793,
Thu Sep 26 02:28:16 2019,33453296,1044.11,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5380,5566,1124,48,28,28,-0.593762,-1.48919,-6.14831,-0.256478,0.572553,-0.0159634,-9.79688,36.7559,37.1631,-5.51614,708.299,-15.2304,0.0285133,-15.2019,0.0289556,-4.22812e-12,-0.0198722,0.281685,-9.37018,
Thu Sep 26 02:28:16 2019,33463297,1044.11,1513,1510,1734,1513,1088,1514,-0.0469513,0.281685,1.65822,-0.281677,-0.5,-1.19209e-07,5380,5566,1124,48,28,28,-0.205901,-1.75256,-8.04931,-0.234129,0.625764,-0.0159634,-9.79688,36.7559,37.1631,-1.46531,708.571,-15.3205,0.0185522,-15.302,0.0276677,-4.29303e-12,-0.0201772,0.281685,-8.94088,
Thu Sep 26 02:28:16 2019,33473298,1044.11,1513,1510,1734,1513,1088,1514,-0.0469513,0.281685,1.65822,-0.281677,-0.5,-1.19209e-07,5356,5560,1106,58,28,28,0.794875,-1.7334,-11.6262,-0.190496,0.606608,-0.0234129,-9.79688,36.7559,37.1631,3.91117,708.863,-15.3495,0.029204,-15.3203,0.0264973,-3.90142e-12,-0.0183367,0.281685,-8.55074,
Thu Sep 26 02:28:16 2019,33483299,1044.11,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5356,5560,1106,58,28,28,0.349553,-1.75256,-14.03,-0.101101,0.481029,-0.00212845,-9.79688,36.7559,37.1631,1.42721,709.185,-15.3106,0.0680151,-15.2426,0.0256856,-2.70566e-12,-0.0127166,0.281685,-8.28017,
Thu Sep 26 02:28:16 2019,33493300,1042.28,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5374,5526,1118,54,26,26,-0.196325,-0.225055,-12.5887,-0.0255414,0.27457,-0.00212845,-9.79688,36.7559,37.1631,-0.893472,709.531,-15.2118,0.125427,-15.0863,0.0251078,-1.92595e-12,-0.00905199,0.281685,-8.08758,
Thu Sep 26 02:28:16 2019,33503301,1042.28,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5374,5526,1118,54,26,26,-0.474052,0.339977,-11.4778,0.0393763,0.0510828,0.0234129,-9.79688,36.7559,37.1631,-2.36507,709.881,-15.0665,0.182186,-14.8843,0.0246104,-1.65794e-12,-0.00779234,0.281685,-7.92178,
Thu Sep 26 02:28:16 2019,33513302,1042.28,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5388,5558,1118,58,6,12,-0.713472,0.316035,-9.47625,0.0989729,-0.125578,0.0649177,-9.79688,36.7559,37.1631,-4.30571,710.218,-14.886,0.220555,-14.6654,0.0244259,-6.15101e-13,-0.00289097,0.281685,-7.86027,
Thu Sep 26 02:28:16 2019,33523303,1042.28,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5388,5558,1118,58,6,12,-0.890643,0.047884,-8.79151,0.0957802,-0.252221,0.0915233,-9.79688,36.7559,37.1631,-5.78474,710.541,-14.6805,0.241098,-14.4394,0.0244718,1.53008e-13,0.000719135,0.281685,-7.87557,
Thu Sep 26 02:28:16 2019,33533304,1040.76,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5388,5536,1120,64,28,28,-1.13485,0.502782,-7.09163,0.120257,-0.323524,0.154313,-9.79688,36.7559,37.1631,-9.09179,710.848,-14.4606,0.243849,-14.2167,0.024595,4.10738e-13,0.00193047,0.281685,-7.91665,
Thu Sep 26 02:28:16 2019,33543305,1040.76,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5388,5536,1120,64,28,28,-0.857124,0.948104,-7.26401,0.175597,-0.410791,0.207524,-9.79688,36.7559,37.1631,-6.72956,711.159,-14.2337,0.249778,-13.984,0.0249337,1.12905e-12,0.00530651,0.281685,-8.02955,
Thu Sep 26 02:28:16 2019,33553306,1040.76,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5382,5558,1112,58,28,28,-1.75256,-0.0814029,-11.5879,0.240515,-0.528919,0.251157,-9.79688,36.7559,37.1631,-8.60022,711.48,-14.0019,0.262745,-13.7391,0.0253213,1.29204e-12,0.00607258,0.281685,-8.15876,
Thu Sep 26 02:28:16 2019,33563307,1040.76,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5382,5558,1112,58,28,28,-2.02071,0.905008,-11.382,0.276698,-0.689617,0.276698,-9.79688,36.7559,37.1631,-10.0671,711.812,-13.7689,0.285276,-13.4836,0.0258925,1.90399e-12,0.00894876,0.281685,-8.34916,
Thu Sep 26 02:28:16 2019,33573308,1040.76,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5378,5576,1132,58,28,28,-2.05422,1.403,-9.73961,0.263928,-0.82371,0.299047,-9.79688,36.7559,37.1631,-11.91,712.137,-13.5421,0.297551,-13.2446,0.0266398,2.49103e-12,0.0117078,0.281685,-8.59826,
Thu Sep 26 02:28:16 2019,33583309,1040.76,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5378,5576,1132,58,28,28,-2.27449,1.51792,-9.24641,0.212845,-0.879049,0.307561,-9.79688,36.7559,37.1631,-13.8196,712.44,-13.3285,0.286054,-13.0425,0.0275893,3.16486e-12,0.0148749,0.281685,-8.91474,
Thu Sep 26 02:28:16 2019,33593310,1043.13,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5350,5528,1122,48,28,26,-2.3128,1.13964,-7.69496,0.141542,-0.873728,0.303304,-9.79688,36.7559,37.1631,-16.7287,712.724,-13.1359,0.257853,-12.878,0.0285962,3.35634e-12,0.0157748,0.281685,-9.25038,
Thu Sep 26 02:28:16 2019,33603311,1043.13,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5350,5528,1122,48,28,26,-0.536301,-0.138864,-7.82904,0.112808,-0.783269,0.299047,-9.79688,36.7559,37.1631,-3.91873,712.985,-12.9583,0.207759,-12.7506,0.0297855,3.96424e-12,0.0186319,0.281685,-9.6468,
Thu Sep 26 02:28:16 2019,33613312,1043.13,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5322,5506,1122,60,28,28,-0.574608,-1.53229,-9.04051,0.120257,-0.70026,0.29479,-9.79688,36.7559,37.1631,-3.63679,713.248,-12.7736,0.163152,-12.6104,0.0308333,3.4927e-12,0.0164157,0.281685,-9.99607,
Thu Sep 26 02:28:16 2019,33623313,1043.13,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5322,5506,1122,60,28,28,-0.268151,-2.41814,-10.5584,0.0925875,-0.663012,0.264992,-9.79688,36.7559,37.1631,-1.45482,713.524,-12.5682,0.134294,-12.4339,0.0320409,4.02531e-12,0.0189189,0.281685,-10.3986,
Thu Sep 26 02:28:16 2019,33633314,1041.81,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5360,5540,1118,42,28,28,-0.47884,-2.47082,-11.8226,0.0893948,-0.645984,0.222423,-9.79688,36.7559,37.1631,-2.31934,713.805,-12.3412,0.112874,-12.2284,0.0332399,3.9968e-12,0.018785,0.281685,-10.7983,
Thu Sep 26 02:28:16 2019,33643315,1041.81,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5360,5540,1118,42,28,28,0,-1.36469,-14.1306,0.119193,-0.633213,0.184111,-9.79688,36.7559,37.1631,0,714.088,-12.0927,0.0940691,-11.9987,0.0343874,3.82514e-12,0.0179782,0.281685,-11.1808,
Thu Sep 26 02:28:16 2019,33653316,1041.81,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5358,5522,1124,60,26,26,0.292093,-0.536301,-14.4514,0.134092,-0.659819,0.141542,-9.79688,36.7559,37.1631,1.15791,714.382,-11.8208,0.0873104,-11.7335,0.0354148,3.42439e-12,0.0160946,0.281685,-11.5232,
Thu Sep 26 02:28:16 2019,33663317,1041.81,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5358,5522,1124,60,26,26,-0.617704,0.445322,-14.1928,0.113872,-0.744957,0.0936517,-9.79688,36.7559,37.1631,-2.49207,714.693,-11.5275,0.0967266,-11.4307,0.0363936,3.2628e-12,0.0153351,0.281685,-11.8495,
Thu Sep 26 02:28:16 2019,33673318,1041.81,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5326,5548,1122,48,26,28,-1.38864,0.517148,-12.311,0.0659819,-0.851379,0.0489543,-9.79688,36.7559,37.1631,-6.43557,715.01,-11.2253,0.110898,-11.1144,0.0375247,3.77046e-12,0.0177211,0.281685,-12.2266,
Thu Sep 26 02:28:16 2019,33683319,1041.81,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5326,5548,1122,48,26,28,-2.20267,0.588974,-9.8689,-0.00319267,-0.929068,0.00106422,-9.79688,36.7559,37.1631,-12.5818,715.319,-10.9327,0.115512,-10.8172,0.0385333,3.36182e-12,0.0158005,0.281685,-12.5627,
Thu Sep 26 02:28:16 2019,33693320,1042.32,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5382,5550,1128,54,28,28,-2.59531,0.751779,-9.05966,-0.0968444,-0.909912,-0.0415047,-9.79688,36.7559,37.1631,-15.9854,715.6,-10.6687,0.092808,-10.5759,0.0394528,3.06491e-12,0.0144051,0.281685,-12.8692,
Thu Sep 26 02:28:16 2019,33703321,1042.32,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5382,5550,1128,54,28,28,-1.39343,0.746991,-6.98149,-0.177725,-0.775819,-0.0936517,-9.79688,36.7559,37.1631,-11.2873,715.848,-10.4395,0.0401893,-10.3994,0.0402779,2.75049e-12,0.0129273,0.281685,-13.1443,
Thu Sep 26 02:28:16 2019,33713322,1042.32,1513,1510,1734,1513,1088,1514,-0.0469513,0.281685,1.65822,-0.281677,-0.5,-1.19209e-07,5400,5560,1136,58,28,26,-0.828394,0.00957681,-7.04853,-0.22668,-0.605544,-0.138349,-9.79688,36.7559,37.1631,-6.70307,716.085,-10.2332,-0.0181192,-10.2513,0.0408615,1.94515e-12,0.00914222,0.281685,-13.3388,
Thu Sep 26 02:28:16 2019,33723323,1042.32,1513,1510,1734,1513,1088,1514,-0.0469513,0.281685,1.65822,-0.281677,-0.5,-1.19209e-07,5400,5560,1136,58,28,26,-0.201113,-1.12049,-7.57525,-0.223487,-0.448038,-0.192625,-9.79688,36.7559,37.1631,-1.52077,716.327,-10.0304,-0.067803,-10.0982,0.0413757,1.71431e-12,0.00805724,0.281685,-13.5102,
Thu Sep 26 02:28:16 2019,33733324,1042.17,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5388,5548,1124,60,8,10,0.105345,-1.61848,-8.40365,-0.189432,-0.32246,-0.253285,-9.79688,36.7559,37.1631,0.718201,716.577,-9.81558,-0.104342,-9.91992,0.0416863,1.03517e-12,0.00486528,0.281685,-13.6137,
Thu Sep 26 02:28:16 2019,33743325,1042.17,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5388,5548,1124,60,8,10,0.167594,-1.02472,-8.43238,-0.140478,-0.210716,-0.307561,-9.79688,36.7559,37.1631,1.13861,716.832,-9.58094,-0.133536,-9.71447,0.0419047,7.28064e-13,0.0034219,0.281685,-13.6866,
Thu Sep 26 02:28:16 2019,33753326,1042.17,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5390,5516,1124,58,28,28,0.397437,-0.545878,-8.85855,-0.0723673,-0.150056,-0.337359,-9.79688,36.7559,37.1631,2.56885,717.101,-9.32482,-0.145707,-9.47052,0.04196,1.84183e-13,0.000865661,0.281685,-13.705,
Thu Sep 26 02:28:16 2019,33763327,1042.17,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5390,5516,1124,58,28,28,0.0047884,-0.0335188,-10.0365,-0.0106422,-0.140478,-0.3629,-9.79688,36.7559,37.1631,0.0273358,717.385,-9.04931,-0.142317,-9.19163,0.0419896,9.8629e-14,0.000463556,0.281685,-13.7148,
Thu Sep 26 02:28:16 2019,33773328,1042.17,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5374,5580,1122,54,30,28,-0.90022,-0.0909797,-11.6167,0.0138349,-0.169212,-0.361836,-9.79688,36.7559,37.1631,-4.43122,717.679,-8.76477,-0.128179,-8.89295,0.0419481,-1.38149e-13,-0.000649302,0.281685,-13.701,
Thu Sep 26 02:28:16 2019,33783329,1042.17,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5374,5580,1122,54,30,28,-1.77171,0.622492,-11.3294,0.0117065,-0.186239,-0.339488,-9.79688,36.7559,37.1631,-8.88805,717.971,-8.48804,-0.117933,-8.60597,0.0417944,-5.12285e-13,-0.00240774,0.281685,-13.6498,
Thu Sep 26 02:28:16 2019,33793330,1042.58,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5392,5558,1126,58,26,28,-2.1452,0.713472,-10.7356,-0.0106422,-0.133028,-0.296919,-9.79688,36.7559,37.1631,-11.3001,718.242,-8.23441,-0.1274,-8.36181,0.0415976,-6.55947e-13,-0.00308295,0.281685,-13.5842,
Thu Sep 26 02:28:16 2019,33803331,1042.58,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5392,5558,1126,58,26,28,-2.00634,0.105345,-12.5887,-0.0574681,-0.0627892,-0.237322,-9.79688,36.7559,37.1631,-9.05543,718.508,-8.00951,-0.14028,-8.14979,0.0414029,-6.49061e-13,-0.00305059,0.281685,-13.5193,
Thu Sep 26 02:28:16 2019,33813332,1042.58,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5360,5558,1114,64,28,28,-1.58017,0.0430956,-13.1011,-0.0638535,0.0319267,-0.137285,-9.79688,36.7559,37.1631,-6.87746,718.768,-7.80774,-0.15819,-7.96593,0.0410913,-1.03862e-12,-0.0048815,0.281685,-13.4154,
Thu Sep 26 02:28:16 2019,33823333,1042.58,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5360,5558,1114,64,28,28,-1.94888,-0.632069,-12.2104,-0.0042569,0.116,-0.0415047,-9.79688,36.7559,37.1631,-9.06838,719.03,-7.62373,-0.171112,-7.79484,0.0406614,-1.43308e-12,-0.00673546,0.281685,-13.2721,
Thu Sep 26 02:28:16 2019,33833334,1041.84,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5382,5570,1120,60,26,26,-2.03507,-0.857124,-10.9607,0.0436332,0.131964,0.0553397,-9.79688,36.7559,37.1631,-10.5184,719.312,-7.46011,-0.163612,-7.62372,0.0403614,-1.00007e-12,-0.00470033,0.281685,-13.1721,
Thu Sep 26 02:28:16 2019,33843335,1041.84,1513,1510,1734,1513,1088,1514,-0.0469513,0.281685,1.65822,-0.281677,-0.5,-1.19209e-07,5382,5570,1120,60,26,26,-2.16436,-0.464475,-9.79707,0.127707,0.118129,0.169212,-9.79688,36.7559,37.1631,-12.4576,719.602,-7.3224,-0.147893,-7.47029,0.0401292,-7.74107e-13,-0.0036383,0.281685,-13.0947,
Thu Sep 26 02:28:16 2019,33853336,1041.84,1513,1510,1734,1513,1088,1514,-0.0469513,0.281685,1.65822,-0.281677,-0.5,-1.19209e-07,5372,5562,1126,58,28,28,-2.28886,-0.272939,-9.1267,0.146863,0.0734315,0.261799,-9.79688,36.7559,37.1631,-14.0787,719.902,-7.21547,-0.12459,-7.34006,0.040057,-2.40593e-13,-0.00113079,0.281685,-13.0706,
Thu Sep 26 02:28:16 2019,33863337,1041.84,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5372,5562,1126,58,28,28,-3.01191,-0.0670376,-7.34062,0.124514,0.0446974,0.324588,-9.79688,36.7559,37.1631,-22.3087,720.196,-7.14979,-0.10713,-7.25691,0.039872,-6.16693e-13,-0.00289846,0.281685,-13.009,
Thu Sep 26 02:28:16 2019,33873338,1041.84,1513,1511,1733,1513,1088,1514,-0.0469513,0.211266,1.65704,-0.281677,-0.5,-1.19209e-07,5366,5554,1118,62,28,26,-3.16035,0.651223,-6.33506,0.0840737,0.042569,0.379928,-9.79688,36.7559,37.1631,-26.5131,720.483,-7.1431,-0.0980123,-7.24112,0.0398047,-2.24323e-13,-0.00105432,0.211266,-12.9865,
Thu Sep 26 02:28:16 2019,33883339,1041.84,1513,1511,1733,1513,1088,1514,-0.0469513,0.211266,1.65704,-0.281677,-0.5,-1.19209e-07,5366,5554,1118,62,28,26,-3.25611,0.047884,-5.54018,0.0319267,0.104294,0.411855,-9.79688,36.7559,37.1631,-30.4439,720.752,-7.20986,-0.106878,-7.31673,0.0395527,-8.3992e-13,-0.00394762,0.211266,-12.973,
Thu Sep 26 02:28:16 2019,33893340,1043.36,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5356,5540,1118,48,28,28,-3.02148,-0.316035,-7.65666,-0.00957802,0.196881,0.408662,-9.79688,36.7559,37.1631,-21.5353,721.012,-7.34653,-0.123009,-7.46954,0.0396091,1.88074e-13,0.000883948,0.281685,-12.9918,
Thu Sep 26 02:28:16 2019,33903341,1043.36,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5356,5540,1118,48,28,28,-2.50912,-1.36469,-10.2951,-0.0106422,0.280955,0.392699,-9.79688,36.7559,37.1631,-13.6972,721.275,-7.52616,-0.134925,-7.66108,0.0396778,2.28949e-13,0.00107606,0.281685,-12.9443,
Thu Sep 26 02:28:16 2019,33913342,1043.36,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5346,5566,1114,48,28,28,-2.48518,-1.34554,-11.5544,-0.00851379,0.363965,0.35013,-9.79688,36.7559,37.1631,-12.1385,721.537,-7.71974,-0.145075,-7.86482,0.0394732,-6.81915e-13,-0.003205,0.281685,-12.8761,
Thu Sep 26 02:28:16 2019,33923343,1043.36,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5346,5566,1114,48,28,28,-2.45166,-1.3216,-13.7331,0.0340552,0.382057,0.282019,-9.79688,36.7559,37.1631,-10.1219,721.819,-7.91313,-0.136054,-8.04918,0.0394217,-1.71862e-13,-0.00080775,0.281685,-12.8589,
Thu Sep 26 02:28:16 2019,33933344,1042.91,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5384,5558,1118,62,28,26,-2.82516,-0.699107,-13.3501,0.0883306,0.340552,0.225616,-9.79688,36.7559,37.1631,-11.9487,722.117,-8.10204,-0.110927,-8.21297,0.0395428,4.039e-13,0.00189833,0.281685,-12.8993,
Thu Sep 26 02:28:16 2019,33943345,1042.91,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5384,5558,1118,62,28,26,-2.97839,0.0670376,-11.2863,0.117065,0.2469,0.167083,-9.79688,36.7559,37.1631,-14.7831,722.43,-8.29037,-0.0732358,-8.36361,0.0397872,8.14495e-13,0.00382813,0.281685,-12.9807,
Thu Sep 26 02:28:16 2019,33953346,1042.91,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5368,5558,1112,56,28,28,-3.73017,0.737414,-9.08839,0.0872664,0.136221,0.104294,-9.79688,36.7559,37.1631,-22.3148,722.748,-8.49164,-0.0337711,-8.52541,0.0400422,8.49895e-13,0.00399451,0.281685,-13.0657,
Thu Sep 26 02:28:16 2019,33963347,1042.91,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5368,5558,1112,56,28,28,-4.0462,1.38864,-7.12514,0.0340552,0.0468259,0.0457616,-9.79688,36.7559,37.1631,-29.5912,723.06,-8.72775,-0.00339207,-8.73114,0.0405281,1.61963e-12,0.00761224,0.281685,-13.2277,
Thu Sep 26 02:28:16 2019,33973348,1042.91,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5410,5568,1120,60,28,26,-4.54898,1.38385,-6.05733,-0.0404405,0,0.00212845,-9.2625,35.5008,35.9531,-36.9061,723.36,-9.02259,0.0126993,-9.00989,0.0411497,2.07232e-12,0.00973993,0.281685,-13.4349,
Thu Sep 26 02:28:16 2019,33983349,1042.91,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5410,5568,1120,60,28,26,-4.55377,1.1157,-4.73094,-0.125578,0.0170276,-0.0372479,-9.2625,35.5008,35.9531,-43.9069,723.642,-9.39733,0.00998019,-9.38735,0.0416261,1.58783e-12,0.0074628,0.281685,-13.5937,
Thu Sep 26 02:28:16 2019,33993350,1042.53,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5366,5544,1128,56,30,28,-4.19464,0.296881,-4.98473,-0.194753,0.10323,-0.0787526,-9.2625,35.5008,35.9531,-40.0806,723.904,-9.86029,-0.0115274,-9.87181,0.0419993,1.24405e-12,0.00584703,0.281685,-13.7181,
Thu Sep 26 02:28:16 2019,34003351,1042.53,1513,1511,1733,1513,1088,1514,-0.0469513,0.211266,1.65704,-0.281677,-0.5,-1.19209e-07,5366,5544,1128,56,30,28,-3.27048,-0.0287304,-6.26323,-0.224551,0.22668,-0.120257,-9.2625,35.5008,35.9531,-27.5723,724.155,-10.3898,-0.0414177,-10.4312,0.042309,1.03215e-12,0.00485112,0.211266,-13.8213,
Thu Sep 26 02:28:16 2019,34013352,1042.53,1513,1511,1733,1513,1088,1514,-0.0469513,0.211266,1.65704,-0.281677,-0.5,-1.19209e-07,5350,5526,1126,48,28,28,-2.42293,-1.2785,-8.60955,-0.205395,0.365029,-0.169212,-9.2625,35.5008,35.9531,-15.7179,724.402,-10.9398,-0.0727008,-11.0125,0.0421499,-5.30262e-13,-0.00249223,0.211266,-13.8387,
Thu Sep 26 02:28:16 2019,34023353,1042.53,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5350,5526,1126,48,28,28,-1.67115,-1.20668,-8.97826,-0.157505,0.458681,-0.214973,-9.2625,35.5008,35.9531,-10.544,724.661,-11.4674,-0.0887828,-11.5561,0.0420248,-4.1707e-13,-0.00196023,0.281685,-13.797,
Thu Sep 26 02:28:16 2019,34033354,1042.69,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5372,5580,1118,56,28,28,-0.588974,-1.08697,-10.635,-0.0862022,0.523598,-0.263928,-9.2625,35.5008,35.9531,-3.16983,724.929,-11.9445,-0.0952284,-12.0398,0.0420768,1.7334e-13,0.000814697,0.281685,-13.7439,
Thu Sep 26 02:28:16 2019,34043355,1042.69,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5372,5580,1118,56,28,28,-0.679953,-0.0383072,-10.3334,0.0180918,0.489543,-0.295854,-9.2625,35.5008,35.9531,-3.76473,725.225,-12.3556,-0.0736672,-12.4292,0.041956,-4.02412e-13,-0.00189134,0.281685,-13.7037,
Thu Sep 26 02:28:16 2019,34053356,1042.69,1513,1510,1733,1513,1088,1514,-0.0469513,0.281685,1.65704,-0.281677,-0.5,-1.19209e-07,5328,5550,1122,58,28,28,-0.967257,0.344765,-11.2001,0.0766241,0.396956,-0.32246,-9.2625,35.5008,35.9531,-4.93592,725.538,-12.6998,-0.037669,-12.7375,0.0415593,-1.32247e-12,-0.00621561,0.281685,-13.5714,
