today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P), kiei(I), kded(D)
Wed Sep 25 23:58:05 2019,13363485,1092.39,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5388,5560,1218,4,30,12,-0.21069,0.0335188,-9.47625,-0.0202203,-0.101101,0.0266056,-16.9219,36.3973,33.0146,-1.27367,10.9152,-1.99714,1.1912,-0.805945,0.000145867,-0,-0,
Wed Sep 25 23:58:05 2019,13373486,1092.39,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5380,5546,1212,0,8,28,-0.574608,0.023942,-8.79151,0.0117065,-0.0883306,0.0202203,-16.9219,36.3973,33.0146,-3.73951,11.198,-2.03502,1.12796,-0.907055,0.000144275,-0,-0,
Wed Sep 25 23:58:05 2019,13383487,1092.39,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5380,5546,1212,0,8,28,-0.526724,-0.023942,-8.66222,0.00744957,-0.0542754,0.0138349,-16.9219,36.3973,33.0146,-3.47971,11.4747,-2.07353,1.06001,-1.01352,0.000142928,-0,-0,
Wed Sep 25 23:58:05 2019,13393488,1089.35,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5394,5566,1218,2,8,30,-0.68953,-0.134075,-10.5441,0.0159634,-0.0510828,0.00851379,-16.9219,36.3973,33.0146,-3.74154,11.7603,-2.11458,1.00229,-1.11229,0.000141513,-0,-0,
Wed Sep 25 23:58:05 2019,13403489,1089.35,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5394,5566,1218,2,8,30,-0.943315,-0.0430956,-8.57603,0.019156,-0.0234129,0.0042569,-16.9219,36.3973,33.0146,-6.27699,12.0388,-2.16042,0.938981,-1.22144,0.000140097,-0,-0,
Wed Sep 25 23:58:05 2019,13413490,1089.35,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5362,5522,1218,0,32,12,-0.718261,-0.349553,-10.343,-0.00744957,-0.0351194,0.00532112,-16.9219,36.3973,33.0146,-3.9725,12.3287,-2.21334,0.8883,-1.32504,0.000138683,-0,-0,
Wed Sep 25 23:58:05 2019,13423491,1089.35,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5362,5522,1218,0,32,12,-1.05345,-0.0574608,-9.88326,0.00532112,-0.0287341,0.00532112,-16.9219,36.3973,33.0146,-6.08414,12.6133,-2.27257,0.833614,-1.43896,0.000137301,-0,-0,
Wed Sep 25 23:58:05 2019,13433492,1089.35,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5394,5548,1222,0,30,12,-0.866701,-0.272939,-9.25598,-0.0148991,-0.0234129,0.0042569,-16.9219,36.3973,33.0146,-5.3494,12.8983,-2.33847,0.780721,-1.55775,0.000136083,-0,-0,
Wed Sep 25 23:58:05 2019,13443493,1089.35,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5394,5548,1222,0,30,12,-0.699107,0.196325,-10.2807,-0.00744957,-0.0404405,0.0127707,-16.9219,36.3973,33.0146,-3.89023,13.1896,-2.40946,0.7355,-1.67396,0.000134804,-0,-0,
Wed Sep 25 23:58:05 2019,13453494,1090.27,1513,1511,1088,1512,1088,1940,-0.0469513,-0.140846,0.9,-0.563385,-0.5,0.5,5390,5548,1220,0,6,32,-0.92895,0.138864,-10.0269,0.0138349,-0.0244772,0.0159634,-16.9219,36.3973,33.0146,-5.2931,13.4715,-2.4827,0.682305,-1.80039,0.000133526,-0,-0,
