Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.081543	1.67938	0.081543	1.79761	0.081543	3.23923
0.082031	1.6794	0.082031	1.79621	0.082031	3.2393
0.08252	1.67924	0.08252	1.79582	0.08252	3.23966
0.083008	1.67934	0.083008	1.79622	0.083008	3.23973
0.083496	1.67932	0.083496	1.79646	0.083496	3.23947
0.083984	1.67958	0.083984	1.79633	0.083984	3.23934
0.084473	1.67958	0.084473	1.79648	0.084473	3.23983
0.084961	1.67958	0.084961	1.79625	0.084961	3.24034
0.085449	1.67939	0.085449	1.79664	0.085449	3.23937
0.085937	1.67933	0.085937	1.79679	0.085937	3.24055
0.086426	1.67942	0.086426	1.79638	0.086426	3.2394
0.086914	1.67986	0.086914	1.79635	0.086914	3.24054
0.087402	1.67968	0.087402	1.79676	0.087402	3.23962
0.087891	1.67904	0.087891	1.79704	0.087891	3.2406
0.088379	1.67935	0.088379	1.79688	0.088379	3.24051
0.088867	1.67938	0.088867	1.79663	0.088867	3.23997
0.089355	1.6792	0.089355	1.79776	0.089355	3.24091
0.089844	1.67923	0.089844	1.79686	0.089844	3.24089
0.090332	1.6793	0.090332	1.79641	0.090332	3.24063
0.09082	1.67903	0.09082	1.79653	0.09082	3.24045
0.091309	1.67934	0.091309	1.79697	0.091309	3.24024
0.091797	1.679	0.091797	1.79724	0.091797	3.24094
0.092285	1.67872	0.092285	1.79652	0.092285	3.24067
0.092773	1.67824	0.092773	1.79678	0.092773	3.24033
0.093262	1.67819	0.093262	1.79638	0.093262	3.23999
0.09375	1.67798	0.09375	1.79645	0.09375	3.24054
0.094238	1.67802	0.094238	1.7964	0.094238	3.2414
0.094727	1.67787	0.094727	1.79653	0.094727	3.24092
0.095215	1.67763	0.095215	1.7965	0.095215	3.24039
0.095703	1.67755	0.095703	1.79705	0.095703	3.24089
0.096191	1.67814	0.096191	1.79648	0.096191	3.24163
0.09668	1.67825	0.09668	1.79591	0.09668	3.24154
0.097168	1.67809	0.097168	1.79607	0.097168	3.24184
0.097656	1.67799	0.097656	1.79646	0.097656	3.24141
0.098145	1.67786	0.098145	1.79656	0.098145	3.24099
0.098633	1.67787	0.098633	1.79655	0.098633	3.24139
0.099121	1.67783	0.099121	1.79547	0.099121	3.242
0.099609	1.67754	0.099609	1.79581	0.099609	3.2421
0.100098	1.67737	0.100098	1.79616	0.100098	3.24166
0.100586	1.67756	0.100586	1.79645	0.100586	3.24152
0.101074	1.67773	0.101074	1.79592	0.101074	3.24198
0.101562	1.6777	0.101562	1.79559	0.101562	3.24184
0.102051	1.67782	0.102051	1.79534	0.102051	3.24167
0.102539	1.6777	0.102539	1.79563	0.102539	3.24223
0.103027	1.67755	0.103027	1.79618	0.103027	3.24202
0.103516	1.67783	0.103516	1.79719	0.103516	3.24218
0.104004	1.67819	0.104004	1.7966	0.104004	3.24209
0.104492	1.67824	0.104492	1.79683	0.104492	3.24259
0.10498	1.67827	0.10498	1.79618	0.10498	3.24311
0.105469	1.67835	0.105469	1.79625	0.105469	3.24239
0.105957	1.67824	0.105957	1.79735	0.105957	3.24265
0.106445	1.67825	0.106445	1.79712	0.106445	3.24215
0.106934	1.67791	0.106934	1.79791	0.106934	3.24308
0.107422	1.67799	0.107422	1.79681	0.107422	3.24342
0.10791	1.67813	0.10791	1.79753	0.10791	3.24319
0.108398	1.67803	0.108398	1.79811	0.108398	3.24231
0.108887	1.67789	0.108887	1.79819	0.108887	3.24209
0.109375	1.67753	0.109375	1.7985	0.109375	3.24273
0.109863	1.67725	0.109863	1.79809	0.109863	3.24298
0.110352	1.67717	0.110352	1.79805	0.110352	3.24353
0.11084	1.6773	0.11084	1.7983	0.11084	3.24294
0.111328	1.6774	0.111328	1.79792	0.111328	3.24339
0.111816	1.67748	0.111816	1.7975	0.111816	3.24369
0.112305	1.6772	0.112305	1.79687	0.112305	3.24317
0.112793	1.67693	0.112793	1.79778	0.112793	3.24357
0.113281	1.67739	0.113281	1.79729	0.113281	3.24349
0.11377	1.6771	0.11377	1.79791	0.11377	3.24279
0.114258	1.67706	0.114258	1.79735	0.114258	3.24352
0.114746	1.67715	0.114746	1.79754	0.114746	3.24421
0.115234	1.67707	0.115234	1.79655	0.115234	3.24357
0.115723	1.67703	0.115723	1.79674	0.115723	3.24367
0.116211	1.67717	0.116211	1.7966	0.116211	3.24318
0.116699	1.67725	0.116699	1.79653	0.116699	3.24332
0.117187	1.67727	0.117187	1.796	0.117187	3.24426
0.117676	1.67748	0.117676	1.79646	0.117676	3.2443
0.118164	1.67772	0.118164	1.79656	0.118164	3.2437
0.118652	1.67756	0.118652	1.79681	0.118652	3.24404
0.119141	1.67747	0.119141	1.79651	0.119141	3.24369
0.119629	1.67777	0.119629	1.79642	0.119629	3.24411
0.120117	1.67763	0.120117	1.79633	0.120117	3.24426
0.120605	1.6779	0.120605	1.79543	0.120605	3.24449
0.121094	1.67795	0.121094	1.79588	0.121094	3.2437
0.121582	1.6778	0.121582	1.79577	0.121582	3.2446
0.12207	1.67776	0.12207	1.79629	0.12207	3.2454
0.122559	1.67794	0.122559	1.79703	0.122559	3.24469
0.123047	1.67785	0.123047	1.79681	0.123047	3.24456
0.123535	1.67803	0.123535	1.79696	0.123535	3.24489
0.124023	1.67797	0.124023	1.79746	0.124023	3.24521
0.124512	1.67782	0.124512	1.79786	0.124512	3.24492
0.125	1.67773	0.125	1.79813	0.125	3.24475
0.125488	1.67779	0.125488	1.79785	0.125488	3.24473
0.125977	1.67772	0.125977	1.7982	0.125977	3.24463
0.126465	1.6778	0.126465	1.79793	0.126465	3.24512
0.126953	1.67778	0.126953	1.79828	0.126953	3.24462
0.127441	1.67787	0.127441	1.79915	0.127441	3.24541
0.12793	1.67787	0.12793	1.7991	0.12793	3.24445
0.128418	1.67772	0.128418	1.79942	0.128418	3.24523
0.128906	1.67788	0.128906	1.79885	0.128906	3.24578
0.129395	1.67787	0.129395	1.79794	0.129395	3.24512
0.129883	1.6776	0.129883	1.79809	0.129883	3.2458
0.130371	1.67794	0.130371	1.79861	0.130371	3.24456
0.130859	1.67774	0.130859	1.79951	0.130859	3.24536
0.131348	1.6778	0.131348	1.79996	0.131348	3.24538
0.131836	1.67787	0.131836	1.79933	0.131836	3.2451
0.132324	1.67787	0.132324	1.7992	0.132324	3.24495
0.132812	1.67808	0.132812	1.80022	0.132812	3.24504
0.133301	1.67825	0.133301	1.79976	0.133301	3.2452
0.133789	1.67825	0.133789	1.79991	0.133789	3.24575
0.134277	1.67826	0.134277	1.79931	0.134277	3.24562
0.134766	1.6784	0.134766	1.79901	0.134766	3.24555
0.135254	1.67831	0.135254	1.79913	0.135254	3.24583
0.135742	1.67832	0.135742	1.79915	0.135742	3.24578
0.13623	1.67815	0.13623	1.79929	0.13623	3.24547
0.136719	1.6788	0.136719	1.79903	0.136719	3.24643
0.137207	1.67883	0.137207	1.79853	0.137207	3.24603
0.137695	1.67865	0.137695	1.79906	0.137695	3.24607
0.138184	1.67871	0.138184	1.79913	0.138184	3.2457
0.138672	1.67857	0.138672	1.79849	0.138672	3.24633
