Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.07959	2.37107	0.07959	1.80465	0.07959	0.127179
0.080078	2.37109	0.080078	1.80475	0.080078	0.127214
0.080566	2.37076	0.080566	1.80473	0.080566	0.127162
0.081055	2.37108	0.081055	1.80499	0.081055	0.126998
0.081543	2.37131	0.081543	1.8047	0.081543	0.126794
0.082031	2.37131	0.082031	1.80479	0.082031	0.127782
0.08252	2.37127	0.08252	1.80481	0.08252	0.127866
0.083008	2.3711	0.083008	1.80482	0.083008	0.127539
0.083496	2.37136	0.083496	1.80493	0.083496	0.126916
0.083984	2.37139	0.083984	1.80509	0.083984	0.128005
0.084473	2.37176	0.084473	1.80547	0.084473	0.127209
0.084961	2.37135	0.084961	1.80548	0.084961	0.127598
0.085449	2.37129	0.085449	1.8054	0.085449	0.12811
0.085937	2.37166	0.085937	1.80503	0.085937	0.127869
0.086426	2.37138	0.086426	1.80599	0.086426	0.126909
0.086914	2.37155	0.086914	1.80451	0.086914	0.127633
0.087402	2.37156	0.087402	1.80443	0.087402	0.128281
0.087891	2.37191	0.087891	1.80379	0.087891	0.127648
0.088379	2.37163	0.088379	1.80428	0.088379	0.127055
0.088867	2.37138	0.088867	1.80511	0.088867	0.127871
0.089355	2.37164	0.089355	1.80482	0.089355	0.127869
0.089844	2.37136	0.089844	1.80511	0.089844	0.128596
0.090332	2.37144	0.090332	1.80493	0.090332	0.127407
0.09082	2.37131	0.09082	1.8049	0.09082	0.127107
0.091309	2.37133	0.091309	1.80512	0.091309	0.127489
0.091797	2.37125	0.091797	1.80566	0.091797	0.127539
0.092285	2.3714	0.092285	1.80505	0.092285	0.127149
0.092773	2.37091	0.092773	1.80587	0.092773	0.127216
0.093262	2.37076	0.093262	1.8059	0.093262	0.128149
0.09375	2.37078	0.09375	1.80533	0.09375	0.126616
0.094238	2.37108	0.094238	1.80473	0.094238	0.127998
0.094727	2.3711	0.094727	1.80492	0.094727	0.127132
0.095215	2.37112	0.095215	1.80529	0.095215	0.127539
0.095703	2.37089	0.095703	1.80491	0.095703	0.127154
0.096191	2.37132	0.096191	1.80547	0.096191	0.12768
0.09668	2.37118	0.09668	1.80568	0.09668	0.128482
0.097168	2.37082	0.097168	1.80597	0.097168	0.127514
0.097656	2.37096	0.097656	1.80563	0.097656	0.126591
0.098145	2.37125	0.098145	1.80531	0.098145	0.128447
0.098633	2.37122	0.098633	1.80553	0.098633	0.127996
0.099121	2.37136	0.099121	1.80577	0.099121	0.127363
0.099609	2.37116	0.099609	1.80604	0.099609	0.127427
0.100098	2.37145	0.100098	1.80551	0.100098	0.127052
0.100586	2.37115	0.100586	1.80554	0.100586	0.127333
0.101074	2.37135	0.101074	1.80573	0.101074	0.126817
0.101562	2.37216	0.101562	1.80463	0.101562	0.127951
0.102051	2.37151	0.102051	1.80436	0.102051	0.1291
0.102539	2.37148	0.102539	1.80541	0.102539	0.127196
0.103027	2.37167	0.103027	1.80482	0.103027	0.127134
0.103516	2.37135	0.103516	1.80565	0.103516	0.127378
0.104004	2.37163	0.104004	1.80536	0.104004	0.127951
0.104492	2.37146	0.104492	1.80559	0.104492	0.127286
0.10498	2.37154	0.10498	1.80534	0.10498	0.128415
0.105469	2.37146	0.105469	1.80484	0.105469	0.127929
0.105957	2.37135	0.105957	1.8052	0.105957	0.127924
0.106445	2.3713	0.106445	1.80488	0.106445	0.128038
0.106934	2.3711	0.106934	1.80484	0.106934	0.128271
0.107422	2.37128	0.107422	1.8052	0.107422	0.128063
0.10791	2.37123	0.10791	1.80495	0.10791	0.128301
0.108398	2.37132	0.108398	1.80474	0.108398	0.127896
0.108887	2.37123	0.108887	1.80479	0.108887	0.127623
0.109375	2.3711	0.109375	1.80455	0.109375	0.128197
0.109863	2.37075	0.109863	1.80463	0.109863	0.127737
0.110352	2.37108	0.110352	1.80518	0.110352	0.128685
0.11084	2.37122	0.11084	1.80459	0.11084	0.129174
0.111328	2.37089	0.111328	1.80539	0.111328	0.128273
0.111816	2.3709	0.111816	1.80531	0.111816	0.1281
0.112305	2.37109	0.112305	1.80485	0.112305	0.127926
0.112793	2.37154	0.112793	1.80491	0.112793	0.128035
0.113281	2.37124	0.113281	1.80512	0.113281	0.127479
0.11377	2.37096	0.11377	1.80498	0.11377	0.12773
0.114258	2.3712	0.114258	1.80421	0.114258	0.127291
0.114746	2.37109	0.114746	1.80521	0.114746	0.128303
0.115234	2.37148	0.115234	1.80529	0.115234	0.127546
0.115723	2.37113	0.115723	1.8056	0.115723	0.127422
0.116211	2.37126	0.116211	1.80535	0.116211	0.127931
0.116699	2.37114	0.116699	1.80571	0.116699	0.127412
0.117187	2.37135	0.117187	1.8059	0.117187	0.127961
0.117676	2.37163	0.117676	1.80537	0.117676	0.128261
0.118164	2.37146	0.118164	1.80516	0.118164	0.127832
0.118652	2.37153	0.118652	1.80521	0.118652	0.127174
0.119141	2.37143	0.119141	1.80586	0.119141	0.127517
0.119629	2.37149	0.119629	1.8049	0.119629	0.127899
0.120117	2.37154	0.120117	1.80495	0.120117	0.127991
0.120605	2.37173	0.120605	1.80455	0.120605	0.127792
0.121094	2.37161	0.121094	1.80459	0.121094	0.127797
0.121582	2.37164	0.121582	1.80548	0.121582	0.127559
0.12207	2.37153	0.12207	1.80546	0.12207	0.127628
0.122559	2.37151	0.122559	1.80528	0.122559	0.127311
0.123047	2.37154	0.123047	1.80551	0.123047	0.128499
0.123535	2.37115	0.123535	1.80499	0.123535	0.127122
0.124023	2.37137	0.124023	1.80453	0.124023	0.12744
0.124512	2.37109	0.124512	1.80472	0.124512	0.128072
0.125	2.37129	0.125	1.80425	0.125	0.127174
0.125488	2.37119	0.125488	1.80455	0.125488	0.127358
0.125977	2.37124	0.125977	1.80422	0.125977	0.127487
0.126465	2.3702	0.126465	1.8048	0.126465	0.128075
0.126953	2.37094	0.126953	1.80512	0.126953	0.127742
0.127441	2.37088	0.127441	1.80492	0.127441	0.127288
0.12793	2.3708	0.12793	1.80455	0.12793	0.127802
0.128418	2.371	0.128418	1.80418	0.128418	0.127077
0.128906	2.37124	0.128906	1.80463	0.128906	0.126981
0.129395	2.37083	0.129395	1.80473	0.129395	0.127703
0.129883	2.37078	0.129883	1.80488	0.129883	0.127263
0.130371	2.37105	0.130371	1.8049	0.130371	0.127273
0.130859	2.37092	0.130859	1.80465	0.130859	0.12813
0.131348	2.3711	0.131348	1.80465	0.131348	0.127325
0.131836	2.37135	0.131836	1.80424	0.131836	0.12802
0.132324	2.37132	0.132324	1.80433	0.132324	0.1271
0.132812	2.37136	0.132812	1.80442	0.132812	0.127271
0.133301	2.37128	0.133301	1.80478	0.133301	0.126976
0.133789	2.37128	0.133789	1.80487	0.133789	0.127509
0.134277	2.37126	0.134277	1.80509	0.134277	0.127638
0.134766	2.37155	0.134766	1.80499	0.134766	0.127038
0.135254	2.37125	0.135254	1.80539	0.135254	0.127159
0.135742	2.37143	0.135742	1.80485	0.135742	0.126938
0.13623	2.37151	0.13623	1.80495	0.13623	0.126703
0.136719	2.37151	0.136719	1.80536	0.136719	0.127139
0.137207	2.37162	0.137207	1.80506	0.137207	0.127512
0.137695	2.37153	0.137695	1.80551	0.137695	0.127025
0.138184	2.37125	0.138184	1.80601	0.138184	0.126946
0.138672	2.3716	0.138672	1.80431	0.138672	0.127353
0.13916	2.37134	0.13916	1.80467	0.13916	0.127187
0.139648	2.37135	0.139648	1.804	0.139648	0.127631
0.140137	2.37132	0.140137	1.80458	0.140137	0.126876
0.140625	2.37124	0.140625	1.80468	0.140625	0.127551
0.141113	2.37138	0.141113	1.80409	0.141113	0.126981
0.141602	2.37138	0.141602	1.80445	0.141602	0.126663
0.14209	2.37107	0.14209	1.80475	0.14209	0.126521
0.142578	2.37103	0.142578	1.80434	0.142578	0.128065
0.143066	2.37118	0.143066	1.80406	0.143066	0.126373
0.143555	2.37053	0.143555	1.80437	0.143555	0.127015
0.144043	2.37104	0.144043	1.80435	0.144043	0.127085
0.144531	2.3709	0.144531	1.80486	0.144531	0.12701
0.14502	2.37094	0.14502	1.80459	0.14502	0.12704
0.145508	2.37104	0.145508	1.80468	0.145508	0.126859
0.145996	2.37103	0.145996	1.80445	0.145996	0.127579
0.146484	2.37092	0.146484	1.80455	0.146484	0.127182
0.146973	2.37075	0.146973	1.80485	0.146973	0.126822
0.147461	2.37115	0.147461	1.80489	0.147461	0.128144
0.147949	2.37128	0.147949	1.80538	0.147949	0.128306
0.148437	2.37116	0.148437	1.80531	0.148437	0.126792
0.148926	2.37137	0.148926	1.8055	0.148926	0.127621
0.149414	2.37103	0.149414	1.80484	0.149414	0.127472
0.149902	2.37133	0.149902	1.80463	0.149902	0.127785
0.150391	2.37127	0.150391	1.80457	0.150391	0.127683
0.150879	2.37184	0.150879	1.8047	0.150879	0.127881
0.151367	2.371	0.151367	1.80516	0.151367	0.127983
0.151855	2.37148	0.151855	1.80534	0.151855	0.126844
0.152344	2.37157	0.152344	1.80537	0.152344	0.128331
0.152832	2.37163	0.152832	1.8052	0.152832	0.128164
0.15332	2.37171	0.15332	1.80568	0.15332	0.128112
0.153809	2.37155	0.153809	1.80575	0.153809	0.127509
0.154297	2.37187	0.154297	1.80596	0.154297	0.127214
0.154785	2.3716	0.154785	1.80642	0.154785	0.128246
0.155273	2.3716	0.155273	1.8057	0.155273	0.127077
0.155762	2.37141	0.155762	1.80541	0.155762	0.126348
0.15625	2.37151	0.15625	1.80515	0.15625	0.128135
0.156738	2.37109	0.156738	1.80539	0.156738	0.127132
0.157227	2.37125	0.157227	1.80497	0.157227	0.128018
0.157715	2.3712	0.157715	1.80505	0.157715	0.127447
0.158203	2.37106	0.158203	1.8053	0.158203	0.127839
0.158691	2.37121	0.158691	1.80527	0.158691	0.128966
0.15918	2.37101	0.15918	1.80528	0.15918	0.127316
0.159668	2.37095	0.159668	1.80496	0.159668	0.127524
0.160156	2.37122	0.160156	1.80493	0.160156	0.128331
