today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2], pitch1, pitch2
Mon Feb  5 12:08:47 2018,33930153,758.318,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1206,0,62,24,5.52582,0.0191536,-8.5473,0.0351194,-0.0766241,-0.0212845,-49.6084,48.0422,16.4742,-32.8825,6.1506,
Mon Feb  5 12:08:47 2018,33940154,758.318,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,14,1202,0,60,62,5.59764,-0.00957681,-8.62391,0.0393763,-0.0787526,-0.0255414,-49.6084,48.0422,16.4742,-32.9869,6.10609,
Mon Feb  5 12:08:47 2018,33950155,759.552,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,14,1202,0,60,62,5.51145,0.0957681,-8.78193,0.0404405,-0.0862022,-0.0244772,-49.6084,48.0422,16.4742,-32.1104,6.05884,
Mon Feb  5 12:08:47 2018,33960156,759.552,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,14,1202,0,62,62,5.48751,0.110133,-8.66222,0.0478901,-0.0798168,-0.0244772,-49.6084,48.0422,16.4742,-32.3521,6.01128,
Mon Feb  5 12:08:47 2018,33970157,759.552,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,14,1202,0,62,62,5.50666,-0.0574608,-8.74362,0.0574681,-0.0766241,-0.0223487,-49.6084,48.0422,16.4742,-32.2018,5.96646,
Mon Feb  5 12:08:47 2018,33980158,759.552,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,12,1204,0,60,24,5.58807,-0.0909797,-8.67659,0.0574681,-0.0659819,-0.0180918,-49.6084,48.0422,16.4742,-32.7817,5.9256,
Mon Feb  5 12:08:47 2018,33990159,759.552,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,12,1204,0,60,24,5.45878,-0.0383072,-8.70053,0.0542754,-0.052147,-0.0117065,-49.6084,48.0422,16.4742,-32.1042,5.89176,
Mon Feb  5 12:08:47 2018,34000160,759.552,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,12,1204,0,16,60,5.4492,0.047884,-8.71489,0.0659819,-0.0393763,-0.0159634,-49.6084,48.0422,16.4742,-32.0163,5.86554,
Mon Feb  5 12:08:47 2018,34010161,758.97,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,12,1204,0,16,60,5.48751,-0.0622492,-8.65743,0.0670461,-0.0308625,-0.0180918,-49.6084,48.0422,16.4742,-32.3679,5.84542,
Mon Feb  5 12:08:47 2018,34020162,758.97,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1202,0,16,60,5.25288,0.0143652,-8.52336,0.0702388,-0.0223487,-0.0180918,-49.6084,48.0422,16.4742,-31.6452,5.83018,
Mon Feb  5 12:08:47 2018,34030163,758.97,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1202,0,16,60,5.37738,0.0526724,-8.58082,0.0798168,-0.0287341,-0.0234129,-49.6084,48.0422,16.4742,-32.0738,5.81554,
Mon Feb  5 12:08:47 2018,34040164,758.97,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1210,0,60,24,5.43963,-0.138864,-8.53772,0.0883306,-0.0319267,-0.0415047,-48.3984,46.1344,15.3094,-32.4989,5.79817,
Mon Feb  5 12:08:47 2018,34050165,758.892,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1210,0,60,24,5.39174,-0.167594,-8.65265,0.0862022,-0.0500185,-0.0478901,-48.3984,46.1344,15.3094,-31.9235,5.77469,
Mon Feb  5 12:08:47 2018,34060166,758.892,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,8,1208,0,16,24,5.60243,-0.0670376,-8.46111,0.0893948,-0.0723673,-0.0532112,-48.3984,46.1344,15.3094,-33.5093,5.73963,
Mon Feb  5 12:08:47 2018,34070167,758.892,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,8,1208,0,16,24,5.54976,0.0526724,-8.44674,0.0936517,-0.0925875,-0.0574681,-48.3984,46.1344,15.3094,-33.3056,5.69237,
Mon Feb  5 12:08:47 2018,34080168,758.892,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,12,1206,0,60,24,5.6168,0.0191536,-8.53294,0.100037,-0.0925875,-0.0595966,-48.3984,46.1344,15.3094,-33.3548,5.63932,
Mon Feb  5 12:08:47 2018,34090169,758.892,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,12,1206,0,60,24,5.54497,-0.0143652,-8.57603,0.100037,-0.094716,-0.0595966,-48.3984,46.1344,15.3094,-32.8853,5.58567,
Mon Feb  5 12:08:47 2018,34100170,758.892,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,14,1212,0,60,62,5.52103,-0.0383072,-8.68616,0.0989729,-0.0840737,-0.0553397,-48.3984,46.1344,15.3094,-32.4403,5.53445,
Mon Feb  5 12:08:47 2018,34110171,758.466,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,14,1212,0,60,62,5.46836,-0.071826,-8.85376,0.0979086,-0.0723673,-0.0446974,-48.3984,46.1344,15.3094,-31.6999,5.48963,
Mon Feb  5 12:08:47 2018,34120172,758.466,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,14,1210,0,16,62,5.3678,-0.0574608,-8.86812,0.0925875,-0.0659819,-0.0393763,-48.3984,46.1344,15.3094,-31.1856,5.45,
Mon Feb  5 12:08:47 2018,34130173,758.466,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,14,1210,0,16,62,5.3247,0.071826,-8.9208,0.0883306,-0.0564039,-0.0287341,-48.3984,46.1344,15.3094,-30.8316,5.41493,
Mon Feb  5 12:08:47 2018,34140174,758.466,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1206,0,16,60,5.30076,0.0287304,-8.95431,0.0819453,-0.0468259,-0.0276698,-48.3984,46.1344,15.3094,-30.6245,5.38536,
Mon Feb  5 12:08:47 2018,34150175,759.213,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1206,0,16,60,5.20021,0.0335188,-8.87291,0.0787526,-0.0468259,-0.0212845,-48.3984,46.1344,15.3094,-30.3734,5.35853,
Mon Feb  5 12:08:47 2018,34160176,759.213,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1208,0,60,60,5.29597,0.023942,-8.97826,0.0670461,-0.0436332,-0.0244772,-48.2256,47.3484,16.807,-30.5348,5.33262,
Mon Feb  5 12:08:47 2018,34170177,759.213,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1208,0,60,60,5.35822,0.0335188,-9.02135,0.0585323,-0.0457616,-0.0159634,-48.2256,47.3484,16.807,-30.708,5.30701,
Mon Feb  5 12:08:47 2018,34180178,759.213,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1208,0,16,60,5.34386,0.0766145,-8.98304,0.0478901,-0.0468259,-0.00851379,-48.2256,47.3484,16.807,-30.7468,5.28048,
Mon Feb  5 12:08:47 2018,34190179,759.213,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1208,0,16,60,5.45878,0.0861913,-8.80109,0.0393763,-0.0372479,-0.00106422,-48.2256,47.3484,16.807,-31.8076,5.2564,
Mon Feb  5 12:08:47 2018,34200180,759.213,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,16,1206,0,62,24,5.43005,-0.0861913,-8.91601,0.0361836,-0.0361836,0.0138349,-48.2256,47.3484,16.807,-31.3412,5.23536,
Mon Feb  5 12:08:47 2018,34210181,758.492,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,16,1206,0,62,24,5.39174,-0.158017,-8.85855,0.0180918,-0.0202203,0.0255414,-48.2256,47.3484,16.807,-31.3227,5.2192,
Mon Feb  5 12:08:47 2018,34220182,758.492,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1210,0,60,62,5.35822,-0.153229,-8.95431,0.00532112,-0.0117065,0.0340552,-48.2256,47.3484,16.807,-30.8924,5.21006,
Mon Feb  5 12:08:47 2018,34230183,758.492,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1210,0,60,62,5.21936,-0.100556,-9.03093,0.00106422,0.00532112,0.0446974,-48.2256,47.3484,16.807,-30.0239,5.20823,
Mon Feb  5 12:08:47 2018,34240184,758.492,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1208,0,16,58,5.17626,-0.129287,-8.98304,-0.00744957,0.0202203,0.0468259,-48.2256,47.3484,16.807,-29.9491,5.21554,
Mon Feb  5 12:08:47 2018,34250185,758.127,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1208,0,16,58,5.22894,-0.0430956,-8.82982,-0.019156,0.0244772,0.0532112,-48.2256,47.3484,16.807,-30.6333,5.22835,
Mon Feb  5 12:08:47 2018,34260186,758.127,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,8,1202,0,62,60,5.33907,-0.047884,-8.88249,-0.0148991,0.0244772,0.0500185,-48.2256,47.3484,16.807,-31.0088,5.24237,
Mon Feb  5 12:08:47 2018,34270187,758.127,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,8,1202,0,62,60,5.38217,-0.167594,-8.86333,-0.032991,0.0234129,0.0468259,-48.2256,47.3484,16.807,-31.2632,5.25609,
Mon Feb  5 12:08:47 2018,34280188,758.127,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,14,1206,0,60,60,5.29597,-0.0526724,-8.61434,-0.0372479,0.0255414,0.0468259,-48.2256,47.3484,16.807,-31.5821,5.27012,
Mon Feb  5 12:08:47 2018,34290189,758.127,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,14,1206,0,60,60,5.33428,-0.0191536,-8.75799,-0.0383121,0.0170276,0.0478901,-48.2256,47.3484,16.807,-31.3445,5.28231,
Mon Feb  5 12:08:47 2018,34300190,758.127,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1210,0,58,24,5.27203,-0.23942,-8.71011,-0.0383121,0.0170276,0.0404405,-48.2256,47.3484,16.807,-31.176,5.29207,
Mon Feb  5 12:08:47 2018,34310191,759.196,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1210,0,58,24,5.3247,-0.134075,-8.65743,-0.0457616,0.00957802,0.0361836,-48.2256,47.3484,16.807,-31.5903,5.29969,
Mon Feb  5 12:08:47 2018,34320192,759.196,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1208,0,16,60,5.33907,-0.047884,-8.73884,-0.0500185,0.00851379,0.0351194,-48.2256,47.3484,16.807,-31.4228,5.30487,
Mon Feb  5 12:08:47 2018,34330193,759.196,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1208,0,16,60,5.34865,-0.153229,-8.90164,-0.0510828,0.00106422,0.0276698,-48.2256,47.3484,16.807,-30.9963,5.30762,
Mon Feb  5 12:08:47 2018,34340194,759.196,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,14,1210,0,60,58,5.43005,-0.21069,-8.76278,-0.0478901,-0.00957802,0.0255414,-48.2256,47.3484,16.807,-31.7779,5.30518,
Mon Feb  5 12:08:47 2018,34350195,759.648,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4934,14,1210,0,60,58,5.40132,-0.143652,-8.60476,-0.0510828,-0.0180918,0.0170276,-48.2256,47.3484,16.807,-32.1134,5.29725,
Mon Feb  5 12:08:47 2018,34360196,759.648,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,8,1202,0,16,60,5.46836,-0.0766145,-8.52815,-0.0510828,-0.0234129,0.0148991,-48.2256,47.3484,16.807,-32.6675,5.28536,
Mon Feb  5 12:08:47 2018,34370197,759.648,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,8,1202,0,16,60,5.38695,0.00957681,-8.68616,-0.052147,-0.032991,0.0127707,-48.2256,47.3484,16.807,-31.8062,5.2692,
Mon Feb  5 12:08:47 2018,34380198,759.648,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,8,1210,0,16,60,5.35822,-0.0047884,-8.76278,-0.0436332,-0.0361836,0.00106422,-48.2256,47.3484,16.807,-31.4448,5.24939,
Mon Feb  5 12:08:47 2018,34390199,759.648,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,8,1210,0,16,60,5.26724,-0.0957681,-8.60955,-0.0361836,-0.042569,-0.0042569,-48.2256,47.3484,16.807,-31.4563,5.22682,
Mon Feb  5 12:08:47 2018,34400200,759.648,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,12,1202,0,62,24,5.23851,-0.124498,-8.56645,-0.0351194,-0.0393763,-0.0117065,-48.2256,47.3484,16.807,-31.4437,5.20335,
Mon Feb  5 12:08:47 2018,34410201,757.076,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,12,1202,0,62,24,5.27203,-0.047884,-8.72926,-0.0308625,-0.0351194,-0.0138349,-48.2256,47.3484,16.807,-31.1295,5.18201,
Mon Feb  5 12:08:47 2018,34420202,757.076,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1206,0,16,60,5.20978,-0.0622492,-8.66222,-0.0234129,-0.0340552,-0.0138349,-48.2256,47.3484,16.807,-31.0236,5.16219,
Mon Feb  5 12:08:47 2018,34430203,757.076,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1206,0,16,60,5.33907,-0.143652,-8.74362,-0.0180918,-0.0340552,-0.0138349,-48.2256,47.3484,16.807,-31.4058,5.14268,
Mon Feb  5 12:08:47 2018,34440204,757.076,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1204,0,16,24,5.36301,-0.138864,-8.69095,-0.0138349,-0.0297983,-0.0042569,-48.2256,47.3484,16.807,-31.6746,5.12439,
Mon Feb  5 12:08:47 2018,34450205,759.465,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1204,0,16,24,5.3678,0.023942,-8.74841,-0.0117065,-0.0202203,-0.00212845,-48.2256,47.3484,16.807,-31.5321,5.11006,
Mon Feb  5 12:08:47 2018,34460206,759.465,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1206,0,16,24,5.27682,0.023942,-8.73884,-0.00532112,-0.019156,-0.00638535,-48.2256,47.3484,16.807,-31.125,5.09878,
Mon Feb  5 12:08:47 2018,34470207,759.465,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1206,0,16,24,5.17148,-0.0287304,-8.69574,0.00212845,-0.0127707,-0.00106422,-48.2256,47.3484,16.807,-30.7404,5.08963,
Mon Feb  5 12:08:47 2018,34480208,759.465,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1202,0,16,62,5.20499,-0.0670376,-8.78672,0.00532112,-0.0117065,-0,-48.2256,47.3484,16.807,-30.6405,5.08262,
Mon Feb  5 12:08:47 2018,34490209,759.465,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1202,0,16,62,5.33907,-0.0143652,-8.74841,0.00851379,-0.0106422,0.00638535,-48.2256,47.3484,16.807,-31.3953,5.07622,
Mon Feb  5 12:08:47 2018,34500210,759.465,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,14,1208,0,62,62,5.30076,-0.0766145,-8.7532,0.00744957,-0.00106422,0.00744957,-48.2256,47.3484,16.807,-31.1973,5.07286,
Mon Feb  5 12:08:47 2018,34510211,759.465,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,14,1208,0,62,62,5.34386,-0.071826,-8.75799,0.0148991,0.00532112,0.00851379,-48.2256,47.3484,16.807,-31.3894,5.07408,
Mon Feb  5 12:08:47 2018,34520212,759.465,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,8,1206,0,16,60,5.37259,0.0766145,-8.70053,0.0117065,0.0117065,0.00638535,-48.2256,47.3484,16.807,-31.6944,5.07896,
Mon Feb  5 12:08:47 2018,34530213,759.465,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,8,1206,0,16,60,5.50666,0.0383072,-8.76278,0.0106422,0.00638535,-0.00319267,-48.2256,47.3484,16.807,-32.1456,5.08414,
Mon Feb  5 12:08:47 2018,34540214,759.465,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,12,1206,0,62,26,5.51624,-0.023942,-8.82982,0.0180918,0.00106422,0.00212845,-47.5342,45.9609,16.807,-31.9941,5.08628,
Mon Feb  5 12:08:47 2018,34550215,758.466,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,12,1206,0,62,26,5.47315,-0.0047884,-8.9208,0.0170276,-0.0106422,0.00319267,-47.5342,45.9609,16.807,-31.5302,5.08353,
Mon Feb  5 12:08:47 2018,34560216,758.466,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,12,1204,0,16,62,5.48751,-0.153229,-8.63828,0.0223487,-0.0266056,-0.00319267,-47.5342,45.9609,16.807,-32.4219,5.07286,
Mon Feb  5 12:08:47 2018,34570217,758.466,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,12,1204,0,16,62,5.46357,-0.153229,-8.65265,0.0127707,-0.032991,0.0106422,-47.5342,45.9609,16.807,-32.2656,5.05579,
Mon Feb  5 12:08:47 2018,34580218,758.466,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,14,1206,0,16,62,5.37259,-0.0383072,-8.75799,0.0138349,-0.0415047,0.00957802,-47.5342,45.9609,16.807,-31.5268,5.03445,
Mon Feb  5 12:08:47 2018,34590219,758.466,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,14,1206,0,16,62,5.39174,0.0383072,-8.69095,0.0170276,-0.0510828,0.00851379,-47.5342,45.9609,16.807,-31.8146,5.00792,
Mon Feb  5 12:08:47 2018,34600220,758.466,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,8,1210,0,62,26,5.31992,0.0335188,-8.78193,0.0138349,-0.042569,0.00106422,-47.5342,45.9609,16.807,-31.2064,4.98109,
Mon Feb  5 12:08:47 2018,34610221,758.709,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,8,1210,0,62,26,5.33428,-0.047884,-8.83939,0.0127707,-0.0468259,-0.00532112,-47.5342,45.9609,16.807,-31.1092,4.95548,
Mon Feb  5 12:08:47 2018,34620222,758.709,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1202,0,16,62,5.3678,0.0335188,-8.69095,0.0117065,-0.042569,-0.00957802,-47.5342,45.9609,16.807,-31.7006,4.92987,
Mon Feb  5 12:08:47 2018,34630223,758.709,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1202,0,16,62,5.54018,0.0766145,-8.67659,0.0138349,-0.0372479,-0.0138349,-47.5342,45.9609,16.807,-32.5581,4.90701,
Mon Feb  5 12:08:47 2018,34640224,758.709,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1202,0,16,62,5.53539,-0.0047884,-8.6718,0.0180918,-0.0351194,-0.0127707,-47.5342,45.9609,16.807,-32.551,4.88628,
Mon Feb  5 12:08:47 2018,34650225,757.753,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1202,0,16,62,5.46836,-0.0574608,-8.65743,0.0212845,-0.0319267,-0.00851379,-47.5342,45.9609,16.807,-32.2775,4.86707,
Mon Feb  5 12:08:47 2018,34660226,757.753,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4896,14,1198,0,62,24,5.40611,-0.0335188,-8.85855,0.0148991,-0.0372479,-0.0042569,-47.707,45.0938,15.6422,-31.3943,4.84725,
Mon Feb  5 12:08:47 2018,34670227,757.753,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4896,14,1198,0,62,24,5.29597,-0.0047884,-8.83939,0.019156,-0.0404405,0.00212845,-47.707,45.0938,15.6422,-30.9272,4.825,
Mon Feb  5 12:08:47 2018,34680228,757.753,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1210,0,60,60,5.33428,0.0814029,-8.80587,0.0202203,-0.0340552,0.00106422,-47.707,45.0938,15.6422,-31.2049,4.80365,
Mon Feb  5 12:08:47 2018,34690229,757.753,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1210,0,60,60,5.31034,0.0143652,-8.8346,0.0223487,-0.0308625,-0,-47.707,45.0938,15.6422,-31.0094,4.78506,
Mon Feb  5 12:08:47 2018,34700230,757.753,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,16,1204,0,60,24,5.29597,-0.047884,-8.73884,0.0234129,-0.0212845,-0.00319267,-47.707,45.0938,15.6422,-31.2166,4.77012,
Mon Feb  5 12:08:47 2018,34710231,758.457,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,16,1204,0,60,24,5.3678,-0.0574608,-8.70532,0.0223487,-0.0234129,0.00106422,-47.707,45.0938,15.6422,-31.6579,4.75731,
Mon Feb  5 12:08:47 2018,34720232,758.457,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,12,1208,0,16,60,5.39174,-0.0622492,-8.63828,0.0244772,-0.0287341,-0.00212845,-47.707,45.0938,15.6422,-31.9704,4.74237,
Mon Feb  5 12:08:47 2018,34730233,758.457,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,12,1208,0,16,60,5.34865,-0.0287304,-8.62391,0.0223487,-0.0351194,-0,-47.707,45.0938,15.6422,-31.8075,4.72408,
Mon Feb  5 12:08:47 2018,34740234,758.457,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,14,1212,0,60,60,5.3247,-0.11971,-8.50899,0.0234129,-0.0361836,-0.00212845,-47.707,45.0938,15.6422,-32.0347,4.70365,
Mon Feb  5 12:08:47 2018,34750235,758.614,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,14,1212,0,60,60,5.23372,-0.153229,-8.52336,0.0255414,-0.0372479,-0,-47.707,45.0938,15.6422,-31.5477,4.68262,
Mon Feb  5 12:08:47 2018,34760236,758.614,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,12,1204,0,16,60,5.25767,-0.110133,-8.52815,0.0212845,-0.0340552,0.00106422,-47.707,45.0938,15.6422,-31.652,4.66219,
Mon Feb  5 12:08:47 2018,34770237,758.614,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,12,1204,0,16,60,5.26246,-0.0622492,-8.63349,0.0266056,-0.0276698,0.00532112,-47.707,45.0938,15.6422,-31.3633,4.64451,
Mon Feb  5 12:08:47 2018,34780238,758.614,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,12,1204,0,16,60,5.38695,-0.124498,-8.74841,0.032991,-0.0244772,0.0042569,-47.707,45.0938,15.6422,-31.6207,4.62957,
Mon Feb  5 12:08:47 2018,34790239,758.614,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,12,1204,0,16,60,5.45878,-0.158017,-8.89685,0.0287341,-0.0244772,0.0148991,-47.707,45.0938,15.6422,-31.5277,4.61554,
Mon Feb  5 12:08:47 2018,34800240,758.614,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,8,1210,0,16,58,5.40132,-0.196325,-8.82024,0.0159634,-0.0234129,0.00851379,-47.707,45.0938,15.6422,-31.4761,4.60183,
Mon Feb  5 12:08:47 2018,34810241,756.685,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,8,1210,0,16,58,5.38217,0.00957681,-8.87291,0.0244772,-0.0297983,0.00532112,-47.707,45.0938,15.6422,-31.2403,4.58658,
Mon Feb  5 12:08:47 2018,34820242,756.685,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1202,0,64,60,5.37738,-0.114922,-8.71489,0.019156,-0.0361836,-0.0042569,-47.707,45.0938,15.6422,-31.6737,4.56768,
Mon Feb  5 12:08:47 2018,34830243,756.685,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1202,0,64,60,5.31034,-0.023942,-8.66701,0.00957802,-0.0457616,-0.0127707,-47.707,45.0938,15.6422,-31.496,4.5442,
Mon Feb  5 12:08:47 2018,34840244,756.685,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1202,0,62,24,5.31513,0.00957681,-8.75799,0.00744957,-0.0393763,-0.0202203,-47.707,45.0938,15.6422,-31.2531,4.51981,
