today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2], pitch1, pitch2
Mon Feb  5 12:15:53 2018,39066084,759.552,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,18,1200,0,16,58,-6.3159,-0.430956,-7.8051,0.0170276,-0.0415047,0.00638535,11.2354,40.4109,50.7539,38.9372,-72.2082,
Mon Feb  5 12:15:53 2018,39076085,759.552,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,16,1192,0,64,24,-6.37336,-0.493206,-7.8434,0.0117065,-0.0478901,0.00106422,11.2354,40.4109,50.7539,39.0412,-72.2338,
Mon Feb  5 12:15:53 2018,39086086,759.552,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,16,1192,0,64,24,-6.3159,-0.521936,-7.81467,0.00532112,-0.0478901,-0.00532112,11.2354,40.4109,50.7539,38.8832,-72.2612,
Mon Feb  5 12:15:53 2018,39096087,759.552,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1200,0,62,24,-6.34463,-0.512359,-7.78116,-0.00106422,-0.0574681,-0.00532112,11.2354,40.4109,50.7539,39.1326,-72.2914,
Mon Feb  5 12:15:53 2018,39106088,759.552,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1200,0,62,24,-6.40688,-0.464475,-7.58962,-0.00319267,-0.0489543,-0.00638535,11.2354,40.4109,50.7539,40.1171,-72.3219,
Mon Feb  5 12:15:53 2018,39116089,757.684,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,14,1192,0,16,62,-6.33506,-0.536301,-7.56089,-0.00851379,-0.0510828,-0.00212845,11.2354,40.4109,50.7539,39.8879,-72.3506,
Mon Feb  5 12:15:53 2018,39126090,757.684,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,14,1192,0,16,62,-6.28239,-0.45011,-7.68539,-0.00851379,-0.0510828,0.0042569,11.2354,40.4109,50.7539,39.2161,-72.3798,
Mon Feb  5 12:15:53 2018,39136091,757.684,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1192,0,16,24,-6.27281,-0.445322,-7.81946,-0.0159634,-0.0532112,0.00638535,11.2354,40.4109,50.7539,38.6915,-72.4097,
Mon Feb  5 12:15:53 2018,39146092,757.684,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1192,0,16,24,-6.45956,-0.430956,-7.91523,-0.00744957,-0.0500185,0.00532112,11.2354,40.4109,50.7539,39.1761,-72.4393,
Mon Feb  5 12:15:53 2018,39156093,759.847,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,14,1192,0,16,60,-6.50744,-0.517148,-7.71412,-0.0106422,-0.0489543,0.00106422,11.2354,40.4109,50.7539,40.0869,-72.4676,
Mon Feb  5 12:15:53 2018,39166094,759.847,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,14,1192,0,16,60,-6.41646,-0.526724,-7.82904,-0.0106422,-0.042569,-0,11.2354,40.4109,50.7539,39.2737,-72.4938,
Mon Feb  5 12:15:53 2018,39176095,759.847,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,20,1202,0,60,60,-6.4835,-0.512359,-7.73327,-0.00532112,-0.0361836,0.0042569,11.2354,40.4109,50.7539,39.9144,-72.5164,
Mon Feb  5 12:15:53 2018,39186096,759.847,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,20,1202,0,60,60,-6.38773,-0.608127,-7.80031,0.00319267,-0.0351194,0.00957802,11.2354,40.4109,50.7539,39.2292,-72.5368,
Mon Feb  5 12:15:53 2018,39196097,759.847,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,18,1192,0,62,62,-6.34463,-0.459687,-7.81946,-0.00212845,-0.0308625,0.0148991,11.2354,40.4109,50.7539,39.0072,-72.5557,
Mon Feb  5 12:15:53 2018,39206098,759.847,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,18,1192,0,62,62,-6.31112,-0.392649,-7.77158,0.00851379,-0.032991,0.0138349,11.2354,40.4109,50.7539,39.0435,-72.574,
Mon Feb  5 12:15:53 2018,39216099,759.265,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4840,14,1192,0,16,60,-6.42125,-0.42138,-7.79552,0.0170276,-0.0297983,0.0159634,11.2354,40.4109,50.7539,39.4376,-72.592,
Mon Feb  5 12:15:53 2018,39226100,759.265,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4840,14,1192,0,16,60,-6.43561,-0.560243,-7.86735,0.0170276,-0.0266056,0.0138349,11.2354,40.4109,50.7539,39.2127,-72.6082,
Mon Feb  5 12:15:53 2018,39236101,759.265,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,14,1196,0,60,24,-6.40688,-0.464475,-7.71412,0.0159634,-0.0234129,0.0180918,11.2354,40.4109,50.7539,39.66,-72.6225,
Mon Feb  5 12:15:53 2018,39246102,759.265,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,14,1196,0,60,24,-6.38773,-0.550666,-7.83383,0.0180918,-0.0212845,0.0117065,11.2354,40.4109,50.7539,39.1248,-72.6353,
Mon Feb  5 12:15:53 2018,39256103,758.309,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4840,14,1192,0,16,62,-6.35421,-0.45011,-7.69975,0.0138349,-0.0234129,0.0117065,11.2354,40.4109,50.7539,39.4831,-72.6481,
Mon Feb  5 12:15:53 2018,39266104,758.309,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4840,14,1192,0,16,62,-6.41646,-0.507571,-7.67102,0.0148991,-0.019156,0.0106422,11.2354,40.4109,50.7539,39.8494,-72.6603,
Mon Feb  5 12:15:53 2018,39276105,758.309,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,16,1194,0,62,24,-6.42125,-0.497994,-7.72848,0.00532112,-0.0244772,0.0117065,11.2354,40.4109,50.7539,39.6633,-72.6728,
Mon Feb  5 12:15:53 2018,39286106,758.309,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,16,1194,0,62,24,-6.37815,-0.407014,-7.73806,0.00638535,-0.0223487,0.0138349,11.2354,40.4109,50.7539,39.4585,-72.6862,
Mon Feb  5 12:15:53 2018,39296107,758.309,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4806,16,1184,0,16,62,-6.37336,-0.459687,-7.70454,0.00319267,-0.0212845,0.00851379,11.2354,40.4109,50.7539,39.5483,-72.6987,
Mon Feb  5 12:15:53 2018,39306108,758.309,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4806,16,1184,0,16,62,-6.40688,-0.493206,-7.65187,0,-0.019156,0.0127707,11.2354,40.4109,50.7539,39.8809,-72.7103,
Mon Feb  5 12:15:53 2018,39316109,758.579,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,16,1194,0,60,24,-6.38773,-0.536301,-7.71412,0.00212845,-0.0148991,0.0117065,11.2354,40.4109,50.7539,39.5589,-72.7201,
Mon Feb  5 12:15:53 2018,39326110,758.579,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,16,1194,0,60,24,-6.46913,-0.550666,-7.62314,0.00638535,-0.00957802,0.0170276,11.2354,40.4109,50.7539,40.245,-72.7271,
Mon Feb  5 12:15:53 2018,39336111,758.579,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4830,14,1192,0,16,60,-6.4835,-0.502782,-7.69496,0.00744957,-0.00638535,0.0234129,11.2354,40.4109,50.7539,40.0561,-72.7316,
Mon Feb  5 12:15:53 2018,39346112,758.579,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4830,14,1192,0,16,60,-6.5649,-0.665588,-7.81946,0.00851379,-0.00319267,0.0223487,11.2354,40.4109,50.7539,39.9136,-72.7344,
Mon Feb  5 12:15:53 2018,39356113,759.413,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,16,1202,0,16,60,-6.61757,-0.545878,-7.73806,0.00744957,0.00212845,0.0212845,11.2354,40.4109,50.7539,40.4668,-72.7347,
Mon Feb  5 12:15:53 2018,39366114,759.413,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,16,1202,0,16,60,-6.46913,-0.59855,-7.86735,0.00744957,0.00638535,0.0202203,11.2354,40.4109,50.7539,39.3486,-72.7323,
Mon Feb  5 12:15:53 2018,39376115,759.413,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,20,1192,0,60,24,-6.43083,-0.483629,-7.82904,0.00532112,0.00638535,0.00957802,11.2354,40.4109,50.7539,39.3464,-72.7286,
Mon Feb  5 12:15:53 2018,39386116,759.413,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,20,1192,0,60,24,-6.38773,-0.488417,-7.75721,0.00212845,-0.00319267,0.00851379,12.791,39.5438,50.2547,39.4144,-72.7277,
Mon Feb  5 12:15:53 2018,39396117,759.413,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1202,0,60,24,-6.37815,-0.474052,-7.58483,-0.0042569,-0.00532112,0.00319267,12.791,39.5438,50.2547,40.0058,-72.7301,
Mon Feb  5 12:15:53 2018,39406118,759.413,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1202,0,60,24,-6.4404,-0.517148,-7.66623,0,-0.00319267,0.0042569,12.791,39.5438,50.2547,39.9696,-72.7326,
Mon Feb  5 12:15:53 2018,39416119,759.057,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4840,14,1202,0,58,24,-6.33985,-0.531513,-7.70454,-0.00106422,-0.00744957,0.00851379,12.791,39.5438,50.2547,39.3833,-72.7356,
Mon Feb  5 12:15:53 2018,39426120,759.057,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4840,14,1202,0,58,24,-6.37815,-0.608127,-7.74285,-0.00532112,-0.0042569,0.0138349,12.791,39.5438,50.2547,39.3935,-72.739,
Mon Feb  5 12:15:53 2018,39436121,759.057,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4828,16,1190,0,58,24,-6.42125,-0.56982,-7.62314,-0.0138349,0.00532112,0.0180918,12.791,39.5438,50.2547,40.03,-72.7387,
Mon Feb  5 12:15:53 2018,39446122,759.057,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4828,16,1190,0,58,24,-6.48829,-0.502782,-7.59441,-0.0117065,-0.00319267,0.0138349,12.791,39.5438,50.2547,40.4471,-72.738,
Mon Feb  5 12:15:53 2018,39456123,758.24,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4840,12,1200,0,58,24,-6.47871,-0.517148,-7.72369,-0.00957802,0.00319267,0.0138349,12.791,39.5438,50.2547,39.9272,-72.738,
Mon Feb  5 12:15:53 2018,39466124,758.24,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4840,12,1200,0,58,24,-6.43561,-0.42138,-7.56568,-0.0127707,0.00532112,0.0117065,12.791,39.5438,50.2547,40.3418,-72.7356,
Mon Feb  5 12:15:53 2018,39476125,758.24,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,14,1200,0,16,64,-6.4404,-0.483629,-7.79552,-0.0180918,0.00212845,0.00851379,12.791,39.5438,50.2547,39.5084,-72.7335,
Mon Feb  5 12:15:53 2018,39486126,758.24,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,14,1200,0,16,64,-6.51223,-0.584185,-7.80989,-0.0180918,0,0.00851379,12.791,39.5438,50.2547,39.7442,-72.7329,
Mon Feb  5 12:15:53 2018,39496127,758.24,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,18,1192,0,58,64,-6.55532,-0.483629,-7.76679,-0.0223487,-0.0042569,0.00744957,12.791,39.5438,50.2547,40.1104,-72.7341,
Mon Feb  5 12:15:53 2018,39506128,758.24,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,18,1192,0,58,64,-6.53617,-0.464475,-7.66623,-0.0255414,-0.0042569,0.00532112,12.791,39.5438,50.2547,40.3988,-72.7365,
Mon Feb  5 12:15:53 2018,39516129,758.17,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,14,1192,0,16,26,-6.56011,-0.47884,-7.85777,-0.0276698,-0.00744957,0.0117065,11.7539,38.85,50.2547,39.8048,-72.7399,
Mon Feb  5 12:15:53 2018,39526130,758.17,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,14,1192,0,16,26,-6.53617,-0.378284,-7.83383,-0.0308625,-0.0148991,0.0117065,11.7539,38.85,50.2547,39.8072,-72.7463,
Mon Feb  5 12:15:53 2018,39536131,758.17,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1192,0,58,24,-6.52659,-0.497994,-7.85298,-0.0287341,-0.0117065,0.0138349,11.7539,38.85,50.2547,39.6734,-72.7539,
Mon Feb  5 12:15:53 2018,39546132,758.17,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1192,0,58,24,-6.52659,-0.531513,-7.81467,-0.0297983,-0.0138349,0.0170276,11.7539,38.85,50.2547,39.8026,-72.7612,
Mon Feb  5 12:15:53 2018,39556133,759.448,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1192,0,16,64,-6.45477,-0.488417,-7.76679,-0.0404405,-0.0127707,0.0180918,11.7539,38.85,50.2547,39.6735,-72.7688,
Mon Feb  5 12:15:53 2018,39566134,759.448,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1192,0,16,64,-6.45477,-0.464475,-7.6806,-0.0351194,-0.00851379,0.0202203,11.7539,38.85,50.2547,39.9922,-72.7749,
Mon Feb  5 12:15:53 2018,39576135,759.448,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1194,0,16,62,-6.38773,-0.545878,-7.78594,-0.0393763,-0.0117065,0.0180918,11.7539,38.85,50.2547,39.2972,-72.7807,
Mon Feb  5 12:15:53 2018,39586136,759.448,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1194,0,16,62,-6.36379,-0.416591,-7.65666,-0.0415047,-0.0148991,0.0180918,11.7539,38.85,50.2547,39.6899,-72.7884,
Mon Feb  5 12:15:53 2018,39596137,759.448,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,20,1192,0,60,24,-6.32548,-0.344765,-7.70933,-0.0351194,-0.0202203,0.0180918,11.7539,38.85,50.2547,39.3407,-72.7984,
Mon Feb  5 12:15:53 2018,39606138,759.448,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,20,1192,0,60,24,-6.29675,-0.42138,-7.73806,-0.0319267,-0.0148991,0.0180918,11.7539,38.85,50.2547,39.095,-72.8085,
Mon Feb  5 12:15:53 2018,39616139,758.466,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4830,16,1192,0,16,62,-6.41646,-0.292093,-7.75721,-0.0223487,-0.0148991,0.0127707,11.7539,38.85,50.2547,39.5763,-72.817,
Mon Feb  5 12:15:53 2018,39626140,758.466,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4830,16,1192,0,16,62,-6.44519,-0.42138,-7.79073,-0.0212845,-0.00638535,0.00957802,11.7539,38.85,50.2547,39.5595,-72.8231,
Mon Feb  5 12:15:53 2018,39636141,758.466,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,16,1196,0,60,24,-6.41646,-0.368707,-7.8865,-0.0180918,-0.00106422,0.00851379,11.7539,38.85,50.2547,39.1012,-72.8252,
Mon Feb  5 12:15:53 2018,39646142,758.466,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,16,1196,0,60,24,-6.43083,-0.277727,-7.82904,-0.0042569,0.00212845,0.00744957,11.7539,38.85,50.2547,39.3822,-72.8249,
Mon Feb  5 12:15:53 2018,39656143,759.187,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,18,1202,0,16,62,-6.32548,-0.339977,-7.86735,0.00319267,0.00744957,0.00532112,11.7539,38.85,50.2547,38.7738,-72.8222,
Mon Feb  5 12:15:53 2018,39666144,759.187,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,18,1202,0,16,62,-6.42604,-0.416591,-7.8051,0.00638535,0.00212845,0.00212845,11.7539,38.85,50.2547,39.4251,-72.8195,
Mon Feb  5 12:15:53 2018,39676145,759.187,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,14,1196,0,60,24,-6.36379,-0.35913,-7.72848,0.00638535,0.00106422,0.0042569,11.7539,38.85,50.2547,39.4384,-72.8185,
Mon Feb  5 12:15:53 2018,39686146,759.187,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,14,1196,0,60,24,-6.44998,-0.378284,-7.86735,0.0127707,-0.00319267,-0.00532112,11.7539,38.85,50.2547,39.3139,-72.8191,
Mon Feb  5 12:15:53 2018,39696147,759.187,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4840,16,1192,0,60,62,-6.54096,-0.387861,-7.57525,0.0106422,-0.00106422,-0.00744957,11.7539,38.85,50.2547,40.7723,-72.8204,
Mon Feb  5 12:15:53 2018,39706148,759.187,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4840,16,1192,0,60,62,-6.51702,-0.430956,-7.71891,0.0117065,0.0042569,-0.0117065,11.7539,38.85,50.2547,40.1302,-72.8195,
Mon Feb  5 12:15:53 2018,39716149,758.622,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,16,1196,0,58,62,-6.44519,-0.416591,-7.762,0.0159634,0.0106422,-0.0138349,11.7539,38.85,50.2547,39.6641,-72.8152,
Mon Feb  5 12:15:53 2018,39726150,758.622,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,16,1196,0,58,62,-6.359,-0.469264,-7.762,0.0106422,0.0106422,-0.0127707,11.7539,38.85,50.2547,39.2747,-72.8091,
Mon Feb  5 12:15:53 2018,39736151,758.622,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4840,16,1192,0,60,62,-6.359,-0.526724,-7.61835,0.00957802,0.0244772,-0.00851379,11.7539,38.85,50.2547,39.7844,-72.799,
Mon Feb  5 12:15:53 2018,39746152,758.622,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4840,16,1192,0,60,62,-6.30154,-0.517148,-7.78116,0.0138349,0.0287341,-0,11.7539,38.85,50.2547,38.9404,-72.7838,
Mon Feb  5 12:15:53 2018,39756153,760.273,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,16,1192,0,16,24,-6.33985,-0.521936,-7.75721,0.00957802,0.0404405,0.00532112,11.7539,38.85,50.2547,39.1952,-72.764,
Mon Feb  5 12:15:53 2018,39766154,760.273,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4836,16,1192,0,16,24,-6.43083,-0.469264,-7.58483,0.00532112,0.0532112,0.00319267,11.7539,38.85,50.2547,40.2391,-72.7371,
Mon Feb  5 12:15:53 2018,39776155,760.273,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,18,1198,0,58,24,-6.33985,-0.459687,-7.54652,0.00957802,0.0595966,0.00212845,11.7539,38.85,50.2547,39.9814,-72.7048,
Mon Feb  5 12:15:53 2018,39786156,760.273,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,18,1198,0,58,24,-6.27281,-0.545878,-7.39329,0.00957802,0.0830095,0.00851379,11.7539,38.85,50.2547,40.236,-72.664,
Mon Feb  5 12:15:53 2018,39796157,760.273,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4832,14,1198,0,58,24,-6.42604,-0.54109,-7.54174,0.0138349,0.0893948,0.0180918,11.7539,38.85,50.2547,40.3605,-72.6146,
Mon Feb  5 12:15:53 2018,39806158,760.273,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4832,14,1198,0,58,24,-6.44519,-0.521936,-7.54174,0.00744957,0.106422,0.0234129,11.7539,38.85,50.2547,40.4497,-72.5585,
Mon Feb  5 12:15:53 2018,39816159,758.857,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4848,16,1192,0,16,24,-6.47392,-0.651223,-7.45554,0.0117065,0.126643,0.0276698,11.7539,38.85,50.2547,40.8612,-72.4917,
Mon Feb  5 12:15:53 2018,39826160,758.857,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4848,16,1192,0,16,24,-6.45956,-0.617704,-7.6375,-0.00532112,0.144735,0.032991,11.7539,38.85,50.2547,40.1314,-72.414,
Mon Feb  5 12:15:53 2018,39836161,758.857,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,20,1200,0,58,62,-6.38773,-0.617704,-7.52258,-0.0117065,0.154313,0.0351194,11.7539,38.85,50.2547,40.241,-72.3283,
Mon Feb  5 12:15:53 2018,39846162,758.857,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,20,1200,0,58,62,-6.34942,-0.526724,-7.60398,-0.019156,0.164955,0.0351194,11.7539,38.85,50.2547,39.7949,-72.2368,
Mon Feb  5 12:15:53 2018,39856163,758.318,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,14,1194,0,16,62,-6.36858,-0.531513,-7.54652,-0.0404405,0.179854,0.0308625,11.7539,38.85,50.2547,40.0915,-72.1381,
Mon Feb  5 12:15:53 2018,39866164,758.318,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,14,1194,0,16,62,-6.26323,-0.430956,-7.80989,-0.0446974,0.19156,0.0308625,11.7539,38.85,50.2547,38.6858,-72.0316,
Mon Feb  5 12:15:53 2018,39876165,758.318,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1192,0,62,24,-6.22492,-0.416591,-7.69018,-0.0532112,0.204331,0.0361836,11.7539,38.85,50.2547,38.9479,-71.9182,
Mon Feb  5 12:15:53 2018,39886166,758.318,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1192,0,62,24,-6.13873,-0.493206,-7.62793,-0.0638535,0.216038,0.0372479,11.5811,38.6766,49.4227,38.7677,-71.7978,
Mon Feb  5 12:15:53 2018,39896167,758.318,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4850,14,1196,0,16,62,-6.11,-0.383072,-7.48906,-0.0532112,0.235194,0.0372479,11.5811,38.6766,49.4227,39.1729,-71.6685,
Mon Feb  5 12:15:53 2018,39906168,758.318,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4850,14,1196,0,16,62,-6.09085,-0.545878,-7.31668,-0.0415047,0.253285,0.0489543,11.5811,38.6766,49.4227,39.6979,-71.5286,
Mon Feb  5 12:15:53 2018,39916169,760.516,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1194,0,16,60,-6.02381,-0.517148,-7.38851,-0.0308625,0.284148,0.0574681,11.5811,38.6766,49.4227,39.1216,-71.3746,
Mon Feb  5 12:15:53 2018,39926170,760.516,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1194,0,16,60,-6.06212,-0.507571,-7.39808,-0.0180918,0.316075,0.071303,11.5811,38.6766,49.4227,39.2658,-71.2027,
Mon Feb  5 12:15:53 2018,39936171,760.516,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4846,14,1196,0,16,60,-6.06691,-0.483629,-7.49385,-0.0042569,0.351194,0.0798168,11.5811,38.6766,49.4227,38.9349,-71.0115,
Mon Feb  5 12:15:53 2018,39946172,760.516,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4846,14,1196,0,16,60,-5.95677,-0.469264,-7.62314,-0.00212845,0.385249,0.0840737,11.5811,38.6766,49.4227,37.9518,-70.8006,
Mon Feb  5 12:15:53 2018,39956173,759.422,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,16,1192,0,62,24,-5.99987,-0.430956,-7.69018,-0.00638535,0.413983,0.0883306,11.5811,38.6766,49.4227,37.9178,-70.5716,
Mon Feb  5 12:15:53 2018,39966174,759.422,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4838,16,1192,0,62,24,-5.88974,-0.416591,-7.61356,-0.00851379,0.43846,0.094716,11.5811,38.6766,49.4227,37.6836,-70.3274,
Mon Feb  5 12:15:53 2018,39976175,759.422,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1192,0,16,60,-5.91368,-0.440533,-7.70933,-0.00744957,0.469323,0.0968444,11.5811,38.6766,49.4227,37.446,-70.0673,
Mon Feb  5 12:15:53 2018,39986176,759.422,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4842,16,1192,0,16,60,-5.72214,-0.383072,-7.74285,-0.019156,0.498057,0.108551,11.5811,38.6766,49.4227,36.4318,-69.7902,
