today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2], pitch1, pitch2
Mon Feb  5 12:05:44 2018,45892883,759.196,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,14,1210,0,58,24,6.22492,-0.608127,-8.05409,0.0489543,-0.0223487,0.00957802,-48.2256,46.3078,12.1477,-37.6213,13.0293,
Mon Feb  5 12:05:44 2018,45902884,759.196,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1202,0,58,24,6.36379,-0.622492,-8.11634,0.0564039,-0.0223487,0.0106422,-48.2256,46.3078,12.1477,-38.0174,13.0594,
Mon Feb  5 12:05:44 2018,45912885,759.057,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1202,0,58,24,6.31112,-0.68953,-8.02058,0.0585323,-0.0255414,0.00957802,-48.2256,46.3078,12.1477,-38.0955,13.0924,
Mon Feb  5 12:05:44 2018,45922886,759.057,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,14,1202,0,16,24,6.21056,-0.718261,-8.011,0.0553397,-0.0276698,0.0042569,-48.2256,46.3078,12.1477,-37.6738,13.125,
Mon Feb  5 12:05:44 2018,45932887,759.057,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,14,1202,0,16,24,6.21535,-0.641646,-8.16423,0.0553397,-0.032991,-0.00212845,-48.2256,46.3078,12.1477,-37.1967,13.1567,
Mon Feb  5 12:05:44 2018,45942888,759.057,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1212,0,16,66,6.22014,-0.684742,-8.14986,0.0595966,-0.0383121,-0.0042569,-48.2256,46.3078,12.1477,-37.2544,13.1896,
Mon Feb  5 12:05:44 2018,45952889,759.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1212,0,16,66,6.14352,-0.641646,-8.12592,0.0532112,-0.0340552,-0.00106422,-48.2256,46.3078,12.1477,-37.0051,13.2219,
Mon Feb  5 12:05:44 2018,45962890,759.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,16,1208,0,60,64,6.2776,-0.56982,-8.0924,0.0606608,-0.0287341,0.00106422,-48.2256,46.3078,12.1477,-37.7336,13.2546,
Mon Feb  5 12:05:44 2018,45972891,759.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,16,1208,0,60,64,6.14352,-0.646434,-8.1738,0.0574681,-0.0148991,0.00106422,-48.2256,46.3078,12.1477,-36.8432,13.2884,
Mon Feb  5 12:05:44 2018,45982894,759.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1204,0,60,62,6.10521,-0.636858,-8.07325,0.0478901,-0.00744957,0.00957802,-48.2256,46.3078,12.1477,-37.0121,13.3186,
Mon Feb  5 12:05:44 2018,45992895,759.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1204,0,60,62,6.29196,-0.502782,-8.11634,0.0446974,0,0.00638535,-49.9541,44.9203,13.1461,-37.7305,13.3451,
Mon Feb  5 12:05:44 2018,46002896,759.986,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1210,0,16,24,6.26802,-0.612916,-8.23127,0.0446974,0,-0.00106422,-49.9541,44.9203,13.1461,-37.2126,13.3707,
Mon Feb  5 12:05:44 2018,46012897,758.057,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1210,0,16,24,6.2776,-0.770933,-8.16902,0.0351194,0.00212845,-0.00212845,-49.9541,44.9203,13.1461,-37.4183,13.3936,
Mon Feb  5 12:05:44 2018,46022898,758.057,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1210,0,58,62,6.35421,-0.593762,-8.26478,0.0297983,0.0042569,0.00106422,-49.9541,44.9203,13.1461,-37.4829,13.4122,
Mon Feb  5 12:05:44 2018,46032899,758.057,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1210,0,58,62,6.37336,-0.59855,-8.08282,0.0212845,0.00744957,0.00851379,-49.9541,44.9203,13.1461,-38.1799,13.4268,
Mon Feb  5 12:05:44 2018,46042900,758.057,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,16,1212,0,16,62,6.21535,-0.56982,-8.19775,0.0170276,0.0117065,0.0138349,-49.9541,44.9203,13.1461,-37.1021,13.4378,
Mon Feb  5 12:05:44 2018,46052901,758.179,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,16,1212,0,16,62,6.27281,-0.555455,-8.25521,0.0042569,0.019156,0.0148991,-49.9541,44.9203,13.1461,-37.1675,13.4439,
Mon Feb  5 12:05:44 2018,46062906,758.179,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1210,0,16,60,6.20098,-0.464475,-8.19775,-0.00319267,0.0202203,0.0202203,-49.9541,44.9203,13.1461,-37.0606,13.4442,
Mon Feb  5 12:05:44 2018,46072907,758.179,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1210,0,16,60,6.24887,-0.617704,-8.14986,-0.00532112,0.0212845,0.0148991,-49.9541,44.9203,13.1461,-37.3998,13.4418,
Mon Feb  5 12:05:44 2018,46082908,758.179,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,60,26,6.29196,-0.785298,-8.05409,-0.0106422,0.0308625,0.0127707,-49.9541,44.9203,13.1461,-37.866,13.4372,
Mon Feb  5 12:05:44 2018,46092909,758.179,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1202,0,60,26,6.27281,-0.770933,-8.0924,-0.0223487,0.0319267,0.00957802,-49.9541,44.9203,13.1461,-37.6557,13.4277,
Mon Feb  5 12:05:44 2018,46102910,758.179,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1204,0,16,24,6.22014,-0.665588,-8.02058,-0.0266056,0.032991,0.0180918,-49.9541,44.9203,13.1461,-37.6992,13.4137,
Mon Feb  5 12:05:44 2018,46112911,758.527,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1204,0,16,24,6.19141,-0.593762,-7.95354,-0.0223487,0.032991,0.019156,-49.9541,44.9203,13.1461,-37.8217,13.3997,
Mon Feb  5 12:05:44 2018,46122912,758.527,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1202,0,60,24,6.14831,-0.646434,-8.04931,-0.0276698,0.0297983,0.0170276,-49.9541,44.9203,13.1461,-37.2849,13.3854,
Mon Feb  5 12:05:44 2018,46132913,758.527,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1202,0,60,24,6.21056,-0.593762,-8.01579,-0.0276698,0.0319267,0.0127707,-49.9541,44.9203,13.1461,-37.6923,13.3695,
Mon Feb  5 12:05:44 2018,46142914,758.527,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,14,1210,0,58,24,6.18183,-0.454898,-8.04452,-0.0255414,0.032991,0.0117065,-49.9541,44.9203,13.1461,-37.4964,13.3543,
Mon Feb  5 12:05:44 2018,46152915,759.613,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,14,1210,0,58,24,6.19141,-0.646434,-7.97748,-0.0212845,0.032991,0.0117065,-49.9541,44.9203,13.1461,-37.7246,13.3408,
Mon Feb  5 12:05:44 2018,46162916,759.613,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,14,1206,0,58,64,6.26323,-0.574608,-8.13071,-0.0159634,0.0308625,0.0159634,-49.9541,44.9203,13.1461,-37.5387,13.3302,
Mon Feb  5 12:05:44 2018,46172917,759.613,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,14,1206,0,58,64,6.20098,-0.493206,-8.10198,-0.0148991,0.0340552,0.0138349,-49.9541,44.9203,13.1461,-37.3781,13.3213,
Mon Feb  5 12:05:44 2018,46182924,759.613,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1208,0,16,62,6.20098,-0.550666,-8.13071,-0.00212845,0.0340552,0.0117065,-49.9541,44.9203,13.1461,-37.2682,13.3165,
Mon Feb  5 12:05:44 2018,46192925,759.613,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1208,0,16,62,6.35421,-0.579397,-8.11634,0.00319267,0.032991,0.0180918,-49.9541,44.9203,13.1461,-37.9864,13.3168,
Mon Feb  5 12:05:44 2018,46202927,759.613,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,8,1202,0,16,60,6.31112,-0.622492,-8.07325,0.0106422,0.0361836,0.019156,-49.9541,44.9203,13.1461,-37.9335,13.3207,
Mon Feb  5 12:05:44 2018,46212928,757.467,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,8,1202,0,16,60,6.359,-0.665588,-7.94875,0.0202203,0.0361836,0.0234129,-49.9541,44.9203,13.1461,-38.5622,13.3296,
Mon Feb  5 12:05:44 2018,46222929,757.467,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1202,0,16,60,6.24887,-0.713472,-7.87692,0.0266056,0.0340552,0.0170276,-49.9541,44.9203,13.1461,-38.3115,13.343,
Mon Feb  5 12:05:44 2018,46232930,757.467,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1202,0,16,60,6.26323,-0.584185,-8.02058,0.0276698,0.032991,0.0180918,-49.9541,44.9203,13.1461,-37.9126,13.3585,
Mon Feb  5 12:05:44 2018,46242934,757.467,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,14,1210,0,16,58,6.25844,-0.608127,-8.14507,0.0319267,0.0266056,0.0202203,-50.4727,46.4813,10.65,-37.4607,13.3756,
Mon Feb  5 12:05:44 2018,46253065,757.467,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,14,1210,0,16,58,6.3159,-0.651223,-8.11156,0.0340552,0.0319267,0.0202203,-50.4727,46.4813,10.65,-37.8162,13.3945,
Mon Feb  5 12:05:44 2018,46263066,758.136,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1202,0,62,24,6.43561,-0.612916,-7.9296,0.0287341,0.0297983,0.0244772,-50.4727,46.4813,10.65,-38.9791,13.4125,
Mon Feb  5 12:05:44 2018,46273068,758.136,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4916,12,1202,0,62,24,6.36379,-0.435745,-7.95354,0.0308625,0.0297983,0.0234129,-50.4727,46.4813,10.65,-38.6221,13.4296,
Mon Feb  5 12:05:44 2018,46283069,758.136,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,14,1202,0,60,24,6.39731,-0.608127,-7.97748,0.0308625,0.0361836,0.019156,-50.4727,46.4813,10.65,-38.6459,13.4472,
Mon Feb  5 12:05:44 2018,46293070,758.136,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,14,1202,0,60,24,6.36858,-0.78051,-7.95833,0.0308625,0.0276698,0.019156,-50.4727,46.4813,10.65,-38.5345,13.4649,
Mon Feb  5 12:05:44 2018,46303071,758.136,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,16,1210,0,58,60,6.359,-0.756568,-7.99185,0.0255414,0.0255414,0.0276698,-50.4727,46.4813,10.65,-38.3843,13.4811,
Mon Feb  5 12:05:44 2018,46313072,760.186,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,16,1210,0,58,60,6.27281,-0.656011,-7.83862,0.0266056,0.0255414,0.0266056,-50.4727,46.4813,10.65,-38.5708,13.496,
Mon Feb  5 12:05:44 2018,46323073,760.186,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1210,0,16,24,6.27281,-0.651223,-7.83383,0.0234129,0.0266056,0.0234129,-50.4727,46.4813,10.65,-38.5892,13.5104,
Mon Feb  5 12:05:44 2018,46333074,760.186,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1210,0,16,24,6.22971,-0.742203,-7.8434,0.0255414,0.0212845,0.0234129,-50.4727,46.4813,10.65,-38.3344,13.5244,
Mon Feb  5 12:05:44 2018,46343075,760.186,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1208,0,16,62,6.2345,-0.775721,-7.91523,0.0244772,0.0180918,0.0234129,-50.4727,46.4813,10.65,-38.093,13.5387,
Mon Feb  5 12:05:44 2018,46353076,758.77,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1208,0,16,62,6.33985,-0.675165,-7.79552,0.0223487,0.0127707,0.0212845,-50.4727,46.4813,10.65,-39.0156,13.5521,
Mon Feb  5 12:05:44 2018,46363077,758.77,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1210,0,16,58,6.22014,-0.703895,-7.86735,0.0170276,0.0117065,0.0180918,-50.4727,46.4813,10.65,-38.2198,13.5634,
Mon Feb  5 12:05:44 2018,46373078,758.77,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,12,1210,0,16,58,6.359,-0.708684,-8.06367,0.0138349,-0.00212845,0.0170276,-50.4727,46.4813,10.65,-38.1521,13.5722,
Mon Feb  5 12:05:44 2018,46383079,758.77,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1206,0,16,24,6.41646,-0.651223,-7.91523,0.0148991,-0.0117065,0.0180918,-50.4727,46.4813,10.65,-38.9353,13.5805,
Mon Feb  5 12:05:44 2018,46393080,758.77,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1206,0,16,24,6.4021,-0.732626,-7.90087,0.0159634,-0.0148991,0.0106422,-50.4727,46.4813,10.65,-38.898,13.5893,
Mon Feb  5 12:05:44 2018,46403081,758.77,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1208,0,60,24,6.34463,-0.804452,-7.9296,0.0159634,-0.0202203,0.0106422,-50.4727,46.4813,10.65,-38.521,13.5985,
Mon Feb  5 12:05:44 2018,46413082,757.814,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1208,0,60,24,6.41167,-0.790087,-7.86735,0.0159634,-0.0212845,0.00532112,-50.4727,46.4813,10.65,-39.0384,13.6076,
Mon Feb  5 12:05:44 2018,46423083,757.814,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1208,0,16,62,6.43083,-0.80924,-7.81467,0.00744957,-0.0266056,0.0042569,-50.4727,46.4813,10.65,-39.3017,13.6143,
Mon Feb  5 12:05:44 2018,46433084,757.814,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,14,1208,0,16,62,6.359,-0.761356,-7.92481,0.0106422,-0.0255414,0.00638535,-50.4727,46.4813,10.65,-38.6157,13.6195,
Mon Feb  5 12:05:44 2018,46443085,757.814,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1208,0,16,24,6.30633,-0.679953,-8.06367,0.00532112,-0.0212845,0.00212845,-50.4727,46.4813,10.65,-37.9293,13.6241,
Mon Feb  5 12:05:44 2018,46453086,758.935,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1208,0,16,24,6.36379,-0.617704,-8.11156,0,-0.019156,0.00744957,-50.4727,46.4813,10.65,-38.035,13.6256,
Mon Feb  5 12:05:44 2018,46463087,758.935,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1204,0,60,24,6.29675,-0.603339,-7.97748,0.0042569,-0.0202203,0.00638535,-50.4727,46.4813,10.65,-38.2052,13.6268,
Mon Feb  5 12:05:44 2018,46473088,758.935,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1204,0,60,24,6.43083,-0.68953,-7.92002,-0.00532112,-0.0244772,-0,-50.4727,46.4813,10.65,-38.9698,13.6265,
Mon Feb  5 12:05:44 2018,46483089,758.935,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,12,1210,0,58,24,6.47871,-0.574608,-8.01579,-0.00851379,-0.0255414,-0.00106422,-50.4727,46.4813,10.65,-38.8749,13.6225,
Mon Feb  5 12:05:44 2018,46493090,758.935,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,12,1210,0,58,24,6.51702,-0.622492,-8.12592,-0.00851379,-0.0234129,-0.00638535,-50.4727,46.4813,10.65,-38.6479,13.6177,
Mon Feb  5 12:05:44 2018,46503091,758.935,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,8,1210,0,58,24,6.60321,-0.641646,-8.01579,-0.0117065,-0.0244772,-0.00212845,-50.4727,46.4813,10.65,-39.3911,13.6119,
Mon Feb  5 12:05:44 2018,46513092,757.849,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,8,1210,0,58,24,6.53617,-0.617704,-8.06367,-0.0202203,-0.0266056,0.00638535,-50.4727,46.4813,10.65,-38.9452,13.6027,
Mon Feb  5 12:05:44 2018,46523093,757.849,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1210,0,58,24,6.39252,-0.603339,-8.17859,-0.0244772,-0.0340552,0.00957802,-50.4727,46.4813,10.65,-37.9363,13.5899,
Mon Feb  5 12:05:44 2018,46533094,757.849,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,12,1210,0,58,24,6.28717,-0.54109,-8.18338,-0.0170276,-0.0393763,0.00744957,-50.4727,46.4813,10.65,-37.4742,13.578,
Mon Feb  5 12:05:44 2018,46543095,757.849,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,18,1210,0,58,66,6.32069,-0.651223,-8.11156,-0.0255414,-0.0457616,0.00319267,-50.4727,46.4813,10.65,-37.8373,13.5658,
Mon Feb  5 12:05:44 2018,46553105,758.301,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,18,1210,0,58,66,6.30154,-0.636858,-8.13071,-0.0244772,-0.0468259,0.00106422,-50.4727,46.4813,10.65,-37.6919,13.5515,
Mon Feb  5 12:05:44 2018,46563106,758.301,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1204,0,58,24,6.29196,-0.656011,-7.97269,-0.0212845,-0.0468259,0.00638535,-50.4727,46.4813,10.65,-38.1862,13.5384,
Mon Feb  5 12:05:44 2018,46573107,758.301,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1204,0,58,24,6.22014,-0.679953,-8.00621,-0.0180918,-0.0340552,0.0042569,-50.4727,46.4813,10.65,-37.7444,13.5271,
Mon Feb  5 12:05:44 2018,46583108,758.301,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1204,0,58,66,6.28717,-0.6608,-7.99185,-0.0127707,-0.0308625,0.0106422,-50.4727,46.4813,10.65,-38.0973,13.5183,
Mon Feb  5 12:05:44 2018,46593109,758.301,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4924,14,1204,0,58,66,6.33027,-0.641646,-7.95354,-0.0138349,-0.0234129,0.00957802,-50.4727,46.4813,10.65,-38.426,13.5107,
Mon Feb  5 12:05:44 2018,46603110,758.301,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1212,0,58,62,6.27281,-0.59855,-8.02536,-0.0117065,-0.0159634,0.0148991,-50.4727,46.4813,10.65,-37.9349,13.5033,
Mon Feb  5 12:05:44 2018,46613111,757.971,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1212,0,58,62,6.21535,-0.699107,-8.03015,-0.0042569,-0.0138349,0.0117065,-50.4727,46.4813,10.65,-37.6353,13.4988,
Mon Feb  5 12:05:44 2018,46623116,757.971,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1200,0,58,24,6.24408,-0.727837,-8.1355,-0.00532112,-0.0117065,0.00851379,-49.4355,46.1344,11.6484,-37.3964,13.496,
Mon Feb  5 12:05:44 2018,46633117,757.971,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1200,0,58,24,6.27281,-0.497994,-8.05409,-0.00212845,-0.0117065,0.0127707,-49.4355,46.1344,11.6484,-37.8597,13.4939,
Mon Feb  5 12:05:44 2018,46643118,757.971,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1210,0,58,24,6.21535,-0.512359,-8.09719,0.00532112,-0.00319267,0.0138349,-49.4355,46.1344,11.6484,-37.4543,13.4948,
Mon Feb  5 12:05:44 2018,46653119,757.953,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1210,0,58,24,6.34463,-0.617704,-8.10198,0.00851379,0.00106422,0.0170276,-49.4355,46.1344,11.6484,-37.9838,13.4988,
Mon Feb  5 12:05:44 2018,46663120,757.953,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1202,0,58,24,6.31112,-0.612916,-8.13071,0.0106422,0.0042569,0.0180918,-49.4355,46.1344,11.6484,-37.7403,13.5043,
Mon Feb  5 12:05:44 2018,46673121,757.953,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1202,0,58,24,6.33027,-0.703895,-8.03973,0.0117065,0.00957802,0.0234129,-49.4355,46.1344,11.6484,-38.1097,13.5107,
Mon Feb  5 12:05:44 2018,46683122,757.953,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1202,0,58,24,6.22492,-0.608127,-8.15944,0.019156,0.0117065,0.0234129,-49.4355,46.1344,11.6484,-37.2639,13.5195,
Mon Feb  5 12:05:44 2018,46693123,757.953,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4920,12,1202,0,58,24,6.18183,-0.656011,-7.96311,0.0234129,0.0170276,0.019156,-49.4355,46.1344,11.6484,-37.7287,13.5317,
Mon Feb  5 12:05:44 2018,46703124,757.953,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1202,0,16,66,6.32548,-0.718261,-8.14507,0.0223487,0.0234129,0.0138349,-49.4355,46.1344,11.6484,-37.7255,13.5448,
Mon Feb  5 12:05:44 2018,46713125,757.945,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,16,1196,0,16,64,6.31112,-0.756568,-8.04452,0.0212845,0.0223487,0.0180918,-49.4355,46.1344,11.6484,-37.9926,13.5573,
Mon Feb  5 12:05:44 2018,46723126,757.945,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,16,1196,0,16,64,6.26323,-0.665588,-8.03015,0.0223487,0.0159634,0.00851379,-49.4355,46.1344,11.6484,-37.8579,13.5698,
Mon Feb  5 12:05:44 2018,46733127,757.945,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1198,0,58,24,6.31112,-0.617704,-8.06846,0.0212845,0.0159634,0.0117065,-49.4355,46.1344,11.6484,-37.9512,13.5823,
Mon Feb  5 12:05:44 2018,46743128,757.945,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1198,0,58,24,6.36379,-0.617704,-8.05409,0.0127707,0.019156,0.00851379,-49.4355,46.1344,11.6484,-38.2316,13.5921,
Mon Feb  5 12:05:44 2018,46753129,758.631,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4892,12,1204,0,58,24,6.40688,-0.545878,-8.12113,0.0202203,0.0223487,0.0117065,-49.4355,46.1344,11.6484,-38.2077,13.6015,
Mon Feb  5 12:05:44 2018,46763130,758.631,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4892,12,1204,0,58,24,6.32069,-0.526724,-8.20732,0.019156,0.0234129,0.0159634,-49.4355,46.1344,11.6484,-37.544,13.6128,
Mon Feb  5 12:05:44 2018,46773131,758.631,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4892,12,1204,0,58,24,6.26802,-0.627281,-8.12113,0.0170276,0.0223487,0.0180918,-49.4355,46.1344,11.6484,-37.5791,13.6232,
Mon Feb  5 12:05:44 2018,46783132,758.631,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4858,18,1200,0,58,24,6.29675,-0.560243,-8.07804,0.019156,0.0266056,0.0212845,-49.4355,46.1344,11.6484,-37.8694,13.6335,
Mon Feb  5 12:05:44 2018,46793133,758.631,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4858,18,1200,0,58,24,6.2345,-0.679953,-7.87214,0.0159634,0.0276698,0.0148991,-49.4355,46.1344,11.6484,-38.2746,13.6436,
Mon Feb  5 12:05:44 2018,46803134,758.631,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4848,16,1192,0,58,24,6.33027,-0.670376,-8.02058,0.0170276,0.0308625,0.0223487,-49.4355,46.1344,11.6484,-38.1854,13.653,
Mon Feb  5 12:05:44 2018,46813135,758.709,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4848,16,1192,0,58,24,6.33027,-0.699107,-7.96311,0.00851379,0.0351194,0.0234129,-49.4355,46.1344,11.6484,-38.3758,13.6604,
