today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt
Thu Sep 19 06:50:42 2019,17060860,950.702,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4992,0,8,20,18,62,7.89129,-0.632069,-5.80354,-0.0138349,0.0223487,0.00851379,-41.5078,47.7984,-17.7504,53.6679,368.117,54.1749,-0.0122529,54.1626,
Thu Sep 19 06:50:42 2019,17070861,950.702,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4970,0,24,8,16,62,7.8865,-0.622492,-5.88974,-0.00851379,0.0138349,0.00744957,-41.5078,47.7984,-17.7504,53.2472,368.406,54.1526,-0.00876208,54.1438,
Thu Sep 19 06:50:42 2019,17080862,949.468,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4970,0,24,8,16,62,7.83383,-0.579397,-5.80354,-0.00106422,0.00319267,0.0127707,-41.5078,47.7984,-17.7504,53.4678,368.695,54.1293,-0.00498554,54.1243,
Thu Sep 19 06:50:42 2019,17090863,949.468,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4952,0,24,8,62,26,7.81467,-0.646434,-5.7413,-0.00319267,0,0.0138349,-41.5078,47.7984,-17.7504,53.696,368.983,54.1056,-0.00352529,54.1021,
Thu Sep 19 06:50:42 2019,17100864,949.468,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4952,0,24,8,62,26,7.84819,-0.684742,-5.7413,0.00532112,-0.0106422,0.00957802,-41.5078,47.7984,-17.7504,53.8129,369.272,54.0822,-0.00013114,54.0821,
Thu Sep 19 06:50:42 2019,17110865,949.468,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,8,62,26,7.83383,-0.665588,-5.54018,0.0138349,-0.0117065,0.00957802,-41.5078,47.7984,-17.7504,54.7316,369.559,54.0605,0.000350544,54.0609,
Thu Sep 19 06:50:42 2019,17120866,948.79,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,8,62,26,7.8865,-0.617704,-5.71735,0.0170276,-0.0276698,0.0106422,-41.5078,47.7984,-17.7504,54.0596,369.85,54.0418,0.00487933,54.0466,
Thu Sep 19 06:50:42 2019,17130867,948.79,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,22,8,62,62,7.8865,-0.641646,-5.59285,0.0287341,-0.0372479,0.0148991,-41.5078,47.7984,-17.7504,54.657,370.139,54.0258,0.0072348,54.0331,
Thu Sep 19 06:50:42 2019,17140868,948.79,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,22,8,62,62,7.8865,-0.732626,-5.73172,0.0404405,-0.042569,0.0127707,-41.5078,47.7984,-17.7504,53.9913,370.427,54.0125,0.00820312,54.0207,
Thu Sep 19 06:50:42 2019,17150869,948.79,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,12,20,18,62,7.93917,-0.665588,-5.8227,0.0372479,-0.0500185,0.00851379,-41.5078,47.7984,-17.7504,53.7432,370.716,54.0006,0.00966853,54.0102,
Thu Sep 19 06:50:42 2019,17160870,948.79,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,12,20,18,62,8.02058,-0.526724,-5.8227,0.042569,-0.0606608,0.00638535,-41.5078,47.7984,-17.7504,54.0215,371.006,53.9892,0.0118274,54.001,
Thu Sep 19 06:50:42 2019,17170871,948.79,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,24,10,62,66,7.92002,-0.684742,-5.80833,0.0468259,-0.0649177,0.0117065,-41.5078,47.7984,-17.7504,53.7447,371.293,53.9784,0.0119881,53.9903,
Thu Sep 19 06:50:42 2019,17180872,949.99,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,24,10,62,66,7.93438,-0.675165,-5.77003,0.052147,-0.0755599,0.00638535,-41.5078,47.7984,-17.7504,53.9747,371.583,53.9681,0.01386,53.9819,
Thu Sep 19 06:50:42 2019,17190873,949.99,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,10,20,18,62,8.13071,-0.6608,-5.85622,0.0542754,-0.0979086,0.00532112,-41.5078,47.7984,-17.7504,54.2364,371.876,53.9587,0.0187248,53.9774,
Thu Sep 19 06:50:42 2019,17200874,949.99,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,10,20,18,62,8.03015,-0.713472,-5.88495,0.0585323,-0.12345,0.00532112,-41.5078,47.7984,-17.7504,53.764,372.169,53.9505,0.0239905,53.9745,
Thu Sep 19 06:50:42 2019,17210875,949.99,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,0,10,20,20,62,7.89129,-0.742203,-5.87058,0.0649177,-0.140478,0.00744957,-41.5078,47.7984,-17.7504,53.3533,372.461,53.9423,0.0263682,53.9687,
Thu Sep 19 06:50:42 2019,17220876,950.876,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4928,0,10,20,20,62,7.9679,-0.694318,-5.90889,0.0659819,-0.161762,0.00106422,-41.5078,47.7984,-17.7504,53.4399,372.753,53.9331,0.0296346,53.9627,
Thu Sep 19 06:50:42 2019,17230877,950.876,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4948,0,20,8,64,26,7.92481,-0.608127,-5.85622,0.0681104,-0.188368,0.00532112,-41.5078,47.7984,-17.7504,53.5367,373.047,53.9228,0.0339458,53.9568,
Thu Sep 19 06:50:42 2019,17240878,950.876,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4948,0,20,8,64,26,7.90087,-0.670376,-5.77003,0.0755599,-0.209652,0.00638535,-41.5078,47.7984,-17.7504,53.8593,373.34,53.9122,0.0363282,53.9485,
Thu Sep 19 06:50:42 2019,17250879,950.876,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4982,0,22,8,62,24,7.96311,-0.751779,-5.89931,0.0798168,-0.228808,0.0042569,-41.5078,47.7984,-17.7504,53.4679,373.632,53.9016,0.0377606,53.9393,
Thu Sep 19 06:50:42 2019,17260880,950.876,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4982,0,22,8,62,24,7.88171,-0.713472,-5.88016,0.0862022,-0.249028,0.00319267,-41.5078,47.7984,-17.7504,53.2752,373.924,53.8904,0.0392339,53.9296,
Thu Sep 19 06:50:42 2019,17270881,950.876,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,24,20,18,60,7.86256,-0.617704,-5.92325,0.0893948,-0.268185,0.00212845,-41.5078,47.7984,-17.7504,53.0075,374.216,53.8778,0.0401593,53.9179,
Thu Sep 19 06:50:42 2019,17280882,949.442,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,24,20,18,60,7.8865,-0.593762,-5.9041,0.0957802,-0.286276,-0.00106422,-41.5078,47.7984,-17.7504,53.1803,374.508,53.8634,0.0405492,53.9039,
Thu Sep 19 06:50:42 2019,17290883,949.442,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,10,20,18,62,7.81946,-0.737414,-5.78439,0.101101,-0.307561,-0.00638535,-41.5078,47.7984,-17.7504,53.5081,374.8,53.8477,0.0416074,53.8894,
Thu Sep 19 06:50:42 2019,17300884,949.442,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,10,20,18,62,7.77158,-0.651223,-5.84664,0.107487,-0.327781,-0.00106422,-41.5078,47.7984,-17.7504,53.0455,375.093,53.8314,0.042144,53.8736,
Thu Sep 19 06:50:42 2019,17310885,949.442,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,14,20,18,60,7.762,-0.766145,-5.82749,0.109615,-0.348001,-0.0042569,-41.5078,47.7984,-17.7504,53.1019,375.385,53.814,0.0424759,53.8565,
Thu Sep 19 06:50:42 2019,17320886,949.147,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,14,20,18,60,7.75243,-0.766145,-5.83228,0.116,-0.378864,-0.0042569,-41.5078,47.7984,-17.7504,53.0453,375.68,53.7953,0.0455489,53.8409,
Thu Sep 19 06:50:42 2019,17330887,949.147,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,14,20,18,62,7.83862,-0.90022,-5.91368,0.119193,-0.410791,-0.00106422,-41.5078,47.7984,-17.7504,52.9681,375.976,53.7753,0.0484634,53.8238,
Thu Sep 19 06:50:42 2019,17340888,949.147,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,14,20,18,62,7.70933,-0.885855,-5.96156,0.124514,-0.441653,-0,-41.5078,47.7984,-17.7504,52.2856,376.271,53.7534,0.0506727,53.8041,
Thu Sep 19 06:50:42 2019,17350889,949.147,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,10,20,20,62,7.82904,-0.90022,-6.03339,0.1309,-0.47358,-0.00532112,-41.5078,47.7984,-17.7504,52.3807,376.567,53.7286,0.0527776,53.7814,
Thu Sep 19 06:50:42 2019,17360890,949.147,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,10,20,20,62,7.75721,-0.933739,-6.11958,0.128771,-0.50125,-0,-41.5078,47.7984,-17.7504,51.7305,376.861,53.7001,0.0533447,53.7534,
Thu Sep 19 06:50:42 2019,17370891,949.147,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,22,10,66,26,7.61835,-0.948104,-6.0717,0.128771,-0.532112,-0.00532112,-41.5078,47.7984,-17.7504,51.4458,377.157,53.6669,0.0545472,53.7214,
Thu Sep 19 06:50:42 2019,17380892,948.764,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,22,10,66,26,7.63271,-0.80924,-6.13394,0.129835,-0.567232,0.00319267,-41.5078,47.7984,-17.7504,51.2133,377.453,53.6282,0.0566013,53.6848,
Thu Sep 19 06:50:42 2019,17390893,948.764,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,8,16,62,7.67102,-0.746991,-6.4404,0.129835,-0.609801,0.00744957,-42.2297,47.4363,-16.7063,49.984,377.752,53.5827,0.0603119,53.643,
Thu Sep 19 06:50:42 2019,17400894,948.764,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,8,16,62,7.61835,-0.866701,-6.47392,0.131964,-0.648113,0.00532112,-42.2297,47.4363,-16.7063,49.6428,378.049,53.5283,0.0622892,53.5906,
Thu Sep 19 06:50:42 2019,17410895,948.764,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4948,0,22,8,64,24,7.60877,-1.02951,-6.51223,0.127707,-0.687489,0.00212845,-42.2297,47.4363,-16.7063,49.4403,378.347,53.4641,0.064199,53.5282,
Thu Sep 19 06:50:42 2019,17420896,950.459,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4948,0,22,8,64,24,7.44597,-0.790087,-6.63673,0.128771,-0.718351,-0.00744957,-42.2297,47.4363,-16.7063,48.2888,378.642,53.3892,0.0633239,53.4525,
Thu Sep 19 06:50:42 2019,17430897,950.459,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,22,8,18,62,7.25922,-0.742203,-6.52181,0.136221,-0.736443,-0.0042569,-42.2297,47.4363,-16.7063,48.063,378.934,53.3022,0.058805,53.361,
Thu Sep 19 06:50:42 2019,17440898,950.459,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,22,8,18,62,7.35499,-0.885855,-6.50265,0.146863,-0.752407,0.00106422,-42.2297,47.4363,-16.7063,48.5197,379.225,53.2036,0.0538684,53.2574,
Thu Sep 19 06:50:42 2019,17450899,950.459,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4982,0,24,10,62,26,7.45554,-0.933739,-6.4021,0.142606,-0.775819,-0.00851379,-42.2297,47.4363,-16.7063,49.3473,379.518,53.096,0.0511926,53.1472,
Thu Sep 19 06:50:42 2019,17460900,950.459,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4982,0,24,10,62,26,7.22091,-0.828394,-6.5649,0.141542,-0.792847,-0.00106422,-42.2297,47.4363,-16.7063,47.7245,379.81,52.981,0.0467809,53.0278,
Thu Sep 19 06:50:42 2019,17470901,950.459,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4992,0,22,10,62,26,7.21612,-0.799663,-6.45477,0.148991,-0.800297,0.0042569,-42.2297,47.4363,-16.7063,48.1876,380.098,52.858,0.039943,52.8979,
Thu Sep 19 06:50:42 2019,17480902,950.45,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4992,0,22,10,62,26,7.24007,-0.952892,-6.65109,0.148991,-0.809875,-0.00106422,-42.2297,47.4363,-16.7063,47.4279,380.387,52.7266,0.0341458,52.7608,
Thu Sep 19 06:50:42 2019,17490903,950.45,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4980,0,20,8,62,66,7.07247,-0.986411,-6.59363,0.14367,-0.82371,0.00106422,-42.2297,47.4363,-16.7063,47.0068,380.678,52.5868,0.0298415,52.6166,
Thu Sep 19 06:50:42 2019,17500904,950.45,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4980,0,20,8,62,66,6.90488,-0.847547,-6.56969,0.137285,-0.826902,0.0042569,-42.2297,47.4363,-16.7063,46.425,380.965,52.4375,0.0228912,52.4604,
Thu Sep 19 06:50:42 2019,17510905,950.45,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,20,18,62,6.85221,-0.837971,-6.67503,0.14367,-0.830095,0.0106422,-42.2297,47.4363,-16.7063,45.7504,381.253,52.2782,0.0164451,52.2947,
Thu Sep 19 06:50:42 2019,17520906,949.364,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,10,20,18,62,6.78996,-0.981623,-6.72292,0.142606,-0.837545,0.0106422,-40.7859,48.1605,-9.74531,45.2843,381.541,52.108,0.0116444,52.1196,
Thu Sep 19 06:50:42 2019,17530907,949.364,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,22,8,62,24,6.6463,-0.938527,-6.91445,0.134092,-0.84393,0.00957802,-40.7859,48.1605,-9.74531,43.8672,381.829,51.9256,0.00693312,51.9325,
Thu Sep 19 06:50:42 2019,17540908,949.364,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,22,8,62,24,6.66067,-0.986411,-6.85221,0.140478,-0.848187,0.0106422,-40.7859,48.1605,-9.74531,44.188,382.117,51.7299,0.00201618,51.7319,
Thu Sep 19 06:50:42 2019,17550909,949.364,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,8,62,26,6.62236,-1.11091,-6.87615,0.1309,-0.850315,0.0117065,-40.7859,48.1605,-9.74531,43.9229,382.404,51.5218,-0.00310087,51.5187,
Thu Sep 19 06:50:42 2019,17560910,949.364,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,8,62,26,6.4404,-1.05824,-7.01501,0.128771,-0.851379,0.00851379,-40.7859,48.1605,-9.74531,42.5547,382.691,51.3017,-0.00804601,51.2937,
Thu Sep 19 06:50:42 2019,17570911,949.364,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,10,62,24,6.4404,-1.09654,-7.07726,0.125578,-0.850315,0.0180918,-40.7859,48.1605,-9.74531,42.3027,382.977,51.0683,-0.0131204,51.0552,
Thu Sep 19 06:50:42 2019,17580912,950.363,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,24,10,62,24,6.38294,-1.15401,-7.19697,0.116,-0.857765,0.0138349,-40.7859,48.1605,-9.74531,41.5696,383.266,50.8212,-0.0153946,50.8058,
Thu Sep 19 06:50:42 2019,17590913,950.363,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4948,0,22,20,18,62,6.32069,-1.02472,-7.23049,0.112808,-0.860957,0.00851379,-40.7859,48.1605,-9.74531,41.1591,383.553,50.5605,-0.0185771,50.542,
Thu Sep 19 06:50:42 2019,17600914,950.363,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4948,0,22,20,18,62,6.44998,-0.914585,-7.45076,0.106422,-0.86415,0.0127707,-40.7859,48.1605,-9.74531,40.8822,383.841,50.2866,-0.0214191,50.2652,
Thu Sep 19 06:50:42 2019,17610915,950.363,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,22,20,18,62,6.38773,-1.01993,-7.45554,0.110679,-0.880113,0.0170276,-40.7859,48.1605,-9.74531,40.5892,384.132,50.0005,-0.0204596,49.98,
Thu Sep 19 06:50:42 2019,17620916,951.423,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,22,20,18,62,6.13394,-1.1157,-7.45554,0.104294,-0.881178,0.019156,-40.7859,48.1605,-9.74531,39.4454,384.418,49.7023,-0.0235633,49.6787,
Thu Sep 19 06:50:42 2019,17630917,951.423,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4992,0,24,8,62,24,5.93283,-1.06781,-7.37893,0.100037,-0.887563,0.0180918,-40.7859,48.1605,-9.74531,38.8001,384.707,49.3912,-0.0248495,49.3664,
Thu Sep 19 06:50:42 2019,17640918,951.423,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4992,0,24,8,62,24,5.95677,-1.04866,-7.42681,0.100037,-0.896077,0.0170276,-39.5227,47.2553,-6.43887,38.7318,384.996,49.0671,-0.0253527,49.0418,
Thu Sep 19 06:50:42 2019,17650919,951.423,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4992,0,22,20,16,64,5.71256,-1.01035,-7.64229,0.0989729,-0.89182,0.0255414,-39.5227,47.2553,-6.43887,36.7779,385.281,48.7298,-0.0292269,48.7006,
Thu Sep 19 06:50:42 2019,17660920,951.423,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4992,0,22,20,16,64,5.62159,-0.972046,-7.74285,0.0936517,-0.897141,0.0223487,-39.5227,47.2553,-6.43887,35.981,385.569,48.3771,-0.0300371,48.3471,
Thu Sep 19 06:50:42 2019,17670921,951.423,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4950,0,24,10,62,26,5.60243,-1.06781,-7.82904,0.0979086,-0.890756,0.0223487,-39.5227,47.2553,-6.43887,35.5874,385.853,48.008,-0.0338694,47.9741,
Thu Sep 19 06:50:42 2019,17680922,949.016,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4950,0,24,10,62,26,5.36301,-1.06303,-7.80031,0.0936517,-0.89182,0.0287341,-39.5227,47.2553,-6.43887,34.51,386.14,47.6227,-0.0352034,47.5875,
Thu Sep 19 06:50:42 2019,17690923,949.016,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4950,0,20,8,62,24,5.38217,-1.08218,-7.61356,0.0830095,-0.893948,0.0234129,-39.5227,47.2553,-6.43887,35.2572,386.427,47.2223,-0.0360166,47.1863,
Thu Sep 19 06:50:42 2019,17700924,949.016,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4950,0,20,8,62,24,5.31513,-1.02951,-7.89608,0.0862022,-0.885435,0.0170276,-39.5227,47.2553,-6.43887,33.9459,386.711,46.8089,-0.0395238,46.7694,
Thu Sep 19 06:50:42 2019,17710925,949.016,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4948,0,24,8,60,24,5.35822,-1.13964,-7.762,0.0798168,-0.879049,0.0212845,-39.5227,47.2553,-6.43887,34.6179,386.996,46.3839,-0.042004,46.3419,
Thu Sep 19 06:50:42 2019,17720926,949.138,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4948,0,24,8,60,24,5.27203,-1.17795,-8.03015,0.0744957,-0.868407,0.0212845,-39.5227,47.2553,-6.43887,33.2861,387.279,45.9488,-0.0453049,45.9035,
Thu Sep 19 06:50:42 2019,17730927,949.138,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,22,10,60,26,5.26724,-1.13964,-8.0924,0.0723673,-0.849251,0.0287341,-39.5227,47.2553,-6.43887,33.0596,387.56,45.5038,-0.0504432,45.4534,
Thu Sep 19 06:50:42 2019,17740928,949.138,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,22,10,60,26,5.3247,-1.2785,-8.07804,0.0702388,-0.83648,0.0266056,-39.5227,47.2553,-6.43887,33.3912,387.843,45.0503,-0.0532149,44.9971,
Thu Sep 19 06:50:42 2019,17750929,949.138,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,22,10,60,24,5.11401,-1.16358,-8.15465,0.061725,-0.82371,0.0351194,-39.5227,47.2553,-6.43887,32.093,388.126,44.5897,-0.0555806,44.5341,
Thu Sep 19 06:50:42 2019,17760930,949.138,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,22,10,60,24,5.06134,-1.09654,-8.05888,0.0606608,-0.820517,0.032991,-39.5227,47.2553,-6.43887,32.1307,388.412,44.1223,-0.0548805,44.0675,
Thu Sep 19 06:50:42 2019,17770931,949.138,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,24,8,18,66,5.09007,-1.1971,-8.25042,0.0542754,-0.806682,0.0308625,-37.1766,48.1605,-2.43633,31.6724,388.694,43.649,-0.0569624,43.592,
Thu Sep 19 06:50:42 2019,17780932,949.529,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,24,8,18,66,4.94642,-1.14922,-8.24563,0.0489543,-0.809875,0.0436332,-37.1766,48.1605,-2.43633,30.9589,388.981,43.1704,-0.0539831,43.1164,
Thu Sep 19 06:50:42 2019,17790933,949.529,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4948,0,24,8,62,66,4.64475,-1.08218,-8.11634,0.0489543,-0.800297,0.0393763,-37.1766,48.1605,-2.43633,29.7813,389.265,42.6859,-0.0545627,42.6313,
Thu Sep 19 06:50:42 2019,17800934,949.529,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4948,0,24,8,62,66,4.80277,-1.16358,-8.27436,0.0478901,-0.794976,0.0372479,-37.1766,48.1605,-2.43633,30.1326,389.55,42.1953,-0.0537275,42.1416,
Thu Sep 19 06:50:42 2019,17810935,949.529,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,8,62,26,4.74052,-1.24498,-8.23127,0.0436332,-0.783269,0.0436332,-37.1766,48.1605,-2.43633,29.9384,389.833,41.7004,-0.0544999,41.6459,
Thu Sep 19 06:50:42 2019,17820936,950.633,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,8,62,26,4.67348,-1.24977,-8.41322,0.0446974,-0.776884,0.0404405,-37.1766,48.1605,-2.43633,29.0519,390.118,41.2025,-0.0535361,41.149,
Thu Sep 19 06:50:42 2019,17830937,950.633,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,8,60,24,4.65433,-1.18274,-8.61434,0.0287341,-0.769434,0.0351194,-37.1766,48.1605,-2.43633,28.3824,390.402,40.7012,-0.0527267,40.6485,
Thu Sep 19 06:50:42 2019,17840938,950.633,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,8,60,24,4.58729,-0.976834,-8.4659,0.032991,-0.771563,0.0404405,-37.1766,48.1605,-2.43633,28.4513,390.689,40.1968,-0.0491931,40.1476,
Thu Sep 19 06:50:42 2019,17850939,950.633,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4964,0,22,10,62,24,4.53462,-1.06781,-8.71489,0.0340552,-0.767306,0.0393763,-37.1766,48.1605,-2.43633,27.4893,390.975,39.6898,-0.0475136,39.6423,
Thu Sep 19 06:50:42 2019,17860940,950.633,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4964,0,22,10,62,24,4.43406,-1.01993,-8.59997,0.032991,-0.759856,0.0393763,-37.1766,48.1605,-2.43633,27.2752,391.259,39.1807,-0.0466825,39.134,
Thu Sep 19 06:50:42 2019,17870941,950.633,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4994,0,24,8,62,66,4.33829,-1.17795,-8.71489,0.0361836,-0.756663,0.0393763,-37.1766,48.1605,-2.43633,26.4642,391.544,38.6692,-0.0445556,38.6247,
Thu Sep 19 06:50:42 2019,17880942,948.625,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4994,0,24,8,62,66,4.27604,-1.13964,-8.68138,0.0319267,-0.751342,0.0404405,-37.1766,48.1605,-2.43633,26.2227,391.829,38.1557,-0.0430516,38.1127,
Thu Sep 19 06:50:42 2019,17890943,948.625,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4982,0,24,18,18,62,4.26647,-1.07739,-8.72926,0.0383121,-0.737507,0.0404405,-37.1766,48.1605,-2.43633,26.0473,392.112,37.6409,-0.0438322,37.5971,
Thu Sep 19 06:50:42 2019,17900944,948.625,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4982,0,24,18,18,62,4.32393,-1.02472,-8.76757,0.0372479,-0.730058,0.0372479,-37.1766,48.1605,-2.43633,26.2513,392.396,37.1264,-0.042611,37.0838,
