Time - pot	Amplitude - pot	Time - accel	Amplitude - accel	Time - Force	Amplitude - Force
0.092773	1.12435	0.092773	1.91344	0.092773	4.39084
0.093262	1.12438	0.093262	1.91342	0.093262	4.39151
0.09375	1.12587	0.09375	1.9134	0.09375	4.391
0.094238	1.1257	0.094238	1.91338	0.094238	4.39106
0.094727	1.1266	0.094727	1.91335	0.094727	4.39217
0.095215	1.12292	0.095215	1.91342	0.095215	4.39147
0.095703	1.12545	0.095703	1.91338	0.095703	4.39009
0.096191	1.12451	0.096191	1.91338	0.096191	4.39061
0.09668	1.12416	0.09668	1.9133	0.09668	4.39023
0.097168	1.12454	0.097168	1.91336	0.097168	4.3913
0.097656	1.12555	0.097656	1.91342	0.097656	4.39101
0.098145	1.12872	0.098145	1.91339	0.098145	4.39137
0.098633	1.12697	0.098633	1.91337	0.098633	4.39137
0.099121	1.12599	0.099121	1.91347	0.099121	4.39136
0.099609	1.12566	0.099609	1.91344	0.099609	4.39148
0.100098	1.12523	0.100098	1.91336	0.100098	4.39168
0.100586	1.12559	0.100586	1.91334	0.100586	4.391
0.101074	1.12688	0.101074	1.91336	0.101074	4.39098
0.101562	1.12696	0.101562	1.91336	0.101562	4.39131
0.102051	1.12236	0.102051	1.91323	0.102051	4.39143
0.102539	1.12109	0.102539	1.9133	0.102539	4.39111
0.103027	1.1256	0.103027	1.91327	0.103027	4.39205
0.103516	1.12342	0.103516	1.91325	0.103516	4.39137
0.104004	1.12589	0.104004	1.91311	0.104004	4.39121
0.104492	1.12476	0.104492	1.91308	0.104492	4.39091
0.10498	1.1213	0.10498	1.9131	0.10498	4.39214
0.105469	1.11973	0.105469	1.9131	0.105469	4.39173
0.105957	1.12546	0.105957	1.91309	0.105957	4.39226
0.106445	1.12885	0.106445	1.91312	0.106445	4.39265
0.106934	1.12752	0.106934	1.91307	0.106934	4.3918
0.107422	1.12517	0.107422	1.91303	0.107422	4.39114
0.10791	1.1229	0.10791	1.91305	0.10791	4.39111
0.108398	1.12417	0.108398	1.91297	0.108398	4.39214
0.108887	1.12352	0.108887	1.91303	0.108887	4.39198
0.109375	1.12451	0.109375	1.913	0.109375	4.39079
0.109863	1.12604	0.109863	1.913	0.109863	4.39185
0.110352	1.12388	0.110352	1.91297	0.110352	4.39165
0.11084	1.12191	0.11084	1.91291	0.11084	4.39269
0.111328	1.12294	0.111328	1.91294	0.111328	4.39243
0.111816	1.12607	0.111816	1.91297	0.111816	4.39241
0.112305	1.12544	0.112305	1.91285	0.112305	4.39253
0.112793	1.12455	0.112793	1.91285	0.112793	4.39274
0.113281	1.12394	0.113281	1.91285	0.113281	4.39341
0.11377	1.1215	0.11377	1.91291	0.11377	4.39284
0.114258	1.12414	0.114258	1.91287	0.114258	4.39303
0.114746	1.12333	0.114746	1.91278	0.114746	4.392
0.115234	1.12657	0.115234	1.91284	0.115234	4.39268
0.115723	1.12524	0.115723	1.91271	0.115723	4.3925
0.116211	1.12306	0.116211	1.91276	0.116211	4.39178
0.116699	1.12202	0.116699	1.91275	0.116699	4.39257
0.117187	1.12077	0.117187	1.91277	0.117187	4.39225
0.117676	1.12322	0.117676	1.91278	0.117676	4.39215
0.118164	1.12393	0.118164	1.91276	0.118164	4.39231
0.118652	1.12444	0.118652	1.91289	0.118652	4.39262
0.119141	1.121	0.119141	1.91297	0.119141	4.39278
0.119629	1.12211	0.119629	1.913	0.119629	4.39237
0.120117	1.12718	0.120117	1.91303	0.120117	4.3924
0.120605	1.12444	0.120605	1.9131	0.120605	4.39193
0.121094	1.12204	0.121094	1.91305	0.121094	4.39283
0.121582	1.12166	0.121582	1.91306	0.121582	4.3922
0.12207	1.12161	0.12207	1.91304	0.12207	4.39212
0.122559	1.12163	0.122559	1.91301	0.122559	4.3926
0.123047	1.12412	0.123047	1.91297	0.123047	4.39182
0.123535	1.12331	0.123535	1.91285	0.123535	4.39269
0.124023	1.12242	0.124023	1.91301	0.124023	4.39246
0.124512	1.12382	0.124512	1.91305	0.124512	4.39406
0.125	1.12435	0.125	1.9129	0.125	4.39256
0.125488	1.12356	0.125488	1.913	0.125488	4.39202
0.125977	1.12279	0.125977	1.913	0.125977	4.39215
0.126465	1.12394	0.126465	1.91305	0.126465	4.39262
0.126953	1.12536	0.126953	1.91296	0.126953	4.39246
0.127441	1.12396	0.127441	1.9131	0.127441	4.39257
0.12793	1.1217	0.12793	1.913	0.12793	4.39254
0.128418	1.12381	0.128418	1.91295	0.128418	4.39319
0.128906	1.12271	0.128906	1.91312	0.128906	4.39293
0.129395	1.12428	0.129395	1.91313	0.129395	4.39275
0.129883	1.1243	0.129883	1.91305	0.129883	4.39299
0.130371	1.12376	0.130371	1.91303	0.130371	4.39256
0.130859	1.12382	0.130859	1.91307	0.130859	4.39257
0.131348	1.12352	0.131348	1.91308	0.131348	4.39304
0.131836	1.12045	0.131836	1.91317	0.131836	4.39235
0.132324	1.1238	0.132324	1.91326	0.132324	4.39289
0.132812	1.12264	0.132812	1.91312	0.132812	4.39293
0.133301	1.12064	0.133301	1.91315	0.133301	4.39145
0.133789	1.1229	0.133789	1.91315	0.133789	4.39136
0.134277	1.12602	0.134277	1.91322	0.134277	4.39312
0.134766	1.12512	0.134766	1.91316	0.134766	4.39218
0.135254	1.12594	0.135254	1.91311	0.135254	4.39252
0.135742	1.12614	0.135742	1.91304	0.135742	4.3924
0.13623	1.12407	0.13623	1.91307	0.13623	4.39248
0.136719	1.1255	0.136719	1.91322	0.136719	4.39255
0.137207	1.12378	0.137207	1.91324	0.137207	4.39222
0.137695	1.12576	0.137695	1.91313	0.137695	4.3925
0.138184	1.12424	0.138184	1.91318	0.138184	4.39239
0.138672	1.12114	0.138672	1.91315	0.138672	4.39313
