Time - pot	Amplitude - pot	Time - accel	Amplitude - accel	Time - Force	Amplitude - Force
0.121094	1.12303	0.121094	2.24189	0.121094	1.23646
0.121582	1.12394	0.121582	2.24186	0.121582	1.2367
0.12207	1.12404	0.12207	2.24187	0.12207	1.23711
0.122559	1.12177	0.122559	2.24184	0.122559	1.23525
0.123047	1.12373	0.123047	2.24184	0.123047	1.23719
0.123535	1.12226	0.123535	2.24182	0.123535	1.23652
0.124023	1.1186	0.124023	2.24184	0.124023	1.23759
0.124512	1.12034	0.124512	2.24188	0.124512	1.23732
0.125	1.12084	0.125	2.24192	0.125	1.2379
0.125488	1.12398	0.125488	2.24184	0.125488	1.23699
0.125977	1.12196	0.125977	2.24185	0.125977	1.23718
0.126465	1.12033	0.126465	2.24182	0.126465	1.238
0.126953	1.12584	0.126953	2.24187	0.126953	1.23746
0.127441	1.12346	0.127441	2.24178	0.127441	1.23763
0.12793	1.1212	0.12793	2.24181	0.12793	1.2369
0.128418	1.12191	0.128418	2.24186	0.128418	1.23627
0.128906	1.12006	0.128906	2.24189	0.128906	1.23726
0.129395	1.11856	0.129395	2.24182	0.129395	1.238
0.129883	1.12184	0.129883	2.24187	0.129883	1.23718
0.130371	1.12327	0.130371	2.24189	0.130371	1.23678
0.130859	1.12217	0.130859	2.24192	0.130859	1.2365
0.131348	1.12269	0.131348	2.2419	0.131348	1.23725
0.131836	1.12246	0.131836	2.2418	0.131836	1.2376
0.132324	1.11933	0.132324	2.24183	0.132324	1.23785
0.132812	1.12109	0.132812	2.24184	0.132812	1.23742
0.133301	1.12524	0.133301	2.24186	0.133301	1.23691
0.133789	1.1236	0.133789	2.24184	0.133789	1.23628
0.134277	1.12266	0.134277	2.24176	0.134277	1.23785
0.134766	1.12377	0.134766	2.24182	0.134766	1.23793
0.135254	1.12031	0.135254	2.24188	0.135254	1.23713
0.135742	1.12262	0.135742	2.24183	0.135742	1.23698
0.13623	1.1227	0.13623	2.24183	0.13623	1.2377
0.136719	1.12082	0.136719	2.24185	0.136719	1.2372
0.137207	1.12191	0.137207	2.24186	0.137207	1.23723
0.137695	1.12017	0.137695	2.24187	0.137695	1.2378
0.138184	1.12281	0.138184	2.24181	0.138184	1.2366
0.138672	1.12034	0.138672	2.24178	0.138672	1.23736
0.13916	1.11889	0.13916	2.24179	0.13916	1.23932
0.139648	1.12205	0.139648	2.24178	0.139648	1.23741
0.140137	1.12287	0.140137	2.24186	0.140137	1.23769
0.140625	1.12251	0.140625	2.2418	0.140625	1.23834
0.141113	1.11996	0.141113	2.24182	0.141113	1.23764
0.141602	1.12267	0.141602	2.24187	0.141602	1.23667
0.14209	1.12601	0.14209	2.24178	0.14209	1.23806
0.142578	1.12241	0.142578	2.24183	0.142578	1.23734
0.143066	1.12349	0.143066	2.2418	0.143066	1.23744
