today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG
Thu Sep 19 06:27:12 2019,27045917,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,20,20,62,62,-5.02304,1.9824,-6.92403,-3.46831,-0.0404405,0.585323,7.00195,57.8988,10.916,-54.0411,653.181,
Thu Sep 19 06:27:12 2019,27055918,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,0,20,20,62,62,-5.4492,3.19865,-7.4316,-3.34699,0.192625,0.58958,7.00195,57.8988,10.916,-53.7494,653.401,
Thu Sep 19 06:27:12 2019,27065919,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4886,0,24,20,60,62,-5.19063,3.96001,-7.84819,-3.15755,0.386313,0.548075,7.00195,57.8988,10.916,-56.5202,653.632,
Thu Sep 19 06:27:12 2019,27075920,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4886,0,24,20,60,62,-4.458,4.61123,-8.45153,-2.91172,0.51402,0.520406,7.00195,57.8988,10.916,-62.1894,653.882,
Thu Sep 19 06:27:12 2019,27085921,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,24,18,62,62,-4.65912,5.44441,-8.9591,-2.64673,0.595966,0.504442,7.00195,57.8988,10.916,-62.5237,654.145,
Thu Sep 19 06:27:12 2019,27095922,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,24,18,62,62,-4.76925,6.30154,-9.51456,-2.35406,0.661947,0.483158,7.00195,57.8988,10.916,-63.3774,654.413,
Thu Sep 19 06:27:12 2019,27105923,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,22,20,62,62,-4.55856,7.15387,-9.59596,-2.02203,0.702388,0.507635,7.00195,57.8988,10.916,-64.59,654.687,
Thu Sep 19 06:27:12 2019,27115924,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,22,20,62,62,-4.5011,7.53216,-10.1562,-1.67296,0.716223,0.534241,7.00195,57.8988,10.916,-66.0977,654.97,
Thu Sep 19 06:27:12 2019,27125925,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,24,18,62,62,-4.89375,7.67102,-10.1706,-1.32709,0.717287,0.543819,7.00195,57.8988,10.916,-64.3047,655.256,
Thu Sep 19 06:27:12 2019,27135926,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,24,18,62,62,-5.6551,7.71412,-10.5632,-0.979086,0.710902,0.56936,7.00195,57.8988,10.916,-61.8373,655.544,
Thu Sep 19 06:27:12 2019,27145927,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,24,20,62,62,-5.92804,7.61356,-10.9032,-0.649177,0.726865,0.535305,3.2209,41.9654,9.41309,-61.4672,655.826,
Thu Sep 19 06:27:12 2019,27155928,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,24,20,62,62,-5.68383,7.37414,-10.8601,-0.335231,0.747085,0.511892,3.2209,41.9654,9.41309,-62.3739,656.107,
Thu Sep 19 06:27:12 2019,27165929,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,22,20,62,64,-5.92804,7.02938,-10.3908,-0.0564039,0.742829,0.47358,3.2209,41.9654,9.41309,-60.295,656.395,
Thu Sep 19 06:27:12 2019,27175930,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,22,20,62,64,-6.22014,7.06768,-10.2807,0.207524,0.780076,0.352258,3.2209,41.9654,9.41309,-58.8248,656.671,
Thu Sep 19 06:27:12 2019,27185931,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,20,20,62,64,-5.70299,6.64152,-9.94551,0.437396,0.803489,0.243707,3.2209,41.9654,9.41309,-60.1691,656.95,
Thu Sep 19 06:27:12 2019,27195932,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,20,20,62,64,-6.42125,6.68461,-9.94551,0.636406,0.834352,0.156441,3.2209,41.9654,9.41309,-57.152,657.228,
Thu Sep 19 06:27:12 2019,27205933,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,22,20,62,62,-6.95755,5.9041,-9.25598,0.810939,0.890756,0.0532112,3.2209,41.9654,9.41309,-53.0685,657.498,
Thu Sep 19 06:27:12 2019,27215934,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,22,20,62,62,-6.54096,5.84185,-8.60955,0.880113,0.975894,0.0276698,3.2209,41.9654,9.41309,-52.7749,657.76,
Thu Sep 19 06:27:12 2019,27225935,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,22,18,62,66,-6.26323,5.92325,-7.83383,0.988664,1.06635,-0.0170276,3.2209,41.9654,9.41309,-51.3573,658.021,
Thu Sep 19 06:27:12 2019,27235936,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,22,18,62,66,-6.80911,5.57849,-7.38372,1.03336,1.20683,-0.0787526,3.2209,41.9654,9.41309,-47.3184,658.267,
Thu Sep 19 06:27:12 2019,27245937,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,24,18,62,66,-6.71334,4.63039,-7.21612,1.03336,1.42606,-0.127707,3.2209,41.9654,9.41309,-47.0672,658.491,
Thu Sep 19 06:27:12 2019,27255938,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,24,18,62,66,-6.33506,4.21858,-7.05332,0.993985,1.63784,-0.181982,3.2209,41.9654,9.41309,-48.0709,658.717,
Thu Sep 19 06:27:12 2019,27265939,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4868,0,24,20,62,66,-6.79953,3.72538,-7.71891,0.960995,1.80492,-0.223487,3.2209,41.9654,9.41309,-48.6234,658.955,
Thu Sep 19 06:27:12 2019,27275940,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4868,0,24,20,62,66,-6.74686,3.62482,-7.1826,0.908848,1.9901,-0.225616,-0.280078,43.5363,9.9668,-46.7918,659.189,
Thu Sep 19 06:27:12 2019,27285941,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,22,20,62,62,-5.3678,3.69186,-6.99107,0.870535,2.10823,-0.218166,-0.280078,43.5363,9.9668,-52.4827,659.441,
Thu Sep 19 06:27:12 2019,27295942,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,22,20,62,62,-4.68785,3.57215,-7.98706,0.882242,2.14228,-0.204331,-0.280078,43.5363,9.9668,-59.5901,659.718,
Thu Sep 19 06:27:12 2019,27305943,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,24,20,62,66,-5.52103,3.055,-8.25042,0.887563,2.20401,-0.142606,-0.280078,43.5363,9.9668,-56.2103,659.987,
Thu Sep 19 06:27:12 2019,27315944,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,24,20,62,66,-5.43005,3.02148,-7.90087,0.933325,2.28702,-0.124514,-0.280078,43.5363,9.9668,-55.5004,660.25,
Thu Sep 19 06:27:12 2019,27325945,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,20,20,62,64,-4.03662,2.60489,-7.81467,0.992921,2.34874,-0.019156,-0.280078,43.5363,9.9668,-62.6817,660.518,
Thu Sep 19 06:27:12 2019,27335946,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4882,0,20,20,62,64,-4.28562,2.69587,-8.20253,1.0887,2.45517,0.0585323,-0.280078,43.5363,9.9668,-62.4141,660.774,
Thu Sep 19 06:27:12 2019,27345947,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4896,0,22,18,62,66,-4.67827,2.5187,-8.56167,1.21854,2.58607,0.108551,-0.280078,43.5363,9.9668,-61.347,661.023,
Thu Sep 19 06:27:12 2019,27355948,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4896,0,22,18,62,66,-3.93607,2.61447,-8.36055,1.39307,2.72974,0.258606,-0.280078,43.5363,9.9668,-64.7895,661.269,
Thu Sep 19 06:27:12 2019,27365949,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,22,20,62,66,-2.94008,3.02148,-8.33661,1.57931,2.82977,0.39057,-0.280078,43.5363,9.9668,-70.5738,661.527,
Thu Sep 19 06:27:12 2019,27375950,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,22,20,62,66,-2.12605,3.50511,-8.07325,1.83366,2.82232,0.502314,-0.280078,43.5363,9.9668,-75.2465,661.815,
Thu Sep 19 06:27:12 2019,27385951,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,24,22,62,64,-1.25456,2.66714,-8.36534,2.10291,2.74996,0.595966,-0.280078,43.5363,9.9668,-81.4709,662.122,
Thu Sep 19 06:27:12 2019,27395952,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4880,0,24,22,62,64,-1.37906,1.67594,-9.04529,2.29447,2.67972,0.605544,-0.280078,43.5363,9.9668,-81.3314,662.429,
Thu Sep 19 06:27:12 2019,27405953,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,24,18,62,64,-2.06859,1.49398,-9.26556,2.46794,2.63183,0.57681,-11.3432,54.9814,7.83105,-77.4148,662.729,
Thu Sep 19 06:27:12 2019,27415954,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,0,24,18,62,64,-1.75734,1.51792,-9.56723,2.64673,2.61586,0.571488,-11.3432,54.9814,7.83105,-79.5918,663.02,
Thu Sep 19 06:27:12 2019,27425955,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,0,22,18,62,66,-0.933739,0.828394,-9.39964,2.81381,2.61906,0.555525,-11.3432,54.9814,7.83105,-84.327,663.306,
Thu Sep 19 06:27:12 2019,27435956,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4894,0,22,18,62,66,-0.454898,0.378284,-9.05008,2.933,2.61373,0.52147,-11.3432,54.9814,7.83105,-87.1226,663.594,
Thu Sep 19 06:27:12 2019,27445957,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,22,20,66,64,-0.339977,0.411803,-8.99741,3.01175,2.62438,0.50125,-11.3432,54.9814,7.83105,-87.8361,663.877,
Thu Sep 19 06:27:12 2019,27455958,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,22,20,66,64,0.320823,0.311246,-8.77714,3.08519,2.60522,0.43846,-11.3432,54.9814,7.83105,-92.0934,664.169,
Thu Sep 19 06:27:12 2019,27465959,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4868,0,20,20,62,62,1.1971,-0.694318,-8.90643,3.13414,2.58074,0.399084,-11.3432,54.9814,7.83105,-97.6553,664.463,
Thu Sep 19 06:27:12 2019,27475960,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4868,0,20,20,62,62,1.13006,-1.33118,-9.39485,3.09476,2.54775,0.291597,-11.3432,54.9814,7.83105,-96.859,664.759,
Thu Sep 19 06:27:12 2019,27485961,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,22,20,66,62,0.876278,-1.62806,-9.06924,3.02027,2.50199,0.163891,-11.3432,54.9814,7.83105,-95.5189,665.058,
Thu Sep 19 06:27:12 2019,27495962,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,22,20,66,62,1.52271,-1.55144,-9.14106,2.94897,2.47113,0.139413,-11.3432,54.9814,7.83105,-99.4575,665.354,
Thu Sep 19 06:27:12 2019,27505963,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,22,20,62,62,2.02071,-2.09253,-9.69652,2.85425,2.45517,0.061725,-11.3432,54.9814,7.83105,-101.772,665.645,
Thu Sep 19 06:27:12 2019,27515964,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4876,0,22,20,62,62,1.86748,-2.77249,-9.23683,2.73506,2.41579,0.0148991,-11.3432,54.9814,7.83105,-101.43,665.942,
Thu Sep 19 06:27:12 2019,27525965,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,22,20,62,62,2.21703,-2.61447,-9.42358,2.61799,2.38918,0.0170276,-11.3432,54.9814,7.83105,-103.239,666.237,
Thu Sep 19 06:27:12 2019,27535966,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,22,20,62,62,3.02627,-2.80122,-8.89207,2.51583,2.34874,0.0223487,-11.3432,54.9814,7.83105,-108.795,666.535,
Thu Sep 19 06:27:12 2019,27545967,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,22,20,62,62,3.46202,-2.90656,-8.41322,2.38386,2.2668,0.0542754,-11.3432,54.9814,7.83105,-112.367,666.845,
Thu Sep 19 06:27:12 2019,27555968,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,22,20,62,62,3.39977,-3.1364,-8.71011,2.26573,2.18485,0.0840737,-11.3432,54.9814,7.83105,-111.322,667.154,
Thu Sep 19 06:27:12 2019,27565969,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,20,20,64,62,3.00233,-3.82115,-8.74841,2.1657,2.11993,0.10323,-11.3432,54.9814,7.83105,-108.942,667.46,
Thu Sep 19 06:27:12 2019,27575970,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,20,20,64,62,3.56257,-4.37181,-8.59518,2.02096,2.08056,0.0383121,-11.3432,54.9814,7.83105,-112.513,667.757,
Thu Sep 19 06:27:12 2019,27585971,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,24,18,62,62,4.65912,-4.24253,-8.5042,1.87942,2.01032,-0.032991,-11.3432,54.9814,7.83105,-118.717,668.064,
Thu Sep 19 06:27:12 2019,27595972,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,24,18,62,62,4.64475,-4.02226,-8.35098,1.79322,1.9188,-0.0117065,-11.3432,54.9814,7.83105,-119.083,668.377,
Thu Sep 19 06:27:12 2019,27605973,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,22,20,62,62,4.63517,-4.20422,-9.37569,1.70914,1.87729,-0.0244772,-11.3432,54.9814,7.83105,-116.307,668.675,
Thu Sep 19 06:27:12 2019,27615974,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,0,22,20,62,62,5.07571,-4.87938,-7.52737,1.68892,1.657,-0.0755599,-11.3432,54.9814,7.83105,-123.992,669.024,
Thu Sep 19 06:27:12 2019,27625975,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,20,22,62,62,5.59285,-4.77404,-8.93516,1.64529,1.51971,-0.0340552,-11.3432,54.9814,7.83105,-122.044,669.35,
Thu Sep 19 06:27:12 2019,27635976,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,20,22,62,62,6.20098,-4.20422,-8.53772,1.63784,1.32283,-0.0319267,-11.3432,54.9814,7.83105,-125.991,669.693,
Thu Sep 19 06:27:12 2019,27645977,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4860,0,24,20,62,62,6.6463,-4.23774,-8.24084,1.67296,1.05677,0.0489543,-11.3432,54.9814,7.83105,-128.887,670.056,
Thu Sep 19 06:27:12 2019,27655978,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4860,0,24,20,62,62,6.79953,-4.27126,-8.56645,1.7134,0.800297,0.0893948,-11.3432,54.9814,7.83105,-128.441,670.416,
Thu Sep 19 06:27:12 2019,27665979,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4860,0,24,20,62,62,7.09163,-4.44364,-8.1738,1.73469,0.509763,0.131964,-11.3432,54.9814,7.83105,-130.945,670.785,
Thu Sep 19 06:27:12 2019,27675980,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4860,0,24,20,62,62,6.88572,-4.63039,-8.31746,1.76342,0.242643,0.183047,-11.3432,54.9814,7.83105,-129.62,671.148,
Thu Sep 19 06:27:12 2019,27685981,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4864,0,24,18,62,62,6.51702,-5.22415,-8.20253,1.78045,-0.0319267,0.200074,-11.3432,54.9814,7.83105,-128.468,671.514,
Thu Sep 19 06:27:12 2019,27695982,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4864,0,24,18,62,62,6.65109,-5.12838,-7.78594,1.7432,-0.305432,0.188368,-11.3432,54.9814,7.83105,-130.506,671.878,
Thu Sep 19 06:27:12 2019,27705983,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4868,0,22,20,62,62,6.93361,-5.2864,-7.89608,1.73788,-0.583195,0.204331,-11.3432,54.9814,7.83105,-131.287,672.244,
Thu Sep 19 06:27:12 2019,27715984,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4868,0,22,20,62,62,6.18662,-5.63595,-7.46991,1.72085,-0.821581,0.202203,-11.3432,54.9814,7.83105,-129.632,672.599,
Thu Sep 19 06:27:12 2019,27725985,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,22,20,62,62,6.00945,-6.12437,-7.16345,1.69318,-1.07487,0.180918,-11.3432,54.9814,7.83105,-129.994,672.958,
Thu Sep 19 06:27:12 2019,27735986,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,22,20,62,62,5.71256,-6.23929,-7.47949,1.65487,-1.30687,0.155377,-11.3432,54.9814,7.83105,-127.371,673.311,
Thu Sep 19 06:27:12 2019,27745987,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,24,20,62,62,5.79876,-6.36379,-7.15866,1.63784,-1.51652,0.102166,-11.3432,54.9814,7.83105,-129.009,673.658,
Thu Sep 19 06:27:12 2019,27755988,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,24,20,62,62,5.96635,-6.54575,-7.16824,1.59846,-1.73788,0.133028,-11.3432,54.9814,7.83105,-129.772,674.008,
Thu Sep 19 06:27:12 2019,27765989,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4860,0,24,18,62,60,5.78918,-6.10043,-7.1012,1.59421,-1.96562,0.196881,-11.3432,54.9814,7.83105,-129.188,674.359,
Thu Sep 19 06:27:12 2019,27775990,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4860,0,24,18,62,60,6.08127,-5.91368,-6.7708,1.54525,-2.1508,0.235194,-11.3432,54.9814,7.83105,-131.929,674.699,
Thu Sep 19 06:27:12 2019,27785991,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4864,0,24,20,62,62,6.00945,-5.81312,-6.70376,1.5559,-2.32001,0.313946,-11.3432,54.9814,7.83105,-131.874,675.034,
Thu Sep 19 06:27:12 2019,27795992,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4864,0,24,20,62,62,4.99909,-6.19619,-6.99586,1.51439,-2.44772,0.385249,-11.3432,54.9814,7.83105,-125.549,675.357,
Thu Sep 19 06:27:12 2019,27805993,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,22,20,62,62,4.3766,-6.608,-6.65109,1.4665,-2.53285,0.475708,-11.3432,54.9814,7.83105,-123.346,675.668,
Thu Sep 19 06:27:12 2019,27815994,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4884,0,22,20,62,62,5.14275,-6.12916,-6.74686,1.39307,-2.64247,0.51402,-11.3432,54.9814,7.83105,-127.316,675.986,
Thu Sep 19 06:27:12 2019,27825995,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4862,0,24,20,62,62,4.72615,-5.80354,-7.31189,1.32283,-2.76805,0.630021,-11.3432,54.9814,7.83105,-122.877,676.308,
Thu Sep 19 06:27:12 2019,27835996,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4862,0,24,20,62,62,3.77805,-6.11479,-6.29675,1.27494,-2.87128,0.706645,-11.3432,54.9814,7.83105,-120.964,676.624,
Thu Sep 19 06:27:12 2019,27845997,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,22,20,62,62,4.21858,-6.33985,-6.65588,1.13766,-2.97238,0.704516,-11.3432,54.9814,7.83105,-122.367,676.94,
Thu Sep 19 06:27:12 2019,27855998,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,22,20,62,62,3.94564,-5.95677,-6.6894,1.03123,-3.07454,0.728994,-11.3432,54.9814,7.83105,-120.534,677.255,
Thu Sep 19 06:27:12 2019,27865999,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,22,18,62,62,2.77249,-6.19141,-6.53138,0.890756,-3.14159,0.736443,-11.3432,54.9814,7.83105,-113.001,677.561,
Thu Sep 19 06:27:12 2019,27876000,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,22,18,62,62,2.41814,-6.52181,-6.88094,0.71303,-3.17032,0.648113,-11.3432,54.9814,7.83105,-109.363,677.856,
Thu Sep 19 06:27:12 2019,27886001,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,24,18,62,62,2.56658,-6.65109,-6.42125,0.526791,-3.22141,0.548075,-11.3432,54.9814,7.83105,-111.787,678.157,
Thu Sep 19 06:27:12 2019,27896002,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,24,18,62,62,2.80122,-7.1826,-6.20577,0.317139,-3.30229,0.482094,-11.3432,54.9814,7.83105,-114.294,678.466,
Thu Sep 19 06:27:12 2019,27906003,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,24,18,62,62,2.09732,-6.96234,-5.8227,0.0532112,-3.40445,0.39057,-11.3432,54.9814,7.83105,-109.809,678.782,
Thu Sep 19 06:27:12 2019,27916004,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4870,0,24,18,62,62,0.995988,-6.86178,-5.26724,-0.202203,-3.45554,0.337359,-11.3432,54.9814,7.83105,-100.708,679.083,
Thu Sep 19 06:27:12 2019,27926005,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,24,18,62,62,0.474052,-7.38851,-5.22415,-0.482094,-3.45554,0.299047,-11.3432,54.9814,7.83105,-95.185,679.37,
Thu Sep 19 06:27:12 2019,27936006,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4872,0,24,18,62,62,-0.349553,-8.12113,-4.75488,-0.819453,-3.43744,0.277763,-11.3432,54.9814,7.83105,-85.7956,679.651,
Thu Sep 19 06:27:12 2019,27946007,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,24,20,62,62,-1.21625,-8.28873,-4.68785,-1.16426,-3.35976,0.304368,-11.3432,54.9814,7.83105,-75.4555,679.915,
Thu Sep 19 06:27:12 2019,27956008,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,24,20,62,62,-1.92973,-8.2983,-4.55377,-1.51865,-3.23524,0.34268,-11.3432,54.9814,7.83105,-67.0346,680.166,
Thu Sep 19 06:27:12 2019,27966009,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,22,20,62,62,-2.61926,-8.28394,-4.60644,-1.87729,-3.07774,0.385249,-11.3432,54.9814,7.83105,-60.3772,680.407,
Thu Sep 19 06:27:12 2019,27976010,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,22,20,62,62,-2.54264,-8.1355,-4.18985,-2.237,-2.92662,0.423561,-11.3432,54.9814,7.83105,-58.7483,680.651,
Thu Sep 19 06:27:12 2019,27986011,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,20,18,64,66,-2.43251,-8.28394,-4.09408,-2.57649,-2.8021,0.518277,-11.3432,54.9814,7.83105,-59.2833,680.901,
Thu Sep 19 06:27:12 2019,27996012,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4874,0,20,18,64,66,-3.58651,-7.21612,-4.77404,-2.94577,-2.60096,0.509763,-11.3432,54.9814,7.83105,-53.0842,681.13,
Thu Sep 19 06:27:12 2019,28006013,nan,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,0,26,22,66,62,-3.30879,-7.59441,-4.40533,-3.2395,-2.44027,0.553397,-11.3432,54.9814,7.83105,-53.0903,681.371,
