"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PSUN","TAVG","TMAX","TMIN","TOBS","TSUN"
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-13",,,"76","54",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-14",,,"82","63",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-15",,,"83","64",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-16",,,"87","66",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-17",,,"89","73",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-18",,,"78","59",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-19",,,"71","52",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-20",,,"74","52",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-21",,,"75","59",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-22",,,"85","66",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-23",,,"83","68",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-24",,,"84","67",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-25",,,"83","62",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-26",,,"82","57",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-27",,,"79","59",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-28",,,"83","61",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-29",,,"76","61",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-09-30",,,"71","52",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-01",,,"68","47",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-02",,,"65","43",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-03",,,"67","44",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-04",,,"55","44",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-05",,,"64","52",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-06",,,"67","56",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-07",,,"76","52",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-08",,,"85","61",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-09",,,"64","46",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-10",,,"71","40",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-11",,,"84","56",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-12",,,"80","56",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-13",,,"76","46",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-14",,,"74","49",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-15",,,"77","48",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-16",,,"64","41",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-17",,,"59","41",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-18",,,"70","50",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-19",,,"79","52",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-20",,,"81","58",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-21",,,"83","62",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-22",,,"79","58",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-23",,,"72","60",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-24",,,"62","48",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-25",,,"65","40",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-26",,,"64","39",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-27",,,"57","51",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-28",,,"60","44",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-29",,,"56","32",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-10-30",,,"52","34",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-01","    0",,,,,"    0"
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-02",,,"72","49",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-03",,,"72","52",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-04",,,"66","56",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-05",,,"69","48",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-06",,,"62","39",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-07",,,"59","41",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-08",,,"59","40",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-09",,,"60","35",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-10",,,"70","41",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-11",,,"76","44",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-12",,,"60","41",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-13",,,"61","34",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-14",,,"68","44",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-15",,,"59","46",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-16",,,"60","48",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-17",,,"62","50",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-18",,,"52","44",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-19",,,"51","36",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-20",,,"52","38",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-21",,,"42","27",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-22",,,"48","27",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-23",,,"62","33",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-24",,,"62","41",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-25",,,"61","52",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-26",,,"64","34",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-27",,,"35","31",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-28",,,"34","31",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-29",,,"36","33",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-11-30",,,"42","32",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-01",,,"46","31",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-02",,,"47","33",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-03",,,"50","27",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-04",,,"54","32",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-05",,,"53","35",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-06",,,"53","36",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-07",,,"57","26",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-08",,,"58","39",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-09",,,"63","37",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-10",,,"62","46",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-11",,,"65","42",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-12",,,"68","49",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-13",,,"64","46",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-14",,,"47","40",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-15",,,"60","40",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-16",,,"51","30",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-17",,,"33","26",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-18",,,"42","22",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-19",,,"51","23",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-20",,,"57","44",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-21",,,"57","32",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-22",,,"54","30",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-23",,,"62","36",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-24",,,"52","32",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-25",,,"41","27",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-26",,,"48","35",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-27",,,"35","32",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-28",,,"32","25",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-29",,,"28","19",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-30",,,"30","21",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2015-12-31",,,"39","24",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-01",,,"39","23",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-02",,,"44","25",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-03",,,"37","22",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-04",,,"29","21",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-05",,,"37","22",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-06",,,"38","32",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-07",,,"46","37",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-08",,,"46","34",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-09",,,"34","10",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-10",,,"21","3",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-11",,,"40","20",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-12",,,"38","20",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-13",,,"49","20",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-14",,,"59","35",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-15",,,"44","24",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-16","    0",,,,,"    0"
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-18","    0",,,,,"    0"
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-20",,,"27",,,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-23",,,"27","21",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-24",,,"50","23",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-25",,,"41","29",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-26",,,"39","26",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-27",,,"50","24",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-28",,,"52","35",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-29",,,"65","30",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-30",,,"59","33",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-01-31",,,"53","37",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-01",,,"50","38",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-02",,,"56","35",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-03",,,"36","22",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-04",,,"44","19",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-05",,,"42","23",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-06",,,"49","27",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-07",,,"52","37",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-08",,,"37","24",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-09",,,"30","17",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-10",,,"48","20",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-11",,,"36","21",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-12",,,"38","19",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-13",,,"23","15",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-14",,,"50","23",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-15",,,"54","29",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-16",,,"46","33",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-17",,,"60","30",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-18",,,"74","45",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-19",,,"70","56",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-20",,,"72","46",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-21",,,"54","34",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-22",,,"50","30",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-23",,,"49","32",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-24",,,"47","33",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-25",,,"43","32",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-26",,,"53","24",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-27",,,"72","34",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-28",,,"68","40",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-02-29",,,"71","38",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-01",,,"60","27",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-02",,,"60","22",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-03",,,"55","36",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-04",,,"64","29",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-05",,,"66","37",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-06",,,"75","44",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-07",,,"70","63",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-08",,,"68","56",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-09",,,"62","49",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-10",,,"65","46",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-11",,,"66","41",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-12",,,"57","49",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-13",,,"62","51",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-14",,,"74","49",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-15",,,"67","47",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-16",,,"62","40",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-17",,,"63","36",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-18",,,"51","34",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-19",,,"42","27",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-20",,,"47","32",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-21",,,"63","31",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-22",,,"71","50",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-23",,,"75","58",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-24",,,"59","34",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-25",,,"58","31",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-26",,,"58","42",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-27",,,"52","34",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-28",,,"65","34",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-29",,,"68","45",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-30",,,"72","55",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-03-31",,,"61","43",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-01",,,"52","36",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-02",,,"64","32",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-03",,,"79","46",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-04",,,"67","47",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-05",,,"74","42",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-06",,,"67","49",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-07",,,"65","42",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-08",,,"63","37",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-09",,,"60","30",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-10",,,"73","56",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-11",,,"58","39",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-12",,,"61","34",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-13",,,"70","42",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-14",,,"73","43",,
"USW00053879","LEES SUMMIT MUNICIPAL AIRPORT, MO US","38.95972","-94.37139","303.9","2016-04-15",,,"74","53",,
