today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],YAW_CMD, YAW_MEAS_FILT
Sun Feb 18 11:02:01 2018,95394824,605.261,1514,1514,1197,1514,1088,1514,-7.62939e-06,7.62939e-06,1.02793,2.38419e-07,-0.5,-1.19209e-07,5334,5516,1088,0,30,14,0.0670376,0.138864,-10.3813,0.00532112,-0.0159634,0.0127707,29.2119,32.0859,31.118,2.38419e-07,0.0127707,
Sun Feb 18 11:02:01 2018,95404825,606.564,1514,1514,1203,1514,1088,1514,-7.62939e-06,7.62939e-06,1.03498,2.38419e-07,-0.5,-1.19209e-07,5346,5492,1076,0,8,32,0.0957681,0.0861913,-10.2951,0.0138349,-0.0138349,0.00851379,29.2119,32.0859,31.118,2.38419e-07,0.00851379,
Sun Feb 18 11:02:01 2018,95414826,606.564,1514,1514,1203,1514,1088,1514,-7.62939e-06,7.62939e-06,1.03498,2.38419e-07,-0.5,-1.19209e-07,5346,5492,1076,0,8,32,0.0143652,0.167594,-10.4531,0.00851379,-0.0127707,0.00957802,29.2119,32.0859,31.118,2.38419e-07,0.00957802,
Sun Feb 18 11:02:01 2018,95424827,606.564,1514,1514,1203,1514,1088,1514,-7.62939e-06,7.62939e-06,1.03498,2.38419e-07,-0.5,-1.19209e-07,5334,5516,1080,0,8,32,0.0670376,0.0957681,-10.3573,0.0127707,-0.0159634,0.00532112,29.2119,32.0859,31.118,2.38419e-07,0.00532112,
Sun Feb 18 11:02:01 2018,95434828,606.564,1514,1514,1203,1514,1088,1514,-7.62939e-06,7.62939e-06,1.03498,2.38419e-07,-0.5,-1.19209e-07,5334,5516,1080,0,8,32,0.114922,0.0909797,-10.4004,0.00532112,-0.0138349,0.00744957,29.2119,32.0859,31.118,2.38419e-07,0.00744957,
Sun Feb 18 11:02:01 2018,95444829,606.564,1514,1514,1203,1514,1088,1514,-7.62939e-06,7.62939e-06,1.03498,2.38419e-07,-0.5,-1.19209e-07,5340,5524,1086,0,8,30,0.100556,0.071826,-10.3477,0.00638535,-0.0170276,0.00744957,29.2119,32.0859,31.118,2.38419e-07,0.00744957,
Sun Feb 18 11:02:01 2018,95454830,606.564,1514,1514,1203,1514,1088,1514,-7.62939e-06,7.62939e-06,1.03498,2.38419e-07,-0.5,-1.19209e-07,5340,5524,1086,0,8,30,0.148441,0.0814029,-10.3908,0.0127707,-0.0159634,0.0117065,29.2119,32.0859,31.118,2.38419e-07,0.0117065,
Sun Feb 18 11:02:01 2018,95464831,605.756,1514,1514,1203,1514,1088,1514,-7.62939e-06,7.62939e-06,1.03498,2.38419e-07,-0.5,-1.19209e-07,5346,5490,1080,0,32,14,0.100556,0.129287,-10.3142,0.0117065,-0.019156,0.0106422,29.2119,32.0859,31.118,2.38419e-07,0.0106422,
Sun Feb 18 11:02:01 2018,95474832,605.756,1514,1514,1204,1514,1088,1514,-7.62939e-06,7.62939e-06,1.03615,2.38419e-07,-0.5,-1.19209e-07,5346,5490,1080,0,32,14,0.124498,0.0909797,-10.4387,0.0106422,-0.019156,0.00851379,29.2119,32.0859,31.118,2.38419e-07,0.00851379,
Sun Feb 18 11:02:01 2018,95484833,605.756,1514,1514,1204,1514,1088,1514,-7.62939e-06,7.62939e-06,1.03615,2.38419e-07,-0.5,-1.19209e-07,5340,5500,1080,0,32,14,0.124498,0.11971,-10.477,0.0127707,-0.0127707,0.00851379,29.2119,32.0859,31.118,2.38419e-07,0.00851379,
Sun Feb 18 11:02:01 2018,95494834,605.756,1514,1514,1209,1514,1088,1514,-7.62939e-06,7.62939e-06,1.04202,2.38419e-07,-0.5,-1.19209e-07,5340,5500,1080,0,32,14,0.0957681,0.0622492,-10.4387,0.00638535,-0.0148991,0.00744957,29.2119,32.0859,31.118,2.38419e-07,0.00744957,
Sun Feb 18 11:02:01 2018,95504835,607.563,1514,1514,1209,1514,1088,1514,-7.62939e-06,7.62939e-06,1.04202,2.38419e-07,-0.5,-1.19209e-07,5328,5506,1080,0,32,32,0.11971,0.124498,-10.3477,0.0106422,-0.0127707,0.0117065,29.2119,32.0859,31.118,2.38419e-07,0.0117065,
Sun Feb 18 11:02:01 2018,95514836,607.563,1514,1514,1209,1514,1088,1514,-7.62939e-06,7.62939e-06,1.04202,2.38419e-07,-0.5,-1.19209e-07,5328,5506,1080,0,32,32,0.148441,0.0526724,-10.4531,0.00851379,-0.0170276,0.0117065,29.2119,32.0859,31.118,2.38419e-07,0.0117065,
Sun Feb 18 11:02:01 2018,95524837,607.563,1514,1514,1210,1514,1088,1514,-7.62939e-06,7.62939e-06,1.04319,2.38419e-07,-0.5,-1.19209e-07,5340,5522,1080,0,8,32,0.114922,0.0909797,-10.41,0.0106422,-0.0138349,0.0106422,29.2119,32.0859,31.118,2.38419e-07,0.0106422,
Sun Feb 18 11:02:01 2018,95534838,607.563,1514,1514,1210,1514,1088,1514,-7.62939e-06,7.62939e-06,1.04319,2.38419e-07,-0.5,-1.19209e-07,5340,5522,1080,0,8,32,0.0670376,0.11971,-10.477,0.00851379,-0.0138349,0.00957802,29.2119,32.0859,31.118,2.38419e-07,0.00957802,
Sun Feb 18 11:02:01 2018,95544839,607.563,1514,1514,1212,1514,1088,1514,-7.62939e-06,7.62939e-06,1.04554,2.38419e-07,-0.5,-1.19209e-07,5344,5516,1080,0,32,14,0.11971,0.0766145,-10.3813,0.0106422,-0.0138349,0.00957802,29.2119,32.0859,31.118,2.38419e-07,0.00957802,
Sun Feb 18 11:02:01 2018,95554840,607.563,1514,1514,1212,1514,1088,1514,-7.62939e-06,7.62939e-06,1.04554,2.38419e-07,-0.5,-1.19209e-07,5344,5516,1080,0,32,14,0.138864,0.0526724,-10.3813,0.00744957,-0.0138349,0.00851379,29.2119,32.0859,31.118,2.38419e-07,0.00851379,
Sun Feb 18 11:02:01 2018,95564841,606.208,1514,1514,1216,1514,1088,1514,-7.62939e-06,7.62939e-06,1.05023,2.38419e-07,-0.5,-1.19209e-07,5336,5484,1080,0,8,32,0.134075,0.0861913,-10.3908,0.0127707,-0.0159634,0.00638535,29.2119,32.0859,31.118,2.38419e-07,0.00638535,
Sun Feb 18 11:02:01 2018,95574842,606.208,1514,1514,1216,1514,1088,1514,-7.62939e-06,7.62939e-06,1.05023,2.38419e-07,-0.5,-1.19209e-07,5336,5484,1080,0,8,32,0.105345,0.0909797,-10.3094,0.0106422,-0.0148991,0.0106422,29.2119,32.0859,31.118,2.38419e-07,0.0106422,
Sun Feb 18 11:02:01 2018,95584843,606.208,1514,1514,1221,1514,1088,1514,-7.62939e-06,7.62939e-06,1.0561,2.38419e-07,-0.5,-1.19209e-07,5338,5524,1080,0,32,14,0.134075,0.0622492,-10.3477,0.00638535,-0.0170276,0.00957802,29.2119,31.7391,32.4492,2.38419e-07,0.00957802,
Sun Feb 18 11:02:01 2018,95594844,606.208,1514,1514,1221,1514,1088,1514,-7.62939e-06,7.62939e-06,1.0561,2.38419e-07,-0.5,-1.19209e-07,5338,5524,1080,0,32,14,0.124498,0.129287,-10.4052,0.0106422,-0.0170276,0.0106422,29.2119,31.7391,32.4492,2.38419e-07,0.0106422,
Sun Feb 18 11:02:01 2018,95604845,607.007,1514,1514,1222,1514,1088,1514,-7.62939e-06,7.62939e-06,1.05728,2.38419e-07,-0.5,-1.19209e-07,5328,5516,1086,0,32,32,0.0957681,0.105345,-10.4866,0.00851379,-0.0127707,0.0127707,29.2119,31.7391,32.4492,2.38419e-07,0.0127707,
Sun Feb 18 11:02:01 2018,95614846,607.007,1514,1514,1222,1514,1088,1514,-7.62939e-06,7.62939e-06,1.05728,2.38419e-07,-0.5,-1.19209e-07,5328,5516,1086,0,32,32,0.177171,0.138864,-10.3956,0.00638535,-0.0170276,0.00957802,29.2119,31.7391,32.4492,2.38419e-07,0.00957802,
Sun Feb 18 11:02:01 2018,95624847,607.007,1514,1514,1223,1514,1088,1514,-7.62939e-06,7.62939e-06,1.05845,2.38419e-07,-0.5,-1.19209e-07,5344,5494,1080,0,30,30,0.0622492,0.0574608,-10.4244,0.00851379,-0.0148991,0.00851379,29.2119,31.7391,32.4492,2.38419e-07,0.00851379,
Sun Feb 18 11:02:01 2018,95634848,607.007,1514,1514,1223,1514,1088,1514,-7.62939e-06,7.62939e-06,1.05845,2.38419e-07,-0.5,-1.19209e-07,5344,5494,1080,0,30,30,0.134075,0.124498,-10.3717,0.0117065,-0.0127707,0.0127707,29.2119,31.7391,32.4492,2.38419e-07,0.0127707,
Sun Feb 18 11:02:01 2018,95644849,607.007,1514,1514,1223,1514,1088,1514,-7.62939e-06,7.62939e-06,1.05845,2.38419e-07,-0.5,-1.19209e-07,5348,5488,1080,0,30,14,0.0335188,0.105345,-10.3717,0.0117065,-0.0138349,0.0117065,29.2119,31.7391,32.4492,2.38419e-07,0.0117065,
Sun Feb 18 11:02:01 2018,95654850,607.007,1514,1514,1224,1514,1088,1514,-7.62939e-06,7.62939e-06,1.05962,2.38419e-07,-0.5,-1.19209e-07,5348,5488,1080,0,30,14,0.148441,0.071826,-10.386,0.0127707,-0.0170276,0.0042569,29.2119,31.7391,32.4492,2.38419e-07,0.0042569,
Sun Feb 18 11:02:01 2018,95664851,605.66,1514,1514,1224,1514,1088,1514,-7.62939e-06,7.62939e-06,1.05962,2.38419e-07,-0.5,-1.19209e-07,5326,5490,1078,0,8,32,0.0814029,0.110133,-10.319,0.00851379,-0.0106422,0.0042569,29.2119,31.7391,32.4492,2.38419e-07,0.0042569,
Sun Feb 18 11:02:01 2018,95674852,605.66,1514,1514,1230,1514,1088,1514,-7.62939e-06,7.62939e-06,1.06667,2.38419e-07,-0.5,-1.19209e-07,5326,5490,1078,0,8,32,0.0383072,0.124498,-10.4435,0.00744957,-0.0170276,0.0138349,29.2119,31.7391,32.4492,2.38419e-07,0.0138349,
Sun Feb 18 11:02:01 2018,95684853,605.66,1514,1514,1230,1514,1088,1514,-7.62939e-06,7.62939e-06,1.06667,2.38419e-07,-0.5,-1.19209e-07,5346,5484,1080,0,8,32,0.071826,0.0574608,-10.2759,0.00957802,-0.0159634,0.0127707,29.2119,31.7391,32.4492,2.38419e-07,0.0127707,
Sun Feb 18 11:02:01 2018,95694854,605.66,1514,1514,1235,1514,1088,1514,-7.62939e-06,7.62939e-06,1.07254,2.38419e-07,-0.5,-1.19209e-07,5346,5484,1080,0,8,32,0.00957681,0.162806,-10.3765,0.00957802,-0.0148991,0.0106422,29.2119,31.7391,32.4492,2.38419e-07,0.0106422,
Sun Feb 18 11:02:01 2018,95704855,607.659,1514,1514,1235,1514,1088,1514,-7.62939e-06,7.62939e-06,1.07254,2.38419e-07,-0.5,-1.19209e-07,5338,5524,1086,0,8,32,0.0909797,0.114922,-10.3765,0.00851379,-0.0138349,0.00957802,29.2119,31.7391,32.4492,2.38419e-07,0.00957802,
Sun Feb 18 11:02:01 2018,95714856,607.659,1514,1514,1243,1514,1088,1514,-7.62939e-06,7.62939e-06,1.08192,2.38419e-07,-0.5,-1.19209e-07,5338,5524,1086,0,8,32,0.0574608,0.0861913,-10.5441,0.0159634,-0.0138349,0.0106422,29.2119,31.7391,32.4492,2.38419e-07,0.0106422,
Sun Feb 18 11:02:01 2018,95724857,607.659,1514,1514,1243,1514,1088,1514,-7.62939e-06,7.62939e-06,1.08192,2.38419e-07,-0.5,-1.19209e-07,5326,5526,1086,0,8,32,0.0430956,0.110133,-10.3956,0.0106422,-0.0117065,0.00744957,29.2119,31.7391,32.4492,2.38419e-07,0.00744957,
Sun Feb 18 11:02:01 2018,95734858,607.659,1514,1514,1243,1514,1088,1514,-7.62939e-06,7.62939e-06,1.08192,2.38419e-07,-0.5,-1.19209e-07,5326,5526,1086,0,8,32,0.0861913,0.0574608,-10.5249,0.0106422,-0.0148991,0.00851379,29.2119,31.7391,32.4492,2.38419e-07,0.00851379,
Sun Feb 18 11:02:01 2018,95744859,607.659,1514,1514,1247,1514,1088,1514,-7.62939e-06,7.62939e-06,1.08662,2.38419e-07,-0.5,-1.19209e-07,5344,5492,1080,0,8,32,0.105345,0.153229,-10.3621,0.0106422,-0.0117065,0.0042569,29.2119,31.7391,32.4492,2.38419e-07,0.0042569,
Sun Feb 18 11:02:01 2018,95754860,607.659,1514,1514,1247,1514,1088,1514,-7.62939e-06,7.62939e-06,1.08662,2.38419e-07,-0.5,-1.19209e-07,5344,5492,1080,0,8,32,0.0430956,0.105345,-10.3956,0.0117065,-0.0148991,0.00851379,29.2119,31.7391,32.4492,2.38419e-07,0.00851379,
Sun Feb 18 11:02:01 2018,95764861,606.946,1514,1514,1252,1514,1088,1514,-7.62939e-06,7.62939e-06,1.09249,2.38419e-07,-0.5,-1.19209e-07,5344,5494,1080,0,32,14,0.0909797,0.0670376,-10.41,0.0106422,-0.0138349,0.0127707,29.2119,31.7391,32.4492,2.38419e-07,0.0127707,
Sun Feb 18 11:02:01 2018,95774862,606.946,1514,1514,1252,1514,1088,1514,-7.62939e-06,7.62939e-06,1.09249,2.38419e-07,-0.5,-1.19209e-07,5344,5494,1080,0,32,14,0.0909797,0.114922,-10.3717,0.00957802,-0.0180918,0.0117065,29.2119,31.7391,32.4492,2.38419e-07,0.0117065,
Sun Feb 18 11:02:01 2018,95784863,606.946,1514,1514,1256,1514,1088,1514,-7.62939e-06,7.62939e-06,1.09718,2.38419e-07,-0.5,-1.19209e-07,5336,5488,1086,0,8,32,0.0766145,0.11971,-10.5201,0.0106422,-0.0159634,0.0117065,29.2119,31.7391,32.4492,2.38419e-07,0.0117065,
Sun Feb 18 11:02:01 2018,95794864,606.946,1514,1514,1256,1514,1088,1514,-7.62939e-06,7.62939e-06,1.09718,2.38419e-07,-0.5,-1.19209e-07,5336,5488,1086,0,8,32,0.0526724,0.0909797,-10.386,0.00957802,-0.0159634,0.0106422,29.2119,31.7391,32.4492,2.38419e-07,0.0106422,
Sun Feb 18 11:02:01 2018,95804865,605.426,1514,1514,1262,1514,1088,1514,-7.62939e-06,7.62939e-06,1.10423,2.38419e-07,-0.5,-1.19209e-07,5334,5526,1080,0,32,14,0.0861913,0.0909797,-10.3908,0.00957802,-0.0159634,0.00851379,29.2119,31.7391,32.4492,2.38419e-07,0.00851379,
Sun Feb 18 11:02:01 2018,95814866,605.426,1514,1514,1262,1514,1088,1514,-7.62939e-06,7.62939e-06,1.10423,2.38419e-07,-0.5,-1.19209e-07,5334,5526,1080,0,32,14,0.100556,0.143652,-10.3382,0.00851379,-0.0117065,0.0117065,29.2119,31.7391,32.4492,2.38419e-07,0.0117065,
Sun Feb 18 11:02:01 2018,95824867,605.426,1514,1514,1268,1514,1088,1514,-7.62939e-06,7.62939e-06,1.11127,2.38419e-07,-0.5,-1.19209e-07,5354,5494,1080,0,8,32,0.0622492,0.0526724,-10.41,0.0127707,-0.0170276,0.0106422,29.2119,31.7391,32.4492,2.38419e-07,0.0106422,
Sun Feb 18 11:02:01 2018,95834868,605.426,1514,1514,1268,1514,1088,1514,-7.62939e-06,7.62939e-06,1.11127,2.38419e-07,-0.5,-1.19209e-07,5354,5494,1080,0,8,32,0.0335188,0.0670376,-10.4579,0.0117065,-0.0170276,0.00744957,28.002,31.9125,31.6172,2.38419e-07,0.00744957,
Sun Feb 18 11:02:01 2018,95844869,605.426,1514,1514,1268,1514,1088,1514,-7.62939e-06,7.62939e-06,1.11127,2.38419e-07,-0.5,-1.19209e-07,5336,5524,1086,0,8,32,0.0814029,0.114922,-10.4627,0.00638535,-0.0170276,0.0127707,28.002,31.9125,31.6172,2.38419e-07,0.0127707,
Sun Feb 18 11:02:01 2018,95854870,605.426,1514,1514,1273,1514,1088,1514,-7.62939e-06,7.62939e-06,1.11714,2.38419e-07,-0.5,-1.19209e-07,5336,5524,1086,0,8,32,0.0670376,0.129287,-10.4196,0.00532112,-0.0127707,0.0117065,28.002,31.9125,31.6172,2.38419e-07,0.0117065,
Sun Feb 18 11:02:01 2018,95864871,606.755,1514,1514,1273,1514,1088,1514,-7.62939e-06,7.62939e-06,1.11714,2.38419e-07,-0.5,-1.19209e-07,5338,5524,1086,0,8,14,0.134075,0.0574608,-10.3813,0.0127707,-0.0159634,0.00744957,28.002,31.9125,31.6172,2.38419e-07,0.00744957,
Sun Feb 18 11:02:01 2018,95874872,606.755,1514,1514,1282,1514,1088,1514,-7.62939e-06,7.62939e-06,1.1277,2.38419e-07,-0.5,-1.19209e-07,5338,5524,1086,0,8,14,0.114922,0.167594,-10.3334,0.00851379,-0.0148991,0.00851379,28.002,31.9125,31.6172,2.38419e-07,0.00851379,
Sun Feb 18 11:02:01 2018,95884873,606.755,1514,1514,1282,1514,1088,1514,-7.62939e-06,7.62939e-06,1.1277,2.38419e-07,-0.5,-1.19209e-07,5344,5492,1080,0,8,30,0.0430956,0.134075,-10.2711,0.00532112,-0.0148991,0.00957802,28.002,31.9125,31.6172,2.38419e-07,0.00957802,
Sun Feb 18 11:02:01 2018,95894874,606.755,1514,1514,1292,1514,1088,1514,-7.62939e-06,7.62939e-06,1.13944,2.38419e-07,-0.5,-1.19209e-07,5344,5492,1080,0,8,30,0.148441,0.167594,-10.3525,0.0106422,-0.0159634,0.00744957,28.002,31.9125,31.6172,2.38419e-07,0.00744957,
Sun Feb 18 11:02:01 2018,95904875,606.095,1514,1514,1292,1514,1088,1514,-7.62939e-06,7.62939e-06,1.13944,2.38419e-07,-0.5,-1.19209e-07,5358,5492,1080,0,32,14,0.11971,0.129287,-10.4244,0.00851379,-0.0159634,0.00957802,28.002,31.9125,31.6172,2.38419e-07,0.00957802,
Sun Feb 18 11:02:01 2018,95914876,606.095,1514,1514,1295,1514,1088,1514,-7.62939e-06,7.62939e-06,1.14296,2.38419e-07,-0.5,-1.19209e-07,5358,5492,1080,0,32,14,0.138864,0.134075,-10.4722,0.0106422,-0.0159634,0.0106422,28.002,31.9125,31.6172,2.38419e-07,0.0106422,
Sun Feb 18 11:02:01 2018,95924877,606.095,1514,1514,1295,1514,1088,1514,-7.62939e-06,7.62939e-06,1.14296,2.38419e-07,-0.5,-1.19209e-07,5340,5490,1080,0,32,14,0.0766145,0.129287,-10.3717,0.00851379,-0.0159634,0.00532112,28.002,31.9125,31.6172,2.38419e-07,0.00532112,
Sun Feb 18 11:02:01 2018,95934878,606.095,1514,1514,1296,1514,1088,1514,-7.62939e-06,7.62939e-06,1.14413,2.38419e-07,-0.5,-1.19209e-07,5340,5490,1080,0,32,14,0.0670376,0.129287,-10.4866,0.0106422,-0.0148991,0.00851379,28.002,31.9125,31.6172,2.38419e-07,0.00851379,
Sun Feb 18 11:02:01 2018,95944879,606.095,1514,1514,1296,1514,1088,1514,-7.62939e-06,7.62939e-06,1.14413,2.38419e-07,-0.5,-1.19209e-07,5346,5500,1078,0,32,12,0.0957681,0.134075,-10.2903,0.0127707,-0.0138349,0.00851379,28.002,31.9125,31.6172,2.38419e-07,0.00851379,
Sun Feb 18 11:02:01 2018,95954880,606.095,1514,1514,1297,1514,1088,1514,-7.62939e-06,7.62939e-06,1.14531,2.38419e-07,-0.5,-1.19209e-07,5346,5500,1078,0,32,12,0.110133,0.0335188,-10.4818,0.0042569,-0.0148991,0.00957802,28.002,31.9125,31.6172,2.38419e-07,0.00957802,
Sun Feb 18 11:02:01 2018,95964881,605.939,1514,1514,1297,1514,1088,1514,-7.62939e-06,7.62939e-06,1.14531,2.38419e-07,-0.5,-1.19209e-07,5338,5498,1080,0,8,32,0.0814029,0.0861913,-10.3382,0.00532112,-0.0138349,0.0117065,28.002,31.9125,31.6172,2.38419e-07,0.0117065,
Sun Feb 18 11:02:01 2018,95974882,605.939,1514,1514,1297,1514,1088,1514,-7.62939e-06,7.62939e-06,1.14531,2.38419e-07,-0.5,-1.19209e-07,5338,5498,1080,0,8,32,0.143652,0.0957681,-10.4244,0.0138349,-0.0159634,0.0106422,28.002,31.9125,31.6172,2.38419e-07,0.0106422,
Sun Feb 18 11:02:01 2018,95984883,605.939,1514,1514,1297,1514,1088,1514,-7.62939e-06,7.62939e-06,1.14531,2.38419e-07,-0.5,-1.19209e-07,5336,5522,1086,0,30,14,0.071826,0.162806,-10.3908,0.00851379,-0.0127707,0.00851379,28.002,31.9125,31.6172,2.38419e-07,0.00851379,
Sun Feb 18 11:02:01 2018,95994884,605.939,1514,1514,1297,1514,1088,1514,-7.62939e-06,7.62939e-06,1.14531,2.38419e-07,-0.5,-1.19209e-07,5336,5522,1086,0,30,14,0.071826,0.186748,-10.3286,0.0138349,-0.0180918,0.0148991,28.002,31.9125,31.6172,2.38419e-07,0.0148991,
Sun Feb 18 11:02:01 2018,96004885,606.99,1514,1514,1297,1514,1088,1514,-7.62939e-06,7.62939e-06,1.14531,2.38419e-07,-0.5,-1.19209e-07,5332,5514,1086,0,8,32,0.110133,0.0574608,-10.5249,0.0042569,-0.0159634,0.00957802,28.002,31.9125,31.6172,2.38419e-07,0.00957802,
Sun Feb 18 11:02:01 2018,96014886,606.99,1514,1514,1297,1514,1088,1514,-7.62939e-06,7.62939e-06,1.14531,2.38419e-07,-0.5,-1.19209e-07,5332,5514,1086,0,8,32,0.0574608,-0.0287304,-10.3621,0.0106422,-0.0127707,0.0106422,28.002,31.9125,31.6172,2.38419e-07,0.0106422,
Sun Feb 18 11:02:01 2018,96024887,606.99,1514,1514,1305,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15469,2.38419e-07,-0.5,-1.19209e-07,5356,5498,1080,0,32,14,0.114922,0.138864,-10.5345,0.00851379,-0.0148991,0.0117065,28.002,31.9125,31.6172,2.38419e-07,0.0117065,
Sun Feb 18 11:02:01 2018,96034888,606.99,1514,1514,1305,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15469,2.38419e-07,-0.5,-1.19209e-07,5356,5498,1080,0,32,14,0.0383072,0.129287,-10.386,0.0106422,-0.0148991,0.00957802,28.002,31.9125,31.6172,2.38419e-07,0.00957802,
Sun Feb 18 11:02:01 2018,96044889,606.99,1514,1514,1307,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15704,2.38419e-07,-0.5,-1.19209e-07,5338,5492,1076,0,8,32,0.138864,0.148441,-10.3286,0.00532112,-0.0127707,0.0106422,28.002,31.9125,31.6172,2.38419e-07,0.0106422,
Sun Feb 18 11:02:01 2018,96054890,606.99,1514,1514,1307,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15704,2.38419e-07,-0.5,-1.19209e-07,5338,5492,1076,0,8,32,-0.0191536,0.158017,-10.4052,0.00744957,-0.0127707,0.00744957,28.002,31.9125,31.6172,2.38419e-07,0.00744957,
Sun Feb 18 11:02:01 2018,96064891,605.704,1514,1514,1307,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15704,2.38419e-07,-0.5,-1.19209e-07,5340,5522,1080,0,8,32,0.0861913,0.047884,-10.3956,0.0106422,-0.0170276,0.0117065,28.002,31.9125,31.6172,2.38419e-07,0.0117065,
Sun Feb 18 11:02:01 2018,96074892,605.704,1514,1514,1307,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15704,2.38419e-07,-0.5,-1.19209e-07,5340,5522,1080,0,8,32,0.0909797,0.0957681,-10.3717,0.00957802,-0.0159634,0.00851379,28.002,31.9125,31.6172,2.38419e-07,0.00851379,
Sun Feb 18 11:02:01 2018,96084893,605.704,1514,1514,1307,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15704,2.38419e-07,-0.5,-1.19209e-07,5334,5524,1086,0,8,32,0.0861913,0.047884,-10.3669,0.0117065,-0.0138349,0.00851379,27.1377,31.7391,33.7805,2.38419e-07,0.00851379,
Sun Feb 18 11:02:01 2018,96094894,605.704,1514,1514,1307,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15704,2.38419e-07,-0.5,-1.19209e-07,5334,5524,1086,0,8,32,0.158017,0.148441,-10.4531,0.0127707,-0.0127707,0.0127707,27.1377,31.7391,33.7805,2.38419e-07,0.0127707,
Sun Feb 18 11:02:01 2018,96104895,606.225,1514,1514,1307,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15704,2.38419e-07,-0.5,-1.19209e-07,5354,5528,1086,0,32,14,0.0526724,0.181959,-10.3669,0.00851379,-0.0148991,0.0117065,27.1377,31.7391,33.7805,2.38419e-07,0.0117065,
Sun Feb 18 11:02:01 2018,96114896,606.225,1514,1514,1308,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15822,2.38419e-07,-0.5,-1.19209e-07,5354,5528,1086,0,32,14,0.0861913,0.114922,-10.4004,0.00744957,-0.00851379,0.0127707,27.1377,31.7391,33.7805,2.38419e-07,0.0127707,
Sun Feb 18 11:02:01 2018,96124897,606.225,1514,1514,1308,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15822,2.38419e-07,-0.5,-1.19209e-07,5338,5484,1080,0,8,32,0.172383,0.129287,-10.3525,0.00957802,-0.0180918,0.0117065,27.1377,31.7391,33.7805,2.38419e-07,0.0117065,
Sun Feb 18 11:02:01 2018,96134898,606.225,1514,1514,1308,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15822,2.38419e-07,-0.5,-1.19209e-07,5338,5484,1080,0,8,32,0.0957681,0.00957681,-10.3717,0.0117065,-0.0159634,0.00744957,27.1377,31.7391,33.7805,2.38419e-07,0.00744957,
Sun Feb 18 11:02:01 2018,96144899,606.225,1514,1514,1308,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15822,2.38419e-07,-0.5,-1.19209e-07,5344,5506,1080,0,32,14,0.0383072,0.148441,-10.2424,0.0117065,-0.0202203,0.00851379,27.1377,31.7391,33.7805,2.38419e-07,0.00851379,
Sun Feb 18 11:02:01 2018,96154900,606.225,1514,1514,1308,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15822,2.38419e-07,-0.5,-1.19209e-07,5344,5506,1080,0,32,14,0.0047884,0.134075,-10.5393,0.00851379,-0.0159634,0.0042569,27.1377,31.7391,33.7805,2.38419e-07,0.0042569,
Sun Feb 18 11:02:01 2018,96164901,606.425,1514,1514,1308,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15822,2.38419e-07,-0.5,-1.19209e-07,5338,5522,1086,0,32,14,0.0574608,0.0622492,-10.5536,0.0148991,-0.0148991,0.00851379,27.1377,31.7391,33.7805,2.38419e-07,0.00851379,
Sun Feb 18 11:02:01 2018,96174902,606.425,1514,1514,1308,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15822,2.38419e-07,-0.5,-1.19209e-07,5338,5522,1086,0,32,14,0.0909797,0.071826,-10.4722,0.0159634,-0.0117065,0.00638535,27.1377,31.7391,33.7805,2.38419e-07,0.00638535,
Sun Feb 18 11:02:01 2018,96184903,606.425,1514,1514,1308,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15822,2.38419e-07,-0.5,-1.19209e-07,5346,5510,1080,0,30,14,0.134075,0.167594,-10.3813,0.0106422,-0.0159634,0.0117065,27.1377,31.7391,33.7805,2.38419e-07,0.0117065,
Sun Feb 18 11:02:01 2018,96194904,606.425,1514,1514,1308,1514,1088,1514,-7.62939e-06,7.62939e-06,1.15822,2.38419e-07,-0.5,-1.19209e-07,5346,5510,1080,0,30,14,0.138864,0.124498,-10.3621,0.0180918,-0.0127707,0.00744957,27.1377,31.7391,33.7805,2.38419e-07,0.00744957,
