microseconds_since_start, kpe(P)=0.0035, kiei(I)=1e-09, kded(D)=0.0006,P_CMD,signal, mad_pitch,,,,,,,,,,,,,,,,,,,,,,,,,,
22227763,0.0442803,1.72E-12,0.0206313,6.49E-02,0.281685,-12.3698,,,,,,,,,,,,,,,,,,,,,,,,,,
22237764,0.0455008,1.74E-12,0.0209242,6.64E-02,0.211266,-12.7186,,,,,,,,,,,,,,,,,,,,,,,,,,
22247765,0.0465926,1.56E-12,0.0187153,6.53E-02,0.211266,-13.1009,,,,,,,,,,,,,,,,,,,,,,,,,,
22257766,0.0478071,1.74E-12,0.0208208,6.86E-02,0.211266,-13.4479,,,,,,,,,,,,,,,,,,,,,,,,,,
22267769,0.0490141,1.72E-12,0.0206907,6.97E-02,0.281685,-13.7928,,,,,,,,,,,,,,,,,,,,,,,,,,
22277770,0.0506644,2.36E-12,0.0282922,7.90E-02,0.281685,-14.1939,,,,,,,,,,,,,,,,,,,,,,,,,,
22287775,0.0517811,1.60E-12,0.0191425,7.09E-02,0.281685,-14.5129,,,,,,,,,,,,,,,,,,,,,,,,,,
22297776,0.0526827,1.29E-12,0.0154562,6.81E-02,0.281685,-14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,
22307779,0.0533937,1.02E-12,0.0121879,6.56E-02,0.211266,-14.9736,,,,,,,,,,,,,,,,,,,,,,,,,,
22317780,0.0537395,4.94E-13,0.00592833,5.97E-02,0.211266,-15.1429,,,,,,,,,,,,,,,,,,,,,,,,,,
22327781,0.0541547,5.93E-13,0.00711863,6.13E-02,0.211266,-15.2615,,,,,,,,,,,,,,,,,,,,,,,,,,
22337782,0.0543705,3.08E-13,0.00369936,5.81E-02,0.211266,-15.3232,,,,,,,,,,,,,,,,,,,,,,,,,,
22347783,0.054644,3.91E-13,0.00468721,5.93E-02,0.211266,-15.4013,,,,,,,,,,,,,,,,,,,,,,,,,,
22357784,0.0541677,-6.80E-13,-0.00816364,4.60E-02,0.211266,-15.2652,,,,,,,,,,,,,,,,,,,,,,,,,,
22367785,0.0536125,-7.93E-13,-0.00951805,4.41E-02,0.211266,-15.1066,,,,,,,,,,,,,,,,,,,,,,,,,,
22377786,0.0531682,-6.35E-13,-0.00761719,4.56E-02,0.281685,-14.9796,,,,,,,,,,,,,,,,,,,,,,,,,,
22387787,0.052725,-6.33E-13,-0.00759813,4.51E-02,0.281685,-14.7826,,,,,,,,,,,,,,,,,,,,,,,,,,
22397788,0.0517191,-1.44E-12,-0.0172437,3.45E-02,0.211266,-14.4952,,,,,,,,,,,,,,,,,,,,,,,,,,
22407789,0.050112,-2.30E-12,-0.0275502,2.26E-02,0.211266,-14.1064,,,,,,,,,,,,,,,,,,,,,,,,,,
22417790,0.0482987,-2.59E-12,-0.0310853,1.72E-02,0.211266,-13.5884,,,,,,,,,,,,,,,,,,,,,,,,,,
22427791,0.0466391,-2.37E-12,-0.028449,1.82E-02,0.211266,-13.1142,,,,,,,,,,,,,,,,,,,,,,,,,,
22437792,0.0447501,-2.70E-12,-0.0323839,1.24E-02,0.281685,-12.5745,,,,,,,,,,,,,,,,,,,,,,,,,,
22447793,0.0428313,-2.74E-12,-0.0328929,9.94E-03,0.281685,-11.9558,,,,,,,,,,,,,,,,,,,,,,,,,,
22457807,0.0407714,-2.94E-12,-0.0353127,5.46E-03,0.281685,-11.3673,,,,,,,,,,,,,,,,,,,,,,,,,,
22467808,0.03873,-2.92E-12,-0.0349956,3.73E-03,0.281685,-10.784,,,,,,,,,,,,,,,,,,,,,,,,,,
22477809,0.0366656,-2.95E-12,-0.0353901,1.28E-03,0.281685,-10.1942,,,,,,,,,,,,,,,,,,,,,,,,,,
22487810,0.034418,-3.21E-12,-0.0385309,-4.11E-03,0.281685,-9.55202,,,,,,,,,,,,,,,,,,,,,,,,,,
22497834,0.0325569,-2.66E-12,-0.0319032,6.54E-04,0.281685,-9.0203,,,,,,,,,,,,,,,,,,,,,,,,,,
22507835,0.0308781,-2.40E-12,-0.0287796,2.10E-03,0.211266,-8.54064,,,,,,,,,,,,,,,,,,,,,,,,,,
22517836,0.0291691,-2.44E-12,-0.0292973,-1.28E-04,0.211266,-8.12277,,,,,,,,,,,,,,,,,,,,,,,,,,
22527837,0.0280099,-1.66E-12,-0.0198718,8.14E-03,0.211266,-7.79157,,,,,,,,,,,,,,,,,,,,,,,,,,
22537838,0.0270272,-1.40E-12,-0.0168462,1.02E-02,0.211266,-7.5108,,,,,,,,,,,,,,,,,,,,,,,,,,
22547839,0.0259143,-1.59E-12,-0.0190794,6.83E-03,0.211266,-7.19281,,,,,,,,,,,,,,,,,,,,,,,,,,
22557840,0.0252638,-9.29E-13,-0.0111517,1.41E-02,0.211266,-7.00695,,,,,,,,,,,,,,,,,,,,,,,,,,
22567841,0.0247787,-6.93E-13,-0.00831445,1.65E-02,0.281685,-6.86837,,,,,,,,,,,,,,,,,,,,,,,,,,
22577842,0.0248344,7.95E-14,0.000953751,2.58E-02,0.281685,-6.81385,,,,,,,,,,,,,,,,,,,,,,,,,,
22587843,0.0248207,-1.95E-14,-0.000234118,2.46E-02,0.281685,-6.80995,,,,,,,,,,,,,,,,,,,,,,,,,,
22597844,0.0252037,5.47E-13,0.00656556,3.18E-02,0.211266,-6.91938,,,,,,,,,,,,,,,,,,,,,,,,,,
22607845,0.0257137,7.29E-13,0.00874309,3.45E-02,0.211266,-7.13551,,,,,,,,,,,,,,,,,,,,,,,,,,
22617846,0.0267972,1.55E-12,0.0185743,4.54E-02,0.281685,-7.44508,,,,,,,,,,,,,,,,,,,,,,,,,,
22627847,0.0283937,2.28E-12,0.0273679,5.58E-02,0.281685,-7.8308,,,,,,,,,,,,,,,,,,,,,,,,,,
22637848,0.0296431,1.78E-12,0.0214192,5.11E-02,0.211266,-8.18778,,,,,,,,,,,,,,,,,,,,,,,,,,
22647849,0.0310863,2.06E-12,0.02474,5.58E-02,0.211266,-8.67054,,,,,,,,,,,,,,,,,,,,,,,,,,
22657850,0.0330288,2.78E-12,0.0333003,6.63E-02,0.281685,-9.22554,,,,,,,,,,,,,,,,,,,,,,,,,,
22667851,0.0349543,2.75E-12,0.0330084,6.80E-02,0.281685,-9.70526,,,,,,,,,,,,,,,,,,,,,,,,,,
22677861,0.0369377,2.83E-12,0.0340005,7.09E-02,0.211266,-10.2719,,,,,,,,,,,,,,,,,,,,,,,,,,
22687862,0.0387739,2.62E-12,0.0314774,7.03E-02,0.211266,-10.867,,,,,,,,,,,,,,,,,,,,,,,,,,
22697863,0.0406505,2.68E-12,0.0321715,7.28E-02,0.211266,-11.4032,,,,,,,,,,,,,,,,,,,,,,,,,,
22707864,0.0426112,2.80E-12,0.0336115,7.62E-02,0.211266,-11.9634,,,,,,,,,,,,,,,,,,,,,,,,,,
22717865,0.0442443,2.33E-12,0.027996,7.22E-02,0.211266,-12.43,,,,,,,,,,,,,,,,,,,,,,,,,,
22727866,0.0457056,2.09E-12,0.0250504,7.08E-02,0.211266,-12.8475,,,,,,,,,,,,,,,,,,,,,,,,,,
22737870,0.0468547,1.64E-12,0.0196989,6.66E-02,0.211266,-13.1758,,,,,,,,,,,,,,,,,,,,,,,,,,
22747876,0.0478393,1.41E-12,0.01688,6.47E-02,0.281685,-13.4571,,,,,,,,,,,,,,,,,,,,,,,,,,
22757877,0.0490888,1.78E-12,0.0214184,7.05E-02,0.281685,-13.7437,,,,,,,,,,,,,,,,,,,,,,,,,,
22767878,0.0498371,1.07E-12,0.0128297,6.27E-02,0.211266,-13.9575,,,,,,,,,,,,,,,,,,,,,,,,,,
22777879,0.0499331,1.37E-13,0.00164417,5.16E-02,0.211266,-14.0553,,,,,,,,,,,,,,,,,,,,,,,,,,
22787882,0.0500026,9.94E-14,0.00119287,5.12E-02,0.211266,-14.0752,,,,,,,,,,,,,,,,,,,,,,,,,,
22797883,0.0497074,-4.22E-13,-0.00506058,4.46E-02,0.211266,-13.9909,,,,,,,,,,,,,,,,,,,,,,,,,,
22807894,0.049389,-4.55E-13,-0.00545918,4.39E-02,0.211266,-13.8999,,,,,,,,,,,,,,,,,,,,,,,,,,
22817895,0.049097,-4.17E-13,-0.00500587,4.41E-02,0.211266,-13.8164,,,,,,,,,,,,,,,,,,,,,,,,,,
22827898,0.048434,-9.47E-13,-0.0113648,3.71E-02,0.211266,-13.627,,,,,,,,,,,,,,,,,,,,,,,,,,
22837899,0.0479403,-7.05E-13,-0.00846342,3.95E-02,0.281685,-13.486,,,,,,,,,,,,,,,,,,,,,,,,,,
22847900,0.047662,-3.98E-13,-0.00477167,4.29E-02,0.281685,-13.336,,,,,,,,,,,,,,,,,,,,,,,,,,
22857901,0.0472819,-5.43E-13,-0.00651541,4.08E-02,0.211266,-13.2274,,,,,,,,,,,,,,,,,,,,,,,,,,
22867902,0.0468004,-6.88E-13,-0.00825422,3.85E-02,0.211266,-13.1603,,,,,,,,,,,,,,,,,,,,,,,,,,
22877903,0.046921,1.72E-13,0.00206732,4.90E-02,0.281685,-13.1947,,,,,,,,,,,,,,,,,,,,,,,,,,
22887905,0.0472236,4.32E-13,0.00518784,5.24E-02,0.281685,-13.2108,,,,,,,,,,,,,,,,,,,,,,,,,,
22897906,0.0471902,-4.77E-14,-0.000572548,4.66E-02,0.281685,-13.2012,,,,,,,,,,,,,,,,,,,,,,,,,,
22907909,0.0470006,-2.71E-13,-0.00325029,4.38E-02,0.281685,-13.1471,,,,,,,,,,,,,,,,,,,,,,,,,,
22917910,0.046954,-6.67E-14,-0.000800056,4.62E-02,0.281685,-13.1337,,,,,,,,,,,,,,,,,,,,,,,,,,
22927913,0.0469278,-3.73E-14,-0.000448151,4.65E-02,0.281685,-13.1263,,,,,,,,,,,,,,,,,,,,,,,,,,
22937914,0.0467158,-3.03E-13,-0.00363493,4.31E-02,0.281685,-13.0657,,,,,,,,,,,,,,,,,,,,,,,,,,
22947915,0.0466089,-1.53E-13,-0.0018318,4.48E-02,0.211266,-13.0352,,,,,,,,,,,,,,,,,,,,,,,,,,
22957916,0.0459283,-9.72E-13,-0.0116683,3.43E-02,0.211266,-12.9111,,,,,,,,,,,,,,,,,,,,,,,,,,
22967917,0.0450143,-1.31E-12,-0.0156679,2.93E-02,0.281685,-12.65,,,,,,,,,,,,,,,,,,,,,,,,,,
22977918,0.0441779,-1.19E-12,-0.0143386,2.98E-02,0.281685,-12.3406,,,,,,,,,,,,,,,,,,,,,,,,,,
22987919,0.0431889,-1.41E-12,-0.0169544,2.62E-02,0.211266,-12.058,,,,,,,,,,,,,,,,,,,,,,,,,,
22997920,0.0418672,-1.89E-12,-0.0226576,1.92E-02,0.211266,-11.7508,,,,,,,,,,,,,,,,,,,,,,,,,,
23007921,0.0409152,-1.36E-12,-0.0163202,2.46E-02,0.211266,-11.4788,,,,,,,,,,,,,,,,,,,,,,,,,,
23017930,0.0400099,-1.29E-12,-0.015519,2.45E-02,0.281685,-11.2201,,,,,,,,,,,,,,,,,,,,,,,,,,
23027938,0.0394856,-7.49E-13,-0.00898882,3.05E-02,0.281685,-10.9999,,,,,,,,,,,,,,,,,,,,,,,,,,
23037939,0.0386001,-1.26E-12,-0.0151798,2.34E-02,0.281685,-10.7469,,,,,,,,,,,,,,,,,,,,,,,,,,
23047943,0.0379898,-8.72E-13,-0.0104625,2.75E-02,0.281685,-10.5725,,,,,,,,,,,,,,,,,,,,,,,,,,
23057944,0.0378417,-2.12E-13,-0.00253841,3.53E-02,0.281685,-10.5302,,,,,,,,,,,,,,,,,,,,,,,,,,
23067947,0.0378977,8.00E-14,0.000960217,3.89E-02,0.281685,-10.5462,,,,,,,,,,,,,,,,,,,,,,,,,,
23077948,0.0381582,3.72E-13,0.00446629,4.26E-02,0.211266,-10.6207,,,,,,,,,,,,,,,,,,,,,,,,,,
23087949,0.0381298,-4.07E-14,-0.000488434,3.76E-02,0.211266,-10.6829,,,,,,,,,,,,,,,,,,,,,,,,,,
23097950,0.0379302,-2.85E-13,-0.00342121,3.45E-02,0.281685,-10.6259,,,,,,,,,,,,,,,,,,,,,,,,,,
23107951,0.0377888,-2.02E-13,-0.00242346,3.54E-02,0.281685,-10.5151,,,,,,,,,,,,,,,,,,,,,,,,,,
23117970,0.0373483,-6.29E-13,-0.00755156,2.98E-02,0.281685,-10.3893,,,,,,,,,,,,,,,,,,,,,,,,,,
23127971,0.0369195,-6.13E-13,-0.00735117,2.96E-02,0.281685,-10.2667,,,,,,,,,,,,,,,,,,,,,,,,,,
23137975,0.036526,-5.62E-13,-0.00674526,2.98E-02,0.281685,-10.1543,,,,,,,,,,,,,,,,,,,,,,,,,,
23147976,0.0361699,-5.09E-13,-0.00610434,3.01E-02,0.211266,-10.0526,,,,,,,,,,,,,,,,,,,,,,,,,,
23157977,0.0356079,-8.03E-13,-0.00963547,2.60E-02,0.211266,-9.96241,,,,,,,,,,,,,,,,,,,,,,,,,,
23167978,0.0353308,-3.96E-13,-0.00475033,3.06E-02,0.281685,-9.88323,,,,,,,,,,,,,,,,,,,,,,,,,,
23177979,0.0351337,-2.81E-13,-0.00337727,3.18E-02,0.281685,-9.75653,,,,,,,,,,,,,,,,,,,,,,,,,,
23187980,0.0347794,-5.06E-13,-0.00607515,2.87E-02,0.281685,-9.65528,,,,,,,,,,,,,,,,,,,,,,,,,,
23197985,0.0345141,-3.79E-13,-0.00454714,3.00E-02,0.281685,-9.57949,,,,,,,,,,,,,,,,,,,,,,,,,,
23207995,0.0344679,-6.61E-14,-0.000792847,3.37E-02,0.211266,-9.56628,,,,,,,,,,,,,,,,,,,,,,,,,,
23217996,0.0343407,-1.82E-13,-0.0021801,3.22E-02,0.211266,-9.60036,,,,,,,,,,,,,,,,,,,,,,,,,,
23227999,0.0344121,1.02E-13,0.00122412,3.56E-02,0.211266,-9.62076,,,,,,,,,,,,,,,,,,,,,,,,,,
23238000,0.0345343,1.75E-13,0.00209427,3.66E-02,0.211266,-9.65567,,,,,,,,,,,,,,,,,,,,,,,,,,
23248001,0.0346322,1.40E-13,0.0016781,3.63E-02,0.211266,-9.68363,,,,,,,,,,,,,,,,,,,,,,,,,,
23258002,0.0349849,5.04E-13,0.00604706,4.10E-02,0.211266,-9.78442,,,,,,,,,,,,,,,,,,,,,,,,,,
23268003,0.0352847,4.28E-13,0.00514029,4.04E-02,0.211266,-9.87009,,,,,,,,,,,,,,,,,,,,,,,,,,
23278004,0.0356649,5.43E-13,0.0065165,4.22E-02,0.281685,-9.9787,,,,,,,,,,,,,,,,,,,,,,,,,,
23288005,0.0363453,9.72E-13,0.0116646,4.80E-02,0.281685,-10.1027,,,,,,,,,,,,,,,,,,,,,,,,,,
23298008,0.0366713,4.66E-13,0.00558775,4.23E-02,0.211266,-10.1958,,,,,,,,,,,,,,,,,,,,,,,,,,
23308009,0.0367325,8.75E-14,0.00105034,3.78E-02,0.211266,-10.2837,,,,,,,,,,,,,,,,,,,,,,,,,,
23318010,0.0368704,1.97E-13,0.00236423,3.92E-02,0.281685,-10.3231,,,,,,,,,,,,,,,,,,,,,,,,,,
23328017,0.0374244,7.91E-13,0.00949705,4.69E-02,0.281685,-10.411,,,,,,,,,,,,,,,,,,,,,,,,,,
23338018,0.0376906,3.80E-13,0.0045619,4.23E-02,0.281685,-10.487,,,,,,,,,,,,,,,,,,,,,,,,,,
23348019,0.0379958,4.36E-13,0.00523258,4.32E-02,0.281685,-10.5743,,,,,,,,,,,,,,,,,,,,,,,,,,
23358020,0.0384857,7.00E-13,0.00839819,4.69E-02,0.281685,-10.7142,,,,,,,,,,,,,,,,,,,,,,,,,,
23368021,0.0388379,5.03E-13,0.00603727,4.49E-02,0.281685,-10.8148,,,,,,,,,,,,,,,,,,,,,,,,,,
23378040,0.0393745,7.67E-13,0.00919991,4.86E-02,0.281685,-10.9682,,,,,,,,,,,,,,,,,,,,,,,,,,
23388041,0.039651,3.95E-13,0.00473986,4.44E-02,0.281685,-11.0472,,,,,,,,,,,,,,,,,,,,,,,,,,
23398042,0.0400108,5.14E-13,0.00616819,4.62E-02,0.281685,-11.15,,,,,,,,,,,,,,,,,,,,,,,,,,
23408043,0.0406538,9.18E-13,0.0110216,5.17E-02,0.281685,-11.3337,,,,,,,,,,,,,,,,,,,,,,,,,,
23418044,0.0410978,6.34E-13,0.0076125,4.87E-02,0.281685,-11.4605,,,,,,,,,,,,,,,,,,,,,,,,,,
23428045,0.0416536,7.94E-13,0.00952749,5.12E-02,0.211266,-11.6193,,,,,,,,,,,,,,,,,,,,,,,,,,
23438046,0.0420722,5.98E-13,0.00717613,4.92E-02,0.211266,-11.8094,,,,,,,,,,,,,,,,,,,,,,,,,,
23448047,0.0430542,1.40E-12,0.016834,5.99E-02,0.211266,-12.0899,,,,,,,,,,,,,,,,,,,,,,,,,,
23458053,0.0436681,8.77E-13,0.0105248,5.42E-02,0.211266,-12.2653,,,,,,,,,,,,,,,,,,,,,,,,,,
23468054,0.0443674,9.99E-13,0.0119884,5.64E-02,0.211266,-12.4651,,,,,,,,,,,,,,,,,,,,,,,,,,
23478055,0.0450538,9.80E-13,0.0117653,5.68E-02,0.211266,-12.6612,,,,,,,,,,,,,,,,,,,,,,,,,,
23488056,0.045638,8.35E-13,0.0100149,5.57E-02,0.211266,-12.8281,,,,,,,,,,,,,,,,,,,,,,,,,,
23498057,0.0463708,1.05E-12,0.0125637,5.89E-02,0.211266,-13.0375,,,,,,,,,,,,,,,,,,,,,,,,,,
23508058,0.0470349,9.49E-13,0.0113844,5.84E-02,0.211266,-13.2273,,,,,,,,,,,,,,,,,,,,,,,,,,
23518059,0.0475805,7.79E-13,0.00935349,5.69E-02,0.211266,-13.3832,,,,,,,,,,,,,,,,,,,,,,,,,,
23528060,0.0478335,3.61E-13,0.0043372,5.22E-02,0.211266,-13.4555,,,,,,,,,,,,,,,,,,,,,,,,,,
23538061,0.0476724,-2.30E-13,-0.00276226,4.49E-02,0.281685,-13.4094,,,,,,,,,,,,,,,,,,,,,,,,,,
23548062,0.0476367,-5.10E-14,-0.000611515,4.70E-02,0.281685,-13.3288,,,,,,,,,,,,,,,,,,,,,,,,,,
23558063,0.0471227,-7.34E-13,-0.00881224,3.83E-02,0.281685,-13.1819,,,,,,,,,,,,,,,,,,,,,,,,,,
23568064,0.0465404,-8.32E-13,-0.00998251,3.66E-02,0.281685,-13.0156,,,,,,,,,,,,,,,,,,,,,,,,,,
23578076,0.0459688,-8.17E-13,-0.00979883,3.62E-02,0.281685,-12.8523,,,,,,,,,,,,,,,,,,,,,,,,,,
23588077,0.0452121,-1.08E-12,-0.0129725,3.22E-02,0.211266,-12.636,,,,,,,,,,,,,,,,,,,,,,,,,,
23598078,0.0439292,-1.83E-12,-0.0219924,2.19E-02,0.211266,-12.3399,,,,,,,,,,,,,,,,,,,,,,,,,,
23608079,0.0427525,-1.68E-12,-0.0201708,2.26E-02,0.211266,-12.0037,,,,,,,,,,,,,,,,,,,,,,,,,,
23618080,0.0415291,-1.75E-12,-0.0209737,2.06E-02,0.211266,-11.6542,,,,,,,,,,,,,,,,,,,,,,,,,,
23628081,0.0402848,-1.78E-12,-0.0213297,1.90E-02,0.281685,-11.2987,,,,,,,,,,,,,,,,,,,,,,,,,,
23638082,0.0394756,-1.16E-12,-0.0138723,2.56E-02,0.281685,-10.9971,,,,,,,,,,,,,,,,,,,,,,,,,,
23648083,0.0384822,-1.42E-12,-0.0170296,2.15E-02,0.211266,-10.7132,,,,,,,,,,,,,,,,,,,,,,,,,,
23658094,0.0370769,-2.01E-12,-0.0240918,1.30E-02,0.211266,-10.3821,,,,,,,,,,,,,,,,,,,,,,,,,,
23668095,0.0358444,-1.76E-12,-0.0211272,1.47E-02,0.211266,-10.03,,,,,,,,,,,,,,,,,,,,,,,,,,
23678096,0.0346729,-1.67E-12,-0.0200831,1.46E-02,0.211266,-9.69529,,,,,,,,,,,,,,,,,,,,,,,,,,
23688097,0.0335714,-1.57E-12,-0.0188834,1.47E-02,0.211266,-9.38056,,,,,,,,,,,,,,,,,,,,,,,,,,
23698098,0.0326516,-1.31E-12,-0.0157683,1.69E-02,0.211266,-9.11776,,,,,,,,,,,,,,,,,,,,,,,,,,
23708099,0.0319886,-9.47E-13,-0.011366,2.06E-02,0.211266,-8.92832,,,,,,,,,,,,,,,,,,,,,,,,,,
23718100,0.0315046,-6.91E-13,-0.00829651,2.32E-02,0.281685,-8.79005,,,,,,,,,,,,,,,,,,,,,,,,,,
23728108,0.0313545,-2.14E-13,-0.00257246,2.88E-02,0.281685,-8.67676,,,,,,,,,,,,,,,,,,,,,,,,,,
23738109,0.0310121,-4.89E-13,-0.00586985,2.51E-02,0.211266,-8.57893,,,,,,,,,,,,,,,,,,,,,,,,,,
23748112,0.0305484,-6.62E-13,-0.00794993,2.26E-02,0.211266,-8.51685,,,,,,,,,,,,,,,,,,,,,,,,,,
23758113,0.030546,-3.47E-15,-4.17E-05,3.05E-02,0.281685,-8.51615,,,,,,,,,,,,,,,,,,,,,,,,,,
23768114,0.0311229,8.24E-13,0.0098909,4.10E-02,0.281685,-8.61058,,,,,,,,,,,,,,,,,,,,,,,,,,
23778121,0.0314814,5.12E-13,0.00614571,3.76E-02,0.281685,-8.71301,,,,,,,,,,,,,,,,,,,,,,,,,,
23788122,0.0320501,8.12E-13,0.00974905,4.18E-02,0.281685,-8.87549,,,,,,,,,,,,,,,,,,,,,,,,,,
23798126,0.0330564,1.44E-12,0.0172503,5.03E-02,0.281685,-9.163,,,,,,,,,,,,,,,,,,,,,,,,,,
23808136,0.0340266,1.39E-12,0.016633,5.07E-02,0.211266,-9.44021,,,,,,,,,,,,,,,,,,,,,,,,,,
23818137,0.0347853,1.08E-12,0.0130063,4.78E-02,0.211266,-9.7274,,,,,,,,,,,,,,,,,,,,,,,,,,
23828140,0.0360211,1.77E-12,0.021185,5.72E-02,0.211266,-10.0805,,,,,,,,,,,,,,,,,,,,,,,,,,
23838141,0.0374995,2.11E-12,0.0253442,6.28E-02,0.211266,-10.5029,,,,,,,,,,,,,,,,,,,,,,,,,,
23848142,0.0387287,1.76E-12,0.0210718,5.98E-02,0.211266,-10.8541,,,,,,,,,,,,,,,,,,,,,,,,,,
23858143,0.0401448,2.02E-12,0.0242752,6.44E-02,0.211266,-11.2587,,,,,,,,,,,,,,,,,,,,,,,,,,
23868144,0.0415897,2.06E-12,0.0247695,6.64E-02,0.211266,-11.6715,,,,,,,,,,,,,,,,,,,,,,,,,,
23878145,0.0430726,2.12E-12,0.0254218,6.85E-02,0.211266,-12.0952,,,,,,,,,,,,,,,,,,,,,,,,,,
23888146,0.0447445,2.39E-12,0.0286611,7.34E-02,0.211266,-12.5729,,,,,,,,,,,,,,,,,,,,,,,,,,
23898147,0.046116,1.96E-12,0.0235117,6.96E-02,0.281685,-12.9647,,,,,,,,,,,,,,,,,,,,,,,,,,
23908148,0.0476336,2.17E-12,0.0260153,7.36E-02,0.281685,-13.3279,,,,,,,,,,,,,,,,,,,,,,,,,,
23918149,0.0488996,1.81E-12,0.0217038,7.06E-02,0.211266,-13.6896,,,,,,,,,,,,,,,,,,,,,,,,,,
23928168,0.0497754,1.25E-12,0.015013,6.48E-02,0.211266,-14.0103,,,,,,,,,,,,,,,,,,,,,,,,,,
23938169,0.0512181,2.06E-12,0.0247318,7.59E-02,0.211266,-14.4225,,,,,,,,,,,,,,,,,,,,,,,,,,
23948172,0.0526985,2.11E-12,0.0253788,7.81E-02,0.211266,-14.8455,,,,,,,,,,,,,,,,,,,,,,,,,,
23958173,0.0536306,1.33E-12,0.0159777,6.96E-02,0.211266,-15.1117,,,,,,,,,,,,,,,,,,,,,,,,,,
23968174,0.054562,1.33E-12,0.0159675,7.05E-02,0.211266,-15.3779,,,,,,,,,,,,,,,,,,,,,,,,,,
23978202,0.0556771,1.59E-12,0.0191158,7.48E-02,0.281685,-15.6965,,,,,,,,,,,,,,,,,,,,,,,,,,
23988203,0.0565652,1.27E-12,0.015225,7.18E-02,0.281685,-15.8798,,,,,,,,,,,,,,,,,,,,,,,,,,
23998204,0.0573298,1.09E-12,0.0131079,7.04E-02,0.281685,-16.0983,,,,,,,,,,,,,,,,,,,,,,,,,,
24008205,0.0577854,6.51E-13,0.00781025,6.56E-02,0.281685,-16.2284,,,,,,,,,,,,,,,,,,,,,,,,,,
24018206,0.0580119,3.23E-13,0.00388161,6.19E-02,0.281685,-16.2931,,,,,,,,,,,,,,,,,,,,,,,,,,
24028207,0.0580512,5.61E-14,0.000673714,5.87E-02,0.211266,-16.3044,,,,,,,,,,,,,,,,,,,,,,,,,,
24038208,0.0572942,-1.08E-12,-0.0129761,4.43E-02,0.211266,-16.1585,,,,,,,,,,,,,,,,,,,,,,,,,,
24048209,0.0568503,-6.34E-13,-0.00761021,4.92E-02,0.211266,-16.0317,,,,,,,,,,,,,,,,,,,,,,,,,,
24058210,0.0560636,-1.12E-12,-0.0134857,4.26E-02,0.211266,-15.8069,,,,,,,,,,,,,,,,,,,,,,,,,,
24068211,0.0545535,-2.16E-12,-0.0258883,2.87E-02,0.211266,-15.3754,,,,,,,,,,,,,,,,,,,,,,,,,,
24078212,0.0529712,-2.26E-12,-0.0271242,2.58E-02,0.211266,-14.9234,,,,,,,,,,,,,,,,,,,,,,,,,,
24088213,0.0513108,-2.37E-12,-0.0284636,2.28E-02,0.211266,-14.449,,,,,,,,,,,,,,,,,,,,,,,,,,
24098214,0.0491727,-3.05E-12,-0.0366531,1.25E-02,0.211266,-13.8381,,,,,,,,,,,,,,,,,,,,,,,,,,
24108215,0.0467853,-3.41E-12,-0.0409272,5.86E-03,0.211266,-13.156,,,,,,,,,,,,,,,,,,,,,,,,,,
24118220,0.0444205,-3.38E-12,-0.0405406,3.88E-03,0.211266,-12.4803,,,,,,,,,,,,,,,,,,,,,,,,,,
24128221,0.0419538,-3.52E-12,-0.0422864,-3.33E-04,0.211266,-11.7755,,,,,,,,,,,,,,,,,,,,,,,,,,
24138222,0.0394308,-3.60E-12,-0.0432513,-3.82E-03,0.281685,-11.0547,,,,,,,,,,,,,,,,,,,,,,,,,,
24148223,0.0368844,-3.64E-12,-0.0436522,-6.77E-03,0.281685,-10.2567,,,,,,,,,,,,,,,,,,,,,,,,,,
24158224,0.0345866,-3.28E-12,-0.0393898,-4.80E-03,0.211266,-9.60021,,,,,,,,,,,,,,,,,,,,,,,,,,
24168225,0.0323801,-3.15E-12,-0.0378272,-5.45E-03,0.211266,-9.04018,,,,,,,,,,,,,,,,,,,,,,,,,,
24178226,0.0306306,-2.50E-12,-0.0299914,6.39E-04,0.281685,-8.54032,,,,,,,,,,,,,,,,,,,,,,,,,,
24188227,0.0292108,-2.03E-12,-0.0243382,4.87E-03,0.281685,-8.06427,,,,,,,,,,,,,,,,,,,,,,,,,,
24198228,0.0281426,-1.53E-12,-0.0183118,9.83E-03,0.281685,-7.75907,,,,,,,,,,,,,,,,,,,,,,,,,,
24208229,0.0269396,-1.72E-12,-0.0206243,6.32E-03,0.281685,-7.41533,,,,,,,,,,,,,,,,,,,,,,,,,,
24218230,0.0262921,-9.25E-13,-0.0110997,1.52E-02,0.281685,-7.23034,,,,,,,,,,,,,,,,,,,,,,,,,,
24228231,0.0257818,-7.29E-13,-0.00874815,1.70E-02,0.281685,-7.08454,,,,,,,,,,,,,,,,,,,,,,,,,,
24238232,0.0256523,-1.85E-13,-0.00221904,2.34E-02,0.211266,-7.04755,,,,,,,,,,,,,,,,,,,,,,,,,,
24248233,0.0254089,-3.48E-13,-0.00417363,2.12E-02,0.211266,-7.04841,,,,,,,,,,,,,,,,,,,,,,,,,,
24258234,0.0258015,5.61E-13,0.00673036,3.25E-02,0.211266,-7.16058,,,,,,,,,,,,,,,,,,,,,,,,,,
24268235,0.0265939,1.13E-12,0.0135847,4.02E-02,0.281685,-7.387,,,,,,,,,,,,,,,,,,,,,,,,,,
