Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.129883	2.25046	0.129883	1.80374	0.129883	0.768964
0.130371	2.25038	0.130371	1.80423	0.130371	0.768984
0.130859	2.25076	0.130859	1.8036	0.130859	0.767927
0.131348	2.25164	0.131348	1.80307	0.131348	0.768441
0.131836	2.25065	0.131836	1.80406	0.131836	0.768555
0.132324	2.25073	0.132324	1.80391	0.132324	0.769004
0.132812	2.25062	0.132812	1.80305	0.132812	0.768143
0.133301	2.25069	0.133301	1.80314	0.133301	0.768696
0.133789	2.25083	0.133789	1.80299	0.133789	0.769168
0.134277	2.25062	0.134277	1.80336	0.134277	0.768607
0.134766	2.25058	0.134766	1.80337	0.134766	0.768781
0.135254	2.25067	0.135254	1.80306	0.135254	0.769364
0.135742	2.25058	0.135742	1.80308	0.135742	0.76956
0.13623	2.25044	0.13623	1.80362	0.13623	0.769371
0.136719	2.25039	0.136719	1.80337	0.136719	0.76847
0.137207	2.25033	0.137207	1.80307	0.137207	0.768488
0.137695	2.25037	0.137695	1.80269	0.137695	0.76954
0.138184	2.25041	0.138184	1.80273	0.138184	0.769078
0.138672	2.25046	0.138672	1.80248	0.138672	0.769046
0.13916	2.24995	0.13916	1.80375	0.13916	0.767857
0.139648	2.25017	0.139648	1.80319	0.139648	0.768584
0.140137	2.24997	0.140137	1.80355	0.140137	0.768895
0.140625	2.24987	0.140625	1.80428	0.140625	0.769009
0.141113	2.25002	0.141113	1.80388	0.141113	0.768076
0.141602	2.25001	0.141602	1.80327	0.141602	0.768589
0.14209	2.25009	0.14209	1.80297	0.14209	0.769436
0.142578	2.25009	0.142578	1.80259	0.142578	0.769165
0.143066	2.25027	0.143066	1.80282	0.143066	0.768892
0.143555	2.25007	0.143555	1.80283	0.143555	0.768617
0.144043	2.25037	0.144043	1.80264	0.144043	0.769247
0.144531	2.25033	0.144531	1.80276	0.144531	0.768418
0.14502	2.25051	0.14502	1.80289	0.14502	0.76946
0.145508	2.25036	0.145508	1.80264	0.145508	0.768994
0.145996	2.25049	0.145996	1.80278	0.145996	0.768743
0.146484	2.25035	0.146484	1.80298	0.146484	0.769552
0.146973	2.25065	0.146973	1.80276	0.146973	0.768622
0.147461	2.25002	0.147461	1.80337	0.147461	0.769116
0.147949	2.25033	0.147949	1.8032	0.147949	0.768545
0.148437	2.25063	0.148437	1.80264	0.148437	0.769262
0.148926	2.25061	0.148926	1.8035	0.148926	0.768699
0.149414	2.25068	0.149414	1.80298	0.149414	0.769076
0.149902	2.25054	0.149902	1.8029	0.149902	0.769108
0.150391	2.25082	0.150391	1.80294	0.150391	0.769133
0.150879	2.25045	0.150879	1.80324	0.150879	0.769031
0.151367	2.2506	0.151367	1.80274	0.151367	0.768857
0.151855	2.25061	0.151855	1.80288	0.151855	0.768753
0.152344	2.25069	0.152344	1.8033	0.152344	0.768594
0.152832	2.25046	0.152832	1.80341	0.152832	0.76886
0.15332	2.25033	0.15332	1.80351	0.15332	0.769207
0.153809	2.25028	0.153809	1.80324	0.153809	0.768408
0.154297	2.25034	0.154297	1.803	0.154297	0.768572
0.154785	2.25047	0.154785	1.80276	0.154785	0.768485
0.155273	2.25035	0.155273	1.80278	0.155273	0.769242
0.155762	2.25016	0.155762	1.80355	0.155762	0.768282
0.15625	2.25	0.15625	1.80312	0.15625	0.768172
0.156738	2.25026	0.156738	1.80304	0.156738	0.768934
0.157227	2.25008	0.157227	1.80321	0.157227	0.768592
0.157715	2.25003	0.157715	1.80325	0.157715	0.769473
0.158203	2.25019	0.158203	1.80308	0.158203	0.768187
0.158691	2.25036	0.158691	1.8038	0.158691	0.768733
0.15918	2.25002	0.15918	1.80406	0.15918	0.769086
0.159668	2.25008	0.159668	1.80414	0.159668	0.768498
0.160156	2.25016	0.160156	1.80374	0.160156	0.768113
0.160645	2.25002	0.160645	1.804	0.160645	0.768731
0.161133	2.25032	0.161133	1.80431	0.161133	0.76854
0.161621	2.25052	0.161621	1.80362	0.161621	0.769843
0.162109	2.25045	0.162109	1.80427	0.162109	0.768882
0.162598	2.25028	0.162598	1.80389	0.162598	0.769215
0.163086	2.25042	0.163086	1.80394	0.163086	0.768334
0.163574	2.25043	0.163574	1.80374	0.163574	0.768411
0.164062	2.25074	0.164062	1.80364	0.164062	0.768852
0.164551	2.25062	0.164551	1.80365	0.164551	0.768709
0.165039	2.25065	0.165039	1.80319	0.165039	0.769058
0.165527	2.25083	0.165527	1.80328	0.165527	0.76916
0.166016	2.25057	0.166016	1.80318	0.166016	0.76849
0.166504	2.25081	0.166504	1.80316	0.166504	0.768835
0.166992	2.25071	0.166992	1.80295	0.166992	0.768808
0.16748	2.25071	0.16748	1.80319	0.16748	0.769371
0.167969	2.25071	0.167969	1.80264	0.167969	0.768731
0.168457	2.25078	0.168457	1.80306	0.168457	0.768778
0.168945	2.25056	0.168945	1.80357	0.168945	0.768381
0.169434	2.25059	0.169434	1.80348	0.169434	0.768676
0.169922	2.25045	0.169922	1.8034	0.169922	0.768463
0.17041	2.25038	0.17041	1.8035	0.17041	0.768567
0.170898	2.2505	0.170898	1.8035	0.170898	0.768984
0.171387	2.25046	0.171387	1.80385	0.171387	0.768942
0.171875	2.25031	0.171875	1.80407	0.171875	0.770225
0.172363	2.25044	0.172363	1.80384	0.172363	0.768634
0.172852	2.25064	0.172852	1.80336	0.172852	0.769145
0.17334	2.24984	0.17334	1.80372	0.17334	0.76883
0.173828	2.25013	0.173828	1.80303	0.173828	0.768897
0.174316	2.25029	0.174316	1.80219	0.174316	0.769324
0.174805	2.25031	0.174805	1.80207	0.174805	0.768011
0.175293	2.25015	0.175293	1.80258	0.175293	0.769351
0.175781	2.24992	0.175781	1.80222	0.175781	0.768282
0.17627	2.25015	0.17627	1.80272	0.17627	0.768254
0.176758	2.25024	0.176758	1.80247	0.176758	0.769039
0.177246	2.25035	0.177246	1.80242	0.177246	0.768227
0.177734	2.25034	0.177734	1.803	0.177734	0.76823
0.178223	2.25039	0.178223	1.80261	0.178223	0.768704
0.178711	2.2506	0.178711	1.80227	0.178711	0.768542
0.179199	2.25047	0.179199	1.8024	0.179199	0.768798
0.179687	2.25044	0.179687	1.80253	0.179687	0.768334
0.180176	2.25051	0.180176	1.80234	0.180176	0.768721
0.180664	2.25069	0.180664	1.80255	0.180664	0.769428
0.181152	2.25065	0.181152	1.80294	0.181152	0.768706
0.181641	2.25066	0.181641	1.80312	0.181641	0.768103
0.182129	2.2507	0.182129	1.80332	0.182129	0.768215
0.182617	2.25059	0.182617	1.80331	0.182617	0.76846
0.183105	2.25068	0.183105	1.80289	0.183105	0.768302
0.183594	2.25067	0.183594	1.80357	0.183594	0.768788
0.184082	2.25086	0.184082	1.80338	0.184082	0.769019
0.18457	2.25058	0.18457	1.80388	0.18457	0.769396
0.185059	2.25055	0.185059	1.80381	0.185059	0.768761
0.185547	2.25069	0.185547	1.80384	0.185547	0.768105
0.186035	2.25071	0.186035	1.80396	0.186035	0.768584
0.186523	2.25049	0.186523	1.80343	0.186523	0.768505
0.187012	2.25036	0.187012	1.80306	0.187012	0.769205
0.1875	2.25043	0.1875	1.80292	0.1875	0.769039
0.187988	2.25046	0.187988	1.80286	0.187988	0.768354
0.188477	2.25046	0.188477	1.80347	0.188477	0.768038
0.188965	2.25019	0.188965	1.80342	0.188965	0.767813
0.189453	2.24982	0.189453	1.80384	0.189453	0.76917
0.189941	2.25038	0.189941	1.80325	0.189941	0.767478
0.19043	2.25007	0.19043	1.80398	0.19043	0.768962
0.190918	2.25017	0.190918	1.80327	0.190918	0.768493
0.191406	2.2501	0.191406	1.80381	0.191406	0.769269
0.191895	2.25025	0.191895	1.80303	0.191895	0.768838
0.192383	2.25002	0.192383	1.80333	0.192383	0.768359
0.192871	2.24986	0.192871	1.8038	0.192871	0.768617
0.193359	2.25004	0.193359	1.80312	0.193359	0.768458
0.193848	2.25022	0.193848	1.80284	0.193848	0.768438
0.194336	2.25031	0.194336	1.80318	0.194336	0.768592
0.194824	2.25043	0.194824	1.80319	0.194824	0.768436
0.195312	2.25035	0.195312	1.80353	0.195312	0.768336
0.195801	2.25049	0.195801	1.80404	0.195801	0.768768
0.196289	2.25035	0.196289	1.80333	0.196289	0.768753
0.196777	2.25047	0.196777	1.80346	0.196777	0.767914
0.197266	2.25062	0.197266	1.8032	0.197266	0.768905
0.197754	2.25086	0.197754	1.80341	0.197754	0.768686
0.198242	2.25062	0.198242	1.80393	0.198242	0.768967
0.19873	2.25076	0.19873	1.80385	0.19873	0.768617
0.199219	2.25078	0.199219	1.80365	0.199219	0.767823
0.199707	2.25063	0.199707	1.80338	0.199707	0.768053
0.200195	2.25067	0.200195	1.80346	0.200195	0.768272
0.200684	2.25076	0.200684	1.80371	0.200684	0.768731
0.201172	2.25086	0.201172	1.80364	0.201172	0.769594
0.20166	2.25063	0.20166	1.80328	0.20166	0.769185
0.202148	2.25064	0.202148	1.80318	0.202148	0.769088
0.202637	2.25052	0.202637	1.80303	0.202637	0.768713
0.203125	2.25056	0.203125	1.80318	0.203125	0.767808
0.203613	2.2504	0.203613	1.80267	0.203613	0.769731
0.204102	2.25051	0.204102	1.80332	0.204102	0.767783
0.20459	2.25047	0.20459	1.80293	0.20459	0.768567
0.205078	2.25042	0.205078	1.80305	0.205078	0.768386
0.205566	2.25038	0.205566	1.80321	0.205566	0.769036
0.206055	2.24997	0.206055	1.80335	0.206055	0.769279
0.206543	2.25036	0.206543	1.80326	0.206543	0.76922
0.207031	2.25004	0.207031	1.80412	0.207031	0.769572
0.20752	2.25008	0.20752	1.80348	0.20752	0.768924
0.208008	2.25033	0.208008	1.80383	0.208008	0.769396
0.208496	2.25041	0.208496	1.80392	0.208496	0.768163
0.208984	2.25012	0.208984	1.80321	0.208984	0.768113
0.209473	2.25018	0.209473	1.80309	0.209473	0.768267
0.209961	2.25019	0.209961	1.80354	0.209961	0.768212
0.210449	2.25014	0.210449	1.80337	0.210449	0.76849
0.210937	2.25023	0.210937	1.80363	0.210937	0.768644
0.211426	2.25058	0.211426	1.80353	0.211426	0.768254
0.211914	2.25058	0.211914	1.80284	0.211914	0.768604
0.212402	2.25043	0.212402	1.80306	0.212402	0.768346
0.212891	2.25049	0.212891	1.80307	0.212891	0.767004
0.213379	2.2505	0.213379	1.80257	0.213379	0.76781
0.213867	2.25063	0.213867	1.8028	0.213867	0.769068
0.214355	2.25045	0.214355	1.80249	0.214355	0.769061
0.214844	2.25058	0.214844	1.8026	0.214844	0.767895
0.215332	2.25056	0.215332	1.80229	0.215332	0.769039
0.21582	2.2507	0.21582	1.80215	0.21582	0.768567
0.216309	2.25065	0.216309	1.80305	0.216309	0.768478
0.216797	2.25071	0.216797	1.80304	0.216797	0.768565
0.217285	2.25083	0.217285	1.8029	0.217285	0.768748
0.217773	2.25084	0.217773	1.80288	0.217773	0.768393
0.218262	2.25087	0.218262	1.80336	0.218262	0.768977
0.21875	2.2508	0.21875	1.80255	0.21875	0.768269
0.219238	2.25057	0.219238	1.80284	0.219238	0.768527
0.219727	2.25047	0.219727	1.80322	0.219727	0.76848
0.220215	2.25048	0.220215	1.80334	0.220215	0.768165
0.220703	2.25058	0.220703	1.80328	0.220703	0.769262
0.221191	2.25048	0.221191	1.80325	0.221191	0.768254
0.22168	2.25051	0.22168	1.80353	0.22168	0.768567
0.222168	2.25016	0.222168	1.80339	0.222168	0.768728
0.222656	2.24999	0.222656	1.80333	0.222656	0.768614
0.223145	2.2507	0.223145	1.80322	0.223145	0.768962
0.223633	2.25041	0.223633	1.80325	0.223633	0.768212
0.224121	2.24993	0.224121	1.8038	0.224121	0.768885
