today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchGyr0,pitchAccel,pitchgyro_f,pitchAccel_f,ekp,ekoldp,edp,eip,lamdap,ekr,ekoldr,edr,eir,lamdar,eky,ekoldy,edy,eiy,lamday
Sun Feb 18 10:28:05 2018,34823048,615.279,1458,1432,1652,1514,1088,1940,-2.62911,3.84977,1.59577,2.38E-07,-0.5,0.5,5346,5514,1010,74,30,12,0.105345,1.46525,-6.93361,-0.240515,0.032991,0.0681104,0.345703,75.2719,36.2766,3.68629,0.87045,-0.369817,5.27036,3.7285,3.7285,-6.57957,0.037614,0.0118962,0.384499,0.384499,-7.15678,0.00420283,-0.00358009,,,,,
Sun Feb 18 10:28:05 2018,34833049,615.279,1460,1433,1652,1514,1088,1940,-2.53522,3.80282,1.59577,2.38E-07,-0.5,0.5,5332,5524,1022,74,8,30,0.517148,0.694318,-8.65743,0.00744957,-0.212845,0.0872664,0.345703,75.2719,36.2766,3.69787,3.41848,-0.29032,5.20721,3.70674,3.70674,-2.17607,0.0371762,0.0150657,0.422731,0.422731,3.82321,0.00403615,0.00473911,,,,,
Sun Feb 18 10:28:05 2018,34843050,615.696,1460,1433,1652,1514,1088,1940,-2.53522,3.80282,1.59577,2.38E-07,-0.5,0.5,5332,5506,998,84,8,28,0.517148,-0.368707,-9.73961,0.136221,-0.169212,0.0862022,0.345703,75.2719,36.2766,3.67592,3.0394,-0.248564,5.13992,3.64441,3.64441,-6.23355,0.0367557,0.0117745,0.542809,0.542809,12.0078,0.0048277,0.0113525,,,,,
Sun Feb 18 10:28:05 2018,34853051,615.696,1462,1433,1652,1514,1088,1940,-2.44132,3.80282,1.59577,2.38E-07,-0.5,0.5,5332,5506,998,84,8,28,-0.167594,-0.991199,-8.53294,0.111744,0.0446974,0.0830095,0.345703,75.2719,36.2766,3.65946,-1.12519,-0.204168,5.06684,3.59266,3.59266,-5.1743,0.0361853,0.0123276,0.446398,0.446398,-9.64112,0.00494603,-0.00514492,,,,,
Sun Feb 18 10:28:05 2018,34863052,615.696,1462,1433,1652,1514,1088,1940,-2.44132,3.80282,1.59577,2.38E-07,-0.5,0.5,5338,5526,974,66,30,14,0.272939,-0.517148,-9.43794,0.0830095,0.0266056,0.0766241,0.345703,75.2719,36.2766,3.69604,1.6565,-0.11203,4.98315,3.53867,3.53867,-5.39966,0.0356566,0.0119175,0.424478,0.424478,-2.192,0.00435438,0.000283689,,,,,
Sun Feb 18 10:28:05 2018,34873053,615.696,1462,1433,1652,1514,1088,1940,-2.44132,3.80282,1.59577,2.38E-07,-0.5,0.5,5338,5526,974,66,30,14,1.06303,-0.488417,-11.0612,0.259671,-0.242643,0.0766241,0.345703,75.2719,36.2766,3.77806,5.48949,0.0161544,4.895,3.52833,3.52833,-1.03371,0.035335,0.0151105,0.325271,0.325271,-9.92072,0.00374874,-0.00589745,,,,,
Sun Feb 18 10:28:05 2018,34883054,615.288,1465,1435,1652,1514,1088,1940,-2.30048,3.70892,1.59577,2.38E-07,-0.5,0.5,5354,5514,1022,80,8,30,1.47962,-1.08697,-11.0852,0.356515,-0.346937,0.0574681,0.345703,75.2719,36.2766,3.81068,7.60276,0.0861394,4.81497,3.54425,3.54425,1.59233,0.0353629,0.0171306,0.221681,0.221681,-10.359,0.00273476,-0.0066888,,,,,
Sun Feb 18 10:28:05 2018,34893055,615.288,1465,1435,1652,1514,1088,1940,-2.30048,3.70892,1.59577,2.38E-07,-0.5,0.5,5354,5514,1022,80,8,30,1.17316,-1.16837,-10.5058,0.30224,-0.320332,0.0510828,0.345703,75.2719,36.2766,3.79787,6.37172,0.106398,4.74911,3.43937,3.43937,-10.4886,0.0349181,0.00769464,0.219322,0.219322,-0.235915,0.00220501,0.000811899,,,,,
Sun Feb 18 10:28:05 2018,34903056,615.288,1468,1438,1652,1514,1088,1940,-2.15963,3.56808,1.59577,2.38E-07,-0.5,0.5,5322,5522,1006,74,8,30,0.766145,-1.05824,-9.31823,0.387378,-0.442717,0.0670461,4.66699,74.7516,37.7742,3.81708,4.70029,0.155155,4.69456,3.46165,3.46165,2.22826,0.0345051,0.0172308,0.154035,0.154035,-6.52866,0.00186678,-0.00415111,,,,,
Sun Feb 18 10:28:05 2018,34913057,615.288,1472,1441,1652,1514,1088,1940,-1.97183,3.42723,1.59577,2.38E-07,-0.5,0.5,5322,5522,1006,74,8,30,1.1157,-0.962469,-10.4244,0.566167,-0.632149,0.0798168,4.66699,74.7516,37.7742,3.85245,6.109,0.21464,4.64757,3.4284,3.4284,-3.3253,0.0344502,0.0129604,0.157862,0.157862,0.382662,0.00155948,0.000994313,,,,,
Sun Feb 18 10:28:05 2018,34923058,615.288,1472,1441,1652,1514,1088,1940,-1.97183,3.42723,1.59577,2.38E-07,-0.5,0.5,5326,5520,986,80,30,12,0.746991,0.229843,-8.43238,0.583195,-0.606608,0.0819453,4.66699,74.7516,37.7742,3.83842,5.0624,0.221014,4.60777,3.41303,3.41303,-1.53675,0.0342071,0.0142184,0.215515,0.215515,5.76532,0.00186688,0.00524768,,,,,
Sun Feb 18 10:28:05 2018,34933059,615.288,1477,1444,1652,1514,1088,1940,-1.73709,3.28639,1.59577,2.38E-07,-0.5,0.5,5326,5520,986,80,30,12,-0.746991,0.3304,-7.4747,0.488479,-0.543819,0.0840737,4.66699,74.7516,37.7742,3.80458,-5.70696,0.207056,4.5639,3.52196,3.52196,10.8934,0.034675,0.0239317,0.12835,0.12835,-8.71649,0.00171932,-0.00589006,,,,,
Sun Feb 18 10:28:05 2018,34943060,616.513,1477,1444,1652,1514,1088,1940,-1.73709,3.28639,1.59577,2.38E-07,-0.5,0.5,5318,5520,1000,88,30,14,-0.531513,1.31681,-7.49385,0.351194,-0.568296,0.0681104,4.66699,74.7516,37.7742,3.7494,-4.057,0.173087,4.4967,3.55637,3.55637,3.44045,0.0353917,0.0185565,0.269475,0.269475,14.1125,0.00198913,0.0116841,,,,,
Sun Feb 18 10:28:05 2018,34953061,616.513,1477,1444,1652,1514,1088,1940,-1.73709,3.28639,1.59577,2.38E-07,-0.5,0.5,5318,5520,1000,88,30,14,0.320823,1.53708,-9.39964,0.308625,-0.621507,0.042569,4.66699,74.7516,37.7742,3.67501,1.95483,0.12298,4.40704,3.76087,3.76087,20.4503,0.0365862,0.032098,0.191576,0.191576,-7.78991,0.00230525,-0.00491802,,,,,
Sun Feb 18 10:28:05 2018,34963062,616.513,1477,1444,1652,1514,1088,1940,-1.73709,3.28639,1.59577,2.38E-07,-0.5,0.5,5340,5554,990,82,6,30,0.493206,0.871489,-8.80109,0.318203,-0.650241,0.0319267,4.66699,74.7516,37.7742,3.58812,3.20746,0.0647088,4.31125,3.92616,3.92616,16.5292,0.0384352,0.0299324,0.11019,0.11019,-8.13855,0.00150883,-0.00554295,,,,,
Sun Feb 18 10:28:05 2018,34973063,616.513,1483,1447,1652,1514,1088,1940,-1.45541,3.14555,1.59577,2.38E-07,-0.5,0.5,5340,5554,990,82,6,30,0.268151,1.71425,-6.55532,0.244772,-0.722608,0.0223487,4.66699,74.7516,37.7742,3.47196,2.34242,-0.0168512,4.21743,4.12071,4.12071,19.455,0.0402344,0.0329788,-0.0116637,-0.0116637,-12.1854,0.000492634,-0.00909406,,,,,
Sun Feb 18 10:28:05 2018,34983064,615.861,1483,1447,1652,1514,1088,1940,-1.45541,3.14555,1.59577,2.38E-07,-0.5,0.5,5336,5500,1010,48,8,30,-0.282516,1.85311,-8.32224,0.200074,-0.633213,0.0308625,4.66699,74.7516,37.7742,3.32226,-1.94428,-0.123496,4.12129,4.17449,4.17449,5.3781,0.041476,0.0227758,0.233938,0.233938,24.5602,0.00111137,0.0192764,,,,,
Sun Feb 18 10:28:05 2018,34993065,615.861,1488,1450,1652,1514,1088,1940,-1.22066,3.0047,1.59577,2.38E-07,-0.5,0.5,5336,5500,1010,48,8,30,0.306458,0.344765,-10.9942,0.174533,-0.408662,0.0308625,4.66699,74.7516,37.7742,3.19086,1.59668,-0.203114,4.0178,4.37979,4.37979,20.5295,0.0427714,0.0349419,0.149763,0.149763,-8.41747,0.00191851,-0.00557183,,,,,
Sun Feb 18 10:28:05 2018,35003066,615.861,1495,1452,1652,1514,1088,1940,-0.892021,2.9108,1.59577,2.38E-07,-0.5,0.5,5344,5512,1016,82,8,30,0.0957681,0.177171,-8.77236,0.124514,-0.310753,0.0255414,4.66699,74.7516,37.7742,3.10946,0.625475,-0.227371,3.90971,4.37058,4.37058,-0.92082,0.0437519,0.0189844,0.213131,0.213131,6.33674,0.00181447,0.00566095,,,,,
Sun Feb 18 10:28:05 2018,35013067,615.861,1495,1452,1652,1514,1088,1940,-0.892021,2.9108,1.59577,2.38E-07,-0.5,0.5,5344,5512,1016,82,8,30,-0.445322,1.56102,-9.35654,0.0553397,-0.378864,0.0340552,4.66699,74.7516,37.7742,3.03629,-2.72492,-0.240834,3.79616,4.4169,4.4169,4.63195,0.0439374,0.023313,0.260336,0.260336,4.72054,0.00236734,0.00467416,,,,,
Sun Feb 18 10:28:05 2018,35023068,615.861,1505,1455,1652,1514,1088,1940,-0.422539,2.76996,1.59577,2.38E-07,-0.5,0.5,5338,5488,986,82,8,30,-0.0861913,0.593762,-11.5305,0.0159634,-0.279891,0.0117065,4.66699,74.7516,37.7742,2.93232,-0.428283,-0.281698,3.67297,4.61117,4.61117,19.427,0.0451404,0.0351651,0.113775,0.113775,-14.6562,0.00187056,-0.0103629,,,,,
Sun Feb 18 10:28:05 2018,35033069,615.861,1505,1455,1652,1514,1088,1940,-0.422539,2.76996,1.59577,2.38E-07,-0.5,0.5,5338,5488,986,82,8,30,0.47884,-0.426168,-12.3158,-0.0585323,-0.0500185,-0.00957802,4.66699,74.7516,37.7742,2.83537,2.22655,-0.311319,3.54511,4.628,4.628,1.68276,0.0461958,0.0220746,0.448381,0.448381,33.4606,0.00281078,0.0268455,,,,,
Sun Feb 18 10:28:05 2018,35043070,615.905,1505,1455,1652,1514,1088,1940,-0.422539,2.76996,1.59577,2.38E-07,-0.5,0.5,5332,5506,1000,88,32,14,0.454898,-0.885855,-9.00699,-0.061725,-0.124514,0.00957802,4.66699,74.7516,37.7742,2.80336,2.89127,-0.275129,3.42126,4.73354,4.73354,10.5541,0.0468077,0.029132,0.265106,0.265106,-18.3275,0.00356744,-0.012406,,,,,
Sun Feb 18 10:28:05 2018,35053071,615.905,1514,1460,1652,1514,1088,1940,-7.63E-06,2.53522,1.59577,2.38E-07,-0.5,0.5,5332,5506,1000,88,32,14,-0.00957681,0.565032,-9.15064,0.0670461,-0.367157,0.0500185,4.66699,74.7516,37.7742,2.7869,-0.0599642,-0.226103,3.30252,4.91628,4.91628,18.2741,0.0482491,0.0356827,0.0829816,0.0829816,-18.2125,0.00174044,-0.0131402,,,,,
Sun Feb 18 10:28:05 2018,35063072,615.905,1514,1460,1652,1514,1088,1940,-7.63E-06,2.53522,1.59577,2.38E-07,-0.5,0.5,5356,5522,1008,48,8,28,0.0335188,-0.100556,-11.0229,0.252221,-0.363965,0.061725,4.66699,74.7516,37.7742,2.75397,0.174227,-0.196138,3.18418,4.85622,4.85622,-6.00595,0.0488625,0.0173966,0.41542,0.41542,33.2438,0.00249201,0.0265363,,,,,
Sun Feb 18 10:28:05 2018,35073073,615.905,1514,1460,1652,1514,1088,1940,-7.63E-06,2.53522,1.59577,2.38E-07,-0.5,0.5,5356,5522,1008,48,8,28,-0.0191536,-0.0526724,-10.3286,0.257542,-0.138349,0.071303,4.66699,74.7516,37.7742,2.72348,-0.106251,-0.165646,3.06405,4.95553,4.95553,9.93118,0.0490588,0.0296688,0.283272,0.283272,-13.2148,0.00349346,-0.00853069,,,,,
Sun Feb 18 10:28:05 2018,35083074,615.105,1514,1460,1652,1514,1088,1940,-7.63E-06,2.53522,1.59577,2.38E-07,-0.5,0.5,5316,5546,992,94,30,30,-0.641646,0.196325,-7.45076,0.186239,-0.0542754,0.0659819,4.66699,74.7516,37.7742,2.7372,-4.92207,-0.094832,2.93788,4.98087,4.98087,2.53372,0.049682,0.0242939,0.13709,0.13709,-14.6182,0.00210181,-0.0102298,,,,,
Sun Feb 18 10:28:05 2018,35093075,615.105,1514,1460,1652,1514,1088,1940,-7.63E-06,2.53522,1.59577,2.38E-07,-0.5,0.5,5316,5546,992,94,30,30,-0.636858,0.703895,-7.82425,0.323524,-0.255414,0.0925875,4.66699,74.7516,37.7742,2.81434,-4.65336,0.0309815,2.79757,5.07595,5.07595,9.50804,0.0502841,0.0298967,0.0280917,0.0280917,-10.8998,0.000825907,-0.00796125,,,,,
Sun Feb 18 10:28:05 2018,35103076,615.105,1514,1460,1652,1514,1088,1940,-7.63E-06,2.53522,1.59577,2.38E-07,-0.5,0.5,5338,5500,986,106,30,12,-0.268151,-0.114922,-10.3765,0.520406,-0.426754,0.0872664,4.66699,74.7516,37.7742,2.89025,-1.48032,0.14482,2.64379,5.16752,5.16752,9.1567,0.0512173,0.0300481,-0.0761829,-0.0761829,-10.4275,-0.000240456,-0.00808,,,,,
Sun Feb 18 10:28:05 2018,35113077,615.105,1514,1461,1652,1514,1088,1940,-7.63E-06,2.48827,1.59577,2.38E-07,-0.5,0.5,5338,5500,986,106,30,12,0.177171,-0.857124,-12.5408,0.568296,-0.389506,0.0500185,4.66699,74.7516,37.7742,2.9308,0.809395,0.214607,2.48667,5.16168,5.16168,-0.584126,0.051646,0.0227941,-0.205696,-0.205696,-12.9513,-0.00140939,-0.0105355,,,,,
Sun Feb 18 10:28:05 2018,35123078,615.105,1514,1461,1652,1514,1088,1940,-7.63E-06,2.48827,1.59577,2.38E-07,-0.5,0.5,5324,5506,1004,106,30,12,0.0574608,-2.08296,-13.69,0.570424,-0.324588,0.0287341,4.66699,74.7516,37.7742,2.98263,0.240485,0.288444,2.33388,5.05136,5.05136,-11.0312,0.0510652,0.014546,-0.319489,-0.319489,-11.3793,-0.00262593,-0.00988118,,,,,
Sun Feb 18 10:28:05 2018,35133079,615.105,1514,1463,1652,1514,1088,1940,-7.63E-06,2.39437,1.59577,2.38E-07,-0.5,0.5,5324,5506,1004,106,30,12,-0.407014,-2.74376,-12.9909,0.63747,-0.343744,0.0276698,4.66699,74.7516,37.7742,3.07226,-1.79453,0.39108,2.18479,5.00088,5.00088,-5.04851,0.0502612,0.018758,-0.379335,-0.379335,-5.98457,-0.00349412,-0.00614756,,,,,
Sun Feb 18 10:28:05 2018,35143080,615.444,1514,1463,1652,1514,1088,1940,-7.63E-06,2.39437,1.59577,2.38E-07,-0.5,0.5,5334,5502,1028,96,8,30,0.158017,-1.77171,-11.2049,0.681104,-0.37035,0.0457616,4.66699,74.7516,37.7742,3.16891,0.807965,0.490225,2.03772,4.8368,4.8368,-16.4079,0.0491884,0.00959092,-0.487805,-0.487805,-10.847,-0.0043357,-0.0102436,,,,,
Sun Feb 18 10:28:05 2018,35153081,615.444,1514,1463,1652,1514,1088,1940,-7.63E-06,2.39437,1.59577,2.38E-07,-0.5,0.5,5334,5502,1028,96,8,30,-0.857124,-0.023942,-11.5784,0.614057,-0.255414,0.0606608,4.66699,74.7516,37.7742,3.23873,-4.23378,0.55343,1.89129,4.71711,4.71711,-11.9687,0.0477696,0.0123463,-0.580367,-0.580367,-9.2562,-0.00534086,-0.00947975,,,,,
Sun Feb 18 10:28:05 2018,35163082,615.444,1514,1462,1652,1514,1088,1940,-7.63E-06,2.44132,1.59577,2.38E-07,-0.5,0.5,5336,5512,1016,84,32,12,-1.41258,0.430956,-8.77236,0.508699,-0.202203,0.0595966,4.66699,74.7516,37.7742,3.31129,-9.1476,0.611799,1.73431,4.60444,4.60444,-11.2676,0.0466077,0.0123594,-0.55148,-0.55148,2.88876,-0.00565924,-0.000338197,,,,,
Sun Feb 18 10:28:05 2018,35173083,615.444,1514,1462,1652,1514,1088,1940,-7.63E-06,2.44132,1.59577,2.38E-07,-0.5,0.5,5336,5512,1016,84,32,12,-1.92973,1.13964,-7.08205,0.34268,-0.153248,0.0681104,4.66699,74.7516,37.7742,3.35153,-15.242,0.631985,1.54847,4.56272,4.56272,-4.17171,0.0458358,0.0174368,-0.506002,-0.506002,4.5478,-0.00528741,0.00109746,,,,,
Sun Feb 18 10:28:05 2018,35183084,615.696,1514,1458,1652,1514,1088,1940,-7.63E-06,2.62911,1.59577,2.38E-07,-0.5,0.5,5336,5514,1024,82,30,12,-1.652,1.95846,-8.8777,0.0649177,0.0532112,0.0436332,4.66699,74.7516,37.7742,3.32623,-10.5413,0.585368,1.32523,4.44313,4.44313,-11.9585,0.0450293,0.0111209,-0.574538,-0.574538,-6.85363,-0.0054027,-0.00767082,,,,,
Sun Feb 18 10:28:05 2018,35193085,615.696,1514,1458,1652,1514,1088,1940,-7.63E-06,2.62911,1.59577,2.38E-07,-0.5,0.5,5336,5514,1024,82,30,12,-0.92895,0.545878,-11.4395,-0.109615,0.216038,0.0127707,4.66699,74.7516,37.7742,3.31007,-4.64255,0.549251,1.0773,4.45524,4.45524,1.21078,0.0444919,0.020947,-0.629205,-0.629205,-5.46665,-0.00601871,-0.00688768,,,,,
Sun Feb 18 10:28:05 2018,35203086,615.696,1514,1458,1652,1514,1088,1940,-7.63E-06,2.62911,1.59577,2.38E-07,-0.5,0.5,5340,5536,994,86,30,30,-0.517148,-0.167594,-10.7931,-0.109615,0.17134,0.0117065,4.66699,74.7516,37.7742,3.34055,-2.74322,0.558752,0.825069,4.28691,4.28691,-16.833,0.0437108,0.00680104,-0.644191,-0.644191,-1.4986,-0.00636698,-0.00401082,,,,,
Sun Feb 18 10:28:05 2018,35213087,615.696,1515,1453,1652,1514,1088,1940,0.0469437,2.86385,1.59577,2.38E-07,-0.5,0.5,5340,5536,994,86,30,30,-0.292093,-1.05345,-11.6598,-0.100037,0.106422,0.0042569,4.66699,74.7516,37.7742,3.36098,-1.43504,0.555711,0.580246,4.12606,4.12606,-16.0849,0.0420649,0.00663232,-0.678747,-0.678747,-3.45566,-0.00661469,-0.00561846,,,,,
Sun Feb 18 10:28:05 2018,35223088,615.696,1517,1446,1652,1514,1088,1940,0.140839,3.19249,1.59577,2.38E-07,-0.5,0.5,5350,5502,1012,74,28,30,0.0287304,-1.10133,-11.4539,-0.174533,0.193689,0.00638535,4.66699,74.7516,37.7742,3.34147,0.143718,0.512627,0.348876,4.2337,4.2337,10.764,0.0417988,0.0270386,-0.678259,-0.678259,0.048852,-0.00678503,-0.00301592,,,,,
Sun Feb 18 10:28:05 2018,35233089,615.696,1517,1446,1652,1514,1088,1940,0.140839,3.19249,1.59577,2.38E-07,-0.5,0.5,5350,5502,1012,74,28,30,-0.215478,-1.68073,-12.0141,-0.22668,0.387378,0.0148991,4.66699,74.7516,37.7742,3.33202,-1.02752,0.480893,0.133798,4.40003,4.40003,16.633,0.0431687,0.0321419,-0.574503,-0.574503,10.3756,-0.00626381,0.0051134,,,,,
Sun Feb 18 10:28:05 2018,35243090,616.357,1524,1442,1652,1514,1088,1940,0.469482,3.38029,1.59577,2.38E-07,-0.5,0.5,5338,5556,994,72,30,12,-0.186748,-2.40857,-12.1099,-0.17879,0.452295,0.0287341,4.66699,74.7516,37.7742,3.39177,-0.883496,0.516242,-0.0661439,4.28232,4.28232,-11.7713,0.0434118,0.0105361,-0.519308,-0.519308,5.5195,-0.00546906,0.00175858,,,,,
Sun Feb 18 10:28:05 2018,35253091,616.357,1524,1442,1652,1514,1088,1940,0.469482,3.38029,1.59577,2.38E-07,-0.5,0.5,5338,5556,994,72,30,12,-0.837971,-1.5275,-11.1474,-0.119193,0.348001,0.0595966,4.66699,74.7516,37.7742,3.4872,-4.29895,0.580759,-0.255539,4.37558,4.37558,9.32631,0.0432895,0.0266103,-0.172007,-0.172007,34.7301,-0.00345658,0.0249957,,,,,
Sun Feb 18 10:28:05 2018,35263092,616.357,1524,1442,1652,1514,1088,1940,0.469482,3.38029,1.59577,2.38E-07,-0.5,0.5,5340,5532,986,106,30,10,-0.727837,-0.177171,-10.3621,-0.0297983,0.23945,0.0723673,4.66699,74.7516,37.7742,3.57836,-4.01788,0.633518,-0.440614,4.33168,4.33168,-4.39076,0.0435363,0.0162346,-0.161219,-0.161219,1.07884,-0.00166613,7.50E-05,,,,,
Sun Feb 18 10:28:05 2018,35273093,616.357,1535,1439,1652,1514,1088,1940,0.985909,3.52113,1.59577,2.38E-07,-0.5,0.5,5340,5532,986,106,30,10,-0.723049,-0.895431,-10.003,0.0159634,0.135156,0.0659819,6.91406,77.0063,36.9422,3.65153,-4.13435,0.662195,-0.623841,4.24553,4.24553,-8.61435,0.042886,0.0127131,-0.101041,-0.101041,6.01775,-0.0013113,0.00401049,,,,,
Sun Feb 18 10:28:05 2018,35283094,615.132,1535,1439,1652,1514,1088,1940,0.985909,3.52113,1.59577,2.38E-07,-0.5,0.5,5314,5566,980,74,8,30,-0.952892,0.0335188,-9.07881,-0.00532112,0.0564039,0.0766241,6.91406,77.0063,36.9422,3.68873,-5.99171,0.651523,-0.806391,4.31383,4.31383,6.82983,0.0427968,0.02448,0.377139,0.377139,47.818,0.00138049,0.0371781,,,,,
Sun Feb 18 10:28:05 2018,35293095,615.132,1542,1437,1652,1514,1088,1940,1.31455,3.61503,1.59577,2.38E-07,-0.5,0.5,5314,5566,980,74,8,30,-1.15879,1.0726,-9.06924,0.0319267,-0.0468259,0.0893948,6.91406,77.0063,36.9422,3.71403,-7.28134,0.627924,-0.992467,4.26742,4.26742,-4.64072,0.0429063,0.01576,0.32029,0.32029,-5.68488,0.00348714,-0.00277688,,,,,
Sun Feb 18 10:28:05 2018,35303096,615.132,1542,1437,1652,1514,1088,1940,1.31455,3.61503,1.59577,2.38E-07,-0.5,0.5,5328,5550,980,48,8,30,-0.646434,0.766145,-8.87291,0.179854,-0.163891,0.0915233,6.91406,77.0063,36.9422,3.75214,-4.16692,0.616209,-1.18231,4.3446,4.3446,7.71737,0.0430601,0.025277,0.721968,0.721968,40.1678,0.00521129,0.0330534,,,,,
Sun Feb 18 10:28:05 2018,35313097,615.132,1546,1437,1652,1514,1088,1940,1.50234,3.61503,1.59577,2.38E-07,-0.5,0.5,5328,5550,980,48,8,30,-1.14443,-0.23942,-8.81545,0.319267,-0.230937,0.101101,6.91406,77.0063,36.9422,3.79665,-7.39682,0.609288,-1.37328,4.32863,4.32863,-1.59674,0.0433661,0.0182941,0.74417,0.74417,2.22017,0.00733069,0.00499613,,,,,
Sun Feb 18 10:28:05 2018,35323098,615.132,1546,1437,1652,1514,1088,1940,1.50234,3.61503,1.59577,2.38E-07,-0.5,0.5,5324,5522,984,80,8,30,-0.603339,-0.153229,-8.38449,0.416112,-0.264992,0.106422,6.91406,77.0063,36.9422,3.8497,-4.11585,0.608821,-1.56461,4.33159,4.33159,0.295973,0.0433011,0.0197118,0.901695,0.901695,15.7526,0.00822933,0.015746,,,,,
Sun Feb 18 10:28:05 2018,35333099,615.132,1548,1435,1652,1514,1088,1940,1.59624,3.70892,1.59577,2.38E-07,-0.5,0.5,5324,5522,984,80,8,30,-1.1157,0.90022,-8.58561,0.433139,-0.233065,0.0989729,6.91406,77.0063,36.9422,3.89787,-7.40409,0.601429,-1.75552,4.3193,4.3193,-1.22852,0.0432545,0.0185253,0.908954,0.908954,0.725836,0.00905325,0.00462886,,,,,
Sun Feb 18 10:28:05 2018,35343100,616.305,1548,1435,1652,1514,1088,1940,1.59624,3.70892,1.59577,2.38E-07,-0.5,0.5,5332,5500,998,66,8,30,-1.48441,0.272939,-9.26556,0.379928,-0.0893948,0.0702388,6.91406,77.0063,36.9422,3.93995,-9.10183,0.586562,-1.95002,4.41343,4.41343,9.41248,0.0436637,0.0268445,1.03547,1.03547,12.6513,0.0097221,0.0140469,,,,,
Sun Feb 18 10:28:05 2018,35353101,616.305,1553,1434,1652,1514,1088,1940,1.83098,3.75587,1.59577,2.38E-07,-0.5,0.5,5332,5500,998,66,8,30,-0.785298,-0.608127,-11.5927,0.373543,-0.0212845,0.0457616,6.91406,77.0063,36.9422,4.02135,-3.87533,0.608366,-2.14846,4.41221,4.41221,-0.121832,0.0441282,0.0197646,1.01014,1.01014,-2.53289,0.010228,0.00266622,,,,,
Sun Feb 18 10:28:05 2018,35363102,616.305,1553,1434,1652,1514,1088,1940,1.83098,3.75587,1.59577,2.38E-07,-0.5,0.5,5336,5520,1012,76,8,30,0.153229,-0.129287,-12.8808,0.491672,-0.186239,0.0415047,6.91406,77.0063,36.9422,4.1561,0.681554,0.677056,-2.33718,4.40433,4.40433,-0.788116,0.0440827,0.0192347,1.12104,1.12104,11.0905,0.0106559,0.0132739,,,,,
Sun Feb 18 10:28:05 2018,35373103,616.305,1560,1433,1652,1514,1088,1940,2.15962,3.80282,1.59577,2.38E-07,-0.5,0.5,5336,5520,1012,76,8,30,-0.186748,-0.608127,-11.9902,0.527855,-0.261799,0.0180918,6.91406,77.0063,36.9422,4.25397,-0.892315,0.702064,-2.50426,4.36699,4.36699,-3.7343,0.0438566,0.0168806,1.05979,1.05979,-6.12524,0.0109042,0.000224135,,,,,
Sun Feb 18 10:28:05 2018,35383104,615.983,1560,1433,1652,1514,1088,1940,2.15962,3.80282,1.59577,2.38E-07,-0.5,0.5,5338,5546,978,56,8,30,-0.316035,0.0814029,-11.3725,0.47358,-0.071303,0.0297983,6.91406,77.0063,36.9422,4.31464,-1.59181,0.686718,-2.65022,4.32577,4.32577,-4.1214,0.0434638,0.0164079,1.25767,1.25767,19.7876,0.0115873,0.0203419,,,,,
Sun Feb 18 10:28:05 2018,35393105,615.983,1560,1433,1652,1514,1088,1940,2.15962,3.80282,1.59577,2.38E-07,-0.5,0.5,5338,5546,978,56,8,30,-0.201113,1.02951,-12.7802,0.56191,0.0574681,0.0574681,6.91406,77.0063,36.9422,4.45519,-0.901546,0.746492,-2.77848,4.21642,4.21642,-10.9358,0.0427109,0.0108595,1.0337,1.0337,-22.3972,0.0114568,-0.0119671,,,,,
Sun Feb 18 10:28:05 2018,35403106,615.983,1560,1433,1652,1514,1088,1940,2.15962,3.80282,1.59577,2.38E-07,-0.5,0.5,5346,5484,1026,66,32,14,-0.656011,1.60412,-11.8705,0.631085,-0.0202203,0.0489543,6.91406,77.0063,36.9422,4.65245,-3.16319,0.852613,-2.89153,4.13831,4.13831,-7.81078,0.0417736,0.0128268,0.940857,0.940857,-9.28379,0.00987276,-0.00265472,,,,,
Sun Feb 18 10:28:05 2018,35413107,615.983,1569,1433,1652,1514,1088,1940,2.58215,3.80282,1.59577,2.38E-07,-0.5,0.5,5346,5484,1026,66,32,14,-0.78051,1.29766,-10.7212,0.4938,0.144735,0.032991,6.91406,77.0063,36.9422,4.78812,-4.16381,0.887586,-2.99481,4.05077,4.05077,-8.75368,0.0409454,0.0117332,0.803579,0.803579,-13.7278,0.00872218,-0.00656992,,,,,
Sun Feb 18 10:28:05 2018,35423108,615.983,1569,1433,1652,1514,1088,1940,2.58215,3.80282,1.59577,2.38E-07,-0.5,0.5,5344,5506,1010,74,8,32,-0.354342,1.9824,-11.746,0.343744,0.363965,0.0159634,6.91406,77.0063,36.9422,4.92806,-1.72793,0.920319,-3.09049,3.91318,3.91318,-13.7594,0.0398197,0.00739982,1.01853,1.01853,21.4947,0.00911053,0.0205324,,,,,
