today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=1e-05, kiei(I)=0, kded(D)=0,signal, mad_pitch, multiplier
Sun Feb 11 13:59:08 2018,47055858,931.047,1513,1784,1758,1514,1940,1514,-0.0469513,81.8732,1.68638,0,0.5,-1.19209e-07,4974,3316,1080,42,8,30,-7.95354,1.76213,-5.64074,0.145799,0.508699,0.0542754,56.3496,31.5656,14.6438,-54.6553,1168.98,-47.9823,0.00637988,-47.976,0.0365996,-0,-0,81.8732,-44.7027,81.8732,
Sun Feb 11 13:59:08 2018,47065859,932.629,1513,1789,1758,1514,1940,1514,-0.0469513,82.4542,1.68638,0,0.5,-1.19209e-07,4974,3338,1074,44,8,30,-6.78996,1.54665,-8.7963,0.111744,0.731122,0.032991,56.3496,31.5656,14.6438,-37.665,1169.2,-48.1185,-0.0491678,-48.1677,0.0363755,-0,-0,82.4542,-44.429,81.8732,
Sun Feb 11 13:59:08 2018,47075860,932.629,1513,1789,1758,1514,1940,1514,-0.0469513,82.4542,1.68638,0,0.5,-1.19209e-07,4974,3338,1074,44,8,30,-6.50744,0.316035,-10.9798,0.0106422,0.942903,0.00319267,56.3496,31.5656,14.6438,-30.6541,1169.43,-48.2131,-0.0967574,-48.3098,0.0362368,-0,-0,82.4542,-43.9478,82.4542,
Sun Feb 11 13:59:08 2018,47085861,932.629,1513,1793,1758,1514,1940,1514,-0.0469513,82.919,1.68638,0,0.5,-1.19209e-07,4968,3320,1086,48,8,30,-5.98072,-0.0335188,-10.7787,-0.108551,1.14511,-0.0127707,56.3496,31.5656,14.6438,-29.0244,1169.65,-48.2384,-0.137374,-48.3758,0.0357765,-0,-0,82.919,-43.3895,82.4542,
Sun Feb 11 13:59:08 2018,47095862,932.629,1513,1793,1758,1514,1940,1514,-0.0469513,82.919,1.68638,0,0.5,-1.19209e-07,4968,3320,1086,48,8,30,-5.54976,0.11971,-9.56723,-0.167083,1.24727,-0.0266056,56.3496,31.5656,14.6438,-30.1172,1169.91,-48.1916,-0.146677,-48.3383,0.0355027,-0,-0,82.919,-42.8162,82.919,
Sun Feb 11 13:59:08 2018,47105863,931.421,1513,1797,1758,1514,1940,1514,-0.0469513,83.3838,1.68638,0,0.5,-1.19209e-07,4972,3346,1086,44,8,32,-4.69742,-1.59933,-9.79228,-0.142606,1.15149,-0.0276698,56.3496,31.5656,14.6438,-25.6274,1170.22,-48.0753,-0.100192,-48.1755,0.0350238,-0,-0,83.3838,-42.2386,82.919,
Sun Feb 11 13:59:08 2018,47115864,931.421,1513,1797,1758,1514,1940,1514,-0.0469513,83.3838,1.68638,0,0.5,-1.19209e-07,4972,3346,1086,44,8,32,-6.22971,-0.833182,-3.71101,-0.0744957,0.89182,-0.00212845,56.3496,31.5656,14.6438,-59.218,1170.59,-47.92,-0.0126009,-47.9326,0.0347378,-0,-0,83.3838,-41.6601,83.3838,
Sun Feb 11 13:59:08 2018,47125865,931.421,1513,1799,1758,1514,1940,1514,-0.0469513,83.6162,1.68638,0,0.5,-1.19209e-07,4970,3316,1080,44,8,32,-7.33105,0.603339,0.0430956,-0.0393763,0.719416,0.0244772,56.3496,31.5656,14.6438,-90.3369,1170.92,-47.8183,0.0437898,-47.7745,0.0345157,-0,-0,83.6162,-41.3937,83.3838,
Sun Feb 11 13:59:08 2018,47135866,931.421,1513,1799,1758,1514,1940,1514,-0.0469513,83.6162,1.68638,0,0.5,-1.19209e-07,4970,3316,1080,44,8,32,-7.09163,1.53229,-0.732626,-0.0478901,0.822645,0.0223487,56.3496,31.5656,14.6438,-84.1019,1171.18,-47.8505,0.0196615,-47.8308,0.0341493,-0,-0,83.6162,-40.8405,83.6162,
Sun Feb 11 13:59:08 2018,47145867,931.421,1513,1799,1758,1514,1940,1514,-0.0469513,83.6162,1.68638,0,0.5,-1.19209e-07,4972,3334,1086,48,8,30,-6.48829,0.665588,-2.91135,-0.094716,1.06316,-0.0042569,56.3496,31.5656,14.6438,-65.8339,1171.4,-48.0054,-0.0400882,-48.0455,0.0336535,-0,-0,83.6162,-40.2476,83.6162,
Sun Feb 11 13:59:08 2018,47155868,931.421,1513,1801,1758,1514,1940,1514,-0.0469513,83.8486,1.68638,0,0.5,-1.19209e-07,4972,3334,1086,48,8,30,-6.40688,-1.01035,-6.75644,-0.154313,1.23131,-0.0212845,56.3496,31.5656,14.6438,-43.4789,1171.63,-48.2106,-0.0748335,-48.2854,0.0333175,-0,-0,83.8486,-39.8457,83.6162,
Sun Feb 11 13:59:08 2018,47165869,930.63,1513,1801,1758,1514,1940,1514,-0.0469513,83.8486,1.68638,0,0.5,-1.19209e-07,4958,3332,1080,48,32,12,-5.97114,-1.44131,-9.78271,-0.188368,1.33347,-0.0159634,56.3496,31.5656,14.6438,-31.399,1171.89,-48.3902,-0.0882771,-48.4785,0.0328799,-0,-0,83.8486,-39.2135,83.8486,
Sun Feb 11 13:59:08 2018,47175870,930.63,1513,1802,1758,1514,1940,1514,-0.0469513,83.9648,1.68638,0,0.5,-1.19209e-07,4958,3332,1080,48,32,12,-3.35188,-0.54109,-13.7427,-0.181982,1.40158,-0.0138349,56.3496,31.5656,14.6438,-13.707,1172.16,-48.4851,-0.0908456,-48.5759,0.0322163,-0,-0,83.9648,-38.422,83.8486,
Sun Feb 11 13:59:08 2018,47185871,930.63,1513,1802,1758,1514,1940,1514,-0.0469513,83.9648,1.68638,0,0.5,-1.19209e-07,4970,3312,1076,46,30,14,-4.15155,-1.83875,-16.0938,-0.094716,1.33028,-0.00851379,56.3496,31.5656,14.6438,-14.4646,1172.47,-48.458,-0.0546449,-48.5127,0.0317176,-0,-0,83.9648,-37.7749,83.9648,
Sun Feb 11 13:59:08 2018,47195872,930.63,1513,1803,1758,1514,1940,1514,-0.0469513,84.081,1.68638,0,0.5,-1.19209e-07,4970,3312,1076,46,30,14,-3.94564,-1.74298,-15.8927,0.00319267,1.09509,0.00744957,56.3496,31.5656,14.6438,-13.9428,1172.82,-48.3038,0.0236076,-48.2802,0.0311685,-0,-0,84.081,-37.121,83.9648,
Sun Feb 11 13:59:08 2018,47205873,931.638,1513,1803,1758,1514,1940,1514,-0.0469513,84.081,1.68638,0,0.5,-1.19209e-07,4972,3316,1080,46,30,14,-4.41012,0.100556,-14.6573,0.0638535,0.820517,0.0372479,56.3496,31.5656,14.6438,-16.7456,1173.18,-48.036,0.105863,-47.9302,0.0307532,-0,-0,84.081,-36.5756,84.081,
Sun Feb 11 13:59:08 2018,47215874,931.638,1513,1804,1758,1514,1940,1514,-0.0469513,84.1972,1.68638,0,0.5,-1.19209e-07,4972,3316,1080,46,30,14,-4.62081,0.790087,-13.3644,0.107487,0.659819,0.0457616,56.3496,31.5656,14.6438,-19.0731,1173.52,-47.6725,0.149601,-47.5229,0.0303359,-0,-0,84.1972,-36.0793,84.081,
Sun Feb 11 13:59:08 2018,47225875,931.638,1513,1804,1758,1514,1940,1514,-0.0469513,84.1972,1.68638,0,0.5,-1.19209e-07,4964,3304,1080,48,8,30,-4.87938,1.22104,-10.659,0.12345,0.664076,0.0510828,56.3496,31.5656,14.6438,-24.597,1173.8,-47.2349,0.14389,-47.091,0.0299859,-0,-0,84.1972,-35.6139,84.1972,
Sun Feb 11 13:59:08 2018,47235876,931.638,1513,1804,1758,1514,1940,1514,-0.0469513,84.1972,1.68638,0,0.5,-1.19209e-07,4964,3304,1080,48,8,30,-5.59764,0.0574608,-8.47069,0.0862022,0.739636,0.0308625,56.3496,31.5656,14.6438,-33.4578,1174.07,-46.7521,0.118469,-46.6337,0.0296289,-0,-0,84.1972,-35.1899,84.1972,
Sun Feb 11 13:59:08 2018,47245877,931.638,1513,1807,1758,1514,1940,1514,-0.0469513,84.5458,1.68638,0,0.5,-1.19209e-07,4960,3304,1080,40,32,30,-5.87058,0.21069,-6.90009,0.00851379,0.820517,0.0255414,51.3369,31.7391,23.4633,-40.3911,1174.33,-46.2584,0.0934179,-46.165,0.0291779,-0,-0,84.5458,-34.6542,84.1972,
Sun Feb 11 13:59:08 2018,47255878,931.638,1513,1807,1758,1514,1940,1514,-0.0469513,84.5458,1.68638,0,0.5,-1.19209e-07,4960,3304,1080,40,32,30,-6.60321,-0.363919,-5.60722,-0.00106422,0.86415,0.0266056,51.3369,31.7391,23.4633,-49.6633,1174.6,-45.7867,0.0801529,-45.7066,0.0288787,-0,-0,84.5458,-34.1575,84.5458,
Sun Feb 11 13:59:08 2018,47265879,930.309,1513,1809,1758,1514,1940,1514,-0.0469513,84.7782,1.68638,0,0.5,-1.19209e-07,4970,3326,1076,42,30,12,-5.83228,-1.22583,-5.81791,0.0627892,0.825838,0.0297983,51.3369,31.7391,23.4633,-45.0707,1174.9,-45.3566,0.0902957,-45.2664,0.0283649,-0,-0,84.7782,-33.5497,84.5458,
Sun Feb 11 13:59:08 2018,47275880,930.309,1513,1809,1758,1514,1940,1514,-0.0469513,84.7782,1.68638,0,0.5,-1.19209e-07,4970,3326,1076,42,30,12,-5.9855,-0.440533,-4.71658,0.129835,0.708773,0.0393763,51.3369,31.7391,23.4633,-51.7619,1175.22,-44.9727,0.120842,-44.8519,0.0280154,-0,-0,84.7782,-33.0456,84.7782,
Sun Feb 11 13:59:08 2018,47285881,930.309,1513,1812,1758,1514,1940,1514,-0.0469513,85.1268,1.68638,0,0.5,-1.19209e-07,4972,3310,1078,40,30,32,-6.41646,0.430956,-4.87459,0.162826,0.633213,0.0595966,51.3369,31.7391,23.4633,-52.7761,1175.53,-44.6417,0.136984,-44.5047,0.0277257,-0,-0,85.1268,-32.7039,84.7782,
Sun Feb 11 13:59:08 2018,47295882,930.309,1513,1812,1758,1514,1940,1514,-0.0469513,85.1268,1.68638,0,0.5,-1.19209e-07,4972,3310,1078,40,30,32,-6.17225,1.66636,-6.54096,0.161762,0.716223,0.0606608,51.3369,31.7391,23.4633,-43.3388,1175.79,-44.3596,0.107657,-44.252,0.0275285,-0,-0,85.1268,-32.3383,85.1268,
Sun Feb 11 13:59:08 2018,47305883,931.308,1513,1812,1758,1514,1940,1514,-0.0469513,85.1268,1.68638,0,0.5,-1.19209e-07,4974,3326,1080,48,30,14,-4.98952,1.69988,-9.37569,0.121322,0.904591,0.0500185,51.3369,31.7391,23.4633,-28.0208,1176.03,-44.0921,0.0517305,-44.0404,0.0271595,-0,-0,85.1268,-31.9048,85.1268,
Sun Feb 11 13:59:08 2018,47315884,931.308,1513,1812,1758,1514,1940,1514,-0.0469513,85.1268,1.68638,0,0.5,-1.19209e-07,4974,3326,1080,48,30,14,-4.86981,-0.0526724,-12.2056,0.0766241,1.0887,0.0308625,51.3369,31.7391,23.4633,-21.751,1176.26,-43.7952,0.00133771,-43.7939,0.0266571,-0,-0,85.1268,-31.3146,85.1268,
Sun Feb 11 13:59:08 2018,47325885,931.308,1513,1812,1758,1514,1940,1514,-0.0469513,85.1268,1.68638,0,0.5,-1.19209e-07,4968,3292,1080,46,8,32,-4.27604,-0.325611,-11.1043,-0.0351194,1.24408,0.00957802,51.3369,31.7391,23.4633,-21.0607,1176.5,-43.4456,-0.0368431,-43.4825,0.026079,-0,-0,85.1268,-30.6355,85.1268,
Sun Feb 11 13:59:08 2018,47335886,931.308,1513,1812,1758,1514,1940,1514,-0.0469513,85.1268,1.68638,0,0.5,-1.19209e-07,4968,3292,1080,46,8,32,-4.1707,0.196325,-10.4244,-0.141542,1.38668,-0.00957802,51.3369,31.7391,23.4633,-21.806,1176.75,-43.0426,-0.0681,-43.1107,0.0255301,-0,-0,85.1268,-29.9907,85.1268,
Sun Feb 11 13:59:08 2018,47345887,931.308,1513,1813,1758,1514,1940,1514,-0.0469513,85.243,1.68638,0,0.5,-1.19209e-07,4980,3304,1074,40,30,14,-3.21781,-0.632069,-8.90643,-0.17134,1.44735,-0.0159634,51.3369,31.7391,23.4633,-19.8643,1177.02,-42.5911,-0.0741047,-42.6652,0.0249592,-0,-0,85.243,-29.3201,85.1268,
Sun Feb 11 13:59:08 2018,47355888,931.308,1513,1813,1758,1514,1940,1514,-0.0469513,85.243,1.68638,0,0.5,-1.19209e-07,4980,3304,1074,40,30,14,-3.7589,-1.54187,-6.67982,-0.134092,1.31857,-0.0138349,51.3369,31.7391,23.4633,-29.3675,1177.34,-42.103,-0.0273174,-42.1303,0.0244319,-0,-0,85.243,-28.6615,85.243,
Sun Feb 11 13:59:08 2018,47365889,932.481,1513,1813,1758,1514,1940,1514,-0.0469513,85.243,1.68638,0,0.5,-1.19209e-07,4962,3308,1086,48,8,30,-3.86903,-1.00078,-2.78685,-0.0574681,1.10147,0.0117065,51.3369,31.7391,23.4633,-54.235,1177.69,-41.6228,0.0397668,-41.583,0.0239779,-0,-0,85.243,-28.1288,85.243,
Sun Feb 11 13:59:08 2018,47375890,932.481,1513,1813,1758,1514,1940,1514,-0.0469513,85.243,1.68638,0,0.5,-1.19209e-07,4962,3308,1086,48,8,30,-5.06134,0.694318,-3.86424,-0.00532112,0.964187,0.0404405,49.0898,33.3,28.2891,-52.639,1178.01,-41.2061,0.0791493,-41.1269,0.0235847,-0,-0,85.243,-27.6677,85.243,
Sun Feb 11 13:59:08 2018,47385891,932.481,1513,1813,1758,1514,1940,1514,-0.0469513,85.243,1.68638,0,0.5,-1.19209e-07,4974,3308,1074,32,8,30,-4.43406,0.565032,-6.46913,0.0117065,1.05039,0.0446974,49.0898,33.3,28.2891,-34.4275,1178.28,-40.8522,0.053729,-40.7985,0.0230856,-0,-0,85.243,-27.0821,85.243,
Sun Feb 11 13:59:08 2018,47395892,932.481,1513,1813,1758,1514,1940,1514,-0.0469513,85.243,1.68638,0,0.5,-1.19209e-07,4974,3308,1074,32,8,30,-2.92093,0.292093,-13.283,-0.0138349,1.24408,0.0244772,49.0898,33.3,28.2891,-12.4019,1178.51,-40.5006,0.000725053,-40.4998,0.0225208,-0,-0,85.243,-26.4195,85.243,
Sun Feb 11 13:59:08 2018,47405893,931.586,1513,1813,1758,1514,1940,1514,-0.0469513,85.243,1.68638,0,0.5,-1.19209e-07,4962,3324,1072,44,8,30,-2.24097,-0.837971,-16.5056,-0.0638535,1.38456,0.0138349,49.0898,33.3,28.2891,-7.73179,1178.75,-40.0891,-0.0332508,-40.1224,0.0218057,-0,-0,85.243,-25.5807,85.243,
Sun Feb 11 13:59:08 2018,47415894,931.586,1513,1813,1758,1514,1940,1514,-0.0469513,85.243,1.68638,0,0.5,-1.19209e-07,4962,3324,1072,44,8,30,-2.8491,-0.21069,-15.7778,-0.114936,1.40797,0.00851379,49.0898,33.3,28.2891,-10.236,1179.03,-39.5973,-0.0319872,-39.6293,0.0213552,-0,-0,85.243,-25.0521,85.243,
Sun Feb 11 13:59:08 2018,47425895,931.586,1513,1813,1758,1514,1940,1514,-0.0469513,85.243,1.68638,0,0.5,-1.19209e-07,4964,3304,1078,44,8,30,-1.94409,-1.35991,-16.0316,-0.102166,1.34518,0.0127707,49.0898,33.3,28.2891,-6.9143,1179.34,-39.0309,-0.00727272,-39.0382,0.0209181,-0,-0,85.243,-24.5394,85.243,
Sun Feb 11 13:59:08 2018,47435896,931.586,1513,1813,1758,1514,1940,1514,-0.0469513,85.243,1.68638,0,0.5,-1.19209e-07,4964,3304,1078,44,8,30,-1.7765,-0.6608,-15.3133,-0.0510828,1.19406,0.0202203,49.0898,33.3,28.2891,-6.61731,1179.67,-38.3942,0.0396609,-38.3546,0.0205392,-0,-0,85.243,-24.0949,85.243,
Sun Feb 11 13:59:08 2018,47445897,931.586,1513,1813,1758,1514,1940,1514,-0.0469513,85.243,1.68638,0,0.5,-1.19209e-07,4964,3324,1080,48,8,30,-2.90177,-0.713472,-11.4539,0.052147,0.963123,0.0351194,49.0898,33.3,28.2891,-14.2165,1180.02,-37.6992,0.104429,-37.5948,0.020173,-0,-0,85.243,-23.6653,85.243,
Sun Feb 11 13:59:08 2018,47455898,931.586,1513,1813,1758,1514,1940,1514,-0.0469513,85.243,1.68638,0,0.5,-1.19209e-07,4964,3324,1080,48,8,30,-4.3766,0.272939,-5.87058,0.119193,0.722608,0.0553397,49.0898,33.3,28.2891,-36.7051,1180.37,-36.9886,0.16574,-36.8229,0.0196801,-0,-0,85.243,-23.0871,85.243,
Sun Feb 11 13:59:08 2018,47465899,932.038,1513,1813,1758,1514,1940,1514,-0.0469513,85.243,1.68638,0,0.5,-1.19209e-07,4972,3312,1078,46,8,30,-4.7501,0.962469,-3.20823,0.161762,0.604479,0.0723673,49.0898,33.3,28.2891,-55.9648,1180.69,-36.3343,0.187768,-36.1465,0.0192165,-0,-0,85.243,-22.5432,85.243,
Sun Feb 11 13:59:08 2018,47475900,932.038,1513,1813,1758,1514,1940,1514,-0.0469513,85.243,1.68638,0,0.5,-1.19209e-07,4972,3312,1078,46,8,30,-4.4197,0.881066,-4.76925,0.19901,0.673654,0.0776884,49.0898,33.3,28.2891,-42.8215,1180.96,-35.7791,0.155823,-35.6233,0.0186746,-0,-0,85.243,-21.9075,85.243,
Sun Feb 11 13:59:08 2018,47485901,932.038,1513,1815,1758,1514,1940,1514,-0.0469513,85.4754,1.68638,0,0.5,-1.19209e-07,4972,3330,1078,38,32,14,-4.28562,0.23942,-7.20655,0.181982,0.89182,0.0606608,49.0898,33.3,28.2891,-30.7393,1181.19,-35.2987,0.0853552,-35.2133,0.0181443,-0,-0,85.4754,-21.2854,85.243,
Sun Feb 11 13:59:08 2018,47495902,932.038,1513,1815,1758,1514,1940,1514,-0.0469513,85.4754,1.68638,0,0.5,-1.19209e-07,4972,3330,1078,38,32,14,-4.2952,-0.248997,-10.6015,0.0936517,1.16426,0.0415047,49.0898,33.3,28.2891,-22.0553,1181.39,-34.8451,0.00541717,-34.8397,0.017653,-0,-0,85.4754,-20.6527,85.4754,
Sun Feb 11 13:59:08 2018,47505903,931.517,1513,1818,1758,1514,1940,1514,-0.0469513,85.8239,1.68638,0,0.5,-1.19209e-07,4974,3300,1080,48,32,14,-2.64799,0.718261,-12.0716,-0.0138349,1.41223,0.0180918,49.0898,33.3,28.2891,-12.3723,1181.61,-34.3808,-0.0607899,-34.4416,0.0170351,-0,-0,85.8239,-19.9298,85.4754,
Sun Feb 11 13:59:08 2018,47515904,931.517,1513,1818,1758,1514,1940,1514,-0.0469513,85.8239,1.68638,0,0.5,-1.19209e-07,4974,3300,1080,48,32,14,-2.24576,0.282516,-13.7475,-0.1309,1.56973,-0,49.0898,33.3,28.2891,-9.27777,1181.85,-33.8791,-0.0964828,-33.9756,0.016479,-0,-0,85.8239,-19.201,85.8239,
Sun Feb 11 13:59:08 2018,47525905,931.517,1513,1820,1758,1514,1940,1514,-0.0469513,86.0564,1.68638,0,0.5,-1.19209e-07,4964,3314,1088,48,8,32,-1.02951,-0.426168,-11.5879,-0.154313,1.58676,-0.00744957,49.0898,33.3,28.2891,-5.077,1182.13,-33.3262,-0.090204,-33.4164,0.0158834,-0,-0,86.0564,-18.507,85.8239,
Sun Feb 11 13:59:08 2018,47535906,931.517,1513,1820,1758,1514,1940,1514,-0.0469513,86.0564,1.68638,0,0.5,-1.19209e-07,4964,3314,1088,48,8,32,-1.81959,-1.29287,-8.22648,-0.105358,1.42287,-0.00532112,49.0898,33.3,28.2891,-12.4723,1182.47,-32.7245,-0.0346798,-32.7592,0.0153174,-0,-0,86.0564,-17.7993,86.0564,
Sun Feb 11 13:59:08 2018,47545907,931.517,1513,1822,1758,1514,1940,1514,-0.0469513,86.2887,1.68638,0,0.5,-1.19209e-07,4960,3316,1078,42,32,14,-1.69031,-0.205901,-3.11725,-0.0468259,1.21109,0.0180918,49.0898,33.3,28.2891,-28.4685,1182.81,-32.1056,0.0295624,-32.076,0.0147118,-0,-0,86.2887,-17.0955,86.0564,
Sun Feb 11 13:59:08 2018,47555908,931.517,1513,1822,1758,1514,1940,1514,-0.0469513,86.2887,1.68638,0,0.5,-1.19209e-07,4960,3316,1078,42,32,14,-2.99275,0.129287,-4.75967,0.0127707,1.10147,0.0415047,49.0898,33.3,28.2891,-32.1606,1183.13,-31.514,0.0600352,-31.4539,0.0142376,-0,-0,86.2887,-16.5,86.2887,
Sun Feb 11 13:59:08 2018,47565909,931.638,1513,1823,1758,1514,1940,1514,-0.0469513,86.4049,1.68638,0,0.5,-1.19209e-07,4962,3308,1076,42,8,30,-2.18351,0.565032,-7.69496,0.0297983,1.1632,0.042569,49.0898,33.3,28.2891,-15.8418,1183.4,-30.9562,0.0409388,-30.9152,0.013652,-0,-0,86.4049,-15.8213,86.2887,
Sun Feb 11 13:59:08 2018,47575910,931.638,1513,1823,1758,1514,1940,1514,-0.0469513,86.4049,1.68638,0,0.5,-1.19209e-07,4962,3308,1076,42,8,30,-1.20189,-0.0861913,-15.3708,0.0127707,1.31219,0.0372479,49.0898,33.3,28.2891,-4.47104,1183.64,-30.3934,-0.000737071,-30.3941,0.0129784,-0,-0,86.4049,-15.0205,86.4049,
Sun Feb 11 13:59:08 2018,47585911,931.638,1513,1823,1758,1514,1940,1514,-0.0469513,86.4049,1.68638,0,0.5,-1.19209e-07,4964,3358,1076,42,8,30,-0.469264,-1.01514,-19.0962,-0.0553397,1.41542,0.0180918,49.0898,33.3,28.2891,-1.40769,1183.9,-29.7884,-0.0261731,-29.8146,0.0122632,-0,-0,86.4049,-14.1927,86.4049,
Sun Feb 11 13:59:08 2018,47595912,931.638,1513,1825,1758,1514,1940,1514,-0.0469513,86.6373,1.68638,0,0.5,-1.19209e-07,4964,3358,1076,42,8,30,-0.23942,-1.00078,-16.5248,-0.111744,1.40371,0.00106422,49.0898,33.3,28.2891,-0.830076,1184.19,-29.1301,-0.0179767,-29.1481,0.0117861,-0,-0,86.6373,-13.6406,86.4049,
Sun Feb 11 13:59:08 2018,47605913,930.474,1513,1825,1758,1514,1940,1514,-0.0469513,86.6373,1.68638,0,0.5,-1.19209e-07,4968,3342,1086,38,8,30,-1.14443,-0.694318,-14.2168,-0.152184,1.31964,-0,49.0898,33.3,28.2891,-4.6023,1184.5,-28.425,0.00936642,-28.4156,0.0112242,-0,-0,86.6373,-12.9554,86.6373,
Sun Feb 11 13:59:08 2018,47615914,930.474,1513,1828,1758,1514,1940,1514,-0.0469513,86.9859,1.68638,0,0.5,-1.19209e-07,4968,3342,1086,38,8,30,-0.402226,0.407014,-12.0333,-0.131964,1.2047,-0.00212845,39.0645,30.8719,37.9406,-1.91447,1184.82,-27.6837,0.0428954,-27.6408,0.0106804,-0,-0,86.9859,-12.3277,86.6373,
Sun Feb 11 13:59:08 2018,47625915,930.474,1513,1828,1758,1514,1940,1514,-0.0469513,86.9859,1.68638,0,0.5,-1.19209e-07,4960,3322,1080,40,32,14,-2.00634,-0.229843,-8.51857,-0.0681104,1.0738,-0,39.0645,30.8719,37.9406,-13.2531,1185.14,-26.9214,0.0778076,-26.8436,0.010079,-0,-0,86.9859,-11.587,86.9859,
Sun Feb 11 13:59:08 2018,47635916,930.474,1513,1830,1758,1514,1940,1514,-0.0469513,87.2183,1.68638,0,0.5,-1.19209e-07,4960,3322,1080,40,32,14,-1.5275,-0.766145,-7.02938,-0.0117065,0.966316,0.00532112,39.0645,30.8719,37.9406,-12.2599,1185.46,-26.1607,0.102989,-26.0577,0.00938835,-0,-0,87.2183,-10.793,86.9859,
Sun Feb 11 13:59:08 2018,47645917,930.474,1513,1830,1758,1514,1940,1514,-0.0469513,87.2183,1.68638,0,0.5,-1.19209e-07,4964,3324,1080,36,8,30,-2.15957,0.407014,-5.31992,0.0106422,0.896077,0.00744957,39.0645,30.8719,37.9406,-22.0942,1185.77,-25.4224,0.115511,-25.3069,0.00875872,-0,-0,87.2183,-10.0423,87.2183,
Sun Feb 11 13:59:08 2018,47655918,930.474,1513,1833,1758,1514,1940,1514,-0.0469513,87.5669,1.68638,0,0.5,-1.19209e-07,4964,3324,1080,36,8,30,-2.96402,1.17316,-6.84742,0.0042569,0.935453,-0.00212845,39.0645,30.8719,37.9406,-23.4062,1186.04,-24.7262,0.0963802,-24.6298,0.00822992,-0,-0,87.5669,-9.436,87.2183,
Sun Feb 11 13:59:08 2018,47665919,931.925,1513,1833,1758,1514,1940,1514,-0.0469513,87.5669,1.68638,0,0.5,-1.19209e-07,4970,3336,1080,46,32,14,-1.58975,1.61369,-10.2137,-0.032991,1.07593,-0.0244772,39.0645,30.8719,37.9406,-8.84707,1186.29,-24.0692,0.0509238,-24.0182,0.00773812,-0,-0,87.5669,-8.83681,87.5669,
Sun Feb 11 13:59:08 2018,47675920,931.925,1513,1833,1758,1514,1940,1514,-0.0469513,87.5669,1.68638,0,0.5,-1.19209e-07,4970,3336,1080,46,32,14,-1.00556,0.68953,-11.3533,-0.108551,1.19832,-0.0553397,39.0645,30.8719,37.9406,-5.0615,1186.54,-23.4207,0.0140211,-23.4067,0.00702908,-0,-0,87.5669,-8.02709,87.5669,
Sun Feb 11 13:59:08 2018,47685921,931.925,1513,1833,1758,1514,1940,1514,-0.0469513,87.5669,1.68638,0,0.5,-1.19209e-07,4974,3314,1086,46,8,32,-1.02472,0.445322,-7.28795,-0.193689,1.28558,-0.0830095,39.0645,30.8719,37.9406,-8.00358,1186.8,-22.7644,-0.0101549,-22.7745,0.00634571,-0,-0,87.5669,-7.2467,87.5669,
Sun Feb 11 13:59:08 2018,47695922,931.925,1513,1833,1758,1514,1940,1514,-0.0469513,87.5669,1.68638,0,0.5,-1.19209e-07,4974,3314,1086,46,8,32,-1.20668,1.23062,-5.03261,-0.286276,1.38562,-0.117065,39.0645,30.8719,37.9406,-13.4834,1187.06,-22.1105,-0.035778,-22.1463,0.00573407,-0,-0,87.5669,-6.54822,87.5669,
Sun Feb 11 13:59:08 2018,47705923,929.996,1513,1833,1758,1514,1940,1514,-0.0469513,87.5669,1.68638,0,0.5,-1.19209e-07,4970,3304,1080,58,8,32,-0.641646,-0.292093,-8.80587,-0.323524,1.47395,-0.138349,39.0645,30.8719,37.9406,-4.16753,1187.32,-21.4657,-0.0557927,-21.5215,0.00521494,-0,-0,87.5669,-5.95537,87.5669,
Sun Feb 11 13:59:08 2018,47715924,929.996,1513,1833,1758,1514,1940,1514,-0.0469513,87.5669,1.68638,0,0.5,-1.19209e-07,4970,3304,1080,58,8,32,1.1971,-0.871489,-10.2615,-0.301175,1.52503,-0.148991,39.0645,30.8719,37.9406,6.65399,1187.59,-20.8089,-0.063642,-20.8726,0.00458992,-0,-0,87.5669,-5.24162,87.5669,
Sun Feb 11 13:59:08 2018,47725925,929.996,1513,1833,1758,1514,1940,1514,-0.0469513,87.5669,1.68638,0,0.5,-1.19209e-07,4978,3310,1076,48,32,30,1.83396,-0.565032,-15.342,-0.236258,1.44735,-0.152184,39.0645,30.8719,37.9406,6.81669,1187.9,-20.1144,-0.0354276,-20.1498,0.00387521,-0,-0,87.5669,-4.42543,87.5669,
Sun Feb 11 13:59:08 2018,47735926,929.996,1513,1833,1758,1514,1940,1514,-0.0469513,87.5669,1.68638,0,0.5,-1.19209e-07,4978,3310,1076,48,32,30,1.69988,-1.19231,-17.5303,-0.140478,1.23556,-0.140478,39.0645,30.8719,37.9406,5.53855,1188.25,-19.3786,0.0272658,-19.3513,0.0033161,-0,-0,87.5669,-3.78694,87.5669,
