today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.002, kiei(I)=0, kded(D)=1e-05,signal, mad_pitch, multiplier
Sun Feb 11 14:10:59 2018,17617432,924.591,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4134,1214,0,32,32,-0.21069,-0.225055,-10.2999,0.00851379,0.0446974,0.0138349,27.8291,31.7391,46.7602,-1.17186,258.679,-0.818772,-0.0195559,-0.838328,0.000875664,-0,-0.00117433,50.3838,-0.437832,50.3838,
Sun Feb 11 14:10:59 2018,17627433,924.591,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4134,1214,0,32,32,-0.172383,-0.229843,-10.2711,0.0106422,0.0489543,0.0106422,27.8291,31.7391,46.7602,-0.961518,258.965,-0.83412,-0.0189102,-0.85303,0.000818137,-0,-0.0014492,50.3838,-0.409069,50.3838,
Sun Feb 11 14:10:59 2018,17637434,924.591,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4132,1214,0,32,14,-0.234632,-0.268151,-10.3765,0.0138349,0.0478901,0.0106422,27.8291,31.7391,46.7602,-1.29535,259.251,-0.849158,-0.0167983,-0.865956,0.000758539,-0,-0.0015014,50.3838,-0.379269,50.3838,
Sun Feb 11 14:10:59 2018,17647435,924.591,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4132,1214,0,32,14,-0.167594,-0.172383,-10.3525,0.0106422,0.0553397,0.0106422,27.8291,31.7391,46.7602,-0.927465,259.536,-0.86394,-0.0171218,-0.881062,0.000697015,-0,-0.0015499,50.3838,-0.348508,50.3838,
Sun Feb 11 14:10:59 2018,17657436,925.434,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4134,1214,0,8,30,-0.124498,-0.263362,-10.386,0.0127707,0.0574681,0.00851379,27.8291,31.7391,46.7602,-0.686777,259.822,-0.877826,-0.0159037,-0.89373,0.000621844,-0,-0.00189369,50.3838,-0.310922,50.3838,
Sun Feb 11 14:10:59 2018,17667437,925.434,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4134,1214,0,8,30,-0.138864,-0.225055,-10.2615,0.0106422,0.0553397,0.00638535,27.8291,31.7391,46.7602,-0.775305,260.109,-0.890121,-0.0135541,-0.903675,0.000528734,-0,-0.00234564,50.3838,-0.264367,50.3838,
Sun Feb 11 14:10:59 2018,17677438,925.434,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1218,0,8,32,-0.153229,-0.339977,-10.252,0.00851379,0.0564039,0.00851379,27.8291,31.7391,46.7602,-0.856296,260.395,-0.900931,-0.0122227,-0.913154,0.00044222,-0,-0.00217945,50.3838,-0.22111,50.3838,
Sun Feb 11 14:10:59 2018,17687439,925.434,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1218,0,8,32,-0.00957681,-0.244209,-10.2903,0.00638535,0.0542754,0.00744957,27.8291,31.7391,46.7602,-0.0533232,260.682,-0.909819,-0.0101039,-0.919923,0.000372111,-0,-0.00176616,50.3838,-0.186056,50.3838,
Sun Feb 11 14:10:59 2018,17697440,924.539,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4134,1212,0,8,32,-0.071826,-0.244209,-10.2951,0.00319267,0.0510828,0.00319267,27.8291,31.7391,46.7602,-0.399732,260.969,-0.915804,-0.00782177,-0.923626,0.000280056,-0,-0.00231903,50.3838,-0.140028,50.3838,
Sun Feb 11 14:10:59 2018,17707441,924.539,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4134,1212,0,8,32,-0.124498,-0.277727,-10.2999,0.0117065,0.0500185,0.00744957,28.5205,32.4328,48.0914,-0.692524,261.256,-0.919281,-0.00628392,-0.925565,0.000202894,-0,-0.00194386,50.3838,-0.101447,50.3838,
Sun Feb 11 14:10:59 2018,17717442,924.539,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1214,0,8,30,-0.0430956,-0.258574,-10.2185,0.00212845,0.0457616,0.00957802,28.5205,32.4328,48.0914,-0.24164,261.544,-0.920905,-0.00398329,-0.924888,0.000137193,-0,-0.00165514,50.3838,-0.0685965,50.3838,
Sun Feb 11 14:10:59 2018,17727443,924.539,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1214,0,8,30,-0.023942,-0.248997,-10.3238,0.00319267,0.0446974,0.0117065,28.5205,32.4328,48.0914,-0.132875,261.831,-0.92015,-0.00273289,-0.922883,8.23819e-05,-0,-0.0013808,50.3838,-0.041191,50.3838,
Sun Feb 11 14:10:59 2018,17737444,924.539,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4134,1214,0,8,14,-0.0574608,-0.244209,-10.4004,0.00744957,0.032991,0.0117065,28.5205,32.4328,48.0914,-0.316548,262.12,-0.916763,0.001336,-0.915427,1.45984e-05,-0,-0.0017076,50.3838,-0.00729919,50.3838,
Sun Feb 11 14:10:59 2018,17747445,924.539,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4134,1214,0,8,14,-0.071826,-0.35913,-10.3238,0.00212845,0.0340552,0.0159634,28.5205,32.4328,48.0914,-0.398619,262.407,-0.911302,0.00154453,-0.909757,-3.61081e-05,-0,-0.00127739,50.3838,0.018054,50.3838,
Sun Feb 11 14:10:59 2018,17757446,924.166,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4122,1216,0,32,14,-0.105345,-0.263362,-10.3621,-0.00319267,0.0244772,0.0138349,28.5205,32.4328,48.0914,-0.58247,262.696,-0.904466,0.0046592,-0.899806,-6.66142e-05,-0,-0.000768507,50.3838,0.0333071,50.3838,
Sun Feb 11 14:10:59 2018,17767447,924.166,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4122,1216,0,32,14,-0.0909797,-0.21069,-10.3094,0.00212845,0.0159634,0.0148991,28.5205,32.4328,48.0914,-0.505617,262.985,-0.896749,0.00718641,-0.889562,-9.45792e-05,-0,-0.000704491,50.3838,0.0472896,50.3838,
Sun Feb 11 14:10:59 2018,17777448,924.166,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4134,1216,0,32,14,-0.071826,-0.368707,-10.2903,0.00212845,0.00638535,0.0138349,28.5205,32.4328,48.0914,-0.399918,263.274,-0.888184,0.0097769,-0.878407,-0.00011577,-0,-0.000533841,50.3838,0.0578851,50.3838,
Sun Feb 11 14:10:59 2018,17787449,924.166,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4134,1216,0,32,14,-0.071826,-0.201113,-10.2951,0,-0.00212845,0.0106422,28.5205,32.4328,48.0914,-0.399732,263.563,-0.878604,0.0118204,-0.866783,-0.000129851,-0,-0.000354733,50.3838,0.0649257,50.3838,
Sun Feb 11 14:10:59 2018,17797450,924.8,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,32,12,-0.100556,-0.263362,-10.2472,0.00319267,-0.00106422,0.0106422,28.5205,32.4328,48.0914,-0.562231,263.849,-0.868183,0.0110059,-0.857177,-0.00011928,0,0.00026632,50.3838,0.0596399,50.3838,
Sun Feb 11 14:10:59 2018,17807451,924.8,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,32,12,-0.110133,-0.158017,-10.2759,-0.00212845,-0.0106422,0.00638535,28.5205,32.4328,48.0914,-0.614051,264.138,-0.857389,0.0131487,-0.84424,-0.000110366,0,0.000224542,50.3838,0.0551832,50.3838,
Sun Feb 11 14:10:59 2018,17817452,924.8,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1218,0,30,12,-0.105345,-0.215478,-10.3142,0.0042569,-0.019156,0.0042569,28.5205,32.4328,48.0914,-0.585174,264.427,-0.846517,0.0147546,-0.831762,-9.18025e-05,0,0.000467663,50.3838,0.0459012,50.3838,
Sun Feb 11 14:10:59 2018,17827453,924.8,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1218,0,30,12,0.0335188,-0.181959,-10.5153,0.00638535,-0.0244772,0.00532112,28.5205,32.4328,48.0914,0.182636,264.715,-0.834885,0.0153138,-0.819571,-6.28006e-05,0,0.000730612,50.3838,0.0314003,50.3838,
Sun Feb 11 14:10:59 2018,17837454,924.8,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1214,0,32,14,-0.0526724,-0.181959,-10.3813,0.00744957,-0.0266056,0.00532112,26.9648,31.5656,49.2563,-0.290705,265.002,-0.821572,0.0148675,-0.806704,-4.39243e-05,0,0.000475531,50.3838,0.0219621,50.3838,
Sun Feb 11 14:10:59 2018,17847455,924.8,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1214,0,32,14,-0.158017,-0.177171,-10.3238,0.0106422,-0.0308625,0.00638535,26.9648,31.5656,49.2563,-0.876908,265.29,-0.807492,0.0150133,-0.792479,-3.86074e-05,0,0.000133942,50.3838,0.0193037,50.3838,
Sun Feb 11 14:10:59 2018,17857456,925.243,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4992,4122,1212,0,8,32,0.0383072,-0.162806,-10.2041,0.00744957,-0.0319267,0.00638535,26.9648,31.5656,49.2563,0.215094,265.577,-0.793288,0.0141897,-0.779098,-2.91824e-05,0,0.000237434,50.3838,0.0145912,50.3838,
Sun Feb 11 14:10:59 2018,17867457,925.243,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4992,4122,1212,0,8,32,-0.00957681,-0.268151,-10.2903,0.00957802,-0.0393763,0.0117065,26.9648,31.5656,49.2563,-0.0533232,265.865,-0.777768,0.0151526,-0.762615,-3.36082e-05,-0,-0.000111494,50.3838,0.0168041,50.3838,
Sun Feb 11 14:10:59 2018,17877458,925.243,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4132,1214,0,32,14,-0.0047884,-0.225055,-10.3334,0.00957802,-0.0404405,0.00957802,26.9648,31.5656,49.2563,-0.0265504,266.152,-0.760553,0.0142065,-0.746347,-3.38992e-05,-0,-7.33293e-06,50.3838,0.0169496,50.3838,
Sun Feb 11 14:10:59 2018,17887459,925.243,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4132,1214,0,32,14,-0.00957681,-0.248997,-10.3286,0.00638535,-0.0383121,0.00851379,26.9648,31.5656,49.2563,-0.0531255,266.438,-0.742081,0.0124326,-0.729649,-1.48788e-05,0,0.000479162,50.3838,0.00743938,50.3838,
Sun Feb 11 14:10:59 2018,17897460,924.765,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1214,0,30,14,-0.071826,-0.296881,-10.3573,0.00106422,-0.042569,0.00638535,26.9648,31.5656,49.2563,-0.397329,266.726,-0.722878,0.0125021,-0.710376,-1.15105e-05,0,8.48525e-05,50.3838,0.00575526,50.3838,
Sun Feb 11 14:10:59 2018,17907461,924.765,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1214,0,30,14,-0.0526724,-0.23942,-10.2807,0.00212845,-0.0478901,0.00851379,26.9648,31.5656,49.2563,-0.293549,267.014,-0.703655,0.0128083,-0.690847,2.48069e-06,0,0.000352465,50.3838,-0.00124035,50.3838,
Sun Feb 11 14:10:59 2018,17917462,924.765,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4134,1214,0,30,14,-0.0766145,-0.229843,-10.1227,0.00106422,-0.0404405,0.0127707,26.9648,31.5656,49.2563,-0.43364,267.298,-0.684748,0.00954596,-0.675202,2.80701e-05,0,0.000644646,50.3838,-0.0140351,50.3838,
Sun Feb 11 14:10:59 2018,17927463,924.765,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4134,1214,0,30,14,-0.114922,-0.244209,-10.319,0.0042569,-0.0383121,0.0117065,26.9648,31.5656,49.2563,-0.638071,267.584,-0.66656,0.00797438,-0.658585,4.96554e-05,0,0.000543775,50.3838,-0.0248277,50.3838,
Sun Feb 11 14:10:59 2018,17937464,924.765,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4124,1218,0,8,32,-0.100556,-0.23942,-10.2472,0.00744957,-0.0361836,0.0106422,26.9648,31.5656,49.2563,-0.562231,267.87,-0.649546,0.00652152,-0.643024,7.30948e-05,0,0.000590482,50.3838,-0.0365474,50.3838,
Sun Feb 11 14:10:59 2018,17947465,924.765,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4124,1218,0,8,32,-0.134075,-0.229843,-10.1418,0.00106422,-0.0361836,0.00851379,26.9648,31.5656,49.2563,-0.757408,268.156,-0.633904,0.00573208,-0.628172,9.87504e-05,0,0.000646314,50.3838,-0.0493752,50.3838,
Sun Feb 11 14:10:59 2018,17957466,924.452,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4122,1218,0,32,32,-0.0957681,-0.244209,-10.2424,0.00532112,-0.0393763,0.0170276,26.9648,31.5656,49.2563,-0.53571,268.444,-0.619664,0.0058731,-0.613791,0.000138079,0,0.000990765,50.3838,-0.0690396,50.3838,
Sun Feb 11 14:10:59 2018,17967467,924.452,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4122,1218,0,32,32,-0.0957681,-0.205901,-10.228,0.00744957,-0.0340552,0.0159634,26.9648,31.5656,49.2563,-0.536462,268.728,-0.606528,0.00363011,-0.602897,0.000163055,0,0.000629194,50.3838,-0.0815276,50.3838,
Sun Feb 11 14:10:59 2018,17977468,924.452,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,32,12,-0.186748,-0.229843,-10.343,0.00319267,-0.0287341,0.00957802,26.9648,31.5656,49.2563,-1.0344,269.013,-0.594712,0.00159455,-0.593117,0.000189528,0,0.000666909,50.3838,-0.0947642,50.3838,
Sun Feb 11 14:10:59 2018,17987469,924.452,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,32,12,-0.181959,-0.268151,-10.2807,0.00851379,-0.0234129,0.0117065,26.9648,31.5656,49.2563,-1.01398,269.298,-0.585071,-0.000304553,-0.585376,0.000209898,0,0.000513152,50.3838,-0.104949,50.3838,
Sun Feb 11 14:10:59 2018,17997470,923.723,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4134,1218,0,8,32,-0.114922,-0.277727,-10.5058,0,-0.0223487,0.00957802,26.9648,31.5656,49.2563,-0.62673,269.585,-0.577523,-0.000850933,-0.578374,0.000241288,0,0.00079078,50.3838,-0.120644,50.3838,
Sun Feb 11 14:10:59 2018,18007471,923.723,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4134,1218,0,8,32,-0.110133,-0.263362,-10.3382,0.00638535,-0.0234129,0.0117065,26.9648,31.5656,49.2563,-0.610354,269.871,-0.571152,-0.000767834,-0.571919,0.000253833,0,0.000316019,50.3838,-0.126916,50.3838,
Sun Feb 11 14:10:59 2018,18017472,923.723,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1216,0,32,32,-0.196325,-0.181959,-10.343,0.00319267,-0.0180918,0.00957802,26.9648,31.5656,49.2563,-1.08743,270.156,-0.565936,-0.00245892,-0.568395,0.000262553,0,0.000219678,50.3838,-0.131277,50.3838,
Sun Feb 11 14:10:59 2018,18027473,923.723,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1216,0,32,32,-0.114922,-0.177171,-10.386,0.0106422,-0.0180918,0.00957802,26.9648,31.5656,49.2563,-0.633953,270.443,-0.562253,-0.00253216,-0.564786,0.000288698,0,0.000658639,50.3838,-0.144349,50.3838,
Sun Feb 11 14:10:59 2018,18037474,923.723,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4134,1216,0,30,14,-0.0287304,-0.167594,-10.2711,0.0127707,-0.0148991,0.0106422,26.9648,31.5656,49.2563,-0.160268,270.728,-0.559136,-0.00344411,-0.56258,0.000292047,0,8.43783e-05,50.3838,-0.146024,50.3838,
Sun Feb 11 14:10:59 2018,18047475,923.723,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4134,1216,0,30,14,-0.023942,-0.225055,-10.4627,0.00851379,-0.00851379,0.0117065,26.9648,31.5656,49.2563,-0.131112,271.013,-0.555197,-0.00515057,-0.560347,0.000282857,-0,-0.000231524,50.3838,-0.141428,50.3838,
Sun Feb 11 14:10:59 2018,18057476,923.888,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1216,0,8,32,-0.124498,-0.229843,-10.3573,0.0148991,-0.00744957,0.0117065,26.9648,31.5656,49.2563,-0.688682,271.299,-0.550545,-0.00522773,-0.555773,0.00026568,-0,-0.000432725,50.3838,-0.13284,50.3838,
Sun Feb 11 14:10:59 2018,18067477,923.888,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1216,0,8,32,-0.110133,-0.23942,-10.2041,0.0170276,-0.00106422,0.0117065,26.9648,31.5656,49.2563,-0.618373,271.584,-0.546218,-0.00677395,-0.552992,0.000256348,-0,-0.000235095,50.3838,-0.128174,50.3838,
Sun Feb 11 14:10:59 2018,18077478,923.888,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1212,0,32,10,-0.100556,-0.220267,-10.2663,0.0138349,-0.00212845,0.00957802,26.9648,31.5656,49.2563,-0.561182,271.87,-0.542543,-0.00608801,-0.548631,0.000234108,-0,-0.000560246,50.3838,-0.117054,50.3838,
Sun Feb 11 14:10:59 2018,18087479,923.888,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1212,0,32,10,-0.167594,-0.225055,-10.1849,0.0148991,0.00212845,0.0106422,28.3477,32.9531,47.2594,-0.942724,272.156,-0.539665,-0.00690221,-0.546567,0.000215954,-0,-0.000457351,50.3838,-0.107977,50.3838,
Sun Feb 11 14:10:59 2018,18097480,924.313,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1216,0,30,14,-0.0622492,-0.301669,-10.386,0.00851379,0,0.00638535,28.3477,32.9531,47.2594,-0.343401,272.443,-0.537627,-0.00585115,-0.543478,0.000219971,0,0.000101202,50.3838,-0.109985,50.3838,
Sun Feb 11 14:10:59 2018,18107481,924.313,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1216,0,30,14,-0.167594,-0.349553,-10.3621,0.00212845,0,0.00532112,28.3477,32.9531,47.2594,-0.926608,272.729,-0.536145,-0.00547768,-0.541623,0.000213878,-0,-0.000153486,50.3838,-0.106939,50.3838,
Sun Feb 11 14:10:59 2018,18117482,924.313,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1216,0,30,12,-0.0191536,-0.201113,-10.4387,0.00744957,-0.00106422,0.00319267,28.3477,32.9531,47.2594,-0.10513,273.016,-0.534938,-0.00481009,-0.539748,0.000225096,0,0.000282588,50.3838,-0.112548,50.3838,
Sun Feb 11 14:10:59 2018,18127483,924.313,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1216,0,30,12,-0.186748,-0.225055,-10.161,0.0106422,-0.00319267,0.0042569,28.3477,32.9531,47.2594,-1.05291,273.303,-0.53388,-0.00390642,-0.537786,0.000226439,0,3.38383e-05,50.3838,-0.113219,50.3838,
Sun Feb 11 14:10:59 2018,18137484,924.313,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4124,1216,0,30,12,-0.0909797,-0.153229,-10.4196,0.00744957,0,0.00532112,28.3477,32.9531,47.2594,-0.500273,273.589,-0.533455,-0.00449912,-0.537954,0.000235025,0,0.00021629,50.3838,-0.117512,50.3838,
Sun Feb 11 14:10:59 2018,18147485,924.313,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4124,1216,0,30,12,-0.0335188,-0.225055,-10.4531,0.0117065,-0.00638535,0.00532112,28.3477,32.9531,47.2594,-0.183724,273.877,-0.533164,-0.00243047,-0.535595,0.000226202,-0,-0.000222259,50.3838,-0.113101,50.3838,
Sun Feb 11 14:10:59 2018,18157486,924.357,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1216,0,6,32,-0.0909797,-0.263362,-10.3286,0.0117065,-0.0042569,0.00744957,28.3477,32.9531,47.2594,-0.504679,274.163,-0.532181,-0.00281727,-0.534998,0.000220353,-0,-0.000147357,50.3838,-0.110176,50.3838,
Sun Feb 11 14:10:59 2018,18167487,924.357,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1216,0,6,32,-0.0909797,-0.21069,-10.2951,0.0117065,-0.00319267,0.00957802,28.3477,32.9531,47.2594,-0.506322,274.449,-0.530876,-0.00291642,-0.533792,0.000222285,0,4.8668e-05,50.3838,-0.111142,50.3838,
Sun Feb 11 14:10:59 2018,18177488,924.357,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4134,1214,0,32,12,-0.0622492,-0.215478,-10.3525,0.00532112,-0.00638535,0.00957802,28.3477,32.9531,47.2594,-0.344513,274.736,-0.529434,-0.00180595,-0.53124,0.000226899,0,0.000116238,50.3838,-0.113449,50.3838,
Sun Feb 11 14:10:59 2018,18187489,924.357,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4134,1214,0,32,12,-0.0909797,-0.248997,-10.2185,0.00638535,-0.0106422,0.00851379,28.3477,32.9531,47.2594,-0.510118,275.024,-0.527726,-0.00047786,-0.528204,0.00022894,0,5.142e-05,50.3838,-0.11447,50.3838,
Sun Feb 11 14:10:59 2018,18197490,925,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4134,1214,0,8,32,-0.00957681,-0.201113,-10.2903,0.0042569,-0.00851379,0.00319267,28.3477,32.9531,47.2594,-0.0533232,275.31,-0.52551,-0.00103085,-0.526541,0.000237438,0,0.000214082,50.3838,-0.118719,50.3838,
Sun Feb 11 14:10:59 2018,18207491,925,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4134,1214,0,8,32,-0.110133,-0.229843,-10.3142,0.00638535,-0.0117065,0.00532112,28.6934,32.6063,48.5906,-0.611771,275.597,-0.522657,-6.81073e-05,-0.522725,0.000237828,0,9.8318e-06,50.3838,-0.118914,50.3838,
Sun Feb 11 14:10:59 2018,18217492,925,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4992,4124,1216,0,32,32,0,-0.253785,-10.2951,0.00638535,-0.0127707,0.00319267,28.6934,32.6063,48.5906,0,275.884,-0.519279,0.000233241,-0.519046,0.000251387,0,0.000341572,50.3838,-0.125693,50.3838,
Sun Feb 11 14:10:59 2018,18227493,925,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4992,4124,1216,0,32,32,-0.138864,-0.311246,-10.3334,0.00744957,-0.0180918,0.00212845,28.6934,32.6063,48.5906,-0.769916,276.172,-0.515531,0.00166777,-0.513864,0.000270731,0,0.000487324,50.3838,-0.135366,50.3838,
Sun Feb 11 14:10:59 2018,18237494,925,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4132,1214,0,32,32,-0.143652,-0.21069,-10.3813,0.00212845,-0.0180918,0.00319267,28.6934,32.6063,48.5906,-0.792788,276.459,-0.512358,0.00150924,-0.510848,0.000294414,0,0.000596615,50.3838,-0.147207,50.3838,
Sun Feb 11 14:10:59 2018,18247495,925,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4132,1214,0,32,32,-0.110133,-0.248997,-10.2759,0,-0.019156,-0.00106422,28.6934,32.6063,48.5906,-0.614051,276.745,-0.510322,0.00166367,-0.508658,0.000323068,0,0.000721842,50.3838,-0.161534,50.3838,
Sun Feb 11 14:10:59 2018,18257496,923.783,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4134,1216,0,8,32,-0.0526724,-0.292093,-10.3142,0.0042569,-0.0170276,0.00106422,28.6934,32.6063,48.5906,-0.292595,277.031,-0.508716,0.000913681,-0.507803,0.000349277,0,0.000660266,50.3838,-0.174639,50.3838,
Sun Feb 11 14:10:59 2018,18267497,923.783,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4134,1216,0,8,32,-0.153229,-0.263362,-10.3286,0.0042569,-0.0159634,0.00319267,28.6934,32.6063,48.5906,-0.849945,277.317,-0.507261,0.000529156,-0.506731,0.000369724,0,0.00051508,50.3838,-0.184862,50.3838,
Sun Feb 11 14:10:59 2018,18277498,923.783,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1214,0,32,12,-0.0814029,-0.234632,-10.2855,0.00319267,-0.0202203,0.00319267,28.6934,32.6063,48.5906,-0.453449,277.605,-0.506322,0.00160964,-0.504712,0.000387926,0,0.000458557,50.3838,-0.193963,50.3838,
