today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=5e-05, kiei(I)=0, kded(D)=0,signal, mad_pitch, multiplier
Sun Feb 11 14:04:12 2018,198940483,927.954,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,5000,3680,1132,24,30,14,-3.99353,-0.205901,-11.7076,0.164955,-0.606608,0.0404405,38.373,32.9531,38.2734,-18.8347,3702.91,-18.4561,-0.0462703,-18.5024,0.025527,0,0,20.4049,-25.0205,20.4049,
Sun Feb 11 14:04:12 2018,198950484,926.799,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,5000,3680,1132,24,30,14,-5.34865,0.162806,-7.41724,0.0170276,-0.54169,0.0202203,38.373,32.9531,38.2734,-35.7958,3703.18,-19.0627,-0.054304,-19.117,0.0258914,0,0,20.4049,-25.3776,20.4049,
Sun Feb 11 14:04:12 2018,198960485,926.799,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4996,3662,1126,16,32,32,-5.75566,0.474052,-2.71981,-0.052147,-0.540626,0.0202203,38.373,32.9531,38.2734,-64.7072,3703.46,-19.6922,-0.044116,-19.7363,0.026279,0,0,20.4049,-25.7575,20.4049,
Sun Feb 11 14:04:12 2018,198970486,926.799,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4996,3662,1126,16,32,32,-5.62637,0.368707,-1.80044,0.0351194,-0.595966,0.0478901,38.373,32.9531,38.2734,-72.2554,3703.76,-20.4179,-0.0192464,-20.4371,0.0266527,0,0,20.4049,-26.1237,20.4049,
Sun Feb 11 14:04:12 2018,198980487,926.799,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4982,3636,1124,24,32,10,-5.22415,0.694318,-3.67749,0.161762,-0.698131,0.0766241,38.373,32.9531,38.2734,-54.8567,3704.08,-21.2541,0.0165218,-21.2376,0.0269381,0,0,20.4049,-26.4035,20.4049,
Sun Feb 11 14:04:12 2018,198990488,926.799,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4982,3636,1124,24,32,10,-5.52103,1.10612,-6.21056,0.238386,-0.742829,0.0925875,38.373,32.9531,38.2734,-41.6363,3704.38,-22.1501,0.033563,-22.1165,0.0272094,0,0,20.4049,-26.6694,20.4049,
Sun Feb 11 14:04:12 2018,199000489,926.799,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4992,3636,1134,20,32,14,-4.25689,0.143652,-11.0325,0.204331,-0.603415,0.0755599,38.373,32.9531,38.2734,-21.0992,3704.63,-23.0365,-0.00150784,-23.038,0.0274685,0,0,20.4049,-26.9234,20.4049,
Sun Feb 11 14:04:12 2018,199010490,928.406,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4992,3636,1134,20,32,14,-3.68228,-0.47884,-15.3851,0.0574681,-0.321396,0.0457616,38.373,32.9531,38.2734,-13.46,3704.83,-23.8525,-0.0728992,-23.9254,0.0276011,0,0,20.4049,-27.0533,20.4049,
Sun Feb 11 14:04:12 2018,199020491,928.406,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,5024,3648,1126,22,8,32,-2.73418,-0.373495,-16.0699,-0.0989729,-0.0830095,0.0127707,38.373,32.9531,38.2734,-9.65602,3705.05,-24.5636,-0.125741,-24.6893,0.0278556,0,0,20.4049,-27.3028,20.4049,
Sun Feb 11 14:04:12 2018,199030492,928.406,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,5024,3648,1126,22,8,32,-2.74854,-0.842759,-14.7674,-0.220294,0.0297983,-0.0138349,38.373,32.9531,38.2734,-10.5434,3705.3,-25.1623,-0.139194,-25.3015,0.02806,0,0,20.4049,-27.5031,20.4049,
Sun Feb 11 14:04:12 2018,199040493,928.406,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4980,3634,1140,24,32,14,-4.00311,-0.42138,-10.3813,-0.305432,0.0734315,-0.0372479,38.373,32.9531,38.2734,-21.0871,3705.58,-25.6641,-0.13218,-25.7963,0.028273,0,0,20.4049,-27.7119,20.4049,
Sun Feb 11 14:04:12 2018,199050494,926.347,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4980,3634,1140,24,32,14,-4.19464,-0.608127,-9.19373,-0.285212,0.0925875,-0.0415047,38.373,32.9531,38.2734,-24.5249,3705.86,-26.0993,-0.118426,-26.2177,0.0284537,0,0,20.4049,-27.889,20.4049,
Sun Feb 11 14:04:12 2018,199060495,926.347,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4992,3658,1134,16,30,14,-4.16591,-0.641646,-8.00142,-0.195817,0.0393763,-0.0361836,38.373,32.9531,38.2734,-27.5036,3706.16,-26.4911,-0.085375,-26.5765,0.0284287,-0,-0,20.4049,-27.8645,20.4049,
Sun Feb 11 14:04:12 2018,199070496,926.347,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4992,3658,1134,16,30,14,-5.30076,-0.0814029,-5.99508,-0.0510828,-0.0830095,-0.0117065,38.373,32.9531,38.2734,-41.4827,3706.48,-26.8638,-0.0360114,-26.8998,0.028417,-0,-0,20.4049,-27.853,20.4049,
Sun Feb 11 14:04:12 2018,199080497,926.347,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4992,3642,1128,24,20,32,-5.45878,-0.407014,-8.76278,0.0776884,-0.175597,-0,38.373,32.9531,38.2734,-31.9209,3706.79,-27.2378,0.000992224,-27.2368,0.0284519,0,0,20.4049,-27.8873,20.4049,
Sun Feb 11 14:04:12 2018,199090498,926.347,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4992,3642,1128,24,20,32,-4.6256,-0.45011,-11.2815,0.12345,-0.129835,-0.00319267,47.8799,31.3922,29.4539,-22.2945,3707.07,-27.5977,-0.00299435,-27.6007,0.028386,-0,-0,20.4049,-27.8227,20.4049,
Sun Feb 11 14:04:12 2018,199100499,926.347,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,5030,3676,1138,22,30,32,-3.98874,-1.24498,-13.8145,0.0308625,0.0893948,-0.0266056,47.8799,31.3922,29.4539,-16.1053,3707.29,-27.9102,-0.0542383,-27.9644,0.0282415,-0,-0,20.4049,-27.6811,20.4049,
Sun Feb 11 14:04:12 2018,199110500,928.502,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,5030,3676,1138,22,30,32,-3.56736,-0.617704,-12.6988,-0.106422,0.326717,-0.0500185,47.8799,31.3922,29.4539,-15.6911,3707.51,-28.157,-0.105561,-28.2626,0.0282555,0,0,20.4049,-27.6948,20.4049,
Sun Feb 11 14:04:12 2018,199120501,928.502,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4984,3640,1134,18,30,14,-4.458,0.426168,-7.44597,-0.140478,0.349066,-0.0510828,47.8799,31.3922,29.4539,-30.9096,3707.79,-28.3505,-0.0935304,-28.4441,0.0282396,-0,-0,20.4049,-27.6791,20.4049,
Sun Feb 11 14:04:12 2018,199130502,928.502,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4984,3640,1134,18,30,14,-4.69264,0.42138,-4.61123,-0.0351194,0.212845,-0.0180918,47.8799,31.3922,29.4539,-45.5013,3708.12,-28.5367,-0.0387118,-28.5754,0.0283391,0,0,20.4049,-27.7767,20.4049,
Sun Feb 11 14:04:12 2018,199140503,928.502,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4986,3642,1144,24,30,14,-5.20978,0.665588,-5.30076,0.131964,0.0510828,0.0212845,47.8799,31.3922,29.4539,-44.5041,3708.45,-28.7564,0.0186743,-28.7377,0.0285091,0,0,20.4049,-27.9434,20.4049,
Sun Feb 11 14:04:12 2018,199150504,927.389,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4986,3642,1144,24,30,14,-5.4109,0.555455,-6.45956,0.277763,-0.0287341,0.0510828,47.8799,31.3922,29.4539,-39.9515,3708.76,-29.0135,0.0486521,-28.9648,0.0284983,-0,-0,20.4049,-27.9328,20.4049,
Sun Feb 11 14:04:12 2018,199160505,927.389,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,5036,3644,1132,26,30,12,-5.45878,0.54109,-7.50822,0.317139,-0.0489543,0.0649177,47.8799,31.3922,29.4539,-36.0187,3709.05,-29.2906,0.0595413,-29.2311,0.028379,-0,-0,20.4049,-27.8158,20.4049,
Sun Feb 11 14:04:12 2018,199170506,927.389,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,5036,3644,1132,26,30,12,-5.22894,0.665588,-8.80109,0.278827,-0.00532112,0.0691746,47.8799,31.3922,29.4539,-30.7156,3709.32,-29.5683,0.0517022,-29.5166,0.0283327,-0,-0,20.4049,-27.7704,20.4049,
Sun Feb 11 14:04:12 2018,199180507,927.389,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4992,3626,1132,26,8,32,-4.80277,0.248997,-10.3525,0.194753,0.134092,0.0564039,47.8799,31.3922,29.4539,-24.8877,3709.57,-29.8262,0.018211,-29.808,0.0282659,-0,-0,20.4049,-27.705,20.4049,
Sun Feb 11 14:04:12 2018,199190508,927.389,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4992,3626,1132,26,8,32,-4.03662,0,-10.4627,0.0351194,0.310753,0.0446974,47.8799,31.3922,29.4539,-21.0972,3709.81,-30.0455,-0.0227566,-30.0682,0.0281279,-0,-0,20.4049,-27.5697,20.4049,
Sun Feb 11 14:04:12 2018,199200509,927.389,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4986,3646,1136,20,20,32,-4.0462,0.292093,-7.69018,-0.105358,0.43846,0.0244772,47.8799,31.3922,29.4539,-27.7512,3710.06,-30.2222,-0.0464849,-30.2687,0.0279727,-0,-0,20.4049,-27.4175,20.4049,
Sun Feb 11 14:04:12 2018,199210510,927.598,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4986,3646,1136,20,20,32,-4.96079,0.158017,-4.74052,-0.170276,0.470387,0.0117065,47.8799,31.3922,29.4539,-46.3007,3710.33,-30.3858,-0.0421423,-30.428,0.0278049,-0,-0,20.4049,-27.2531,20.4049,
Sun Feb 11 14:04:12 2018,199220511,927.598,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,5034,3652,1132,24,30,14,-4.69742,1.21147,-4.458,-0.0840737,0.394827,0.032991,47.8799,31.3922,29.4539,-46.498,3710.64,-30.5783,-0.0084687,-30.5868,0.0277427,-0,-0,20.4049,-27.1922,20.4049,
Sun Feb 11 14:04:12 2018,199230512,927.598,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,5034,3652,1132,24,30,14,-4.15155,0.426168,-7.57525,0.0851379,0.307561,0.0564039,47.8799,31.3922,29.4539,-28.7245,3710.95,-30.7975,0.0257932,-30.7717,0.0275178,-0,-0,20.4049,-26.9717,20.4049,
Sun Feb 11 14:04:12 2018,199240513,927.598,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4986,3642,1130,24,8,32,-3.58651,0.0622492,-10.8074,0.142606,0.386313,0.0627892,47.8799,31.3922,29.4539,-18.3588,3711.22,-30.9973,0.0113917,-30.9859,0.0271245,-0,-0,20.4049,-26.5862,20.4049,
Sun Feb 11 14:04:12 2018,199250514,927.963,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4986,3642,1130,24,8,32,-4.1707,-0.0047884,-13.8241,0.0276698,0.578938,0.032991,47.8799,31.3922,29.4539,-16.7884,3711.45,-31.1407,-0.0330788,-31.1738,0.0267999,-0,-0,20.4049,-26.2681,20.4049,
Sun Feb 11 14:04:12 2018,199260515,927.963,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4994,3634,1136,18,8,30,-2.99275,-1.26893,-16.2614,-0.122386,0.803489,0.00212845,47.8799,31.3922,29.4539,-10.428,3711.67,-31.2132,-0.0824344,-31.2956,0.0264273,-0,-0,20.4049,-25.9029,20.4049,
Sun Feb 11 14:04:12 2018,199270516,927.963,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4994,3634,1136,18,8,30,-2.14042,-1.10612,-14.4227,-0.241579,1.04188,-0.0351194,47.8799,31.3922,29.4539,-8.44145,3711.89,-31.2052,-0.130702,-31.3359,0.026228,-0,-0,20.4049,-25.7075,20.4049,
Sun Feb 11 14:04:12 2018,199280517,927.963,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4994,3658,1138,20,20,32,-1.95367,-0.703895,-12.6605,-0.291597,1.1334,-0.0372479,47.8799,31.3922,29.4539,-8.77222,3712.15,-31.1142,-0.13458,-31.2487,0.0259319,-0,-0,20.4049,-25.4173,20.4049,
Sun Feb 11 14:04:12 2018,199290518,927.963,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4994,3658,1138,20,20,32,-2.7246,-0.670376,-11.1857,-0.2469,1.05358,-0.0351194,47.8799,31.3922,29.4539,-13.6895,3712.46,-30.9508,-0.0905009,-31.0413,0.0256968,-0,-0,20.4049,-25.1869,20.4049,
Sun Feb 11 14:04:12 2018,199300519,927.963,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4982,3644,1124,22,32,14,-4.28562,-0.225055,-8.15465,-0.17879,0.964187,-0.0276698,47.8799,31.3922,29.4539,-27.7239,3712.77,-30.7448,-0.0471406,-30.792,0.025369,-0,-0,20.4049,-24.8656,20.4049,
Sun Feb 11 14:04:12 2018,199310520,927.841,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4982,3644,1124,22,32,14,-3.69665,-0.617704,-8.16902,-0.0468259,0.935453,-0.00532112,47.8799,31.3922,29.4539,-24.3477,3713.07,-30.5285,-0.0241329,-30.5526,0.0249822,-0,-0,20.4049,-24.4864,20.4049,
Sun Feb 11 14:04:12 2018,199320521,927.841,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4986,3656,1134,24,30,14,-4.71658,0.967257,-7.25443,0.117065,0.854572,0.0266056,47.8799,31.3922,29.4539,-33.0305,3713.38,-30.3186,0.0114148,-30.3072,0.0244855,-0,-0,20.4049,-23.9996,20.4049,
Sun Feb 11 14:04:12 2018,199330522,927.841,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4986,3656,1134,24,30,14,-5.51145,0.0574608,-6.67025,0.183047,0.716223,0.0478901,47.8799,31.3922,29.4539,-39.5661,3713.7,-30.1347,0.0597677,-30.075,0.024054,-0,-0,20.4049,-23.5767,20.4049,
Sun Feb 11 14:04:12 2018,199340523,927.841,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4982,3670,1134,24,8,32,-5.34386,-0.215478,-7.3502,0.139413,0.735379,0.0404405,43.5586,31.9125,33.2812,-36.0185,3713.98,-29.9926,0.0605729,-29.932,0.0237417,-0,-0,20.4049,-23.2705,20.4049,
Sun Feb 11 14:04:12 2018,199350524,928.206,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,4982,3670,1134,24,8,32,-3.58173,-0.804452,-11.1474,0.00851379,1.00782,0.00957802,43.5586,31.9125,33.2812,-17.8125,3714.19,-29.8715,-0.00825492,-29.8797,0.0232119,-0,-0,20.4049,-22.7512,20.4049,
Sun Feb 11 14:04:12 2018,199360525,928.206,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,5018,3652,1142,18,32,30,-2.29843,-0.464475,-9.97424,-0.0755599,1.23024,0.00532112,43.5586,31.9125,33.2812,-12.9765,3714.41,-29.7277,-0.0577747,-29.7855,0.0226601,-0,-0,20.4049,-22.2104,20.4049,
Sun Feb 11 14:04:12 2018,199370526,928.206,1514,1255,1625,1514,1940,1514,-7.62939e-06,20.4049,1.53028,0,0.5,-1.19209e-07,5018,3652,1142,18,32,30,-3.50032,0.828394,-4.59208,-0.019156,1.14511,0.0297983,43.5586,31.9125,33.2812,-37.3166,3714.72,-29.5605,-0.0183953,-29.5789,0.0220653,-0,-0,20.4049,-21.6274,20.4049,
Sun Feb 11 14:04:12 2018,199380527,928.206,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4990,3668,1140,24,8,32,-3.38061,0.177171,-6.08606,0.133028,0.946095,0.0638535,43.5586,31.9125,33.2812,-29.0508,3715.07,-29.406,0.0489569,-29.357,0.0217501,-0,-0,20.2887,-21.3184,20.4049,
Sun Feb 11 14:04:12 2018,199390528,928.206,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4990,3668,1140,24,8,32,-3.18908,0.718261,-8.98304,0.256478,0.896077,0.0883306,43.5586,31.9125,33.2812,-19.5454,3715.37,-29.2621,0.069629,-29.1924,0.021042,-0,-0,20.2887,-20.7425,20.2887,
Sun Feb 11 14:04:12 2018,199400529,928.206,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4990,3668,1132,16,20,30,-2.46124,0.354342,-11.382,0.328845,0.936517,0.105358,43.5586,31.9125,33.2812,-12.2017,3715.64,-29.0958,0.0633792,-29.0324,0.0202944,-0,-0,20.2887,-20.0056,20.2887,
Sun Feb 11 14:04:12 2018,199410530,927.103,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4990,3668,1132,16,20,30,-3.36625,0.497994,-10.659,0.303304,0.91949,0.10323,43.5586,31.9125,33.2812,-17.5268,3715.93,-28.8918,0.0730462,-28.8187,0.0195402,-0,-0,20.2887,-19.2621,20.2887,
Sun Feb 11 14:04:12 2018,199420531,927.103,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,5024,3646,1138,12,32,14,-4.49631,0.229843,-9.57681,0.179854,0.874792,0.0957802,43.5586,31.9125,33.2812,-25.1501,3716.23,-28.6644,0.0894284,-28.5749,0.0189106,-0,-0,20.2887,-18.6415,20.2887,
Sun Feb 11 14:04:12 2018,199430532,927.103,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,5024,3646,1138,12,32,14,-3.41892,0.373495,-10.2472,0.0287341,0.966316,0.0723673,43.5586,31.9125,33.2812,-18.451,3716.49,-28.4295,0.0664832,-28.363,0.0183601,-0,-0,20.2887,-18.0988,20.2887,
Sun Feb 11 14:04:12 2018,199440533,927.103,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4990,3648,1134,18,8,30,-1.62806,-0.694318,-11.2097,-0.116,1.20151,0.0500185,43.5586,31.9125,33.2812,-8.2637,3716.71,-28.1737,0.0059303,-28.1677,0.017752,-0,-0,20.2887,-17.4993,20.2887,
Sun Feb 11 14:04:12 2018,199450534,927.815,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4990,3648,1134,18,8,30,-1.68073,-0.469264,-8.53772,-0.255414,1.34518,0.0308625,43.5586,31.9125,33.2812,-11.1368,3716.96,-27.8767,-0.0241084,-27.9008,0.0169574,-0,-0,20.2887,-16.7161,20.2887,
Sun Feb 11 14:04:12 2018,199460535,927.815,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4990,3644,1146,20,8,30,-2.61926,0.138864,-5.5737,-0.297983,1.33454,0.0223487,43.5586,31.9125,33.2812,-25.1703,3717.25,-27.5524,-0.00951109,-27.5619,0.0162461,-0,-0,20.2887,-16.0149,20.2887,
Sun Feb 11 14:04:12 2018,199470536,927.815,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4990,3644,1146,20,8,30,-2.50912,-0.454898,-7.52737,-0.227744,1.35263,0.0234129,43.5586,31.9125,33.2812,-18.435,3717.53,-27.227,-0.00393092,-27.2309,0.0155994,-0,-0,20.2887,-15.3773,20.2887,
Sun Feb 11 14:04:12 2018,199480537,927.815,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,5000,3684,1138,24,30,12,-0.0335188,-1.01993,-13.7571,-0.0840737,1.46012,0.042569,43.5586,31.9125,33.2812,-0.1396,3717.78,-26.8851,-0.0232242,-26.9084,0.0149611,-0,-0,20.2887,-14.7481,20.2887,
Sun Feb 11 14:04:12 2018,199490538,927.815,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,5000,3684,1138,24,30,12,0.301669,-1.1971,-18.6748,0.0393763,1.50375,0.0606608,43.5586,31.9125,33.2812,0.925468,3718.06,-26.4876,-0.0234562,-26.5111,0.0141615,-0,-0,20.2887,-13.9599,20.2887,
Sun Feb 11 14:04:12 2018,199500539,927.815,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4980,3630,1138,28,8,30,-0.426168,-0.6608,-17.8512,0.0170276,1.43564,0.0627892,43.5586,31.9125,33.2812,-1.36759,3718.36,-26.0236,0.00693762,-26.0167,0.0133559,-0,-0,20.2887,-13.1658,20.2887,
Sun Feb 11 14:04:12 2018,199510540,926.512,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4980,3630,1138,28,8,30,-2.22182,-0.402226,-15.6389,-0.121322,1.42712,0.0361836,43.5586,31.9125,33.2812,-8.0859,3718.65,-25.5101,0.018609,-25.4915,0.0125469,-0,-0,20.2887,-12.3683,20.2887,
Sun Feb 11 14:04:12 2018,199520541,926.512,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4990,3656,1140,22,8,30,-1.16837,-1.10133,-11.9758,-0.189432,1.60485,0.0127707,43.5586,31.9125,33.2812,-5.5722,3718.89,-24.9658,-0.0218071,-24.9876,0.0118444,-0,-0,20.2887,-11.6758,20.2887,
Sun Feb 11 14:04:12 2018,199530542,926.512,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4990,3656,1140,22,8,30,-0.713472,-0.641646,-9.73961,-0.190496,1.69212,0.0202203,43.5586,31.9125,33.2812,-4.1897,3719.15,-24.3955,-0.0338039,-24.4293,0.0110435,-0,-0,20.2887,-10.8864,20.2887,
Sun Feb 11 14:04:12 2018,199540543,926.512,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4992,3652,1136,22,30,14,-2.7246,0.78051,-2.7246,-0.129835,1.53461,0.0340552,43.5586,31.9125,33.2812,-45,3719.48,-23.8373,0.022241,-23.8151,0.0102083,-0,-0,20.2887,-10.063,20.2887,
Sun Feb 11 14:04:12 2018,199550544,927.172,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4992,3652,1136,22,30,14,-3.92649,0.861913,-0.320823,0.019156,1.33347,0.061725,43.5586,31.9125,33.2812,-85.329,3719.83,-23.406,0.0851579,-23.3208,0.00951522,-0,-0,20.2887,-9.3798,20.2887,
Sun Feb 11 14:04:12 2018,199560545,927.172,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,5014,3664,1130,32,8,30,-1.51314,-0.023942,-6.52181,0.184111,1.31857,0.0830095,43.5586,31.9125,33.2812,-13.0622,3720.12,-23.1388,0.0918693,-23.0469,0.00874992,-0,-0,20.2887,-8.6254,20.2887,
Sun Feb 11 14:04:12 2018,199570546,927.172,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,5014,3664,1130,32,8,30,0.311246,0.306458,-12.3493,0.309689,1.42819,0.100037,43.5586,31.9125,33.2812,1.44375,3720.37,-22.9108,0.0632397,-22.8475,0.00800294,-0,-0,20.2887,-7.88905,20.2887,
Sun Feb 11 14:04:12 2018,199580547,927.172,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4986,3630,1126,18,30,12,0.071826,0.632069,-13.6278,0.351194,1.41861,0.116,43.5586,31.9125,33.2812,0.301978,3720.66,-22.6249,0.0697634,-22.5552,0.00706611,-0,-0,20.2887,-6.96555,20.2887,
Sun Feb 11 14:04:12 2018,199590644,927.172,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4986,3630,1126,18,30,12,-0.751779,0.167594,-11.3342,0.291597,1.2792,0.118129,43.5586,31.9125,33.2812,-3.7948,3720.99,-22.2797,0.11087,-22.1688,0.00608254,-0,-0,20.2887,-5.99598,20.2887,
Sun Feb 11 14:04:12 2018,199600645,927.172,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4994,3646,1136,22,18,32,-1.41258,-0.138864,-11.2863,0.140478,1.25046,0.0989729,43.5586,31.9125,33.2812,-7.134,3721.28,-21.8932,0.117547,-21.7757,0.00526593,-0,-0,20.2887,-5.19099,20.2887,
Sun Feb 11 14:04:12 2018,199610646,927.615,1514,1254,1625,1514,1940,1514,-7.62939e-06,20.2887,1.53028,0,0.5,-1.19209e-07,4994,3646,1136,22,18,32,0.483629,-0.229843,-11.4586,-0.00532112,1.43564,0.0755599,43.5586,31.9125,33.2812,2.41682,3721.52,-21.4718,0.0648627,-21.4069,0.00448524,-0,-0,20.2887,-4.42141,20.2887,
