today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=5e-05, kiei(I)=0, kded(D)=0,signal, mad_pitch, multiplier
Sun Feb 11 14:01:17 2018,29024973,929.579,1513,1398,1586,1514,1940,1514,-0.0469513,37.0211,1.48451,0,0.5,-1.19209e-07,4980,3730,1152,14,30,14,0.790087,-0.0335188,-16.2662,0.0787526,-0.052147,0.0957802,28.5205,31.3922,44.4305,2.7808,661.495,-11.0396,0.0734338,-10.9662,-0.00508941,0,0,37.0211,2.74946,37.0211,
Sun Feb 11 14:01:17 2018,29034974,929.579,1512,1398,1586,1514,1940,1514,-0.0939026,37.0211,1.48451,0,0.5,-1.19209e-07,4980,3730,1152,14,30,14,0.756568,-1.09176,-14.6381,-0.172404,0.241579,0.042569,28.5205,31.3922,44.4305,2.95868,661.698,-10.257,-0.0263258,-10.2833,-0.00501573,0,0,37.0211,2.70966,37.0211,
Sun Feb 11 14:01:17 2018,29044975,929.727,1512,1398,1586,1514,1940,1514,-0.0939026,37.0211,1.48451,0,0.5,-1.19209e-07,4980,3724,1144,16,8,32,0.684742,-1.06303,-10.6015,-0.326717,0.413983,0.00319267,28.5205,31.3922,44.4305,3.69555,661.935,-9.49045,-0.084305,-9.57475,-0.00483195,0,0,37.0211,2.61037,37.0211,
Sun Feb 11 14:01:17 2018,29054976,929.727,1513,1397,1586,1514,1940,1514,-0.0469513,36.9049,1.48451,0,0.5,-1.19209e-07,4980,3724,1144,16,8,32,0.100556,-0.0430956,-6.73249,-0.27457,0.29479,0.019156,28.5205,31.3922,44.4305,0.855706,662.255,-8.74264,-0.0570826,-8.79972,-0.00459205,0,0,36.9049,2.48077,37.0211,
Sun Feb 11 14:01:17 2018,29064977,929.727,1513,1397,1587,1514,1940,1514,-0.0469513,36.9049,1.48568,0,0.5,-1.19209e-07,4980,3722,1152,18,30,12,-0.3304,0.603339,-4.85065,-0.0308625,-0.0159634,0.0595966,28.5205,31.3922,44.4305,-3.89666,662.631,-8.02396,0.0205321,-8.00343,-0.00436833,0,0,36.9049,2.36734,36.9049,
Sun Feb 11 14:01:17 2018,29074978,929.727,1513,1397,1587,1514,1940,1514,-0.0469513,36.9049,1.48568,0,0.5,-1.19209e-07,4980,3722,1152,18,30,12,-0.521936,0.751779,-8.05409,0.213909,-0.306497,0.0989729,28.5205,31.3922,44.4305,-3.7078,663,-7.34611,0.0859191,-7.26019,-0.00412431,0,0,36.9049,2.2351,36.9049,
Sun Feb 11 14:01:17 2018,29084979,929.727,1513,1395,1587,1514,1940,1514,-0.0469513,36.6725,1.48568,0,0.5,-1.19209e-07,4984,3736,1138,16,8,32,-1.09654,0.981623,-10.5105,0.35013,-0.458681,0.121322,28.5205,31.3922,44.4305,-5.95601,663.331,-6.71443,0.107522,-6.60691,-0.00400247,0,0,36.6725,2.16907,36.9049,
Sun Feb 11 14:01:17 2018,29094980,929.727,1513,1395,1587,1514,1940,1514,-0.0469513,36.6725,1.48568,0,0.5,-1.19209e-07,4984,3736,1138,16,8,32,-0.277727,-0.56982,-14.7387,0.235194,-0.31501,0.0936517,28.5205,31.3922,44.4305,-1.07952,663.576,-6.12685,0.0458287,-6.08102,-0.00384105,0,0,36.6725,2.09478,36.6725,
Sun Feb 11 14:01:17 2018,29104981,931.013,1512,1395,1587,1514,1940,1514,-0.0939026,36.6725,1.48568,0,0.5,-1.19209e-07,4990,3718,1150,14,30,14,0.823605,-0.047884,-14.5711,0.0148991,0.0234129,0.0436332,28.5205,31.3922,44.4305,3.2351,663.765,-5.57067,-0.0642006,-5.63487,-0.0038316,0,0,36.6725,2.08963,36.6725,
Sun Feb 11 14:01:17 2018,29114982,931.013,1512,1395,1586,1514,1940,1514,-0.0939026,36.6725,1.48451,0,0.5,-1.19209e-07,4990,3718,1150,14,30,14,1.12527,-1.31681,-10.8314,-0.205395,0.232001,-0.00851379,28.5205,31.3922,44.4305,5.93121,663.992,-5.03005,-0.129053,-5.1591,-0.00372981,0,0,36.6725,2.03412,36.6725,
Sun Feb 11 14:01:17 2018,29124983,931.013,1512,1394,1586,1514,1940,1514,-0.0939026,36.5563,1.48451,0,0.5,-1.19209e-07,4982,3702,1158,12,30,14,0.761356,-0.512359,-8.41322,-0.287341,0.236258,-0.0234129,28.5205,31.3922,44.4305,5.17091,664.277,-4.49725,-0.131877,-4.62913,-0.00356926,0,0,36.5563,1.94656,36.6725,
Sun Feb 11 14:01:17 2018,29134984,931.013,1512,1394,1587,1514,1940,1514,-0.0939026,36.5563,1.48568,0,0.5,-1.19209e-07,4982,3702,1158,12,30,14,-0.134075,0.47884,-6.43561,-0.166019,0.107487,-0.00957802,28.5205,31.3922,44.4305,-1.19349,664.601,-3.97853,-0.0975256,-4.07605,-0.00343088,0,0,36.5563,1.87704,36.5563,
Sun Feb 11 14:01:17 2018,29144985,928.736,1513,1393,1587,1514,1940,1514,-0.0469513,36.4401,1.48568,0,0.5,-1.19209e-07,4986,3706,1146,18,8,30,-0.292093,0.47884,-9.8689,0.0564039,-0.100037,0.0244772,28.5205,31.3922,44.4305,-1.69531,664.947,-3.48784,-0.0441185,-3.53196,-0.00323438,0,0,36.4401,1.76953,36.5563,
Sun Feb 11 14:01:17 2018,29154986,928.736,1513,1393,1587,1514,1940,1514,-0.0469513,36.4401,1.48568,0,0.5,-1.19209e-07,4986,3706,1146,18,8,30,-0.967257,0.866701,-11.4443,0.214973,-0.257542,0.0510828,28.5205,31.3922,44.4305,-4.8311,665.278,-3.03457,-0.00881639,-3.04339,-0.00311092,0,0,36.4401,1.70741,36.4401,
Sun Feb 11 14:01:17 2018,29164987,928.736,1513,1392,1587,1514,1940,1514,-0.0469513,36.3239,1.48568,0,0.5,-1.19209e-07,4982,3730,1144,18,8,30,0.268151,0.0430956,-13.6278,0.195817,-0.217102,0.0404405,28.5205,31.3922,44.4305,1.12725,665.553,-2.61802,-0.0307414,-2.64876,-0.00298976,0,0,36.3239,1.64092,36.4401,
Sun Feb 11 14:01:17 2018,29174988,928.736,1513,1392,1587,1514,1940,1514,-0.0469513,36.3239,1.48568,0,0.5,-1.19209e-07,4982,3730,1144,18,8,30,0.6608,0.134075,-10.8457,0.061725,-0.019156,0.0117065,28.5205,30.6984,45.7617,3.48656,665.783,-2.22613,-0.0937779,-2.31991,-0.00304782,-0,-0,36.3239,1.67814,36.3239,
Sun Feb 11 14:01:17 2018,29184989,928.736,1513,1392,1587,1514,1940,1514,-0.0469513,36.3239,1.48568,0,0.5,-1.19209e-07,4984,3714,1152,20,32,14,0.205901,-0.138864,-6.85699,-0.0415047,0.0627892,0.00851379,28.5205,30.6984,45.7617,1.71996,666.046,-1.84987,-0.119365,-1.96923,-0.00306956,-0,-0,36.3239,1.6901,36.3239,
Sun Feb 11 14:01:17 2018,29194990,928.736,1513,1388,1587,1514,1940,1514,-0.0469513,35.8592,1.48568,0,0.5,-1.19209e-07,4984,3714,1152,20,32,14,-0.387861,-0.0574608,-5.6168,0.0127707,-0.0489543,0.0276698,28.5205,30.6984,45.7617,-3.95022,666.364,-1.49579,-0.0892876,-1.58508,-0.00303519,0,0,35.8592,1.67118,36.3239,
Sun Feb 11 14:01:17 2018,29204991,929.562,1513,1388,1586,1514,1940,1514,-0.0469513,35.8592,1.48451,0,0.5,-1.19209e-07,4990,3698,1152,10,8,32,0.363919,-0.287304,-9.27514,0.157505,-0.174533,0.061725,28.5205,30.6984,45.7617,2.2469,666.687,-1.16987,-0.0575839,-1.22746,-0.00288472,0,0,35.8592,1.60892,35.8592,
Sun Feb 11 14:01:17 2018,29214992,929.562,1513,1387,1586,1514,1940,1514,-0.0469513,35.743,1.48451,0,0.5,-1.19209e-07,4990,3698,1152,10,8,32,0.277727,-0.339977,-13.4267,0.129835,-0.147927,0.071303,28.5205,30.6984,45.7617,1.18498,666.966,-0.865603,-0.0701052,-0.935708,-0.00285033,0,0,35.743,1.58974,35.8592,
Sun Feb 11 14:01:17 2018,29224993,929.562,1513,1387,1586,1514,1940,1514,-0.0469513,35.743,1.48451,0,0.5,-1.19209e-07,4970,3708,1138,14,30,30,0.167594,-0.737414,-15.864,-0.0266056,0.0266056,0.0446974,28.5205,30.6984,45.7617,0.605276,667.202,-0.578995,-0.121825,-0.70082,-0.00278095,0,0,35.743,1.55608,35.743,
Sun Feb 11 14:01:17 2018,29234994,929.562,1513,1384,1586,1514,1940,1514,-0.0469513,35.3944,1.48451,0,0.5,-1.19209e-07,4970,3708,1138,14,30,30,1.22583,-1.37427,-14.2216,-0.235194,0.256478,0.00851379,28.5205,30.6984,45.7617,4.92645,667.423,-0.307648,-0.183827,-0.491474,-0.00270413,0,0,35.3944,1.5131,35.743,
Sun Feb 11 14:01:17 2018,29244995,929.501,1513,1384,1587,1514,1940,1514,-0.0469513,35.3944,1.48568,0,0.5,-1.19209e-07,4980,3720,1152,10,8,30,0.737414,-0.521936,-10.343,-0.30224,0.360772,-0,28.5205,30.6984,45.7617,4.07808,667.679,-0.0444804,-0.205502,-0.249983,-0.00271386,-0,-0,35.3944,1.5335,35.3944,
Sun Feb 11 14:01:17 2018,29254996,929.501,1513,1382,1587,1514,1940,1514,-0.0469513,35.162,1.48568,0,0.5,-1.19209e-07,4980,3720,1152,10,8,30,-0.292093,0.158017,-5.44441,-0.111744,0.163891,0.0351194,28.5205,30.6984,45.7617,-3.07097,668.022,0.205939,-0.141979,0.0639593,-0.00255312,0,0,35.162,1.44267,35.3944,
Sun Feb 11 14:01:17 2018,29264997,929.501,1513,1382,1586,1514,1940,1514,-0.0469513,35.162,1.48451,0,0.5,-1.19209e-07,4986,3720,1146,16,30,14,-1.12527,1.24498,-5.01825,0.113872,-0.131964,0.0766241,28.5205,30.6984,45.7617,-12.6388,668.394,0.420423,-0.0562193,0.364204,-0.00245024,0,0,35.162,1.39369,35.162,
Sun Feb 11 14:01:17 2018,29274998,929.501,1513,1380,1586,1514,1940,1514,-0.0469513,34.9296,1.48451,0,0.5,-1.19209e-07,4986,3720,1146,16,30,14,-0.837971,0.938527,-8.83939,0.358644,-0.277763,0.113872,28.5205,30.6984,45.7617,-5.41544,668.722,0.583228,-0.0186729,0.564555,-0.00232001,0,0,34.9296,1.31961,35.162,
Sun Feb 11 14:01:17 2018,29284999,929.501,1513,1380,1587,1514,1940,1514,-0.0469513,34.9296,1.48568,0,0.5,-1.19209e-07,4982,3714,1144,20,30,14,-0.134075,0,-12.3541,0.291597,-0.207524,0.100037,28.5205,30.6984,45.7617,-0.621791,668.988,0.70726,-0.0433899,0.66387,-0.0023481,-0,-0,34.9296,1.34448,34.9296,
Sun Feb 11 14:01:17 2018,29295000,929.501,1513,1380,1587,1514,1940,1514,-0.0469513,34.9296,1.48568,0,0.5,-1.19209e-07,4982,3714,1144,20,30,14,0.665588,-0.42138,-14.935,0.0404405,0.052147,0.0478901,28.5205,30.6984,45.7617,2.55173,669.2,0.814204,-0.117784,0.696421,-0.00245818,-0,-0,34.9296,1.40751,34.9296,
Sun Feb 11 14:01:17 2018,29305001,929.214,1513,1378,1587,1514,1940,1514,-0.0469513,34.6972,1.48568,0,0.5,-1.19209e-07,4986,3720,1144,16,8,32,1.16837,-1.01035,-13.7379,-0.249028,0.341616,-0.00106422,28.5205,30.6984,45.7617,4.86114,669.404,0.917804,-0.193589,0.724215,-0.0026412,-0,-0,34.6972,1.5123,34.9296,
Sun Feb 11 14:01:17 2018,29315002,929.214,1513,1378,1586,1514,1940,1514,-0.0469513,34.6972,1.48451,0,0.5,-1.19209e-07,4986,3720,1144,16,8,32,1.11091,-0.723049,-10.6973,-0.421433,0.467194,-0.0361836,28.5205,30.6984,45.7617,5.9289,669.654,1.02631,-0.2173,0.809014,-0.00272931,-0,-0,34.6972,1.57321,34.6972,
Sun Feb 11 14:01:17 2018,29325003,929.214,1513,1374,1586,1514,1940,1514,-0.0469513,34.2324,1.48451,0,0.5,-1.19209e-07,4984,3706,1152,14,32,12,0.0814029,0.100556,-7.19697,-0.30224,0.318203,-0.0138349,28.5205,30.6984,45.7617,0.648029,669.983,1.13812,-0.162919,0.9752,-0.00273128,-0,-0,34.2324,1.57435,34.6972,
Sun Feb 11 14:01:17 2018,29335004,929.214,1513,1374,1586,1514,1940,1514,-0.0469513,34.2324,1.48451,0,0.5,-1.19209e-07,4984,3706,1152,14,32,12,-0.387861,-0.00957681,-7.31189,0.0266056,0.052147,0.0319267,28.5205,30.6984,45.7617,-3.03642,670.346,1.24008,-0.0805616,1.15952,-0.00259281,0,0,34.2324,1.51483,34.2324,
Sun Feb 11 14:01:17 2018,29345005,928.858,1513,1370,1586,1514,1940,1514,-0.0469513,33.7676,1.48451,0,0.5,-1.19209e-07,4982,3720,1150,8,30,14,-1.21625,1.56102,-9.07881,0.280955,-0.154313,0.0659819,28.5205,30.6984,45.7617,-7.63028,670.692,1.31637,-0.0210738,1.2953,-0.00257337,0,0,33.7676,1.50347,34.2324,
Sun Feb 11 14:01:17 2018,29355006,928.858,1513,1370,1586,1514,1940,1514,-0.0469513,33.7676,1.48451,0,0.5,-1.19209e-07,4982,3720,1150,8,30,14,-0.588974,0.545878,-10.6877,0.358644,-0.212845,0.0744957,28.5205,30.6984,45.7617,-3.15424,670.995,1.36097,-0.00721125,1.35375,-0.00260142,-0,-0,33.7676,1.54078,33.7676,
Sun Feb 11 14:01:17 2018,29365007,928.858,1513,1366,1586,1514,1940,1514,-0.0469513,33.3028,1.48451,0,0.5,-1.19209e-07,4984,3708,1148,22,8,30,0.368707,0.311246,-12.8042,0.19156,-0.0468259,0.0415047,28.5205,30.6984,45.7617,1.64942,671.234,1.38503,-0.056023,1.32901,-0.00280104,-0,-0,33.3028,1.65901,33.7676,
Sun Feb 11 14:01:17 2018,29375008,928.858,1513,1366,1586,1514,1940,1514,-0.0469513,33.3028,1.48451,0,0.5,-1.19209e-07,4984,3708,1148,22,8,30,1.13964,-1.33596,-11.6167,-0.116,0.243707,-0.00744957,28.5205,30.6984,45.7617,5.60301,671.437,1.40725,-0.134594,1.27266,-0.00298644,-0,-0,33.3028,1.7935,33.3028,
Sun Feb 11 14:01:17 2018,29385009,928.858,1513,1362,1586,1514,1940,1514,-0.0469513,32.838,1.48451,0,0.5,-1.19209e-07,4992,3710,1152,22,8,30,0.972046,-0.799663,-9.68215,-0.292662,0.424625,-0.0383121,28.5205,30.6984,45.7617,5.73304,671.672,1.43982,-0.175889,1.26393,-0.00315836,-0,-0,32.838,1.89675,33.3028,
Sun Feb 11 14:01:17 2018,29395010,928.858,1513,1362,1586,1514,1940,1514,-0.0469513,32.838,1.48451,0,0.5,-1.19209e-07,4992,3710,1152,22,8,30,0.407014,-0.191536,-8.72447,-0.292662,0.385249,-0.0404405,28.5205,30.6984,45.7617,2.67103,671.97,1.48281,-0.152708,1.3301,-0.0032538,-0,-0,32.838,1.98173,32.838,
Sun Feb 11 14:01:17 2018,29405011,929.31,1513,1358,1586,1514,1940,1514,-0.0469513,32.3732,1.48451,0,0.5,-1.19209e-07,4968,3720,1140,16,32,32,0.588974,0.0383072,-10.6398,-0.0787526,0.237322,-0.0042569,28.5205,30.6984,45.7617,3.16841,672.298,1.52999,-0.101135,1.42885,-0.00333498,-0,-0,32.3732,2.03117,32.838,
Sun Feb 11 14:01:17 2018,29415012,929.31,1513,1358,1586,1514,1940,1514,-0.0469513,32.3732,1.48451,0,0.5,-1.19209e-07,4968,3720,1140,16,32,32,0.0574608,0.220267,-12.5648,0.12345,0.0819453,0.0255414,28.5205,30.6984,45.7617,0.262022,672.629,1.57613,-0.0514886,1.52464,-0.00344629,-0,-0,32.3732,2.12909,32.3732,
Sun Feb 11 14:01:17 2018,29425013,929.31,1513,1358,1586,1514,1940,1514,-0.0469513,32.3732,1.48451,0,0.5,-1.19209e-07,4970,3720,1150,18,32,12,-0.23942,-0.023942,-13.7188,0.100037,0.0744957,0.0180918,28.5205,30.6984,45.7617,-0.999826,672.918,1.61494,-0.0464549,1.56849,-0.00360666,-0,-0,32.3732,2.22818,32.3732,
Sun Feb 11 14:01:17 2018,29435014,929.31,1513,1355,1586,1514,1940,1514,-0.0469513,32.0247,1.48451,0,0.5,-1.19209e-07,4970,3720,1150,18,32,12,0.311246,0.253785,-11.5017,-0.0638535,0.295854,-0.00851379,28.5205,30.6984,45.7617,1.55009,673.141,1.64419,-0.104357,1.53983,-0.00384033,-0,-0,32.0247,2.37253,32.3732,
Sun Feb 11 14:01:17 2018,29445015,929.266,1513,1355,1586,1514,1940,1514,-0.0469513,32.0247,1.48451,0,0.5,-1.19209e-07,4984,3710,1146,16,28,14,0.837971,0.105345,-7.50822,-0.120257,0.39057,-0.0159634,28.5205,30.6984,45.7617,6.36827,673.4,1.67273,-0.122215,1.55051,-0.00404883,-0,-0,32.0247,2.52857,32.0247,
Sun Feb 11 14:01:17 2018,29455016,929.266,1513,1352,1586,1514,1940,1514,-0.0469513,31.6761,1.48451,0,0.5,-1.19209e-07,4984,3710,1146,16,28,14,-0.507571,1.08697,-3.16035,0.0138349,0.209652,0.0127707,28.5205,30.6984,45.7617,-9.12414,673.739,1.6974,-0.0625938,1.63481,-0.00431605,-0,-0,31.6761,2.69546,32.0247,
Sun Feb 11 14:01:17 2018,29465017,929.266,1513,1352,1586,1514,1940,1514,-0.0469513,31.6761,1.48451,0,0.5,-1.19209e-07,4978,3714,1130,10,8,32,0.110133,0.469264,-7.46033,0.228808,-0.00744957,0.0542754,28.5205,30.6984,45.7617,0.845769,674.087,1.70316,0.00214574,1.7053,-0.00430237,-0,-0,31.6761,2.71648,31.6761,
Sun Feb 11 14:01:17 2018,29475018,929.266,1513,1350,1586,1514,1940,1514,-0.0469513,31.4437,1.48451,0,0.5,-1.19209e-07,4978,3714,1130,10,8,32,0.474052,0.100556,-12.2679,0.255414,-0.0159634,0.0638535,28.5205,30.6984,45.7617,2.21291,674.376,1.69707,0.00418544,1.70125,-0.00444751,-0,-0,31.4437,2.80812,31.6761,
Sun Feb 11 14:01:17 2018,29485019,929.266,1513,1350,1586,1514,1940,1514,-0.0469513,31.4437,1.48451,0,0.5,-1.19209e-07,4982,3724,1148,16,32,12,1.15879,-0.517148,-15.6868,0.0627892,0.186239,0.0266056,28.5205,30.6984,45.7617,4.2248,674.605,1.69405,-0.0516422,1.64241,-0.00468607,-0,-0,31.4437,2.98062,31.4437,
Sun Feb 11 14:01:17 2018,29495020,929.266,1513,1348,1586,1514,1940,1514,-0.0469513,31.2113,1.48451,0,0.5,-1.19209e-07,4982,3724,1148,16,32,12,1.16837,-0.804452,-15.0978,-0.211781,0.42569,-0.0117065,28.5205,30.6984,45.7617,4.42511,674.823,1.69914,-0.112784,1.58635,-0.00492285,-0,-0,31.2113,3.13122,31.4437,
Sun Feb 11 14:01:17 2018,29505021,928.649,1513,1348,1587,1514,1940,1514,-0.0469513,31.2113,1.48568,0,0.5,-1.19209e-07,4984,3724,1144,16,8,32,1.37906,-1.06781,-11.8465,-0.360772,0.622571,-0.0340552,28.5205,30.6984,45.7617,6.63996,675.053,1.71598,-0.156647,1.55933,-0.00516402,-0,-0,31.2113,3.30908,31.2113,
Sun Feb 11 14:01:17 2018,29515022,928.649,1513,1348,1587,1514,1940,1514,-0.0469513,31.2113,1.48568,0,0.5,-1.19209e-07,4984,3724,1144,16,8,32,0.991199,0.153229,-7.67581,-0.262863,0.516149,-0.00957802,28.5205,30.6984,45.7617,7.35806,675.37,1.74857,-0.113122,1.63545,-0.00528958,-0,-0,31.2113,3.38953,31.2113,
Sun Feb 11 14:01:17 2018,29525023,928.649,1513,1345,1587,1514,1940,1514,-0.0469513,30.8627,1.48568,0,0.5,-1.19209e-07,4980,3712,1142,16,8,30,-0.464475,0.402226,-5.26724,0.0415047,0.201138,0.0361836,28.5205,30.6984,45.7617,-5.03941,675.747,1.78719,-0.0156789,1.77151,-0.00548696,-0,-0,30.8627,3.51601,31.2113,
Sun Feb 11 14:01:17 2018,29535024,928.649,1513,1345,1586,1514,1940,1514,-0.0469513,30.8627,1.48451,0,0.5,-1.19209e-07,4980,3712,1142,16,8,30,-0.42138,1.5275,-7.24007,0.337359,0.00957802,0.0840737,28.5205,30.6984,45.7617,-3.33092,676.088,1.81007,0.0397289,1.84979,-0.00548865,-0,-0,30.8627,3.55682,30.8627,
Sun Feb 11 14:01:17 2018,29545025,929.31,1512,1343,1586,1514,1940,1514,-0.0939026,30.6303,1.48451,0,0.5,-1.19209e-07,4986,3702,1152,24,8,30,0.258574,0.301669,-10.5153,0.433139,-0.019156,0.094716,25.582,31.2188,45.5953,1.40863,676.383,1.81445,0.0457224,1.86018,-0.00568893,-0,-0,30.6303,3.6866,30.8627,
Sun Feb 11 14:01:17 2018,29555026,929.31,1512,1343,1586,1514,1940,1514,-0.0939026,30.6303,1.48451,0,0.5,-1.19209e-07,4986,3702,1152,24,8,30,0.54109,-0.0430956,-13.5225,0.224551,0.12345,0.0670461,25.582,31.2188,45.5953,2.29142,676.628,1.81329,0.00397586,1.81727,-0.00596056,-0,-0,30.6303,3.89194,30.6303,
Sun Feb 11 14:01:17 2018,29565027,929.31,1513,1342,1586,1514,1940,1514,-0.0469513,30.5141,1.48451,0,0.5,-1.19209e-07,5004,3702,1152,12,8,32,1.4461,-0.6608,-13.872,-0.113872,0.406534,0.0117065,25.582,31.2188,45.5953,5.95135,676.834,1.81666,-0.0726901,1.74397,-0.00621891,-0,-0,30.5141,4.06063,30.6303,
Sun Feb 11 14:01:17 2018,29575028,929.31,1513,1342,1586,1514,1940,1514,-0.0469513,30.5141,1.48451,0,0.5,-1.19209e-07,5004,3702,1152,12,8,32,1.85311,-1.08697,-12.1913,-0.352258,0.612993,-0.0351194,25.582,31.2188,45.5953,8.64299,677.061,1.83444,-0.12157,1.71287,-0.0065219,-0,-0,30.5141,4.27468,30.5141,
Sun Feb 11 14:01:17 2018,29585029,929.31,1513,1339,1586,1514,1940,1514,-0.0469513,30.1655,1.48451,0,0.5,-1.19209e-07,4978,3710,1138,10,32,14,1.62327,0.215478,-9.27035,-0.356515,0.572553,-0.0340552,25.582,31.2188,45.5953,9.932,677.359,1.87508,-0.0982106,1.77687,-0.00672501,-0,-0,30.1655,4.40781,30.5141,
Sun Feb 11 14:01:17 2018,29595030,929.31,1513,1339,1586,1514,1940,1514,-0.0469513,30.1655,1.48451,0,0.5,-1.19209e-07,4978,3710,1138,10,32,14,0.842759,0.196325,-8.33182,-0.112808,0.352258,0.00106422,25.582,31.2188,45.5953,5.7758,677.709,1.93754,-0.0271489,1.9104,-0.00684343,-0,-0,30.1655,4.53725,30.1655,
Sun Feb 11 14:01:17 2018,29605031,928.797,1513,1338,1586,1514,1940,1514,-0.0469513,30.0493,1.48451,0,0.5,-1.19209e-07,4982,3718,1148,10,30,14,0.770933,0.411803,-9.75877,0.196881,0.129835,0.0404405,25.582,31.2188,45.5953,4.51693,678.059,2.01192,0.0385865,2.05051,-0.0069792,-0,-0,30.0493,4.62728,30.1655,
Sun Feb 11 14:01:17 2018,29615032,928.797,1513,1338,1586,1514,1940,1514,-0.0469513,30.0493,1.48451,0,0.5,-1.19209e-07,4982,3718,1148,10,30,14,-0.0909797,0.0766145,-10.161,0.326717,-0.0117065,0.0691746,25.582,31.2188,45.5953,-0.513003,678.386,2.08588,0.0763732,2.16225,-0.00718383,-0,-0,30.0493,4.78137,30.0493,
Sun Feb 11 14:01:17 2018,29625033,928.797,1513,1338,1586,1514,1940,1514,-0.0469513,30.0493,1.48451,0,0.5,-1.19209e-07,4984,3722,1144,24,8,32,0.306458,-0.383072,-11.9183,0.2469,0.0266056,0.0542754,25.582,31.2188,45.5953,1.47293,678.661,2.15036,0.0614049,2.21177,-0.00742288,-0,-0,30.0493,4.94047,30.0493,
Sun Feb 11 14:01:17 2018,29635034,928.797,1513,1338,1586,1514,1940,1514,-0.0469513,30.0493,1.48451,0,0.5,-1.19209e-07,4984,3722,1144,24,8,32,1.67115,-0.407014,-11.4778,0.0255414,0.268185,0.0170276,25.582,31.2188,45.5953,8.28399,678.879,2.21136,-0.00824829,2.20311,-0.00774769,-0,-0,30.0493,5.15665,30.0493,
Sun Feb 11 14:01:17 2018,29645035,929.275,1513,1338,1587,1514,1940,1514,-0.0469513,30.0493,1.48568,0,0.5,-1.19209e-07,4986,3728,1150,16,32,32,2.07817,-0.708684,-9.76834,-0.166019,0.403341,-0.0117065,25.582,31.2188,45.5953,12.0103,679.127,2.28719,-0.0427762,2.24441,-0.00804821,-0,-0,30.0493,5.35667,30.0493,
Sun Feb 11 14:01:17 2018,29655036,929.275,1513,1337,1587,1514,1940,1514,-0.0469513,29.9331,1.48568,0,0.5,-1.19209e-07,4986,3728,1150,16,32,32,0.47884,0.0335188,-7.01022,-0.174533,0.317139,-0.00957802,25.582,31.2188,45.5953,3.90758,679.438,2.38211,-0.0135393,2.36858,-0.00829781,-0,-0,29.9331,5.5228,30.0493,
Sun Feb 11 14:01:17 2018,29665037,929.275,1513,1337,1586,1514,1940,1514,-0.0469513,29.9331,1.48451,0,0.5,-1.19209e-07,4972,3692,1148,14,30,10,1.36469,-0.138864,-9.17937,-0.0276698,0.168147,0.0117065,25.582,31.2188,45.5953,8.45622,679.767,2.48667,0.0304149,2.51709,-0.00836378,-0,-0,29.9331,5.58831,29.9331,
Sun Feb 11 14:01:17 2018,29675038,929.275,1513,1337,1586,1514,1940,1514,-0.0469513,29.9331,1.48451,0,0.5,-1.19209e-07,4972,3692,1148,14,30,10,1.6089,-0.0526724,-13.781,0.119193,0.107487,0.0287341,25.582,31.2188,45.5953,6.65901,680.071,2.59889,0.0463489,2.64524,-0.00853478,-0,-0,29.9331,5.70257,29.9331,
Sun Feb 11 14:01:17 2018,29685039,929.275,1513,1337,1587,1514,1940,1514,-0.0469513,29.9331,1.48568,0,0.5,-1.19209e-07,4982,3712,1144,12,8,32,1.29287,-0.464475,-15.4234,0.0468259,0.145799,0.0212845,25.582,31.2188,45.5953,4.79162,680.346,2.71683,0.0336543,2.75048,-0.00873317,-0,-0,29.9331,5.83513,29.9331,
Sun Feb 11 14:01:17 2018,29695040,929.275,1512,1335,1587,1514,1940,1514,-0.0939026,29.7007,1.48568,0,0.5,-1.19209e-07,4982,3712,1144,12,8,32,1.71904,-0.909797,-13.0819,-0.122386,0.292662,-0.0117065,25.582,31.2188,45.5953,7.4861,680.591,2.83689,-0.00787366,2.82901,-0.00892315,-0,-0,29.7007,5.96206,29.9331,
Sun Feb 11 14:01:17 2018,29705041,928.832,1512,1335,1586,1514,1940,1514,-0.0939026,29.7007,1.48451,0,0.5,-1.19209e-07,4984,3728,1148,10,30,14,1.49398,0.229843,-9.50019,-0.173469,0.382057,-0.0170276,25.582,31.2188,45.5953,8.93704,680.851,2.96312,-0.0300957,2.93302,-0.00909431,-0,-0,29.7007,6.12397,29.7007,
Sun Feb 11 14:01:17 2018,29715042,928.832,1513,1335,1586,1514,1940,1514,-0.0469513,29.7007,1.48451,0,0.5,-1.19209e-07,4984,3728,1148,10,30,14,0.905008,0.56982,-4.61602,-0.0404405,0.200074,0.00957802,25.582,31.2188,45.5953,11.0926,681.19,3.10184,0.0240863,3.12592,-0.0092431,-0,-0,29.7007,6.22416,29.7007,
