today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.002, kiei(I)=0, kded(D)=6e-05,signal, mad_pitch, multiplier
Sun Feb 11 14:26:36 2018,13686959,920.829,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4140,1216,0,32,14,1.80523,0.00957681,-10.0413,0.0148991,0.0766241,0.00744957,26.792,29.6578,48.757,10.1918,167.568,5.80954,0.0111112,5.82065,-0.0220656,-0,-0.0125116,50.3838,11.0328,50.3838,
Sun Feb 11 14:26:36 2018,13696960,920.829,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4130,1216,0,8,32,1.8148,-0.110133,-10.4962,0.00638535,0.0691746,0.00957802,26.792,29.6578,48.757,9.80955,167.857,6.14351,0.00575558,6.14926,-0.0221456,-0,-0.0120921,50.3838,11.0728,50.3838,
Sun Feb 11 14:26:36 2018,13706961,921.203,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4144,1216,0,32,12,1.87227,0.071826,-10.2041,-0.00319267,0.0595966,0.00744957,26.792,29.6578,48.757,10.3971,168.146,6.46385,0.00141316,6.46526,-0.0221967,-0,-0.00773534,50.3838,11.0984,50.3838,
Sun Feb 11 14:26:36 2018,13716962,921.203,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4144,1216,0,32,12,1.91057,0.0814029,-10.1514,0.00957802,0.0393763,0.0148991,26.792,29.6578,48.757,10.6588,168.438,6.77151,0.000333616,6.77184,-0.0222466,-0,-0.00753468,50.3838,11.1233,50.3838,
Sun Feb 11 14:26:36 2018,13726963,921.203,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1214,0,32,32,1.80523,0.114922,-10.2137,0.0244772,0.0212845,0.019156,18.1494,32.0859,49.4227,10.0233,168.73,7.06685,-0.00125054,7.06559,-0.0222813,-0,-0.00525049,50.3838,11.1407,50.3838,
Sun Feb 11 14:26:36 2018,13736964,921.203,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1214,0,32,32,1.69988,-0.124498,-10.1993,0.0223487,0.00957802,0.0212845,18.1494,32.0859,49.4227,9.46233,169.02,7.34832,-0.00443485,7.34388,-0.0222947,-0,-0.0020276,50.3838,11.1474,50.3838,
Sun Feb 11 14:26:36 2018,13746965,920.568,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1214,0,32,32,1.80523,-0.124498,-10.0892,0.00851379,-0.00957802,0.0138349,18.1494,32.0859,49.4227,10.1444,169.312,7.61502,-0.00528713,7.60974,-0.0223134,-0,-0.00282417,50.3838,11.1567,50.3838,
Sun Feb 11 14:26:36 2018,13756966,920.568,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1216,0,32,16,1.8148,-0.0143652,-10.2759,0.0148991,-0.0223487,0.0202203,18.1494,32.0859,49.4227,10.0156,169.602,7.86785,-0.00780178,7.86005,-0.0223295,-0,-0.00243151,50.3838,11.1648,50.3838,
Sun Feb 11 14:26:36 2018,13766967,920.568,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4144,1218,0,30,32,1.90578,-0.138864,-10.228,0.0138349,-0.0159634,0.0159634,18.1494,32.0859,49.4227,10.5549,169.887,8.10793,-0.015307,8.09262,-0.0223364,-0,-0.00104854,50.3838,11.1682,50.3838,
Sun Feb 11 14:26:36 2018,13776968,920.568,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4144,1218,0,30,32,1.79565,-0.0861913,-10.3382,0.00957802,-0.0042569,0.0042569,18.1494,32.0859,49.4227,9.8535,170.17,8.33567,-0.0235815,8.31209,-0.0223493,-0,-0.0019463,50.3838,11.1747,50.3838,
Sun Feb 11 14:26:36 2018,13786969,920.568,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4144,1218,0,30,32,1.89621,0.071826,-10.4339,0,-0.0266056,0.00319267,18.1494,32.0859,49.4227,10.3002,170.463,8.55087,-0.0217407,8.52913,-0.0223561,-0,-0.00101942,50.3838,11.178,50.3838,
Sun Feb 11 14:26:36 2018,13796970,920.568,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1214,0,8,32,1.85311,0.0814029,-9.88326,0.0127707,-0.052147,0.0106422,18.1494,32.0859,49.4227,10.6197,170.756,8.75426,-0.0190892,8.73517,-0.0223428,0,0.00199877,50.3838,11.1714,50.3838,
Sun Feb 11 14:26:36 2018,13806971,921.255,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1212,0,32,14,1.78607,-0.0143652,-10.0844,0.019156,-0.042569,0.00957802,18.1494,32.0859,49.4227,10.0437,171.04,8.94657,-0.0262193,8.92035,-0.0223291,0,0.0020795,50.3838,11.1645,50.3838,
Sun Feb 11 14:26:36 2018,13816972,921.255,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1212,0,32,14,1.84832,-0.148441,-10.4244,-0.0042569,-0.0383121,0.00851379,18.1494,32.0859,49.4227,10.0545,171.325,9.12723,-0.0311797,9.09605,-0.0223009,0,0.00426682,50.3838,11.1504,50.3838,
Sun Feb 11 14:26:36 2018,13826973,921.255,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4144,1218,0,32,12,1.8148,-0.0335188,-10.1466,0.00744957,-0.0415047,0.00851379,18.1494,32.0859,49.4227,10.1406,171.613,9.29611,-0.0335561,9.26256,-0.0222665,0,0.00519773,50.3838,11.1332,50.3838,
Sun Feb 11 14:26:36 2018,13836974,921.255,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4144,1218,0,32,12,1.83875,-0.0143652,-10.1131,0.0180918,-0.0574681,0.0180918,18.1494,32.0859,49.4227,10.3049,171.904,9.4539,-0.0321096,9.42179,-0.0222206,0,0.00693415,50.3838,11.1103,50.3838,
Sun Feb 11 14:26:36 2018,13846975,921.211,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4144,1218,0,32,12,1.86269,-0.124498,-10.1706,0.00638535,-0.0638535,0.0106422,18.1494,32.0859,49.4227,10.3784,172.192,9.60141,-0.0332894,9.56812,-0.0221721,0,0.00732422,50.3838,11.0861,50.3838,
Sun Feb 11 14:26:36 2018,13856976,921.211,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4960,4124,1210,0,8,32,1.74298,0.0047884,-10.1131,0.00957802,-0.0564039,0.00638535,18.1494,32.0859,49.4227,9.77878,172.477,9.73868,-0.0380274,9.70065,-0.0221316,0,0.00612086,50.3838,11.0658,50.3838,
Sun Feb 11 14:26:36 2018,13866977,921.211,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4960,4124,1210,0,8,32,1.83396,-0.124498,-10.2711,0.0148991,-0.0542754,0.0127707,18.1494,32.0859,49.4227,10.1238,172.762,9.86533,-0.0407696,9.82456,-0.0220835,0,0.00728271,50.3838,11.0417,50.3838,
Sun Feb 11 14:26:36 2018,13876978,921.211,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4970,4124,1214,0,8,32,1.74298,-0.0622492,-10.0269,0.00851379,-0.0723673,0.0117065,18.1494,32.0859,49.4227,9.8612,173.054,9.98161,-0.0375859,9.94403,-0.0220204,0,0.00953778,50.3838,11.0102,50.3838,
Sun Feb 11 14:26:36 2018,13886979,921.211,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,8,32,1.66636,-0.047884,-9.74919,0.019156,-0.0766241,0.0159634,18.1494,32.0859,49.4227,9.69946,173.342,10.0877,-0.0383151,10.0493,-0.0219503,0,0.0105938,50.3838,10.9751,50.3838,
Sun Feb 11 14:26:36 2018,13896980,921.211,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,8,32,1.73819,-0.0191536,-10.2711,0.0202203,-0.0649177,0.0148991,18.1494,32.0859,49.4227,9.60521,173.625,10.1833,-0.0432169,10.1401,-0.0218896,0,0.00916414,50.3838,10.9448,50.3838,
Sun Feb 11 14:26:36 2018,13906981,922.159,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4142,1214,0,32,14,1.76692,-0.110133,-10.2999,-0.00106422,-0.0702388,0.0106422,18.1494,32.0859,49.4227,9.73424,173.913,10.2688,-0.0428698,10.226,-0.0218162,0,0.0110995,50.3838,10.9081,50.3838,
Sun Feb 11 14:26:36 2018,13916982,922.159,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4142,1214,0,32,14,1.76692,-0.023942,-10.1562,0.0117065,-0.0595966,0.00744957,18.1494,32.0859,49.4227,9.86924,174.196,10.3451,-0.0467697,10.2983,-0.0217456,0,0.0106725,50.3838,10.8728,50.3838,
Sun Feb 11 14:26:36 2018,13926983,922.159,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4142,1214,0,32,14,1.76692,0.0383072,-10.3238,0.0042569,-0.0702388,0.00638535,18.1494,32.0859,49.4227,9.7121,174.486,10.4128,-0.0443175,10.3685,-0.0216744,0,0.0107584,50.3838,10.8372,50.3838,
Sun Feb 11 14:26:36 2018,13936984,922.159,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1210,0,8,32,1.65679,-0.0622492,-9.98861,0.0266056,-0.0638535,0.0170276,18.1494,32.0859,49.4227,9.41778,174.771,10.4719,-0.0465755,10.4254,-0.0215996,0,0.0113137,50.3838,10.7998,50.3838,
Sun Feb 11 14:26:36 2018,13946985,921.689,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5012,4144,1218,0,32,14,1.62806,-0.148441,-10.2041,-0.00212845,-0.0585323,0.00319267,18.1494,32.0859,49.4227,9.06512,175.055,10.5221,-0.0481759,10.4739,-0.0215294,0,0.0106025,50.3838,10.7647,50.3838,
Sun Feb 11 14:26:36 2018,13956986,921.689,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5012,4144,1218,0,32,14,1.76213,-0.00957681,-10.2759,0.0117065,-0.061725,0.00957802,18.1494,32.0859,49.4227,9.73055,175.343,10.5634,-0.0471392,10.5162,-0.021448,0,0.0123132,50.3838,10.724,50.3838,
Sun Feb 11 14:26:36 2018,13966987,921.689,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4134,1216,0,32,14,1.69988,0.0191536,-10.386,0.0159634,-0.0659819,0.0117065,18.1494,32.0859,49.4227,9.29519,175.631,10.597,-0.0456921,10.5513,-0.0213874,0,0.00915665,50.3838,10.6937,50.3838,
Sun Feb 11 14:26:36 2018,13976988,921.689,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4134,1216,0,32,14,1.70467,-0.0861913,-10.2855,0.0244772,-0.0510828,0.00851379,18.1494,32.0859,51.0867,9.41042,175.913,10.6233,-0.0494751,10.5739,-0.0213246,0,0.00948358,50.3838,10.6623,50.3838,
Sun Feb 11 14:26:36 2018,13986989,921.689,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4134,1216,0,32,14,1.76692,-0.071826,-10.4818,0.0117065,-0.0436332,0.00319267,18.1494,32.0859,51.0867,9.56841,176.197,10.6429,-0.0506898,10.5922,-0.0212609,0,0.00963465,50.3838,10.6305,50.3838,
Sun Feb 11 14:26:36 2018,13996990,921.689,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4142,1216,0,32,14,1.7765,-0.0909797,-10.41,0.0106422,-0.0351194,0.00319267,18.1494,32.0859,51.0867,9.68442,176.481,10.6568,-0.0519152,10.6048,-0.0212101,0,0.00767912,50.3838,10.6051,50.3838,
Sun Feb 11 14:26:36 2018,14006991,921.828,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4140,1218,0,30,14,1.74777,-0.0191536,-10.319,0.0170276,-0.0383121,0.00532112,18.1494,32.0859,51.0867,9.61317,176.769,10.6656,-0.0496208,10.6159,-0.0211659,0,0.00668506,50.3838,10.5829,50.3838,
Sun Feb 11 14:26:36 2018,14016992,921.828,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4140,1218,0,30,14,1.69031,-0.186748,-10.2137,0.0117065,-0.0340552,0.00638535,18.1494,32.0859,51.0867,9.39698,177.054,10.6695,-0.0493788,10.6201,-0.0211319,0,0.00514296,50.3838,10.5659,50.3838,
Sun Feb 11 14:26:36 2018,14026993,921.828,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4142,1216,0,30,12,1.62327,-0.143652,-10.1562,0.00106422,-0.0212845,-0,18.1494,32.0859,51.0867,9.0808,177.337,10.6682,-0.0513055,10.6169,-0.0211046,0,0.00412526,50.3838,10.5523,50.3838,
Sun Feb 11 14:26:36 2018,14036994,921.828,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4142,1216,0,30,12,1.75256,0.0622492,-10.0269,0.00851379,-0.0170276,0.00957802,18.1494,32.0859,51.0867,9.91431,177.622,10.6621,-0.0505403,10.6116,-0.0210867,0,0.00270107,50.3838,10.5433,50.3838,
Sun Feb 11 14:26:36 2018,14046995,922.098,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4142,1216,0,30,12,1.68552,0.0047884,-10.0413,0.0117065,-0.0042569,0.00532112,18.1494,32.0859,51.0867,9.52878,177.905,10.6526,-0.0519838,10.6006,-0.0210855,0,0.00017788,50.3838,10.5428,50.3838,
Sun Feb 11 14:26:36 2018,14056996,922.098,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4984,4124,1212,0,8,32,1.62327,-0.047884,-10.0652,0.0159634,0.00744957,0.00212845,18.1494,32.0859,51.0867,9.1615,178.188,10.6397,-0.0528186,10.5868,-0.0211128,-0,-0.00411805,50.3838,10.5564,50.3838,
Sun Feb 11 14:26:36 2018,14066997,922.098,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4984,4124,1212,0,8,32,1.58017,-0.0574608,-9.93594,0.0148991,0.0180918,0.0148991,18.1494,32.0859,51.0867,9.03643,178.471,10.6225,-0.053093,10.5694,-0.0211117,0,0.000164618,50.3838,10.5558,50.3838,
Sun Feb 11 14:26:36 2018,14076998,922.098,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1216,0,8,32,1.70467,0.0047884,-10.2041,0.0170276,0.0138349,0.0127707,18.1494,32.0859,51.0867,9.48413,178.759,10.6013,-0.0490544,10.5522,-0.0211138,-0,-0.000326354,50.3838,10.5569,50.3838,
Sun Feb 11 14:26:36 2018,14086999,922.098,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1212,0,8,32,1.70946,-0.0957681,-10.2185,0.0255414,0.0351194,0.00532112,18.1494,32.0859,51.0867,9.49716,179.039,10.5772,-0.0521776,10.5251,-0.0211588,-0,-0.00679808,50.3838,10.5794,50.3838,
Sun Feb 11 14:26:36 2018,14097000,922.098,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4138,1212,0,8,32,1.69988,-0.153229,-10.2855,0.019156,0.0489543,0.00744957,18.1494,32.0859,51.0867,9.38445,179.322,10.5511,-0.0527937,10.4983,-0.0212028,-0,-0.0066571,50.3838,10.6014,50.3838,
Sun Feb 11 14:26:36 2018,14107001,922.376,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1214,0,32,14,1.69988,-0.0622492,-10.1418,-0.00106422,0.0532112,0.00638535,18.1494,32.0859,51.0867,9.51496,179.607,10.523,-0.0505337,10.4724,-0.0212415,-0,-0.00585044,50.3838,10.6208,50.3838,
Sun Feb 11 14:26:36 2018,14117002,922.376,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1214,0,32,14,1.66158,0.0766145,-10.1754,0.0127707,0.0670461,0.00744957,18.1494,32.0859,51.0867,9.27422,179.89,10.4931,-0.0508995,10.4422,-0.0212981,-0,-0.00854805,50.3838,10.6491,50.3838,
Sun Feb 11 14:26:36 2018,14127003,922.376,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1214,0,32,14,1.57538,-0.0191536,-10.2089,0.019156,0.0840737,0.00744957,18.1494,32.0859,51.0867,8.77242,180.171,10.4609,-0.051927,10.409,-0.0213681,-0,-0.0105866,50.3838,10.6841,50.3838,
Sun Feb 11 14:26:36 2018,14137004,922.376,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4144,1216,0,8,32,1.74777,0,-10.3382,0.0159634,0.0819453,0.0042569,18.1494,32.0859,51.0867,9.59569,180.458,10.4263,-0.0474069,10.3789,-0.0214284,-0,-0.00910677,50.3838,10.7142,50.3838,
Sun Feb 11 14:26:36 2018,14147005,920.525,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4142,1218,0,8,32,1.71425,-0.0622492,-10.0269,0.0234129,0.0723673,0.00957802,18.1494,32.0859,51.0867,9.70176,180.748,10.3908,-0.0410626,10.3498,-0.0215085,-0,-0.0121157,50.3838,10.7543,50.3838,
Sun Feb 11 14:26:36 2018,14157006,920.525,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4142,1218,0,8,32,1.69031,0.0430956,-9.9503,0.0180918,0.0862022,0.0138349,18.1494,32.0859,51.0867,9.64109,181.03,10.3556,-0.0415111,10.3141,-0.0216005,-0,-0.0138914,50.3838,10.8002,50.3838,
Sun Feb 11 14:26:36 2018,14167007,920.525,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4124,1214,0,8,32,1.61369,0.047884,-10.2663,0.0202203,0.0968444,0.0170276,18.1494,32.0859,51.0867,8.93283,181.314,10.3201,-0.040895,10.2792,-0.0217017,-0,-0.0153006,50.3838,10.8508,50.3838,
Sun Feb 11 14:26:36 2018,14177008,920.525,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4124,1214,0,8,32,1.74298,-0.0143652,-10.0461,0.0351194,0.0925875,0.0170276,18.1494,32.0859,51.0867,9.84276,181.601,10.2839,-0.0360876,10.2478,-0.0217907,-0,-0.0134529,50.3838,10.8953,50.3838,
Sun Feb 11 14:26:36 2018,14187009,920.525,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4124,1214,0,8,32,1.67115,-0.110133,-10.2041,0.0542754,0.108551,0.0212845,18.1494,32.0859,51.0867,9.30093,181.883,10.2478,-0.0370914,10.2107,-0.0218864,-0,-0.0144677,50.3838,10.9432,50.3838,
Sun Feb 11 14:26:36 2018,14197010,920.525,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4990,4128,1212,0,32,14,1.85311,-0.162806,-10.161,0.0319267,0.111744,0.0180918,18.1494,32.0859,51.0867,10.3357,182.169,10.2126,-0.0343756,10.1782,-0.0219898,-0,-0.0156321,50.3838,10.9949,50.3838,
Sun Feb 11 14:26:36 2018,14207011,920.907,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,32,14,1.72861,-0.158017,-10.07,0.0244772,0.102166,0.00957802,18.1494,32.0859,51.0867,9.74044,182.458,10.1793,-0.0282514,10.1511,-0.0221118,-0,-0.0184442,50.3838,11.0559,50.3838,
Sun Feb 11 14:26:36 2018,14217012,920.907,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,32,14,1.74777,-0.114922,-10.0652,0.0372479,0.120257,0.0159634,18.1494,32.0859,51.0867,9.85086,182.739,10.1479,-0.0301398,10.1178,-0.0222182,-0,-0.016077,50.3838,11.1091,50.3838,
Sun Feb 11 14:26:36 2018,14227013,920.907,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4142,1218,0,8,32,1.83875,-0.0574608,-10.1706,0.0127707,0.110679,0.0106422,19.0137,30.525,51.5859,10.2479,183.029,10.1183,-0.0241551,10.0941,-0.0223382,-0,-0.0181296,50.3838,11.1691,50.3838,
Sun Feb 11 14:26:36 2018,14237014,920.907,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4142,1218,0,8,32,1.87705,-0.138864,-10.2568,0.00319267,0.110679,0.00638535,19.0137,30.525,51.5859,10.3708,183.315,10.0914,-0.0212275,10.0702,-0.0224664,-0,-0.0193875,50.3838,11.2332,50.3838,
Sun Feb 11 14:26:36 2018,14247015,920.412,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4142,1218,0,8,32,1.82438,-0.105345,-10.0844,0.0244772,0.128771,0.0148991,19.0137,30.525,51.5859,10.2546,183.596,10.0677,-0.0234125,10.0443,-0.0226092,-0,-0.021582,50.3838,11.3046,50.3838,
Sun Feb 11 14:26:36 2018,14257016,920.412,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1218,0,8,32,1.89621,-0.177171,-10.1754,-0.00212845,0.114936,0.00957802,19.0137,30.525,51.5859,10.5562,183.887,10.0471,-0.0165954,10.0305,-0.0227592,-0,-0.0226721,50.3838,11.3796,50.3838,
Sun Feb 11 14:26:36 2018,14267017,920.412,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1218,0,8,32,1.94409,-0.124498,-10.0365,0,0.112808,0.0127707,19.0137,30.525,51.5859,10.9626,184.174,10.0302,-0.013484,10.0167,-0.0228962,-0,-0.0207039,50.3838,11.4481,50.3838,
Sun Feb 11 14:26:36 2018,14277018,920.412,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5000,4144,1216,0,32,32,1.91536,-0.100556,-10.1849,0.0106422,0.114936,0.019156,19.0137,30.525,51.5859,10.6506,184.46,10.0176,-0.0117611,10.0059,-0.0230551,-0,-0.0240271,50.3838,11.5276,50.3838,
Sun Feb 11 14:26:36 2018,14287019,920.412,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5012,4138,1212,0,8,32,1.89621,-0.148441,-10.0796,0.00532112,0.109615,0.0138349,19.0137,30.525,51.5859,10.6542,184.748,10.0088,-0.00809555,10.0007,-0.0231898,-0,-0.0203614,50.3838,11.5949,50.3838,
Sun Feb 11 14:26:36 2018,14297020,920.412,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5012,4138,1212,0,8,32,1.9393,-0.0766145,-10.0365,0,0.109615,0.0180918,19.0137,30.525,51.5859,10.9362,185.034,10.0034,-0.00617577,9.99726,-0.0233322,-0,-0.0215241,50.3838,11.6661,50.3838,
Sun Feb 11 14:26:36 2018,14307021,921.168,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4142,1216,0,32,32,1.97282,0.0383072,-10.0556,0.00957802,0.110679,0.0212845,19.0137,30.525,51.5859,11.0999,185.32,10.0019,-0.00467049,9.99726,-0.0234738,-0,-0.0213981,50.3838,11.7369,50.3838,
Sun Feb 11 14:26:36 2018,14317022,921.168,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4142,1216,0,32,32,1.99198,-0.047884,-10.1035,0.00212845,0.105358,0.0202203,19.0137,30.525,51.5859,11.1532,185.608,10.0046,-0.001536,10.0031,-0.0236223,-0,-0.0224403,50.3838,11.8111,50.3838,
Sun Feb 11 14:26:36 2018,14327023,921.168,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4142,1216,0,32,32,1.94888,-0.148441,-10.2615,0.00957802,0.105358,0.0266056,19.0137,30.525,51.5859,10.7536,185.895,10.0109,-0.000111668,10.0108,-0.0237675,-0,-0.0219574,50.3838,11.8838,50.3838,
Sun Feb 11 14:26:36 2018,14337024,921.168,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4130,1218,0,32,14,2.09253,-0.105345,-10.2568,-0.00106422,0.101101,0.0212845,19.0137,30.525,51.5859,11.531,186.183,10.0207,0.0023517,10.023,-0.0238963,-0,-0.0194555,50.3838,11.9481,50.3838,
Sun Feb 11 14:26:36 2018,14347025,921.298,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1214,0,8,32,1.95846,0.047884,-10.3382,0.0202203,0.0883306,0.0223487,19.0137,30.525,51.5859,10.727,186.473,10.0338,0.00691619,10.0407,-0.0240306,-0,-0.0203112,50.3838,12.0153,50.3838,
Sun Feb 11 14:26:36 2018,14357026,921.298,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1214,0,8,32,1.97282,-0.0047884,-10.1323,0.00638535,0.0893948,0.0202203,19.0137,30.525,51.5859,11.018,186.759,10.0494,0.00728249,10.0567,-0.0241398,-0,-0.0165036,50.3838,12.0699,50.3838,
Sun Feb 11 14:26:36 2018,14367027,921.298,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4140,1216,0,30,14,2.07338,-0.134075,-10.1179,0.0170276,0.080881,0.0180918,19.0137,30.525,51.5859,11.5808,187.048,10.0676,0.0102299,10.0779,-0.0242533,-0,-0.0171532,50.3838,12.1266,50.3838,
