today,microseconds_since_start,msl,a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2]
Fri Jun 29 19:32:54 2018,179959639,952.292114,2.43250895,-0.794874966,-6.41646051,-0.394827217,-0.947159588,-0.175597012,72.7945328,30.3187504,-4.5093751
Fri Jun 29 19:32:54 2018,179969643,952.292114,4.07971954,0.201112941,-4.60165548,-0.493800074,-0.810938895,-0.19900994,72.7945328,30.3187504,-4.5093751
Fri Jun 29 19:32:54 2018,179979653,952.292114,7.61356115,2.69587111,-9.74918938,-0.627892315,-0.615121663,-0.252221167,72.7945328,30.3187504,-4.5093751
Fri Jun 29 19:32:54 2018,179989657,952.292114,9.50498104,2.49475813,-9.14106178,-0.764113009,-0.435267717,-0.180918127,72.7945328,30.3187504,-4.5093751
Fri Jun 29 19:32:54 2018,179999662,952.292114,12.0619879,3.06457806,-8.18338108,-0.789654434,-0.267120302,-0.045761645,72.7945328,30.3187504,-4.5093751
Fri Jun 29 19:32:54 2018,180009667,952.292114,13.2495117,1.56101954,-9.90720654,-0.608736277,-0.162826315,0.057468113,72.7945328,30.3187504,-4.5093751
Fri Jun 29 19:32:54 2018,180019675,954.238464,13.4506245,0.488417149,-10.7643309,-0.455487996,-0.121321566,0.079816818,72.7945328,30.3187504,-4.5093751
Fri Jun 29 19:32:54 2018,180029676,954.238464,12.5839243,0.804451764,-11.3341503,-0.282019436,-0.106422424,0.096844412,72.7945328,30.3187504,-4.5093751
Fri Jun 29 19:32:54 2018,180039683,954.238464,10.6254673,0.191536129,-7.05810642,-0.203266844,-0.048954316,0.067046128,72.7945328,30.3187504,-4.5093751
Fri Jun 29 19:32:54 2018,180049691,954.238464,4.98951626,0.387860656,-6.80432129,-0.126642689,0.026605606,0.019156037,72.7945328,30.3187504,-4.5093751
Fri Jun 29 19:32:54 2018,180059704,951.927185,-0.751779318,1.02950668,-10.1753569,-0.008513794,0.123450018,-0.017027589,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180069706,951.927185,-4.31435156,2.37983656,-7.78594398,0.113871999,0.180918127,-0.090459064,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180079707,951.927185,-5.95677376,4.43406153,-10.309432,0.363964707,0.605543613,-0.161762089,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180089708,951.927185,-10.309432,4.42448473,-12.3923874,0.443781525,0.805617809,-0.112807773,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180099710,951.927185,-10.1992989,4.48194551,-12.6892691,0.31607461,0.86734277,-0.022348709,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180109711,951.927185,-6.30632734,1.13485157,-9.93593693,-0.084073715,0.871599674,0.050018542,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180119712,951.510132,-0.162805706,0.253785372,-6.29196215,-0.057468113,1.02059114,0.083009496,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180129713,951.510132,4.61602068,-1.95366859,-6.36857653,0.315010399,1.18341744,0.113871999,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180139714,951.510132,9.76834297,-3.76847339,-6.1722517,0.484222054,1.45585883,0.023412934,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180149715,951.510132,9.74918938,-3.79720378,-3.40455484,0.323524177,1.8379153,-0.093651734,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180159716,952.648376,9.59596062,-3.01190567,-1.934515,0.242643133,2.05182433,-0.106422424,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180169718,952.648376,5.2002058,-3.84029937,-7.19218159,-0.027669832,2.0560813,-0.16814743,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180179719,952.648376,0.857124209,-3.96000957,-7.26400805,-0.554460824,2.01564074,-0.17346856,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180189721,952.648376,-5.32949305,-6.56968927,-6.71812963,-0.737507403,1.89112651,-0.086202167,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180199723,952.648376,-9.54328823,-5.90410137,-5.87058258,-0.805617809,1.72723603,-0.087266393,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180209725,952.648376,-9.69651699,-4.43884993,-9.24640656,-0.848186731,1.8113097,-0.131963804,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180219727,953.065491,-8.97346783,-5.32949305,-19.6755486,-0.986535907,2.08907223,-0.14260605,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180229729,953.065491,-7.22091198,-2.51391172,-16.1464958,-0.919489801,2.39237618,-0.186239243,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180239730,953.065491,-5.2193594,-0.277727395,-2.02070618,-0.64279145,2.6084137,-0.177725449,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180249732,953.065491,-0.914585054,-0.713472068,-0.703895271,-0.667268634,2.82551551,-0.127706915,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180259734,952.014099,2.95444489,-0.823605359,-3.34230542,-0.991857052,2.98834181,-0.112807773,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180269736,952.014099,7.11556721,-1.20188928,-6.54574728,-0.95886606,3.10647058,-0.00744957,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180279738,952.014099,8.82502747,-1.24977326,-9.42357731,-0.487414718,2.97557116,0.083009496,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180289740,952.014099,6.31590414,-1.7669208,-9.31823254,-0.187303469,2.84679985,0.070238799,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180299741,952.014099,2.41335535,-0.866701007,-18.3060665,-0.528919458,2.63289094,0.047890093,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180309743,952.014099,-0.407014281,-1.40779054,-20.0011616,-0.81626004,2.47857833,-0.005321121,76.2011719,32.3039055,-17.1703129
Fri Jun 29 19:32:54 2018,180319744,952.179199,-1.99676418,-2.03028297,-12.976573,-0.674718201,2.27744007,-0.0393763,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180329745,952.179199,-3.46680403,-1.29765725,-5.42526102,-0.561910391,2.16463208,-0.063853458,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180339746,952.179199,-5.18105221,-2.50912333,-9.86411095,-0.655562162,2.02947569,-0.100037083,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180349748,952.179199,-6.21055889,-1.60890353,-12.7706718,-0.730057836,2.020962,-0.134092256,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180359750,951.970642,-3.24174905,-0.488417149,-9.77791977,-0.510827661,1.87729168,-0.059596561,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180369752,951.970642,-2.63841033,-1.40300214,-11.7794724,-0.413983256,2.01244807,-0.004256897,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180379753,951.970642,-2.92092609,0.22505495,-10.0460701,-0.499121189,1.99116361,-0.003192673,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180389754,951.970642,-2.84909987,-0.852335811,-11.4442835,-0.600222468,2.08907223,-0.003192673,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180399755,951.970642,0.497993946,-0.809240162,-9.24161816,-0.67365396,1.92837441,0.011706467,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180409756,951.970642,0.962469041,-0.737414122,-6.1961937,-0.627892315,1.79747486,0.0393763,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180419758,952.27478,3.51947641,-1.59932673,-7.68538713,-0.547011256,1.65912569,0.073431477,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180429760,952.27478,3.562572,-1.74776721,-13.1489553,-0.638534546,1.53993249,0.024477158,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180439761,952.27478,6.20098209,-1.46046305,-12.5456171,-0.635341883,1.39094114,-0.005321121,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180449763,952.27478,7.18260479,-2.23618436,-8.6813755,-0.694938481,1.20789456,-0.009578018,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180459764,953.578125,24.535778,7.58004236,-29.7455616,-0.277762532,0.637470365,-0.171340108,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180469765,953.578125,2.71023631,6.49307489,-5.29118586,1.75277734,-1.87622738,0.437396169,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180479766,953.578125,9.60553741,-10.1897221,4.49631071,2.62544131,-0.962058723,0.044697419,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180489767,953.578125,-6.01423454,-5.1954174,-12.459425,1.05677474,-1.41435409,0.186239243,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180499768,953.578125,0.948103845,3.40455484,-12.6078663,2.05927396,-0.219230205,0.222422868,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180509775,953.578125,-6.12915611,-8.20253468,-20.9540539,1.40584028,-1.10572898,0.361836255,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180519777,952.092285,-5.64552736,-3.60087919,-16.7594109,0.086202167,-0.122385792,0.140477598,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180529813,952.092285,-6.1914053,2.92571449,-22.9268742,0.630020797,-0.647048354,0.417175919,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180539860,952.092285,-4.12281513,-3.53384161,-20.1639671,0.722608268,0.121321566,0.382056504,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180549862,952.092285,1.33117616,-1.74776721,-11.066,0.153248295,-0.282019436,0.206459507,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180559869,954.160278,3.29442143,1.82917011,-17.7553997,0.190496147,0.590644479,0.232000887,52.1753922,37.3570328,22.3734379
Fri Jun 29 19:32:54 2018,180569871,954.160278,3.65834022,-2.43250895,-15.7059631,-0.157505199,0.305432379,0.089394838,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180579878,954.160278,10.3956232,7.38850641,-25.7663975,-0.737507403,0.454423755,-0.119193122,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180589880,954.160278,-3.32315183,4.32392836,-14.3173256,-0.135156482,0.344808668,0.077688374,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180599886,954.160278,-6.56968927,-0.761356115,-11.48738,-0.471451342,0.318203062,-0.019156037,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180609891,954.160278,-12.4211178,3.38061285,-10.7882729,-0.777947962,0.525726795,0.037247852,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180619902,956.949463,-9.12190819,4.43884993,-12.785037,-0.399084091,0.457616448,0.245835811,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180629905,956.949463,-4.64475107,5.03740025,-11.5544176,-0.253285378,0.253285378,0.155376747,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180639916,956.949463,-6.25365496,2.87304211,-4.67826986,-0.067046128,0.578938007,0.189431921,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180649918,956.949463,-9.57201862,-1.8483237,-7.33583403,-0.270312965,0.573616862,0.067046128,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180659928,957.218811,-11.6023016,-0.220266551,-4.05098915,-0.420368582,1.01526999,-0.003192673,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180669932,957.218811,-11.4538603,-0.114921682,-7.90565395,-0.14792718,0.701323807,0.174532786,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180679937,957.218811,-2.96881008,-1.46525145,-10.7739077,-0.2852121,0.780076385,0.06917458,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180689945,957.218811,-0.172382519,-0.785298169,-5.803545,-0.649176836,0.793911338,0.084073715,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180699951,957.218811,3.96958637,1.47482824,-4.15633392,-0.727929413,0.960994542,0.176661223,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180709955,957.218811,3.42370844,-0.847547412,-5.5162406,-0.880113482,0.879049242,0.16814743,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180719960,954.698975,7.125144,3.41413164,-7.41244841,-0.620442748,0.932260454,0.112807773,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180729966,954.698975,4.06056595,0.995987892,-3.80199218,-0.471451342,1.25684893,0.050018542,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180739976,954.698975,4.18506432,1.15400517,-8.03015232,-0.91842556,1.55163896,0.002128449,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180749980,954.698975,-0.876277804,3.42370844,-10.7116585,-1.13659155,1.79108942,0.044697419,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180759988,954.255859,-1.51313543,3.68707061,-11.6501856,-1.26642692,1.3494364,0.041504748,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180769993,954.255859,-2.81079268,4.06535435,-5.31512785,-0.901397943,1.62932742,0.101101309,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180779999,954.255859,-2.33195233,2.83952308,-9.48103905,-0.900333762,1.22598636,0.102165528,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180790003,954.255859,-7.80509758,3.97916317,-1.8770541,-0.884370387,1.49310672,-0.00744957,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180800007,954.255859,-9.16021538,4.95599747,-8.1115551,-0.74495697,1.32602346,0.018091813,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180810016,954.255859,-13.1010714,2.9161377,-10.6206789,-0.915232897,1.4484092,0.071303025,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180820021,954.342773,-12.2008514,0.737414122,-12.1386023,-1.13446307,0.852443635,0.06917458,13.985157,48.3656273,1.38750005
Fri Jun 29 19:32:54 2018,180830025,954.342773,-10.1274729,1.70946002,-17.6021709,-1.2866472,0.992921233,0.011706467,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,180840031,954.342773,-6.72291803,1.32159936,-11.3533039,-0.874792337,0.433139294,0.096844412,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,180850035,954.342773,-3.62960982,-2.10689735,-4.07014275,-1.0237838,0.852443635,-0.026605606,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,180860043,952.856934,-2.79642749,-2.85867667,-1.8770541,-0.844994068,0.615121663,0.040440522,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,180870047,952.856934,0.63206923,-2.37983656,-0.105344877,-0.330973744,0.942902684,0.053211212,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,180880051,952.856934,6.05733013,-2.7341783,-4.01268196,-0.343744457,0.703452229,0.075559922,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,180890056,952.856934,7.47469759,-3.05021286,-12.1769094,-0.957801878,0.870535433,0.045761645,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,180900066,952.856934,9.19852257,-0.507570744,-12.6557503,-0.805617809,0.635341883,0.148991406,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,180910070,952.856934,7.88650036,-2.16914678,-9.40442371,-0.593837142,0.501249611,0.217101753,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,180920077,954.58606,8.82502747,-1.29286885,-9.48582745,-0.415047467,0.002128449,0.246900037,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,180930078,954.58606,8.61433792,-1.03429508,-12.0811415,-0.567231536,-0.254349589,0.217101753,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,180940090,954.58606,9.79228497,-2.32237554,-13.6948338,-0.658754826,-0.48954317,0.170275882,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,180950096,954.58606,9.059659,-1.72382522,-12.5216751,-0.461873323,-0.420368582,0.108550876,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,180960147,954.360107,12.220005,-0.986411095,-11.678916,-0.196881488,-0.090459064,0.067046128,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,180970152,954.360107,10.9750204,-0.29688102,-8.72447109,-0.097908631,0.043633197,0.090459064,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,180980161,954.360107,9.58159542,0.790086567,-12.8951702,-0.051082764,0.178789675,0.075559922,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,180990164,954.360107,5.35822344,1.65199912,-14.298172,0.144734502,-0.040440522,0.076624148,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,181000167,954.360107,1.52271223,1.65678751,-11.3772459,0.371414274,-0.225615546,-0.031926729,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,181010179,954.360107,-0.550666392,1.52750063,-6.06690693,0.448038429,-0.610864758,0.050018542,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,181020181,954.672913,2.04943657,-1.20188928,-6.7708025,0.490607381,-0.822645366,0.034055177,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,181030186,954.672913,4.36702394,-3.53863001,-14.9398184,0.225615546,-1.07167387,-0.062789232,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,181040192,954.672913,9.30865574,-2.56179571,-13.5559702,0.086202167,-1.09508681,-0.036183626,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,181050196,954.672913,12.5456171,-2.16435838,-11.5256872,0.188367695,-1.07167387,0.026605606,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,181060239,954.082092,13.6661034,-2.87304211,-9.93593693,0.118128896,-1.00675619,-0.017027589,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,181070403,954.082092,14.4226704,-0.086191259,-10.7451773,-0.160697863,-1.08976567,-0.075559922,7.53046894,41.5078125,-4.5093751
Fri Jun 29 19:32:54 2018,181081075,954.082092,6.56011248,-0.526724339,-6.09084892,-0.252221167,-1.07273805,-0.138349161,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181094291,954.082092,-3.90733719,2.5905261,-19.3403606,0.111743547,-1.80279589,0.022348709,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181104293,954.082092,-7.83861637,4.44842672,-3.60087919,0.321395725,-1.51013422,-0.021284485,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181116186,954.082092,9.83538055,-0.545877993,-5.30555105,0.46932292,-1.99542058,-0.106422424,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181126188,954.785889,-6.21055889,4.65432787,-8.40843582,0.822645366,-2.34022927,0.068110354,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181136336,954.785889,2.01591778,-0.311246216,-13.7906017,0.434203506,-2.30723834,-0.030862505,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181146403,954.785889,12.4402714,0.316034615,-10.0939541,0.349065572,-2.01457667,-0.01489914,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181156405,954.785889,-0.837970555,-1.75734401,-11.2958431,0.643855691,-2.04969597,-0.010642243,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181166406,952.509338,2.19787717,0.105344877,-9.6438446,0.625763893,-1.79215372,0.023412934,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181176408,952.509338,-2.6096797,-1.25456166,-14.202404,0.680039287,-1.71659374,0.017027589,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181186410,952.509338,-5.03261185,-0.694318473,-13.0771294,0.767305732,-1.47182214,-0.19900994,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181196411,952.509338,-8.72925949,0.703895271,-4.68305826,0.995049715,-1.08976567,-0.238386244,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181206412,952.509338,-9.14106178,2.13083959,-4.95120907,1.2047019,-0.919489801,-0.214973301,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181216413,952.509338,-7.76200199,1.88663089,-2.93529129,1.27174807,-1.07167387,-0.259670734,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181226414,953.143677,-8.36055183,2.56658411,-6.05733013,0.884370387,-1.31750965,-0.209652185,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181236415,953.143677,-6.84262848,3.50989962,-12.196063,0.60235095,-1.67296052,-0.134092256,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181246416,953.143677,-4.96557426,4.12760353,-17.1712151,0.628956556,-2.0198977,-0.122385792,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181256417,953.143677,-6.7468605,4.57292509,-9.4379425,0.946095407,-2.3093667,-0.087266393,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181266419,953.352173,-7.39808321,4.38617754,-7.89607716,1.23556435,-2.55200982,-0.055339664,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181276420,953.352173,-8.98783302,3.10767365,-7.85298157,0.932260454,-2.74357009,-0.103229754,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181286422,953.352173,-9.69651699,1.31202257,-13.1393785,0.593837142,-2.72335005,-0.184110805,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181296423,953.352173,-9.52413464,1.50834703,-11.0372696,0.582130671,-2.60522103,-0.214973301,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181306424,953.352173,-11.1426144,1.8004396,-2.98317528,0.781140625,-2.46580768,-0.19900994,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181316425,953.352173,-9.91678333,4.01747036,1.25456166,1.00356352,-2.344486,-0.162826315,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181326426,953.26532,-8.93037224,4.65432787,-2.84909987,1.03761864,-2.31681633,-0.098972857,12.1921883,31.7625008,18.3843765
Fri Jun 29 19:32:54 2018,181336428,953.26532,-6.98628044,4.32392836,-7.45554399,0.573616862,-2.40727544,-0.084073715,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181346429,953.26532,-5.66946936,5.81791019,-13.7714481,0.109615102,-2.48283529,-0.093651734,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181356430,953.26532,-5.01824665,1.31202257,-21.543026,-0.106422424,-2.47644997,-0.092587516,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181366431,951.831604,-7.03895283,2.7389667,-13.2447233,0.088330612,-2.50092697,-0.093651734,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181376432,951.831604,-6.7516489,3.62482142,-12.5025215,0.468258679,-2.33916497,-0.086202167,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181386433,951.831604,-2.98317528,4.44842672,-13.6804686,0.655562162,-2.15931106,-0.098972857,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181396434,951.831604,-0.234631762,4.50109911,-16.2135334,0.648112595,-2.00180578,-0.0787526,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181406436,951.831604,0.464475125,6.71334124,-17.362751,0.752406538,-1.87729168,-0.012770691,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181416438,951.831604,-0.378283858,2.7437551,-13.072341,0.945031166,-2.06459498,0.073431477,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181426440,953.439087,2.42293215,1.21146607,-9.34217453,0.746021211,-2.16888905,0.113871999,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181436441,953.439087,2.68150592,0.268150598,-1.82438171,1.15574753,-2.15399003,0.006385345,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181446443,953.439087,3.01669407,2.20745397,-4.5202527,1.23982131,-1.8740989,0.06917458,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181456444,953.439087,3.53384161,-5.64552736,-24.7321033,1.08976567,-1.59207952,0.072367251,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181466445,953.23053,-4.5250411,-2.81079268,-9.92636013,-0.820516944,1.22492218,0.021284485,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181476447,953.23053,9.88805294,5.53060579,-11.7363768,-0.857764781,1.13020623,0.089394838,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181486449,953.23053,-6.36378813,7.33583403,-15.2079687,0.625763893,0.812003136,0.23945047,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181496451,953.23053,1.33117616,-3.53384161,-2.7533319,1.14404106,0.829030693,0.253285378,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181506452,953.23053,-0.823605359,5.03740025,-9.93114853,0.425689697,-0.228808224,0.283083647,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181516453,953.23053,6.1866169,0.263362169,-5.74608421,0.967379868,-0.0787526,0.195817262,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181526454,952.326904,-0.01436521,-4.61123228,-2.46602774,1.18448162,-0.592772901,0.19900994,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181536455,952.326904,4.05577755,-0.608127236,-6.11000252,1.15468335,-0.237322018,0.129835367,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181546456,952.326904,0.325611413,-0.857124209,-11.7842607,1.40796876,-0.544882834,0.138349161,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181556457,952.326904,-2.41335535,-3.33272862,-12.8137674,1.25472045,-0.212844849,0.011706467,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181566458,953.491211,-10.1753569,-2.37983656,-12.1050835,1.37178504,-0.402276784,0.109615102,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181576459,953.491211,-11.3149967,-1.55623102,-1.24977326,0.895012617,0.699195325,0.122385792,67.2363281,20.3929691,28.6171894
Fri Jun 29 19:32:54 2018,181586460,953.491211,-11.7794724,2.83952308,-7.98705673,0.780076385,-0.305432379,0.122385792,38.1902351,-22.5585938,-23.4140625
Fri Jun 29 19:32:54 2018,181596461,953.491211,-16.3619747,4.66390467,-13.7906017,1.4303174,-0.574681103,0.211780638,38.1902351,-22.5585938,-23.4140625
