today,microseconds_since_start,msl,T_Baro,rc0,rc1,rc2,rc3,rc4,rc5,rc6,rc7,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,rc6_scaled,rc7_scaled,roll_desired,,roll_cmd,roll_error,roll_error_rate,roll_error_sum,pitch_desired,,pitch_cmd,pitch_error,pitch_error_rate,pitch_error_sum,yaw_rate_desired,yaw_mpu_madgwick,yaw_cmd,yaw_rate_error,yaw_rate_error_rate,yaw_rate_error_sum,a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],m1cmd,m2cmd,m3cmd,m4cmd,throttle,time_gps,lat,lng,msl_gps,horz_accuracy,vert_accuracy,status_gps,prescribed_input1,prescribed_input2,prescribed_input3,prescribed_input4,prescribed_input_index,rpm
Fri Jun 29 20:29:52 2018,56747259,692.663757,28.9682064,1940,1497,1643,1511,1088,1940,1514,1514,20,-0.798126221,1.61883807,-0.352111816,-0.500000119,0.5,224.183487,4842.77637,20,,-1.34670568,34.2478333,32.7742996,18.7258282,-0.798126221,,0.034347631,-0.410355479,-35.0857658,43.8727531,-0.352111816,-61.0577164,-0.870504975,-6.33509111,-468.640015,21.0422325,0.14844051,-0.555454791,3.19865346,-0.373542726,-0.456552207,0.109615102,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,913,0
Fri Jun 29 20:29:52 2018,56757261,692.663757,28.9682064,1940,1497,1643,1511,1088,1940,1514,1514,20,-0.798126221,1.61883807,-0.352111816,-0.500000119,0.5,-2921.3042,4820.81543,20,,-1.39583933,34.5883789,34.0477562,19.0700779,-0.798126221,,0.002694613,-0.340188742,7.01527023,43.8689995,-0.352111816,-60.9773598,-0.890307665,-8.38616467,-205.06633,20.9686108,-1.92972648,0.301669419,3.18428826,-0.274569869,-0.299047023,0.13302803,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,914,0
Fri Jun 29 20:29:52 2018,56767267,692.663757,28.9682064,1940,1497,1643,1511,1088,1940,1514,1514,20,-0.798126221,1.61883807,-0.352111816,-0.500000119,0.5,-200.29892,9025.79102,20,,-1.44430923,34.9425278,35.3936501,19.4179401,-0.798126221,,0.005302297,-0.285311341,5.48444939,43.8658714,-0.352111816,-60.9111824,-0.838765979,-6.96588039,141.943253,20.8918037,-0.134075299,2.69108272,5.96156216,-0.188367695,-0.350129783,0.073431477,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,915,0
Fri Jun 29 20:29:52 2018,56777272,692.663757,28.9682064,1940,1493,1643,1511,1088,1940,1514,1514,20,-0.985916138,1.61883807,-0.352111816,-0.500000119,0.5,-673.302124,5197.94824,20,,-1.48912334,35.2358932,29.3218861,19.7690086,-0.985916138,,-0.009079264,-0.372973502,-8.7618351,43.8625793,-0.352111816,-60.8281631,-0.883254588,-8.64988899,-168.316696,20.8136864,-0.4453215,0.914585054,3.43328524,-0.087266393,-0.321395725,0.125578463,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,916,0
Fri Jun 29 20:29:52 2018,56787277,692.663757,28.9682064,1940,1493,1643,1511,1088,1940,1514,1514,20,-0.985916138,1.61883807,-0.352111816,-0.500000119,0.5,942.851013,7256.95605,20,,-1.51934934,35.464386,22.8378544,20.1226864,-0.985916138,,-0.005093983,-0.255830705,11.7084255,43.8594322,-0.352111816,-60.7626724,-0.827137172,-6.89791107,175.110229,20.7359085,0.622492433,0.397437483,4.79319191,-0.038312074,-0.420368582,0.060660783,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,917,0
Fri Jun 29 20:29:52 2018,56797283,692.663757,28.9682064,1940,1490,1643,1511,1088,1940,1514,1514,20,-1.12676239,1.61883807,-0.352111816,-0.500000119,0.5,6232.70508,1305.35547,20,,-1.52733076,35.5317459,6.73195314,20.4778805,-1.12676239,,-0.003495861,-0.382330239,-12.6423674,43.8562393,-0.352111816,-60.7012672,-0.843331635,-6.48894787,40.8717957,20.6689339,4.11802673,-1.98718739,0.861912608,-0.02979828,-0.439524621,0.079816818,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,918,0
Fri Jun 29 20:29:52 2018,56807297,692.168518,28.9650269,1940,1490,1643,1511,1088,1940,1514,1514,20,-1.12676239,1.61883807,-0.352111816,-0.500000119,0.5,610.655518,-5284.94824,20,,-1.51363111,35.5622673,3.04787207,20.833849,-1.12676239,,0.002078085,-0.33719486,4.50722742,43.8526382,-0.352111816,-60.6702347,-0.791922867,-3.45102954,303.367096,20.6191635,0.402225882,1.68551803,-3.49074602,-0.136220708,-0.503378093,0.020220261,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,919,0
Fri Jun 29 20:29:52 2018,56817298,692.168518,28.9650269,1940,1472,1643,1511,1088,1940,1514,1514,20,-1.97183228,1.61883807,-0.352111816,-0.500000119,0.5,3256.50708,-420.260101,20,,-1.50644255,35.5961151,3.38444233,21.1896763,-1.97183228,,0.009010747,-1.0929749,-75.5704498,43.8454857,-0.352111816,-60.6037674,-0.798996866,-6.99817562,-354.679138,20.5669117,2.14999318,1.41736734,-0.277727395,-0.203266844,-0.603415191,0.028734056,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,920,0
Fri Jun 29 20:29:52 2018,56827300,692.168518,28.9650269,1940,1472,1643,1511,1088,1940,1514,1514,20,-1.97183228,1.61883807,-0.352111816,-0.500000119,0.5,4283.2168,-1094.40759,20,,-1.49345124,35.5525055,-4.36008978,21.5454903,-1.97183228,,0.011455286,-1.05846584,3.45021605,43.8347244,-0.352111816,-60.5515785,-0.78045249,-5.56995535,142.793472,20.5040588,2.82994628,-1.32159936,-0.723048925,-0.258606493,-0.640663028,0.00744957,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,921,0
Fri Jun 29 20:29:52 2018,56837302,692.168518,28.9650269,1914,1395,1643,1511,1088,1940,1514,1514,18.7793427,-5.58686066,1.61883807,-0.352111816,-0.500000119,0.5,5320.75439,-7068.04297,18.7793427,,-1.49006045,34.1590462,-139.318069,21.8941174,-5.58686066,,0.011832379,-4.72841167,-366.921173,43.8057861,-0.352111816,-60.5188179,-0.787603617,-3.62751865,194.204819,20.4580631,3.51468801,-0.48362875,-4.66869307,-0.171340108,-0.607672036,0.015963364,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,922,0
Fri Jun 29 20:29:52 2018,56847308,693.419739,28.9614601,1914,1395,1643,1511,1088,1940,1514,1514,18.7793427,-5.58686066,1.61883807,-0.352111816,-0.500000119,0.5,1315.11584,-15659.1396,18.7793427,,-1.47569251,33.9608765,-19.805088,22.2349205,-5.58686066,,0.01273338,-4.66131496,6.70564747,43.7588081,-0.352111816,-60.4812889,-0.791105211,-4.10276031,-47.4956665,20.4193878,0.866701007,2.93050289,-10.3429508,-0.138349161,-0.655562162,0.020220261,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,923,0
Fri Jun 29 20:29:52 2018,56857326,693.419739,28.9614601,1815,1269,1643,1511,1088,1940,1514,1514,14.1314545,-11.5023537,1.61883807,-0.352111816,-0.500000119,0.5,3002.48218,-21429.7422,14.1314545,,-1.4534111,29.046587,-490.545959,22.5505257,-11.5023537,,-0.006993267,-10.4829235,-581.114807,43.6829491,-0.352111816,-60.4525795,-0.790968359,-3.21789455,88.3275833,20.382719,1.98239899,1.13006318,-14.15452,-0.111743547,-0.587451816,0.020220261,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,924,0
Fri Jun 29 20:29:52 2018,56867822,693.419739,28.9614601,1815,1269,1643,1511,1088,1940,1514,1514,14.1314545,-11.5023537,1.61883807,-0.352111816,-0.500000119,0.5,157.662979,-34798.2734,14.1314545,,-1.44567466,28.8072281,-22.8047733,22.8541431,-11.5023537,,-0.015952621,-10.324338,15.1091413,43.5737534,-0.352111816,-60.4241409,-0.802735686,-3.06157899,14.8928699,20.3497639,0.105344877,-1.82917011,-22.9843369,-0.010642243,-0.630020797,0.034055177,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,925,0
Fri Jun 29 20:29:52 2018,56877871,693.419739,28.9614601,1815,1269,1643,1511,1088,1940,1514,1514,14.1314545,-11.5023537,1.61883807,-0.352111816,-0.500000119,0.5,579.985718,-39604.7578,14.1314545,,-1.40275478,28.5008736,-30.4860687,23.1420879,-11.5023537,,-0.019542243,-10.1981659,12.5556831,43.4706383,-0.352111816,-60.3846512,-0.792514861,-4.28183079,-121.430168,20.3128662,0.383072257,0.01436521,-26.1590481,-0.09152329,-0.686424673,0.022348709,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,926,0
Fri Jun 29 20:29:52 2018,56888023,693.419739,28.9614601,1696,1154,1643,1511,1088,1940,1514,1514,8.54459381,-16.901413,1.61883807,-0.352111816,-0.500000119,0.5,1461.79419,-36755.5898,8.54459381,,-1.3530966,22.5381584,-587.343872,23.4011612,-16.901413,,-0.02177348,-15.4674568,-519.039673,43.3403587,-0.352111816,-60.3509865,-0.793274701,-3.66817784,60.4465065,20.2725124,0.9672575,-2.63362193,-24.2772045,-0.170275882,-0.752406538,0.023412934,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,927,0
Fri Jun 29 20:29:52 2018,56899524,693.419739,28.9614601,1696,1154,1643,1511,1088,1940,1514,1514,8.54459381,-16.901413,1.61883807,-0.352111816,-0.500000119,0.5,383.474487,-43033.8516,8.54459381,,-1.30489111,22.1206245,-36.3041344,23.6579723,-16.901413,,-0.039694753,-15.3162727,13.145299,43.1633377,-0.352111816,-60.2940559,-0.811344683,-5.30216312,-142.073318,20.2209282,0.253785372,-0.756567717,-28.4239616,-0.214973301,-0.733250499,0.044697419,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,928,0
Fri Jun 29 20:29:52 2018,56910141,692.098999,28.95368,1554,1088,1643,1511,1088,1940,1514,1514,1.87792969,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,-7890.29248,-46086.5117,1.87792969,,-1.38206899,15.0226631,-668.546814,23.8551483,-20.0000038,,-0.12503612,-18.1397133,-265.935822,42.9857368,-0.352111816,-60.2347145,-0.847689331,-5.94139624,-60.2084503,20.1612415,-5.2097826,-2.68150592,-30.4398804,0.549139738,-0.361836255,0.087266393,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,929,0
Fri Jun 29 20:29:52 2018,56920488,692.098999,28.95368,1554,1088,1643,1511,1088,1940,1514,1514,1.87792969,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,-2829.24243,-38546.5391,1.87792969,,-1.37958813,14.4096899,-59.2416344,24.0074158,-20.0000038,,-0.154105917,-17.8670425,26.3526363,42.7994576,-0.352111816,-60.1326714,-0.821680903,-10.2142115,-412.952087,20.0776596,-1.8674773,-1.88184249,-25.45994,0.91842556,-0.348001331,0.057468113,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,930,0
Fri Jun 29 20:29:52 2018,56930806,692.098999,28.95368,1484,1088,1643,1511,1088,1940,1514,1514,-1.4084549,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,359.992157,-30281.7344,-1.4084549,,-1.35512877,10.3955402,-389.043396,24.1353855,-20.0000038,,-0.169266999,-17.5710506,28.686945,42.6166306,-0.352111816,-60.0734253,-0.806730747,-6.09412241,399.310822,19.9935246,0.239420161,-2.48996973,-20.0011616,1.22066522,-0.437396169,0.040440522,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,931,0
Fri Jun 29 20:29:52 2018,56941426,692.098999,28.95368,1484,1088,1643,1511,1088,1940,1514,1514,-1.4084549,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,-428.609985,-16130.4834,-1.4084549,,-1.31935441,9.58396435,-76.4195786,24.2414761,-20.0000038,,-0.18938899,-17.2179909,33.2448006,42.4319,-0.352111816,-59.9796333,-0.799956024,-9.18374634,-290.925049,19.9123993,-0.282515794,-0.881066203,-10.6541977,1.50268471,-0.53104794,0.032990951,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,932,0
Fri Jun 29 20:29:52 2018,56951841,692.385742,28.9549122,1423,1088,1643,1511,1088,1940,1514,1514,-4.27230835,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,-3843.14844,-2109.90479,-4.27230835,,-1.2686429,5.73621464,-369.443085,24.3212566,-20.0000038,,-0.243475109,-16.5714417,62.0786591,42.2559433,-0.352111816,-59.9165916,-0.788666129,-6.40508223,266.794434,19.8312206,-2.53785372,-0.837970555,-1.39342535,1.79853904,-0.592772901,0.020220261,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,933,0
Fri Jun 29 20:29:52 2018,56961869,692.385742,28.9549122,1423,1088,1643,1511,1088,1940,1514,1514,-4.27230835,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,2178.37866,5654.86768,-4.27230835,,-1.20064914,4.82162666,-91.2034302,24.3741932,-20.0000038,,-0.268376589,-16.0479622,52.2017822,42.0923882,-0.352111816,-59.8462448,-0.727987766,-7.36715317,-95.9384689,19.762167,1.43652105,3.48595762,3.7349546,1.94008088,-0.763048828,-0.050018542,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,934,0
Fri Jun 29 20:29:52 2018,56972138,692.385742,28.9549122,1354,1088,1643,1511,1088,1940,1514,1514,-7.51174164,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,1325.38696,9924.84961,-7.51174164,,-1.13505912,0.540784836,-416.870361,24.4017258,-20.0000038,,-0.309241802,-15.4287167,60.3024178,41.9307709,-0.352111816,-59.7994919,-0.734156132,-4.90493393,239.772049,19.6991558,0.876277804,-1.29765725,6.55532408,2.17740297,-0.891819954,-0.042568971,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,935,0
Fri Jun 29 20:29:52 2018,56982139,692.385742,28.9549122,1354,1088,1643,1511,1088,1940,1514,1514,-7.51174164,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,1204.57556,5901.29053,-7.51174164,,-1.05987442,-0.448395252,-98.9081192,24.4021873,-20.0000038,,-0.306190848,-14.8548832,57.3776093,41.7793388,-0.352111816,-59.7714539,-0.673627973,-3.15563393,174.912506,19.6588497,0.794874966,1.13485157,3.89776039,2.32000899,-1.27174807,-0.112807773,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.95000005,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,936,0
Fri Jun 29 20:29:52 2018,56992140,692.385742,28.9549122,1285,1088,1643,1511,1088,1940,1514,1514,-10.7511787,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,3014.97021,-5299.28564,-10.7511787,,-0.935011804,-4.76939487,-432.056763,24.3760967,-20.0000038,,-0.331405312,-14.3383942,51.6437378,41.633358,-0.352111816,-59.7811394,-0.709302962,0.616342962,377.159973,19.6461525,1.99197578,-0.881066203,-3.50032282,2.20507264,-1.43563855,-0.071303025,17.391798,21.4757824,77.8734436,1.95000005,1.95000005,0.699999988,1.84454691,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,937,0
Fri Jun 29 20:29:52 2018,57002141,692.385742,28.9549122,1285,1088,1643,1511,1088,1940,1514,1514,-10.7511787,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,7076.08203,-15144.0264,-10.7511787,,-0.79324621,-5.91347265,-114.396339,24.3226776,-20.0000038,,-0.359560788,-13.7870083,55.1330757,41.4927177,-0.352111816,-59.8405914,-0.681137323,5.59249926,497.565857,19.6772003,4.67348146,0.430956304,-10.0029745,2.020962,-1.60272181,-0.10429398,26.3566418,45.297657,78.5671921,1.94041467,1.95000005,0.699999988,1.73094702,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,938,0
Fri Jun 29 20:29:52 2018,57012143,693.028748,28.954134,1213,1088,1643,1511,1088,1940,1514,1514,-14.1314583,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,4821.82617,-23495.7676,-14.1314583,,-0.628219068,-10.4402351,-452.585724,24.2408924,-20.0000038,,-0.387555271,-13.1305332,65.6343765,41.3581047,-0.352111816,-59.9254608,-0.678731143,8.13312912,254.012177,19.745842,3.18428826,0.814028561,-15.5192156,1.69105244,-1.83685112,-0.10748665,26.3566418,45.297657,78.5671921,1.91001403,1.95000005,0.699999988,1.568326,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,939,0
Fri Jun 29 20:29:52 2018,57022144,693.028748,28.954134,1213,1088,1643,1511,1088,1940,1514,1514,-14.1314583,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,-2353.07886,-23104.7695,-14.1314583,,-0.508880913,-11.4230213,-98.2687912,24.1315651,-20.0000038,,-0.453333527,-12.3840895,74.6369095,41.2305183,-0.352111816,-60.0099335,-0.666292369,8.09430885,-3.88163853,19.8269882,-1.55623102,3.05500126,-15.2606411,1.5484463,-1.88686967,-0.122385792,26.3566418,45.297657,78.5671921,1.831797,1.95000005,0.699999988,1.46142662,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,940,0
Fri Jun 29 20:29:52 2018,57032146,693.028748,28.954134,1213,1088,1643,1511,1088,1940,1514,1514,-14.1314583,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,-2928.45825,-18414.2891,-14.1314583,,-0.410219699,-12.5976791,-117.442291,24.0114384,-20.0000038,,-0.527856112,-11.8708649,51.3121948,41.1092186,-0.352111816,-60.1627617,-0.663213372,14.9276533,683.197815,19.9421215,-1.934515,0.397437483,-12.1625443,1.65806139,-1.73468554,-0.126642689,26.3566418,45.297657,78.5671921,1.75419545,1.95000005,0.699999988,1.36584437,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,941,0
Fri Jun 29 20:29:52 2018,57042147,693.028748,28.954134,1169,1088,1643,1511,1088,1940,1514,1514,-16.1971893,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,-7310.76709,-29252.7988,-16.1971893,,-0.339849442,-15.7080011,-311.001099,23.8698959,-20.0000038,,-0.637407064,-11.4294329,44.1387863,40.9927063,-0.352111816,-60.3010902,-0.665666401,13.4793606,-144.814789,20.0841713,-4.8267107,-3.12682748,-19.321207,1.86664939,-1.31431699,-0.124514237,26.3566418,45.297657,78.5671921,1.64709735,1.95000005,0.699999988,1.29302108,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,942,0
Fri Jun 29 20:29:52 2018,57052169,693.367615,28.9477787,1160,1088,1643,1511,1088,1940,1514,1514,-16.6197243,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,-10253.5713,-29419.7402,-16.6197243,,-0.226470217,-17.267889,-155.646362,23.7046547,-20.0000038,,-0.725153983,-10.9735708,45.4861336,40.8804436,-0.352111816,-60.4653091,-0.671840966,16.0337296,254.87616,20.2320614,-6.7708025,-2.57616091,-19.4313412,1.85919976,-1.0418756,-0.118128896,26.3566418,45.297657,78.5671921,1.56552505,1.95000005,0.720526874,1.17346728,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,943,0
Fri Jun 29 20:29:52 2018,57062184,693.367615,28.9477787,1160,1088,1644,1511,1088,1940,1514,1514,-16.6197243,-20.0000038,1.61995316,-0.352111816,-0.500000119,0.5,-9722.89062,-28716.4883,-16.6197243,,-0.103967883,-18.2505665,-98.1205673,23.5267963,-20.0000038,,-0.799924791,-10.6644993,30.8608646,40.7720909,-0.352111816,-60.6352539,-0.670746624,16.6169109,58.230793,20.3955593,-6.42124891,-1.12048638,-18.9668655,1.69637346,-0.759856164,-0.12025734,26.3566418,45.297657,78.5671921,1.49077487,1.95000005,0.845238626,1.05317438,1.61995316,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,944,0
Fri Jun 29 20:29:52 2018,57072185,693.367615,28.9477787,1160,1088,1644,1511,1088,1940,1514,1514,-16.6197243,-20.0000038,1.61995316,-0.352111816,-0.500000119,0.5,-2952.95117,-19958.4648,-16.6197243,,0.033688817,-19.1903648,-93.9704361,23.3395729,-20.0000038,,-0.829901874,-10.4656372,19.8842182,40.6664314,-0.352111816,-60.7995491,-0.666897297,16.0757656,-54.1091232,20.5590382,-1.9488802,-2.34631753,-13.1824741,1.41009712,-0.69387424,-0.125578463,26.3566418,45.297657,78.5671921,1.45694852,1.95000005,0.986744702,0.919367015,1.61995316,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,945,0
Fri Jun 29 20:29:52 2018,57082363,693.367615,28.9477787,1160,1088,1644,1511,1088,1940,1514,1514,-16.6197243,-20.0000038,1.61995316,-0.352111816,-0.500000119,0.5,-950.809326,-7713.68359,-16.6197243,,0.151091322,-20.1162605,-90.9702988,23.1395416,-20.0000038,,-0.836000323,-10.2818451,18.0577831,40.5608482,-0.352111816,-60.9859047,-0.667687833,17.9575367,184.886139,20.732233,-0.627280831,-1.10612118,-5.09486103,1.24407816,-0.770498395,-0.125578463,26.3566418,45.297657,78.5671921,1.45164073,1.95000005,1.1033566,0.801173985,1.61995316,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,946,0
Fri Jun 29 20:29:52 2018,57092422,693.367615,28.9477787,1160,1088,1643,1511,1088,1940,1514,1514,-16.6197243,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,1638.59167,667.077393,-16.6197243,,0.229293793,-20.8497429,-72.9180222,22.9335022,-20.0000038,,-0.884434581,-10.083909,19.6775093,40.4584198,-0.352111816,-61.1378098,-0.672967494,14.7492962,-318.942291,20.8967323,1.08217919,0.172382519,0.440533102,1.20683038,-0.586387575,-0.12025734,26.3566418,45.297657,78.5671921,1.40737092,1.95000005,1.17516434,0.716576815,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,947,0
Fri Jun 29 20:29:52 2018,57102425,693.367615,28.9477787,1160,1088,1643,1511,1088,1940,1514,1514,-16.6197243,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,-1920.48486,-6031.83203,-16.6197243,,0.278067321,-21.4153309,-56.5418396,22.7221127,-20.0000038,,-0.916838646,-9.95700264,12.6868343,40.3581848,-0.352111816,-61.2722435,-0.703768015,13.0872316,-166.156616,21.0359573,-1.26892686,0.67037648,-3.98395157,1.25152779,-0.4597449,-0.085137941,26.3566418,45.297657,78.5671921,1.40576744,1.95000005,1.19313741,0.699999988,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,948,0
Fri Jun 29 20:29:52 2018,57112490,693.31543,28.9491405,1160,1088,1643,1511,1088,1940,1514,1514,-16.6197243,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,-358.526917,5408.20947,-16.6197243,,0.325087935,-21.9360447,-51.7351036,22.5039463,-20.0000038,,-0.939854622,-9.74570179,20.9936275,40.2590294,-0.352111816,-61.3931694,-0.730846882,11.662385,-141.564499,21.1605091,-0.234631762,-3.29442143,3.5721488,1.27919757,-0.445909977,-0.054275438,26.3566418,45.297657,78.5671921,1.40983033,1.95000005,1.21307909,0.699999988,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,949,0
Fri Jun 29 20:29:52 2018,57122536,693.31543,28.9491405,1160,1088,1643,1511,1088,1940,1514,1514,-16.6197243,-20.0000038,1.61883807,-0.352111816,-0.500000119,0.5,1991.12354,-3958.17041,-16.6197243,,0.388492793,-22.4534531,-51.5039215,22.2809772,-20.0000038,,-0.937477946,-9.56820774,17.6681328,40.162014,-0.352111816,-61.5534973,-0.721433401,15.6072664,392.681824,21.2974854,1.31681097,-2.52827692,-2.6144681,1.20044494,-0.572552681,-0.065981902,28.1496105,77.0601578,54.6328125,1.40279353,1.95000005,1.28589749,0.699999988,1.61883807,794,0,0,-55.76,14087492.7,12300109.6,0,0.100000001,0.100000001,0.100000001,0.100000001,950,0
