"pos_x, pos_y, pos_z, roll, pitch, yaw, tgt_lin, ctrl_lin, tgt_ang, ctrl_ang, des_heading"
-0.006433790617516834,-0.0029121211891746015,-0.001001411643176752,-0.0008358911727555096,0.4415411651134491,46.3095588684082,0.0,0.0,-101.72849726491123,0.8000000000000002,90.03376555815339
-0.006874699166550379,-0.0034391129987055907,-0.0010014124778009517,-0.0008329131524078548,0.4415387511253357,49.284400939941406,0.0,0.0,18.941331646679345,0.7500000000000001,90.03376555815339
-0.00728217984814832,-0.004009855193279368,-0.0010014116768119648,-0.0008318806067109108,0.44154196977615356,55.188663482666016,0.0,0.0,-135.02445291829258,0.8000000000000002,90.03376555815339
-0.007636185284297754,-0.004598247905356372,-0.0010014133931385387,-0.0008382271626032889,0.4415433406829834,59.58150863647461,0.0,0.0,-83.48338631863743,0.7500000000000001,90.03376555815339
-0.007925283712658023,-0.005171060316880876,-0.001001414141806753,-0.0008415374322794378,0.44154420495033264,63.68790054321289,0.0,0.0,-85.99187391476781,0.7000000000000001,90.03376555815339
-0.008156612933737597,-0.005721009242743342,-0.0010014145760853452,-0.0008435838972218335,0.44154492020606995,67.50785064697266,0.0,0.0,-87.42671973729283,0.65,90.03376555815339
-0.008337424459099869,-0.006242180711955972,-0.0010014160495338022,-0.0008439390803687274,0.4415467083454132,71.0413818359375,0.0,0.0,-87.78852460446507,0.6,90.03376555815339
-0.008474874736499634,-0.00672988200915804,-0.0010014146242512123,-0.0008458697702735662,0.4415457248687744,74.28851318359375,0.0,0.0,-87.07718837933689,0.5499999999999999,90.03376555815339
-0.008575863956264687,-0.007180486354666636,-0.0010014135999635507,-0.0008492573979310691,0.4415420591831207,76.3041763305664,0.0,0.0,-39.21948670926243,0.49999999999999994,90.03376555815339
-0.008646903767670352,-0.007591273678534523,-0.0010014127926548828,-0.0008464502170681953,0.4415450096130371,79.92366790771484,0.0,0.0,-124.96534063000828,0.44999999999999996,90.03376555815339
-0.008694026997832918,-0.007960268344742824,-0.0010014147356105056,-0.000876690202858299,0.44154092669487,81.55561828613281,0.0,0.0,-41.64520434384495,0.39999999999999997,90.03376555815339
-0.008722712468054923,-0.008286111328211953,-0.0010014157653809308,-0.000886453315615654,0.4415441155433655,84.41316223144531,0.0,0.0,-107.5130723270908,0.35,90.03376555815339
-0.008737831589518285,-0.008567939463577328,-0.0010014160365407962,-0.0008917836821638048,0.4415441155433655,86.22838592529297,0.0,0.0,-67.4154371670261,0.3,90.03376555815339
-0.00874415488274862,-0.008893823366835535,-0.0010014149699155359,-0.0008885081624612212,0.44154077768325806,87.854736328125,0.0,0.0,-65.01489641995579,0.25,90.03376555815339
-0.008742038391917055,-0.009087875873860998,-0.0010014102039863602,-0.0008680250612087548,0.44154050946235657,89.19475555419922,0.0,0.0,-57.15497966427952,0.2,90.03376555815339
-0.008737647642954737,-0.009239040862018311,-0.0010014079097281914,-0.0008480441756546497,0.4415377974510193,90.24844360351562,0.0,0.0,-48.22132099576145,0.15000000000000002,90.03376555815339
-0.008733193449457693,-0.009345302280992243,-0.0010014084762355949,-0.0008385823457501829,0.4415382146835327,91.01564025878906,0.0,0.0,-38.206109773685036,0.10000000000000002,90.03376555815339
-0.008730117513064376,-0.009406719963655233,-0.0010014063405984312,-0.0008291674894280732,0.4415384531021118,91.496337890625,0.0,0.0,-27.116183888675273,0.05000000000000002,90.03376555815339
-0.008729218683824562,-0.009422814660551952,-0.0010013984171571948,-0.0008120408747345209,0.44153305888175964,91.6907958984375,0.0,0.0,-14.964532465030253,1.3877787807814457e-17,90.03376555815339
-0.008730930638315263,-0.009392240599565265,-0.0010013995679776823,-0.0008116511162370443,0.4415384531021118,91.69084167480469,0.0,0.0,-6.21609538769871,-0.04999999999999999,90.03376555815339
-0.008734763994701052,-0.009316171623095431,-0.001001398927547345,-0.0008017115760594606,0.44153741002082825,91.22207641601562,0.0,0.0,16.63841155810207,-0.09999999999999999,90.03376555815339
-0.008737451696631163,-0.00925344115155805,-0.0010013997847680076,-0.0008076508529484272,0.4415448307991028,90.74066925048828,0.0,0.0,19.01257802462429,-0.04999999999999999,90.03376555815339
-0.008738139801454974,-0.009236947376401987,-0.0010013977604100381,-0.0008065277361311018,0.44153860211372375,90.54570007324219,0.0,0.0,6.853917035244406,1.3877787807814457e-17,90.03376555815339
-0.008737126974331324,-0.009266639427589742,-0.0010014041065766997,-0.0008177207782864571,0.44154566526412964,90.63666534423828,0.0,0.0,-6.354338682223856,0.05000000000000002,90.03376555815339
-0.008736465945892698,-0.009282696054136393,-0.0010013974695208643,-0.0008061450207605958,0.44153323769569397,90.83113861083984,0.0,0.0,-11.74150428662449,1.3877787807814457e-17,90.03376555815339
-0.008737728184658927,-0.009252212965583179,-0.0010013997464374154,-0.0008069751202128828,0.44153711199760437,90.74009704589844,0.0,0.0,1.448154655788839,-0.04999999999999999,90.03376555815339
-0.008738416102434742,-0.009235719117733895,-0.0010013976806267713,-0.0008080005063675344,0.44154155254364014,90.5481185913086,0.0,0.0,6.710264175747335,1.3877787807814457e-17,90.03376555815339
-0.008737403259652932,-0.009265411040220096,-0.00100140403617335,-0.0008171987137757242,0.4415423572063446,90.73043060302734,0.0,0.0,-10.81658913922459,0.05000000000000002,90.03376555815339
-0.008736742367632808,-0.009281467553542248,-0.001001397411247943,-0.0008058052626438439,0.4415332078933716,90.83056640625,0.0,0.0,-7.494144366122782,1.3877787807814457e-17,90.03376555815339
-0.008738004329144396,-0.009250984428878038,-0.0010013997009529069,-0.0008072665659710765,0.44154155254364014,90.64497375488281,0.0,0.0,6.059694251583517,-0.04999999999999999,90.03376555815339
-0.008738692070557979,-0.009234490531954702,-0.0010013976415178608,-0.0008056021179072559,0.44154348969459534,90.5445556640625,0.0,0.0,2.6033813151821494,1.3877787807814457e-17,90.03376555815339
-0.008737679260081005,-0.00926418239171561,-0.0010014040001649453,-0.0008169998764060438,0.4415423572063446,90.72986602783203,0.0,0.0,-10.949398724032939,0.05000000000000002,90.03376555815339
-0.008737018515046258,-0.009280238836569796,-0.0010013973817290071,-0.0008056329097598791,0.4415332078933716,90.83000183105469,0.0,0.0,-7.49202720914036,1.3877787807814457e-17,90.03376555815339
-0.00873828018851258,-0.009249755700570999,-0.0010013996782587686,-0.0008065591100603342,0.44153711199760437,90.73896789550781,0.0,0.0,1.452045644710958,-0.04999999999999999,90.03376555815339
-0.008738967760142784,-0.009233261760356933,-0.0010013976216905474,-0.0008054848876781762,0.44154348969459534,90.54399108886719,0.0,0.0,6.86066905169338,1.3877787807814457e-17,90.03376555815339
-0.008737955118895073,-0.009262953590363223,-0.0010014039817512269,-0.0008168984786607325,0.4415423572063446,90.72929382324219,0.0,0.0,-10.9469096317783,0.05000000000000002,90.03376555815339
-0.008737294526141939,-0.009279009989605975,-0.0010013973669166822,-0.0008057443774305284,0.4415384531021118,90.82945251464844,0.0,0.0,-7.490997247745097,1.3877787807814457e-17,90.03376555815339
-0.008738555906085735,-0.009248526854821124,-0.00100139966723305,-0.0008064907160587609,0.44153711199760437,90.73839569091797,0.0,0.0,1.4552213870510458,-0.04999999999999999,90.03376555815339
-0.00873924331167618,-0.009232032874256092,-0.0010013976117536176,-0.0008057035156525671,0.44153860211372375,90.54342651367188,0.0,0.0,6.8624428836330775,1.3877787807814457e-17,90.03376555815339
-0.008738230893751373,-0.009261724690812953,-0.001001403972161495,-0.0008169323555193841,0.44154566526412964,90.63439178466797,0.0,0.0,-6.3458128338351845,0.05000000000000002,90.03376555815339
-0.008737547199244354,-0.009277776598287255,-0.0010013937405916502,-0.0008055025245994329,0.4415332078933716,90.82886505126953,0.0,0.0,-11.732978438235818,1.3877787807814457e-17,90.03376555815339
-0.00873820697066989,-0.009262720244766579,-0.0010013966843820943,-0.0008064578287303448,0.44153711199760437,90.73783111572266,0.0,0.0,1.456308568905294,-0.04999999999999999,90.03376555815339
-0.008739512564871524,-0.009230802486195793,-0.0010014012831719536,-0.0008056756923906505,0.44153860211372375,90.54286193847656,0.0,0.0,6.864560040615499,1.3877787807814457e-17,90.03376555815339
-0.008738506613571517,-0.009260495720049444,-0.00100140396700215,-0.000816818093881011,0.4415423572063446,90.72816467285156,0.0,0.0,-10.942675317813457,0.05000000000000002,90.03376555815339
-0.008737846332180528,-0.009276552056276059,-0.0010013973557703552,-0.0008054804056882858,0.4415332078933716,90.82830047607422,0.0,0.0,-7.4856471279636025,1.3877787807814457e-17,90.03376555815339
-0.008738482701788345,-0.009261491289863977,-0.0010013966819967766,-0.0008070268086157739,0.44154155254364014,90.6427001953125,0.0,0.0,6.068563425014913,-0.04999999999999999,90.03376555815339
-0.008739794196485021,-0.009229574881351312,-0.0010013976043077091,-0.0008053812198340893,0.44154348969459534,90.54228973388672,0.0,0.0,2.6115352282986044,1.3877787807814457e-17,90.03376555815339
-0.008739355170330613,-0.009244267628717828,-0.0010014060958271447,-0.0008168861386366189,0.44154566526412964,90.63325500488281,0.0,0.0,-6.3415499096408485,0.05000000000000002,90.03376555815339
-0.008738122168565742,-0.009275323001874653,-0.00100139735391502,-0.0008054691716097295,0.4415332078933716,90.82772827148438,0.0,0.0,-11.728715514041482,1.3877787807814457e-17,90.03376555815339
-0.00873875839236824,-0.009260262281510848,-0.0010013966811742887,-0.0008070210460573435,0.44154155254364014,90.64213562011719,0.0,0.0,6.070337256954611,-0.04999999999999999,90.03376555815339
-0.008740069571856558,-0.00922834580053809,-0.0010013976030853917,-0.0008056544465944171,0.44153860211372375,90.5417251586914,0.0,0.0,2.6136523852810263,1.3877787807814457e-17,90.03376555815339
-0.00873905793905478,-0.009258037611547695,-0.0010014039622524458,-0.0008168761851266026,0.44154566526412964,90.6326904296875,0.0,0.0,-6.339432752658427,0.05000000000000002,90.03376555815339
-0.008738374715735074,-0.009274089440998582,-0.0010013937338326229,-0.000805666611995548,0.4415384531021118,90.82718658447266,0.0,0.0,-11.727714162875712,1.3877787807814457e-17,90.03376555815339
-0.008739658161261172,-0.009243610804783156,-0.0010013996590630854,-0.0008064350113272667,0.44153711199760437,90.73612976074219,0.0,0.0,1.4637186252102254,-0.04999999999999999,90.03376555815339
-0.008740338697922276,-0.009227115247937815,-0.001001401278430989,-0.0008056507795117795,0.44153860211372375,90.54115295410156,0.0,0.0,6.871312057064474,1.3877787807814457e-17,90.03376555815339
-0.008739333555706432,-0.009256808483178641,-0.001001403960998331,-0.0008167869527824223,0.4415423572063446,90.72645568847656,0.0,0.0,-10.936266626407207,0.05000000000000002,90.03376555815339
-0.008738673746329181,-0.009272864745524594,-0.0010013973525464966,-0.0008056637598201632,0.4415384531021118,90.82661437988281,0.0,0.0,-7.480354242374003,1.3877787807814457e-17,90.03376555815339
-0.008739933636695129,-0.00924238166516178,-0.0010013996594305796,-0.000807020056527108,0.44154155254364014,90.64099884033203,0.0,0.0,6.0756301562771196,-0.04999999999999999,90.03376555815339
-0.008740620227398346,-0.009225887492237612,-0.0010013976022161288,-0.0008053676574490964,0.44154348969459534,90.54058074951172,0.0,0.0,2.618287244747579,1.3877787807814457e-17,90.03376555815339
-0.008740181577545178,-0.009240580177833553,-0.0010014060914942322,-0.0008167822961695492,0.4415423572063446,90.72589111328125,0.0,0.0,-10.93449279446751,0.05000000000000002,90.03376555815339
-0.008738949492974216,-0.009271635546615668,-0.0010013973523335523,-0.0008054586360231042,0.4415332078933716,90.8260269165039,0.0,0.0,-7.477121279574931,1.3877787807814457e-17,90.03376555815339
-0.008739585277822617,-0.009256574967119067,-0.00100139668204113,-0.0008070216863416135,0.44154155254364014,90.64043426513672,0.0,0.0,6.076717338131369,-0.04999999999999999,90.03376555815339
-0.008740895512919112,-0.00922465826694812,-0.0010013976020984902,-0.0008053665515035391,0.44154348969459534,90.5400161743164,0.0,0.0,2.620404401730001,1.3877787807814457e-17,90.03376555815339
-0.00873988470699184,-0.009254350085041796,-0.0010014039591964181,-0.0008167784544639289,0.4415423572063446,90.7253189086914,0.0,0.0,-10.93200370221287,0.05000000000000002,90.03376555815339
-0.00873922521293935,-0.009270406300896806,-0.0010013973522392632,-0.0008056613150984049,0.4415384531021118,90.82547760009766,0.0,0.0,-7.476091318179667,1.3877787807814457e-17,90.03376555815339
-0.00874048450558091,-0.009239923244614485,-0.0010013996606350398,-0.0008070238400250673,0.44154155254364014,90.63986206054688,0.0,0.0,6.0798930804714555,-0.04999999999999999,90.03376555815339
-0.00874116455513833,-0.009223427572304394,-0.0010014012778231524,-0.0008056472870521247,0.44153860211372375,90.5394515991211,0.0,0.0,2.622178233669698,1.3877787807814457e-17,90.03376555815339
-0.008740160243031692,-0.009253120815331894,-0.0010014039584376744,-0.0008168568019755185,0.44154566526412964,90.63041687011719,0.0,0.0,-6.330906904269755,0.05000000000000002,90.03376555815339
-0.008739477650250823,-0.009269172552612821,-0.0010013937331845787,-0.0008056606748141348,0.4415384531021118,90.82491302490234,0.0,0.0,-11.71918831448704,1.3877787807814457e-17,90.03376555815339
-0.008740759900433617,-0.009238693963610045,-0.0010013996613212651,-0.0008064423454925418,0.44153711199760437,90.73385620117188,0.0,0.0,1.4722444735988973,-0.04999999999999999,90.03376555815339
-0.00874144600441545,-0.00922219967440854,-0.0010013976020629388,-0.0008056468795984983,0.44153860211372375,90.53888702392578,0.0,0.0,6.879465970180929,1.3877787807814457e-17,90.03376555815339
-0.008740435753065491,-0.009251891498270843,-0.0010014039577147214,-0.0008167716441676021,0.4415423572063446,90.72418975830078,0.0,0.0,-10.927769388248027,0.05000000000000002,90.03376555815339
-0.008739776574407773,-0.009267947668039234,-0.001001397352199878,-0.0008056602673605084,0.4415384531021118,90.82434844970703,0.0,0.0,-7.471857004214823,1.3877787807814457e-17,90.03376555815339
-0.008741035269290221,-0.009237464634789569,-0.0010013996620260278,-0.0008070289040915668,0.44154155254364014,90.63872528076172,0.0,0.0,6.084499329708517,-0.04999999999999999,90.03376555815339
-0.008741721211080284,-0.009220970306480173,-0.0010013976020853514,-0.000805365270934999,0.44154348969459534,90.53831481933594,0.0,0.0,2.626441157864034,1.3877787807814457e-17,90.03376555815339
-0.008741283077199583,-0.009235662911698129,-0.0010014060881765041,-0.0008167685009539127,0.4415423572063446,90.72361755371094,0.0,0.0,-10.925623621036113,0.05000000000000002,90.03376555815339
-0.008740052216257819,-0.009266718280073876,-0.0010013973522102204,-0.0008054561913013458,0.4415332078933716,90.8237533569336,0.0,0.0,-7.468595431186259,1.3877787807814457e-17,90.03376555815339
-0.008741310612276239,-0.009236235257777836,-0.0010013996627486928,-0.0008070315234363079,0.44154155254364014,90.6381607055664,0.0,0.0,6.0852431865200405,-0.04999999999999999,90.03376555815339
-0.008741996391886598,-0.0092197408901987,-0.0010013976021179052,-0.000805646413937211,0.44153860211372375,90.53775024414062,0.0,0.0,2.628558314846456,1.3877787807814457e-17,90.03376555815339
-0.008740986695554736,-0.009249432719989025,-0.0010014039563137726,-0.0008167653577402234,0.4415423572063446,90.72305297851562,0.0,0.0,-10.923506464053691,0.05000000000000002,90.03376555815339
-0.0087403278322873,-0.009265488843771505,-0.0010013973522281332,-0.0008056596270762384,0.4415384531021118,90.82321166992188,0.0,0.0,-7.467594080020487,1.3877787807814457e-17,90.03376555815339
-0.008741585929455925,-0.009235005832210357,-0.0010013996634813567,-0.0008070342009887099,0.44154155254364014,90.6375961303711,0.0,0.0,6.088390318630635,-0.04999999999999999,90.03376555815339
-0.008742265329910697,-0.009218510003394827,-0.0010014012777363503,-0.0008056462393142283,0.44153860211372375,90.53718566894531,0.0,0.0,2.630675471828878,1.3877787807814457e-17,90.03376555815339
-0.008741262128109622,-0.009248203257972603,-0.001001403955622409,-0.0008168432977981865,0.44154566526412964,90.62814331054688,0.0,0.0,-6.322037730838359,0.05000000000000002,90.03376555815339
-0.008740603422529098,-0.009264259358756148,-0.0010013973522498415,-0.0008056593360379338,0.4415384531021118,90.82263946533203,0.0,0.0,-11.710662466098368,1.3877787807814457e-17,90.03376555815339
-0.008741861220863295,-0.009233776357663386,-0.0010013996642134863,-0.0008070369367487729,0.44154155254364014,90.63702392578125,0.0,0.0,6.090536085842549,-0.04999999999999999,90.03376555815339
-0.008743110899909992,-0.00920183914925367,-0.0010014012829865186,-0.000805371964816004,0.44154348969459534,90.44204711914062,0.0,0.0,7.242958938167989,1.3877787807814457e-17,90.03376555815339
-0.00874213732701842,-0.009231987680498766,-0.001001403838930149,-0.0008163232123479247,0.44154563546180725,90.53302001953125,0.0,0.0,-5.966012039615213,0.05000000000000002,90.03376555815339
-0.008741498741331165,-0.009247580906996932,-0.001001393749061781,-0.0008054308127611876,0.44153323769569397,90.72750091552734,0.0,0.0,-11.353206254245341,1.3877787807814457e-17,90.03376555815339
-0.008742132378815964,-0.009232530518466744,-0.001001396834002289,-0.0008069574250839651,0.44153720140457153,90.63645935058594,0.0,0.0,1.836796013210714,-0.04999999999999999,90.03376555815339
-0.008743381831038465,-0.009200593131738526,-0.0010014012791787381,-0.0008079788531176746,0.4415416121482849,90.4444808959961,0.0,0.0,7.09890553316921,1.3877787807814457e-17,90.03376555815339
-0.00874340560439988,-0.009200597836981406,-0.001001397499364301,-0.0008163013844750822,0.44154563546180725,90.53245544433594,0.0,0.0,-5.82896814084202,0.05000000000000002,90.03376555815339
-0.008741770084161606,-0.009246334862932921,-0.0010013937463396322,-0.0008054150966927409,0.44153323769569397,90.72693634033203,0.0,0.0,-11.35108909726292,1.3877787807814457e-17,90.03376555815339
-0.00874301851595315,-0.009215384624189688,-0.0010013998094142024,-0.0008075122605077922,0.4415416419506073,90.5384750366211,0.0,0.0,6.5881546611294155,-0.04999999999999999,90.03376555815339
-0.008743652717630453,-0.009199346949936326,-0.001001401277273415,-0.000805340358056128,0.44154348969459534,90.44092559814453,0.0,0.0,2.862903846310079,1.3877787807814457e-17,90.03376555815339
-0.008742679675433754,-0.00922949548502002,-0.0010014038328193114,-0.0008162887534126639,0.44154563546180725,90.53189849853516,0.0,0.0,-5.961806335879862,0.05000000000000002,90.03376555815339
-0.008742041392373834,-0.009245088659227374,-0.001001393745008669,-0.0008054071222431958,0.44153323769569397,90.72637176513672,0.0,0.0,-11.348628615237772,1.3877787807814457e-17,90.03376555815339
-0.008742674741093788,-0.009230038289701656,-0.0010013968324731684,-0.000805821327958256,0.4415384531021118,90.72640991210938,0.0,0.0,-2.5991329525485636,-0.04999999999999999,90.03376555815339
-0.008745860514978578,-0.009137510014522954,-0.0010014000018104471,-0.0008063894929364324,0.44153743982315063,90.25770568847656,0.0,0.0,20.252055186031757,-0.09999999999999999,90.03376555815339
-0.008747104775006558,-0.009090681512213344,-0.0010014005271200277,-0.0008078244864009321,0.4415396451950073,89.67897033691406,0.0,0.0,27.37374652056545,-0.04999999999999999,90.03376555815339
-0.008747871493702994,-0.009057911536124355,-0.0010014006413118885,-0.0008020507520996034,0.44153866171836853,89.58147430419922,0.0,0.0,6.083442923305928,1.3877787807814457e-17,90.03376555815339
-0.008747668403568866,-0.009072627925997466,-0.0010014040720526148,-0.0008084573782980442,0.4415450692176819,89.67247009277344,0.0,0.0,-2.739979789401591,0.05000000000000002,90.03376555815339
-0.008746956047129151,-0.009103720653267582,-0.0010013970177879077,-0.000803073460701853,0.44153857231140137,89.86698913574219,0.0,0.0,-8.128003705264629,1.3877787807814457e-17,90.03376555815339
-0.00874771803521815,-0.009071774233550354,-0.00100139865614143,-0.0008094489458017051,0.4415358901023865,89.7759780883789,0.0,0.0,5.062227446316182,-0.04999999999999999,90.03376555815339
-0.008748110770908568,-0.009055454302250195,-0.0010014009674728305,-0.0008033954654820263,0.4415435194969177,89.58110809326172,0.0,0.0,10.466673734615743,1.3877787807814457e-17,90.03376555815339
-0.008747576481827373,-0.00908568594695016,-0.0010014025250217364,-0.0008099935366772115,0.4415450394153595,89.67210388183594,0.0,0.0,-2.738606498385966,0.05000000000000002,90.03376555815339
-0.008747171658949636,-0.00910125980999782,-0.001001393650703921,-0.0008042646804824471,0.44153857231140137,89.86662292480469,0.0,0.0,-8.126630414249004,1.3877787807814457e-17,90.03376555815339
-0.00874758355597123,-0.009085767584869321,-0.0010013961453880608,-0.0008109395275823772,0.44153979420661926,89.67823791503906,0.0,0.0,9.810610616634786,-0.04999999999999999,90.03376555815339
-0.008748350046160865,-0.009052998833583091,-0.001001401103220348,-0.0008042697445489466,0.44154348969459534,89.58074188232422,0.0,0.0,6.086189505337178,1.3877787807814457e-17,90.03376555815339
-0.008747815994416683,-0.009083230723674968,-0.0010014026453054187,-0.0008110079215839505,0.4415421187877655,89.76893615722656,0.0,0.0,-7.475688575412333,0.05000000000000002,90.03376555815339
-0.008747411262182187,-0.009098804677213466,-0.0010013937558201597,-0.000804551993496716,0.4415334165096283,89.8662338256836,0.0,0.0,-3.750180273105204,1.3877787807814457e-17,90.03376555815339
-0.008748196862779882,-0.009066863535171082,-0.0010013989130761534,-0.0008110054768621922,0.4415358901023865,89.7752456665039,0.0,0.0,5.063944053219259,-0.04999999999999999,90.03376555815339
-0.008748596558255705,-0.00905054640563179,-0.0010013975736830397,-0.00080467778025195,0.44154348969459534,89.58037567138672,0.0,0.0,10.469420316646993,1.3877787807814457e-17,90.03376555815339
-0.008748386659630987,-0.009065261752263966,-0.0010014045029974987,-0.0008113213116303086,0.4415421187877655,89.76856994628906,0.0,0.0,-7.474315284396708,0.05000000000000002,90.03376555815339
-0.00874767488404975,-0.009096355203563099,-0.00100139737235928,-0.0008050815085880458,0.44153857231140137,89.86589050292969,0.0,0.0,-3.7499227879062293,1.3877787807814457e-17,90.03376555815339
-0.008748062572735738,-0.009080858872631378,-0.0010013962637264208,-0.0008116220706142485,0.44153979420661926,89.67750549316406,0.0,0.0,9.813357198666036,-0.04999999999999999,90.03376555815339
-0.008748828640788313,-0.00904809266344395,-0.0010014012061205328,-0.0008051815093494952,0.44153866171836853,89.58000946044922,0.0,0.0,6.088936087368428,1.3877787807814457e-17,90.03376555815339
-0.008748626059176748,-0.00906280954094639,-0.001001404528095634,-0.0008111983770504594,0.4415450096130371,89.67100524902344,0.0,0.0,-2.734486625339091,0.05000000000000002,90.03376555815339
-0.00874791448280721,-0.009093903094805556,-0.001001397393889103,-0.0008052030461840332,0.44153857231140137,89.86552429199219,0.0,0.0,-8.122510541202129,1.3877787807814457e-17,90.03376555815339
-0.00874867567815586,-0.00906195901542314,-0.001001398968439978,-0.000811350008007139,0.4415358603000641,89.77450561523438,0.0,0.0,5.0680925456509,-0.04999999999999999,90.03376555815339
-0.008749075164036318,-0.009045643300873032,-0.001001397619637804,-0.0008052648045122623,0.44153866171836853,89.57964324951172,0.0,0.0,10.471823573635518,1.3877787807814457e-17,90.03376555815339
-0.008748534497020505,-0.009075874298622172,-0.0010014027390959183,-0.00081153359496966,0.4415421187877655,89.76783752441406,0.0,0.0,-7.471568702365458,0.05000000000000002,90.03376555815339
-0.008748130058984397,-0.009091448356483565,-0.0010013938387821303,-0.0008052597986534238,0.44153857231140137,89.86515808105469,0.0,0.0,-3.7471762058749793,1.3877787807814457e-17,90.03376555815339
-0.008748915091670428,-0.00905950904283083,-0.00100139897639211,-0.0008117735851556063,0.4415397644042969,89.67677307128906,0.0,0.0,9.816103780697286,-0.04999999999999999,90.03376555815339
-0.008749307259865394,-0.009043192611709338,-0.0010014012281697564,-0.000804998679086566,0.44154348969459534,89.57926940917969,0.0,0.0,6.092054604671896,1.3877787807814457e-17,90.03376555815339
-0.008748774003603594,-0.009073425202076591,-0.0010014027443847953,-0.0008115638047456741,0.4415421187877655,89.76747131347656,0.0,0.0,-7.470538736392558,0.05000000000000002,90.03376555815339
-0.008748393691825923,-0.009089003416135331,-0.0010013974086968205,-0.0008050481555983424,0.4415334165096283,89.8647689819336,0.0,0.0,-3.744687109042704,1.3877787807814457e-17,90.03376555815339
-0.008749154510798714,-0.009057060584108753,-0.0010013989798665843,-0.0008117972174659371,0.4415397644042969,89.67640686035156,0.0,0.0,9.816447096584737,-0.04999999999999999,90.03376555815339
-0.008749553796661346,-0.009040746293106947,-0.0010013976296726103,-0.0008053216151893139,0.44153866171836853,89.57891082763672,0.0,0.0,6.093055960415303,1.3877787807814457e-17,90.03376555815339
-0.00874934428030042,-0.00905546205609594,-0.001001404544558139,-0.0008115768432617188,0.4415421187877655,89.76710510253906,0.0,0.0,-7.468822120334208,0.05000000000000002,90.03376555815339
