Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.073242	2.14124	0.073242	1.30355	0.073242	0.980017
0.07373	2.1413	0.07373	1.29989	0.07373	0.979253
0.074219	2.14128	0.074219	1.29869	0.074219	0.980526
0.074707	2.14135	0.074707	1.29628	0.074707	0.979712
0.075195	2.14134	0.075195	1.29896	0.075195	0.980432
0.075684	2.14131	0.075684	1.30349	0.075684	0.980045
0.076172	2.14127	0.076172	1.30254	0.076172	0.979561
0.07666	2.14132	0.07666	1.30288	0.07666	0.979163
0.077148	2.14132	0.077148	1.30048	0.077148	0.97829
0.077637	2.14131	0.077637	1.2979	0.077637	0.979054
0.078125	2.14133	0.078125	1.30057	0.078125	0.979188
0.078613	2.1413	0.078613	1.30156	0.078613	0.97896
0.079102	2.14125	0.079102	1.30024	0.079102	0.978987
0.07959	2.14129	0.07959	1.30137	0.07959	0.979082
0.080078	2.14133	0.080078	1.30101	0.080078	0.978831
0.080566	2.14128	0.080566	1.30044	0.080566	0.978615
0.081055	2.14128	0.081055	1.29873	0.081055	0.978238
0.081543	2.1413	0.081543	1.29981	0.081543	0.978967
0.082031	2.14127	0.082031	1.29805	0.082031	0.978007
0.08252	2.14131	0.08252	1.29986	0.08252	0.978178
0.083008	2.14133	0.083008	1.29843	0.083008	0.978531
0.083496	2.1413	0.083496	1.29888	0.083496	0.978424
0.083984	2.14127	0.083984	1.29969	0.083984	0.978617
0.084473	2.14127	0.084473	1.29885	0.084473	0.977436
0.084961	2.14131	0.084961	1.29647	0.084961	0.977985
0.085449	2.14127	0.085449	1.29948	0.085449	0.977175
0.085937	2.1413	0.085937	1.30255	0.085937	0.977282
0.086426	2.1413	0.086426	1.30105	0.086426	0.977491
0.086914	2.1413	0.086914	1.30084	0.086914	0.977247
0.087402	2.14124	0.087402	1.30134	0.087402	0.977064
0.087891	2.14127	0.087891	1.29967	0.087891	0.977292
0.088379	2.14132	0.088379	1.29972	0.088379	0.976503
0.088867	2.14125	0.088867	1.29899	0.088867	0.976376
0.089355	2.14125	0.089355	1.29884	0.089355	0.976895
0.089844	2.14122	0.089844	1.29827	0.089844	0.976518
0.090332	2.14122	0.090332	1.29964	0.090332	0.976634
0.09082	2.14121	0.09082	1.30019	0.09082	0.97653
0.091309	2.1412	0.091309	1.30052	0.091309	0.977041
0.091797	2.14118	0.091797	1.29867	0.091797	0.975795
0.092285	2.14117	0.092285	1.3007	0.092285	0.97588
0.092773	2.14112	0.092773	1.30315	0.092773	0.97688
0.093262	2.14116	0.093262	1.3012	0.093262	0.976426
0.09375	2.14113	0.09375	1.29637	0.09375	0.975582
0.094238	2.14109	0.094238	1.29738	0.094238	0.975599
0.094727	2.14105	0.094727	1.29684	0.094727	0.975622
0.095215	2.141	0.095215	1.29961	0.095215	0.975279
0.095703	2.14094	0.095703	1.30153	0.095703	0.975435
0.096191	2.1409	0.096191	1.30102	0.096191	0.975086
0.09668	2.14082	0.09668	1.29977	0.09668	0.974641
0.097168	2.14082	0.097168	1.29932	0.097168	0.975473
0.097656	2.14084	0.097656	1.2974	0.097656	0.973815
0.098145	2.14077	0.098145	1.29917	0.098145	0.97544
0.098633	2.14079	0.098633	1.30107	0.098633	0.975818
0.099121	2.14078	0.099121	1.29999	0.099121	0.973706
0.099609	2.14073	0.099609	1.30019	0.099609	0.974803
0.100098	2.14064	0.100098	1.30008	0.100098	0.974321
0.100586	2.14067	0.100586	1.29832	0.100586	0.97444
0.101074	2.14067	0.101074	1.29792	0.101074	0.974073
0.101562	2.14066	0.101562	1.30051	0.101562	0.973859
0.102051	2.14062	0.102051	1.29739	0.102051	0.974495
0.102539	2.14061	0.102539	1.29866	0.102539	0.973653
0.103027	2.14062	0.103027	1.30271	0.103027	0.973894
0.103516	2.14051	0.103516	1.29976	0.103516	0.974348
0.104004	2.1406	0.104004	1.29655	0.104004	0.972983
0.104492	2.14058	0.104492	1.29853	0.104492	0.974038
0.10498	2.1405	0.10498	1.29837	0.10498	0.973562
0.105469	2.14054	0.105469	1.29982	0.105469	0.973477
0.105957	2.14063	0.105957	1.29705	0.105957	0.973874
0.106445	2.14057	0.106445	1.29807	0.106445	0.97281
0.106934	2.14062	0.106934	1.29784	0.106934	0.972482
0.107422	2.14063	0.107422	1.29826	0.107422	0.973321
0.10791	2.14062	0.10791	1.30028	0.10791	0.972492
0.108398	2.14059	0.108398	1.29825	0.108398	0.972494
0.108887	2.14059	0.108887	1.30005	0.108887	0.972244
0.109375	2.14062	0.109375	1.30235	0.109375	0.972708
0.109863	2.14065	0.109863	1.30082	0.109863	0.972579
0.110352	2.14063	0.110352	1.29969	0.110352	0.971745
0.11084	2.1407	0.11084	1.3013	0.11084	0.972785
0.111328	2.14066	0.111328	1.29904	0.111328	0.971956
0.111816	2.14067	0.111816	1.30064	0.111816	0.972886
0.112305	2.1406	0.112305	1.29925	0.112305	0.972656
0.112793	2.14069	0.112793	1.29854	0.112793	0.971375
0.113281	2.14071	0.113281	1.29755	0.113281	0.970814
0.11377	2.1406	0.11377	1.30007	0.11377	0.972417
0.114258	2.1407	0.114258	1.3007	0.114258	0.97172
0.114746	2.14076	0.114746	1.29903	0.114746	0.971072
0.115234	2.14071	0.115234	1.29834	0.115234	0.971849
0.115723	2.14072	0.115723	1.29967	0.115723	0.971742
0.116211	2.14077	0.116211	1.29598	0.116211	0.971492
0.116699	2.14074	0.116699	1.29526	0.116699	0.971104
0.117187	2.14073	0.117187	1.29802	0.117187	0.971358
0.117676	2.1408	0.117676	1.30175	0.117676	0.971045
0.118164	2.14074	0.118164	1.30274	0.118164	0.971382
0.118652	2.14072	0.118652	1.30158	0.118652	0.971387
0.119141	2.14075	0.119141	1.2982	0.119141	0.971072
0.119629	2.14073	0.119629	1.29557	0.119629	0.971449
0.120117	2.14075	0.120117	1.29487	0.120117	0.97101
0.120605	2.1408	0.120605	1.29513	0.120605	0.971452
0.121094	2.14079	0.121094	1.29606	0.121094	0.970802
0.121582	2.14075	0.121582	1.30093	0.121582	0.970869
0.12207	2.14077	0.12207	1.29994	0.12207	0.970876
0.122559	2.14081	0.122559	1.29723	0.122559	0.971544
0.123047	2.14084	0.123047	1.2991	0.123047	0.971157
0.123535	2.14083	0.123535	1.29761	0.123535	0.971335
0.124023	2.14086	0.124023	1.30253	0.124023	0.971598
0.124512	2.14081	0.124512	1.29843	0.124512	0.971554
0.125	2.14086	0.125	1.29969	0.125	0.971509
0.125488	2.14085	0.125488	1.29976	0.125488	0.970946
0.125977	2.14089	0.125977	1.30084	0.125977	0.971402
0.126465	2.14091	0.126465	1.29976	0.126465	0.971484
0.126953	2.1409	0.126953	1.29854	0.126953	0.970946
0.127441	2.14087	0.127441	1.29864	0.127441	0.971144
0.12793	2.14086	0.12793	1.29917	0.12793	0.971199
0.128418	2.14091	0.128418	1.3012	0.128418	0.971298
0.128906	2.14086	0.128906	1.2978	0.128906	0.971556
0.129395	2.14088	0.129395	1.29913	0.129395	0.971576
0.129883	2.1409	0.129883	1.29849	0.129883	0.971658
0.130371	2.14094	0.130371	1.30263	0.130371	0.971782
0.130859	2.14096	0.130859	1.30263	0.130859	0.97174
0.131348	2.14095	0.131348	1.30296	0.131348	0.971807
0.131836	2.14092	0.131836	1.30254	0.131836	0.971439
0.132324	2.14093	0.132324	1.30109	0.132324	0.9727
0.132812	2.141	0.132812	1.29933	0.132812	0.972122
0.133301	2.14092	0.133301	1.2996	0.133301	0.972025
0.133789	2.14097	0.133789	1.29987	0.133789	0.971961
0.134277	2.14097	0.134277	1.29922	0.134277	0.972268
0.134766	2.14099	0.134766	1.29704	0.134766	0.971931
0.135254	2.14096	0.135254	1.29793	0.135254	0.971854
0.135742	2.14097	0.135742	1.30137	0.135742	0.972117
0.13623	2.14098	0.13623	1.30019	0.13623	0.973467
0.136719	2.14099	0.136719	1.29991	0.136719	0.971792
0.137207	2.14102	0.137207	1.29775	0.137207	0.971906
0.137695	2.141	0.137695	1.30054	0.137695	0.972755
0.138184	2.14105	0.138184	1.3003	0.138184	0.972747
0.138672	2.14099	0.138672	1.30207	0.138672	0.972105
0.13916	2.14105	0.13916	1.30052	0.13916	0.973155
0.139648	2.14102	0.139648	1.30218	0.139648	0.972398
0.140137	2.14107	0.140137	1.30422	0.140137	0.973348
0.140625	2.14103	0.140625	1.30229	0.140625	0.972566
0.141113	2.14112	0.141113	1.3036	0.141113	0.972599
0.141602	2.14108	0.141602	1.30144	0.141602	0.97309
0.14209	2.14107	0.14209	1.30099	0.14209	0.973222
0.142578	2.14112	0.142578	1.29888	0.142578	0.972951
0.143066	2.14104	0.143066	1.30032	0.143066	0.973351
0.143555	2.14118	0.143555	1.30472	0.143555	0.973914
0.144043	2.14116	0.144043	1.30239	0.144043	0.972986
0.144531	2.14111	0.144531	1.29994	0.144531	0.97243
0.14502	2.14118	0.14502	1.30093	0.14502	0.972949
0.145508	2.14112	0.145508	1.30025	0.145508	0.972499
0.145996	2.14112	0.145996	1.29835	0.145996	0.973882
0.146484	2.14113	0.146484	1.30063	0.146484	0.972608
0.146973	2.14114	0.146973	1.30021	0.146973	0.973939
0.147461	2.1412	0.147461	1.30045	0.147461	0.973552
0.147949	2.14117	0.147949	1.2994	0.147949	0.973127
0.148437	2.14119	0.148437	1.30127	0.148437	0.974147
0.148926	2.14113	0.148926	1.2991	0.148926	0.973425
0.149414	2.14121	0.149414	1.29757	0.149414	0.974326
0.149902	2.14123	0.149902	1.30126	0.149902	0.974132
0.150391	2.14122	0.150391	1.29998	0.150391	0.973688
0.150879	2.14121	0.150879	1.2988	0.150879	0.974234
0.151367	2.14123	0.151367	1.29703	0.151367	0.974669
0.151855	2.14125	0.151855	1.29981	0.151855	0.974678
0.152344	2.14117	0.152344	1.30186	0.152344	0.973698
0.152832	2.14122	0.152832	1.30062	0.152832	0.974142
0.15332	2.14127	0.15332	1.30114	0.15332	0.973758
0.153809	2.14122	0.153809	1.30307	0.153809	0.973854
0.154297	2.14126	0.154297	1.2999	0.154297	0.974718
0.154785	2.14125	0.154785	1.29936	0.154785	0.974768
0.155273	2.1412	0.155273	1.29878	0.155273	0.975031
0.155762	2.14124	0.155762	1.29819	0.155762	0.974564
0.15625	2.14124	0.15625	1.29822	0.15625	0.974741
0.156738	2.14132	0.156738	1.29775	0.156738	0.975006
0.157227	2.14129	0.157227	1.29773	0.157227	0.974532
0.157715	2.14132	0.157715	1.30035	0.157715	0.974721
0.158203	2.1413	0.158203	1.29967	0.158203	0.975093
0.158691	2.14127	0.158691	1.29865	0.158691	0.974822
