Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.131348	1.68315	0.131348	1.80693	0.131348	3.2321
0.131836	1.68313	0.131836	1.80461	0.131836	3.23184
0.132324	1.68263	0.132324	1.8021	0.132324	3.23268
0.132812	1.68241	0.132812	1.80104	0.132812	3.23253
0.133301	1.68266	0.133301	1.79858	0.133301	3.23235
0.133789	1.68261	0.133789	1.79722	0.133789	3.23231
0.134277	1.68226	0.134277	1.79626	0.134277	3.23238
0.134766	1.68231	0.134766	1.79501	0.134766	3.23214
0.135254	1.68226	0.135254	1.79411	0.135254	3.23163
0.135742	1.68252	0.135742	1.79362	0.135742	3.23223
0.13623	1.68236	0.13623	1.79407	0.13623	3.23206
0.136719	1.68239	0.136719	1.79307	0.136719	3.23267
0.137207	1.68252	0.137207	1.79201	0.137207	3.23231
0.137695	1.6827	0.137695	1.79204	0.137695	3.23292
0.138184	1.68254	0.138184	1.7925	0.138184	3.23261
0.138672	1.68248	0.138672	1.79335	0.138672	3.23235
0.13916	1.68229	0.13916	1.79352	0.13916	3.23252
0.139648	1.68217	0.139648	1.79329	0.139648	3.23258
0.140137	1.68225	0.140137	1.79294	0.140137	3.23335
0.140625	1.68228	0.140625	1.79409	0.140625	3.23277
0.141113	1.68193	0.141113	1.79578	0.141113	3.23324
0.141602	1.68188	0.141602	1.79719	0.141602	3.23277
0.14209	1.68195	0.14209	1.79825	0.14209	3.23238
0.142578	1.68166	0.142578	1.79899	0.142578	3.23272
0.143066	1.68177	0.143066	1.79987	0.143066	3.23322
0.143555	1.68177	0.143555	1.80158	0.143555	3.23299
0.144043	1.68173	0.144043	1.80352	0.144043	3.23332
0.144531	1.68162	0.144531	1.8058	0.144531	3.23327
0.14502	1.68122	0.14502	1.8072	0.14502	3.23348
0.145508	1.68125	0.145508	1.80773	0.145508	3.23459
0.145996	1.68102	0.145996	1.80856	0.145996	3.23363
0.146484	1.68064	0.146484	1.80969	0.146484	3.2343
0.146973	1.68083	0.146973	1.8111	0.146973	3.23344
0.147461	1.68106	0.147461	1.8117	0.147461	3.23357
0.147949	1.68061	0.147949	1.81148	0.147949	3.23413
0.148437	1.6807	0.148437	1.81056	0.148437	3.23426
0.148926	1.68035	0.148926	1.81064	0.148926	3.23465
0.149414	1.67991	0.149414	1.8102	0.149414	3.23432
0.149902	1.68008	0.149902	1.80989	0.149902	3.23401
0.150391	1.68012	0.150391	1.80917	0.150391	3.23504
