today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],PITCH_CMD{38}KP=0.0038KI=0KD=0.00073,PITCH_MEAS{39},ROLL_CMD{40},ROLL_MEAS{41},YAW_CMD{42}KPy=0.26KIy=0.0038KDy=0,YAW_MEAS{43},
Sun Feb 18 11:50:33 2018,439526251,580.036,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5358,5526,1024,38,8,30,0.387861,-0.167594,-11.1187,0.0138349,-0.00106422,0.0127707,32.8418,39.8906,-26.9578,7.62939e-06,-55.4001,-7.62939e-06,161.768,2.38419e-07,0.0127707,
Sun Feb 18 11:50:33 2018,439536252,580.149,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5334,5520,1028,8,30,12,-0.177171,-0.071826,-9.79228,-0.0436332,-0.0638535,0.00319267,32.4961,38.1562,-25.9594,7.62939e-06,-55.8467,-7.62939e-06,161.733,2.38419e-07,0.00319267,
Sun Feb 18 11:50:33 2018,439546253,580.149,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5334,5520,1028,8,30,12,-0.181959,-0.244209,-11.1043,-0.0127707,0.0532112,0.0308625,32.4961,38.1562,-25.9594,7.62939e-06,-56.2596,-7.62939e-06,161.643,2.38419e-07,0.0308625,
Sun Feb 18 11:50:33 2018,439556254,580.149,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5338,5498,1028,22,28,14,0.430956,0.143652,-10.1706,-0.0478901,-0.0734315,-0.0553397,32.4961,38.1562,-25.9594,7.62939e-06,-56.7187,-7.62939e-06,161.597,2.38419e-07,-0.0553397,
Sun Feb 18 11:50:33 2018,439566255,580.149,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5338,5498,1028,22,28,14,0.0047884,-0.311246,-11.4395,0.0436332,0.0649177,0.0276698,32.4961,38.1562,-25.9594,7.62939e-06,-57.13,-7.62939e-06,161.526,2.38419e-07,0.0276698,
Sun Feb 18 11:50:33 2018,439576256,580.149,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5338,5490,1026,26,8,32,-0.282516,0.0335188,-9.15543,-0.0542754,-0.113872,0.0255414,32.4961,38.1562,-25.9594,7.62939e-06,-57.5476,-7.62939e-06,161.476,2.38419e-07,0.0255414,
Sun Feb 18 11:50:33 2018,439586257,580.149,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5338,5490,1026,26,8,32,-0.234632,-0.440533,-12.6174,-0.0042569,0.100037,0.0372479,32.4961,38.1562,-25.9594,7.62939e-06,-57.9697,-7.62939e-06,161.445,2.38419e-07,0.0372479,
Sun Feb 18 11:50:33 2018,439596258,580.341,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5502,1022,0,30,14,0.612916,0.0814029,-8.52815,-0.0255414,-0.0681104,0.00957802,32.4961,38.1562,-25.9594,7.62939e-06,-58.4322,-7.62939e-06,161.347,2.38419e-07,0.00957802,
Sun Feb 18 11:50:33 2018,439606259,580.341,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5502,1022,0,30,14,-0.407014,-0.220267,-11.3294,0.00744957,-0.0585323,-0.0042569,32.4961,38.1562,-25.9594,7.62939e-06,-58.7977,-7.62939e-06,161.375,2.38419e-07,-0.0042569,
Sun Feb 18 11:50:33 2018,439616260,580.341,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5338,5502,1006,10,30,12,0.622492,-0.339977,-11.631,0.0148991,0.201138,-0.0212845,32.4961,38.1562,-25.9594,7.62939e-06,-59.2575,-7.62939e-06,161.277,2.38419e-07,-0.0212845,
