today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],PITCH_CMD{38}KP=0.004KI=0KD=0.0007,PITCH_MEAS{39},ROLL_CMD{40},ROLL_MEAS{41},YAW_CMD{42}KPy=0.3KIy=0.0035KDy=0,YAW_MEAS{43},
Sun Feb 18 11:33:15 2018,9043726,602.141,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5360,5534,1054,0,30,12,-0.196325,0.124498,-10.5201,0.042569,-0.00212845,0.0159634,21.4336,50.9906,17.3063,7.62939e-06,-73.0482,-7.62939e-06,-68.8541,2.38419e-07,0.0159634,
Sun Feb 18 11:33:15 2018,9053727,602.141,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5502,1052,0,30,10,0.229843,-0.047884,-10.2089,-0.00744957,-0.0202203,-0.019156,21.4336,50.9906,17.3063,7.62939e-06,-72.8369,-7.62939e-06,-67.0369,2.38419e-07,-0.019156,
Sun Feb 18 11:33:15 2018,9063728,602.141,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5502,1052,0,30,10,-0.134075,-0.167594,-10.4244,0.0383121,-0.00319267,0.0266056,21.4336,50.9906,17.3063,7.62939e-06,-72.624,-7.62939e-06,-65.2227,2.38419e-07,0.0266056,
Sun Feb 18 11:33:15 2018,9073729,602.141,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5346,5512,1052,0,8,30,0.0287304,-0.153229,-10.5249,-0.0202203,-0.032991,0.0127707,21.4336,50.9906,17.3063,7.62939e-06,-72.3892,-7.62939e-06,-63.4786,2.38419e-07,0.0127707,
Sun Feb 18 11:33:15 2018,9083730,602.411,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5346,5512,1052,0,8,30,-0.0430956,0.114922,-10.477,0.0244772,-0.0042569,0.0127707,21.4336,50.9906,17.3063,7.62939e-06,-72.1397,-7.62939e-06,-61.7908,2.38419e-07,0.0127707,
Sun Feb 18 11:33:15 2018,9093731,602.411,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5354,5500,1060,0,8,32,0.172383,-0.047884,-10.2903,0.0106422,-0.0255414,0.00212845,21.4336,50.9906,17.3063,7.62939e-06,-71.8709,-7.62939e-06,-60.1473,2.38419e-07,0.00212845,
Sun Feb 18 11:33:15 2018,9103732,602.411,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5354,5500,1060,0,8,32,-0.21069,0.0383072,-10.5201,0.0159634,-0.00744957,0.0042569,21.4336,50.9906,17.3063,7.62939e-06,-71.5942,-7.62939e-06,-58.5544,2.38419e-07,0.0042569,
Sun Feb 18 11:33:15 2018,9113733,602.411,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5348,5526,1048,0,32,12,0.0861913,-0.0861913,-10.2711,0.0106422,-0.0148991,0.0117065,21.4336,50.9906,17.3063,7.62939e-06,-71.3052,-7.62939e-06,-56.9935,2.38419e-07,0.0117065,
Sun Feb 18 11:33:15 2018,9123734,600.803,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5348,5526,1048,0,32,12,-0.0766145,-0.0430956,-10.6255,0.0159634,-0.00957802,0.0117065,21.4336,50.9906,17.3063,7.62939e-06,-71.008,-7.62939e-06,-55.4795,2.38419e-07,0.0117065,
Sun Feb 18 11:33:15 2018,9133735,600.803,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5348,5536,1046,0,30,12,0.191536,-0.0622492,-10.228,0.0106422,-0.0212845,0.0127707,21.4336,50.9906,17.3063,7.62939e-06,-70.698,-7.62939e-06,-54.0157,2.38419e-07,0.0127707,
