today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],PITCH_CMD{38}KP=0.004KI=0KD=0.0007,PITCH_MEAS{39},ROLL_CMD{40},ROLL_MEAS{41},YAW_CMD{42}KPy=0.3KIy=0.0035KDy=0,YAW_MEAS{43},
Sun Feb 18 11:18:31 2018,12322255,600.638,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5536,1126,8,30,12,0.90022,0.517148,-7.1012,-0.280955,-0.61725,0.042569,34.2246,44.4,13.6453,7.62939e-06,-74.4982,-7.62939e-06,144.253,2.38419e-07,0.042569,
Sun Feb 18 11:18:31 2018,12332256,601.49,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5344,5536,1126,8,30,12,-2.40378,1.68552,-12.9478,0.17134,0.224551,0.146863,34.2246,44.4,13.6453,7.62939e-06,-74.8519,-7.62939e-06,143.067,2.38419e-07,0.146863,
Sun Feb 18 11:18:31 2018,12342257,601.49,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5350,5528,1124,0,30,12,-0.272939,-1.06781,-11.1809,-0.0404405,0.0915233,0.0404405,34.2246,44.4,13.6453,7.62939e-06,-75.4219,-7.62939e-06,141.688,2.38419e-07,0.0404405,
Sun Feb 18 11:18:31 2018,12352258,601.49,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5350,5528,1124,0,30,12,1.74298,-0.191536,-9.06924,-0.0415047,-0.380992,-0.140478,34.2246,44.4,13.6453,7.62939e-06,-75.7486,-7.62939e-06,140.913,2.38419e-07,-0.140478,
Sun Feb 18 11:18:31 2018,12362259,601.49,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5346,5514,1130,12,30,32,1.24498,-0.0526724,-12.6366,0.1309,0.528919,-0.042569,34.2246,44.4,13.6453,7.62939e-06,-76.1987,-7.62939e-06,138.833,2.38419e-07,-0.042569,
Sun Feb 18 11:18:31 2018,12372260,601.785,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5346,5514,1130,12,30,32,-1.35512,0.502782,-9.04051,-0.326717,-0.435268,0.192625,34.2246,44.4,13.6453,7.62939e-06,-76.5353,-7.62939e-06,136.65,2.38419e-07,0.192625,
Sun Feb 18 11:18:31 2018,12382261,601.785,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5358,5520,1104,8,30,12,-1.35033,0.320823,-11.1474,0.334166,-0.0361836,0.00957802,34.2246,44.4,13.6453,7.62939e-06,-76.8648,-7.62939e-06,135.894,2.38419e-07,0.00957802,
Sun Feb 18 11:18:31 2018,12392262,601.785,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5358,5520,1104,8,30,12,2.95923,-1.64242,-13.034,0.0276698,0.547011,-0.19156,34.2246,44.4,13.6453,7.62939e-06,-77.3648,-7.62939e-06,133.843,2.38419e-07,-0.19156,
Sun Feb 18 11:18:31 2018,12402263,601.785,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5346,5524,1126,0,30,12,0.775721,1.07739,-5.83706,-0.290533,-0.588516,0.109615,34.2246,44.4,13.6453,7.62939e-06,-77.6203,-7.62939e-06,131.181,2.38419e-07,0.109615,
Sun Feb 18 11:18:31 2018,12412264,601.785,1514,1514,1088,1514,1940,1514,-7.62939e-06,7.62939e-06,0.9,2.38419e-07,0.5,-1.19209e-07,5346,5524,1126,0,30,12,-3.69665,1.0343,-12.3493,0.388442,0.0297983,0.145799,34.2246,44.4,13.6453,7.62939e-06,-77.8989,-7.62939e-06,129.639,2.38419e-07,0.145799,
