today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],PITCH_CMD{38}KP=0.004KI=0KD=0.0007,PITCH_MEAS{39},ROLL_CMD{40},ROLL_MEAS{41},YAW_CMD{42}KPy=0.3KIy=0.0035KDy=0,YAW_MEAS{43},
Sun Feb 18 11:20:14 2018,89735256,602.489,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5338,5544,998,58,8,30,-1.45567,3.27048,-10.3286,3.01069,-0.780076,0.1309,9.50684,26.1891,-17.1398,7.62939e-06,64.5956,-7.62939e-06,-79.4067,2.38419e-07,0.1309,
Sun Feb 18 11:20:14 2018,89745257,602.489,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5338,5544,998,58,8,30,-0.172383,-2.61926,-26.3219,1.11105,0.218166,0.164955,9.50684,26.1891,-17.1398,7.62939e-06,64.5249,-7.62939e-06,-76.629,2.38419e-07,0.164955,
Sun Feb 18 11:20:14 2018,89755258,602.489,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5334,5544,1014,58,32,14,1.83396,2.81558,4.8315,1.06635,0.434204,0.183047,9.50684,26.1891,-17.1398,7.62939e-06,64.279,-7.62939e-06,-76.0358,2.38419e-07,0.183047,
Sun Feb 18 11:20:14 2018,89765259,602.489,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5334,5544,1014,58,32,14,4.41491,3.19865,-4.88896,2.42537,0.188368,0.32246,9.50684,26.1891,-17.1398,7.62939e-06,64.1469,-7.62939e-06,-74.1728,2.38419e-07,0.32246,
Sun Feb 18 11:20:14 2018,89775260,602.489,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5338,5514,1002,36,30,10,0.641646,-0.818817,-2.09253,2.56797,-0.726865,0.100037,9.50684,26.1891,-17.1398,7.62939e-06,64.1204,-7.62939e-06,-71.7293,2.38419e-07,0.100037,
Sun Feb 18 11:20:14 2018,89785261,603.497,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5338,5514,1002,36,30,10,-4.21858,6.44998,-9.27993,3.70244,-0.855636,0.156441,9.50684,26.1891,-17.1398,7.62939e-06,64.0708,-7.62939e-06,-68.7474,2.38419e-07,0.156441,
Sun Feb 18 11:20:14 2018,89795262,603.497,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5332,5500,972,68,30,12,-5.4492,0.483629,-11.722,3.65774,-0.592773,0.156441,9.50684,26.1891,-17.1398,7.62939e-06,64.0659,-7.62939e-06,-66.4118,2.38419e-07,0.156441,
Sun Feb 18 11:20:14 2018,89805263,603.497,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5332,5500,972,68,30,12,-8.14986,-16.0986,-34.4382,3.04475,-0.715159,-0.229872,9.50684,26.1891,-17.1398,7.62939e-06,64.0144,-7.62939e-06,-63.2208,2.38419e-07,-0.229872,
Sun Feb 18 11:20:14 2018,89815264,603.497,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5336,5498,1018,32,30,30,-0.435745,-11.7651,0.995988,2.23806,-0.975894,-0.385249,9.50684,26.1891,-17.1398,7.62939e-06,63.9348,-7.62939e-06,-60.6824,2.38419e-07,-0.385249,
Sun Feb 18 11:20:14 2018,89825265,604.922,1514,1514,1452,1514,1940,1514,-7.62939e-06,7.62939e-06,1.32723,2.38419e-07,0.5,-1.19209e-07,5336,5498,1018,32,30,30,1.2402,-4.00789,3.08852,-2.02309,-0.0691746,-0.205395,9.50684,26.1891,-17.1398,7.62939e-06,63.7549,-7.62939e-06,-60.0724,2.38419e-07,-0.205395,
