time,x,y,z,gforce
51.258,1.20,-4.16,-5.58
51.259,-0.95,-5.19,2.85
51.275,0.22,-6.44,-1.87
51.276,-1.56,-7.93,-11.66
51.276,-0.68,-7.99,-7.83
51.282,-0.54,-7.51,2.07
51.282,-0.74,-7.35,-0.14
51.286,-2.35,-5.63,-4.93
51.290,-3.00,-5.56,-11.66
51.333,-4.90,-4.94,-0.11
51.335,-5.46,-6.73,3.10
51.335,-5.05,-7.55,1.89
51.336,-6.21,-3.81,-1.02
51.337,-8.07,-3.91,3.41
51.337,-3.70,-4.98,4.19
51.338,-5.17,-1.86,-0.97
51.338,-4.87,0.26,-0.38
51.338,-3.01,0.70,-4.99
51.339,-1.76,-0.08,4.72
51.342,-3.32,-1.65,-2.93
51.347,-0.97,0.01,-4.17
51.351,-3.67,1.07,-6.04
51.356,-2.30,1.50,5.75
51.363,-0.76,2.11,2.96
51.366,-1.42,1.75,-4.36
51.370,-2.30,-0.15,-6.68
51.375,-0.95,-0.93,0.24
51.423,-1.40,-0.17,5.63
51.425,-1.05,-0.23,-1.16
51.426,-1.17,0.46,-6.86
51.426,-1.81,2.48,1.84
51.426,-3.64,2.85,13.16
51.427,-1.30,-1.29,0.90
51.427,-3.72,3.72,4.46
51.428,-3.73,1.59,-12.57
51.429,-2.20,-0.44,11.12
51.431,-2.47,1.58,9.98
51.432,-1.76,-0.64,-12.06
51.433,-2.50,-2.25,-1.52
51.437,-2.95,0.00,9.36
51.441,-2.50,-1.57,7.07
51.446,-1.84,-3.93,-7.19
51.454,-2.29,-0.75,-4.06
51.456,-1.40,-1.73,-3.03
51.491,-2.34,-2.15,7.37
51.492,-0.25,-2.76,2.85
51.493,-1.95,-0.41,-2.91
51.493,-0.79,-2.48,-7.63
51.494,0.94,-2.71,7.01
51.495,0.72,-1.24,3.98
51.496,1.89,-1.65,-13.71
51.496,2.38,-1.44,-5.43
51.499,2.56,1.06,6.79
51.503,-1.07,1.60,3.94
51.508,2.27,-3.21,-9.79
51.513,2.27,0.77,4.30
51.517,-0.79,1.15,-10.17
51.523,2.11,-2.80,-0.61
51.528,3.15,0.14,5.88
51.532,0.76,1.53,-11.03
51.537,1.03,-2.91,-8.95
51.547,3.30,-1.02,12.08
51.551,1.09,1.74,1.70
51.554,1.07,-3.26,-22.00
51.569,2.40,-2.27,3.25
51.571,0.51,1.42,11.51
51.572,1.68,-1.38,-4.38
51.572,1.76,-0.63,-7.77
51.579,2.16,0.13,-1.51
51.579,2.30,0.30,7.37
51.584,1.39,0.04,-3.26
51.589,2.21,1.28,-6.43
51.608,0.39,1.34,1.19
51.609,1.66,0.10,7.36
51.609,1.08,-0.78,-0.75
51.609,1.18,0.61,-6.26
51.612,-0.69,0.93,-1.83
51.616,2.08,0.06,5.37
51.621,1.66,2.35,2.37
51.626,2.10,0.91,-8.56
51.631,2.45,1.20,0.07
51.636,0.71,1.13,-1.45
51.641,1.91,0.84,-0.76
51.655,-1.11,1.49,-3.43
51.657,1.10,0.64,2.05
51.711,0.15,1.26,2.59
51.713,-0.65,1.60,-3.01
51.713,0.83,0.97,-1.22
51.713,0.99,3.60,2.84
51.714,0.72,5.16,-2.48
51.714,1.26,3.88,-0.88
51.714,1.33,4.29,5.84
51.716,-0.55,2.34,-1.62
51.716,1.46,0.35,1.17
51.716,0.25,1.94,1.13
51.716,1.15,3.02,0.03
51.716,0.11,4.28,-2.02
51.717,1.05,2.99,-1.36
51.717,1.67,2.95,5.70
51.721,0.15,3.41,-3.09
51.727,1.94,0.42,-2.62
51.732,1.60,3.25,8.05
51.735,-0.48,4.48,-2.34
51.740,1.97,3.36,-2.33
51.745,1.05,3.28,-0.69
51.749,0.97,4.05,2.42
51.754,2.61,1.13,-0.27
51.765,1.51,3.75,0.60
51.765,1.78,3.08,-4.87
51.769,3.58,2.97,2.45
51.774,2.45,2.92,-1.01
51.800,0.37,2.40,2.40
51.801,2.52,2.43,-5.59
51.801,1.27,1.68,1.14
51.802,0.51,3.26,-1.16
51.802,0.41,1.86,6.61
51.803,1.30,-0.32,-7.76
51.806,1.74,-2.00,6.86
51.812,3.12,1.63,0.48
51.816,0.36,2.77,-6.67
51.821,1.36,-0.61,-4.16
51.826,-1.12,-0.56,7.30
51.831,-2.61,-5.44,-6.39
51.836,2.81,-2.14,9.35
51.840,1.15,1.55,-4.36
51.849,-1.23,4.00,6.17
51.851,3.21,2.92,-12.58
51.855,1.52,2.92,21.91
51.897,1.47,-0.82,-16.63
51.898,1.08,-2.10,8.96
51.898,5.22,2.76,-2.07
51.898,4.13,4.63,-5.56
51.898,3.20,5.58,7.50
51.899,6.33,9.61,7.39
51.899,6.85,20.82,-13.64
51.899,2.99,28.25,-35.87
51.899,-6.26,4.08,42.50
51.902,-9.84,-12.54,37.24
51.907,-8.29,-16.36,10.50
51.911,3.58,-20.17,-36.40
51.916,14.73,-9.43,-34.67
51.920,12.11,-0.87,11.45
51.926,4.63,3.46,28.30
51.931,6.00,-2.80,12.13
51.937,14.32,-4.37,-33.56
51.940,4.37,0.08,-36.58
51.947,-2.57,-11.65,19.53
51.949,-8.27,-16.72,35.58
51.954,-8.32,-13.73,6.02
51.994,-10.61,-16.69,-16.55
51.995,-10.37,-24.02,-36.98
51.995,-3.55,-20.16,-24.02
51.995,4.96,-9.69,41.45
51.996,-10.64,-20.07,-14.51
51.996,-13.95,-25.08,-18.40
51.996,-7.48,-16.72,18.19
51.997,-10.20,-19.00,-11.74
51.998,-7.22,-18.78,25.96
52.001,-4.07,-17.46,-8.11
52.006,-3.49,-20.69,-17.95
52.011,-4.30,-11.87,4.84
52.016,-2.59,2.57,18.04
52.021,-5.75,7.14,9.54
52.027,-0.10,3.93,3.34
52.031,-0.64,7.88,-6.15
52.035,0.32,4.69,3.64
52.040,0.65,5.33,19.18
52.045,1.34,4.87,9.38
52.049,1.04,3.66,1.76
52.054,0.59,2.80,7.05
52.074,1.60,1.65,5.84
52.075,0.30,3.50,1.83
52.076,0.49,0.04,2.66
52.077,-0.93,2.59,5.30
52.078,-0.34,5.35,9.47
52.088,-1.01,4.89,3.33
52.088,1.77,5.94,4.64
52.106,0.32,10.18,-0.78
52.107,-1.60,14.21,-1.13
52.107,2.17,10.16,-5.67
52.107,2.60,-0.19,32.79
52.110,-7.85,-0.15,2.01
52.115,-1.99,1.72,-5.57
52.120,-0.57,4.51,-11.51
52.125,2.44,-2.33,2.87
52.130,-7.11,-5.10,-2.75
52.134,-1.23,-0.28,20.08
52.139,-4.16,0.67,-0.45
52.144,-0.17,-0.35,-4.66
52.149,-0.08,-0.46,-12.19
52.154,-0.94,-1.47,1.95
52.173,-4.20,-3.08,8.54
52.175,-5.84,-4.21,0.03
52.179,-3.84,-1.96,-9.39
52.182,-3.61,-1.80,0.56
52.183,-1.47,-0.58,1.49
52.184,0.05,-2.30,-4.43
52.187,-0.02,-2.01,-13.82
52.246,-0.72,-0.79,-2.97
52.248,-1.59,-0.08,10.86
52.264,0.95,1.19,5.72
52.265,1.02,0.04,-9.02
52.266,0.13,-0.04,-2.17
52.267,-1.21,-0.43,4.50
52.268,-0.56,-0.54,4.75
52.268,-1.47,-0.38,-4.60
52.269,-0.79,0.11,-2.80
52.272,0.62,0.90,3.75
52.273,0.28,-0.76,-0.99
52.273,-0.29,-1.94,-3.65
52.274,-1.11,-1.36,-0.03
52.274,-0.85,-1.64,1.96
52.275,-0.61,-0.99,2.83
52.275,-0.85,-1.18,-3.02
52.276,-0.86,-0.52,-0.28
52.277,-1.91,-0.30,4.45
52.277,-2.04,-0.59,3.76
52.282,-1.39,-0.90,-3.02
52.286,-1.48,-1.87,-0.99
52.297,-1.45,-1.61,2.94
52.298,-1.91,-2.25,3.81
52.300,-1.48,-2.79,-0.43
52.305,-1.49,-2.51,-2.53
52.311,-1.55,-2.54,1.55
52.315,-0.83,-2.17,3.48
52.320,-0.84,-2.25,1.02
52.344,-0.38,-1.58,-0.31
52.345,-0.22,-1.02,0.24
52.345,-0.09,-1.22,0.49
52.345,-0.12,-1.05,-0.35
52.345,-0.15,-1.37,-2.11
52.349,0.27,-1.05,-0.28
52.353,0.25,-0.72,0.82
52.359,0.71,-0.83,0.47
52.363,0.84,-0.43,-1.74
52.367,0.84,-0.28,-1.10
52.371,0.82,0.08,-0.19
52.377,0.96,0.07,-0.37
52.382,1.12,0.54,-1.86
52.386,1.33,0.61,-2.23
52.391,1.26,0.78,0.10
52.428,1.40,0.39,-0.38
52.429,1.55,0.67,-2.10
52.429,1.72,0.92,-2.32
52.430,1.66,0.58,-1.12
52.430,1.73,0.71,-0.09
52.430,1.77,0.73,-1.20
52.431,1.81,0.22,-2.34
52.432,1.84,0.21,-1.48
52.434,1.74,0.06,-0.86
52.439,1.80,-0.02,-1.75
52.444,1.65,-0.20,-1.60
52.448,1.57,-0.13,-0.43
52.453,1.37,-0.40,-1.05
52.462,1.43,-0.62,-1.47
52.463,1.33,-0.76,-1.25
52.467,1.34,-0.93,-0.33
52.472,1.58,-0.86,-0.31
52.510,1.15,-1.04,-0.81
52.512,0.99,-1.32,-1.47
52.512,0.86,-1.27,-0.23
52.513,0.74,-1.59,-1.04
52.513,0.57,-1.54,-1.81
52.514,0.57,-1.72,1.14
52.515,0.52,-1.30,0.14
52.515,0.43,-1.89,-1.01
52.515,0.28,-1.97,-0.02
52.519,0.05,-1.79,0.34
52.524,-0.20,-2.00,-0.29
52.529,0.16,-1.55,-0.70
52.533,-0.06,-1.75,0.48
52.538,0.26,-1.68,0.20
52.543,0.26,-1.75,-0.30
52.548,0.26,-1.92,-1.14
52.552,0.17,-1.88,0.07
52.570,0.03,-1.54,0.88
52.573,0.12,-1.69,-0.05
52.573,0.08,-1.28,-1.04
52.574,-0.14,-1.32,0.34
52.576,-0.03,-1.21,-0.04
52.617,-0.22,-1.11,0.03
52.618,-0.25,-0.83,0.18
52.619,-0.16,-0.97,0.50
52.619,-0.02,-0.58,0.07
52.619,-0.07,-0.59,-0.15
52.620,-0.10,-0.55,-0.10
52.620,-0.07,-0.35,-0.04
52.620,-0.12,-0.38,-0.27
52.620,-0.14,-0.38,-0.58
52.623,-0.13,-0.17,-0.50
52.628,-0.09,-0.20,0.14
52.633,-0.18,-0.06,0.06
52.637,-0.23,-0.06,-0.34
52.642,-0.22,-0.10,-0.07
52.647,-0.19,0.16,0.14
52.652,-0.22,0.29,0.12
52.662,-0.24,0.23,-0.05
52.663,-0.31,0.42,-0.17
52.666,-0.29,0.53,-0.06
52.671,-0.30,0.37,-0.24
52.678,-0.16,0.50,-0.31
52.723,-0.14,0.52,0.10
52.724,0.01,0.31,0.02
52.724,0.09,0.45,-0.43
52.724,0.09,0.27,-0.43
52.724,0.12,0.12,-0.20
52.725,0.11,0.16,-0.58
52.725,0.21,-0.12,-0.64
52.725,0.29,-0.29,-0.45
52.725,0.41,-0.15,-0.19
52.725,0.52,-0.36,-0.10
52.727,0.54,-0.46,-0.58
52.732,0.56,-0.42,-0.69
52.737,0.54,-0.57,-0.35
52.743,0.57,-0.70,-0.39
52.747,0.59,-0.65,-0.50
52.751,0.61,-0.87,-0.56
52.760,0.68,-0.96,-0.51
52.762,0.57,-1.03,-0.58
52.766,0.54,-1.28,-0.23
52.770,0.50,-1.27,-0.30
52.815,0.45,-1.26,-0.42
52.816,0.37,-1.52,-0.23
52.816,0.43,-1.47,-0.36
52.816,0.41,-1.34,-0.24
52.817,0.37,-1.57,-0.23
52.817,0.39,-1.42,-0.40
52.817,0.32,-1.35,-0.25
52.817,0.39,-1.52,-0.20
52.818,0.30,-1.26,-0.17
52.818,0.30,-1.38,-0.21
52.822,0.26,-1.34,-0.18
52.827,0.19,-1.16,-0.32
52.832,0.21,-1.24,-0.05
52.836,0.25,-1.15,-0.09
52.841,0.22,-0.97,-0.37
52.846,0.29,-1.13,-0.28
52.851,0.34,-1.07,-0.17
52.861,0.34,-0.88,-0.34
52.862,0.40,-0.92,-0.34
52.865,0.45,-0.75,-0.35
52.870,0.33,-0.47,-0.40
52.917,0.30,-0.55,-0.28
52.918,0.35,-0.38,-0.35
52.919,0.26,-0.26,-0.50
52.920,0.28,-0.36,-0.14
52.920,0.31,-0.12,-0.35
52.920,0.28,-0.04,-0.36
52.920,0.26,-0.14,-0.25
52.921,0.27,0.02,-0.43
52.921,0.25,0.13,-0.36
52.921,0.24,-0.04,-0.39
52.923,0.19,0.11,-0.49
52.927,0.13,0.09,-0.19
52.931,-0.16,-0.06,-0.16
52.936,-0.39,-0.20,-0.73
52.942,0.23,0.64,1.24
52.946,0.39,-0.25,-1.31
52.951,0.23,0.22,-0.04
52.956,0.03,-0.46,0.20
52.962,0.38,-0.02,0.05
52.965,-0.05,-0.01,-2.16
52.970,-0.22,-0.33,-0.05
52.979,0.37,-0.29,1.35
52.981,0.26,-0.36,-0.24
53.017,0.06,-0.56,-1.85
53.018,0.04,-0.68,0.75
53.018,0.28,-0.67,0.84
53.018,0.06,-0.47,-1.53
53.019,0.13,-0.51,-1.02
53.019,0.18,-0.98,1.23
53.019,0.26,-0.94,0.51
53.020,0.07,-0.74,-1.87
53.022,0.12,-0.99,-0.64
53.027,0.28,-1.25,1.47
53.031,0.13,-0.80,0.18
53.037,0.10,-0.97,-1.19
53.042,0.16,-1.36,-0.03
53.047,0.08,-1.12,0.45
53.051,0.09,-0.95,-0.40
53.070,0.27,-1.06,-0.73
53.074,0.28,-0.82,-0.00
53.076,0.17,-1.06,0.31
53.077,0.26,-1.14,-0.15
53.077,0.27,-0.81,-0.77
53.079,0.23,-0.93,-0.30
53.084,0.27,-0.98,0.08
53.128,0.28,-0.76,-0.28
53.129,0.33,-0.83,-0.22
53.129,0.43,-0.82,-0.37
53.129,0.39,-0.55,-0.59
53.130,0.42,-0.60,-0.02
53.130,0.49,-0.58,-0.32
53.130,0.34,-0.51,-0.72
53.130,0.37,-0.59,-0.21
53.130,0.44,-0.43,-0.11
53.131,0.45,-0.21,-0.69
53.136,0.39,-0.40,-0.55
53.141,0.34,-0.27,-0.16
53.146,0.32,-0.23,-0.11
53.174,0.38,-0.31,-0.62
53.175,0.38,-0.15,-0.67
53.175,0.30,-0.15,-0.05
53.176,0.30,-0.30,0.04
53.176,0.26,-0.14,-0.69
53.176,0.21,-0.19,-0.57
53.179,0.33,-0.24,-0.02
53.184,0.33,-0.16,-0.22
53.188,0.25,-0.25,-0.54
53.194,0.12,-0.34,-0.09
53.198,-0.09,-0.22,0.01
53.203,-0.24,-0.31,-0.37
53.235,-0.37,-0.19,-0.29
53.237,-0.49,-0.05,-0.07
53.237,-0.47,-0.29,0.54
53.240,-0.37,-0.39,0.60
53.241,-0.31,-0.25,0.07
53.241,-0.18,-0.61,0.04
53.242,0.16,-0.54,0.31
53.242,0.39,-0.50,-0.34
53.245,0.63,-0.69,-0.44
53.250,0.60,-0.77,-0.47
53.254,0.44,-0.98,-0.78
53.262,0.21,-1.21,-0.83
53.265,0.18,-1.09,-0.42
53.269,0.27,-0.94,0.15
53.274,0.58,-0.96,0.56
53.307,0.85,-0.69,-0.34
53.308,1.11,-0.63,-0.65
53.308,0.93,-0.88,-1.05
53.308,0.59,-0.78,-0.89
53.308,0.32,-0.78,-0.54
53.309,0.16,-0.86,-0.42
53.309,0.14,-0.63,-0.48
53.311,0.23,-0.70,0.49
53.316,0.27,-0.94,0.58
53.320,0.17,-0.79,0.04
53.327,0.07,-0.90,-0.39
53.330,-0.05,-0.81,-0.48
53.335,-0.18,-0.51,-0.18
53.340,-0.21,-0.44,-0.14
53.346,-0.22,-0.47,-0.11
53.349,-0.19,-0.41,0.10
53.355,-0.08,-0.43,0.29
53.368,-0.07,-0.35,0.16
53.370,-0.18,-0.35,0.03
53.418,-0.19,-0.49,0.19
53.419,-0.03,-0.43,-0.24
53.419,0.04,-0.36,-0.74
53.420,0.33,-0.49,-0.27
53.420,0.56,-0.35,-0.19
53.420,0.67,-0.30,-0.37
53.420,0.74,-0.50,-0.52
53.420,0.67,-0.41,-0.66
53.420,0.53,-0.38,-0.41
53.420,0.66,-0.61,-0.52
53.421,0.68,-0.45,-0.90
53.421,0.73,-0.43,-0.50
53.426,0.85,-0.54,-0.31
53.430,0.80,-0.32,-0.49
53.435,0.77,-0.41,-0.64
53.439,0.64,-0.49,-0.54
53.444,0.46,-0.34,-0.47
53.449,0.30,-0.44,-0.32
53.454,0.26,-0.47,-0.24
53.459,0.14,-0.35,-0.15
53.463,0.14,-0.49,0.05
53.467,0.08,-0.44,-0.18
53.500,0.00,-0.38,-0.16
53.501,-0.05,-0.52,0.08
53.501,-0.09,-0.51,-0.04
53.502,-0.21,-0.47,-0.19
53.502,-0.24,-0.67,0.01
53.502,-0.28,-0.63,0.15
53.502,-0.29,-0.49,0.25
53.506,-0.29,-0.71,0.18
53.511,-0.25,-0.57,0.12
53.516,-0.22,-0.49,0.18
53.520,-0.11,-0.58,0.13
53.525,-0.08,-0.49,-0.27
53.529,-0.03,-0.58,-0.09
53.535,0.02,-0.69,0.00
53.539,0.09,-0.58,-0.21
53.544,0.15,-0.67,-0.11
53.551,0.20,-0.75,0.04
53.554,0.26,-0.56,-0.26
53.560,0.25,-0.58,-0.29
53.564,0.26,-0.66,-0.18
53.569,0.26,-0.44,-0.35
53.592,0.22,-0.45,-0.27
53.593,0.27,-0.47,-0.27
53.594,0.24,-0.33,-0.31
53.594,0.27,-0.43,-0.10
53.594,0.24,-0.38,-0.21
53.598,0.17,-0.21,-0.23
53.600,0.19,-0.35,-0.07
53.640,0.16,-0.31,-0.27
53.641,0.07,-0.25,-0.34
53.641,0.09,-0.44,-0.05
53.642,0.10,-0.32,-0.15
53.645,0.08,-0.30,-0.13
53.645,0.13,-0.44,-0.01
53.645,0.13,-0.37,-0.20
53.646,0.17,-0.34,-0.15
53.646,0.17,-0.48,-0.18
53.648,0.21,-0.35,-0.28
53.653,0.18,-0.37,-0.31
53.658,0.22,-0.57,-0.12
53.663,0.27,-0.43,-0.27
53.668,0.26,-0.50,-0.17
53.678,0.29,-0.67,-0.16
53.681,0.35,-0.50,-0.38
53.683,0.36,-0.63,-0.19
53.687,0.41,-0.72,-0.25
53.743,0.39,-0.52,-0.47
53.743,0.44,-0.67,-0.35
53.743,0.48,-0.73,-0.38
53.744,0.42,-0.62,-0.38
53.744,0.42,-0.81,-0.24
53.744,0.42,-0.76,-0.20
53.744,0.33,-0.62,-0.29
53.744,0.31,-0.74,-0.17
53.745,0.31,-0.65,-0.24
53.746,0.25,-0.55,-0.30
53.746,0.26,-0.65,-0.15
53.746,0.27,-0.56,-0.22
53.748,0.22,-0.53,-0.22
53.752,0.23,-0.70,-0.06
53.759,0.18,-0.53,-0.15
53.763,0.12,-0.51,-0.16
53.768,0.12,-0.63,-0.12
53.777,0.10,-0.47,-0.17
53.777,0.09,-0.44,-0.12
53.781,0.09,-0.55,-0.07
53.786,0.11,-0.32,-0.19
53.823,0.11,-0.40,-0.15
53.823,0.14,-0.49,-0.08
53.824,0.14,-0.30,-0.16
53.824,0.15,-0.36,-0.12
53.824,0.18,-0.40,-0.17
53.825,0.16,-0.22,-0.18
53.826,0.19,-0.36,-0.19
53.827,0.16,-0.38,-0.22
53.829,0.14,-0.25,-0.21
53.833,0.16,-0.37,-0.14
53.838,0.18,-0.31,-0.13
53.843,0.13,-0.21,-0.20
53.848,0.14,-0.35,-0.06
53.852,0.13,-0.27,-0.05
53.861,0.10,-0.18,-0.25
53.928,0.11,-0.35,-0.15
53.929,0.10,-0.27,-0.05
53.930,0.06,-0.25,-0.17
53.931,0.04,-0.37,-0.04
53.931,0.05,-0.25,-0.04
53.932,-0.05,-0.30,-0.06
53.932,-0.01,-0.42,0.05
53.932,0.01,-0.24,-0.17
53.932,-0.02,-0.33,-0.03
53.932,0.02,-0.41,0.14
53.932,0.05,-0.26,-0.21
53.933,0.06,-0.40,-0.18
53.933,0.12,-0.51,0.02
53.933,0.13,-0.36,-0.06
53.933,0.13,-0.48,-0.10
53.933,0.15,-0.53,-0.11
53.938,0.13,-0.38,-0.12
53.943,0.19,-0.51,-0.09
53.948,0.21,-0.50,-0.21
53.953,0.19,-0.37,-0.19
53.958,0.24,-0.52,-0.09
53.962,0.28,-0.46,-0.19
53.967,0.24,-0.35,-0.18
53.983,0.25,-0.53,-0.11
53.984,0.25,-0.43,-0.22
53.984,0.19,-0.37,-0.18
53.986,0.21,-0.51,-0.09
54.033,0.23,-0.38,-0.17
54.034,0.18,-0.36,-0.17
54.034,0.21,-0.46,-0.07
54.035,0.22,-0.29,-0.21
54.035,0.17,-0.29,-0.19
54.035,0.19,-0.40,-0.11
54.036,0.16,-0.24,-0.16
54.036,0.15,-0.25,-0.12
54.036,0.17,-0.35,-0.06
54.037,0.16,-0.20,-0.16
54.042,0.16,-0.26,-0.09
54.043,0.17,-0.31,-0.07
54.047,0.16,-0.15,-0.20
54.052,0.16,-0.26,-0.11
54.060,0.19,-0.30,-0.10
54.064,0.16,-0.15,-0.20
54.066,0.18,-0.27,-0.17
54.128,0.21,-0.27,-0.14
54.128,0.16,-0.16,-0.14
54.129,0.19,-0.29,-0.11
54.129,0.17,-0.25,-0.16
54.129,0.13,-0.18,-0.15
54.129,0.13,-0.32,-0.04
54.134,0.12,-0.22,-0.14
54.135,0.08,-0.16,-0.15
54.135,0.10,-0.31,-0.01
54.135,0.11,-0.18,-0.05
54.135,0.05,-0.18,-0.12
54.135,0.04,-0.32,-0.01
54.135,0.02,-0.20,-0.05
54.136,-0.02,-0.22,-0.04
54.137,-0.01,-0.35,0.01
54.142,-0.02,-0.19,-0.05
54.150,-0.04,-0.25,0.02
54.151,-0.05,-0.34,0.04
54.158,-0.05,-0.21,-0.07
54.161,-0.04,-0.29,0.02
54.165,-0.01,-0.33,0.05
54.170,-0.02,-0.17,-0.06
54.222,-0.01,-0.29,-0.00
54.223,0.04,-0.31,0.00
54.223,-0.01,-0.20,-0.07
54.224,0.03,-0.34,-0.02
54.224,0.07,-0.28,-0.02
54.225,0.04,-0.21,-0.08
54.225,0.07,-0.35,-0.03
54.225,0.11,-0.28,-0.07
54.226,0.07,-0.19,-0.07
54.226,0.13,-0.31,-0.02
54.226,0.13,-0.18,-0.11
54.227,0.09,-0.14,-0.11
54.232,0.14,-0.27,-0.02
54.240,0.14,-0.13,-0.11
54.243,0.11,-0.14,-0.11
54.246,0.14,-0.27,-0.03
54.251,0.16,-0.12,-0.12
54.256,0.10,-0.15,-0.09
54.261,0.13,-0.24,-0.02
54.266,0.13,-0.09,-0.13
54.281,0.12,-0.15,-0.10
54.283,0.14,-0.24,-0.05
54.285,0.13,-0.10,-0.13
54.289,0.14,-0.19,-0.13
54.292,0.13,-0.21,-0.07
54.332,0.12,-0.08,-0.10
54.333,0.13,-0.21,-0.05
54.333,0.15,-0.22,-0.11
54.333,0.14,-0.10,-0.15
54.334,0.15,-0.23,-0.08
54.335,0.16,-0.20,-0.09
54.336,0.13,-0.13,-0.13
54.336,0.17,-0.27,-0.06
54.337,0.16,-0.22,-0.12
54.338,0.11,-0.15,-0.08
54.341,0.14,-0.31,-0.03
54.346,0.13,-0.20,-0.10
54.350,0.08,-0.17,-0.08
54.355,0.12,-0.31,-0.02
54.360,0.10,-0.16,-0.08
54.365,0.06,-0.18,-0.08
54.376,0.07,-0.31,0.02
54.377,0.07,-0.16,-0.07
54.381,0.02,-0.20,-0.02
54.388,0.02,-0.31,0.04
54.390,0.02,-0.14,-0.02
54.441,0.00,-0.18,-0.00
54.442,-0.01,-0.25,0.04
54.442,-0.01,-0.12,-0.05
54.442,-0.01,-0.19,0.00
54.443,0.02,-0.22,0.05
54.443,-0.02,-0.09,-0.01
54.443,-0.01,-0.20,0.01
54.444,0.00,-0.16,0.01
54.444,0.00,-0.08,-0.03
54.444,0.01,-0.18,0.03
54.445,0.03,-0.12,0.01
54.445,-0.00,-0.07,-0.03
54.450,0.01,-0.19,0.02
54.456,0.02,-0.09,-0.02
54.460,-0.01,-0.04,-0.04
54.465,0.03,-0.17,0.02
54.481,0.06,-0.06,-0.06
54.483,0.02,-0.07,-0.02
54.483,0.02,-0.16,0.03
54.557,0.04,-0.03,-0.06
54.558,0.02,-0.06,-0.04
54.559,0.06,-0.16,-0.01
54.560,0.05,0.01,-0.07
54.560,0.03,-0.09,-0.01
54.561,0.06,-0.14,0.00
54.562,0.02,-0.02,-0.08
54.563,0.04,-0.10,-0.03
54.564,0.06,-0.15,-0.01
54.565,0.05,-0.02,-0.07
54.565,0.07,-0.15,-0.05
54.566,0.08,-0.16,-0.02
54.567,0.05,-0.06,-0.04
54.567,0.07,-0.18,-0.05
54.568,0.09,-0.16,-0.05
54.569,0.04,-0.08,-0.03
54.570,0.09,-0.22,-0.02
54.570,0.10,-0.15,-0.07
54.571,0.06,-0.11,-0.05
54.587,0.11,-0.26,-0.01
54.588,0.11,-0.17,-0.09
54.589,0.08,-0.15,-0.06
54.594,0.10,-0.28,-0.01
54.600,0.09,-0.14,-0.05
54.600,0.07,-0.16,-0.07
54.604,0.10,-0.27,-0.02
54.613,0.10,-0.12,-0.07
54.614,0.07,-0.17,-0.00
54.617,0.08,-0.23,0.01
54.659,0.09,-0.09,-0.06
54.659,0.07,-0.15,-0.02
54.660,0.06,-0.20,0.02
54.660,0.03,-0.07,-0.05
54.660,0.05,-0.16,-0.03
54.660,0.06,-0.17,-0.01
54.660,0.02,-0.06,-0.03
54.660,0.03,-0.16,-0.00
54.661,0.04,-0.13,-0.03
54.664,0.01,-0.02,-0.04
54.668,0.02,-0.12,0.03
54.674,0.03,-0.08,-0.01
54.678,0.01,-0.03,-0.02
54.682,0.04,-0.13,0.02
54.690,0.04,-0.04,-0.00
54.692,0.00,-0.03,-0.01
54.697,0.03,-0.13,0.01
54.702,0.06,-0.01,-0.05
54.752,0.02,-0.01,0.02
54.755,0.02,-0.10,0.02
54.756,0.04,0.01,-0.06
54.757,-0.00,-0.03,0.02
54.757,0.01,-0.11,0.05
54.758,0.00,0.02,-0.04
54.759,0.01,-0.06,-0.02
54.760,0.01,-0.12,0.07
54.760,-0.00,-0.01,0.00
54.761,0.01,-0.10,0.00
54.762,-0.00,-0.10,0.03
54.762,-0.01,-0.01,0.03
54.764,-0.01,-0.12,0.02
54.768,-0.02,-0.11,0.01
54.774,-0.05,-0.04,0.00
54.780,-0.01,-0.13,0.05
54.783,0.01,-0.11,-0.00
54.790,-0.02,-0.06,0.01
54.792,0.03,-0.14,0.03
54.796,0.04,-0.09,-0.01
54.801,-0.00,-0.09,0.01
54.834,0.03,-0.20,0.03
54.834,0.04,-0.09,-0.02
54.835,0.01,-0.11,0.00
54.835,0.04,-0.18,0.03
54.835,0.07,-0.06,-0.03
54.835,0.06,-0.10,-0.02
54.836,0.06,-0.18,0.01
54.840,0.08,-0.06,-0.03
54.844,0.04,-0.11,-0.05
54.848,0.06,-0.17,-0.02
54.854,0.08,-0.05,-0.04
54.858,0.08,-0.13,0.00
54.863,0.08,-0.15,-0.01
54.868,0.05,-0.05,-0.03
54.878,0.06,-0.12,0.00
54.879,0.07,-0.11,-0.01
54.883,0.04,-0.02,-0.04
54.928,0.07,-0.10,-0.01
54.928,0.07,-0.07,-0.01
54.929,0.05,-0.02,-0.03
54.929,0.06,-0.09,0.00
54.929,0.07,-0.04,-0.02
54.929,0.03,-0.02,-0.00
54.930,0.07,-0.13,0.02
54.930,0.06,-0.02,-0.04
54.930,0.04,-0.01,-0.02
54.930,0.05,-0.10,0.01
54.937,0.06,-0.00,-0.04
54.939,0.02,-0.01,-0.02
54.944,0.02,-0.09,0.02
54.948,0.03,0.00,-0.05
54.954,0.01,-0.04,-0.02
54.961,0.02,-0.10,0.03
54.963,0.01,0.00,-0.03
54.968,0.02,-0.08,0.00
54.976,0.01,-0.10,0.02
54.978,0.02,-0.00,-0.02
